,CCK US Equity
2023-03-20,40.9293
2023-03-21,43.4289
2023-03-22,41.9157
2023-03-23,41.168
2023-03-24,40.9084
2023-03-25,40.9084
2023-03-26,40.9084
2023-03-27,43.1498
2023-03-28,45.7886
2023-03-29,46.9013
2023-03-30,48.0652
2023-03-31,49.8603
2023-04-01,49.8603
2023-04-02,49.8603
2023-04-03,49.92
2023-04-04,46.5786
2023-04-05,45.2212
2023-04-06,44.1924
2023-04-07,44.1924
2023-04-08,44.1924
2023-04-09,44.1924
2023-04-10,44.0329
2023-04-11,45.0582
2023-04-12,42.168
2023-04-13,44.2314
2023-04-14,41.6881
2023-04-15,41.6881
2023-04-16,41.6881
2023-04-17,45.116
2023-04-18,46.4345
2023-04-19,47.4184
2023-04-20,46.6429
2023-04-21,46.1963
2023-04-22,46.1963
2023-04-23,46.1963
2023-04-24,46.5109
2023-04-25,50.0416
2023-04-26,49.0755
2023-04-27,55.0259
2023-04-28,56.1632
2023-04-29,56.1632
2023-04-30,56.1632
2023-05-01,55.7306
2023-05-02,53.7634
2023-05-03,52.0023
2023-05-04,54.2663
2023-05-05,55.4691
2023-05-06,55.4691
2023-05-07,55.4691
2023-05-08,53.3466
2023-05-09,51.8965
2023-05-10,51.1008
2023-05-11,52.2021
2023-05-12,50.0952
2023-05-13,50.0952
2023-05-14,50.0952
2023-05-15,51.2806
2023-05-16,47.8411
2023-05-17,49.2236
2023-05-18,50.2934
2023-05-19,49.4518
2023-05-20,49.4518
2023-05-21,49.4518
2023-05-22,47.9377
2023-05-23,49.4316
2023-05-24,46.2738
2023-05-25,44.813
2023-05-26,45.8104
2023-05-27,45.8104
2023-05-28,45.8104
2023-05-29,45.8104
2023-05-30,45.3319
2023-05-31,42.4612
2023-06-01,44.2296
2023-06-02,48.946
2023-06-03,48.946
2023-06-04,48.946
2023-06-05,51.8844
2023-06-06,52.8122
2023-06-07,52.9707
2023-06-08,53.5759
2023-06-09,53.5284
2023-06-10,53.5284
2023-06-11,53.5284
2023-06-12,55.6955
2023-06-13,56.1974
2023-06-14,55.462
2023-06-15,57.3808
2023-06-16,59.952
2023-06-17,59.952
2023-06-18,59.952
2023-06-19,59.952
2023-06-20,58.4814
2023-06-21,56.7466
2023-06-22,57.4259
2023-06-23,54.4324
2023-06-24,54.4324
2023-06-25,54.4324
2023-06-26,54.6547
2023-06-27,56.7423
2023-06-28,53.0592
2023-06-29,55.0359
2023-06-30,55.3159
2023-07-01,55.3159
2023-07-02,55.3159
2023-07-03,57.1684
2023-07-04,57.1684
2023-07-05,51.5688
2023-07-06,50.9041
2023-07-07,54.2336
2023-07-08,54.2336
2023-07-09,54.2336
2023-07-10,53.2075
2023-07-11,54.4856
2023-07-12,56.8269
2023-07-13,56.7951
2023-07-14,57.3387
2023-07-15,57.3387
2023-07-16,57.3387
2023-07-17,56.1593
2023-07-18,57.8155
2023-07-19,58.9899
2023-07-20,59.7151
2023-07-21,58.415
2023-07-22,58.415
2023-07-23,58.415
2023-07-24,57.897
2023-07-25,64.2233
2023-07-26,60.7918
2023-07-27,59.9753
2023-07-28,60.8776
2023-07-29,60.8776
2023-07-30,60.8776
2023-07-31,58.1802
2023-08-01,58.4227
2023-08-02,55.0416
2023-08-03,55.9012
2023-08-04,54.3651
2023-08-05,54.3651
2023-08-06,54.3651
2023-08-07,53.9662
2023-08-08,52.5249
2023-08-09,51.5824
2023-08-10,52.5346
2023-08-11,52.3122
2023-08-12,52.3122
2023-08-13,52.3122
2023-08-14,52.6528
2023-08-15,50.9031
2023-08-16,50.8052
2023-08-17,50.5536
2023-08-18,49.8893
2023-08-19,49.8893
2023-08-20,49.8893
2023-08-21,49.5782
2023-08-22,50.3083
2023-08-23,50.5252
2023-08-24,51.7064
2023-08-25,51.6672
2023-08-26,51.6672
2023-08-27,51.6672
2023-08-28,53.8254
2023-08-29,57.0437
2023-08-30,58.1079
2023-08-31,58.6225
2023-09-01,60.4647
2023-09-02,60.4647
2023-09-03,60.4647
2023-09-04,60.4647
2023-09-05,56.5474
2023-09-06,54.078
2023-09-07,50.6461
2023-09-08,52.3124
2023-09-09,52.3124
2023-09-10,52.3124
2023-09-11,51.228
2023-09-12,51.3324
2023-09-13,52.829
2023-09-14,55.5736
2023-09-15,52.5615
2023-09-16,52.5615
2023-09-17,52.5615
2023-09-18,52.4875
2023-09-19,51.3831
2023-09-20,52.5387
2023-09-21,48.8615
2023-09-22,47.4169
2023-09-23,47.4169
2023-09-24,47.4169
2023-09-25,46.7109
2023-09-26,44.461
2023-09-27,46.1714
2023-09-28,49.0663
2023-09-29,49.655
2023-09-30,49.655
2023-10-01,49.655
2023-10-02,48.9107
2023-10-03,46.7529
2023-10-04,48.5379
2023-10-05,44.9449
2023-10-06,40.1192
2023-10-07,40.1192
2023-10-08,40.1192
2023-10-09,43.0083
2023-10-10,44.439
2023-10-11,43.5455
2023-10-12,38.8262
2023-10-13,37.9503
2023-10-14,37.9503
2023-10-15,37.9503
2023-10-16,41.0249
2023-10-17,43.757
2023-10-18,41.8969
2023-10-19,40.3573
2023-10-20,38.5987
2023-10-21,38.5987
2023-10-22,38.5987
2023-10-23,37.2098
2023-10-24,44.4895
2023-10-25,41.9311
2023-10-26,44.5637
2023-10-27,42.8252
2023-10-28,42.8252
2023-10-29,42.8252
2023-10-30,44.0317
2023-10-31,44.3425
2023-11-01,44.7895
2023-11-02,44.9664
2023-11-03,48.2281
2023-11-04,48.2281
2023-11-05,48.2281
2023-11-06,47.2747
2023-11-07,45.7847
2023-11-08,45.9033
2023-11-09,44.2272
2023-11-10,45.0787
2023-11-11,45.0787
2023-11-12,45.0787
2023-11-13,44.7957
2023-11-14,49.2041
2023-11-15,50.5788
2023-11-16,49.5009
2023-11-17,49.8313
2023-11-18,49.8313
2023-11-19,49.8313
2023-11-20,49.0661
2023-11-21,49.2334
2023-11-22,47.9877
2023-11-23,47.9877
2023-11-24,48.9579
2023-11-25,48.9579
2023-11-26,48.9579
2023-11-27,48.4976
2023-11-28,47.8003
2023-11-29,50.8543
2023-11-30,53.7432
2023-12-01,56.5105
2023-12-02,56.5105
2023-12-03,56.5105
2023-12-04,57.0861
2023-12-05,53.6784
2023-12-06,56.2603
2023-12-07,56.759
2023-12-08,56.3331
2023-12-09,56.3331
2023-12-10,56.3331
2023-12-11,56.1413
2023-12-12,55.1874
2023-12-13,58.6469
2023-12-14,59.1295
2023-12-15,57.7175
2023-12-16,57.7175
2023-12-17,57.7175
2023-12-18,59.0954
2023-12-19,60.8909
2023-12-20,58.5662
2023-12-21,59.5628
2023-12-22,59.6272
2023-12-23,59.6272
2023-12-24,59.6272
2023-12-25,59.6272
2023-12-26,60.4354
2023-12-27,60.724
2023-12-28,61.1899
2023-12-29,58.6798
2023-12-30,58.6798
2023-12-31,58.6798
2024-01-01,58.6798
2024-01-02,57.994
2024-01-03,54.798
2024-01-04,55.1566
2024-01-05,56.5365
2024-01-06,56.5365
2024-01-07,56.5365
2024-01-08,57.7015
2024-01-09,57.248
2024-01-10,56.6202
2024-01-11,55.9223
2024-01-12,55.2816
2024-01-13,55.2816
2024-01-14,55.2816
2024-01-15,55.2816
2024-01-16,55.1508
2024-01-17,52.5168
2024-01-18,51.9534
2024-01-19,54.4795
2024-01-20,54.4795
2024-01-21,54.4795
2024-01-22,54.8614
2024-01-23,55.4142
2024-01-24,52.8264
2024-01-25,53.8264
2024-01-26,54.8358
2024-01-27,54.8358
2024-01-28,54.8358
2024-01-29,54.1199
2024-01-30,54.0258
2024-01-31,49.1803
2024-02-01,51.5412
2024-02-02,50.26
2024-02-03,50.26
2024-02-04,50.26
2024-02-05,48.7993
2024-02-06,32.6696
2024-02-07,31.1096
2024-02-08,30.5189
2024-02-09,31.5227
2024-02-10,31.5227
2024-02-11,31.5227
2024-02-12,33.2193
2024-02-13,31.2322
2024-02-14,31.1773
2024-02-15,29.7966
2024-02-16,30.4629
2024-02-17,30.4629
2024-02-18,30.4629
2024-02-19,30.4629
2024-02-20,32.291
2024-02-21,36.4359
2024-02-22,39.2963
2024-02-23,39.4758
2024-02-24,39.4758
2024-02-25,39.4758
2024-02-26,38.2136
2024-02-27,41.1856
2024-02-28,38.4383
2024-02-29,41.0145
2024-03-01,40.6624
2024-03-02,40.6624
2024-03-03,40.6624
2024-03-04,40.1631
2024-03-05,38.7001
2024-03-06,41.0973
2024-03-07,44.1119
2024-03-08,44.4063
2024-03-09,44.4063
2024-03-10,44.4063
2024-03-11,44.8404
2024-03-12,44.5085
2024-03-13,44.8789
2024-03-14,43.8691
2024-03-15,44.7148
2024-03-16,44.7148
2024-03-17,44.7148
2024-03-18,44.2797
2024-03-19,44.0199
2024-03-20,44.0798
2024-03-21,45.0128
2024-03-22,44.6776
2024-03-23,44.6776
2024-03-24,44.6776
2024-03-25,44.4038
2024-03-26,44.4918
2024-03-27,46.8407
2024-03-28,48.409
2024-03-29,48.409
2024-03-30,48.409
2024-03-31,48.409
2024-04-01,48.5138
2024-04-02,46.2594
2024-04-03,44.9011
2024-04-04,45.0839
2024-04-05,44.7004
2024-04-06,44.7004
2024-04-07,44.7004
2024-04-08,44.0988
