,ROK US Equity
2023-03-19,46.7662
2023-03-20,48.8731
2023-03-21,50.6109
2023-03-22,48.6522
2023-03-23,48.9443
2023-03-24,48.6472
2023-03-25,48.6472
2023-03-26,48.6472
2023-03-27,48.9598
2023-03-28,49.1121
2023-03-29,51.3858
2023-03-30,52.5248
2023-03-31,54.6989
2023-04-01,54.6989
2023-04-02,54.6989
2023-04-03,53.7695
2023-04-04,48.7943
2023-04-05,46.796
2023-04-06,46.437
2023-04-07,46.437
2023-04-08,46.437
2023-04-09,46.437
2023-04-10,47.6905
2023-04-11,49.0091
2023-04-12,50.0387
2023-04-13,48.8572
2023-04-14,48.5382
2023-04-15,48.5382
2023-04-16,48.5382
2023-04-17,48.7689
2023-04-18,48.3619
2023-04-19,47.3033
2023-04-20,47.0975
2023-04-21,47.8729
2023-04-22,47.8729
2023-04-23,47.8729
2023-04-24,48.1785
2023-04-25,47.651
2023-04-26,45.7151
2023-04-27,51.8309
2023-04-28,51.7335
2023-04-29,51.7335
2023-04-30,51.7335
2023-05-01,51.3718
2023-05-02,49.6564
2023-05-03,49.4728
2023-05-04,49.7537
2023-05-05,51.8057
2023-05-06,51.8057
2023-05-07,51.8057
2023-05-08,50.6298
2023-05-09,48.9742
2023-05-10,45.4441
2023-05-11,45.6554
2023-05-12,47.0149
2023-05-13,47.0149
2023-05-14,47.0149
2023-05-15,48.2131
2023-05-16,46.2394
2023-05-17,48.6693
2023-05-18,51.8094
2023-05-19,51.9033
2023-05-20,51.9033
2023-05-21,51.9033
2023-05-22,52.4593
2023-05-23,50.3766
2023-05-24,46.456
2023-05-25,48.0843
2023-05-26,53.8708
2023-05-27,53.8708
2023-05-28,53.8708
2023-05-29,53.8708
2023-05-30,54.1024
2023-05-31,50.2839
2023-06-01,51.0991
2023-06-02,56.0326
2023-06-03,56.0326
2023-06-04,56.0326
2023-06-05,55.5034
2023-06-06,55.6109
2023-06-07,58.2588
2023-06-08,59.5983
2023-06-09,60.4843
2023-06-10,60.4843
2023-06-11,60.4843
2023-06-12,61.9174
2023-06-13,63.7267
2023-06-14,62.4589
2023-06-15,64.4189
2023-06-16,62.4821
2023-06-17,62.4821
2023-06-18,62.4821
2023-06-19,62.4821
2023-06-20,62.2622
2023-06-21,63.977
2023-06-22,60.8955
2023-06-23,60.0093
2023-06-24,60.0093
2023-06-25,60.0093
2023-06-26,61.6209
2023-06-27,63.1105
2023-06-28,62.3251
2023-06-29,63.3121
2023-06-30,64.9455
2023-07-01,64.9455
2023-07-02,64.9455
2023-07-03,64.9517
2023-07-04,64.9517
2023-07-05,63.5683
2023-07-06,62.0743
2023-07-07,62.3873
2023-07-08,62.3873
2023-07-09,62.3873
2023-07-10,65.7908
2023-07-11,66.5132
2023-07-12,66.9394
2023-07-13,67.8138
2023-07-14,67.0385
2023-07-15,67.0385
2023-07-16,67.0385
2023-07-17,67.4608
2023-07-18,68.782
2023-07-19,66.8979
2023-07-20,65.9665
2023-07-21,62.5386
2023-07-22,62.5386
2023-07-23,62.5386
2023-07-24,62.9205
2023-07-25,62.7692
2023-07-26,60.3122
2023-07-27,58.1263
2023-07-28,59.3741
2023-07-29,59.3741
2023-07-30,59.3741
2023-07-31,60.589
2023-08-01,47.9877
2023-08-02,45.4342
2023-08-03,44.6082
2023-08-04,43.4254
2023-08-05,43.4254
2023-08-06,43.4254
2023-08-07,48.5148
2023-08-08,46.6823
2023-08-09,46.0411
2023-08-10,44.4042
2023-08-11,43.7285
2023-08-12,43.7285
2023-08-13,43.7285
2023-08-14,45.0844
2023-08-15,44.5257
2023-08-16,43.5907
2023-08-17,42.2523
2023-08-18,42.2773
2023-08-19,42.2773
2023-08-20,42.2773
2023-08-21,42.9379
2023-08-22,42.8631
2023-08-23,45.3986
2023-08-24,45.8703
2023-08-25,48.2756
2023-08-26,48.2756
2023-08-27,48.2756
2023-08-28,50.9497
2023-08-29,54.4312
2023-08-30,50.9288
2023-08-31,51.9736
2023-09-01,52.7897
2023-09-02,52.7897
2023-09-03,52.7897
2023-09-04,52.7897
2023-09-05,49.7488
2023-09-06,51.1429
2023-09-07,48.5758
2023-09-08,45.6039
2023-09-09,45.6039
2023-09-10,45.6039
2023-09-11,44.5004
2023-09-12,42.7667
2023-09-13,41.511
2023-09-14,42.2927
2023-09-15,41.6208
2023-09-16,41.6208
2023-09-17,41.6208
2023-09-18,43.3685
2023-09-19,43.0025
2023-09-20,42.023
2023-09-21,39.7691
2023-09-22,41.0398
2023-09-23,41.0398
2023-09-24,41.0398
2023-09-25,42.6233
2023-09-26,40.6418
2023-09-27,43.5488
2023-09-28,44.3384
2023-09-29,44.1243
2023-09-30,44.1243
2023-10-01,44.1243
2023-10-02,43.3541
2023-10-03,43.5505
2023-10-04,45.9002
2023-10-05,44.7643
2023-10-06,46.9012
2023-10-07,46.9012
2023-10-08,46.9012
2023-10-09,46.983
2023-10-10,47.6247
2023-10-11,51.6687
2023-10-12,51.7203
2023-10-13,46.2786
2023-10-14,46.2786
2023-10-15,46.2786
2023-10-16,47.9525
2023-10-17,47.4092
2023-10-18,41.4878
2023-10-19,40.0874
2023-10-20,38.2852
2023-10-21,38.2852
2023-10-22,38.2852
2023-10-23,38.6977
2023-10-24,38.3653
2023-10-25,37.51
2023-10-26,37.2664
2023-10-27,37.0589
2023-10-28,37.0589
2023-10-29,37.0589
2023-10-30,37.9288
2023-10-31,37.6889
2023-11-01,40.1993
2023-11-02,37.0927
2023-11-03,40.0113
2023-11-04,40.0113
2023-11-05,40.0113
2023-11-06,38.1446
2023-11-07,37.6278
2023-11-08,37.6868
2023-11-09,37.6831
2023-11-10,39.2711
2023-11-11,39.2711
2023-11-12,39.2711
2023-11-13,41.043
2023-11-14,44.5771
2023-11-15,45.9946
2023-11-16,47.3814
2023-11-17,48.6769
2023-11-18,48.6769
2023-11-19,48.6769
2023-11-20,46.6917
2023-11-21,45.8828
2023-11-22,47.7293
2023-11-23,47.7293
2023-11-24,47.8373
2023-11-25,47.8373
2023-11-26,47.8373
2023-11-27,46.8657
2023-11-28,45.9647
2023-11-29,46.7315
2023-11-30,49.4933
2023-12-01,52.6326
2023-12-02,52.6326
2023-12-03,52.6326
2023-12-04,51.5497
2023-12-05,49.1597
2023-12-06,50.7908
2023-12-07,50.6719
2023-12-08,51.0172
2023-12-09,51.0172
2023-12-10,51.0172
2023-12-11,51.7056
2023-12-12,53.7856
2023-12-13,57.3339
2023-12-14,63.6344
2023-12-15,62.1516
2023-12-16,62.1516
2023-12-17,62.1516
2023-12-18,62.4907
2023-12-19,64.3318
2023-12-20,60.2452
2023-12-21,61.4141
2023-12-22,61.7894
2023-12-23,61.7894
2023-12-24,61.7894
2023-12-25,61.7894
2023-12-26,62.9685
2023-12-27,63.0337
2023-12-28,62.6535
2023-12-29,62.5625
2023-12-30,62.5625
2023-12-31,62.5625
2024-01-01,62.5625
2024-01-02,59.9235
2024-01-03,58.3584
2024-01-04,58.7169
2024-01-05,58.8887
2024-01-06,58.8887
2024-01-07,58.8887
2024-01-08,59.3538
2024-01-09,57.3022
2024-01-10,56.7116
2024-01-11,58.2117
2024-01-12,57.8626
2024-01-13,57.8626
2024-01-14,57.8626
2024-01-15,57.8626
2024-01-16,53.7982
2024-01-17,51.9737
2024-01-18,54.5111
2024-01-19,56.1685
2024-01-20,56.1685
2024-01-21,56.1685
2024-01-22,57.2381
2024-01-23,56.3483
2024-01-24,53.8693
2024-01-25,55.8626
2024-01-26,55.0779
2024-01-27,55.0779
2024-01-28,55.0779
2024-01-29,55.9149
2024-01-30,57.2378
2024-01-31,34.8159
2024-02-01,39.2563
2024-02-02,41.379
2024-02-03,41.379
2024-02-04,41.379
2024-02-05,40.8795
2024-02-06,39.0501
2024-02-07,42.8243
2024-02-08,46.498
2024-02-09,48.2
2024-02-10,48.2
2024-02-11,48.2
2024-02-12,47.2871
2024-02-13,46.5375
2024-02-14,47.1194
2024-02-15,47.6705
2024-02-16,47.5249
2024-02-17,47.5249
2024-02-18,47.5249
2024-02-19,47.5249
2024-02-20,45.0606
2024-02-21,45.8824
2024-02-22,47.4953
2024-02-23,48.251
2024-02-24,48.251
2024-02-25,48.251
2024-02-26,47.246
2024-02-27,48.5436
2024-02-28,50.7031
2024-02-29,50.1705
2024-03-01,51.7358
2024-03-02,51.7358
2024-03-03,51.7358
2024-03-04,51.3658
2024-03-05,51.1551
2024-03-06,52.5922
2024-03-07,53.7819
2024-03-08,53.9636
2024-03-09,53.9636
2024-03-10,53.9636
2024-03-11,49.5732
2024-03-12,49.1888
2024-03-13,49.4118
2024-03-14,47.522
2024-03-15,47.9358
2024-03-16,47.9358
2024-03-17,47.9358
2024-03-18,46.761
2024-03-19,46.771
2024-03-20,48.558
2024-03-21,52.3857
2024-03-22,50.6453
2024-03-23,50.6453
2024-03-24,50.6453
2024-03-25,48.8705
2024-03-26,49.7945
2024-03-27,52.7922
2024-03-28,52.8439
2024-03-29,52.8439
2024-03-30,52.8439
2024-03-31,52.8439
2024-04-01,49.1499
2024-04-02,47.7867
2024-04-03,47.6344
2024-04-04,46.0926
2024-04-05,47.5326
2024-04-06,47.5326
2024-04-07,47.5326
2024-04-08,49.1199
