,CAKE US Equity
2023-03-22,45.4119
2023-03-23,44.7421
2023-03-24,43.9331
2023-03-25,43.9331
2023-03-26,43.9331
2023-03-27,44.8758
2023-03-28,45.9913
2023-03-29,47.3827
2023-03-30,47.846
2023-03-31,47.4409
2023-04-01,47.4409
2023-04-02,47.4409
2023-04-03,46.3845
2023-04-04,45.9234
2023-04-05,43.8036
2023-04-06,43.4149
2023-04-07,43.4149
2023-04-08,43.4149
2023-04-09,43.4149
2023-04-10,46.3066
2023-04-11,46.9756
2023-04-12,42.823
2023-04-13,42.1882
2023-04-14,41.8917
2023-04-15,41.8917
2023-04-16,41.8917
2023-04-17,42.1371
2023-04-18,42.5672
2023-04-19,42.7872
2023-04-20,42.6464
2023-04-21,43.9815
2023-04-22,43.9815
2023-04-23,43.9815
2023-04-24,42.21
2023-04-25,40.6281
2023-04-26,41.1087
2023-04-27,44.4433
2023-04-28,46.868
2023-04-29,46.868
2023-04-30,46.868
2023-05-01,45.909
2023-05-02,45.5358
2023-05-03,43.4651
2023-05-04,43.969
2023-05-05,44.2851
2023-05-06,44.2851
2023-05-07,44.2851
2023-05-08,46.5097
2023-05-09,46.1751
2023-05-10,44.4866
2023-05-11,41.5006
2023-05-12,39.7916
2023-05-13,39.7916
2023-05-14,39.7916
2023-05-15,40.9652
2023-05-16,42.6584
2023-05-17,49.6215
2023-05-18,53.4768
2023-05-19,51.7219
2023-05-20,51.7219
2023-05-21,51.7219
2023-05-22,47.8422
2023-05-23,48.0627
2023-05-24,49.3598
2023-05-25,46.7665
2023-05-26,47.0282
2023-05-27,47.0282
2023-05-28,47.0282
2023-05-29,47.0282
2023-05-30,45.6075
2023-05-31,43.3933
2023-06-01,43.9562
2023-06-02,48.9159
2023-06-03,48.9159
2023-06-04,48.9159
2023-06-05,47.3374
2023-06-06,48.4635
2023-06-07,52.3028
2023-06-08,50.6635
2023-06-09,48.5458
2023-06-10,48.5458
2023-06-11,48.5458
2023-06-12,50.3727
2023-06-13,52.7422
2023-06-14,51.8489
2023-06-15,51.7884
2023-06-16,51.0186
2023-06-17,51.0186
2023-06-18,51.0186
2023-06-19,51.0186
2023-06-20,51.5255
2023-06-21,51.396
2023-06-22,47.6212
2023-06-23,46.7192
2023-06-24,46.7192
2023-06-25,46.7192
2023-06-26,46.9205
2023-06-27,50.8874
2023-06-28,49.9225
2023-06-29,53.0423
2023-06-30,53.5836
2023-07-01,53.5836
2023-07-02,53.5836
2023-07-03,55.7233
2023-07-04,55.7233
2023-07-05,51.7789
2023-07-06,51.564
2023-07-07,52.353
2023-07-08,52.353
2023-07-09,52.353
2023-07-10,54.7534
2023-07-11,55.8101
2023-07-12,58.119
2023-07-13,59.2813
2023-07-14,55.5807
2023-07-15,55.5807
2023-07-16,55.5807
2023-07-17,53.9195
2023-07-18,55.9118
2023-07-19,58.7063
2023-07-20,58.1099
2023-07-21,57.5056
2023-07-22,57.5056
2023-07-23,57.5056
2023-07-24,57.7329
2023-07-25,56.4824
2023-07-26,58.6935
2023-07-27,56.4841
2023-07-28,57.1104
2023-07-29,57.1104
2023-07-30,57.1104
2023-07-31,56.1696
2023-08-01,53.5339
2023-08-02,54.9633
2023-08-03,53.6249
2023-08-04,54.372
2023-08-05,54.372
2023-08-06,54.372
2023-08-07,53.5482
2023-08-08,52.5866
2023-08-09,53.9315
2023-08-10,51.0063
2023-08-11,48.5664
2023-08-12,48.5664
2023-08-13,48.5664
2023-08-14,47.0252
2023-08-15,48.9464
2023-08-16,46.169
2023-08-17,43.4278
2023-08-18,43.2155
2023-08-19,43.2155
2023-08-20,43.2155
2023-08-21,41.6867
2023-08-22,43.1222
2023-08-23,43.7666
2023-08-24,43.0104
2023-08-25,41.4467
2023-08-26,41.4467
2023-08-27,41.4467
2023-08-28,41.3648
2023-08-29,44.5029
2023-08-30,44.3255
2023-08-31,42.8528
2023-09-01,42.8528
2023-09-02,42.8528
2023-09-03,42.8528
2023-09-04,42.8528
2023-09-05,38.9983
2023-09-06,38.6875
2023-09-07,40.2074
2023-09-08,39.1228
2023-09-09,39.1228
2023-09-10,39.1228
2023-09-11,38.1124
2023-09-12,39.3072
2023-09-13,38.4837
2023-09-14,40.1273
2023-09-15,40.9434
2023-09-16,40.9434
2023-09-17,40.9434
2023-09-18,37.9574
2023-09-19,38.6991
2023-09-20,38.8326
2023-09-21,37.536
2023-09-22,36.9533
2023-09-23,36.9533
2023-09-24,36.9533
2023-09-25,36.8968
2023-09-26,36.8968
2023-09-27,37.9115
2023-09-28,43.1157
2023-09-29,43.4279
2023-09-30,43.4279
2023-10-01,43.4279
2023-10-02,41.095
2023-10-03,38.0445
2023-10-04,42.9062
2023-10-05,42.8751
2023-10-06,41.4167
2023-10-07,41.4167
2023-10-08,41.4167
2023-10-09,42.9126
2023-10-10,46.3162
2023-10-11,46.1805
2023-10-12,41.8109
2023-10-13,41.7812
2023-10-14,41.7812
2023-10-15,41.7812
2023-10-16,46.0533
2023-10-17,50.6652
2023-10-18,49.1615
2023-10-19,49.4315
2023-10-20,48.7287
2023-10-21,48.7287
2023-10-22,48.7287
2023-10-23,47.4007
2023-10-24,47.2343
2023-10-25,47.4633
2023-10-26,46.2519
2023-10-27,45.7685
2023-10-28,45.7685
2023-10-29,45.7685
2023-10-30,48.4364
2023-10-31,50.2137
2023-11-01,49.4262
2023-11-02,47.1671
2023-11-03,50.3835
2023-11-04,50.3835
2023-11-05,50.3835
2023-11-06,49.3595
2023-11-07,49.1381
2023-11-08,47.6996
2023-11-09,48.8514
2023-11-10,49.2501
2023-11-11,49.2501
2023-11-12,49.2501
2023-11-13,51.7407
2023-11-14,56.7575
2023-11-15,58.3633
2023-11-16,54.6113
2023-11-17,55.9041
2023-11-18,55.9041
2023-11-19,55.9041
2023-11-20,56.4054
2023-11-21,54.2905
2023-11-22,55.7165
2023-11-23,55.7165
2023-11-24,55.1902
2023-11-25,55.1902
2023-11-26,55.1902
2023-11-27,55.0661
2023-11-28,54.0184
2023-11-29,52.5297
2023-11-30,50.4521
2023-12-01,55.8071
2023-12-02,55.8071
2023-12-03,55.8071
2023-12-04,56.1888
2023-12-05,53.1796
2023-12-06,56.2418
2023-12-07,58.0172
2023-12-08,55.9054
2023-12-09,55.9054
2023-12-10,55.9054
2023-12-11,56.15
2023-12-12,54.0935
2023-12-13,56.0117
2023-12-14,58.7315
2023-12-15,57.6219
2023-12-16,57.6219
2023-12-17,57.6219
2023-12-18,57.7693
2023-12-19,60.7622
2023-12-20,58.7704
2023-12-21,60.9333
2023-12-22,61.5334
2023-12-23,61.5334
2023-12-24,61.5334
2023-12-25,61.5334
2023-12-26,62.0319
2023-12-27,62.6381
2023-12-28,59.1143
2023-12-29,57.8567
2023-12-30,57.8567
2023-12-31,57.8567
2024-01-01,57.8567
2024-01-02,55.3047
2024-01-03,51.1071
2024-01-04,51.8821
2024-01-05,51.8821
2024-01-06,51.8821
2024-01-07,51.8821
2024-01-08,54.9097
2024-01-09,53.8399
2024-01-10,54.2847
2024-01-11,50.1762
2024-01-12,47.9249
2024-01-13,47.9249
2024-01-14,47.9249
2024-01-15,47.9249
2024-01-16,47.0389
2024-01-17,47.1472
2024-01-18,49.0166
2024-01-19,49.1597
2024-01-20,49.1597
2024-01-21,49.1597
2024-01-22,53.7276
2024-01-23,52.6129
2024-01-24,51.2297
2024-01-25,52.0982
2024-01-26,51.8777
2024-01-27,51.8777
2024-01-28,51.8777
2024-01-29,56.0188
2024-01-30,54.8826
2024-01-31,54.2002
2024-02-01,58.2838
2024-02-02,57.0546
2024-02-03,57.0546
2024-02-04,57.0546
2024-02-05,52.6402
2024-02-06,52.2999
2024-02-07,52.6483
2024-02-08,56.91
2024-02-09,55.0244
2024-02-10,55.0244
2024-02-11,55.0244
2024-02-12,55.1983
2024-02-13,51.782
2024-02-14,50.5399
2024-02-15,53.8825
2024-02-16,53.9406
2024-02-17,53.9406
2024-02-18,53.9406
2024-02-19,53.9406
2024-02-20,53.3504
2024-02-21,51.5319
2024-02-22,54.837
2024-02-23,56.2945
2024-02-24,56.2945
2024-02-25,56.2945
2024-02-26,55.6161
2024-02-27,54.9669
2024-02-28,54.0246
2024-02-29,54.5209
2024-03-01,54.616
2024-03-02,54.616
2024-03-03,54.616
2024-03-04,53.8019
2024-03-05,56.7464
2024-03-06,59.9603
2024-03-07,58.9091
2024-03-08,59.4745
2024-03-09,59.4745
2024-03-10,59.4745
2024-03-11,57.039
2024-03-12,56.4412
2024-03-13,57.9604
2024-03-14,55.1735
2024-03-15,54.4004
2024-03-16,54.4004
2024-03-17,54.4004
2024-03-18,53.9701
2024-03-19,55.5888
2024-03-20,56.6509
2024-03-21,51.7971
2024-03-22,49.887
2024-03-23,49.887
2024-03-24,49.887
2024-03-25,49.0893
2024-03-26,49.5609
2024-03-27,55.4398
2024-03-28,54.6302
2024-03-29,54.6302
2024-03-30,54.6302
2024-03-31,54.6302
2024-04-01,55.9901
2024-04-02,56.9685
2024-04-03,57.3549
2024-04-04,49.6559
2024-04-05,47.8198
2024-04-06,47.8198
2024-04-07,47.8198
2024-04-08,48.5092
