,TILE US Equity
2023-03-18,33.8072
2023-03-19,33.8072
2023-03-20,34.4759
2023-03-21,36.5595
2023-03-22,35.2421
2023-03-23,36.5663
2023-03-24,36.4562
2023-03-25,36.4562
2023-03-26,36.4562
2023-03-27,38.4698
2023-03-28,38.1128
2023-03-29,37.6312
2023-03-30,37.8346
2023-03-31,40.1567
2023-04-01,40.1567
2023-04-02,40.1567
2023-04-03,40.2571
2023-04-04,37.2217
2023-04-05,36.2589
2023-04-06,36.4714
2023-04-07,36.4714
2023-04-08,36.4714
2023-04-09,36.4714
2023-04-10,37.229
2023-04-11,38.1018
2023-04-12,37.8974
2023-04-13,39.6827
2023-04-14,39.4627
2023-04-15,39.4627
2023-04-16,39.4627
2023-04-17,41.3686
2023-04-18,40.3633
2023-04-19,42.3693
2023-04-20,41.724
2023-04-21,40.9974
2023-04-22,40.9974
2023-04-23,40.9974
2023-04-24,41.3496
2023-04-25,38.9447
2023-04-26,37.0146
2023-04-27,38.3518
2023-04-28,43.3302
2023-04-29,43.3302
2023-04-30,43.3302
2023-05-01,43.3302
2023-05-02,41.7713
2023-05-03,41.7713
2023-05-04,42.5857
2023-05-05,40.414
2023-05-06,40.414
2023-05-07,40.414
2023-05-08,37.8058
2023-05-09,36.7943
2023-05-10,36.7217
2023-05-11,36.5353
2023-05-12,36.3444
2023-05-13,36.3444
2023-05-14,36.3444
2023-05-15,36.8902
2023-05-16,34.3042
2023-05-17,37.6298
2023-05-18,42.0033
2023-05-19,40.771
2023-05-20,40.771
2023-05-21,40.771
2023-05-22,41.4814
2023-05-23,42.3165
2023-05-24,42.2274
2023-05-25,41.5046
2023-05-26,40.6058
2023-05-27,40.6058
2023-05-28,40.6058
2023-05-29,40.6058
2023-05-30,40.6058
2023-05-31,39.7762
2023-06-01,41.5628
2023-06-02,46.0226
2023-06-03,46.0226
2023-06-04,46.0226
2023-06-05,44.5163
2023-06-06,49.7865
2023-06-07,53.6549
2023-06-08,52.3865
2023-06-09,54.0712
2023-06-10,54.0712
2023-06-11,54.0712
2023-06-12,52.9936
2023-06-13,53.7563
2023-06-14,53.7563
2023-06-15,55.1201
2023-06-16,56.4488
2023-06-17,56.4488
2023-06-18,56.4488
2023-06-19,56.4488
2023-06-20,56.2029
2023-06-21,55.2078
2023-06-22,56.5025
2023-06-23,54.6181
2023-06-24,54.6181
2023-06-25,54.6181
2023-06-26,54.7222
2023-06-27,56.8722
2023-06-28,56.0851
2023-06-29,58.0855
2023-06-30,59.238
2023-07-01,59.238
2023-07-02,59.238
2023-07-03,61.6043
2023-07-04,61.6043
2023-07-05,57.7369
2023-07-06,56.9714
2023-07-07,58.1202
2023-07-08,58.1202
2023-07-09,58.1202
2023-07-10,57.3937
2023-07-11,58.2285
2023-07-12,60.5786
2023-07-13,61.5629
2023-07-14,60.5673
2023-07-15,60.5673
2023-07-16,60.5673
2023-07-17,59.9938
2023-07-18,61.1359
2023-07-19,60.9858
2023-07-20,59.623
2023-07-21,60.436
2023-07-22,60.436
2023-07-23,60.436
2023-07-24,62.1129
2023-07-25,61.3221
2023-07-26,63.1656
2023-07-27,64.8094
2023-07-28,62.1017
2023-07-29,62.1017
2023-07-30,62.1017
2023-07-31,64.3666
2023-08-01,65.2265
2023-08-02,64.2639
2023-08-03,64.6239
2023-08-04,63.3044
2023-08-05,63.3044
2023-08-06,63.3044
2023-08-07,67.432
2023-08-08,67.9754
2023-08-09,68.3655
2023-08-10,66.6851
2023-08-11,67.2677
2023-08-12,67.2677
2023-08-13,67.2677
2023-08-14,65.4082
2023-08-15,63.9129
2023-08-16,60.4199
2023-08-17,60.922
2023-08-18,61.1261
2023-08-19,61.1261
2023-08-20,61.1261
2023-08-21,58.8223
2023-08-22,59.5296
2023-08-23,60.5015
2023-08-24,58.2505
2023-08-25,58.365
2023-08-26,58.365
2023-08-27,58.365
2023-08-28,59.5132
2023-08-29,61.6987
2023-08-30,62.5356
2023-08-31,63.4655
2023-09-01,66.3458
2023-09-02,66.3458
2023-09-03,66.3458
2023-09-04,66.3458
2023-09-05,60.4314
2023-09-06,55.853
2023-09-07,50.0873
2023-09-08,49.9738
2023-09-09,49.9738
2023-09-10,49.9738
2023-09-11,53.3642
2023-09-12,49.6581
2023-09-13,50.7307
2023-09-14,54.2594
2023-09-15,52.5895
2023-09-16,52.5895
2023-09-17,52.5895
2023-09-18,52.5895
2023-09-19,52.7968
2023-09-20,52.5591
2023-09-21,55.1692
2023-09-22,52.1983
2023-09-23,52.1983
2023-09-24,52.1983
2023-09-25,53.0355
2023-09-26,51.4056
2023-09-27,54.1148
2023-09-28,54.4181
2023-09-29,52.388
2023-09-30,52.388
2023-10-01,52.388
2023-10-02,50.4413
2023-10-03,49.6554
2023-10-04,52.4992
2023-10-05,52.87
2023-10-06,48.1493
2023-10-07,48.1493
2023-10-08,48.1493
2023-10-09,48.5961
2023-10-10,49.0504
2023-10-11,48.7164
2023-10-12,47.1659
2023-10-13,46.2949
2023-10-14,46.2949
2023-10-15,46.2949
2023-10-16,49.4343
2023-10-17,50.4711
2023-10-18,47.6629
2023-10-19,46.3814
2023-10-20,46.2742
2023-10-21,46.2742
2023-10-22,46.2742
2023-10-23,44.1614
2023-10-24,43.8507
2023-10-25,42.711
2023-10-26,42.711
2023-10-27,40.655
2023-10-28,40.655
2023-10-29,40.655
2023-10-30,42.0967
2023-10-31,43.3774
2023-11-01,44.7812
2023-11-02,50.2661
2023-11-03,52.0976
2023-11-04,52.0976
2023-11-05,52.0976
2023-11-06,51.1238
2023-11-07,49.4505
2023-11-08,48.7431
2023-11-09,46.2346
2023-11-10,49.5321
2023-11-11,49.5321
2023-11-12,49.5321
2023-11-13,49.3004
2023-11-14,55.6337
2023-11-15,56.9537
2023-11-16,55.8487
2023-11-17,57.6434
2023-11-18,57.6434
2023-11-19,57.6434
2023-11-20,57.3894
2023-11-21,55.37
2023-11-22,55.4713
2023-11-23,55.4713
2023-11-24,56.2923
2023-11-25,56.2923
2023-11-26,56.2923
2023-11-27,55.2387
2023-11-28,54.448
2023-11-29,55.9693
2023-11-30,56.5065
2023-12-01,61.3809
2023-12-02,61.3809
2023-12-03,61.3809
2023-12-04,64.6587
2023-12-05,61.295
2023-12-06,62.5057
2023-12-07,63.7566
2023-12-08,63.7566
2023-12-09,63.7566
2023-12-10,63.7566
2023-12-11,64.7019
2023-12-12,65.6292
2023-12-13,67.1185
2023-12-14,70.3123
2023-12-15,72.1761
2023-12-16,72.1761
2023-12-17,72.1761
2023-12-18,68.6908
2023-12-19,71.1149
2023-12-20,68.2515
2023-12-21,69.7955
2023-12-22,70.5099
2023-12-23,70.5099
2023-12-24,70.5099
2023-12-25,70.5099
2023-12-26,71.372
2023-12-27,71.5868
2023-12-28,70.7629
2023-12-29,68.3225
2023-12-30,68.3225
2023-12-31,68.3225
2024-01-01,68.3225
2024-01-02,67.9187
2024-01-03,64.005
2024-01-04,60.5178
2024-01-05,61.3442
2024-01-06,61.3442
2024-01-07,61.3442
2024-01-08,61.7954
2024-01-09,60.8163
2024-01-10,61.3703
2024-01-11,59.8691
2024-01-12,59.8691
2024-01-13,59.8691
2024-01-14,59.8691
2024-01-15,59.8691
2024-01-16,55.8485
2024-01-17,55.3821
2024-01-18,56.4174
2024-01-19,56.4174
2024-01-20,56.4174
2024-01-21,56.4174
2024-01-22,61.54
2024-01-23,61.54
2024-01-24,59.633
2024-01-25,60.4777
2024-01-26,60.648
2024-01-27,60.648
2024-01-28,60.648
2024-01-29,62.0851
2024-01-30,64.0805
2024-01-31,59.542
2024-02-01,62.2303
2024-02-02,61.4845
2024-02-03,61.4845
2024-02-04,61.4845
2024-02-05,59.6361
2024-02-06,61.0103
2024-02-07,59.8935
2024-02-08,62.0494
2024-02-09,64.327
2024-02-10,64.327
2024-02-11,64.327
2024-02-12,66.5384
2024-02-13,58.0742
2024-02-14,61.0155
2024-02-15,64.2163
2024-02-16,61.2706
2024-02-17,61.2706
2024-02-18,61.2706
2024-02-19,61.2706
2024-02-20,59.8505
2024-02-21,57.3744
2024-02-22,58.17
2024-02-23,58.8325
2024-02-24,58.8325
2024-02-25,58.8325
2024-02-26,59.2332
2024-02-27,69.011
2024-02-28,69.9239
2024-02-29,71.1106
2024-03-01,70.1865
2024-03-02,70.1865
2024-03-03,70.1865
2024-03-04,66.52
2024-03-05,65.4842
2024-03-06,65.6685
2024-03-07,66.3198
2024-03-08,67.2828
2024-03-09,67.2828
2024-03-10,67.2828
2024-03-11,64.7299
2024-03-12,65.3612
2024-03-13,65.8476
2024-03-14,61.6392
2024-03-15,62.5865
2024-03-16,62.5865
2024-03-17,62.5865
2024-03-18,67.5191
2024-03-19,67.6017
2024-03-20,68.5931
2024-03-21,73.518
2024-03-22,68.1838
2024-03-23,68.1838
2024-03-24,68.1838
2024-03-25,68.2189
2024-03-26,67.5257
2024-03-27,68.3036
2024-03-28,64.4983
2024-03-29,64.4983
2024-03-30,64.4983
2024-03-31,64.4983
2024-04-01,62.9032
2024-04-02,62.1801
2024-04-03,64.0606
2024-04-04,60.9945
2024-04-05,61.6133
2024-04-06,61.6133
2024-04-07,61.6133
2024-04-08,61.2543
