,CW US Equity
2023-03-20,49.9207
2023-03-21,51.44
2023-03-22,49.0091
2023-03-23,48.1304
2023-03-24,50.2651
2023-03-25,50.2651
2023-03-26,50.2651
2023-03-27,51.5756
2023-03-28,51.9217
2023-03-29,52.9142
2023-03-30,53.7625
2023-03-31,55.0589
2023-04-01,55.0589
2023-04-02,55.0589
2023-04-03,56.5048
2023-04-04,52.6802
2023-04-05,52.6802
2023-04-06,52.238
2023-04-07,52.238
2023-04-08,52.238
2023-04-09,52.238
2023-04-10,53.594
2023-04-11,54.4277
2023-04-12,55.124
2023-04-13,55.1048
2023-04-14,53.2679
2023-04-15,53.2679
2023-04-16,53.2679
2023-04-17,55.0908
2023-04-18,55.8863
2023-04-19,52.5403
2023-04-20,52.7737
2023-04-21,52.3458
2023-04-22,52.3458
2023-04-23,52.3458
2023-04-24,51.9873
2023-04-25,50.2086
2023-04-26,45.3186
2023-04-27,46.3818
2023-04-28,48.1209
2023-04-29,48.1209
2023-04-30,48.1209
2023-05-01,49.8316
2023-05-02,48.7871
2023-05-03,48.5373
2023-05-04,42.2698
2023-05-05,43.2749
2023-05-06,43.2749
2023-05-07,43.2749
2023-05-08,42.4876
2023-05-09,43.8409
2023-05-10,44.0794
2023-05-11,43.759
2023-05-12,43.5544
2023-05-13,43.5544
2023-05-14,43.5544
2023-05-15,45.0538
2023-05-16,43.8655
2023-05-17,45.8838
2023-05-18,45.1241
2023-05-19,44.3382
2023-05-20,44.3382
2023-05-21,44.3382
2023-05-22,45.712
2023-05-23,42.4356
2023-05-24,41.9827
2023-05-25,40.9389
2023-05-26,41.1653
2023-05-27,41.1653
2023-05-28,41.1653
2023-05-29,41.1653
2023-05-30,40.6982
2023-05-31,40.0653
2023-06-01,45.8982
2023-06-02,50.1481
2023-06-03,50.1481
2023-06-04,50.1481
2023-06-05,47.2587
2023-06-06,50.1634
2023-06-07,52.9318
2023-06-08,56.4829
2023-06-09,55.5168
2023-06-10,55.5168
2023-06-11,55.5168
2023-06-12,57.934
2023-06-13,57.0347
2023-06-14,55.2227
2023-06-15,56.6344
2023-06-16,57.0262
2023-06-17,57.0262
2023-06-18,57.0262
2023-06-19,57.0262
2023-06-20,56.0886
2023-06-21,58.4447
2023-06-22,55.5692
2023-06-23,52.9578
2023-06-24,52.9578
2023-06-25,52.9578
2023-06-26,53.5705
2023-06-27,55.9224
2023-06-28,56.7949
2023-06-29,59.7639
2023-06-30,60.7973
2023-07-01,60.7973
2023-07-02,60.7973
2023-07-03,58.9678
2023-07-04,58.9678
2023-07-05,59.7229
2023-07-06,61.1216
2023-07-07,60.9727
2023-07-08,60.9727
2023-07-09,60.9727
2023-07-10,61.4034
2023-07-11,62.6149
2023-07-12,64.9129
2023-07-13,62.0987
2023-07-14,62.0987
2023-07-15,62.0987
2023-07-16,62.0987
2023-07-17,62.3404
2023-07-18,62.4959
2023-07-19,61.1308
2023-07-20,63.8248
2023-07-21,63.8658
2023-07-22,63.8658
2023-07-23,63.8658
2023-07-24,64.7949
2023-07-25,65.213
2023-07-26,65.415
2023-07-27,62.9255
2023-07-28,61.1729
2023-07-29,61.1729
2023-07-30,61.1729
2023-07-31,61.8684
2023-08-01,61.1346
2023-08-02,59.4703
2023-08-03,66.0954
2023-08-04,68.3722
2023-08-05,68.3722
2023-08-06,68.3722
2023-08-07,71.0678
2023-08-08,71.0678
2023-08-09,71.2207
2023-08-10,67.4938
2023-08-11,68.8142
2023-08-12,68.8142
2023-08-13,68.8142
2023-08-14,67.8162
2023-08-15,64.8952
2023-08-16,64.6177
2023-08-17,61.1569
2023-08-18,61.913
2023-08-19,61.913
2023-08-20,61.913
2023-08-21,63.6116
2023-08-22,64.1755
2023-08-23,65.001
2023-08-24,62.4539
2023-08-25,63.4419
2023-08-26,63.4419
2023-08-27,63.4419
2023-08-28,64.6289
2023-08-29,64.9235
2023-08-30,65.137
2023-08-31,64.9325
2023-09-01,65.5204
2023-09-02,65.5204
2023-09-03,65.5204
2023-09-04,65.5204
2023-09-05,58.9923
2023-09-06,58.1425
2023-09-07,56.7625
2023-09-08,54.6731
2023-09-09,54.6731
2023-09-10,54.6731
2023-09-11,56.236
2023-09-12,57.7994
2023-09-13,55.4975
2023-09-14,56.4166
2023-09-15,54.6648
2023-09-16,54.6648
2023-09-17,54.6648
2023-09-18,58.15
2023-09-19,58.527
2023-09-20,56.4663
2023-09-21,52.2641
2023-09-22,50.9043
2023-09-23,50.9043
2023-09-24,50.9043
2023-09-25,51.7254
2023-09-26,49.1199
2023-09-27,50.5694
2023-09-28,51.1386
2023-09-29,49.0014
2023-09-30,49.0014
2023-10-01,49.0014
2023-10-02,46.7064
2023-10-03,46.6188
2023-10-04,46.6292
2023-10-05,46.5079
2023-10-06,47.6878
2023-10-07,47.6878
2023-10-08,47.6878
2023-10-09,54.2067
2023-10-10,55.9118
2023-10-11,58.2901
2023-10-12,57.0772
2023-10-13,57.8581
2023-10-14,57.8581
2023-10-15,57.8581
2023-10-16,58.1762
2023-10-17,60.0626
2023-10-18,56.5311
2023-10-19,54.5842
2023-10-20,52.802
2023-10-21,52.802
2023-10-22,52.802
2023-10-23,51.0398
2023-10-24,49.8244
2023-10-25,49.5148
2023-10-26,50.0885
2023-10-27,47.308
2023-10-28,47.308
2023-10-29,47.308
2023-10-30,47.8159
2023-10-31,50.426
2023-11-01,51.9241
2023-11-02,55.3318
2023-11-03,54.7831
2023-11-04,54.7831
2023-11-05,54.7831
2023-11-06,57.881
2023-11-07,58.5384
2023-11-08,54.7141
2023-11-09,55.6188
2023-11-10,56.9416
2023-11-11,56.9416
2023-11-12,56.9416
2023-11-13,61.2108
2023-11-14,62.0631
2023-11-15,60.2891
2023-11-16,58.2372
2023-11-17,57.5449
2023-11-18,57.5449
2023-11-19,57.5449
2023-11-20,58.5421
2023-11-21,59.1251
2023-11-22,60.4599
2023-11-23,60.4599
2023-11-24,60.5115
2023-11-25,60.5115
2023-11-26,60.5115
2023-11-27,60.1866
2023-11-28,55.9877
2023-11-29,56.4203
2023-11-30,59.0849
2023-12-01,62.7306
2023-12-02,62.7306
2023-12-03,62.7306
2023-12-04,61.1651
2023-12-05,59.375
2023-12-06,57.9668
2023-12-07,58.0743
2023-12-08,58.7292
2023-12-09,58.7292
2023-12-10,58.7292
2023-12-11,59.5312
2023-12-12,62.8316
2023-12-13,63.713
2023-12-14,58.9751
2023-12-15,60.0497
2023-12-16,60.0497
2023-12-17,60.0497
2023-12-18,59.9846
2023-12-19,61.1099
2023-12-20,57.0818
2023-12-21,58.2773
2023-12-22,59.7031
2023-12-23,59.7031
2023-12-24,59.7031
2023-12-25,59.7031
2023-12-26,59.9367
2023-12-27,60.2422
2023-12-28,60.1034
2023-12-29,61.0622
2023-12-30,61.0622
2023-12-31,61.0622
2024-01-01,61.0622
2024-01-02,60.5403
2024-01-03,55.9713
2024-01-04,54.765
2024-01-05,55.1754
2024-01-06,55.1754
2024-01-07,55.1754
2024-01-08,52.9186
2024-01-09,51.6431
2024-01-10,55.3988
2024-01-11,55.3233
2024-01-12,58.6782
2024-01-13,58.6782
2024-01-14,58.6782
2024-01-15,58.6782
2024-01-16,56.3849
2024-01-17,56.4183
2024-01-18,59.1605
2024-01-19,57.9913
2024-01-20,57.9913
2024-01-21,57.9913
2024-01-22,60.5708
2024-01-23,59.8803
2024-01-24,57.3309
2024-01-25,58.164
2024-01-26,59.3253
2024-01-27,59.3253
2024-01-28,59.3253
2024-01-29,59.6094
2024-01-30,58.8535
2024-01-31,55.5732
2024-02-01,57.0936
2024-02-02,58.3758
2024-02-03,58.3758
2024-02-04,58.3758
2024-02-05,58.4342
2024-02-06,59.2372
2024-02-07,59.2123
2024-02-08,58.6636
2024-02-09,60.7382
2024-02-10,60.7382
2024-02-11,60.7382
2024-02-12,60.4996
2024-02-13,60.7389
2024-02-14,65.3545
2024-02-15,66.5726
2024-02-16,63.0273
2024-02-17,63.0273
2024-02-18,63.0273
2024-02-19,63.0273
2024-02-20,63.8362
2024-02-21,66.8639
2024-02-22,66.0504
2024-02-23,66.3645
2024-02-24,66.3645
2024-02-25,66.3645
2024-02-26,65.0384
2024-02-27,62.4311
2024-02-28,61.7457
2024-02-29,62.3666
2024-03-01,63.8337
2024-03-02,63.8337
2024-03-03,63.8337
2024-03-04,65.3296
2024-03-05,63.7131
2024-03-06,65.7137
2024-03-07,66.5091
2024-03-08,65.3332
2024-03-09,65.3332
2024-03-10,65.3332
2024-03-11,59.7166
2024-03-12,61.5377
2024-03-13,62.3417
2024-03-14,62.365
2024-03-15,63.8283
2024-03-16,63.8283
2024-03-17,63.8283
2024-03-18,65.1987
2024-03-19,63.2399
2024-03-20,64.7812
2024-03-21,65.631
2024-03-22,68.0002
2024-03-23,68.0002
2024-03-24,68.0002
2024-03-25,67.2331
2024-03-26,68.3924
2024-03-27,69.9912
2024-03-28,71.3777
2024-03-29,71.3777
2024-03-30,71.3777
2024-03-31,71.3777
2024-04-01,71.9436
2024-04-02,69.1845
2024-04-03,70.562
2024-04-04,68.2034
2024-04-05,70.3271
2024-04-06,70.3271
2024-04-07,70.3271
2024-04-08,70.0416
