,HBI US Equity
2023-03-20,38.0585
2023-03-21,38.7201
2023-03-22,37.6387
2023-03-23,37.1434
2023-03-24,38.1261
2023-03-25,38.1261
2023-03-26,38.1261
2023-03-27,38.6927
2023-03-28,39.972
2023-03-29,39.312
2023-03-30,39.0263
2023-03-31,42.7563
2023-04-01,42.7563
2023-04-02,42.7563
2023-04-03,42.3441
2023-04-04,41.9259
2023-04-05,40.5785
2023-04-06,39.4682
2023-04-07,39.4682
2023-04-08,39.4682
2023-04-09,39.4682
2023-04-10,40.3885
2023-04-11,43.9169
2023-04-12,41.185
2023-04-13,40.2876
2023-04-14,39.9871
2023-04-15,39.9871
2023-04-16,39.9871
2023-04-17,39.58
2023-04-18,39.7386
2023-04-19,41.3326
2023-04-20,40.9961
2023-04-21,41.9735
2023-04-22,41.9735
2023-04-23,41.9735
2023-04-24,42.629
2023-04-25,41.0693
2023-04-26,40.3641
2023-04-27,42.7373
2023-04-28,47.2366
2023-04-29,47.2366
2023-04-30,47.2366
2023-05-01,46.0743
2023-05-02,43.1458
2023-05-03,42.7941
2023-05-04,37.3364
2023-05-05,38.276
2023-05-06,38.276
2023-05-07,38.276
2023-05-08,37.5004
2023-05-09,36.2651
2023-05-10,35.8888
2023-05-11,35.4136
2023-05-12,34.7474
2023-05-13,34.7474
2023-05-14,34.7474
2023-05-15,34.9283
2023-05-16,33.1231
2023-05-17,37.8454
2023-05-18,39.3228
2023-05-19,37.2854
2023-05-20,37.2854
2023-05-21,37.2854
2023-05-22,39.709
2023-05-23,39.8693
2023-05-24,38.8023
2023-05-25,37.1564
2023-05-26,39.7981
2023-05-27,39.7981
2023-05-28,39.7981
2023-05-29,39.7981
2023-05-30,40.6052
2023-05-31,40.2701
2023-06-01,39.9292
2023-06-02,45.0609
2023-06-03,45.0609
2023-06-04,45.0609
2023-06-05,44.3264
2023-06-06,47.8442
2023-06-07,48.5449
2023-06-08,48.5449
2023-06-09,48.4057
2023-06-10,48.4057
2023-06-11,48.4057
2023-06-12,49.4552
2023-06-13,49.7572
2023-06-14,49.1495
2023-06-15,49.9401
2023-06-16,49.4628
2023-06-17,49.4628
2023-06-18,49.4628
2023-06-19,49.4628
2023-06-20,49.9576
2023-06-21,49.2919
2023-06-22,45.9657
2023-06-23,42.9663
2023-06-24,42.9663
2023-06-25,42.9663
2023-06-26,43.8684
2023-06-27,47.7978
2023-06-28,44.8334
2023-06-29,47.5571
2023-06-30,48.1799
2023-07-01,48.1799
2023-07-02,48.1799
2023-07-03,52.0117
2023-07-04,52.0117
2023-07-05,49.1213
2023-07-06,48.2885
2023-07-07,44.8778
2023-07-08,44.8778
2023-07-09,44.8778
2023-07-10,48.4963
2023-07-11,52.0156
2023-07-12,50.5596
2023-07-13,50.8185
2023-07-14,47.7162
2023-07-15,47.7162
2023-07-16,47.7162
2023-07-17,50.0806
2023-07-18,51.3451
2023-07-19,52.8285
2023-07-20,50.8248
2023-07-21,50.0394
2023-07-22,50.0394
2023-07-23,50.0394
2023-07-24,52.2041
2023-07-25,52.2041
2023-07-26,57.3254
2023-07-27,54.9712
2023-07-28,55.8538
2023-07-29,55.8538
2023-07-30,55.8538
2023-07-31,56.8384
2023-08-01,57.4922
2023-08-02,54.3683
2023-08-03,55.5051
2023-08-04,56.8399
2023-08-05,56.8399
2023-08-06,56.8399
2023-08-07,55.1291
2023-08-08,58.1683
2023-08-09,55.929
2023-08-10,55.106
2023-08-11,58.1826
2023-08-12,58.1826
2023-08-13,58.1826
2023-08-14,56.3905
2023-08-15,57.1261
2023-08-16,55.6015
2023-08-17,56.1518
2023-08-18,56.2639
2023-08-19,56.2639
2023-08-20,56.2639
2023-08-21,54.5325
2023-08-22,52.0471
2023-08-23,51.7759
2023-08-24,50.817
2023-08-25,49.4633
2023-08-26,49.4633
2023-08-27,49.4633
2023-08-28,50.0143
2023-08-29,50.5718
2023-08-30,50.5718
2023-08-31,53.4864
2023-09-01,53.4864
2023-09-02,53.4864
2023-09-03,53.4864
2023-09-04,53.4864
2023-09-05,48.3964
2023-09-06,48.2607
2023-09-07,48.7072
2023-09-08,46.3619
2023-09-09,46.3619
2023-09-10,46.3619
2023-09-11,44.535
2023-09-12,45.9513
2023-09-13,44.0135
2023-09-14,46.0532
2023-09-15,45.3952
2023-09-16,45.3952
2023-09-17,45.3952
2023-09-18,43.223
2023-09-19,43.8767
2023-09-20,42.3631
2023-09-21,41.3786
2023-09-22,40.0547
2023-09-23,40.0547
2023-09-24,40.0547
2023-09-25,37.0449
2023-09-26,35.7085
2023-09-27,33.5872
2023-09-28,34.1391
2023-09-29,40.2982
2023-09-30,40.2982
2023-10-01,40.2982
2023-10-02,39.0393
2023-10-03,38.2159
2023-10-04,39.2106
2023-10-05,38.6739
2023-10-06,39.8661
2023-10-07,39.8661
2023-10-08,39.8661
2023-10-09,39.3015
2023-10-10,41.5286
2023-10-11,42.5353
2023-10-12,41.3091
2023-10-13,42.6767
2023-10-14,42.6767
2023-10-15,42.6767
2023-10-16,46.0881
2023-10-17,50.1777
2023-10-18,49.2122
2023-10-19,50.0642
2023-10-20,49.3505
2023-10-21,49.3505
2023-10-22,49.3505
2023-10-23,48.4924
2023-10-24,48.4924
2023-10-25,48.1935
2023-10-26,48.3582
2023-10-27,46.0853
2023-10-28,46.0853
2023-10-29,46.0853
2023-10-30,46.2595
2023-10-31,46.4385
2023-11-01,45.1926
2023-11-02,49.8868
2023-11-03,51.479
2023-11-04,51.479
2023-11-05,51.479
2023-11-06,50.4834
2023-11-07,50.3156
2023-11-08,47.2305
2023-11-09,43.999
2023-11-10,44.357
2023-11-11,44.357
2023-11-12,44.357
2023-11-13,40.8452
2023-11-14,47.4648
2023-11-15,50.4747
2023-11-16,47.7778
2023-11-17,46.8711
2023-11-18,46.8711
2023-11-19,46.8711
2023-11-20,45.5924
2023-11-21,44.463
2023-11-22,42.876
2023-11-23,42.876
2023-11-24,42.7545
2023-11-25,42.7545
2023-11-26,42.7545
2023-11-27,41.5375
2023-11-28,44.6351
2023-11-29,42.7838
2023-11-30,41.9439
2023-12-01,46.7342
2023-12-02,46.7342
2023-12-03,46.7342
2023-12-04,46.2251
2023-12-05,44.471
2023-12-06,43.8562
2023-12-07,46.6054
2023-12-08,46.0866
2023-12-09,46.0866
2023-12-10,46.0866
2023-12-11,46.2414
2023-12-12,45.1683
2023-12-13,48.5639
2023-12-14,51.3947
2023-12-15,49.6971
2023-12-16,49.6971
2023-12-17,49.6971
2023-12-18,48.4553
2023-12-19,50.3105
2023-12-20,47.714
2023-12-21,50.8881
2023-12-22,51.6797
2023-12-23,51.6797
2023-12-24,51.6797
2023-12-25,51.6797
2023-12-26,54.4638
2023-12-27,54.3166
2023-12-28,54.3166
2023-12-29,54.5793
2023-12-30,54.5793
2023-12-31,54.5793
2024-01-01,54.5793
2024-01-02,54.714
2024-01-03,50.5291
2024-01-04,51.1023
2024-01-05,48.213
2024-01-06,48.213
2024-01-07,48.213
2024-01-08,51.0746
2024-01-09,51.3527
2024-01-10,50.9037
2024-01-11,50.2972
2024-01-12,49.2352
2024-01-13,49.2352
2024-01-14,49.2352
2024-01-15,49.2352
2024-01-16,48.036
2024-01-17,46.8555
2024-01-18,46.8555
2024-01-19,48.2174
2024-01-20,48.2174
2024-01-21,48.2174
2024-01-22,49.717
2024-01-23,52.2597
2024-01-24,52.2597
2024-01-25,54.5647
2024-01-26,56.5884
2024-01-27,56.5884
2024-01-28,56.5884
2024-01-29,57.2912
2024-01-30,57.1
2024-01-31,54.8278
2024-02-01,58.2639
2024-02-02,58.5359
2024-02-03,58.5359
2024-02-04,58.5359
2024-02-05,52.678
2024-02-06,53.6948
2024-02-07,52.0422
2024-02-08,54.3669
2024-02-09,54.9319
2024-02-10,54.9319
2024-02-11,54.9319
2024-02-12,58.3955
2024-02-13,52.8961
2024-02-14,55.4492
2024-02-15,50.1107
2024-02-16,49.3349
2024-02-17,49.3349
2024-02-18,49.3349
2024-02-19,49.3349
2024-02-20,52.623
2024-02-21,53.1074
2024-02-22,53.8396
2024-02-23,55.86
2024-02-24,55.86
2024-02-25,55.86
2024-02-26,56.44
2024-02-27,59.5217
2024-02-28,60.452
2024-02-29,62.1517
2024-03-01,62.6403
2024-03-02,62.6403
2024-03-03,62.6403
2024-03-04,61.9782
2024-03-05,62.6921
2024-03-06,62.5186
2024-03-07,63.5616
2024-03-08,63.7702
2024-03-09,63.7702
2024-03-10,63.7702
2024-03-11,59.7043
2024-03-12,58.2021
2024-03-13,59.0314
2024-03-14,58.6873
2024-03-15,62.7332
2024-03-16,62.7332
2024-03-17,62.7332
2024-03-18,61.8628
2024-03-19,57.7201
2024-03-20,58.4115
2024-03-21,55.8901
2024-03-22,53.5009
2024-03-23,53.5009
2024-03-24,53.5009
2024-03-25,56.3934
2024-03-26,56.3934
2024-03-27,59.1151
2024-03-28,61.2026
2024-03-29,61.2026
2024-03-30,61.2026
2024-03-31,61.2026
2024-04-01,60.2479
2024-04-02,51.6377
2024-04-03,52.2075
2024-04-04,49.7805
2024-04-05,51.641
2024-04-06,51.641
2024-04-07,51.641
2024-04-08,51.5176
