,DE US Equity
2023-03-21,46.9889
2023-03-22,44.9482
2023-03-23,44.1364
2023-03-24,42.7661
2023-03-25,42.7661
2023-03-26,42.7661
2023-03-27,44.9187
2023-03-28,45.6784
2023-03-29,47.4223
2023-03-30,48.7286
2023-03-31,51.4803
2023-04-01,51.4803
2023-04-02,51.4803
2023-04-03,52.0916
2023-04-04,47.0541
2023-04-05,41.3619
2023-04-06,40.4759
2023-04-07,40.4759
2023-04-08,40.4759
2023-04-09,40.4759
2023-04-10,42.8099
2023-04-11,43.8479
2023-04-12,44.9002
2023-04-13,45.005
2023-04-14,45.9263
2023-04-15,45.9263
2023-04-16,45.9263
2023-04-17,47.032
2023-04-18,48.6017
2023-04-19,47.5181
2023-04-20,46.8537
2023-04-21,45.8466
2023-04-22,45.8466
2023-04-23,45.8466
2023-04-24,46.2839
2023-04-25,43.9366
2023-04-26,42.6671
2023-04-27,41.955
2023-04-28,44.1122
2023-04-29,44.1122
2023-04-30,44.1122
2023-05-01,45.5044
2023-05-02,46.0739
2023-05-03,45.6102
2023-05-04,43.1562
2023-05-05,45.7789
2023-05-06,45.7789
2023-05-07,45.7789
2023-05-08,45.5355
2023-05-09,45.9566
2023-05-10,45.6345
2023-05-11,43.3591
2023-05-12,43.8129
2023-05-13,43.8129
2023-05-14,43.8129
2023-05-15,42.692
2023-05-16,40.5484
2023-05-17,42.6796
2023-05-18,43.6297
2023-05-19,41.6003
2023-05-20,41.6003
2023-05-21,41.6003
2023-05-22,40.7424
2023-05-23,40.7367
2023-05-24,38.9339
2023-05-25,39.2814
2023-05-26,40.3047
2023-05-27,40.3047
2023-05-28,40.3047
2023-05-29,40.3047
2023-05-30,38.4133
2023-05-31,37.1392
2023-06-01,40.0543
2023-06-02,47.1691
2023-06-03,47.1691
2023-06-04,47.1691
2023-06-05,44.9553
2023-06-06,48.3486
2023-06-07,50.8848
2023-06-08,50.5532
2023-06-09,49.9438
2023-06-10,49.9438
2023-06-11,49.9438
2023-06-12,52.5178
2023-06-13,55.6882
2023-06-14,55.9103
2023-06-15,57.9218
2023-06-16,58.2148
2023-06-17,58.2148
2023-06-18,58.2148
2023-06-19,58.2148
2023-06-20,58.3095
2023-06-21,60.583
2023-06-22,60.2279
2023-06-23,55.9875
2023-06-24,55.9875
2023-06-25,55.9875
2023-06-26,57.5658
2023-06-27,57.3139
2023-06-28,55.7154
2023-06-29,54.8608
2023-06-30,55.9338
2023-07-01,55.9338
2023-07-02,55.9338
2023-07-03,56.323
2023-07-04,56.323
2023-07-05,55.6062
2023-07-06,54.237
2023-07-07,55.5698
2023-07-08,55.5698
2023-07-09,55.5698
2023-07-10,56.1516
2023-07-11,58.2482
2023-07-12,55.7299
2023-07-13,56.3289
2023-07-14,57.9145
2023-07-15,57.9145
2023-07-16,57.9145
2023-07-17,59.7061
2023-07-18,62.7107
2023-07-19,63.8826
2023-07-20,64.7429
2023-07-21,63.5215
2023-07-22,63.5215
2023-07-23,63.5215
2023-07-24,64.9552
2023-07-25,65.8721
2023-07-26,60.0569
2023-07-27,58.3329
2023-07-28,57.735
2023-07-29,57.735
2023-07-30,57.735
2023-07-31,58.4613
2023-08-01,59.5697
2023-08-02,58.3491
2023-08-03,55.6766
2023-08-04,55.7085
2023-08-05,55.7085
2023-08-06,55.7085
2023-08-07,57.979
2023-08-08,57.6218
2023-08-09,59.3386
2023-08-10,58.6747
2023-08-11,58.8314
2023-08-12,58.8314
2023-08-13,58.8314
2023-08-14,59.6453
2023-08-15,56.9447
2023-08-16,53.6794
2023-08-17,51.7825
2023-08-18,44.2841
2023-08-19,44.2841
2023-08-20,44.2841
2023-08-21,42.493
2023-08-22,40.958
2023-08-23,44.3389
2023-08-24,42.2317
2023-08-25,43.529
2023-08-26,43.529
2023-08-27,43.529
2023-08-28,45.1287
2023-08-29,48.3103
2023-08-30,51.1649
2023-08-31,50.4328
2023-09-01,52.8187
2023-09-02,52.8187
2023-09-03,52.8187
2023-09-04,52.8187
2023-09-05,51.3819
2023-09-06,51.3367
2023-09-07,50.4956
2023-09-08,46.7591
2023-09-09,46.7591
2023-09-10,46.7591
2023-09-11,46.9978
2023-09-12,47.6441
2023-09-13,47.6345
2023-09-14,50.8413
2023-09-15,50.9826
2023-09-16,50.9826
2023-09-17,50.9826
2023-09-18,50.5387
2023-09-19,46.5299
2023-09-20,47.8128
2023-09-21,43.4595
2023-09-22,41.6515
2023-09-23,41.6515
2023-09-24,41.6515
2023-09-25,42.9286
2023-09-26,41.6532
2023-09-27,43.3823
2023-09-28,44.0086
2023-09-29,41.9567
2023-09-30,41.9567
2023-10-01,41.9567
2023-10-02,41.0041
2023-10-03,40.7178
2023-10-04,42.3751
2023-10-05,41.9981
2023-10-06,43.1368
2023-10-07,43.1368
2023-10-08,43.1368
2023-10-09,44.8655
2023-10-10,47.8123
2023-10-11,47.3221
2023-10-12,45.0372
2023-10-13,44.5282
2023-10-14,44.5282
2023-10-15,44.5282
2023-10-16,48.2198
2023-10-17,48.4283
2023-10-18,45.5228
2023-10-19,45.2511
2023-10-20,43.3169
2023-10-21,43.3169
2023-10-22,43.3169
2023-10-23,42.7456
2023-10-24,42.87
2023-10-25,42.3435
2023-10-26,41.589
2023-10-27,39.0416
2023-10-28,39.0416
2023-10-29,39.0416
2023-10-30,41.9567
2023-10-31,41.2087
2023-11-01,43.395
2023-11-02,44.6819
2023-11-03,48.0951
2023-11-04,48.0951
2023-11-05,48.0951
2023-11-06,46.7314
2023-11-07,43.8009
2023-11-08,43.8535
2023-11-09,43.9577
2023-11-10,45.7784
2023-11-11,45.7784
2023-11-12,45.7784
2023-11-13,44.3361
2023-11-14,46.4804
2023-11-15,48.7993
2023-11-16,47.9591
2023-11-17,50.1095
2023-11-18,50.1095
2023-11-19,50.1095
2023-11-20,48.6873
2023-11-21,49.5863
2023-11-22,45.372
2023-11-23,45.372
2023-11-24,45.1815
2023-11-25,45.1815
2023-11-26,45.1815
2023-11-27,42.5925
2023-11-28,41.9107
2023-11-29,43.5829
2023-11-30,43.7837
2023-12-01,45.6562
2023-12-02,45.6562
2023-12-03,45.6562
2023-12-04,45.7072
2023-12-05,42.9963
2023-12-06,44.9056
2023-12-07,43.4282
2023-12-08,44.4995
2023-12-09,44.4995
2023-12-10,44.4995
2023-12-11,43.5796
2023-12-12,43.0082
2023-12-13,50.2567
2023-12-14,54.1621
2023-12-15,53.271
2023-12-16,53.271
2023-12-17,53.271
2023-12-18,52.0238
2023-12-19,55.6516
2023-12-20,53.1667
2023-12-21,55.0562
2023-12-22,56.1048
2023-12-23,56.1048
2023-12-24,56.1048
2023-12-25,56.1048
2023-12-26,57.419
2023-12-27,57.5284
2023-12-28,57.1535
2023-12-29,57.3463
2023-12-30,57.3463
2023-12-31,57.3463
2024-01-01,57.3463
2024-01-02,57.682
2024-01-03,54.4585
2024-01-04,54.0616
2024-01-05,55.3144
2024-01-06,55.3144
2024-01-07,55.3144
2024-01-08,56.0165
2024-01-09,53.9501
2024-01-10,54.1303
2024-01-11,52.6134
2024-01-12,51.0406
2024-01-13,51.0406
2024-01-14,51.0406
2024-01-15,51.0406
2024-01-16,50.5518
2024-01-17,47.8002
2024-01-18,48.985
2024-01-19,49.5517
2024-01-20,49.5517
2024-01-21,49.5517
2024-01-22,50.3539
2024-01-23,51.5763
2024-01-24,51.9812
2024-01-25,53.9115
2024-01-26,54.1642
2024-01-27,54.1642
2024-01-28,54.1642
2024-01-29,55.832
2024-01-30,55.4465
2024-01-31,53.732
2024-02-01,53.7762
2024-02-02,53.2091
2024-02-03,53.2091
2024-02-04,53.2091
2024-02-05,49.8977
2024-02-06,51.2682
2024-02-07,49.8192
2024-02-08,49.76
2024-02-09,47.5493
2024-02-10,47.5493
2024-02-11,47.5493
2024-02-12,51.5242
2024-02-13,46.9277
2024-02-14,49.4669
2024-02-15,41.8953
2024-02-16,40.623
2024-02-17,40.623
2024-02-18,40.623
2024-02-19,40.623
2024-02-20,39.5916
2024-02-21,39.5633
2024-02-22,39.398
2024-02-23,43.192
2024-02-24,43.192
2024-02-25,43.192
2024-02-26,42.6833
2024-02-27,41.788
2024-02-28,43.7736
2024-02-29,43.8881
2024-03-01,45.2342
2024-03-02,45.2342
2024-03-03,45.2342
2024-03-04,43.8996
2024-03-05,45.0295
2024-03-06,44.9889
2024-03-07,49.1113
2024-03-08,48.5826
2024-03-09,48.5826
2024-03-10,48.5826
2024-03-11,49.0247
2024-03-12,47.9473
2024-03-13,50.8348
2024-03-14,51.4548
2024-03-15,52.863
2024-03-16,52.863
2024-03-17,52.863
2024-03-18,53.7071
2024-03-19,56.3199
2024-03-20,57.3403
2024-03-21,58.7493
2024-03-22,59.2228
2024-03-23,59.2228
2024-03-24,59.2228
2024-03-25,58.7482
2024-03-26,58.9491
2024-03-27,63.5028
2024-03-28,64.0487
2024-03-29,64.0487
2024-03-30,64.0487
2024-03-31,64.0487
2024-04-01,60.2056
2024-04-02,60.1264
2024-04-03,60.8977
2024-04-04,61.3096
2024-04-05,63.3192
2024-04-06,63.3192
2024-04-07,63.3192
2024-04-08,62.2172
