,ESNT US Equity
2023-03-18,38.1405
2023-03-19,38.1405
2023-03-20,41.8878
2023-03-21,44.5417
2023-03-22,43.3709
2023-03-23,42.5513
2023-03-24,45.8515
2023-03-25,45.8515
2023-03-26,45.8515
2023-03-27,47.1262
2023-03-28,47.2159
2023-03-29,48.6572
2023-03-30,48.0632
2023-03-31,49.1638
2023-04-01,49.1638
2023-04-02,49.1638
2023-04-03,49.5935
2023-04-04,46.8432
2023-04-05,47.799
2023-04-06,48.5329
2023-04-07,48.5329
2023-04-08,48.5329
2023-04-09,48.5329
2023-04-10,48.5022
2023-04-11,51.9863
2023-04-12,52.936
2023-04-13,53.8796
2023-04-14,54.3822
2023-04-15,54.3822
2023-04-16,54.3822
2023-04-17,54.7126
2023-04-18,54.4899
2023-04-19,55.1198
2023-04-20,54.6891
2023-04-21,54.7224
2023-04-22,54.7224
2023-04-23,54.7224
2023-04-24,53.5828
2023-04-25,51.7898
2023-04-26,50.1315
2023-04-27,53.0943
2023-04-28,56.2735
2023-04-29,56.2735
2023-04-30,56.2735
2023-05-01,56.1517
2023-05-02,52.6183
2023-05-03,53.3936
2023-05-04,50.6358
2023-05-05,55.7195
2023-05-06,55.7195
2023-05-07,55.7195
2023-05-08,57.0155
2023-05-09,58.2514
2023-05-10,58.5039
2023-05-11,58.5327
2023-05-12,57.1769
2023-05-13,57.1769
2023-05-14,57.1769
2023-05-15,59.7764
2023-05-16,57.5433
2023-05-17,60.1738
2023-05-18,61.7641
2023-05-19,59.977
2023-05-20,59.977
2023-05-21,59.977
2023-05-22,58.9346
2023-05-23,57.6978
2023-05-24,55.2968
2023-05-25,56.0295
2023-05-26,58.5481
2023-05-27,58.5481
2023-05-28,58.5481
2023-05-29,58.5481
2023-05-30,59.9552
2023-05-31,57.0706
2023-06-01,59.291
2023-06-02,62.3389
2023-06-03,62.3389
2023-06-04,62.3389
2023-06-05,58.0301
2023-06-06,61.1437
2023-06-07,63.2072
2023-06-08,61.2589
2023-06-09,60.8356
2023-06-10,60.8356
2023-06-11,60.8356
2023-06-12,59.9079
2023-06-13,58.2812
2023-06-14,55.6314
2023-06-15,56.7018
2023-06-16,55.5521
2023-06-17,55.5521
2023-06-18,55.5521
2023-06-19,55.5521
2023-06-20,55.5179
2023-06-21,54.103
2023-06-22,54.0682
2023-06-23,52.9421
2023-06-24,52.9421
2023-06-25,52.9421
2023-06-26,52.8353
2023-06-27,55.1429
2023-06-28,57.8526
2023-06-29,59.4952
2023-06-30,59.8139
2023-07-01,59.8139
2023-07-02,59.8139
2023-07-03,61.1066
2023-07-04,61.1066
2023-07-05,57.2934
2023-07-06,54.6304
2023-07-07,56.058
2023-07-08,56.058
2023-07-09,56.058
2023-07-10,56.9822
2023-07-11,58.355
2023-07-12,60.1696
2023-07-13,60.9603
2023-07-14,60.759
2023-07-15,60.759
2023-07-16,60.759
2023-07-17,62.6711
2023-07-18,63.6484
2023-07-19,64.2534
2023-07-20,64.7392
2023-07-21,63.6213
2023-07-22,63.6213
2023-07-23,63.6213
2023-07-24,64.6567
2023-07-25,64.1957
2023-07-26,65.3459
2023-07-27,64.4417
2023-07-28,64.2964
2023-07-29,64.2964
2023-07-30,64.2964
2023-07-31,63.6039
2023-08-01,63.7482
2023-08-02,66.5207
2023-08-03,67.7096
2023-08-04,71.3584
2023-08-05,71.3584
2023-08-06,71.3584
2023-08-07,72.2538
2023-08-08,70.7787
2023-08-09,69.5628
2023-08-10,66.6037
2023-08-11,67.2521
2023-08-12,67.2521
2023-08-13,67.2521
2023-08-14,67.47
2023-08-15,63.4898
2023-08-16,58.9287
2023-08-17,57.9759
2023-08-18,57.9337
2023-08-19,57.9337
2023-08-20,57.9337
2023-08-21,56.5312
2023-08-22,54.8658
2023-08-23,56.5858
2023-08-24,57.5198
2023-08-25,58.0033
2023-08-26,58.0033
2023-08-27,58.0033
2023-08-28,57.1953
2023-08-29,58.1666
2023-08-30,57.7459
2023-08-31,57.1728
2023-09-01,59.0642
2023-09-02,59.0642
2023-09-03,59.0642
2023-09-04,59.0642
2023-09-05,52.5705
2023-09-06,53.2981
2023-09-07,53.1715
2023-09-08,53.7772
2023-09-09,53.7772
2023-09-10,53.7772
2023-09-11,53.4198
2023-09-12,54.0904
2023-09-13,50.6305
2023-09-14,51.8956
2023-09-15,52.1818
2023-09-16,52.1818
2023-09-17,52.1818
2023-09-18,55.1404
2023-09-19,53.7192
2023-09-20,51.2088
2023-09-21,48.4942
2023-09-22,47.9366
2023-09-23,47.9366
2023-09-24,47.9366
2023-09-25,49.2307
2023-09-26,46.9376
2023-09-27,45.9281
2023-09-28,47.9759
2023-09-29,44.1067
2023-09-30,44.1067
2023-10-01,44.1067
2023-10-02,42.7225
2023-10-03,40.8969
2023-10-04,43.7454
2023-10-05,46.0509
2023-10-06,46.1776
2023-10-07,46.1776
2023-10-08,46.1776
2023-10-09,46.7813
2023-10-10,48.5716
2023-10-11,51.0458
2023-10-12,50.388
2023-10-13,47.6488
2023-10-14,47.6488
2023-10-15,47.6488
2023-10-16,52.454
2023-10-17,53.695
2023-10-18,49.778
2023-10-19,46.1264
2023-10-20,44.7614
2023-10-21,44.7614
2023-10-22,44.7614
2023-10-23,44.666
2023-10-24,44.0189
2023-10-25,43.2095
2023-10-26,43.1439
2023-10-27,41.8289
2023-10-28,41.8289
2023-10-29,41.8289
2023-10-30,43.0411
2023-10-31,47.0175
2023-11-01,49.1655
2023-11-02,50.2282
2023-11-03,53.7636
2023-11-04,53.7636
2023-11-05,53.7636
2023-11-06,54.2727
2023-11-07,52.0589
2023-11-08,49.7354
2023-11-09,48.9337
2023-11-10,51.1904
2023-11-11,51.1904
2023-11-12,51.1904
2023-11-13,50.5464
2023-11-14,54.897
2023-11-15,53.619
2023-11-16,48.488
2023-11-17,50.709
2023-11-18,50.709
2023-11-19,50.709
2023-11-20,51.9431
2023-11-21,48.5976
2023-11-22,50.1753
2023-11-23,50.1753
2023-11-24,50.6971
2023-11-25,50.6971
2023-11-26,50.6971
2023-11-27,50.3223
2023-11-28,48.5664
2023-11-29,49.4092
2023-11-30,51.4102
2023-12-01,53.7279
2023-12-02,53.7279
2023-12-03,53.7279
2023-12-04,54.7654
2023-12-05,51.6096
2023-12-06,50.4347
2023-12-07,52.6956
2023-12-08,54.5601
2023-12-09,54.5601
2023-12-10,54.5601
2023-12-11,56.0822
2023-12-12,56.729
2023-12-13,60.8501
2023-12-14,62.5261
2023-12-15,57.0351
2023-12-16,57.0351
2023-12-17,57.0351
2023-12-18,57.7012
2023-12-19,60.0193
2023-12-20,59.6237
2023-12-21,61.5084
2023-12-22,62.4719
2023-12-23,62.4719
2023-12-24,62.4719
2023-12-25,62.4719
2023-12-26,62.6561
2023-12-27,62.4974
2023-12-28,62.7171
2023-12-29,60.3204
2023-12-30,60.3204
2023-12-31,60.3204
2024-01-01,60.3204
2024-01-02,60.7413
2024-01-03,59.7577
2024-01-04,61.0885
2024-01-05,59.8352
2024-01-06,59.8352
2024-01-07,59.8352
2024-01-08,61.2867
2024-01-09,57.7048
2024-01-10,59.4329
2024-01-11,58.3587
2024-01-12,60.3101
2024-01-13,60.3101
2024-01-14,60.3101
2024-01-15,60.3101
2024-01-16,57.2977
2024-01-17,57.2977
2024-01-18,59.2496
2024-01-19,63.5687
2024-01-20,63.5687
2024-01-21,63.5687
2024-01-22,63.4481
2024-01-23,61.128
2024-01-24,62.2124
2024-01-25,62.798
2024-01-26,63.5765
2024-01-27,63.5765
2024-01-28,63.5765
2024-01-29,63.6993
2024-01-30,65.0639
2024-01-31,60.6421
2024-02-01,60.5206
2024-02-02,58.813
2024-02-03,58.813
2024-02-04,58.813
2024-02-05,54.4257
2024-02-06,55.3757
2024-02-07,52.7794
2024-02-08,51.985
2024-02-09,48.1999
2024-02-10,48.1999
2024-02-11,48.1999
2024-02-12,52.2607
2024-02-13,48.2852
2024-02-14,49.6844
2024-02-15,53.2223
2024-02-16,50.041
2024-02-17,50.041
2024-02-18,50.041
2024-02-19,50.041
2024-02-20,48.8969
2024-02-21,50.9677
2024-02-22,49.9077
2024-02-23,51.4737
2024-02-24,51.4737
2024-02-25,51.4737
2024-02-26,49.8612
2024-02-27,50.6192
2024-02-28,52.8324
2024-02-29,53.3134
2024-03-01,53.3134
2024-03-02,53.3134
2024-03-03,53.3134
2024-03-04,53.2489
2024-03-05,53.5977
2024-03-06,54.0996
2024-03-07,54.489
2024-03-08,54.4523
2024-03-09,54.4523
2024-03-10,54.4523
2024-03-11,59.2578
2024-03-12,60.0105
2024-03-13,60.582
2024-03-14,58.3847
2024-03-15,58.4126
2024-03-16,58.4126
2024-03-17,58.4126
2024-03-18,54.9491
2024-03-19,58.935
2024-03-20,63.9123
2024-03-21,64.8071
2024-03-22,62.0232
2024-03-23,62.0232
2024-03-24,62.0232
2024-03-25,62.5633
2024-03-26,61.2653
2024-03-27,64.3474
2024-03-28,65.2739
2024-03-29,65.2739
2024-03-30,65.2739
2024-03-31,65.2739
2024-04-01,62.9688
2024-04-02,61.8046
2024-04-03,60.5414
2024-04-04,54.9574
2024-04-05,55.6424
2024-04-06,55.6424
2024-04-07,55.6424
2024-04-08,55.8409
