,CHDN US Equity
2023-03-19,57.0544
2023-03-20,59.1993
2023-03-21,61.4757
2023-03-22,59.9267
2023-03-23,53.7913
2023-03-24,52.129
2023-03-25,52.129
2023-03-26,52.129
2023-03-27,54.0464
2023-03-28,54.5964
2023-03-29,56.6472
2023-03-30,58.4547
2023-03-31,60.3132
2023-04-01,60.3132
2023-04-02,60.3132
2023-04-03,59.5399
2023-04-04,58.5003
2023-04-05,55.9868
2023-04-06,57.2606
2023-04-07,57.2606
2023-04-08,57.2606
2023-04-09,57.2606
2023-04-10,56.8682
2023-04-11,58.532
2023-04-12,56.7652
2023-04-13,57.7683
2023-04-14,58.0961
2023-04-15,58.0961
2023-04-16,58.0961
2023-04-17,57.3029
2023-04-18,58.0145
2023-04-19,58.4857
2023-04-20,57.5386
2023-04-21,58.6759
2023-04-22,58.6759
2023-04-23,58.6759
2023-04-24,58.6141
2023-04-25,55.3499
2023-04-26,53.709
2023-04-27,69.9526
2023-04-28,71.4891
2023-04-29,71.4891
2023-04-30,71.4891
2023-05-01,73.0169
2023-05-02,72.7448
2023-05-03,71.6612
2023-05-04,66.306
2023-05-05,68.7152
2023-05-06,68.7152
2023-05-07,68.7152
2023-05-08,66.0827
2023-05-09,66.3058
2023-05-10,66.433
2023-05-11,66.4632
2023-05-12,65.5337
2023-05-13,65.5337
2023-05-14,65.5337
2023-05-15,65.4784
2023-05-16,62.0381
2023-05-17,60.9427
2023-05-18,62.5549
2023-05-19,61.5331
2023-05-20,61.5331
2023-05-21,61.5331
2023-05-22,58.884
2023-05-23,55.8161
2023-05-24,55.7805
2023-05-25,56.4707
2023-05-26,53.735
2023-05-27,53.735
2023-05-28,53.735
2023-05-29,53.735
2023-05-30,51.246
2023-05-31,51.7192
2023-06-01,53.5037
2023-06-02,57.8595
2023-06-03,57.8595
2023-06-04,57.8595
2023-06-05,49.0047
2023-06-06,53.5432
2023-06-07,54.0493
2023-06-08,54.9457
2023-06-09,53.9438
2023-06-10,53.9438
2023-06-11,53.9438
2023-06-12,53.1627
2023-06-13,53.361
2023-06-14,52.1976
2023-06-15,52.0471
2023-06-16,50.7258
2023-06-17,50.7258
2023-06-18,50.7258
2023-06-19,50.7258
2023-06-20,49.7289
2023-06-21,48.9526
2023-06-22,48.2336
2023-06-23,45.1289
2023-06-24,45.1289
2023-06-25,45.1289
2023-06-26,45.7932
2023-06-27,48.1939
2023-06-28,47.7114
2023-06-29,50.7705
2023-06-30,53.8753
2023-07-01,53.8753
2023-07-02,53.8753
2023-07-03,51.3645
2023-07-04,51.3645
2023-07-05,48.1523
2023-07-06,46.4846
2023-07-07,48.0008
2023-07-08,48.0008
2023-07-09,48.0008
2023-07-10,48.8532
2023-07-11,47.8917
2023-07-12,47.3766
2023-07-13,48.42
2023-07-14,49.2425
2023-07-15,49.2425
2023-07-16,49.2425
2023-07-17,47.9217
2023-07-18,49.4415
2023-07-19,47.973
2023-07-20,46.735
2023-07-21,48.6962
2023-07-22,48.6962
2023-07-23,48.6962
2023-07-24,45.9488
2023-07-25,45.9488
2023-07-26,47.23
2023-07-27,36.9879
2023-07-28,36.672
2023-07-29,36.672
2023-07-30,36.672
2023-07-31,35.1022
2023-08-01,37.5015
2023-08-02,37.4216
2023-08-03,39.6918
2023-08-04,40.2388
2023-08-05,40.2388
2023-08-06,40.2388
2023-08-07,41.6833
2023-08-08,41.5025
2023-08-09,43.1012
2023-08-10,43.709
2023-08-11,43.4298
2023-08-12,43.4298
2023-08-13,43.4298
2023-08-14,44.3606
2023-08-15,43.7991
2023-08-16,42.3098
2023-08-17,41.6312
2023-08-18,42.0864
2023-08-19,42.0864
2023-08-20,42.0864
2023-08-21,45.0771
2023-08-22,45.3056
2023-08-23,46.1352
2023-08-24,45.1558
2023-08-25,45.4235
2023-08-26,45.4235
2023-08-27,45.4235
2023-08-28,47.6761
2023-08-29,50.0472
2023-08-30,48.2841
2023-08-31,47.3163
2023-09-01,48.3504
2023-09-02,48.3504
2023-09-03,48.3504
2023-09-04,48.3504
2023-09-05,43.0348
2023-09-06,42.0155
2023-09-07,41.7061
2023-09-08,40.7928
2023-09-09,40.7928
2023-09-10,40.7928
2023-09-11,40.2476
2023-09-12,40.2618
2023-09-13,40.3794
2023-09-14,42.3743
2023-09-15,42.4914
2023-09-16,42.4914
2023-09-17,42.4914
2023-09-18,41.7995
2023-09-19,42.1398
2023-09-20,42.0358
2023-09-21,39.6611
2023-09-22,38.0589
2023-09-23,38.0589
2023-09-24,38.0589
2023-09-25,35.1678
2023-09-26,38.0652
2023-09-27,39.1245
2023-09-28,39.2689
2023-09-29,40.9585
2023-09-30,40.9585
2023-10-01,40.9585
2023-10-02,39.5388
2023-10-03,38.1499
2023-10-04,37.7171
2023-10-05,36.3264
2023-10-06,36.8015
2023-10-07,36.8015
2023-10-08,36.8015
2023-10-09,35.739
2023-10-10,39.1634
2023-10-11,40.649
2023-10-12,36.6445
2023-10-13,36.9283
2023-10-14,36.9283
2023-10-15,36.9283
2023-10-16,41.2225
2023-10-17,42.8594
2023-10-18,40.8511
2023-10-19,41.2796
2023-10-20,39.871
2023-10-21,39.871
2023-10-22,39.871
2023-10-23,39.8497
2023-10-24,40.8152
2023-10-25,37.618
2023-10-26,37.2481
2023-10-27,37.998
2023-10-28,37.998
2023-10-29,37.998
2023-10-30,38.8229
2023-10-31,40.2953
2023-11-01,39.2389
2023-11-02,47.664
2023-11-03,52.8581
2023-11-04,52.8581
2023-11-05,52.8581
2023-11-06,53.0514
2023-11-07,51.8738
2023-11-08,50.3739
2023-11-09,49.9937
2023-11-10,53.037
2023-11-11,53.037
2023-11-12,53.037
2023-11-13,52.1535
2023-11-14,56.9282
2023-11-15,55.8317
2023-11-16,53.5168
2023-11-17,54.3635
2023-11-18,54.3635
2023-11-19,54.3635
2023-11-20,55.0889
2023-11-21,53.3864
2023-11-22,53.6412
2023-11-23,53.6412
2023-11-24,54.0778
2023-11-25,54.0778
2023-11-26,54.0778
2023-11-27,51.7085
2023-11-28,50.4086
2023-11-29,47.2208
2023-11-30,48.1894
2023-12-01,50.8172
2023-12-02,50.8172
2023-12-03,50.8172
2023-12-04,52.9158
2023-12-05,48.0442
2023-12-06,47.4151
2023-12-07,49.4919
2023-12-08,53.0884
2023-12-09,53.0884
2023-12-10,53.0884
2023-12-11,56.6888
2023-12-12,58.004
2023-12-13,61.2527
2023-12-14,62.396
2023-12-15,60.8608
2023-12-16,60.8608
2023-12-17,60.8608
2023-12-18,61.6965
2023-12-19,65.0147
2023-12-20,60.233
2023-12-21,62.0133
2023-12-22,63.0793
2023-12-23,63.0793
2023-12-24,63.0793
2023-12-25,63.0793
2023-12-26,63.3293
2023-12-27,63.9571
2023-12-28,63.9791
2023-12-29,63.0896
2023-12-30,63.0896
2023-12-31,63.0896
2024-01-01,63.0896
2024-01-02,61.7119
2024-01-03,56.1613
2024-01-04,54.9587
2024-01-05,53.6916
2024-01-06,53.6916
2024-01-07,53.6916
2024-01-08,54.3788
2024-01-09,51.3979
2024-01-10,50.2149
2024-01-11,50.4239
2024-01-12,50.282
2024-01-13,50.282
2024-01-14,50.282
2024-01-15,50.282
2024-01-16,48.48
2024-01-17,50.15
2024-01-18,51.2719
2024-01-19,51.5131
2024-01-20,51.5131
2024-01-21,51.5131
2024-01-22,50.7456
2024-01-23,50.257
2024-01-24,47.3903
2024-01-25,48.2487
2024-01-26,46.9248
2024-01-27,46.9248
2024-01-28,46.9248
2024-01-29,49.2165
2024-01-30,49.0047
2024-01-31,46.8603
2024-02-01,48.5351
2024-02-02,48.0172
2024-02-03,48.0172
2024-02-04,48.0172
2024-02-05,44.6664
2024-02-06,47.1666
2024-02-07,48.5768
2024-02-08,49.8062
2024-02-09,50.7026
2024-02-10,50.7026
2024-02-11,50.7026
2024-02-12,49.0824
2024-02-13,45.3979
2024-02-14,47.385
2024-02-15,46.5525
2024-02-16,45.4865
2024-02-17,45.4865
2024-02-18,45.4865
2024-02-19,45.4865
2024-02-20,42.6708
2024-02-21,44.2149
2024-02-22,47.242
2024-02-23,50.6826
2024-02-24,50.6826
2024-02-25,50.6826
2024-02-26,48.4736
2024-02-27,49.1036
2024-02-28,49.6269
2024-02-29,49.6385
2024-03-01,47.1039
2024-03-02,47.1039
2024-03-03,47.1039
2024-03-04,43.8412
2024-03-05,39.8918
2024-03-06,39.8155
2024-03-07,41.3237
2024-03-08,40.4718
2024-03-09,40.4718
2024-03-10,40.4718
2024-03-11,41.4186
2024-03-12,42.7146
2024-03-13,42.3815
2024-03-14,45.2401
2024-03-15,47.2105
2024-03-16,47.2105
2024-03-17,47.2105
2024-03-18,45.3535
2024-03-19,47.5601
2024-03-20,51.0958
2024-03-21,48.9497
2024-03-22,48.0742
2024-03-23,48.0742
2024-03-24,48.0742
2024-03-25,47.9459
2024-03-26,51.4314
2024-03-27,54.9426
2024-03-28,54.3291
2024-03-29,54.3291
2024-03-30,54.3291
2024-03-31,54.3291
2024-04-01,54.4878
2024-04-02,54.4389
2024-04-03,55.1164
2024-04-04,49.2741
2024-04-05,51.0215
2024-04-06,51.0215
2024-04-07,51.0215
2024-04-08,51.2665
