,SON US Equity
2023-03-20,46.5841
2023-03-21,45.6398
2023-03-22,48.5398
2023-03-23,47.643
2023-03-24,49.5707
2023-03-25,49.5707
2023-03-26,49.5707
2023-03-27,50.7015
2023-03-28,51.716
2023-03-29,52.3707
2023-03-30,52.6493
2023-03-31,55.0549
2023-04-01,55.0549
2023-04-02,55.0549
2023-04-03,54.433
2023-04-04,51.6563
2023-04-05,52.1177
2023-04-06,51.7044
2023-04-07,51.7044
2023-04-08,51.7044
2023-04-09,51.7044
2023-04-10,52.2573
2023-04-11,53.1361
2023-04-12,53.1361
2023-04-13,53.6644
2023-04-14,53.8358
2023-04-15,53.8358
2023-04-16,53.8358
2023-04-17,55.5131
2023-04-18,55.9213
2023-04-19,57.5564
2023-04-20,58.2301
2023-04-21,56.3169
2023-04-22,56.3169
2023-04-23,56.3169
2023-04-24,56.4403
2023-04-25,53.0605
2023-04-26,49.4886
2023-04-27,50.2255
2023-04-28,52.5338
2023-04-29,52.5338
2023-04-30,52.5338
2023-05-01,56.1823
2023-05-02,49.6002
2023-05-03,49.4812
2023-05-04,48.9708
2023-05-05,50.9642
2023-05-06,50.9642
2023-05-07,50.9642
2023-05-08,50.2034
2023-05-09,48.8343
2023-05-10,49.7531
2023-05-11,49.5689
2023-05-12,51.1715
2023-05-13,51.1715
2023-05-14,51.1715
2023-05-15,50.7268
2023-05-16,48.0028
2023-05-17,48.4845
2023-05-18,50.7605
2023-05-19,51.1958
2023-05-20,51.1958
2023-05-21,51.1958
2023-05-22,52.7355
2023-05-23,54.3053
2023-05-24,52.1263
2023-05-25,51.8609
2023-05-26,53.7813
2023-05-27,53.7813
2023-05-28,53.7813
2023-05-29,53.7813
2023-05-30,55.3639
2023-05-31,51.0095
2023-06-01,49.3172
2023-06-02,55.3484
2023-06-03,55.3484
2023-06-04,55.3484
2023-06-05,55.0982
2023-06-06,57.609
2023-06-07,59.2229
2023-06-08,58.6601
2023-06-09,57.5291
2023-06-10,57.5291
2023-06-11,57.5291
2023-06-12,52.1626
2023-06-13,52.8589
2023-06-14,49.2729
2023-06-15,50.565
2023-06-16,51.2312
2023-06-17,51.2312
2023-06-18,51.2312
2023-06-19,51.2312
2023-06-20,47.5604
2023-06-21,46.4064
2023-06-22,45.1214
2023-06-23,43.741
2023-06-24,43.741
2023-06-25,43.741
2023-06-26,44.7894
2023-06-27,46.6867
2023-06-28,45.7382
2023-06-29,47.9271
2023-06-30,48.3123
2023-07-01,48.3123
2023-07-02,48.3123
2023-07-03,50.1189
2023-07-04,50.1189
2023-07-05,44.0802
2023-07-06,43.6755
2023-07-07,44.2841
2023-07-08,44.2841
2023-07-09,44.2841
2023-07-10,43.1312
2023-07-11,43.8461
2023-07-12,46.3678
2023-07-13,46.9446
2023-07-14,46.6849
2023-07-15,46.6849
2023-07-16,46.6849
2023-07-17,46.5396
2023-07-18,48.8189
2023-07-19,48.2547
2023-07-20,48.3109
2023-07-21,48.068
2023-07-22,48.068
2023-07-23,48.068
2023-07-24,47.8468
2023-07-25,50.4141
2023-07-26,49.1483
2023-07-27,48.774
2023-07-28,49.8082
2023-07-29,49.8082
2023-07-30,49.8082
2023-07-31,49.1143
2023-08-01,52.3115
2023-08-02,47.5985
2023-08-03,46.7695
2023-08-04,46.4724
2023-08-05,46.4724
2023-08-06,46.4724
2023-08-07,46.9478
2023-08-08,44.4949
2023-08-09,45.2578
2023-08-10,45.8934
2023-08-11,45.4338
2023-08-12,45.4338
2023-08-13,45.4338
2023-08-14,44.9969
2023-08-15,43.0276
2023-08-16,42.1157
2023-08-17,43.0614
2023-08-18,43.1383
2023-08-19,43.1383
2023-08-20,43.1383
2023-08-21,42.8689
2023-08-22,44.2693
2023-08-23,43.8563
2023-08-24,44.0225
2023-08-25,46.6381
2023-08-26,46.6381
2023-08-27,46.6381
2023-08-28,48.8404
2023-08-29,51.7328
2023-08-30,52.7687
2023-08-31,49.854
2023-09-01,50.2141
2023-09-02,50.2141
2023-09-03,50.2141
2023-09-04,50.2141
2023-09-05,44.0608
2023-09-06,42.7353
2023-09-07,40.9882
2023-09-08,42.0769
2023-09-09,42.0769
2023-09-10,42.0769
2023-09-11,40.7977
2023-09-12,40.6587
2023-09-13,40.6301
2023-09-14,47.0363
2023-09-15,45.7444
2023-09-16,45.7444
2023-09-17,45.7444
2023-09-18,46.6822
2023-09-19,44.6846
2023-09-20,43.5574
2023-09-21,42.1115
2023-09-22,41.2891
2023-09-23,41.2891
2023-09-24,41.2891
2023-09-25,42.6085
2023-09-26,40.5516
2023-09-27,40.0791
2023-09-28,42.9128
2023-09-29,43.6609
2023-09-30,43.6609
2023-10-01,43.6609
2023-10-02,42.0122
2023-10-03,41.1072
2023-10-04,42.7933
2023-10-05,41.8264
2023-10-06,41.0469
2023-10-07,41.0469
2023-10-08,41.0469
2023-10-09,44.1528
2023-10-10,43.7396
2023-10-11,43.8233
2023-10-12,39.1279
2023-10-13,41.0544
2023-10-14,41.0544
2023-10-15,41.0544
2023-10-16,43.8518
2023-10-17,45.4213
2023-10-18,42.7671
2023-10-19,40.2509
2023-10-20,37.1914
2023-10-21,37.1914
2023-10-22,37.1914
2023-10-23,35.3174
2023-10-24,37.0951
2023-10-25,36.8622
2023-10-26,38.383
2023-10-27,37.8372
2023-10-28,37.8372
2023-10-29,37.8372
2023-10-30,40.4264
2023-10-31,42.4485
2023-11-01,50.23
2023-11-02,51.0425
2023-11-03,52.9166
2023-11-04,52.9166
2023-11-05,52.9166
2023-11-06,53.281
2023-11-07,51.3517
2023-11-08,51.1946
2023-11-09,50.1997
2023-11-10,50.9002
2023-11-11,50.9002
2023-11-12,50.9002
2023-11-13,48.6479
2023-11-14,53.5668
2023-11-15,55.0515
2023-11-16,53.4791
2023-11-17,53.9889
2023-11-18,53.9889
2023-11-19,53.9889
2023-11-20,53.955
2023-11-21,53.6754
2023-11-22,54.5584
2023-11-23,54.5584
2023-11-24,54.9566
2023-11-25,54.9566
2023-11-26,54.9566
2023-11-27,54.6139
2023-11-28,51.7221
2023-11-29,53.5802
2023-11-30,53.5428
2023-12-01,55.9597
2023-12-02,55.9597
2023-12-03,55.9597
2023-12-04,56.605
2023-12-05,51.0085
2023-12-06,50.2645
2023-12-07,52.356
2023-12-08,50.5023
2023-12-09,50.5023
2023-12-10,50.5023
2023-12-11,50.5358
2023-12-12,48.075
2023-12-13,56.5082
2023-12-14,55.5451
2023-12-15,52.3017
2023-12-16,52.3017
2023-12-17,52.3017
2023-12-18,54.2263
2023-12-19,54.732
2023-12-20,52.4299
2023-12-21,54.0988
2023-12-22,54.3703
2023-12-23,54.3703
2023-12-24,54.3703
2023-12-25,54.3703
2023-12-26,54.4539
2023-12-27,54.6545
2023-12-28,54.9476
2023-12-29,53.2386
2023-12-30,53.2386
2023-12-31,53.2386
2024-01-01,53.2386
2024-01-02,56.5041
2024-01-03,55.2566
2024-01-04,56.1438
2024-01-05,58.9926
2024-01-06,58.9926
2024-01-07,58.9926
2024-01-08,59.0974
2024-01-09,58.1753
2024-01-10,56.5034
2024-01-11,56.8822
2024-01-12,54.9775
2024-01-13,54.9775
2024-01-14,54.9775
2024-01-15,54.9775
2024-01-16,53.1369
2024-01-17,51.3238
2024-01-18,54.3268
2024-01-19,55.6092
2024-01-20,55.6092
2024-01-21,55.6092
2024-01-22,58.2329
2024-01-23,57.033
2024-01-24,55.409
2024-01-25,56.4584
2024-01-26,57.661
2024-01-27,57.661
2024-01-28,57.661
2024-01-29,56.9252
2024-01-30,57.8906
2024-01-31,52.2055
2024-02-01,53.7221
2024-02-02,52.1805
2024-02-03,52.1805
2024-02-04,52.1805
2024-02-05,51.1018
2024-02-06,50.4944
2024-02-07,50.7635
2024-02-08,51.9785
2024-02-09,52.182
2024-02-10,52.182
2024-02-11,52.182
2024-02-12,52.7003
2024-02-13,47.5149
2024-02-14,48.9041
2024-02-15,52.8135
2024-02-16,47.8107
2024-02-17,47.8107
2024-02-18,47.8107
2024-02-19,47.8107
2024-02-20,49.8883
2024-02-21,50.7487
2024-02-22,53.7419
2024-02-23,53.2171
2024-02-24,53.2171
2024-02-25,53.2171
2024-02-26,51.5254
2024-02-27,51.2962
2024-02-28,51.928
2024-02-29,52.3438
2024-03-01,52.442
2024-03-02,52.442
2024-03-03,52.442
2024-03-04,52.4047
2024-03-05,52.6827
2024-03-06,51.8216
2024-03-07,55.0678
2024-03-08,55.2338
2024-03-09,55.2338
2024-03-10,55.2338
2024-03-11,55.1495
2024-03-12,55.5007
2024-03-13,55.9998
2024-03-14,52.0727
2024-03-15,52.5643
2024-03-16,52.5643
2024-03-17,52.5643
2024-03-18,48.2336
2024-03-19,51.9906
2024-03-20,50.7827
2024-03-21,53.2078
2024-03-22,50.0989
2024-03-23,50.0989
2024-03-24,50.0989
2024-03-25,51.3248
2024-03-26,50.8083
2024-03-27,54.2129
2024-03-28,54.8593
2024-03-29,54.8593
2024-03-30,54.8593
2024-03-31,54.8593
2024-04-01,53.9144
2024-04-02,53.5172
2024-04-03,51.3636
2024-04-04,54.3683
2024-04-05,51.8906
2024-04-06,51.8906
2024-04-07,51.8906
2024-04-08,53.3785
