,ED US Equity
2023-03-20,57.5765
2023-03-21,50.6135
2023-03-22,48.8237
2023-03-23,48.2249
2023-03-24,53.5455
2023-03-25,53.5455
2023-03-26,53.5455
2023-03-27,52.7067
2023-03-28,52.401
2023-03-29,53.5166
2023-03-30,52.8229
2023-03-31,54.3152
2023-04-01,54.3152
2023-04-02,54.3152
2023-04-03,53.2513
2023-04-04,54.7224
2023-04-05,58.3522
2023-04-06,58.9806
2023-04-07,58.9806
2023-04-08,58.9806
2023-04-09,58.9806
2023-04-10,59.312
2023-04-11,59.1062
2023-04-12,58.2283
2023-04-13,56.9573
2023-04-14,54.1508
2023-04-15,54.1508
2023-04-16,54.1508
2023-04-17,56.0548
2023-04-18,55.3554
2023-04-19,56.3533
2023-04-20,57.1838
2023-04-21,57.7908
2023-04-22,57.7908
2023-04-23,57.7908
2023-04-24,59.0552
2023-04-25,59.9245
2023-04-26,57.1027
2023-04-27,57.1689
2023-04-28,55.5927
2023-04-29,55.5927
2023-04-30,55.5927
2023-05-01,56.7058
2023-05-02,55.4918
2023-05-03,54.3112
2023-05-04,55.2041
2023-05-05,56.9624
2023-05-06,56.9624
2023-05-07,56.9624
2023-05-08,55.8404
2023-05-09,55.2772
2023-05-10,56.4878
2023-05-11,55.3971
2023-05-12,56.4789
2023-05-13,56.4789
2023-05-14,56.4789
2023-05-15,53.9643
2023-05-16,51.2849
2023-05-17,49.9687
2023-05-18,48.8026
2023-05-19,48.4345
2023-05-20,48.4345
2023-05-21,48.4345
2023-05-22,47.2631
2023-05-23,45.635
2023-05-24,44.8463
2023-05-25,44.2632
2023-05-26,43.1643
2023-05-27,43.1643
2023-05-28,43.1643
2023-05-29,43.1643
2023-05-30,42.894
2023-05-31,44.9244
2023-06-01,41.8462
2023-06-02,41.7263
2023-06-03,41.7263
2023-06-04,41.7263
2023-06-05,44.962
2023-06-06,43.8198
2023-06-07,46.7482
2023-06-08,47.892
2023-06-09,46.7405
2023-06-10,46.7405
2023-06-11,46.7405
2023-06-12,44.8591
2023-06-13,43.5927
2023-06-14,44.5641
2023-06-15,46.2401
2023-06-16,46.1256
2023-06-17,46.1256
2023-06-18,46.1256
2023-06-19,46.1256
2023-06-20,43.9849
2023-06-21,46.4218
2023-06-22,44.6362
2023-06-23,41.7692
2023-06-24,41.7692
2023-06-25,41.7692
2023-06-26,44.2906
2023-06-27,45.0758
2023-06-28,41.3204
2023-06-29,40.317
2023-06-30,42.5358
2023-07-01,42.5358
2023-07-02,42.5358
2023-07-03,44.2159
2023-07-04,44.2159
2023-07-05,48.5271
2023-07-06,47.1044
2023-07-07,46.8121
2023-07-08,46.8121
2023-07-09,46.8121
2023-07-10,45.4776
2023-07-11,48.2215
2023-07-12,49.4794
2023-07-13,51.0018
2023-07-14,49.438
2023-07-15,49.438
2023-07-16,49.438
2023-07-17,47.9821
2023-07-18,47.3699
2023-07-19,50.5188
2023-07-20,55.4237
2023-07-21,57.6665
2023-07-22,57.6665
2023-07-23,57.6665
2023-07-24,57.6665
2023-07-25,58.7065
2023-07-26,58.1713
2023-07-27,53.9321
2023-07-28,53.6778
2023-07-29,53.6778
2023-07-30,53.6778
2023-07-31,51.8829
2023-08-01,48.6063
2023-08-02,48.5855
2023-08-03,42.8697
2023-08-04,41.1663
2023-08-05,41.1663
2023-08-06,41.1663
2023-08-07,44.1164
2023-08-08,45.3499
2023-08-09,44.9359
2023-08-10,43.9435
2023-08-11,44.9047
2023-08-12,44.9047
2023-08-13,44.9047
2023-08-14,42.6187
2023-08-15,40.7922
2023-08-16,43.485
2023-08-17,42.4771
2023-08-18,44.9139
2023-08-19,44.9139
2023-08-20,44.9139
2023-08-21,43.8191
2023-08-22,45.3332
2023-08-23,46.7943
2023-08-24,45.6842
2023-08-25,46.6326
2023-08-26,46.6326
2023-08-27,46.6326
2023-08-28,46.2941
2023-08-29,47.1576
2023-08-30,46.6336
2023-08-31,44.8396
2023-09-01,43.6224
2023-09-02,43.6224
2023-09-03,43.6224
2023-09-04,43.6224
2023-09-05,40.216
2023-09-06,40.9676
2023-09-07,45.1722
2023-09-08,46.8664
2023-09-09,46.8664
2023-09-10,46.8664
2023-09-11,47.9457
2023-09-12,48.9952
2023-09-13,51.696
2023-09-14,53.5537
2023-09-15,51.5689
2023-09-16,51.5689
2023-09-17,51.5689
2023-09-18,51.7352
2023-09-19,50.8323
2023-09-20,51.5539
2023-09-21,50.0793
2023-09-22,50.0099
2023-09-23,50.0099
2023-09-24,50.0099
2023-09-25,48.6166
2023-09-26,43.5913
2023-09-27,41.379
2023-09-28,39.4132
2023-09-29,39.5175
2023-09-30,39.5175
2023-10-01,39.5175
2023-10-02,33.6585
2023-10-03,37.4841
2023-10-04,39.8309
2023-10-05,41.087
2023-10-06,44.4906
2023-10-07,44.4906
2023-10-08,44.4906
2023-10-09,46.8863
2023-10-10,47.9894
2023-10-11,48.6283
2023-10-12,46.6865
2023-10-13,47.9798
2023-10-14,47.9798
2023-10-15,47.9798
2023-10-16,49.2342
2023-10-17,49.7046
2023-10-18,48.5034
2023-10-19,47.339
2023-10-20,46.1918
2023-10-21,46.1918
2023-10-22,46.1918
2023-10-23,45.3165
2023-10-24,48.2926
2023-10-25,49.0
2023-10-26,51.0186
2023-10-27,47.4289
2023-10-28,47.4289
2023-10-29,47.4289
2023-10-30,47.4498
2023-10-31,48.1114
2023-11-01,50.9354
2023-11-02,52.8721
2023-11-03,52.6785
2023-11-04,52.6785
2023-11-05,52.6785
2023-11-06,53.5965
2023-11-07,51.2759
2023-11-08,49.5993
2023-11-09,50.7854
2023-11-10,50.9947
2023-11-11,50.9947
2023-11-12,50.9947
2023-11-13,48.8869
2023-11-14,54.7457
2023-11-15,54.8368
2023-11-16,55.9018
2023-11-17,56.3243
2023-11-18,56.3243
2023-11-19,56.3243
2023-11-20,55.323
2023-11-21,54.254
2023-11-22,54.3149
2023-11-23,54.3149
2023-11-24,55.2191
2023-11-25,55.2191
2023-11-26,55.2191
2023-11-27,54.4838
2023-11-28,54.7631
2023-11-29,52.5559
2023-11-30,52.9438
2023-12-01,56.3525
2023-12-02,56.3525
2023-12-03,56.3525
2023-12-04,56.989
2023-12-05,54.8537
2023-12-06,55.838
2023-12-07,57.4846
2023-12-08,55.0906
2023-12-09,55.0906
2023-12-10,55.0906
2023-12-11,55.7757
2023-12-12,55.3933
2023-12-13,60.0123
2023-12-14,54.623
2023-12-15,50.0609
2023-12-16,50.0609
2023-12-17,50.0609
2023-12-18,50.3731
2023-12-19,51.0277
2023-12-20,48.959
2023-12-21,48.6613
2023-12-22,49.7228
2023-12-23,49.7228
2023-12-24,49.7228
2023-12-25,49.7228
2023-12-26,51.0374
2023-12-27,49.9609
2023-12-28,51.8605
2023-12-29,52.5619
2023-12-30,52.5619
2023-12-31,52.5619
2024-01-01,52.5619
2024-01-02,55.575
2024-01-03,56.7396
2024-01-04,57.2311
2024-01-05,57.7671
2024-01-06,57.7671
2024-01-07,57.7671
2024-01-08,58.3472
2024-01-09,58.0344
2024-01-10,59.3063
2024-01-11,51.3363
2024-01-12,52.1382
2024-01-13,52.1382
2024-01-14,52.1382
2024-01-15,52.1382
2024-01-16,51.9945
2024-01-17,49.6127
2024-01-18,47.0729
2024-01-19,48.1708
2024-01-20,48.1708
2024-01-21,48.1708
2024-01-22,46.732
2024-01-23,46.5576
2024-01-24,44.8272
2024-01-25,48.1888
2024-01-26,49.0218
2024-01-27,49.0218
2024-01-28,49.0218
2024-01-29,50.3663
2024-01-30,50.5791
2024-01-31,51.1094
2024-02-01,55.3451
2024-02-02,51.2413
2024-02-03,51.2413
2024-02-04,51.2413
2024-02-05,48.1006
2024-02-06,48.3297
2024-02-07,47.6766
2024-02-08,45.963
2024-02-09,46.925
2024-02-10,46.925
2024-02-11,46.925
2024-02-12,47.8848
2024-02-13,43.7539
2024-02-14,44.1881
2024-02-15,47.5861
2024-02-16,45.7086
2024-02-17,45.7086
2024-02-18,45.7086
2024-02-19,45.7086
2024-02-20,46.3413
2024-02-21,48.7872
2024-02-22,47.2723
2024-02-23,47.3206
2024-02-24,47.3206
2024-02-25,47.3206
2024-02-26,43.7516
2024-02-27,45.4107
2024-02-28,44.94
2024-02-29,46.341
2024-03-01,45.9094
2024-03-02,45.9094
2024-03-03,45.9094
2024-03-04,50.9216
2024-03-05,50.6012
2024-03-06,52.5
2024-03-07,52.6968
2024-03-08,53.0989
2024-03-09,53.0989
2024-03-10,53.0989
2024-03-11,54.607
2024-03-12,52.378
2024-03-13,51.4785
2024-03-14,49.2894
2024-03-15,49.9499
2024-03-16,49.9499
2024-03-17,49.9499
2024-03-18,50.0745
2024-03-19,51.8595
2024-03-20,50.134
2024-03-21,49.1493
2024-03-22,49.0216
2024-03-23,49.0216
2024-03-24,49.0216
2024-03-25,48.7595
2024-03-26,46.0831
2024-03-27,52.7295
2024-03-28,54.4283
2024-03-29,54.4283
2024-03-30,54.4283
2024-03-31,54.4283
2024-04-01,53.1797
2024-04-02,53.7964
2024-04-03,51.9353
2024-04-04,52.6513
2024-04-05,51.2303
2024-04-06,51.2303
2024-04-07,51.2303
2024-04-08,53.5136
