,PUMP US Equity
2023-03-19,36.7933
2023-03-20,37.9597
2023-03-21,39.1978
2023-03-22,37.1373
2023-03-23,35.8235
2023-03-24,35.9851
2023-03-25,35.9851
2023-03-26,35.9851
2023-03-27,39.5286
2023-03-28,40.0625
2023-03-29,40.3737
2023-03-30,39.0624
2023-03-31,39.3883
2023-04-01,39.3883
2023-04-02,39.3883
2023-04-03,45.4937
2023-04-04,44.6324
2023-04-05,44.2855
2023-04-06,43.8157
2023-04-07,43.8157
2023-04-08,43.8157
2023-04-09,43.8157
2023-04-10,44.8
2023-04-11,43.7629
2023-04-12,43.2752
2023-04-13,43.9217
2023-04-14,42.7866
2023-04-15,42.7866
2023-04-16,42.7866
2023-04-17,41.9761
2023-04-18,40.1022
2023-04-19,39.8057
2023-04-20,39.0882
2023-04-21,38.9671
2023-04-22,38.9671
2023-04-23,38.9671
2023-04-24,42.3834
2023-04-25,39.7694
2023-04-26,39.7091
2023-04-27,39.7091
2023-04-28,41.0487
2023-04-29,41.0487
2023-04-30,41.0487
2023-05-01,43.2836
2023-05-02,40.3188
2023-05-03,38.3847
2023-05-04,40.4175
2023-05-05,41.5953
2023-05-06,41.5953
2023-05-07,41.5953
2023-05-08,41.0784
2023-05-09,42.3749
2023-05-10,41.4978
2023-05-11,41.0917
2023-05-12,41.0917
2023-05-13,41.0917
2023-05-14,41.0917
2023-05-15,42.0028
2023-05-16,40.284
2023-05-17,46.9301
2023-05-18,48.1903
2023-05-19,48.6111
2023-05-20,48.6111
2023-05-21,48.6111
2023-05-22,50.282
2023-05-23,51.185
2023-05-24,50.5802
2023-05-25,47.6669
2023-05-26,46.403
2023-05-27,46.403
2023-05-28,46.403
2023-05-29,46.403
2023-05-30,44.9392
2023-05-31,43.0181
2023-06-01,46.1332
2023-06-02,50.269
2023-06-03,50.269
2023-06-04,50.269
2023-06-05,49.0991
2023-06-06,50.061
2023-06-07,51.7129
2023-06-08,53.2369
2023-06-09,51.3912
2023-06-10,51.3912
2023-06-11,51.3912
2023-06-12,49.2245
2023-06-13,53.9819
2023-06-14,52.318
2023-06-15,53.5865
2023-06-16,52.4635
2023-06-17,52.4635
2023-06-18,52.4635
2023-06-19,52.4635
2023-06-20,51.6635
2023-06-21,52.3402
2023-06-22,50.7875
2023-06-23,49.8218
2023-06-24,49.8218
2023-06-25,49.8218
2023-06-26,51.5683
2023-06-27,52.5011
2023-06-28,53.3531
2023-06-29,54.3541
2023-06-30,55.1957
2023-07-01,55.1957
2023-07-02,55.1957
2023-07-03,56.6246
2023-07-04,56.6246
2023-07-05,57.0719
2023-07-06,55.7827
2023-07-07,60.912
2023-07-08,60.912
2023-07-09,60.912
2023-07-10,61.1673
2023-07-11,62.375
2023-07-12,62.7535
2023-07-13,63.4507
2023-07-14,60.776
2023-07-15,60.776
2023-07-16,60.776
2023-07-17,60.9802
2023-07-18,63.4718
2023-07-19,66.8697
2023-07-20,63.6514
2023-07-21,62.7445
2023-07-22,62.7445
2023-07-23,62.7445
2023-07-24,64.6548
2023-07-25,64.8244
2023-07-26,65.113
2023-07-27,62.4618
2023-07-28,62.7131
2023-07-29,62.7131
2023-07-30,62.7131
2023-07-31,65.128
2023-08-01,65.9827
2023-08-02,55.401
2023-08-03,57.3425
2023-08-04,58.4295
2023-08-05,58.4295
2023-08-06,58.4295
2023-08-07,58.5509
2023-08-08,59.7664
2023-08-09,60.4856
2023-08-10,59.119
2023-08-11,59.9307
2023-08-12,59.9307
2023-08-13,59.9307
2023-08-14,59.0904
2023-08-15,56.8021
2023-08-16,57.0088
2023-08-17,57.6378
2023-08-18,57.4445
2023-08-19,57.4445
2023-08-20,57.4445
2023-08-21,57.246
2023-08-22,54.9855
2023-08-23,55.0653
2023-08-24,54.864
2023-08-25,54.6574
2023-08-26,54.6574
2023-08-27,54.6574
2023-08-28,54.1301
2023-08-29,53.8079
2023-08-30,52.6199
2023-08-31,53.3941
2023-09-01,57.1096
2023-09-02,57.1096
2023-09-03,57.1096
2023-09-04,57.1096
2023-09-05,55.5454
2023-09-06,56.0787
2023-09-07,57.0559
2023-09-08,55.6585
2023-09-09,55.6585
2023-09-10,55.6585
2023-09-11,57.2819
2023-09-12,58.5044
2023-09-13,57.5312
2023-09-14,60.4254
2023-09-15,60.1759
2023-09-16,60.1759
2023-09-17,60.1759
2023-09-18,61.2519
2023-09-19,57.5403
2023-09-20,57.1819
2023-09-21,53.5041
2023-09-22,54.636
2023-09-23,54.636
2023-09-24,54.636
2023-09-25,56.1097
2023-09-26,54.3959
2023-09-27,60.0361
2023-09-28,60.3391
2023-09-29,57.9531
2023-09-30,57.9531
2023-10-01,57.9531
2023-10-02,51.7984
2023-10-03,51.6125
2023-10-04,46.1315
2023-10-05,44.6003
2023-10-06,46.0814
2023-10-07,46.0814
2023-10-08,46.0814
2023-10-09,52.2691
2023-10-10,52.9395
2023-10-11,53.5396
2023-10-12,53.1018
2023-10-13,54.7847
2023-10-14,54.7847
2023-10-15,54.7847
2023-10-16,54.4174
2023-10-17,57.0954
2023-10-18,57.3831
2023-10-19,57.8221
2023-10-20,56.4193
2023-10-21,56.4193
2023-10-22,56.4193
2023-10-23,55.4257
2023-10-24,56.457
2023-10-25,56.2498
2023-10-26,53.7997
2023-10-27,54.2294
2023-10-28,54.2294
2023-10-29,54.2294
2023-10-30,53.5087
2023-10-31,53.8711
2023-11-01,53.8711
2023-11-02,50.109
2023-11-03,51.0905
2023-11-04,51.0905
2023-11-05,51.0905
2023-11-06,47.2446
2023-11-07,42.0832
2023-11-08,41.635
2023-11-09,41.2563
2023-11-10,42.0202
2023-11-11,42.0202
2023-11-12,42.0202
2023-11-13,44.6779
2023-11-14,46.8939
2023-11-15,45.2737
2023-11-16,42.703
2023-11-17,44.5356
2023-11-18,44.5356
2023-11-19,44.5356
2023-11-20,45.0407
2023-11-21,43.6427
2023-11-22,43.749
2023-11-23,43.749
2023-11-24,44.3996
2023-11-25,44.3996
2023-11-26,44.3996
2023-11-27,43.7883
2023-11-28,43.2603
2023-11-29,43.8441
2023-11-30,43.3823
2023-12-01,43.3823
2023-12-02,43.3823
2023-12-03,43.3823
2023-12-04,42.9947
2023-12-05,40.2942
2023-12-06,36.6038
2023-12-07,36.2224
2023-12-08,37.4361
2023-12-09,37.4361
2023-12-10,37.4361
2023-12-11,36.3238
2023-12-12,36.3238
2023-12-13,39.6152
2023-12-14,41.1877
2023-12-15,40.6403
2023-12-16,40.6403
2023-12-17,40.6403
2023-12-18,39.6411
2023-12-19,41.7944
2023-12-20,40.6688
2023-12-21,41.0792
2023-12-22,40.8841
2023-12-23,40.8841
2023-12-24,40.8841
2023-12-25,40.8841
2023-12-26,43.1191
2023-12-27,42.1909
2023-12-28,41.2719
2023-12-29,40.561
2023-12-30,40.561
2023-12-31,40.561
2024-01-01,40.561
2024-01-02,38.9736
2024-01-03,39.4333
2024-01-04,37.4857
2024-01-05,42.3462
2024-01-06,42.3462
2024-01-07,42.3462
2024-01-08,40.9489
2024-01-09,38.3321
2024-01-10,37.2759
2024-01-11,36.4111
2024-01-12,38.9039
2024-01-13,38.9039
2024-01-14,38.9039
2024-01-15,38.9039
2024-01-16,36.3867
2024-01-17,35.6462
2024-01-18,38.2463
2024-01-19,37.3784
2024-01-20,37.3784
2024-01-21,37.3784
2024-01-22,39.0941
2024-01-23,39.6641
2024-01-24,44.1271
2024-01-25,46.246
2024-01-26,47.8117
2024-01-27,47.8117
2024-01-28,47.8117
2024-01-29,47.5911
2024-01-30,53.3773
2024-01-31,48.6735
2024-02-01,47.0174
2024-02-02,44.5282
2024-02-03,44.5282
2024-02-04,44.5282
2024-02-05,41.8141
2024-02-06,44.3368
2024-02-07,43.2406
2024-02-08,44.5497
2024-02-09,44.6598
2024-02-10,44.6598
2024-02-11,44.6598
2024-02-12,44.4772
2024-02-13,42.8461
2024-02-14,42.3111
2024-02-15,48.4191
2024-02-16,49.228
2024-02-17,49.228
2024-02-18,49.228
2024-02-19,49.228
2024-02-20,48.3456
2024-02-21,45.0077
2024-02-22,41.3941
2024-02-23,41.7241
2024-02-24,41.7241
2024-02-25,41.7241
2024-02-26,41.4025
2024-02-27,42.8825
2024-02-28,41.0667
2024-02-29,42.1042
2024-03-01,43.4767
2024-03-02,43.4767
2024-03-03,43.4767
2024-03-04,39.9647
2024-03-05,39.9647
2024-03-06,40.5621
2024-03-07,43.2497
2024-03-08,42.9874
2024-03-09,42.9874
2024-03-10,42.9874
2024-03-11,43.1064
2024-03-12,43.8339
2024-03-13,44.5671
2024-03-14,45.3057
2024-03-15,47.3615
2024-03-16,47.3615
2024-03-17,47.3615
2024-03-18,45.389
2024-03-19,47.7583
2024-03-20,48.1076
2024-03-21,49.8425
2024-03-22,47.5406
2024-03-23,47.5406
2024-03-24,47.5406
2024-03-25,48.8214
2024-03-26,47.5123
2024-03-27,50.7029
2024-03-28,52.1013
2024-03-29,52.1013
2024-03-30,52.1013
2024-03-31,52.1013
2024-04-01,50.1758
2024-04-02,50.8392
2024-04-03,56.5273
2024-04-04,55.8239
2024-04-05,56.9326
2024-04-06,56.9326
2024-04-07,56.9326
2024-04-08,54.1223
