,REGN US Equity
2023-03-22,50.6282
2023-03-23,59.4216
2023-03-24,61.8849
2023-03-25,61.8849
2023-03-26,61.8849
2023-03-27,61.9399
2023-03-28,62.8266
2023-03-29,61.1156
2023-03-30,59.3919
2023-03-31,60.871
2023-04-01,60.871
2023-04-02,60.871
2023-04-03,61.5154
2023-04-04,60.5792
2023-04-05,61.0474
2023-04-06,61.5768
2023-04-07,61.5768
2023-04-08,61.5768
2023-04-09,61.5768
2023-04-10,60.3749
2023-04-11,59.3809
2023-04-12,59.5131
2023-04-13,61.1556
2023-04-14,60.8928
2023-04-15,60.8928
2023-04-16,60.8928
2023-04-17,58.4503
2023-04-18,55.6269
2023-04-19,55.787
2023-04-20,53.2702
2023-04-21,53.7972
2023-04-22,53.7972
2023-04-23,53.7972
2023-04-24,52.9307
2023-04-25,51.2059
2023-04-26,48.6596
2023-04-27,51.7241
2023-04-28,53.6277
2023-04-29,53.6277
2023-04-30,53.6277
2023-05-01,54.589
2023-05-02,52.6935
2023-05-03,53.6439
2023-05-04,44.0777
2023-05-05,45.7468
2023-05-06,45.7468
2023-05-07,45.7468
2023-05-08,44.0939
2023-05-09,44.6658
2023-05-10,43.7778
2023-05-11,43.104
2023-05-12,42.8968
2023-05-13,42.8968
2023-05-14,42.8968
2023-05-15,44.3953
2023-05-16,42.8671
2023-05-17,44.5394
2023-05-18,44.1484
2023-05-19,46.751
2023-05-20,46.751
2023-05-21,46.751
2023-05-22,45.3252
2023-05-23,44.7752
2023-05-24,42.7384
2023-05-25,40.6149
2023-05-26,40.6272
2023-05-27,40.6272
2023-05-28,40.6272
2023-05-29,40.6272
2023-05-30,41.5173
2023-05-31,43.243
2023-06-01,42.4261
2023-06-02,44.5917
2023-06-03,44.5917
2023-06-04,44.5917
2023-06-05,47.015
2023-06-06,46.58
2023-06-07,44.6712
2023-06-08,47.367
2023-06-09,46.6306
2023-06-10,46.6306
2023-06-11,46.6306
2023-06-12,48.3586
2023-06-13,51.2658
2023-06-14,52.0528
2023-06-15,54.4722
2023-06-16,54.4675
2023-06-17,54.4675
2023-06-18,54.4675
2023-06-19,54.4675
2023-06-20,54.0188
2023-06-21,53.4151
2023-06-22,53.6435
2023-06-23,53.6226
2023-06-24,53.6226
2023-06-25,53.6226
2023-06-26,54.6853
2023-06-27,40.5636
2023-06-28,38.1659
2023-06-29,40.08
2023-06-30,42.3085
2023-07-01,42.3085
2023-07-02,42.3085
2023-07-03,42.2362
2023-07-04,42.2362
2023-07-05,42.1932
2023-07-06,40.0792
2023-07-07,38.194
2023-07-08,38.194
2023-07-09,38.194
2023-07-10,40.7353
2023-07-11,43.6924
2023-07-12,44.0334
2023-07-13,44.5922
2023-07-14,44.1539
2023-07-15,44.1539
2023-07-16,44.1539
2023-07-17,44.8582
2023-07-18,45.9848
2023-07-19,44.5477
2023-07-20,45.485
2023-07-21,48.1118
2023-07-22,48.1118
2023-07-23,48.1118
2023-07-24,46.6109
2023-07-25,47.2353
2023-07-26,47.4848
2023-07-27,50.5531
2023-07-28,50.8653
2023-07-29,50.8653
2023-07-30,50.8653
2023-07-31,49.9167
2023-08-01,49.2725
2023-08-02,47.7135
2023-08-03,55.8848
2023-08-04,54.7571
2023-08-05,54.7571
2023-08-06,54.7571
2023-08-07,56.2694
2023-08-08,57.2629
2023-08-09,58.1944
2023-08-10,59.4726
2023-08-11,61.7516
2023-08-12,61.7516
2023-08-13,61.7516
2023-08-14,61.9785
2023-08-15,61.3284
2023-08-16,59.1034
2023-08-17,58.946
2023-08-18,61.6605
2023-08-19,61.6605
2023-08-20,61.6605
2023-08-21,66.3556
2023-08-22,65.3865
2023-08-23,65.4117
2023-08-24,62.8907
2023-08-25,62.6668
2023-08-26,62.6668
2023-08-27,62.6668
2023-08-28,62.7529
2023-08-29,62.5594
2023-08-30,63.3543
2023-08-31,60.9743
2023-09-01,61.8745
2023-09-02,61.8745
2023-09-03,61.8745
2023-09-04,61.8745
2023-09-05,59.4672
2023-09-06,58.2519
2023-09-07,59.5516
2023-09-08,60.5556
2023-09-09,60.5556
2023-09-10,60.5556
2023-09-11,61.0784
2023-09-12,60.8551
2023-09-13,58.943
2023-09-14,60.1605
2023-09-15,57.5732
2023-09-16,57.5732
2023-09-17,57.5732
2023-09-18,57.8052
2023-09-19,60.285
2023-09-20,58.7854
2023-09-21,56.4564
2023-09-22,56.7704
2023-09-23,56.7704
2023-09-24,56.7704
2023-09-25,58.8313
2023-09-26,58.1784
2023-09-27,58.2107
2023-09-28,58.653
2023-09-29,55.1644
2023-09-30,55.1644
2023-10-01,55.1644
2023-10-02,53.7599
2023-10-03,51.1059
2023-10-04,52.7637
2023-10-05,56.4522
2023-10-06,57.6091
2023-10-07,57.6091
2023-10-08,57.6091
2023-10-09,56.2615
2023-10-10,56.9502
2023-10-11,57.1966
2023-10-12,57.7423
2023-10-13,58.0032
2023-10-14,58.0032
2023-10-15,58.0032
2023-10-16,58.9304
2023-10-17,56.7404
2023-10-18,53.4742
2023-10-19,48.8033
2023-10-20,48.7602
2023-10-21,48.7602
2023-10-22,48.7602
2023-10-23,45.5941
2023-10-24,47.9571
2023-10-25,46.2362
2023-10-26,45.0738
2023-10-27,41.4654
2023-10-28,41.4654
2023-10-29,41.4654
2023-10-30,42.1739
2023-10-31,42.8124
2023-11-01,45.9754
2023-11-02,52.5419
2023-11-03,52.092
2023-11-04,52.092
2023-11-05,52.092
2023-11-06,55.3381
2023-11-07,54.9359
2023-11-08,52.9693
2023-11-09,47.9665
2023-11-10,47.6935
2023-11-11,47.6935
2023-11-12,47.6935
2023-11-13,47.2217
2023-11-14,46.5832
2023-11-15,46.2983
2023-11-16,47.3483
2023-11-17,48.8141
2023-11-18,48.8141
2023-11-19,48.8141
2023-11-20,48.6262
2023-11-21,47.9474
2023-11-22,48.187
2023-11-23,48.187
2023-11-24,47.8251
2023-11-25,47.8251
2023-11-26,47.8251
2023-11-27,47.768
2023-11-28,48.6502
2023-11-29,50.7454
2023-11-30,54.6557
2023-12-01,52.1378
2023-12-02,52.1378
2023-12-03,52.1378
2023-12-04,54.2009
2023-12-05,53.5183
2023-12-06,56.9595
2023-12-07,59.7476
2023-12-08,57.1689
2023-12-09,57.1689
2023-12-10,57.1689
2023-12-11,58.8516
2023-12-12,61.733
2023-12-13,63.8433
2023-12-14,63.808
2023-12-15,59.0564
2023-12-16,59.0564
2023-12-17,59.0564
2023-12-18,56.9061
2023-12-19,56.2705
2023-12-20,54.5919
2023-12-21,54.611
2023-12-22,55.6489
2023-12-23,55.6489
2023-12-24,55.6489
2023-12-25,55.6489
2023-12-26,56.2497
2023-12-27,61.0724
2023-12-28,62.3396
2023-12-29,61.378
2023-12-30,61.378
2023-12-31,61.378
2024-01-01,61.378
2024-01-02,65.669
2024-01-03,67.4293
2024-01-04,65.9286
2024-01-05,66.0735
2024-01-06,66.0735
2024-01-07,66.0735
2024-01-08,63.2115
2024-01-09,63.1593
2024-01-10,63.7258
2024-01-11,65.2871
2024-01-12,67.8047
2024-01-13,67.8047
2024-01-14,67.8047
2024-01-15,67.8047
2024-01-16,68.3722
2024-01-17,65.9808
2024-01-18,66.111
2024-01-19,66.6276
2024-01-20,66.6276
2024-01-21,66.6276
2024-01-22,68.026
2024-01-23,69.6645
2024-01-24,67.7273
2024-01-25,67.8192
2024-01-26,65.1305
2024-01-27,65.1305
2024-01-28,65.1305
2024-01-29,67.51
2024-01-30,68.0724
2024-01-31,63.1921
2024-02-01,65.4591
2024-02-02,62.1337
2024-02-03,62.1337
2024-02-04,62.1337
2024-02-05,59.9219
2024-02-06,60.1672
2024-02-07,60.2827
2024-02-08,61.6273
2024-02-09,62.7749
2024-02-10,62.7749
2024-02-11,62.7749
2024-02-12,61.0561
2024-02-13,59.3179
2024-02-14,60.6119
2024-02-15,61.7954
2024-02-16,59.9927
2024-02-17,59.9927
2024-02-18,59.9927
2024-02-19,59.9927
2024-02-20,59.6746
2024-02-21,60.7635
2024-02-22,62.8576
2024-02-23,65.4403
2024-02-24,65.4403
2024-02-25,65.4403
2024-02-26,66.6295
2024-02-27,67.2173
2024-02-28,65.5332
2024-02-29,59.7292
2024-03-01,62.4068
2024-03-02,62.4068
2024-03-03,62.4068
2024-03-04,59.559
2024-03-05,58.1476
2024-03-06,59.2973
2024-03-07,59.4994
2024-03-08,58.3888
2024-03-09,58.3888
2024-03-10,58.3888
2024-03-11,57.3046
2024-03-12,58.4199
2024-03-13,57.1354
2024-03-14,55.5425
2024-03-15,56.5995
2024-03-16,56.5995
2024-03-17,56.5995
2024-03-18,55.4566
2024-03-19,56.2085
2024-03-20,56.8731
2024-03-21,57.0874
2024-03-22,56.873
2024-03-23,56.873
2024-03-24,56.873
2024-03-25,55.161
2024-03-26,55.7127
2024-03-27,56.3339
2024-03-28,55.2236
2024-03-29,55.2236
2024-03-30,55.2236
2024-03-31,55.2236
2024-04-01,56.8002
2024-04-02,52.6838
2024-04-03,51.6956
2024-04-04,48.2028
2024-04-05,49.6381
2024-04-06,49.6381
2024-04-07,49.6381
2024-04-08,48.603
