,FE US Equity
2023-03-20,51.2538
2023-03-21,47.9077
2023-03-22,44.6366
2023-03-23,42.8274
2023-03-24,47.9114
2023-03-25,47.9114
2023-03-26,47.9114
2023-03-27,47.4808
2023-03-28,46.2222
2023-03-29,48.5287
2023-03-30,49.4985
2023-03-31,51.0769
2023-04-01,51.0769
2023-04-02,51.0769
2023-04-03,50.1978
2023-04-04,51.2003
2023-04-05,55.8302
2023-04-06,56.0871
2023-04-07,56.0871
2023-04-08,56.0871
2023-04-09,56.0871
2023-04-10,55.2014
2023-04-11,56.3598
2023-04-12,54.8915
2023-04-13,53.9227
2023-04-14,52.5931
2023-04-15,52.5931
2023-04-16,52.5931
2023-04-17,52.6602
2023-04-18,51.2351
2023-04-19,52.3582
2023-04-20,51.3264
2023-04-21,51.6187
2023-04-22,51.6187
2023-04-23,51.6187
2023-04-24,52.5037
2023-04-25,53.5654
2023-04-26,51.6701
2023-04-27,53.305
2023-04-28,48.2405
2023-04-29,48.2405
2023-04-30,48.2405
2023-05-01,45.5606
2023-05-02,44.7148
2023-05-03,45.4402
2023-05-04,46.9356
2023-05-05,49.9647
2023-05-06,49.9647
2023-05-07,49.9647
2023-05-08,47.7858
2023-05-09,47.1581
2023-05-10,49.6662
2023-05-11,49.0099
2023-05-12,49.2795
2023-05-13,49.2795
2023-05-14,49.2795
2023-05-15,46.8973
2023-05-16,44.5984
2023-05-17,45.3838
2023-05-18,44.19
2023-05-19,43.4469
2023-05-20,43.4469
2023-05-21,43.4469
2023-05-22,44.0223
2023-05-23,44.0676
2023-05-24,43.4136
2023-05-25,40.9675
2023-05-26,39.9367
2023-05-27,39.9367
2023-05-28,39.9367
2023-05-29,39.9367
2023-05-30,41.3645
2023-05-31,43.2416
2023-06-01,42.484
2023-06-02,44.9544
2023-06-03,44.9544
2023-06-04,44.9544
2023-06-05,46.9489
2023-06-06,45.5896
2023-06-07,48.7062
2023-06-08,50.5628
2023-06-09,49.1717
2023-06-10,49.1717
2023-06-11,49.1717
2023-06-12,49.7604
2023-06-13,49.7604
2023-06-14,50.0699
2023-06-15,51.3542
2023-06-16,51.1664
2023-06-17,51.1664
2023-06-18,51.1664
2023-06-19,51.1664
2023-06-20,52.1616
2023-06-21,52.8841
2023-06-22,51.7225
2023-06-23,48.2434
2023-06-24,48.2434
2023-06-25,48.2434
2023-06-26,49.5889
2023-06-27,50.0209
2023-06-28,47.5835
2023-06-29,48.9204
2023-06-30,50.2335
2023-07-01,50.2335
2023-07-02,50.2335
2023-07-03,50.9104
2023-07-04,50.9104
2023-07-05,53.3485
2023-07-06,51.1258
2023-07-07,49.5249
2023-07-08,49.5249
2023-07-09,49.5249
2023-07-10,48.5714
2023-07-11,50.3036
2023-07-12,52.7943
2023-07-13,54.5719
2023-07-14,54.0456
2023-07-15,54.0456
2023-07-16,54.0456
2023-07-17,51.4287
2023-07-18,49.5314
2023-07-19,51.0638
2023-07-20,53.3531
2023-07-21,55.1753
2023-07-22,55.1753
2023-07-23,55.1753
2023-07-24,54.7016
2023-07-25,54.924
2023-07-26,54.7572
2023-07-27,50.6206
2023-07-28,51.1104
2023-07-29,51.1104
2023-07-30,51.1104
2023-07-31,51.36
2023-08-01,49.2782
2023-08-02,47.4383
2023-08-03,41.2016
2023-08-04,39.4086
2023-08-05,39.4086
2023-08-06,39.4086
2023-08-07,38.7543
2023-08-08,40.7882
2023-08-09,39.6898
2023-08-10,40.3204
2023-08-11,43.4879
2023-08-12,43.4879
2023-08-13,43.4879
2023-08-14,43.446
2023-08-15,40.1302
2023-08-16,41.3027
2023-08-17,39.8792
2023-08-18,41.5684
2023-08-19,41.5684
2023-08-20,41.5684
2023-08-21,40.4705
2023-08-22,41.4419
2023-08-23,43.2453
2023-08-24,41.8294
2023-08-25,43.1323
2023-08-26,43.1323
2023-08-27,43.1323
2023-08-28,43.7556
2023-08-29,44.2156
2023-08-30,43.4347
2023-08-31,42.4315
2023-09-01,40.7496
2023-09-02,40.7496
2023-09-03,40.7496
2023-09-04,40.7496
2023-09-05,37.7742
2023-09-06,38.6001
2023-09-07,40.9094
2023-09-08,41.8871
2023-09-09,41.8871
2023-09-10,41.8871
2023-09-11,41.7086
2023-09-12,43.5137
2023-09-13,45.2671
2023-09-14,49.3604
2023-09-15,49.4675
2023-09-16,49.4675
2023-09-17,49.4675
2023-09-18,48.7213
2023-09-19,48.8922
2023-09-20,47.5798
2023-09-21,45.6773
2023-09-22,44.9033
2023-09-23,44.9033
2023-09-24,44.9033
2023-09-25,44.2314
2023-09-26,41.2363
2023-09-27,40.9075
2023-09-28,37.9138
2023-09-29,36.3136
2023-09-30,36.3136
2023-10-01,36.3136
2023-10-02,30.8557
2023-10-03,37.1067
2023-10-04,37.0381
2023-10-05,38.1615
2023-10-06,40.8617
2023-10-07,40.8617
2023-10-08,40.8617
2023-10-09,43.6765
2023-10-10,44.9789
2023-10-11,47.2019
2023-10-12,46.4953
2023-10-13,48.0051
2023-10-14,48.0051
2023-10-15,48.0051
2023-10-16,50.692
2023-10-17,50.3078
2023-10-18,49.0577
2023-10-19,48.2938
2023-10-20,46.5143
2023-10-21,46.5143
2023-10-22,46.5143
2023-10-23,45.1994
2023-10-24,48.8607
2023-10-25,49.1577
2023-10-26,50.6402
2023-10-27,46.3097
2023-10-28,46.3097
2023-10-29,46.3097
2023-10-30,47.6541
2023-10-31,48.6396
2023-11-01,50.7958
2023-11-02,53.147
2023-11-03,54.2347
2023-11-04,54.2347
2023-11-05,54.2347
2023-11-06,52.0116
2023-11-07,52.6053
2023-11-08,50.5641
2023-11-09,49.1213
2023-11-10,48.6902
2023-11-11,48.6902
2023-11-12,48.6902
2023-11-13,47.8217
2023-11-14,54.8157
2023-11-15,55.5905
2023-11-16,56.4843
2023-11-17,57.0534
2023-11-18,57.0534
2023-11-19,57.0534
2023-11-20,58.0663
2023-11-21,58.987
2023-11-22,58.2962
2023-11-23,58.2962
2023-11-24,58.713
2023-11-25,58.713
2023-11-26,58.713
2023-11-27,57.8752
2023-11-28,56.7386
2023-11-29,54.8048
2023-11-30,54.5716
2023-12-01,56.5787
2023-12-02,56.5787
2023-12-03,56.5787
2023-12-04,55.4325
2023-12-05,54.7085
2023-12-06,56.6606
2023-12-07,55.7288
2023-12-08,54.3721
2023-12-09,54.3721
2023-12-10,54.3721
2023-12-11,55.2933
2023-12-12,53.5534
2023-12-13,60.5672
2023-12-14,56.8522
2023-12-15,52.2425
2023-12-16,52.2425
2023-12-17,52.2425
2023-12-18,51.4664
2023-12-19,51.9281
2023-12-20,48.4475
2023-12-21,49.1241
2023-12-22,48.6523
2023-12-23,48.6523
2023-12-24,48.6523
2023-12-25,48.6523
2023-12-26,49.2074
2023-12-27,49.1075
2023-12-28,50.51
2023-12-29,50.8731
2023-12-30,50.8731
2023-12-31,50.8731
2024-01-01,50.8731
2024-01-02,54.522
2024-01-03,56.1606
2024-01-04,56.2964
2024-01-05,57.8275
2024-01-06,57.8275
2024-01-07,57.8275
2024-01-08,58.9221
2024-01-09,59.5307
2024-01-10,60.4823
2024-01-11,56.0222
2024-01-12,57.5947
2024-01-13,57.5947
2024-01-14,57.5947
2024-01-15,57.5947
2024-01-16,54.5943
2024-01-17,51.8027
2024-01-18,50.6687
2024-01-19,50.1525
2024-01-20,50.1525
2024-01-21,50.1525
2024-01-22,48.5162
2024-01-23,48.6786
2024-01-24,44.9619
2024-01-25,47.8865
2024-01-26,47.3086
2024-01-27,47.3086
2024-01-28,47.3086
2024-01-29,49.4137
2024-01-30,49.3118
2024-01-31,48.8946
2024-02-01,52.239
2024-02-02,49.4658
2024-02-03,49.4658
2024-02-04,49.4658
2024-02-05,46.7073
2024-02-06,46.7073
2024-02-07,46.8199
2024-02-08,46.6161
2024-02-09,54.4174
2024-02-10,54.4174
2024-02-11,54.4174
2024-02-12,56.4116
2024-02-13,52.2003
2024-02-14,52.1022
2024-02-15,53.7657
2024-02-16,54.1663
2024-02-17,54.1663
2024-02-18,54.1663
2024-02-19,54.1663
2024-02-20,52.9019
2024-02-21,55.8763
2024-02-22,53.1798
2024-02-23,53.6251
2024-02-24,53.6251
2024-02-25,53.6251
2024-02-26,49.1748
2024-02-27,50.9595
2024-02-28,50.8175
2024-02-29,49.7187
2024-03-01,49.1925
2024-03-02,49.1925
2024-03-03,49.1925
2024-03-04,52.8094
2024-03-05,51.5281
2024-03-06,53.5462
2024-03-07,55.1764
2024-03-08,56.222
2024-03-09,56.222
2024-03-10,56.222
2024-03-11,58.0055
2024-03-12,54.655
2024-03-13,55.4862
2024-03-14,55.1204
2024-03-15,54.747
2024-03-16,54.747
2024-03-17,54.747
2024-03-18,55.895
2024-03-19,56.2921
2024-03-20,56.0601
2024-03-21,56.1069
2024-03-22,55.7384
2024-03-23,55.7384
2024-03-24,55.7384
2024-03-25,56.4775
2024-03-26,52.9986
2024-03-27,56.2738
2024-03-28,57.0138
2024-03-29,57.0138
2024-03-30,57.0138
2024-03-31,57.0138
2024-04-01,55.4957
2024-04-02,55.9807
2024-04-03,53.9728
2024-04-04,54.6359
2024-04-05,53.0545
2024-04-06,53.0545
2024-04-07,53.0545
2024-04-08,54.9233
