,CTRA US Equity
2023-03-20,46.9922
2023-03-21,48.9271
2023-03-22,46.8626
2023-03-23,45.5988
2023-03-24,47.7138
2023-03-25,47.7138
2023-03-26,47.7138
2023-03-27,48.0023
2023-03-28,48.8057
2023-03-29,49.2848
2023-03-30,49.0292
2023-03-31,50.91
2023-04-01,50.91
2023-04-02,50.91
2023-04-03,52.9916
2023-04-04,52.8716
2023-04-05,54.0201
2023-04-06,52.0913
2023-04-07,52.0913
2023-04-08,52.0913
2023-04-09,52.0913
2023-04-10,54.6233
2023-04-11,55.6812
2023-04-12,54.8281
2023-04-13,54.7413
2023-04-14,54.8153
2023-04-15,54.8153
2023-04-16,54.8153
2023-04-17,54.447
2023-04-18,54.7614
2023-04-19,54.4698
2023-04-20,53.7784
2023-04-21,53.2787
2023-04-22,53.2787
2023-04-23,53.2787
2023-04-24,54.3322
2023-04-25,51.5752
2023-04-26,49.4061
2023-04-27,51.5595
2023-04-28,53.477
2023-04-29,53.477
2023-04-30,53.477
2023-05-01,52.6924
2023-05-02,47.5906
2023-05-03,46.721
2023-05-04,46.9121
2023-05-05,51.2127
2023-05-06,51.2127
2023-05-07,51.2127
2023-05-08,50.1943
2023-05-09,50.1047
2023-05-10,48.4058
2023-05-11,47.9631
2023-05-12,50.0428
2023-05-13,50.0428
2023-05-14,50.0428
2023-05-15,53.3726
2023-05-16,49.8452
2023-05-17,49.241
2023-05-18,52.6747
2023-05-19,53.3994
2023-05-20,53.3994
2023-05-21,53.3994
2023-05-22,54.4418
2023-05-23,53.8665
2023-05-24,52.6201
2023-05-25,50.3765
2023-05-26,47.7856
2023-05-27,47.7856
2023-05-28,47.7856
2023-05-29,47.7856
2023-05-30,44.9866
2023-05-31,43.8318
2023-06-01,42.7717
2023-06-02,47.1624
2023-06-03,47.1624
2023-06-04,47.1624
2023-06-05,46.488
2023-06-06,48.4614
2023-06-07,51.291
2023-06-08,50.0603
2023-06-09,50.1457
2023-06-10,50.1457
2023-06-11,50.1457
2023-06-12,49.7063
2023-06-13,50.9511
2023-06-14,48.7661
2023-06-15,52.3068
2023-06-16,52.8413
2023-06-17,52.8413
2023-06-18,52.8413
2023-06-19,52.8413
2023-06-20,49.4459
2023-06-21,49.3607
2023-06-22,47.2543
2023-06-23,46.4344
2023-06-24,46.4344
2023-06-25,46.4344
2023-06-26,47.5638
2023-06-27,49.0007
2023-06-28,49.9167
2023-06-29,52.8101
2023-06-30,53.5255
2023-07-01,53.5255
2023-07-02,53.5255
2023-07-03,52.8911
2023-07-04,52.8911
2023-07-05,52.9798
2023-07-06,51.1375
2023-07-07,53.0545
2023-07-08,53.0545
2023-07-09,53.0545
2023-07-10,54.2912
2023-07-11,57.8596
2023-07-12,58.2087
2023-07-13,58.0429
2023-07-14,52.9458
2023-07-15,52.9458
2023-07-16,52.9458
2023-07-17,53.1629
2023-07-18,57.0193
2023-07-19,57.1746
2023-07-20,58.6424
2023-07-21,57.7267
2023-07-22,57.7267
2023-07-23,57.7267
2023-07-24,58.3598
2023-07-25,59.4589
2023-07-26,59.4589
2023-07-27,58.3984
2023-07-28,60.1937
2023-07-29,60.1937
2023-07-30,60.1937
2023-07-31,60.7119
2023-08-01,60.9546
2023-08-02,57.4661
2023-08-03,60.2335
2023-08-04,59.457
2023-08-05,59.457
2023-08-06,59.457
2023-08-07,60.3915
2023-08-08,59.1648
2023-08-09,61.9251
2023-08-10,59.1096
2023-08-11,60.0296
2023-08-12,60.0296
2023-08-13,60.0296
2023-08-14,59.5475
2023-08-15,57.6324
2023-08-16,58.1149
2023-08-17,59.7114
2023-08-18,58.7719
2023-08-19,58.7719
2023-08-20,58.7719
2023-08-21,60.569
2023-08-22,58.679
2023-08-23,57.0224
2023-08-24,57.7984
2023-08-25,57.4199
2023-08-26,57.4199
2023-08-27,57.4199
2023-08-28,58.1291
2023-08-29,58.8848
2023-08-30,59.3121
2023-08-31,59.5536
2023-09-01,60.8521
2023-09-02,60.8521
2023-09-03,60.8521
2023-09-04,60.8521
2023-09-05,58.617
2023-09-06,58.0479
2023-09-07,57.2571
2023-09-08,58.5322
2023-09-09,58.5322
2023-09-10,58.5322
2023-09-11,55.3306
2023-09-12,59.039
2023-09-13,57.9333
2023-09-14,59.1212
2023-09-15,54.9105
2023-09-16,54.9105
2023-09-17,54.9105
2023-09-18,54.7824
2023-09-19,52.5011
2023-09-20,48.875
2023-09-21,44.6553
2023-09-22,44.4134
2023-09-23,44.4134
2023-09-24,44.4134
2023-09-25,47.4743
2023-09-26,46.3075
2023-09-27,50.6699
2023-09-28,52.6115
2023-09-29,50.1008
2023-09-30,50.1008
2023-10-01,50.1008
2023-10-02,46.6018
2023-10-03,46.7073
2023-10-04,44.3939
2023-10-05,45.9154
2023-10-06,49.4418
2023-10-07,49.4418
2023-10-08,49.4418
2023-10-09,55.3359
2023-10-10,55.0409
2023-10-11,55.6926
2023-10-12,56.9826
2023-10-13,58.9898
2023-10-14,58.9898
2023-10-15,58.9898
2023-10-16,59.4416
2023-10-17,60.1605
2023-10-18,61.3177
2023-10-19,60.6708
2023-10-20,56.8891
2023-10-21,56.8891
2023-10-22,56.8891
2023-10-23,54.1283
2023-10-24,53.9239
2023-10-25,53.2482
2023-10-26,51.6514
2023-10-27,50.5388
2023-10-28,50.5388
2023-10-29,50.5388
2023-10-30,48.7132
2023-10-31,49.5789
2023-11-01,49.8365
2023-11-02,52.4504
2023-11-03,52.2878
2023-11-04,52.2878
2023-11-05,52.2878
2023-11-06,49.1361
2023-11-07,49.1889
2023-11-08,46.3515
2023-11-09,45.9665
2023-11-10,46.9354
2023-11-11,46.9354
2023-11-12,46.9354
2023-11-13,47.0509
2023-11-14,48.3312
2023-11-15,49.1466
2023-11-16,44.8571
2023-11-17,47.2945
2023-11-18,47.2945
2023-11-19,47.2945
2023-11-20,46.9368
2023-11-21,46.1628
2023-11-22,47.0065
2023-11-23,47.0065
2023-11-24,47.6132
2023-11-25,47.6132
2023-11-26,47.6132
2023-11-27,44.9516
2023-11-28,43.9353
2023-11-29,44.0661
2023-11-30,45.1258
2023-12-01,44.5258
2023-12-02,44.5258
2023-12-03,44.5258
2023-12-04,42.6591
2023-12-05,40.406
2023-12-06,37.8336
2023-12-07,36.9642
2023-12-08,37.8507
2023-12-09,37.8507
2023-12-10,37.8507
2023-12-11,39.0333
2023-12-12,37.0288
2023-12-13,38.8021
2023-12-14,44.8895
2023-12-15,42.7619
2023-12-16,42.7619
2023-12-17,42.7619
2023-12-18,45.2043
2023-12-19,45.9793
2023-12-20,43.8569
2023-12-21,46.8662
2023-12-22,47.0963
2023-12-23,47.0963
2023-12-24,47.0963
2023-12-25,47.0963
2023-12-26,47.8554
2023-12-27,47.4222
2023-12-28,46.4437
2023-12-29,45.7385
2023-12-30,45.7385
2023-12-31,45.7385
2024-01-01,45.7385
2024-01-02,46.8306
2024-01-03,48.1018
2024-01-04,45.3007
2024-01-05,47.024
2024-01-06,47.024
2024-01-07,47.024
2024-01-08,46.4078
2024-01-09,47.6969
2024-01-10,45.5437
2024-01-11,44.5045
2024-01-12,47.0691
2024-01-13,47.0691
2024-01-14,47.0691
2024-01-15,47.0691
2024-01-16,43.1062
2024-01-17,41.9848
2024-01-18,42.1202
2024-01-19,40.982
2024-01-20,40.982
2024-01-21,40.982
2024-01-22,40.8331
2024-01-23,42.8382
2024-01-24,45.4996
2024-01-25,47.0685
2024-01-26,47.2648
2024-01-27,47.2648
2024-01-28,47.2648
2024-01-29,45.9143
2024-01-30,47.5979
2024-01-31,45.1
2024-02-01,43.6666
2024-02-02,43.2834
2024-02-03,43.2834
2024-02-04,43.2834
2024-02-05,41.3531
2024-02-06,42.3141
2024-02-07,42.6135
2024-02-08,43.6718
2024-02-09,42.5131
2024-02-10,42.5131
2024-02-11,42.5131
2024-02-12,44.8588
2024-02-13,41.8394
2024-02-14,40.9253
2024-02-15,46.2814
2024-02-16,46.4154
2024-02-17,46.4154
2024-02-18,46.4154
2024-02-19,46.4154
2024-02-20,46.1178
2024-02-21,55.2079
2024-02-22,56.06
2024-02-23,53.8772
2024-02-24,53.8772
2024-02-25,53.8772
2024-02-26,53.5077
2024-02-27,53.8352
2024-02-28,51.1043
2024-02-29,52.4649
2024-03-01,53.4695
2024-03-02,53.4695
2024-03-03,53.4695
2024-03-04,56.3335
2024-03-05,57.2903
2024-03-06,54.6186
2024-03-07,53.8582
2024-03-08,54.9399
2024-03-09,54.9399
2024-03-10,54.9399
2024-03-11,55.4797
2024-03-12,55.7539
2024-03-13,57.8127
2024-03-14,57.2327
2024-03-15,55.9267
2024-03-16,55.9267
2024-03-17,55.9267
2024-03-18,56.6655
2024-03-19,59.7276
2024-03-20,59.7792
2024-03-21,61.1683
2024-03-22,60.2907
2024-03-23,60.2907
2024-03-24,60.2907
2024-03-25,62.9409
2024-03-26,60.1215
2024-03-27,62.0742
2024-03-28,62.17
2024-03-29,62.17
2024-03-30,62.17
2024-03-31,62.17
2024-04-01,62.8019
2024-04-02,64.1826
2024-04-03,64.5115
2024-04-04,64.4241
2024-04-05,64.0648
2024-04-06,64.0648
2024-04-07,64.0648
2024-04-08,61.4078
