,BFH US Equity
2023-03-19,36.7464
2023-03-20,36.4413
2023-03-21,38.6284
2023-03-22,37.6706
2023-03-23,35.9529
2023-03-24,35.7492
2023-03-25,35.7492
2023-03-26,35.7492
2023-03-27,38.0489
2023-03-28,37.585
2023-03-29,39.3368
2023-03-30,39.679
2023-03-31,41.2127
2023-04-01,41.2127
2023-04-02,41.2127
2023-04-03,41.1557
2023-04-04,40.2632
2023-04-05,39.2133
2023-04-06,36.6481
2023-04-07,36.6481
2023-04-08,36.6481
2023-04-09,36.6481
2023-04-10,37.8098
2023-04-11,39.1386
2023-04-12,37.9558
2023-04-13,38.8012
2023-04-14,38.9145
2023-04-15,38.9145
2023-04-16,38.9145
2023-04-17,39.2403
2023-04-18,38.9944
2023-04-19,40.6768
2023-04-20,40.3969
2023-04-21,40.3294
2023-04-22,40.3294
2023-04-23,40.3294
2023-04-24,40.0351
2023-04-25,38.3329
2023-04-26,37.9159
2023-04-27,39.389
2023-04-28,40.2044
2023-04-29,40.2044
2023-04-30,40.2044
2023-05-01,38.8526
2023-05-02,35.6154
2023-05-03,35.4905
2023-05-04,33.7902
2023-05-05,37.2637
2023-05-06,37.2637
2023-05-07,37.2637
2023-05-08,37.808
2023-05-09,40.7087
2023-05-10,40.3515
2023-05-11,41.7898
2023-05-12,42.69
2023-05-13,42.69
2023-05-14,42.69
2023-05-15,45.2898
2023-05-16,45.3406
2023-05-17,50.3693
2023-05-18,51.8463
2023-05-19,50.7436
2023-05-20,50.7436
2023-05-21,50.7436
2023-05-22,51.7391
2023-05-23,51.4998
2023-05-24,49.442
2023-05-25,48.5425
2023-05-26,49.9435
2023-05-27,49.9435
2023-05-28,49.9435
2023-05-29,49.9435
2023-05-30,49.062
2023-05-31,46.4055
2023-06-01,47.792
2023-06-02,52.7574
2023-06-03,52.7574
2023-06-04,52.7574
2023-06-05,51.0596
2023-06-06,53.8781
2023-06-07,56.2327
2023-06-08,51.7805
2023-06-09,50.7467
2023-06-10,50.7467
2023-06-11,50.7467
2023-06-12,51.5433
2023-06-13,53.9907
2023-06-14,51.454
2023-06-15,51.9333
2023-06-16,51.4733
2023-06-17,51.4733
2023-06-18,51.4733
2023-06-19,51.4733
2023-06-20,50.31
2023-06-21,50.1552
2023-06-22,49.1709
2023-06-23,48.6103
2023-06-24,48.6103
2023-06-25,48.6103
2023-06-26,49.1145
2023-06-27,50.6181
2023-06-28,49.7728
2023-06-29,51.9772
2023-06-30,53.166
2023-07-01,53.166
2023-07-02,53.166
2023-07-03,54.1152
2023-07-04,54.1152
2023-07-05,53.6864
2023-07-06,52.398
2023-07-07,53.1014
2023-07-08,53.1014
2023-07-09,53.1014
2023-07-10,57.1246
2023-07-11,58.9854
2023-07-12,60.2027
2023-07-13,62.783
2023-07-14,59.0488
2023-07-15,59.0488
2023-07-16,59.0488
2023-07-17,59.5019
2023-07-18,62.6212
2023-07-19,63.5344
2023-07-20,61.8021
2023-07-21,61.0958
2023-07-22,61.0958
2023-07-23,61.0958
2023-07-24,62.4626
2023-07-25,61.2201
2023-07-26,59.8454
2023-07-27,64.9509
2023-07-28,66.9033
2023-07-29,66.9033
2023-07-30,66.9033
2023-07-31,68.0226
2023-08-01,65.1858
2023-08-02,62.9751
2023-08-03,63.4387
2023-08-04,64.2416
2023-08-05,64.2416
2023-08-06,64.2416
2023-08-07,65.2142
2023-08-08,64.7022
2023-08-09,63.7812
2023-08-10,64.1952
2023-08-11,62.9447
2023-08-12,62.9447
2023-08-13,62.9447
2023-08-14,60.1731
2023-08-15,57.1367
2023-08-16,54.8119
2023-08-17,55.0613
2023-08-18,55.2741
2023-08-19,55.2741
2023-08-20,55.2741
2023-08-21,55.0315
2023-08-22,52.5648
2023-08-23,53.4923
2023-08-24,54.3012
2023-08-25,53.6122
2023-08-26,53.6122
2023-08-27,53.6122
2023-08-28,54.0465
2023-08-29,55.2269
2023-08-30,54.8107
2023-08-31,54.9111
2023-09-01,57.7063
2023-09-02,57.7063
2023-09-03,57.7063
2023-09-04,57.7063
2023-09-05,52.817
2023-09-06,53.6972
2023-09-07,50.452
2023-09-08,49.7266
2023-09-09,49.7266
2023-09-10,49.7266
2023-09-11,49.7002
2023-09-12,49.2404
2023-09-13,47.0425
2023-09-14,47.8833
2023-09-15,47.2411
2023-09-16,47.2411
2023-09-17,47.2411
2023-09-18,45.7599
2023-09-19,47.7571
2023-09-20,46.7586
2023-09-21,45.8211
2023-09-22,45.4708
2023-09-23,45.4708
2023-09-24,45.4708
2023-09-25,45.7349
2023-09-26,44.3732
2023-09-27,44.041
2023-09-28,46.2274
2023-09-29,45.8158
2023-09-30,45.8158
2023-10-01,45.8158
2023-10-02,43.8543
2023-10-03,38.4456
2023-10-04,38.4002
2023-10-05,34.6754
2023-10-06,38.4314
2023-10-07,38.4314
2023-10-08,38.4314
2023-10-09,39.375
2023-10-10,41.7815
2023-10-11,43.774
2023-10-12,43.0482
2023-10-13,39.6063
2023-10-14,39.6063
2023-10-15,39.6063
2023-10-16,40.0953
2023-10-17,42.5954
2023-10-18,40.3613
2023-10-19,38.3236
2023-10-20,36.813
2023-10-21,36.813
2023-10-22,36.813
2023-10-23,36.774
2023-10-24,36.3562
2023-10-25,35.1749
2023-10-26,34.4796
2023-10-27,33.1791
2023-10-28,33.1791
2023-10-29,33.1791
2023-10-30,34.5485
2023-10-31,34.3321
2023-11-01,33.697
2023-11-02,41.2201
2023-11-03,42.4202
2023-11-04,42.4202
2023-11-05,42.4202
2023-11-06,42.9905
2023-11-07,41.2752
2023-11-08,40.1183
2023-11-09,38.3522
2023-11-10,39.8849
2023-11-11,39.8849
2023-11-12,39.8849
2023-11-13,38.1618
2023-11-14,40.2899
2023-11-15,42.7486
2023-11-16,38.7127
2023-11-17,42.1455
2023-11-18,42.1455
2023-11-19,42.1455
2023-11-20,42.0807
2023-11-21,40.6803
2023-11-22,41.7296
2023-11-23,41.7296
2023-11-24,42.0105
2023-11-25,42.0105
2023-11-26,42.0105
2023-11-27,41.0996
2023-11-28,43.7795
2023-11-29,43.5864
2023-11-30,45.1808
2023-12-01,48.5714
2023-12-02,48.5714
2023-12-03,48.5714
2023-12-04,48.7425
2023-12-05,48.6309
2023-12-06,48.7523
2023-12-07,53.3424
2023-12-08,52.6455
2023-12-09,52.6455
2023-12-10,52.6455
2023-12-11,54.2321
2023-12-12,55.3342
2023-12-13,58.7133
2023-12-14,60.7606
2023-12-15,58.762
2023-12-16,58.762
2023-12-17,58.762
2023-12-18,57.4168
2023-12-19,59.4298
2023-12-20,55.3682
2023-12-21,58.9721
2023-12-22,57.9682
2023-12-23,57.9682
2023-12-24,57.9682
2023-12-25,57.9682
2023-12-26,57.6398
2023-12-27,57.0322
2023-12-28,57.2188
2023-12-29,55.1735
2023-12-30,55.1735
2023-12-31,55.1735
2024-01-01,55.1735
2024-01-02,55.2987
2024-01-03,51.9368
2024-01-04,50.9357
2024-01-05,53.5552
2024-01-06,53.5552
2024-01-07,53.5552
2024-01-08,56.1484
2024-01-09,53.9721
2024-01-10,53.024
2024-01-11,53.6116
2024-01-12,49.9319
2024-01-13,49.9319
2024-01-14,49.9319
2024-01-15,49.9319
2024-01-16,49.0545
2024-01-17,46.5421
2024-01-18,44.9151
2024-01-19,47.1131
2024-01-20,47.1131
2024-01-21,47.1131
2024-01-22,49.3139
2024-01-23,48.6163
2024-01-24,47.9663
2024-01-25,53.4514
2024-01-26,59.3604
2024-01-27,59.3604
2024-01-28,59.3604
2024-01-29,60.7401
2024-01-30,61.5399
2024-01-31,60.3805
2024-02-01,60.4932
2024-02-02,58.1277
2024-02-03,58.1277
2024-02-04,58.1277
2024-02-05,54.9665
2024-02-06,54.8619
2024-02-07,55.6264
2024-02-08,57.5506
2024-02-09,57.8448
2024-02-10,57.8448
2024-02-11,57.8448
2024-02-12,61.6004
2024-02-13,59.4213
2024-02-14,60.7445
2024-02-15,61.2302
2024-02-16,60.1348
2024-02-17,60.1348
2024-02-18,60.1348
2024-02-19,60.1348
2024-02-20,61.1643
2024-02-21,57.8958
2024-02-22,58.082
2024-02-23,58.2518
2024-02-24,58.2518
2024-02-25,58.2518
2024-02-26,58.13
2024-02-27,59.1891
2024-02-28,59.6728
2024-02-29,61.4762
2024-03-01,61.4762
2024-03-02,61.4762
2024-03-03,61.4762
2024-03-04,58.5412
2024-03-05,59.4737
2024-03-06,58.6417
2024-03-07,58.2372
2024-03-08,61.6156
2024-03-09,61.6156
2024-03-10,61.6156
2024-03-11,54.1992
2024-03-12,54.6195
2024-03-13,58.4338
2024-03-14,56.1337
2024-03-15,55.0136
2024-03-16,55.0136
2024-03-17,55.0136
2024-03-18,57.5363
2024-03-19,59.0658
2024-03-20,61.0335
2024-03-21,56.4797
2024-03-22,49.8045
2024-03-23,49.8045
2024-03-24,49.8045
2024-03-25,50.0362
2024-03-26,52.6469
2024-03-27,53.9217
2024-03-28,53.0579
2024-03-29,53.0579
2024-03-30,53.0579
2024-03-31,53.0579
2024-04-01,50.2941
2024-04-02,48.2512
2024-04-03,49.1151
2024-04-04,49.5939
2024-04-05,49.3103
2024-04-06,49.3103
2024-04-07,49.3103
2024-04-08,51.4955
