,MPC US Equity
2023-03-22,52.9246
2023-03-23,52.2424
2023-03-24,51.0532
2023-03-25,51.0532
2023-03-26,51.0532
2023-03-27,54.1857
2023-03-28,56.0251
2023-03-29,57.6836
2023-03-30,57.5584
2023-03-31,58.1559
2023-04-01,58.1559
2023-04-02,58.1559
2023-04-03,58.7033
2023-04-04,50.4295
2023-04-05,55.0299
2023-04-06,52.1041
2023-04-07,52.1041
2023-04-08,52.1041
2023-04-09,52.1041
2023-04-10,53.721
2023-04-11,54.3131
2023-04-12,52.8623
2023-04-13,53.0336
2023-04-14,53.2364
2023-04-15,53.2364
2023-04-16,53.2364
2023-04-17,52.0883
2023-04-18,51.9006
2023-04-19,49.8333
2023-04-20,49.3007
2023-04-21,47.6743
2023-04-22,47.6743
2023-04-23,47.6743
2023-04-24,50.0272
2023-04-25,47.5341
2023-04-26,47.0861
2023-04-27,46.2856
2023-04-28,46.7707
2023-04-29,46.7707
2023-04-30,46.7707
2023-05-01,47.169
2023-05-02,43.1797
2023-05-03,38.9019
2023-05-04,36.2076
2023-05-05,37.8432
2023-05-06,37.8432
2023-05-07,37.8432
2023-05-08,39.4237
2023-05-09,41.3252
2023-05-10,41.9841
2023-05-11,40.995
2023-05-12,40.8597
2023-05-13,40.8597
2023-05-14,40.8597
2023-05-15,41.5399
2023-05-16,39.5621
2023-05-17,43.0398
2023-05-18,43.344
2023-05-19,42.8903
2023-05-20,42.8903
2023-05-21,42.8903
2023-05-22,43.1841
2023-05-23,42.6802
2023-05-24,43.2781
2023-05-25,42.5232
2023-05-26,41.9957
2023-05-27,41.9957
2023-05-28,41.9957
2023-05-29,41.9957
2023-05-30,41.2354
2023-05-31,39.1646
2023-06-01,40.2001
2023-06-02,43.3587
2023-06-03,43.3587
2023-06-04,43.3587
2023-06-05,43.1879
2023-06-06,43.5434
2023-06-07,48.5312
2023-06-08,47.1019
2023-06-09,47.6493
2023-06-10,47.6493
2023-06-11,47.6493
2023-06-12,47.093
2023-06-13,47.2225
2023-06-14,46.4447
2023-06-15,48.6718
2023-06-16,48.1609
2023-06-17,48.1609
2023-06-18,48.1609
2023-06-19,48.1609
2023-06-20,45.9879
2023-06-21,47.1016
2023-06-22,46.5582
2023-06-23,46.799
2023-06-24,46.799
2023-06-25,46.799
2023-06-26,48.3319
2023-06-27,49.3456
2023-06-28,50.5416
2023-06-29,51.8439
2023-06-30,52.1174
2023-07-01,52.1174
2023-07-02,52.1174
2023-07-03,53.1133
2023-07-04,53.1133
2023-07-05,51.5442
2023-07-06,48.3553
2023-07-07,53.2358
2023-07-08,53.2358
2023-07-09,53.2358
2023-07-10,53.0363
2023-07-11,55.1324
2023-07-12,55.0738
2023-07-13,55.0254
2023-07-14,53.1999
2023-07-15,53.1999
2023-07-16,53.1999
2023-07-17,52.8634
2023-07-18,54.2529
2023-07-19,56.9587
2023-07-20,58.9636
2023-07-21,60.3648
2023-07-22,60.3648
2023-07-23,60.3648
2023-07-24,62.5313
2023-07-25,62.7118
2023-07-26,64.1258
2023-07-27,63.0316
2023-07-28,64.8448
2023-07-29,64.8448
2023-07-30,64.8448
2023-07-31,65.7636
2023-08-01,67.1946
2023-08-02,67.8675
2023-08-03,68.1221
2023-08-04,69.3633
2023-08-05,69.3633
2023-08-06,69.3633
2023-08-07,70.759
2023-08-08,71.9085
2023-08-09,73.2935
2023-08-10,74.0117
2023-08-11,76.398
2023-08-12,76.398
2023-08-13,76.398
2023-08-14,74.4828
2023-08-15,67.0193
2023-08-16,65.4191
2023-08-17,66.1658
2023-08-18,67.5808
2023-08-19,67.5808
2023-08-20,67.5808
2023-08-21,65.2354
2023-08-22,65.3058
2023-08-23,65.5224
2023-08-24,65.7802
2023-08-25,66.0652
2023-08-26,66.0652
2023-08-27,66.0652
2023-08-28,64.6721
2023-08-29,64.8657
2023-08-30,64.6671
2023-08-31,64.0894
2023-09-01,66.7396
2023-09-02,66.7396
2023-09-03,66.7396
2023-09-04,66.7396
2023-09-05,67.5625
2023-09-06,68.2299
2023-09-07,70.4022
2023-09-08,73.1955
2023-09-09,73.1955
2023-09-10,73.1955
2023-09-11,71.2442
2023-09-12,72.3274
2023-09-13,71.7712
2023-09-14,72.2195
2023-09-15,68.4499
2023-09-16,68.4499
2023-09-17,68.4499
2023-09-18,70.1626
2023-09-19,64.1926
2023-09-20,64.5796
2023-09-21,66.1095
2023-09-22,64.3168
2023-09-23,64.3168
2023-09-24,64.3168
2023-09-25,64.8734
2023-09-26,60.6664
2023-09-27,61.8026
2023-09-28,63.3558
2023-09-29,59.4895
2023-09-30,59.4895
2023-10-01,59.4895
2023-10-02,57.9273
2023-10-03,54.8246
2023-10-04,49.4628
2023-10-05,49.8307
2023-10-06,50.6878
2023-10-07,50.6878
2023-10-08,50.6878
2023-10-09,53.7655
2023-10-10,55.7382
2023-10-11,55.3312
2023-10-12,54.3521
2023-10-13,54.8936
2023-10-14,54.8936
2023-10-15,54.8936
2023-10-16,57.095
2023-10-17,57.5904
2023-10-18,59.7497
2023-10-19,58.4145
2023-10-20,56.1785
2023-10-21,56.1785
2023-10-22,56.1785
2023-10-23,54.6377
2023-10-24,53.7508
2023-10-25,52.3779
2023-10-26,53.0658
2023-10-27,50.8607
2023-10-28,50.8607
2023-10-29,50.8607
2023-10-30,51.727
2023-10-31,55.8383
2023-11-01,59.0896
2023-11-02,59.5255
2023-11-03,54.2017
2023-11-04,54.2017
2023-11-05,54.2017
2023-11-06,53.351
2023-11-07,49.8147
2023-11-08,47.5101
2023-11-09,46.1
2023-11-10,49.1577
2023-11-11,49.1577
2023-11-12,49.1577
2023-11-13,50.5774
2023-11-14,53.7801
2023-11-15,54.1633
2023-11-16,49.5775
2023-11-17,51.836
2023-11-18,51.836
2023-11-19,51.836
2023-11-20,52.6893
2023-11-21,51.5113
2023-11-22,52.7801
2023-11-23,52.7801
2023-11-24,53.0136
2023-11-25,53.0136
2023-11-26,53.0136
2023-11-27,53.8678
2023-11-28,53.3328
2023-11-29,50.9315
2023-11-30,52.4567
2023-12-01,54.3077
2023-12-02,54.3077
2023-12-03,54.3077
2023-12-04,54.2783
2023-12-05,51.8851
2023-12-06,46.9127
2023-12-07,45.6511
2023-12-08,46.9786
2023-12-09,46.9786
2023-12-10,46.9786
2023-12-11,47.7398
2023-12-12,47.3333
2023-12-13,50.332
2023-12-14,53.8285
2023-12-15,51.5987
2023-12-16,51.5987
2023-12-17,51.5987
2023-12-18,54.2762
2023-12-19,55.7241
2023-12-20,55.594
2023-12-21,54.6792
2023-12-22,53.0138
2023-12-23,53.0138
2023-12-24,53.0138
2023-12-25,53.0138
2023-12-26,53.9936
2023-12-27,51.9557
2023-12-28,49.3292
2023-12-29,50.6036
2023-12-30,50.6036
2023-12-31,50.6036
2024-01-01,50.6036
2024-01-02,53.8488
2024-01-03,57.8127
2024-01-04,53.9227
2024-01-05,53.1807
2024-01-06,53.1807
2024-01-07,53.1807
2024-01-08,55.8088
2024-01-09,54.1772
2024-01-10,52.9696
2024-01-11,54.7784
2024-01-12,56.1933
2024-01-13,56.1933
2024-01-14,56.1933
2024-01-15,56.1933
2024-01-16,53.4043
2024-01-17,51.7188
2024-01-18,51.56
2024-01-19,52.4512
2024-01-20,52.4512
2024-01-21,52.4512
2024-01-22,53.545
2024-01-23,53.1379
2024-01-24,54.0076
2024-01-25,55.643
2024-01-26,57.9591
2024-01-27,57.9591
2024-01-28,57.9591
2024-01-29,57.5953
2024-01-30,63.6505
2024-01-31,59.7659
2024-02-01,60.8771
2024-02-02,59.8146
2024-02-03,59.8146
2024-02-04,59.8146
2024-02-05,62.5162
2024-02-06,58.6981
2024-02-07,60.3477
2024-02-08,60.3977
2024-02-09,60.5632
2024-02-10,60.5632
2024-02-11,60.5632
2024-02-12,59.6036
2024-02-13,60.2015
2024-02-14,60.2015
2024-02-15,61.0918
2024-02-16,59.8331
2024-02-17,59.8331
2024-02-18,59.8331
2024-02-19,59.8331
2024-02-20,55.3678
2024-02-21,56.5733
2024-02-22,57.7144
2024-02-23,58.8911
2024-02-24,58.8911
2024-02-25,58.8911
2024-02-26,60.7229
2024-02-27,59.4843
2024-02-28,55.909
2024-02-29,57.2935
2024-03-01,59.8041
2024-03-02,59.8041
2024-03-03,59.8041
2024-03-04,60.1331
2024-03-05,61.0013
2024-03-06,61.0074
2024-03-07,63.2905
2024-03-08,63.6276
2024-03-09,63.6276
2024-03-10,63.6276
2024-03-11,64.703
2024-03-12,64.4804
2024-03-13,68.5769
2024-03-14,68.6207
2024-03-15,70.8883
2024-03-16,70.8883
2024-03-17,70.8883
2024-03-18,70.4979
2024-03-19,71.8733
2024-03-20,72.3819
2024-03-21,73.0067
2024-03-22,73.4158
2024-03-23,73.4158
2024-03-24,73.4158
2024-03-25,73.0104
2024-03-26,70.124
2024-03-27,69.6705
2024-03-28,71.8487
2024-03-29,71.8487
2024-03-30,71.8487
2024-03-31,71.8487
2024-04-01,73.1365
2024-04-02,75.8714
2024-04-03,77.1096
2024-04-04,77.5392
2024-04-05,78.4725
2024-04-06,78.4725
2024-04-07,78.4725
2024-04-08,76.0328
