,CG US Equity
2023-03-19,42.8281
2023-03-20,42.493
2023-03-21,47.1643
2023-03-22,44.6289
2023-03-23,44.2445
2023-03-24,43.7764
2023-03-25,43.7764
2023-03-26,43.7764
2023-03-27,44.0485
2023-03-28,43.966
2023-03-29,44.5395
2023-03-30,43.4469
2023-03-31,46.3491
2023-04-01,46.3491
2023-04-02,46.3491
2023-04-03,44.5673
2023-04-04,41.4842
2023-04-05,41.1997
2023-04-06,41.2754
2023-04-07,41.2754
2023-04-08,41.2754
2023-04-09,41.2754
2023-04-10,42.6884
2023-04-11,44.6255
2023-04-12,43.5137
2023-04-13,47.0679
2023-04-14,46.2469
2023-04-15,46.2469
2023-04-16,46.2469
2023-04-17,47.5098
2023-04-18,48.4495
2023-04-19,49.8595
2023-04-20,46.2229
2023-04-21,45.8587
2023-04-22,45.8587
2023-04-23,45.8587
2023-04-24,45.6108
2023-04-25,42.9964
2023-04-26,42.1349
2023-04-27,44.8771
2023-04-28,47.1444
2023-04-29,47.1444
2023-04-30,47.1444
2023-05-01,47.6045
2023-05-02,43.7835
2023-05-03,45.7498
2023-05-04,36.1625
2023-05-05,39.3593
2023-05-06,39.3593
2023-05-07,39.3593
2023-05-08,38.1884
2023-05-09,38.0069
2023-05-10,37.9448
2023-05-11,39.3644
2023-05-12,41.419
2023-05-13,41.419
2023-05-14,41.419
2023-05-15,41.7553
2023-05-16,40.598
2023-05-17,43.1452
2023-05-18,44.0714
2023-05-19,43.992
2023-05-20,43.992
2023-05-21,43.992
2023-05-22,45.9731
2023-05-23,45.9162
2023-05-24,45.1069
2023-05-25,45.4267
2023-05-26,46.396
2023-05-27,46.396
2023-05-28,46.396
2023-05-29,46.396
2023-05-30,47.1158
2023-05-31,44.8126
2023-06-01,47.2633
2023-06-02,49.6445
2023-06-03,49.6445
2023-06-04,49.6445
2023-06-05,48.5115
2023-06-06,51.0537
2023-06-07,52.1022
2023-06-08,52.9552
2023-06-09,53.7132
2023-06-10,53.7132
2023-06-11,53.7132
2023-06-12,54.5651
2023-06-13,54.9464
2023-06-14,55.5572
2023-06-15,58.5554
2023-06-16,57.6118
2023-06-17,57.6118
2023-06-18,57.6118
2023-06-19,57.6118
2023-06-20,57.57
2023-06-21,55.4912
2023-06-22,53.9985
2023-06-23,52.0416
2023-06-24,52.0416
2023-06-25,52.0416
2023-06-26,53.4719
2023-06-27,55.4178
2023-06-28,56.1054
2023-06-29,57.7118
2023-06-30,58.4974
2023-07-01,58.4974
2023-07-02,58.4974
2023-07-03,59.7656
2023-07-04,59.7656
2023-07-05,57.2075
2023-07-06,54.822
2023-07-07,56.5326
2023-07-08,56.5326
2023-07-09,56.5326
2023-07-10,57.2095
2023-07-11,58.6373
2023-07-12,60.6878
2023-07-13,64.247
2023-07-14,62.8206
2023-07-15,62.8206
2023-07-16,62.8206
2023-07-17,62.7756
2023-07-18,64.7872
2023-07-19,66.9019
2023-07-20,64.5769
2023-07-21,62.2934
2023-07-22,62.2934
2023-07-23,62.2934
2023-07-24,61.5573
2023-07-25,62.3956
2023-07-26,62.7748
2023-07-27,59.7897
2023-07-28,62.5144
2023-07-29,62.5144
2023-07-30,62.5144
2023-07-31,63.4714
2023-08-01,62.5781
2023-08-02,52.8123
2023-08-03,48.9253
2023-08-04,50.5518
2023-08-05,50.5518
2023-08-06,50.5518
2023-08-07,52.6323
2023-08-08,50.1465
2023-08-09,49.3236
2023-08-10,50.11
2023-08-11,49.8331
2023-08-12,49.8331
2023-08-13,49.8331
2023-08-14,48.9837
2023-08-15,46.1506
2023-08-16,44.3442
2023-08-17,43.3299
2023-08-18,44.0456
2023-08-19,44.0456
2023-08-20,44.0456
2023-08-21,43.1162
2023-08-22,42.6646
2023-08-23,45.7503
2023-08-24,45.4192
2023-08-25,45.8614
2023-08-26,45.8614
2023-08-27,45.8614
2023-08-28,47.2252
2023-08-29,51.4326
2023-08-30,53.0994
2023-08-31,53.8414
2023-09-01,54.8272
2023-09-02,54.8272
2023-09-03,54.8272
2023-09-04,54.8272
2023-09-05,54.9206
2023-09-06,53.4723
2023-09-07,52.4925
2023-09-08,53.4762
2023-09-09,53.4762
2023-09-10,53.4762
2023-09-11,53.579
2023-09-12,55.2177
2023-09-13,52.4258
2023-09-14,54.2051
2023-09-15,56.9894
2023-09-16,56.9894
2023-09-17,56.9894
2023-09-18,54.734
2023-09-19,52.7998
2023-09-20,50.973
2023-09-21,46.0304
2023-09-22,45.9383
2023-09-23,45.9383
2023-09-24,45.9383
2023-09-25,46.6019
2023-09-26,43.7038
2023-09-27,43.7038
2023-09-28,45.8138
2023-09-29,45.5888
2023-09-30,45.5888
2023-10-01,45.5888
2023-10-02,45.2604
2023-10-03,43.603
2023-10-04,45.2697
2023-10-05,43.9905
2023-10-06,44.0743
2023-10-07,44.0743
2023-10-08,44.0743
2023-10-09,44.6316
2023-10-10,46.8243
2023-10-11,47.5271
2023-10-12,45.2006
2023-10-13,43.3814
2023-10-14,43.3814
2023-10-15,43.3814
2023-10-16,45.8893
2023-10-17,46.92
2023-10-18,43.0518
2023-10-19,38.9703
2023-10-20,39.7719
2023-10-21,39.7719
2023-10-22,39.7719
2023-10-23,40.2844
2023-10-24,42.0279
2023-10-25,39.9669
2023-10-26,41.2026
2023-10-27,40.4599
2023-10-28,40.4599
2023-10-29,40.4599
2023-10-30,41.3782
2023-10-31,40.5465
2023-11-01,40.6379
2023-11-02,46.1234
2023-11-03,48.212
2023-11-04,48.212
2023-11-05,48.212
2023-11-06,46.6194
2023-11-07,48.3461
2023-11-08,50.9366
2023-11-09,50.3843
2023-11-10,51.2231
2023-11-11,51.2231
2023-11-12,51.2231
2023-11-13,50.6455
2023-11-14,56.7063
2023-11-15,56.6663
2023-11-16,55.2161
2023-11-17,56.5269
2023-11-18,56.5269
2023-11-19,56.5269
2023-11-20,57.7264
2023-11-21,58.3829
2023-11-22,59.3166
2023-11-23,59.3166
2023-11-24,59.8753
2023-11-25,59.8753
2023-11-26,59.8753
2023-11-27,60.6518
2023-11-28,65.1451
2023-11-29,65.3738
2023-11-30,64.2117
2023-12-01,66.5204
2023-12-02,66.5204
2023-12-03,66.5204
2023-12-04,67.6014
2023-12-05,66.4667
2023-12-06,66.693
2023-12-07,68.6392
2023-12-08,70.0859
2023-12-09,70.0859
2023-12-10,70.0859
2023-12-11,69.3107
2023-12-12,69.589
2023-12-13,73.7018
2023-12-14,78.3758
2023-12-15,77.6824
2023-12-16,77.6824
2023-12-17,77.6824
2023-12-18,77.4462
2023-12-19,75.9176
2023-12-20,70.602
2023-12-21,71.6798
2023-12-22,70.7706
2023-12-23,70.7706
2023-12-24,70.7706
2023-12-25,70.7706
2023-12-26,71.0957
2023-12-27,72.5185
2023-12-28,72.5357
2023-12-29,68.0677
2023-12-30,68.0677
2023-12-31,68.0677
2024-01-01,68.0677
2024-01-02,65.1887
2024-01-03,61.6438
2024-01-04,61.1577
2024-01-05,62.0856
2024-01-06,62.0856
2024-01-07,62.0856
2024-01-08,63.3401
2024-01-09,60.9079
2024-01-10,61.5384
2024-01-11,60.6433
2024-01-12,60.8737
2024-01-13,60.8737
2024-01-14,60.8737
2024-01-15,60.8737
2024-01-16,57.3617
2024-01-17,57.8045
2024-01-18,58.3636
2024-01-19,60.8332
2024-01-20,60.8332
2024-01-21,60.8332
2024-01-22,61.2978
2024-01-23,60.1094
2024-01-24,60.4106
2024-01-25,63.5905
2024-01-26,62.0807
2024-01-27,62.0807
2024-01-28,62.0807
2024-01-29,63.428
2024-01-30,61.8288
2024-01-31,58.8401
2024-02-01,60.3408
2024-02-02,61.3052
2024-02-03,61.3052
2024-02-04,61.3052
2024-02-05,58.749
2024-02-06,59.8582
2024-02-07,67.5967
2024-02-08,69.9306
2024-02-09,66.9102
2024-02-10,66.9102
2024-02-11,66.9102
2024-02-12,67.8281
2024-02-13,61.4409
2024-02-14,62.6536
2024-02-15,64.183
2024-02-16,63.2578
2024-02-17,63.2578
2024-02-18,63.2578
2024-02-19,63.2578
2024-02-20,62.2338
2024-02-21,62.894
2024-02-22,64.3099
2024-02-23,63.1312
2024-02-24,63.1312
2024-02-25,63.1312
2024-02-26,60.7296
2024-02-27,62.566
2024-02-28,62.9793
2024-02-29,64.5598
2024-03-01,63.7359
2024-03-02,63.7359
2024-03-03,63.7359
2024-03-04,64.4401
2024-03-05,64.657
2024-03-06,65.8141
2024-03-07,67.582
2024-03-08,66.5699
2024-03-09,66.5699
2024-03-10,66.5699
2024-03-11,64.641
2024-03-12,65.0241
2024-03-13,62.6232
2024-03-14,58.4339
2024-03-15,56.6038
2024-03-16,56.6038
2024-03-17,56.6038
2024-03-18,57.6392
2024-03-19,58.0962
2024-03-20,60.8123
2024-03-21,62.9393
2024-03-22,59.7189
2024-03-23,59.7189
2024-03-24,59.7189
2024-03-25,59.8067
2024-03-26,59.7394
2024-03-27,60.5206
2024-03-28,60.8213
2024-03-29,60.8213
2024-03-30,60.8213
2024-03-31,60.8213
2024-04-01,58.9976
2024-04-02,58.8544
2024-04-03,60.1307
2024-04-04,60.3799
2024-04-05,60.8359
2024-04-06,60.8359
2024-04-07,60.8359
2024-04-08,61.6476
