,CHRW US Equity
2023-03-18,46.0055
2023-03-19,46.0055
2023-03-20,46.0957
2023-03-21,47.0868
2023-03-22,44.9055
2023-03-23,44.7891
2023-03-24,45.7744
2023-03-25,45.7744
2023-03-26,45.7744
2023-03-27,47.3364
2023-03-28,47.4163
2023-03-29,47.2975
2023-03-30,47.6706
2023-03-31,52.0154
2023-04-01,52.0154
2023-04-02,52.0154
2023-04-03,48.4079
2023-04-04,45.1929
2023-04-05,43.2987
2023-04-06,42.6655
2023-04-07,42.6655
2023-04-08,42.6655
2023-04-09,42.6655
2023-04-10,46.5796
2023-04-11,47.4066
2023-04-12,46.1174
2023-04-13,47.4269
2023-04-14,47.4129
2023-04-15,47.4129
2023-04-16,47.4129
2023-04-17,47.7327
2023-04-18,47.9781
2023-04-19,48.1125
2023-04-20,49.9681
2023-04-21,50.4307
2023-04-22,50.4307
2023-04-23,50.4307
2023-04-24,52.3514
2023-04-25,47.9384
2023-04-26,43.2612
2023-04-27,53.3276
2023-04-28,54.7054
2023-04-29,54.7054
2023-04-30,54.7054
2023-05-01,58.5069
2023-05-02,58.45
2023-05-03,59.133
2023-05-04,55.8145
2023-05-05,57.6746
2023-05-06,57.6746
2023-05-07,57.6746
2023-05-08,55.5575
2023-05-09,53.7421
2023-05-10,52.5365
2023-05-11,50.8122
2023-05-12,50.7362
2023-05-13,50.7362
2023-05-14,50.7362
2023-05-15,51.7076
2023-05-16,49.0766
2023-05-17,52.4237
2023-05-18,53.3271
2023-05-19,51.9406
2023-05-20,51.9406
2023-05-21,51.9406
2023-05-22,52.7322
2023-05-23,53.1914
2023-05-24,50.3295
2023-05-25,50.4577
2023-05-26,48.045
2023-05-27,48.045
2023-05-28,48.045
2023-05-29,48.045
2023-05-30,48.0586
2023-05-31,44.4203
2023-06-01,45.7556
2023-06-02,49.4946
2023-06-03,49.4946
2023-06-04,49.4946
2023-06-05,42.6797
2023-06-06,42.67
2023-06-07,43.3488
2023-06-08,42.6522
2023-06-09,41.1532
2023-06-10,41.1532
2023-06-11,41.1532
2023-06-12,41.9884
2023-06-13,43.4244
2023-06-14,47.7165
2023-06-15,48.6409
2023-06-16,47.7786
2023-06-17,47.7786
2023-06-18,47.7786
2023-06-19,47.7786
2023-06-20,45.5654
2023-06-21,46.5584
2023-06-22,45.0158
2023-06-23,43.3057
2023-06-24,43.3057
2023-06-25,43.3057
2023-06-26,46.1159
2023-06-27,48.4701
2023-06-28,47.8262
2023-06-29,48.3334
2023-06-30,48.4242
2023-07-01,48.4242
2023-07-02,48.4242
2023-07-03,49.9445
2023-07-04,49.9445
2023-07-05,48.8371
2023-07-06,49.2253
2023-07-07,49.6613
2023-07-08,49.6613
2023-07-09,49.6613
2023-07-10,50.9813
2023-07-11,53.553
2023-07-12,52.7292
2023-07-13,51.5912
2023-07-14,49.831
2023-07-15,49.831
2023-07-16,49.831
2023-07-17,48.7976
2023-07-18,50.2906
2023-07-19,53.5218
2023-07-20,53.8297
2023-07-21,53.8824
2023-07-22,53.8824
2023-07-23,53.8824
2023-07-24,52.8532
2023-07-25,52.8215
2023-07-26,53.3415
2023-07-27,52.3143
2023-07-28,56.1726
2023-07-29,56.1726
2023-07-30,56.1726
2023-07-31,55.7976
2023-08-01,54.4474
2023-08-02,51.2789
2023-08-03,52.4246
2023-08-04,52.8655
2023-08-05,52.8655
2023-08-06,52.8655
2023-08-07,54.9945
2023-08-08,51.6057
2023-08-09,51.6649
2023-08-10,49.2924
2023-08-11,47.4963
2023-08-12,47.4963
2023-08-13,47.4963
2023-08-14,47.7567
2023-08-15,46.5186
2023-08-16,46.1459
2023-08-17,44.6935
2023-08-18,47.5842
2023-08-19,47.5842
2023-08-20,47.5842
2023-08-21,45.41
2023-08-22,44.4663
2023-08-23,45.0569
2023-08-24,44.9819
2023-08-25,46.1318
2023-08-26,46.1318
2023-08-27,46.1318
2023-08-28,45.0019
2023-08-29,47.4786
2023-08-30,47.9312
2023-08-31,42.4609
2023-09-01,39.7423
2023-09-02,39.7423
2023-09-03,39.7423
2023-09-04,39.7423
2023-09-05,40.3125
2023-09-06,38.7085
2023-09-07,37.271
2023-09-08,37.5332
2023-09-09,37.5332
2023-09-10,37.5332
2023-09-11,38.0073
2023-09-12,38.9043
2023-09-13,39.7226
2023-09-14,44.6757
2023-09-15,45.8627
2023-09-16,45.8627
2023-09-17,45.8627
2023-09-18,41.965
2023-09-19,43.2131
2023-09-20,41.9504
2023-09-21,40.8368
2023-09-22,39.7581
2023-09-23,39.7581
2023-09-24,39.7581
2023-09-25,39.3127
2023-09-26,38.4733
2023-09-27,41.1927
2023-09-28,42.8503
2023-09-29,41.4154
2023-09-30,41.4154
2023-10-01,41.4154
2023-10-02,40.7446
2023-10-03,40.8685
2023-10-04,40.576
2023-10-05,38.9057
2023-10-06,40.0285
2023-10-07,40.0285
2023-10-08,40.0285
2023-10-09,43.1843
2023-10-10,43.494
2023-10-11,42.6759
2023-10-12,40.7333
2023-10-13,39.6286
2023-10-14,39.6286
2023-10-15,39.6286
2023-10-16,43.3849
2023-10-17,44.3269
2023-10-18,40.6325
2023-10-19,39.966
2023-10-20,44.0465
2023-10-21,44.0465
2023-10-22,44.0465
2023-10-23,42.3654
2023-10-24,41.7295
2023-10-25,40.2795
2023-10-26,37.9903
2023-10-27,38.4978
2023-10-28,38.4978
2023-10-29,38.4978
2023-10-30,37.6478
2023-10-31,40.2288
2023-11-01,39.7089
2023-11-02,39.6659
2023-11-03,40.246
2023-11-04,40.246
2023-11-05,40.246
2023-11-06,40.9464
2023-11-07,42.673
2023-11-08,40.4939
2023-11-09,38.5893
2023-11-10,38.356
2023-11-11,38.356
2023-11-12,38.356
2023-11-13,36.9271
2023-11-14,46.0069
2023-11-15,45.9436
2023-11-16,43.7766
2023-11-17,45.2001
2023-11-18,45.2001
2023-11-19,45.2001
2023-11-20,44.3062
2023-11-21,44.8603
2023-11-22,45.7183
2023-11-23,45.7183
2023-11-24,45.3281
2023-11-25,45.3281
2023-11-26,45.3281
2023-11-27,43.4912
2023-11-28,45.5257
2023-11-29,44.1498
2023-11-30,46.3943
2023-12-01,48.7591
2023-12-02,48.7591
2023-12-03,48.7591
2023-12-04,53.1096
2023-12-05,51.905
2023-12-06,52.657
2023-12-07,53.5282
2023-12-08,50.6543
2023-12-09,50.6543
2023-12-10,50.6543
2023-12-11,50.5066
2023-12-12,48.9925
2023-12-13,51.2951
2023-12-14,51.6383
2023-12-15,51.4606
2023-12-16,51.4606
2023-12-17,51.4606
2023-12-18,50.3843
2023-12-19,51.6437
2023-12-20,51.9928
2023-12-21,53.1778
2023-12-22,55.8049
2023-12-23,55.8049
2023-12-24,55.8049
2023-12-25,55.8049
2023-12-26,55.7593
2023-12-27,54.8554
2023-12-28,54.9136
2023-12-29,53.7203
2023-12-30,53.7203
2023-12-31,53.7203
2024-01-01,53.7203
2024-01-02,55.2104
2024-01-03,55.6298
2024-01-04,57.3417
2024-01-05,58.0726
2024-01-06,58.0726
2024-01-07,58.0726
2024-01-08,55.4845
2024-01-09,53.1095
2024-01-10,54.2987
2024-01-11,53.828
2024-01-12,53.4997
2024-01-13,53.4997
2024-01-14,53.4997
2024-01-15,53.4997
2024-01-16,50.8822
2024-01-17,48.8528
2024-01-18,50.3366
2024-01-19,51.8949
2024-01-20,51.8949
2024-01-21,51.8949
2024-01-22,53.8341
2024-01-23,54.203
2024-01-24,49.9967
2024-01-25,52.9445
2024-01-26,53.9228
2024-01-27,53.9228
2024-01-28,53.9228
2024-01-29,50.3515
2024-01-30,50.5046
2024-01-31,46.6354
2024-02-01,31.9171
2024-02-02,33.2142
2024-02-03,33.2142
2024-02-04,33.2142
2024-02-05,33.121
2024-02-06,34.1412
2024-02-07,33.2024
2024-02-08,35.3411
2024-02-09,35.3625
2024-02-10,35.3625
2024-02-11,35.3625
2024-02-12,37.6888
2024-02-13,35.6549
2024-02-14,35.3594
2024-02-15,35.1905
2024-02-16,33.4766
2024-02-17,33.4766
2024-02-18,33.4766
2024-02-19,33.4766
2024-02-20,32.7818
2024-02-21,34.7568
2024-02-22,37.3049
2024-02-23,36.9158
2024-02-24,36.9158
2024-02-25,36.9158
2024-02-26,37.0968
2024-02-27,38.8878
2024-02-28,39.2727
2024-02-29,39.9687
2024-03-01,39.6553
2024-03-02,39.6553
2024-03-03,39.6553
2024-03-04,34.8121
2024-03-05,33.8156
2024-03-06,39.0288
2024-03-07,40.3955
2024-03-08,40.1662
2024-03-09,40.1662
2024-03-10,40.1662
2024-03-11,45.2858
2024-03-12,46.5475
2024-03-13,45.9511
2024-03-14,45.2859
2024-03-15,43.7518
2024-03-16,43.7518
2024-03-17,43.7518
2024-03-18,42.8754
2024-03-19,44.2776
2024-03-20,44.0964
2024-03-21,44.9437
2024-03-22,45.2014
2024-03-23,45.2014
2024-03-24,45.2014
2024-03-25,45.9646
2024-03-26,42.4843
2024-03-27,45.6706
2024-03-28,49.225
2024-03-29,49.225
2024-03-30,49.225
2024-03-31,49.225
2024-04-01,44.583
2024-04-02,42.9086
2024-04-03,42.2491
2024-04-04,42.1152
2024-04-05,41.3616
2024-04-06,41.3616
2024-04-07,41.3616
2024-04-08,43.2116
