,NOC US Equity
2023-03-21,42.7797
2023-03-22,40.9068
2023-03-23,41.2571
2023-03-24,45.5537
2023-03-25,45.5537
2023-03-26,45.5537
2023-03-27,46.6735
2023-03-28,46.9556
2023-03-29,47.9322
2023-03-30,47.7235
2023-03-31,48.0171
2023-04-01,48.0171
2023-04-02,48.0171
2023-04-03,50.897
2023-04-04,50.4749
2023-04-05,51.5466
2023-04-06,51.3339
2023-04-07,51.3339
2023-04-08,51.3339
2023-04-09,51.3339
2023-04-10,53.6722
2023-04-11,50.3096
2023-04-12,52.0023
2023-04-13,52.5191
2023-04-14,51.8584
2023-04-15,51.8584
2023-04-16,51.8584
2023-04-17,52.7176
2023-04-18,54.489
2023-04-19,53.4271
2023-04-20,52.1609
2023-04-21,51.2095
2023-04-22,51.2095
2023-04-23,51.2095
2023-04-24,50.7417
2023-04-25,48.4115
2023-04-26,42.3629
2023-04-27,46.0216
2023-04-28,47.4634
2023-04-29,47.4634
2023-04-30,47.4634
2023-05-01,48.0433
2023-05-02,43.3004
2023-05-03,41.7376
2023-05-04,41.2902
2023-05-05,43.238
2023-05-06,43.238
2023-05-07,43.238
2023-05-08,41.8063
2023-05-09,41.8368
2023-05-10,42.1596
2023-05-11,39.877
2023-05-12,41.2115
2023-05-13,41.2115
2023-05-14,41.2115
2023-05-15,41.4931
2023-05-16,40.2696
2023-05-17,45.4768
2023-05-18,44.2036
2023-05-19,44.1045
2023-05-20,44.1045
2023-05-21,44.1045
2023-05-22,44.0201
2023-05-23,44.0056
2023-05-24,43.4164
2023-05-25,40.6111
2023-05-26,43.7898
2023-05-27,43.7898
2023-05-28,43.7898
2023-05-29,43.7898
2023-05-30,43.7318
2023-05-31,42.7543
2023-06-01,44.2134
2023-06-02,46.6895
2023-06-03,46.6895
2023-06-04,46.6895
2023-06-05,47.4693
2023-06-06,48.622
2023-06-07,50.9158
2023-06-08,51.8145
2023-06-09,51.2604
2023-06-10,51.2604
2023-06-11,51.2604
2023-06-12,50.9112
2023-06-13,49.807
2023-06-14,48.3142
2023-06-15,50.6539
2023-06-16,53.0768
2023-06-17,53.0768
2023-06-18,53.0768
2023-06-19,53.0768
2023-06-20,51.1748
2023-06-21,54.588
2023-06-22,52.5275
2023-06-23,50.7263
2023-06-24,50.7263
2023-06-25,50.7263
2023-06-26,48.1576
2023-06-27,48.3461
2023-06-28,45.967
2023-06-29,49.755
2023-06-30,51.6318
2023-07-01,51.6318
2023-07-02,51.6318
2023-07-03,52.5761
2023-07-04,52.5761
2023-07-05,52.9345
2023-07-06,51.5443
2023-07-07,49.9828
2023-07-08,49.9828
2023-07-09,49.9828
2023-07-10,50.0449
2023-07-11,53.5235
2023-07-12,50.2414
2023-07-13,51.7631
2023-07-14,49.0676
2023-07-15,49.0676
2023-07-16,49.0676
2023-07-17,50.5678
2023-07-18,46.0611
2023-07-19,45.9146
2023-07-20,50.8023
2023-07-21,50.4354
2023-07-22,50.4354
2023-07-23,50.4354
2023-07-24,49.955
2023-07-25,51.9055
2023-07-26,51.8929
2023-07-27,47.2086
2023-07-28,48.9661
2023-07-29,48.9661
2023-07-30,48.9661
2023-07-31,47.2244
2023-08-01,48.4999
2023-08-02,48.2395
2023-08-03,46.398
2023-08-04,44.9127
2023-08-05,44.9127
2023-08-06,44.9127
2023-08-07,44.236
2023-08-08,42.8988
2023-08-09,44.1301
2023-08-10,42.2521
2023-08-11,42.6252
2023-08-12,42.6252
2023-08-13,42.6252
2023-08-14,42.0487
2023-08-15,39.8595
2023-08-16,41.912
2023-08-17,42.8329
2023-08-18,43.3273
2023-08-19,43.3273
2023-08-20,43.3273
2023-08-21,45.0576
2023-08-22,46.9795
2023-08-23,45.6665
2023-08-24,44.7238
2023-08-25,44.4185
2023-08-26,44.4185
2023-08-27,44.4185
2023-08-28,45.2384
2023-08-29,44.7701
2023-08-30,47.2279
2023-08-31,46.4563
2023-09-01,47.7624
2023-09-02,47.7624
2023-09-03,47.7624
2023-09-04,47.7624
2023-09-05,45.6933
2023-09-06,42.5671
2023-09-07,46.3204
2023-09-08,43.046
2023-09-09,43.046
2023-09-10,43.046
2023-09-11,44.1716
2023-09-12,43.8102
2023-09-13,44.9398
2023-09-14,47.862
2023-09-15,48.4134
2023-09-16,48.4134
2023-09-17,48.4134
2023-09-18,51.5952
2023-09-19,49.549
2023-09-20,51.3941
2023-09-21,50.0142
2023-09-22,45.0391
2023-09-23,45.0391
2023-09-24,45.0391
2023-09-25,45.3477
2023-09-26,45.8221
2023-09-27,50.5123
2023-09-28,51.4344
2023-09-29,51.7185
2023-09-30,51.7185
2023-10-01,51.7185
2023-10-02,52.5631
2023-10-03,49.1007
2023-10-04,44.4933
2023-10-05,43.7097
2023-10-06,45.1371
2023-10-07,45.1371
2023-10-08,45.1371
2023-10-09,60.8192
2023-10-10,58.4983
2023-10-11,60.4814
2023-10-12,61.3928
2023-10-13,64.1781
2023-10-14,64.1781
2023-10-15,64.1781
2023-10-16,63.7777
2023-10-17,63.751
2023-10-18,64.141
2023-10-19,63.8101
2023-10-20,62.0968
2023-10-21,62.0968
2023-10-22,62.0968
2023-10-23,60.0893
2023-10-24,59.25
2023-10-25,60.5228
2023-10-26,58.3782
2023-10-27,56.5952
2023-10-28,56.5952
2023-10-29,56.5952
2023-10-30,54.9761
2023-10-31,55.7956
2023-11-01,54.6103
2023-11-02,56.8565
2023-11-03,54.9137
2023-11-04,54.9137
2023-11-05,54.9137
2023-11-06,55.0423
2023-11-07,53.7952
2023-11-08,51.1709
2023-11-09,51.3782
2023-11-10,52.1296
2023-11-11,52.1296
2023-11-12,52.1296
2023-11-13,52.5161
2023-11-14,53.3756
2023-11-15,52.6354
2023-11-16,52.1838
2023-11-17,52.2944
2023-11-18,52.2944
2023-11-19,52.2944
2023-11-20,52.9353
2023-11-21,54.9284
2023-11-22,55.0709
2023-11-23,55.0709
2023-11-24,55.8114
2023-11-25,55.8114
2023-11-26,55.8114
2023-11-27,54.317
2023-11-28,54.9902
2023-11-29,53.697
2023-11-30,56.751
2023-12-01,58.4624
2023-12-02,58.4624
2023-12-03,58.4624
2023-12-04,58.6397
2023-12-05,56.738
2023-12-06,58.1277
2023-12-07,56.6892
2023-12-08,56.061
2023-12-09,56.061
2023-12-10,56.061
2023-12-11,57.0654
2023-12-12,57.2627
2023-12-13,59.5243
2023-12-14,49.4834
2023-12-15,48.4498
2023-12-16,48.4498
2023-12-17,48.4498
2023-12-18,50.2496
2023-12-19,49.7317
2023-12-20,46.9506
2023-12-21,47.8387
2023-12-22,49.4986
2023-12-23,49.4986
2023-12-24,49.4986
2023-12-25,49.4986
2023-12-26,50.0744
2023-12-27,49.954
2023-12-28,50.5949
2023-12-29,51.6737
2023-12-30,51.6737
2023-12-31,51.6737
2024-01-01,51.6737
2024-01-02,52.5238
2024-01-03,54.5552
2024-01-04,53.0121
2024-01-05,52.1213
2024-01-06,52.1213
2024-01-07,52.1213
2024-01-08,54.4331
2024-01-09,52.941
2024-01-10,52.8027
2024-01-11,50.5523
2024-01-12,56.2952
2024-01-13,56.2952
2024-01-14,56.2952
2024-01-15,56.2952
2024-01-16,54.7721
2024-01-17,52.9005
2024-01-18,53.2091
2024-01-19,51.2858
2024-01-20,51.2858
2024-01-21,51.2858
2024-01-22,49.5619
2024-01-23,50.1458
2024-01-24,48.3639
2024-01-25,38.0847
2024-01-26,39.6259
2024-01-27,39.6259
2024-01-28,39.6259
2024-01-29,39.785
2024-01-30,42.1253
2024-01-31,43.5509
2024-02-01,43.3678
2024-02-02,43.5315
2024-02-03,43.5315
2024-02-04,43.5315
2024-02-05,42.0305
2024-02-06,44.731
2024-02-07,47.2061
2024-02-08,46.2049
2024-02-09,47.7865
2024-02-10,47.7865
2024-02-11,47.7865
2024-02-12,46.4687
2024-02-13,44.5178
2024-02-14,44.6085
2024-02-15,46.2596
2024-02-16,46.6943
2024-02-17,46.6943
2024-02-18,46.6943
2024-02-19,46.6943
2024-02-20,48.0305
2024-02-21,50.6714
2024-02-22,49.4131
2024-02-23,51.9026
2024-02-24,51.9026
2024-02-25,51.9026
2024-02-26,51.1287
2024-02-27,50.6934
2024-02-28,50.9535
2024-02-29,51.8749
2024-03-01,49.0562
2024-03-02,49.0562
2024-03-03,49.0562
2024-03-04,51.3699
2024-03-05,50.5356
2024-03-06,51.7862
2024-03-07,49.6291
2024-03-08,51.0298
2024-03-09,51.0298
2024-03-10,51.0298
2024-03-11,50.9117
2024-03-12,50.7126
2024-03-13,50.4091
2024-03-14,51.6983
2024-03-15,52.1339
2024-03-16,52.1339
2024-03-17,52.1339
2024-03-18,52.4529
2024-03-19,54.9243
2024-03-20,56.4294
2024-03-21,54.5509
2024-03-22,55.1479
2024-03-23,55.1479
2024-03-24,55.1479
2024-03-25,55.4219
2024-03-26,55.7116
2024-03-27,59.1775
2024-03-28,59.7461
2024-03-29,59.7461
2024-03-30,59.7461
2024-03-31,59.7461
2024-04-01,55.2679
2024-04-02,52.4896
2024-04-03,47.8291
2024-04-04,49.065
2024-04-05,46.7548
2024-04-06,46.7548
2024-04-07,46.7548
2024-04-08,47.7061
