,MUR US Equity
2023-03-19,36.8802
2023-03-20,40.0137
2023-03-21,43.0053
2023-03-22,41.3922
2023-03-23,40.3194
2023-03-24,40.4966
2023-03-25,40.4966
2023-03-26,40.4966
2023-03-27,43.4299
2023-03-28,43.833
2023-03-29,45.38
2023-03-30,44.8375
2023-03-31,45.9586
2023-04-01,45.9586
2023-04-02,45.9586
2023-04-03,51.3482
2023-04-04,49.5749
2023-04-05,50.0073
2023-04-06,48.7659
2023-04-07,48.7659
2023-04-08,48.7659
2023-04-09,48.7659
2023-04-10,49.493
2023-04-11,51.0282
2023-04-12,49.8187
2023-04-13,49.3623
2023-04-14,50.264
2023-04-15,50.264
2023-04-16,50.264
2023-04-17,49.8673
2023-04-18,49.8459
2023-04-19,47.9089
2023-04-20,46.8331
2023-04-21,46.2546
2023-04-22,46.2546
2023-04-23,46.2546
2023-04-24,47.0759
2023-04-25,44.6669
2023-04-26,42.5688
2023-04-27,44.0294
2023-04-28,46.0837
2023-04-29,46.0837
2023-04-30,46.0837
2023-05-01,45.3055
2023-05-02,41.4036
2023-05-03,41.2066
2023-05-04,39.7998
2023-05-05,43.1544
2023-05-06,43.1544
2023-05-07,43.1544
2023-05-08,42.7993
2023-05-09,42.9016
2023-05-10,41.8181
2023-05-11,40.8276
2023-05-12,41.0656
2023-05-13,41.0656
2023-05-14,41.0656
2023-05-15,42.6107
2023-05-16,41.3862
2023-05-17,45.8654
2023-05-18,47.2391
2023-05-19,46.4194
2023-05-20,46.4194
2023-05-21,46.4194
2023-05-22,49.0401
2023-05-23,50.1117
2023-05-24,51.9692
2023-05-25,48.9302
2023-05-26,49.7549
2023-05-27,49.7549
2023-05-28,49.7549
2023-05-29,49.7549
2023-05-30,47.662
2023-05-31,46.0713
2023-06-01,48.4135
2023-06-02,53.0499
2023-06-03,53.0499
2023-06-04,53.0499
2023-06-05,50.4702
2023-06-06,52.0304
2023-06-07,55.384
2023-06-08,54.0729
2023-06-09,53.6201
2023-06-10,53.6201
2023-06-11,53.6201
2023-06-12,52.6621
2023-06-13,52.9725
2023-06-14,51.87
2023-06-15,53.7555
2023-06-16,54.4605
2023-06-17,54.4605
2023-06-18,54.4605
2023-06-19,54.4605
2023-06-20,52.5824
2023-06-21,52.9962
2023-06-22,51.4798
2023-06-23,50.8966
2023-06-24,50.8966
2023-06-25,50.8966
2023-06-26,51.9982
2023-06-27,52.1636
2023-06-28,52.9539
2023-06-29,53.3884
2023-06-30,52.7998
2023-07-01,52.7998
2023-07-02,52.7998
2023-07-03,52.458
2023-07-04,52.458
2023-07-05,51.6792
2023-07-06,48.9504
2023-07-07,52.9617
2023-07-08,52.9617
2023-07-09,52.9617
2023-07-10,54.9255
2023-07-11,57.8138
2023-07-12,58.5327
2023-07-13,59.2511
2023-07-14,53.3715
2023-07-15,53.3715
2023-07-16,53.3715
2023-07-17,53.4858
2023-07-18,56.0266
2023-07-19,56.6709
2023-07-20,57.3604
2023-07-21,58.22
2023-07-22,58.22
2023-07-23,58.22
2023-07-24,59.3847
2023-07-25,60.3209
2023-07-26,59.5634
2023-07-27,58.6429
2023-07-28,60.0524
2023-07-29,60.0524
2023-07-30,60.0524
2023-07-31,61.6981
2023-08-01,60.8011
2023-08-02,57.0214
2023-08-03,60.2242
2023-08-04,60.9515
2023-08-05,60.9515
2023-08-06,60.9515
2023-08-07,60.6964
2023-08-08,61.4885
2023-08-09,63.0106
2023-08-10,60.9505
2023-08-11,61.5104
2023-08-12,61.5104
2023-08-13,61.5104
2023-08-14,61.373
2023-08-15,60.9505
2023-08-16,61.2723
2023-08-17,63.5579
2023-08-18,64.132
2023-08-19,64.132
2023-08-20,64.132
2023-08-21,63.5566
2023-08-22,61.9468
2023-08-23,61.6391
2023-08-24,60.8575
2023-08-25,61.3393
2023-08-26,61.3393
2023-08-27,61.3393
2023-08-28,62.4466
2023-08-29,62.8469
2023-08-30,63.6241
2023-08-31,62.7049
2023-09-01,65.3441
2023-09-02,65.3441
2023-09-03,65.3441
2023-09-04,65.3441
2023-09-05,65.2994
2023-09-06,64.3437
2023-09-07,64.4973
2023-09-08,65.0424
2023-09-09,65.0424
2023-09-10,65.0424
2023-09-11,58.099
2023-09-12,61.9789
2023-09-13,59.8582
2023-09-14,60.6324
2023-09-15,57.2083
2023-09-16,57.2083
2023-09-17,57.2083
2023-09-18,57.7297
2023-09-19,56.9366
2023-09-20,53.6336
2023-09-21,51.138
2023-09-22,51.6413
2023-09-23,51.6413
2023-09-24,51.6413
2023-09-25,55.6575
2023-09-26,55.9635
2023-09-27,59.1452
2023-09-28,58.3457
2023-09-29,55.3549
2023-09-30,55.3549
2023-10-01,55.3549
2023-10-02,50.705
2023-10-03,52.0376
2023-10-04,46.9783
2023-10-05,45.9319
2023-10-06,47.1787
2023-10-07,47.1787
2023-10-08,47.1787
2023-10-09,53.9072
2023-10-10,52.8503
2023-10-11,52.4955
2023-10-12,53.7075
2023-10-13,56.8673
2023-10-14,56.8673
2023-10-15,56.8673
2023-10-16,58.1915
2023-10-17,58.7922
2023-10-18,59.4169
2023-10-19,59.8941
2023-10-20,57.6318
2023-10-21,57.6318
2023-10-22,57.6318
2023-10-23,54.5686
2023-10-24,52.9696
2023-10-25,52.4866
2023-10-26,52.3414
2023-10-27,52.2516
2023-10-28,52.2516
2023-10-29,52.2516
2023-10-30,51.0742
2023-10-31,50.922
2023-11-01,50.7343
2023-11-02,54.5733
2023-11-03,53.8552
2023-11-04,53.8552
2023-11-05,53.8552
2023-11-06,50.5697
2023-11-07,47.3003
2023-11-08,44.7499
2023-11-09,43.7537
2023-11-10,46.468
2023-11-11,46.468
2023-11-12,46.468
2023-11-13,47.1315
2023-11-14,49.5712
2023-11-15,48.758
2023-11-16,45.3601
2023-11-17,48.9807
2023-11-18,48.9807
2023-11-19,48.9807
2023-11-20,48.4796
2023-11-21,46.6102
2023-11-22,45.8482
2023-11-23,45.8482
2023-11-24,47.4768
2023-11-25,47.4768
2023-11-26,47.4768
2023-11-27,46.375
2023-11-28,46.7705
2023-11-29,46.661
2023-11-30,46.9182
2023-12-01,48.4921
2023-12-02,48.4921
2023-12-03,48.4921
2023-12-04,47.2499
2023-12-05,44.3402
2023-12-06,40.7691
2023-12-07,41.4176
2023-12-08,44.0205
2023-12-09,44.0205
2023-12-10,44.0205
2023-12-11,43.6348
2023-12-12,40.6389
2023-12-13,44.6356
2023-12-14,49.0698
2023-12-15,47.9423
2023-12-16,47.9423
2023-12-17,47.9423
2023-12-18,49.471
2023-12-19,51.8729
2023-12-20,49.8992
2023-12-21,51.5486
2023-12-22,51.4391
2023-12-23,51.4391
2023-12-24,51.4391
2023-12-25,51.4391
2023-12-26,53.3851
2023-12-27,52.7237
2023-12-28,49.6522
2023-12-29,48.5452
2023-12-30,48.5452
2023-12-31,48.5452
2024-01-01,48.5452
2024-01-02,48.8262
2024-01-03,50.0675
2024-01-04,46.0738
2024-01-05,45.3597
2024-01-06,45.3597
2024-01-07,45.3597
2024-01-08,44.7413
2024-01-09,42.8786
2024-01-10,41.3298
2024-01-11,40.3619
2024-01-12,39.9344
2024-01-13,39.9344
2024-01-14,39.9344
2024-01-15,39.9344
2024-01-16,37.9225
2024-01-17,36.9389
2024-01-18,38.4498
2024-01-19,37.6682
2024-01-20,37.6682
2024-01-21,37.6682
2024-01-22,37.8135
2024-01-23,38.3708
2024-01-24,40.0745
2024-01-25,39.8023
2024-01-26,40.7858
2024-01-27,40.7858
2024-01-28,40.7858
2024-01-29,42.3593
2024-01-30,45.4311
2024-01-31,42.3372
2024-02-01,41.9483
2024-02-02,40.0944
2024-02-03,40.0944
2024-02-04,40.0944
2024-02-05,39.7459
2024-02-06,40.8103
2024-02-07,40.8489
2024-02-08,41.7915
2024-02-09,40.8927
2024-02-10,40.8927
2024-02-11,40.8927
2024-02-12,44.0808
2024-02-13,42.4349
2024-02-14,42.1493
2024-02-15,47.8502
2024-02-16,47.4775
2024-02-17,47.4775
2024-02-18,47.4775
2024-02-19,47.4775
2024-02-20,45.5797
2024-02-21,48.6613
2024-02-22,49.6767
2024-02-23,48.4301
2024-02-24,48.4301
2024-02-25,48.4301
2024-02-26,49.5714
2024-02-27,50.6676
2024-02-28,48.0172
2024-02-29,49.436
2024-03-01,51.9551
2024-03-02,51.9551
2024-03-03,51.9551
2024-03-04,46.8197
2024-03-05,47.9734
2024-03-06,48.6457
2024-03-07,52.9578
2024-03-08,53.8486
2024-03-09,53.8486
2024-03-10,53.8486
2024-03-11,56.2333
2024-03-12,56.5724
2024-03-13,59.4707
2024-03-14,59.7105
2024-03-15,59.6375
2024-03-16,59.6375
2024-03-17,59.6375
2024-03-18,60.2409
2024-03-19,63.0063
2024-03-20,62.6952
2024-03-21,62.7902
2024-03-22,61.0213
2024-03-23,61.0213
2024-03-24,61.0213
2024-03-25,63.3972
2024-03-26,61.3066
2024-03-27,62.1828
2024-03-28,63.5812
2024-03-29,63.5812
2024-03-30,63.5812
2024-03-31,63.5812
2024-04-01,65.2269
2024-04-02,66.3266
2024-04-03,69.1561
2024-04-04,69.2495
2024-04-05,70.2745
2024-04-06,70.2745
2024-04-07,70.2745
2024-04-08,66.9583
