,ORCL US Equity
2023-03-20,52.4277
2023-03-21,53.4173
2023-03-22,53.9289
2023-03-23,53.7001
2023-03-24,54.0864
2023-03-25,54.0864
2023-03-26,54.0864
2023-03-27,57.4845
2023-03-28,56.8914
2023-03-29,58.0793
2023-03-30,57.8438
2023-03-31,61.3927
2023-04-01,61.3927
2023-04-02,61.3927
2023-04-03,62.7391
2023-04-04,62.8463
2023-04-05,64.0374
2023-04-06,65.3667
2023-04-07,65.3667
2023-04-08,65.3667
2023-04-09,65.3667
2023-04-10,61.342
2023-04-11,61.6335
2023-04-12,61.4737
2023-04-13,63.7657
2023-04-14,63.9807
2023-04-15,63.9807
2023-04-16,63.9807
2023-04-17,63.6875
2023-04-18,64.9073
2023-04-19,63.2587
2023-04-20,60.8833
2023-04-21,61.3732
2023-04-22,61.3732
2023-04-23,61.3732
2023-04-24,61.8215
2023-04-25,58.4803
2023-04-26,57.6627
2023-04-27,59.8684
2023-04-28,59.102
2023-04-29,59.102
2023-04-30,59.102
2023-05-01,59.3543
2023-05-02,59.1781
2023-05-03,59.1262
2023-05-04,59.4754
2023-05-05,62.9249
2023-05-06,62.9249
2023-05-07,62.9249
2023-05-08,62.4301
2023-05-09,60.6487
2023-05-10,62.9694
2023-05-11,62.7475
2023-05-12,63.4307
2023-05-13,63.4307
2023-05-14,63.4307
2023-05-15,61.7449
2023-05-16,63.4319
2023-05-17,65.8256
2023-05-18,69.3364
2023-05-19,69.9576
2023-05-20,69.9576
2023-05-21,69.9576
2023-05-22,66.955
2023-05-23,59.0416
2023-05-24,58.554
2023-05-25,66.3545
2023-05-26,65.9031
2023-05-27,65.9031
2023-05-28,65.9031
2023-05-29,65.9031
2023-05-30,67.0833
2023-05-31,67.9311
2023-06-01,67.9851
2023-06-02,67.7491
2023-06-03,67.7491
2023-06-04,67.7491
2023-06-05,68.9101
2023-06-06,69.0982
2023-06-07,64.6918
2023-06-08,67.2927
2023-06-09,69.7431
2023-06-10,69.7431
2023-06-11,69.7431
2023-06-12,75.1007
2023-06-13,75.2728
2023-06-14,78.6811
2023-06-15,80.7794
2023-06-16,78.7377
2023-06-17,78.7377
2023-06-18,78.7377
2023-06-19,78.7377
2023-06-20,72.7678
2023-06-21,72.8052
2023-06-22,70.2745
2023-06-23,67.1908
2023-06-24,67.1908
2023-06-25,67.1908
2023-06-26,64.3884
2023-06-27,65.243
2023-06-28,63.3009
2023-06-29,64.3485
2023-06-30,65.4186
2023-07-01,65.4186
2023-07-02,65.4186
2023-07-03,62.5425
2023-07-04,62.5425
2023-07-05,60.8451
2023-07-06,60.1217
2023-07-07,58.9279
2023-07-08,58.9279
2023-07-09,58.9279
2023-07-10,58.5983
2023-07-11,59.518
2023-07-12,60.663
2023-07-13,62.0557
2023-07-14,63.7457
2023-07-15,63.7457
2023-07-16,63.7457
2023-07-17,63.1383
2023-07-18,64.8523
2023-07-19,61.5754
2023-07-20,57.514
2023-07-21,59.2648
2023-07-22,59.2648
2023-07-23,59.2648
2023-07-24,59.6727
2023-07-25,59.4966
2023-07-26,56.0058
2023-07-27,56.9653
2023-07-28,56.3857
2023-07-29,56.3857
2023-07-30,56.3857
2023-07-31,57.7312
2023-08-01,58.4582
2023-08-02,55.2763
2023-08-03,53.6825
2023-08-04,53.5311
2023-08-05,53.5311
2023-08-06,53.5311
2023-08-07,55.4909
2023-08-08,54.2504
2023-08-09,51.3435
2023-08-10,51.1969
2023-08-11,51.2885
2023-08-12,51.2885
2023-08-13,51.2885
2023-08-14,54.457
2023-08-15,56.4645
2023-08-16,53.689
2023-08-17,53.0526
2023-08-18,54.95
2023-08-19,54.95
2023-08-20,54.95
2023-08-21,55.1044
2023-08-22,55.0293
2023-08-23,56.6187
2023-08-24,49.7245
2023-08-25,53.4694
2023-08-26,53.4694
2023-08-27,53.4694
2023-08-28,54.3407
2023-08-29,58.2872
2023-08-30,58.7423
2023-08-31,57.7303
2023-09-01,58.2803
2023-09-02,58.2803
2023-09-03,58.2803
2023-09-04,58.2803
2023-09-05,61.2279
2023-09-06,61.5504
2023-09-07,62.2556
2023-09-08,63.3801
2023-09-09,63.3801
2023-09-10,63.3801
2023-09-11,63.7345
2023-09-12,44.2922
2023-09-13,46.4942
2023-09-14,48.2221
2023-09-15,48.4586
2023-09-16,48.4586
2023-09-17,48.4586
2023-09-18,46.95
2023-09-19,47.5069
2023-09-20,47.6085
2023-09-21,44.5406
2023-09-22,44.198
2023-09-23,44.198
2023-09-24,44.198
2023-09-25,43.5654
2023-09-26,40.7393
2023-09-27,40.5325
2023-09-28,42.315
2023-09-29,42.1186
2023-09-30,42.1186
2023-10-01,42.1186
2023-10-02,43.0573
2023-10-03,41.1438
2023-10-04,44.1455
2023-10-05,45.5701
2023-10-06,47.3318
2023-10-07,47.3318
2023-10-08,47.3318
2023-10-09,47.7232
2023-10-10,47.1096
2023-10-11,47.4888
2023-10-12,46.9297
2023-10-13,46.0202
2023-10-14,46.0202
2023-10-15,46.0202
2023-10-16,46.5929
2023-10-17,47.0102
2023-10-18,46.1179
2023-10-19,46.2382
2023-10-20,39.6389
2023-10-21,39.6389
2023-10-22,39.6389
2023-10-23,42.0261
2023-10-24,41.5936
2023-10-25,39.9569
2023-10-26,39.0323
2023-10-27,39.857
2023-10-28,39.857
2023-10-29,39.857
2023-10-30,40.7839
2023-10-31,43.1857
2023-11-01,46.2161
2023-11-02,47.5942
2023-11-03,49.018
2023-11-04,49.018
2023-11-05,49.018
2023-11-06,50.2734
2023-11-07,50.1289
2023-11-08,53.9423
2023-11-09,53.7514
2023-11-10,54.7349
2023-11-11,54.7349
2023-11-12,54.7349
2023-11-13,55.9119
2023-11-14,57.9539
2023-11-15,55.1876
2023-11-16,55.8396
2023-11-17,56.5789
2023-11-18,56.5789
2023-11-19,56.5789
2023-11-20,58.215
2023-11-21,57.0183
2023-11-22,57.1917
2023-11-23,57.1917
2023-11-24,57.2029
2023-11-25,57.2029
2023-11-26,57.2029
2023-11-27,57.4553
2023-11-28,57.0911
2023-11-29,57.0423
2023-11-30,57.0423
2023-12-01,58.2516
2023-12-02,58.2516
2023-12-03,58.2516
2023-12-04,55.8874
2023-12-05,53.8398
2023-12-06,50.0462
2023-12-07,51.2404
2023-12-08,52.28
2023-12-09,52.28
2023-12-10,52.28
2023-12-11,54.3483
2023-12-12,38.2087
2023-12-13,40.9694
2023-12-14,38.7667
2023-12-15,42.3669
2023-12-16,42.3669
2023-12-17,42.3669
2023-12-18,44.2591
2023-12-19,45.633
2023-12-20,43.7585
2023-12-21,45.6395
2023-12-22,46.0109
2023-12-23,46.0109
2023-12-24,46.0109
2023-12-25,46.0109
2023-12-26,46.0014
2023-12-27,45.7554
2023-12-28,46.1249
2023-12-29,45.281
2023-12-30,45.281
2023-12-31,45.281
2024-01-01,45.281
2024-01-02,43.8929
2024-01-03,42.3254
2024-01-04,42.498
2024-01-05,42.6891
2024-01-06,42.6891
2024-01-07,42.6891
2024-01-08,45.2821
2024-01-09,44.1786
2024-01-10,45.1092
2024-01-11,46.2511
2024-01-12,48.6312
2024-01-13,48.6312
2024-01-14,48.6312
2024-01-15,48.6312
2024-01-16,48.5947
2024-01-17,48.4193
2024-01-18,51.3639
2024-01-19,52.561
2024-01-20,52.561
2024-01-21,52.561
2024-01-22,53.0905
2024-01-23,55.173
2024-01-24,57.9417
2024-01-25,58.6764
2024-01-26,58.1284
2024-01-27,58.1284
2024-01-28,58.1284
2024-01-29,56.7724
2024-01-30,57.2476
2024-01-31,53.5904
2024-02-01,57.9201
2024-02-02,58.194
2024-02-03,58.194
2024-02-04,58.194
2024-02-05,58.8337
2024-02-06,57.1892
2024-02-07,59.3154
2024-02-08,58.4165
2024-02-09,58.3545
2024-02-10,58.3545
2024-02-11,58.3545
2024-02-12,57.1002
2024-02-13,53.8664
2024-02-14,54.5809
2024-02-15,52.4371
2024-02-16,50.403
2024-02-17,50.403
2024-02-18,50.403
2024-02-19,50.403
2024-02-20,46.7527
2024-02-21,46.4002
2024-02-22,50.2161
2024-02-23,51.3967
2024-02-24,51.3967
2024-02-25,51.3967
2024-02-26,50.1149
2024-02-27,50.6476
2024-02-28,51.0433
2024-02-29,51.0433
2024-03-01,53.8171
2024-03-02,53.8171
2024-03-03,53.8171
2024-03-04,54.1752
2024-03-05,49.7301
2024-03-06,51.4855
2024-03-07,54.3029
2024-03-08,51.418
2024-03-09,51.418
2024-03-10,51.418
2024-03-11,53.4802
2024-03-12,65.3963
2024-03-13,62.8862
2024-03-14,62.8935
2024-03-15,62.901
2024-03-16,62.901
2024-03-17,62.901
2024-03-18,64.5841
2024-03-19,65.5776
2024-03-20,65.6135
2024-03-21,65.2895
2024-03-22,63.5671
2024-03-23,63.5671
2024-03-24,63.5671
2024-03-25,61.225
2024-03-26,61.5592
2024-03-27,59.9157
2024-03-28,60.2269
2024-03-29,60.2269
2024-03-30,60.2269
2024-03-31,60.2269
2024-04-01,60.0425
2024-04-02,58.4199
2024-04-03,60.271
2024-04-04,57.4179
2024-04-05,58.128
2024-04-06,58.128
2024-04-07,58.128
2024-04-08,57.3614
