,ROST US Equity
2023-03-19,36.461
2023-03-20,36.6252
2023-03-21,40.5963
2023-03-22,38.6783
2023-03-23,37.5042
2023-03-24,37.1471
2023-03-25,37.1471
2023-03-26,37.1471
2023-03-27,36.3126
2023-03-28,41.2117
2023-03-29,40.3545
2023-03-30,41.5925
2023-03-31,46.7861
2023-04-01,46.7861
2023-04-02,46.7861
2023-04-03,50.5748
2023-04-04,50.4262
2023-04-05,47.442
2023-04-06,47.1077
2023-04-07,47.1077
2023-04-08,47.1077
2023-04-09,47.1077
2023-04-10,47.774
2023-04-11,45.6357
2023-04-12,42.7026
2023-04-13,44.8314
2023-04-14,45.4921
2023-04-15,45.4921
2023-04-16,45.4921
2023-04-17,44.922
2023-04-18,44.2526
2023-04-19,45.2346
2023-04-20,48.1675
2023-04-21,48.6338
2023-04-22,48.6338
2023-04-23,48.6338
2023-04-24,48.7817
2023-04-25,45.2334
2023-04-26,46.3575
2023-04-27,47.7853
2023-04-28,49.7077
2023-04-29,49.7077
2023-04-30,49.7077
2023-05-01,48.1836
2023-05-02,46.7022
2023-05-03,45.5492
2023-05-04,43.8824
2023-05-05,46.6836
2023-05-06,46.6836
2023-05-07,46.6836
2023-05-08,47.3423
2023-05-09,46.2067
2023-05-10,43.1647
2023-05-11,44.1995
2023-05-12,47.5707
2023-05-13,47.5707
2023-05-14,47.5707
2023-05-15,47.3912
2023-05-16,45.2425
2023-05-17,46.7146
2023-05-18,49.3206
2023-05-19,48.3664
2023-05-20,48.3664
2023-05-21,48.3664
2023-05-22,48.1488
2023-05-23,44.1294
2023-05-24,43.5529
2023-05-25,45.1073
2023-05-26,46.8785
2023-05-27,46.8785
2023-05-28,46.8785
2023-05-29,46.8785
2023-05-30,46.7119
2023-05-31,47.3452
2023-06-01,43.3215
2023-06-02,47.4017
2023-06-03,47.4017
2023-06-04,47.4017
2023-06-05,47.6218
2023-06-06,48.5621
2023-06-07,46.0421
2023-06-08,48.1145
2023-06-09,48.1968
2023-06-10,48.1968
2023-06-11,48.1968
2023-06-12,52.954
2023-06-13,53.0409
2023-06-14,52.7219
2023-06-15,55.1316
2023-06-16,55.0608
2023-06-17,55.0608
2023-06-18,55.0608
2023-06-19,55.0608
2023-06-20,54.0553
2023-06-21,53.9824
2023-06-22,55.1089
2023-06-23,56.1875
2023-06-24,56.1875
2023-06-25,56.1875
2023-06-26,54.1679
2023-06-27,56.1998
2023-06-28,55.0814
2023-06-29,55.9108
2023-06-30,60.5465
2023-07-01,60.5465
2023-07-02,60.5465
2023-07-03,58.5916
2023-07-04,58.5916
2023-07-05,57.6102
2023-07-06,55.1914
2023-07-07,51.9223
2023-07-08,51.9223
2023-07-09,51.9223
2023-07-10,55.0452
2023-07-11,56.9813
2023-07-12,57.672
2023-07-13,57.5984
2023-07-14,57.7378
2023-07-15,57.7378
2023-07-16,57.7378
2023-07-17,55.2383
2023-07-18,57.6078
2023-07-19,58.578
2023-07-20,57.769
2023-07-21,57.4368
2023-07-22,57.4368
2023-07-23,57.4368
2023-07-24,58.4117
2023-07-25,58.0219
2023-07-26,59.4513
2023-07-27,59.4513
2023-07-28,61.1025
2023-07-29,61.1025
2023-07-30,61.1025
2023-07-31,61.146
2023-08-01,59.6523
2023-08-02,54.9129
2023-08-03,56.2413
2023-08-04,56.2413
2023-08-05,56.2413
2023-08-06,56.2413
2023-08-07,57.6578
2023-08-08,57.043
2023-08-09,56.708
2023-08-10,58.1491
2023-08-11,57.0172
2023-08-12,57.0172
2023-08-13,57.0172
2023-08-14,58.2691
2023-08-15,58.0058
2023-08-16,60.0761
2023-08-17,55.0797
2023-08-18,63.3126
2023-08-19,63.3126
2023-08-20,63.3126
2023-08-21,63.8455
2023-08-22,60.992
2023-08-23,65.7232
2023-08-24,60.1505
2023-08-25,60.3119
2023-08-26,60.3119
2023-08-27,60.3119
2023-08-28,61.3865
2023-08-29,62.6138
2023-08-30,63.3111
2023-08-31,63.49
2023-09-01,63.7478
2023-09-02,63.7478
2023-09-03,63.7478
2023-09-04,63.7478
2023-09-05,61.5686
2023-09-06,60.2779
2023-09-07,59.2461
2023-09-08,59.1276
2023-09-09,59.1276
2023-09-10,59.1276
2023-09-11,57.2133
2023-09-12,57.2281
2023-09-13,54.172
2023-09-14,55.6903
2023-09-15,56.2563
2023-09-16,56.2563
2023-09-17,56.2563
2023-09-18,55.2693
2023-09-19,52.651
2023-09-20,50.2256
2023-09-21,47.1936
2023-09-22,44.9274
2023-09-23,44.9274
2023-09-24,44.9274
2023-09-25,42.0966
2023-09-26,41.9318
2023-09-27,41.0588
2023-09-28,46.3587
2023-09-29,48.2573
2023-09-30,48.2573
2023-10-01,48.2573
2023-10-02,50.6658
2023-10-03,46.8651
2023-10-04,46.9936
2023-10-05,46.6
2023-10-06,47.7076
2023-10-07,47.7076
2023-10-08,47.7076
2023-10-09,48.8548
2023-10-10,48.9052
2023-10-11,49.8764
2023-10-12,49.0806
2023-10-13,47.1596
2023-10-14,47.1596
2023-10-15,47.1596
2023-10-16,54.1251
2023-10-17,56.3292
2023-10-18,55.0379
2023-10-19,53.4048
2023-10-20,52.4197
2023-10-21,52.4197
2023-10-22,52.4197
2023-10-23,50.4154
2023-10-24,52.5188
2023-10-25,52.078
2023-10-26,50.0657
2023-10-27,47.7742
2023-10-28,47.7742
2023-10-29,47.7742
2023-10-30,50.7439
2023-10-31,52.598
2023-11-01,52.6125
2023-11-02,55.8857
2023-11-03,59.5085
2023-11-04,59.5085
2023-11-05,59.5085
2023-11-06,60.5271
2023-11-07,61.6703
2023-11-08,61.0073
2023-11-09,60.2467
2023-11-10,61.385
2023-11-11,61.385
2023-11-12,61.385
2023-11-13,59.6011
2023-11-14,62.4414
2023-11-15,60.9339
2023-11-16,54.6518
2023-11-17,63.4896
2023-11-18,63.4896
2023-11-19,63.4896
2023-11-20,64.0002
2023-11-21,65.069
2023-11-22,65.2839
2023-11-23,65.2839
2023-11-24,65.3771
2023-11-25,65.3771
2023-11-26,65.3771
2023-11-27,65.3771
2023-11-28,64.0551
2023-11-29,62.2422
2023-11-30,63.392
2023-12-01,65.0348
2023-12-02,65.0348
2023-12-03,65.0348
2023-12-04,65.799
2023-12-05,65.085
2023-12-06,65.2657
2023-12-07,63.8797
2023-12-08,64.3074
2023-12-09,64.3074
2023-12-10,64.3074
2023-12-11,67.3629
2023-12-12,67.5063
2023-12-13,69.5158
2023-12-14,63.9114
2023-12-15,62.8401
2023-12-16,62.8401
2023-12-17,62.8401
2023-12-18,63.8994
2023-12-19,64.6853
2023-12-20,62.5471
2023-12-21,63.7949
2023-12-22,64.3179
2023-12-23,64.3179
2023-12-24,64.3179
2023-12-25,64.3179
2023-12-26,64.8815
2023-12-27,65.2824
2023-12-28,66.055
2023-12-29,66.2419
2023-12-30,66.2419
2023-12-31,66.2419
2024-01-01,66.2419
2024-01-02,64.8614
2024-01-03,59.5952
2024-01-04,60.17
2024-01-05,58.8365
2024-01-06,58.8365
2024-01-07,58.8365
2024-01-08,60.3818
2024-01-09,60.4872
2024-01-10,60.5596
2024-01-11,61.5433
2024-01-12,61.1731
2024-01-13,61.1731
2024-01-14,61.1731
2024-01-15,61.1731
2024-01-16,61.7987
2024-01-17,58.8928
2024-01-18,61.2731
2024-01-19,61.4705
2024-01-20,61.4705
2024-01-21,61.4705
2024-01-22,62.2179
2024-01-23,63.0217
2024-01-24,62.7032
2024-01-25,65.2241
2024-01-26,66.3003
2024-01-27,66.3003
2024-01-28,66.3003
2024-01-29,67.589
2024-01-30,66.6285
2024-01-31,61.9083
2024-02-01,65.1496
2024-02-02,65.7567
2024-02-03,65.7567
2024-02-04,65.7567
2024-02-05,63.8785
2024-02-06,62.703
2024-02-07,63.9701
2024-02-08,66.9632
2024-02-09,66.5763
2024-02-10,66.5763
2024-02-11,66.5763
2024-02-12,65.6268
2024-02-13,64.6521
2024-02-14,63.7149
2024-02-15,63.5033
2024-02-16,62.834
2024-02-17,62.834
2024-02-18,62.834
2024-02-19,62.834
2024-02-20,63.3114
2024-02-21,63.7926
2024-02-22,66.3583
2024-02-23,67.6468
2024-02-24,67.6468
2024-02-25,67.6468
2024-02-26,67.1991
2024-02-27,69.176
2024-02-28,70.0468
2024-02-29,66.555
2024-03-01,67.313
2024-03-02,67.313
2024-03-03,67.313
2024-03-04,67.6861
2024-03-05,65.8252
2024-03-06,63.4276
2024-03-07,58.9826
2024-03-08,58.4179
2024-03-09,58.4179
2024-03-10,58.4179
2024-03-11,58.6083
2024-03-12,59.5223
2024-03-13,60.3979
2024-03-14,58.852
2024-03-15,56.9214
2024-03-16,56.9214
2024-03-17,56.9214
2024-03-18,55.2345
2024-03-19,58.5597
2024-03-20,59.3697
2024-03-21,59.681
2024-03-22,55.8452
2024-03-23,55.8452
2024-03-24,55.8452
2024-03-25,54.2979
2024-03-26,54.2581
2024-03-27,58.3982
2024-03-28,57.5144
2024-03-29,57.5144
2024-03-30,57.5144
2024-03-31,57.5144
2024-04-01,54.2177
2024-04-02,51.6327
2024-04-03,48.0056
2024-04-04,45.2501
2024-04-05,44.9844
2024-04-06,44.9844
2024-04-07,44.9844
2024-04-08,46.3245
