,LVS US Equity
2023-03-20,51.1407
2023-03-21,51.5602
2023-03-22,49.9628
2023-03-23,50.6005
2023-03-24,49.7412
2023-03-25,49.7412
2023-03-26,49.7412
2023-03-27,49.5351
2023-03-28,50.2927
2023-03-29,51.0528
2023-03-30,52.5538
2023-03-31,56.6574
2023-04-01,56.6574
2023-04-02,56.6574
2023-04-03,59.0912
2023-04-04,56.3587
2023-04-05,53.6703
2023-04-06,54.5988
2023-04-07,54.5988
2023-04-08,54.5988
2023-04-09,54.5988
2023-04-10,54.6192
2023-04-11,51.979
2023-04-12,51.86
2023-04-13,55.3486
2023-04-14,56.763
2023-04-15,56.763
2023-04-16,56.763
2023-04-17,56.557
2023-04-18,58.8357
2023-04-19,58.8546
2023-04-20,62.7028
2023-04-21,65.07
2023-04-22,65.07
2023-04-23,65.07
2023-04-24,66.3771
2023-04-25,62.2534
2023-04-26,60.708
2023-04-27,61.3907
2023-04-28,63.9083
2023-04-29,63.9083
2023-04-30,63.9083
2023-05-01,65.3563
2023-05-02,62.2118
2023-05-03,57.1263
2023-05-04,57.5667
2023-05-05,57.4537
2023-05-06,57.4537
2023-05-07,57.4537
2023-05-08,58.3837
2023-05-09,58.6725
2023-05-10,58.9327
2023-05-11,55.624
2023-05-12,53.2968
2023-05-13,53.2968
2023-05-14,53.2968
2023-05-15,52.9188
2023-05-16,49.6205
2023-05-17,52.0879
2023-05-18,53.9833
2023-05-19,53.6539
2023-05-20,53.6539
2023-05-21,53.6539
2023-05-22,51.4875
2023-05-23,44.4665
2023-05-24,44.8575
2023-05-25,44.7204
2023-05-26,45.8549
2023-05-27,45.8549
2023-05-28,45.8549
2023-05-29,45.8549
2023-05-30,43.552
2023-05-31,43.7733
2023-06-01,44.4936
2023-06-02,51.5035
2023-06-03,51.5035
2023-06-04,51.5035
2023-06-05,49.3071
2023-06-06,51.3627
2023-06-07,50.6177
2023-06-08,49.3766
2023-06-09,50.6106
2023-06-10,50.6106
2023-06-11,50.6106
2023-06-12,51.4818
2023-06-13,52.2786
2023-06-14,53.1121
2023-06-15,50.7289
2023-06-16,50.3097
2023-06-17,50.3097
2023-06-18,50.3097
2023-06-19,50.3097
2023-06-20,50.7904
2023-06-21,50.0187
2023-06-22,49.6391
2023-06-23,47.8445
2023-06-24,47.8445
2023-06-25,47.8445
2023-06-26,49.4706
2023-06-27,50.5693
2023-06-28,48.8458
2023-06-29,48.1038
2023-06-30,49.5093
2023-07-01,49.5093
2023-07-02,49.5093
2023-07-03,50.8205
2023-07-04,50.8205
2023-07-05,44.1992
2023-07-06,43.1734
2023-07-07,45.4323
2023-07-08,45.4323
2023-07-09,45.4323
2023-07-10,49.406
2023-07-11,51.0471
2023-07-12,52.5458
2023-07-13,54.0907
2023-07-14,55.5183
2023-07-15,55.5183
2023-07-16,55.5183
2023-07-17,52.3186
2023-07-18,53.401
2023-07-19,52.6997
2023-07-20,46.6921
2023-07-21,45.902
2023-07-22,45.902
2023-07-23,45.902
2023-07-24,47.0073
2023-07-25,48.5981
2023-07-26,50.8682
2023-07-27,50.4151
2023-07-28,52.0534
2023-07-29,52.0534
2023-07-30,52.0534
2023-07-31,53.1158
2023-08-01,51.9453
2023-08-02,49.643
2023-08-03,49.6821
2023-08-04,49.424
2023-08-05,49.424
2023-08-06,49.424
2023-08-07,50.2494
2023-08-08,48.968
2023-08-09,47.6107
2023-08-10,48.8155
2023-08-11,46.811
2023-08-12,46.811
2023-08-13,46.811
2023-08-14,45.617
2023-08-15,43.4374
2023-08-16,41.6452
2023-08-17,41.3829
2023-08-18,41.1327
2023-08-19,41.1327
2023-08-20,41.1327
2023-08-21,40.5174
2023-08-22,41.6853
2023-08-23,43.1036
2023-08-24,41.9124
2023-08-25,40.4891
2023-08-26,40.4891
2023-08-27,40.4891
2023-08-28,43.6559
2023-08-29,45.5541
2023-08-30,46.3658
2023-08-31,46.2577
2023-09-01,46.4385
2023-09-02,46.4385
2023-09-03,46.4385
2023-09-04,46.4385
2023-09-05,41.6354
2023-09-06,41.2926
2023-09-07,36.6918
2023-09-08,35.2949
2023-09-09,35.2949
2023-09-10,35.2949
2023-09-11,35.2949
2023-09-12,35.6406
2023-09-13,35.4122
2023-09-14,35.656
2023-09-15,35.3284
2023-09-16,35.3284
2023-09-17,35.3284
2023-09-18,36.5036
2023-09-19,35.6346
2023-09-20,34.3651
2023-09-21,31.0729
2023-09-22,30.9987
2023-09-23,30.9987
2023-09-24,30.9987
2023-09-25,30.3245
2023-09-26,30.2338
2023-09-27,33.2625
2023-09-28,32.2583
2023-09-29,33.2494
2023-09-30,33.2494
2023-10-01,33.2494
2023-10-02,33.0082
2023-10-03,31.3769
2023-10-04,30.5556
2023-10-05,30.3621
2023-10-06,35.4037
2023-10-07,35.4037
2023-10-08,35.4037
2023-10-09,36.0402
2023-10-10,38.0347
2023-10-11,38.6939
2023-10-12,37.5172
2023-10-13,35.2597
2023-10-14,35.2597
2023-10-15,35.2597
2023-10-16,37.2791
2023-10-17,37.1393
2023-10-18,35.7141
2023-10-19,39.9519
2023-10-20,38.7945
2023-10-21,38.7945
2023-10-22,38.7945
2023-10-23,42.2848
2023-10-24,45.6607
2023-10-25,44.6615
2023-10-26,45.5854
2023-10-27,44.4456
2023-10-28,44.4456
2023-10-29,44.4456
2023-10-30,46.6425
2023-10-31,45.7782
2023-11-01,44.0652
2023-11-02,49.3312
2023-11-03,49.7061
2023-11-04,49.7061
2023-11-05,49.7061
2023-11-06,51.0844
2023-11-07,48.8436
2023-11-08,48.4239
2023-11-09,47.8238
2023-11-10,47.4687
2023-11-11,47.4687
2023-11-12,47.4687
2023-11-13,47.107
2023-11-14,52.1219
2023-11-15,51.6049
2023-11-16,51.1627
2023-11-17,51.0496
2023-11-18,51.0496
2023-11-19,51.0496
2023-11-20,51.603
2023-11-21,52.0517
2023-11-22,51.5573
2023-11-23,51.5573
2023-11-24,50.4421
2023-11-25,50.4421
2023-11-26,50.4421
2023-11-27,49.3381
2023-11-28,46.695
2023-11-29,40.8581
2023-11-30,43.3222
2023-12-01,45.3747
2023-12-02,45.3747
2023-12-03,45.3747
2023-12-04,42.6271
2023-12-05,40.9604
2023-12-06,40.8734
2023-12-07,40.9383
2023-12-08,45.6868
2023-12-09,45.6868
2023-12-10,45.6868
2023-12-11,49.0442
2023-12-12,49.6251
2023-12-13,51.6965
2023-12-14,51.6416
2023-12-15,49.6238
2023-12-16,49.6238
2023-12-17,49.6238
2023-12-18,49.2472
2023-12-19,53.2576
2023-12-20,48.7993
2023-12-21,51.8246
2023-12-22,52.1313
2023-12-23,52.1313
2023-12-24,52.1313
2023-12-25,52.1313
2023-12-26,52.4206
2023-12-27,51.0897
2023-12-28,52.4631
2023-12-29,52.7625
2023-12-30,52.7625
2023-12-31,52.7625
2024-01-01,52.7625
2024-01-02,57.6381
2024-01-03,55.7838
2024-01-04,54.6268
2024-01-05,55.8887
2024-01-06,55.8887
2024-01-07,55.8887
2024-01-08,57.9825
2024-01-09,53.2144
2024-01-10,51.4345
2024-01-11,52.4849
2024-01-12,52.1299
2024-01-13,52.1299
2024-01-14,52.1299
2024-01-15,52.1299
2024-01-16,50.6861
2024-01-17,48.7031
2024-01-18,51.8092
2024-01-19,50.1768
2024-01-20,50.1768
2024-01-21,50.1768
2024-01-22,48.0271
2024-01-23,50.62
2024-01-24,52.0282
2024-01-25,53.1647
2024-01-26,52.8599
2024-01-27,52.8599
2024-01-28,52.8599
2024-01-29,53.7066
2024-01-30,51.409
2024-01-31,49.9438
2024-02-01,54.3469
2024-02-02,53.4151
2024-02-03,53.4151
2024-02-04,53.4151
2024-02-05,55.2046
2024-02-06,57.3681
2024-02-07,58.5026
2024-02-08,60.13
2024-02-09,60.1488
2024-02-10,60.1488
2024-02-11,60.1488
2024-02-12,61.7174
2024-02-13,59.9731
2024-02-14,61.1469
2024-02-15,62.0566
2024-02-16,62.5746
2024-02-17,62.5746
2024-02-18,62.5746
2024-02-19,62.5746
2024-02-20,56.3502
2024-02-21,57.2146
2024-02-22,57.5383
2024-02-23,59.7064
2024-02-24,59.7064
2024-02-25,59.7064
2024-02-26,57.4445
2024-02-27,56.0254
2024-02-28,56.487
2024-02-29,58.3377
2024-03-01,50.3607
2024-03-02,50.3607
2024-03-03,50.3607
2024-03-04,49.117
2024-03-05,49.5833
2024-03-06,48.8554
2024-03-07,50.9112
2024-03-08,50.956
2024-03-09,50.956
2024-03-10,50.956
2024-03-11,53.378
2024-03-12,54.1028
2024-03-13,54.955
2024-03-14,52.461
2024-03-15,49.3486
2024-03-16,49.3486
2024-03-17,49.3486
2024-03-18,48.4103
2024-03-19,48.8178
2024-03-20,48.33
2024-03-21,47.8122
2024-03-22,47.2176
2024-03-23,47.2176
2024-03-24,47.2176
2024-03-25,47.8085
2024-03-26,49.2251
2024-03-27,50.8651
2024-03-28,51.4318
2024-03-29,51.4318
2024-03-30,51.4318
2024-03-31,51.4318
2024-04-01,55.0403
2024-04-02,54.2792
2024-04-03,56.6887
2024-04-04,52.9242
2024-04-05,54.2769
2024-04-06,54.2769
2024-04-07,54.2769
2024-04-08,52.326
