,HA US Equity
2023-03-18,34.5717
2023-03-19,34.5717
2023-03-20,34.461
2023-03-21,34.461
2023-03-22,33.1728
2023-03-23,32.6163
2023-03-24,33.916
2023-03-25,33.916
2023-03-26,33.916
2023-03-27,34.8338
2023-03-28,35.8326
2023-03-29,38.8884
2023-03-30,41.287
2023-03-31,44.0276
2023-04-01,44.0276
2023-04-02,44.0276
2023-04-03,42.8173
2023-04-04,42.7666
2023-04-05,41.6947
2023-04-06,40.7882
2023-04-07,40.7882
2023-04-08,40.7882
2023-04-09,40.7882
2023-04-10,42.3723
2023-04-11,44.5354
2023-04-12,42.6139
2023-04-13,42.4036
2023-04-14,40.1489
2023-04-15,40.1489
2023-04-16,40.1489
2023-04-17,41.7509
2023-04-18,41.7509
2023-04-19,43.7997
2023-04-20,42.6362
2023-04-21,42.304
2023-04-22,42.304
2023-04-23,42.304
2023-04-24,41.8543
2023-04-25,40.6799
2023-04-26,39.3737
2023-04-27,38.996
2023-04-28,42.9592
2023-04-29,42.9592
2023-04-30,42.9592
2023-05-01,42.3207
2023-05-02,41.1138
2023-05-03,41.849
2023-05-04,39.739
2023-05-05,42.9556
2023-05-06,42.9556
2023-05-07,42.9556
2023-05-08,42.8964
2023-05-09,43.4608
2023-05-10,42.1076
2023-05-11,40.8517
2023-05-12,39.629
2023-05-13,39.629
2023-05-14,39.629
2023-05-15,40.2457
2023-05-16,38.6134
2023-05-17,44.5163
2023-05-18,45.4337
2023-05-19,44.3588
2023-05-20,44.3588
2023-05-21,44.3588
2023-05-22,45.4581
2023-05-23,46.7031
2023-05-24,44.5342
2023-05-25,45.0937
2023-05-26,45.0266
2023-05-27,45.0266
2023-05-28,45.0266
2023-05-29,45.0266
2023-05-30,46.024
2023-05-31,45.0378
2023-06-01,45.7253
2023-06-02,50.085
2023-06-03,50.085
2023-06-04,50.085
2023-06-05,48.4449
2023-06-06,51.5764
2023-06-07,53.1195
2023-06-08,52.8818
2023-06-09,53.8781
2023-06-10,53.8781
2023-06-11,53.8781
2023-06-12,56.5913
2023-06-13,57.5598
2023-06-14,57.1203
2023-06-15,58.2417
2023-06-16,58.2417
2023-06-17,58.2417
2023-06-18,58.2417
2023-06-19,58.2417
2023-06-20,58.2417
2023-06-21,58.3834
2023-06-22,58.1791
2023-06-23,56.9424
2023-06-24,56.9424
2023-06-25,56.9424
2023-06-26,47.3536
2023-06-27,58.195
2023-06-28,59.0955
2023-06-29,60.5436
2023-06-30,60.9016
2023-07-01,60.9016
2023-07-02,60.9016
2023-07-03,62.365
2023-07-04,62.365
2023-07-05,61.8694
2023-07-06,57.607
2023-07-07,63.403
2023-07-08,63.403
2023-07-09,63.403
2023-07-10,66.3389
2023-07-11,64.7416
2023-07-12,61.9366
2023-07-13,58.6507
2023-07-14,56.243
2023-07-15,56.243
2023-07-16,56.243
2023-07-17,56.3855
2023-07-18,58.8351
2023-07-19,61.1759
2023-07-20,60.0835
2023-07-21,58.3708
2023-07-22,58.3708
2023-07-23,58.3708
2023-07-24,56.5191
2023-07-25,53.3115
2023-07-26,56.6866
2023-07-27,52.6922
2023-07-28,54.3991
2023-07-29,54.3991
2023-07-30,54.3991
2023-07-31,56.5746
2023-08-01,54.2138
2023-08-02,53.5461
2023-08-03,49.9708
2023-08-04,50.8543
2023-08-05,50.8543
2023-08-06,50.8543
2023-08-07,51.9629
2023-08-08,53.631
2023-08-09,51.3382
2023-08-10,48.4502
2023-08-11,46.6127
2023-08-12,46.6127
2023-08-13,46.6127
2023-08-14,49.2216
2023-08-15,46.6084
2023-08-16,45.7031
2023-08-17,45.7031
2023-08-18,44.6897
2023-08-19,44.6897
2023-08-20,44.6897
2023-08-21,45.4714
2023-08-22,44.8593
2023-08-23,45.5097
2023-08-24,43.9456
2023-08-25,43.7236
2023-08-26,43.7236
2023-08-27,43.7236
2023-08-28,44.5925
2023-08-29,45.8609
2023-08-30,44.0132
2023-08-31,43.1374
2023-09-01,42.0885
2023-09-02,42.0885
2023-09-03,42.0885
2023-09-04,42.0885
2023-09-05,40.0726
2023-09-06,38.7778
2023-09-07,39.2365
2023-09-08,39.0635
2023-09-09,39.0635
2023-09-10,39.0635
2023-09-11,38.7104
2023-09-12,41.3169
2023-09-13,40.0196
2023-09-14,43.2457
2023-09-15,42.3795
2023-09-16,42.3795
2023-09-17,42.3795
2023-09-18,41.3792
2023-09-19,40.9978
2023-09-20,40.949
2023-09-21,39.2571
2023-09-22,37.1262
2023-09-23,37.1262
2023-09-24,37.1262
2023-09-25,36.0077
2023-09-26,35.1646
2023-09-27,35.0373
2023-09-28,36.6196
2023-09-29,35.7196
2023-09-30,35.7196
2023-10-01,35.7196
2023-10-02,33.4251
2023-10-03,32.3117
2023-10-04,33.1346
2023-10-05,31.5855
2023-10-06,32.2159
2023-10-07,32.2159
2023-10-08,32.2159
2023-10-09,30.713
2023-10-10,34.568
2023-10-11,34.7279
2023-10-12,32.8592
2023-10-13,32.6974
2023-10-14,32.6974
2023-10-15,32.6974
2023-10-16,31.8854
2023-10-17,32.1469
2023-10-18,30.3776
2023-10-19,30.7361
2023-10-20,30.3321
2023-10-21,30.3321
2023-10-22,30.3321
2023-10-23,30.0867
2023-10-24,31.2378
2023-10-25,30.5018
2023-10-26,30.3712
2023-10-27,29.5422
2023-10-28,29.5422
2023-10-29,29.5422
2023-10-30,33.6815
2023-10-31,33.1066
2023-11-01,31.9774
2023-11-02,35.5765
2023-11-03,37.2046
2023-11-04,37.2046
2023-11-05,37.2046
2023-11-06,35.8508
2023-11-07,36.036
2023-11-08,35.9287
2023-11-09,34.8029
2023-11-10,35.203
2023-11-11,35.203
2023-11-12,35.203
2023-11-13,35.1472
2023-11-14,39.9685
2023-11-15,41.5286
2023-11-16,39.7076
2023-11-17,41.8892
2023-11-18,41.8892
2023-11-19,41.8892
2023-11-20,45.0595
2023-11-21,42.4074
2023-11-22,43.9878
2023-11-23,43.9878
2023-11-24,45.5341
2023-11-25,45.5341
2023-11-26,45.5341
2023-11-27,41.5384
2023-11-28,42.1943
2023-11-29,42.1943
2023-11-30,42.281
2023-12-01,45.4122
2023-12-02,45.4122
2023-12-03,45.4122
2023-12-04,77.44
2023-12-05,75.8176
2023-12-06,75.6685
2023-12-07,75.1589
2023-12-08,72.8741
2023-12-09,72.8741
2023-12-10,72.8741
2023-12-11,72.9119
2023-12-12,73.0094
2023-12-13,74.1076
2023-12-14,72.3446
2023-12-15,71.8091
2023-12-16,71.8091
2023-12-17,71.8091
2023-12-18,72.297
2023-12-19,71.1341
2023-12-20,71.5622
2023-12-21,72.0808
2023-12-22,72.8165
2023-12-23,72.8165
2023-12-24,72.8165
2023-12-25,72.8165
2023-12-26,73.0613
2023-12-27,73.5979
2023-12-28,73.7107
2023-12-29,70.6491
2023-12-30,70.6491
2023-12-31,70.6491
2024-01-01,70.6491
2024-01-02,69.6113
2024-01-03,68.5091
2024-01-04,68.5091
2024-01-05,68.5091
2024-01-06,68.5091
2024-01-07,68.5091
2024-01-08,68.692
2024-01-09,67.9435
2024-01-10,67.6661
2024-01-11,67.8021
2024-01-12,67.3625
2024-01-13,67.3625
2024-01-14,67.3625
2024-01-15,67.3625
2024-01-16,65.3889
2024-01-17,65.2425
2024-01-18,66.2968
2024-01-19,67.025
2024-01-20,67.025
2024-01-21,67.025
2024-01-22,67.6714
2024-01-23,67.35
2024-01-24,68.0946
2024-01-25,69.8185
2024-01-26,69.7338
2024-01-27,69.7338
2024-01-28,69.7338
2024-01-29,69.885
2024-01-30,68.1243
2024-01-31,65.8088
2024-02-01,65.1303
2024-02-02,63.7699
2024-02-03,63.7699
2024-02-04,63.7699
2024-02-05,63.3422
2024-02-06,63.9426
2024-02-07,63.2284
2024-02-08,63.3343
2024-02-09,63.7128
2024-02-10,63.7128
2024-02-11,63.7128
2024-02-12,63.3264
2024-02-13,61.9658
2024-02-14,62.6186
2024-02-15,63.3869
2024-02-16,61.8691
2024-02-17,61.8691
2024-02-18,61.8691
2024-02-19,61.8691
2024-02-20,61.3625
2024-02-21,61.9428
2024-02-22,61.2032
2024-02-23,61.2715
2024-02-24,61.2715
2024-02-25,61.2715
2024-02-26,60.4998
2024-02-27,61.0793
2024-02-28,60.6193
2024-02-29,61.8096
2024-03-01,61.2115
2024-03-02,61.2115
2024-03-03,61.2115
2024-03-04,61.289
2024-03-05,60.7864
2024-03-06,59.8973
2024-03-07,59.1303
2024-03-08,58.4848
2024-03-09,58.4848
2024-03-10,58.4848
2024-03-11,58.0911
2024-03-12,57.4247
2024-03-13,56.8847
2024-03-14,56.8847
2024-03-15,56.8847
2024-03-16,56.8847
2024-03-17,56.8847
2024-03-18,54.7472
2024-03-19,52.8306
2024-03-20,57.3538
2024-03-21,53.3521
2024-03-22,50.1966
2024-03-23,50.1966
2024-03-24,50.1966
2024-03-25,52.9677
2024-03-26,50.4014
2024-03-27,50.6166
2024-03-28,50.7272
2024-03-29,50.7272
2024-03-30,50.7272
2024-03-31,50.7272
2024-04-01,50.6099
2024-04-02,50.4892
2024-04-03,50.7324
2024-04-04,48.3966
2024-04-05,48.3966
2024-04-06,48.3966
2024-04-07,48.3966
2024-04-08,50.3287
