,DGX US Equity
2023-03-18,36.5333
2023-03-19,36.5333
2023-03-20,38.7036
2023-03-21,43.0809
2023-03-22,41.4577
2023-03-23,42.954
2023-03-24,48.8561
2023-03-25,48.8561
2023-03-26,48.8561
2023-03-27,48.1608
2023-03-28,47.451
2023-03-29,47.1032
2023-03-30,48.1309
2023-03-31,50.8043
2023-04-01,50.8043
2023-04-02,50.8043
2023-04-03,52.1895
2023-04-04,50.3769
2023-04-05,52.8105
2023-04-06,53.1276
2023-04-07,53.1276
2023-04-08,53.1276
2023-04-09,53.1276
2023-04-10,53.7023
2023-04-11,54.2823
2023-04-12,52.3686
2023-04-13,52.6137
2023-04-14,52.1556
2023-04-15,52.1556
2023-04-16,52.1556
2023-04-17,53.1154
2023-04-18,51.6991
2023-04-19,53.5748
2023-04-20,53.9574
2023-04-21,55.6346
2023-04-22,55.6346
2023-04-23,55.6346
2023-04-24,57.2923
2023-04-25,57.2116
2023-04-26,57.6315
2023-04-27,49.0875
2023-04-28,46.402
2023-04-29,46.402
2023-04-30,46.402
2023-05-01,47.3102
2023-05-02,45.6732
2023-05-03,43.9067
2023-05-04,42.6221
2023-05-05,44.2229
2023-05-06,44.2229
2023-05-07,44.2229
2023-05-08,42.2497
2023-05-09,41.0987
2023-05-10,39.8306
2023-05-11,38.2784
2023-05-12,38.1297
2023-05-13,38.1297
2023-05-14,38.1297
2023-05-15,40.7803
2023-05-16,38.8817
2023-05-17,41.3237
2023-05-18,40.0433
2023-05-19,40.9208
2023-05-20,40.9208
2023-05-21,40.9208
2023-05-22,41.1242
2023-05-23,40.5358
2023-05-24,42.0725
2023-05-25,43.113
2023-05-26,44.8167
2023-05-27,44.8167
2023-05-28,44.8167
2023-05-29,44.8167
2023-05-30,44.9903
2023-05-31,43.4107
2023-06-01,45.6573
2023-06-02,47.9623
2023-06-03,47.9623
2023-06-04,47.9623
2023-06-05,46.1647
2023-06-06,44.7784
2023-06-07,47.4484
2023-06-08,48.58
2023-06-09,47.0553
2023-06-10,47.0553
2023-06-11,47.0553
2023-06-12,48.8209
2023-06-13,50.2206
2023-06-14,49.5557
2023-06-15,50.9433
2023-06-16,52.9177
2023-06-17,52.9177
2023-06-18,52.9177
2023-06-19,52.9177
2023-06-20,52.0509
2023-06-21,52.9339
2023-06-22,53.1212
2023-06-23,56.813
2023-06-24,56.813
2023-06-25,56.813
2023-06-26,56.6421
2023-06-27,58.1653
2023-06-28,57.0316
2023-06-29,55.6636
2023-06-30,54.6552
2023-07-01,54.6552
2023-07-02,54.6552
2023-07-03,52.2736
2023-07-04,52.2736
2023-07-05,50.7327
2023-07-06,52.6624
2023-07-07,51.8844
2023-07-08,51.8844
2023-07-09,51.8844
2023-07-10,54.0901
2023-07-11,54.8619
2023-07-12,55.8187
2023-07-13,55.5052
2023-07-14,54.8676
2023-07-15,54.8676
2023-07-16,54.8676
2023-07-17,53.8698
2023-07-18,54.5951
2023-07-19,58.6865
2023-07-20,59.3775
2023-07-21,60.4318
2023-07-22,60.4318
2023-07-23,60.4318
2023-07-24,59.7032
2023-07-25,60.9554
2023-07-26,46.5292
2023-07-27,44.1861
2023-07-28,44.3864
2023-07-29,44.3864
2023-07-30,44.3864
2023-07-31,45.5071
2023-08-01,44.7173
2023-08-02,44.9764
2023-08-03,48.0166
2023-08-04,46.5819
2023-08-05,46.5819
2023-08-06,46.5819
2023-08-07,48.0637
2023-08-08,45.7524
2023-08-09,46.4149
2023-08-10,44.7719
2023-08-11,46.2088
2023-08-12,46.2088
2023-08-13,46.2088
2023-08-14,46.4517
2023-08-15,44.2075
2023-08-16,42.6766
2023-08-17,42.5203
2023-08-18,44.7186
2023-08-19,44.7186
2023-08-20,44.7186
2023-08-21,43.8782
2023-08-22,43.1764
2023-08-23,45.0311
2023-08-24,44.7406
2023-08-25,43.5348
2023-08-26,43.5348
2023-08-27,43.5348
2023-08-28,43.6295
2023-08-29,43.569
2023-08-30,47.8316
2023-08-31,43.1309
2023-09-01,41.8207
2023-09-02,41.8207
2023-09-03,41.8207
2023-09-04,41.8207
2023-09-05,37.8405
2023-09-06,37.7273
2023-09-07,37.6923
2023-09-08,37.5841
2023-09-09,37.5841
2023-09-10,37.5841
2023-09-11,37.2034
2023-09-12,38.288
2023-09-13,40.139
2023-09-14,39.0879
2023-09-15,37.6117
2023-09-16,37.6117
2023-09-17,37.6117
2023-09-18,37.0608
2023-09-19,36.7756
2023-09-20,36.0454
2023-09-21,34.1775
2023-09-22,34.1284
2023-09-23,34.1284
2023-09-24,34.1284
2023-09-25,36.0765
2023-09-26,36.7374
2023-09-27,35.153
2023-09-28,35.0866
2023-09-29,33.1578
2023-09-30,33.1578
2023-10-01,33.1578
2023-10-02,31.9976
2023-10-03,32.3071
2023-10-04,36.1879
2023-10-05,38.8247
2023-10-06,41.6741
2023-10-07,41.6741
2023-10-08,41.6741
2023-10-09,42.8782
2023-10-10,41.2122
2023-10-11,39.6486
2023-10-12,36.7242
2023-10-13,40.7521
2023-10-14,40.7521
2023-10-15,40.7521
2023-10-16,41.3885
2023-10-17,42.3799
2023-10-18,41.6213
2023-10-19,41.7076
2023-10-20,43.6479
2023-10-21,43.6479
2023-10-22,43.6479
2023-10-23,40.146
2023-10-24,44.4529
2023-10-25,47.8946
2023-10-26,56.4466
2023-10-27,51.0837
2023-10-28,51.0837
2023-10-29,51.0837
2023-10-30,53.3016
2023-10-31,54.1592
2023-11-01,57.0338
2023-11-02,55.2635
2023-11-03,58.1525
2023-11-04,58.1525
2023-11-05,58.1525
2023-11-06,58.1224
2023-11-07,56.5921
2023-11-08,57.272
2023-11-09,54.5316
2023-11-10,55.9379
2023-11-11,55.9379
2023-11-12,55.9379
2023-11-13,55.234
2023-11-14,56.9395
2023-11-15,58.8342
2023-11-16,58.012
2023-11-17,57.9476
2023-11-18,57.9476
2023-11-19,57.9476
2023-11-20,57.881
2023-11-21,56.9845
2023-11-22,58.7671
2023-11-23,58.7671
2023-11-24,58.3995
2023-11-25,58.3995
2023-11-26,58.3995
2023-11-27,57.9884
2023-11-28,58.5267
2023-11-29,57.6875
2023-11-30,60.2554
2023-12-01,58.2767
2023-12-02,58.2767
2023-12-03,58.2767
2023-12-04,59.9701
2023-12-05,55.3894
2023-12-06,55.43
2023-12-07,55.8461
2023-12-08,56.8055
2023-12-09,56.8055
2023-12-10,56.8055
2023-12-11,58.2078
2023-12-12,61.3228
2023-12-13,63.2828
2023-12-14,56.5866
2023-12-15,53.221
2023-12-16,53.221
2023-12-17,53.221
2023-12-18,54.2189
2023-12-19,55.0106
2023-12-20,52.5057
2023-12-21,54.1388
2023-12-22,55.0207
2023-12-23,55.0207
2023-12-24,55.0207
2023-12-25,55.0207
2023-12-26,55.0462
2023-12-27,56.1037
2023-12-28,56.2077
2023-12-29,56.5008
2023-12-30,56.5008
2023-12-31,56.5008
2024-01-01,56.5008
2024-01-02,60.1849
2024-01-03,58.2075
2024-01-04,59.276
2024-01-05,60.9428
2024-01-06,60.9428
2024-01-07,60.9428
2024-01-08,60.26
2024-01-09,60.8687
2024-01-10,52.6701
2024-01-11,50.7914
2024-01-12,50.1376
2024-01-13,50.1376
2024-01-14,50.1376
2024-01-15,50.1376
2024-01-16,49.1027
2024-01-17,48.9192
2024-01-18,49.6824
2024-01-19,47.3028
2024-01-20,47.3028
2024-01-21,47.3028
2024-01-22,44.8148
2024-01-23,43.6278
2024-01-24,41.1774
2024-01-25,44.9612
2024-01-26,45.402
2024-01-27,45.402
2024-01-28,45.402
2024-01-29,44.0185
2024-01-30,43.3845
2024-01-31,42.8833
2024-02-01,41.3276
2024-02-02,38.8186
2024-02-03,38.8186
2024-02-04,38.8186
2024-02-05,37.4947
2024-02-06,41.6775
2024-02-07,43.5067
2024-02-08,42.4616
2024-02-09,42.7847
2024-02-10,42.7847
2024-02-11,42.7847
2024-02-12,47.7482
2024-02-13,45.0878
2024-02-14,44.9192
2024-02-15,42.5781
2024-02-16,40.6718
2024-02-17,40.6718
2024-02-18,40.6718
2024-02-19,40.6718
2024-02-20,40.4552
2024-02-21,44.9024
2024-02-22,43.3148
2024-02-23,45.7966
2024-02-24,45.7966
2024-02-25,45.7966
2024-02-26,44.771
2024-02-27,45.1034
2024-02-28,44.1825
2024-02-29,43.2687
2024-03-01,43.0176
2024-03-02,43.0176
2024-03-03,43.0176
2024-03-04,44.0255
2024-03-05,43.0258
2024-03-06,46.791
2024-03-07,47.4911
2024-03-08,47.2857
2024-03-09,47.2857
2024-03-10,47.2857
2024-03-11,50.518
2024-03-12,50.9584
2024-03-13,50.4638
2024-03-14,47.1771
2024-03-15,48.9204
2024-03-16,48.9204
2024-03-17,48.9204
2024-03-18,48.7197
2024-03-19,50.1114
2024-03-20,48.1427
2024-03-21,49.8316
2024-03-22,50.5373
2024-03-23,50.5373
2024-03-24,50.5373
2024-03-25,50.506
2024-03-26,49.8518
2024-03-27,53.2012
2024-03-28,56.044
2024-03-29,56.044
2024-03-30,56.044
2024-03-31,56.044
2024-04-01,58.1725
2024-04-02,54.1222
2024-04-03,54.255
2024-04-04,52.8461
2024-04-05,52.6542
2024-04-06,52.6542
2024-04-07,52.6542
2024-04-08,51.6997
