,MAT US Equity
2023-03-20,39.2686
2023-03-21,41.5267
2023-03-22,39.6859
2023-03-23,39.334
2023-03-24,39.9537
2023-03-25,39.9537
2023-03-26,39.9537
2023-03-27,44.2115
2023-03-28,45.1401
2023-03-29,47.9486
2023-03-30,49.5957
2023-03-31,52.6426
2023-04-01,52.6426
2023-04-02,52.6426
2023-04-03,50.8571
2023-04-04,50.5799
2023-04-05,48.3961
2023-04-06,47.8089
2023-04-07,47.8089
2023-04-08,47.8089
2023-04-09,47.8089
2023-04-10,48.9734
2023-04-11,49.3823
2023-04-12,47.3093
2023-04-13,49.5022
2023-04-14,48.9892
2023-04-15,48.9892
2023-04-16,48.9892
2023-04-17,48.2421
2023-04-18,46.2227
2023-04-19,46.416
2023-04-20,45.8476
2023-04-21,47.4456
2023-04-22,47.4456
2023-04-23,47.4456
2023-04-24,46.3836
2023-04-25,43.8456
2023-04-26,45.2908
2023-04-27,51.6096
2023-04-28,51.6096
2023-04-29,51.6096
2023-04-30,51.6096
2023-05-01,49.4155
2023-05-02,50.2435
2023-05-03,51.3037
2023-05-04,49.2531
2023-05-05,52.5967
2023-05-06,52.5967
2023-05-07,52.5967
2023-05-08,51.1539
2023-05-09,52.4471
2023-05-10,53.117
2023-05-11,54.3909
2023-05-12,54.1922
2023-05-13,54.1922
2023-05-14,54.1922
2023-05-15,57.9042
2023-05-16,56.4178
2023-05-17,56.0794
2023-05-18,56.5112
2023-05-19,53.3889
2023-05-20,53.3889
2023-05-21,53.3889
2023-05-22,52.4121
2023-05-23,50.439
2023-05-24,51.4156
2023-05-25,48.982
2023-05-26,49.3002
2023-05-27,49.3002
2023-05-28,49.3002
2023-05-29,49.3002
2023-05-30,48.9214
2023-05-31,46.2265
2023-06-01,47.0495
2023-06-02,50.6316
2023-06-03,50.6316
2023-06-04,50.6316
2023-06-05,48.2378
2023-06-06,51.0029
2023-06-07,51.6559
2023-06-08,54.0737
2023-06-09,51.595
2023-06-10,51.595
2023-06-11,51.595
2023-06-12,52.8002
2023-06-13,55.732
2023-06-14,52.9592
2023-06-15,51.5717
2023-06-16,50.9711
2023-06-17,50.9711
2023-06-18,50.9711
2023-06-19,50.9711
2023-06-20,50.185
2023-06-21,48.6334
2023-06-22,49.0719
2023-06-23,49.8938
2023-06-24,49.8938
2023-06-25,49.8938
2023-06-26,50.3402
2023-06-27,52.2877
2023-06-28,55.3823
2023-06-29,56.5912
2023-06-30,58.3936
2023-07-01,58.3936
2023-07-02,58.3936
2023-07-03,60.8656
2023-07-04,60.8656
2023-07-05,60.5678
2023-07-06,59.8858
2023-07-07,62.6419
2023-07-08,62.6419
2023-07-09,62.6419
2023-07-10,64.8756
2023-07-11,67.2212
2023-07-12,68.1534
2023-07-13,68.0733
2023-07-14,65.0668
2023-07-15,65.0668
2023-07-16,65.0668
2023-07-17,65.2756
2023-07-18,60.6282
2023-07-19,61.4076
2023-07-20,62.448
2023-07-21,61.7738
2023-07-22,61.7738
2023-07-23,61.7738
2023-07-24,63.5382
2023-07-25,60.5719
2023-07-26,61.2733
2023-07-27,60.6777
2023-07-28,57.0228
2023-07-29,57.0228
2023-07-30,57.0228
2023-07-31,59.821
2023-08-01,59.6097
2023-08-02,59.4648
2023-08-03,54.3417
2023-08-04,54.0208
2023-08-05,54.0208
2023-08-06,54.0208
2023-08-07,58.2549
2023-08-08,58.9615
2023-08-09,59.8977
2023-08-10,59.1991
2023-08-11,59.5408
2023-08-12,59.5408
2023-08-13,59.5408
2023-08-14,60.1329
2023-08-15,56.7671
2023-08-16,56.0763
2023-08-17,53.9047
2023-08-18,53.4364
2023-08-19,53.4364
2023-08-20,53.4364
2023-08-21,55.329
2023-08-22,56.3305
2023-08-23,57.9035
2023-08-24,55.8234
2023-08-25,58.9286
2023-08-26,58.9286
2023-08-27,58.9286
2023-08-28,58.6395
2023-08-29,59.0036
2023-08-30,60.3449
2023-08-31,60.3965
2023-09-01,61.2307
2023-09-02,61.2307
2023-09-03,61.2307
2023-09-04,61.2307
2023-09-05,60.6525
2023-09-06,60.9251
2023-09-07,55.0099
2023-09-08,54.7168
2023-09-09,54.7168
2023-09-10,54.7168
2023-09-11,53.2493
2023-09-12,54.2023
2023-09-13,54.8998
2023-09-14,52.4222
2023-09-15,51.1911
2023-09-16,51.1911
2023-09-17,51.1911
2023-09-18,53.5793
2023-09-19,53.3543
2023-09-20,53.3543
2023-09-21,54.2455
2023-09-22,53.9176
2023-09-23,53.9176
2023-09-24,53.9176
2023-09-25,54.6269
2023-09-26,51.5876
2023-09-27,55.8461
2023-09-28,57.589
2023-09-29,56.8429
2023-09-30,56.8429
2023-10-01,56.8429
2023-10-02,54.8027
2023-10-03,51.3696
2023-10-04,51.6481
2023-10-05,47.1758
2023-10-06,46.6534
2023-10-07,46.6534
2023-10-08,46.6534
2023-10-09,48.1386
2023-10-10,49.0916
2023-10-11,48.5942
2023-10-12,43.28
2023-10-13,44.2793
2023-10-14,44.2793
2023-10-15,44.2793
2023-10-16,46.6003
2023-10-17,52.3612
2023-10-18,50.0499
2023-10-19,48.1563
2023-10-20,46.5688
2023-10-21,46.5688
2023-10-22,46.5688
2023-10-23,43.1364
2023-10-24,45.6366
2023-10-25,45.0968
2023-10-26,37.9856
2023-10-27,37.3877
2023-10-28,37.3877
2023-10-29,37.3877
2023-10-30,39.6164
2023-10-31,41.5779
2023-11-01,43.1194
2023-11-02,43.6119
2023-11-03,43.6749
2023-11-04,43.6749
2023-11-05,43.6749
2023-11-06,42.7355
2023-11-07,42.4373
2023-11-08,41.7344
2023-11-09,40.1142
2023-11-10,39.1146
2023-11-11,39.1146
2023-11-12,39.1146
2023-11-13,37.9499
2023-11-14,41.8879
2023-11-15,44.3459
2023-11-16,43.0724
2023-11-17,42.2196
2023-11-18,42.2196
2023-11-19,42.2196
2023-11-20,40.5581
2023-11-21,39.5632
2023-11-22,42.0826
2023-11-23,42.0826
2023-11-24,43.5697
2023-11-25,43.5697
2023-11-26,43.5697
2023-11-27,43.2563
2023-11-28,44.6964
2023-11-29,46.3075
2023-11-30,45.3955
2023-12-01,48.5407
2023-12-02,48.5407
2023-12-03,48.5407
2023-12-04,48.6681
2023-12-05,45.1945
2023-12-06,45.6625
2023-12-07,46.5397
2023-12-08,45.374
2023-12-09,45.374
2023-12-10,45.374
2023-12-11,45.4446
2023-12-12,43.578
2023-12-13,46.4911
2023-12-14,47.043
2023-12-15,46.7314
2023-12-16,46.7314
2023-12-17,46.7314
2023-12-18,49.0364
2023-12-19,48.5752
2023-12-20,45.3007
2023-12-21,47.2803
2023-12-22,47.7692
2023-12-23,47.7692
2023-12-24,47.7692
2023-12-25,47.7692
2023-12-26,47.6386
2023-12-27,46.9091
2023-12-28,47.9583
2023-12-29,46.2691
2023-12-30,46.2691
2023-12-31,46.2691
2024-01-01,46.2691
2024-01-02,45.5391
2024-01-03,42.8075
2024-01-04,42.0789
2024-01-05,41.8333
2024-01-06,41.8333
2024-01-07,41.8333
2024-01-08,44.5129
2024-01-09,43.2255
2024-01-10,44.5527
2024-01-11,43.4366
2024-01-12,43.1733
2024-01-13,43.1733
2024-01-14,43.1733
2024-01-15,43.1733
2024-01-16,40.8068
2024-01-17,38.0649
2024-01-18,40.3582
2024-01-19,42.0653
2024-01-20,42.0653
2024-01-21,42.0653
2024-01-22,41.5729
2024-01-23,41.837
2024-01-24,42.0178
2024-01-25,44.3438
2024-01-26,46.4794
2024-01-27,46.4794
2024-01-28,46.4794
2024-01-29,46.259
2024-01-30,45.0799
2024-01-31,43.1595
2024-02-01,46.4791
2024-02-02,52.1811
2024-02-03,52.1811
2024-02-04,52.1811
2024-02-05,48.2791
2024-02-06,48.6403
2024-02-07,50.7057
2024-02-08,51.1264
2024-02-09,51.2698
2024-02-10,51.2698
2024-02-11,51.2698
2024-02-12,53.2561
2024-02-13,50.7347
2024-02-14,53.819
2024-02-15,51.8059
2024-02-16,53.3438
2024-02-17,53.3438
2024-02-18,53.3438
2024-02-19,53.3438
2024-02-20,53.9388
2024-02-21,56.0025
2024-02-22,56.3815
2024-02-23,55.6377
2024-02-24,55.6377
2024-02-25,55.6377
2024-02-26,54.2395
2024-02-27,55.2657
2024-02-28,55.6089
2024-02-29,55.889
2024-03-01,54.2941
2024-03-02,54.2941
2024-03-03,54.2941
2024-03-04,52.7373
2024-03-05,52.8926
2024-03-06,53.1315
2024-03-07,54.4072
2024-03-08,56.2549
2024-03-09,56.2549
2024-03-10,56.2549
2024-03-11,58.6392
2024-03-12,59.6727
2024-03-13,58.9614
2024-03-14,50.6621
2024-03-15,49.8811
2024-03-16,49.8811
2024-03-17,49.8811
2024-03-18,51.204
2024-03-19,55.1647
2024-03-20,52.3665
2024-03-21,53.5504
2024-03-22,51.4495
2024-03-23,51.4495
2024-03-24,51.4495
2024-03-25,50.7627
2024-03-26,51.1376
2024-03-27,53.7595
2024-03-28,54.1133
2024-03-29,54.1133
2024-03-30,54.1133
2024-03-31,54.1133
2024-04-01,53.0222
2024-04-02,52.5166
2024-04-03,50.5232
2024-04-04,51.5537
2024-04-05,49.8997
2024-04-06,49.8997
2024-04-07,49.8997
2024-04-08,50.23
