,ARCH US Equity
2023-03-20,42.546
2023-03-21,42.8562
2023-03-22,42.209
2023-03-23,41.7939
2023-03-24,42.1379
2023-03-25,42.1379
2023-03-26,42.1379
2023-03-27,43.9433
2023-03-28,44.776
2023-03-29,42.9902
2023-03-30,42.7203
2023-03-31,43.9568
2023-04-01,43.9568
2023-04-02,43.9568
2023-04-03,47.0137
2023-04-04,46.4556
2023-04-05,47.0078
2023-04-06,44.2698
2023-04-07,44.2698
2023-04-08,44.2698
2023-04-09,44.2698
2023-04-10,43.0139
2023-04-11,43.5822
2023-04-12,42.9369
2023-04-13,45.5587
2023-04-14,44.4705
2023-04-15,44.4705
2023-04-16,44.4705
2023-04-17,47.0004
2023-04-18,46.9405
2023-04-19,47.7405
2023-04-20,44.8065
2023-04-21,41.4016
2023-04-22,41.4016
2023-04-23,41.4016
2023-04-24,43.1261
2023-04-25,40.8632
2023-04-26,39.4861
2023-04-27,41.0845
2023-04-28,41.8962
2023-04-29,41.8962
2023-04-30,41.8962
2023-05-01,40.5856
2023-05-02,40.4425
2023-05-03,39.0926
2023-05-04,40.5035
2023-05-05,44.3641
2023-05-06,44.3641
2023-05-07,44.3641
2023-05-08,46.5299
2023-05-09,47.3762
2023-05-10,48.1252
2023-05-11,45.9908
2023-05-12,44.6727
2023-05-13,44.6727
2023-05-14,44.6727
2023-05-15,45.6592
2023-05-16,42.8076
2023-05-17,42.7251
2023-05-18,43.8298
2023-05-19,42.5952
2023-05-20,42.5952
2023-05-21,42.5952
2023-05-22,43.2718
2023-05-23,42.7505
2023-05-24,41.8904
2023-05-25,39.6858
2023-05-26,37.7274
2023-05-27,37.7274
2023-05-28,37.7274
2023-05-29,37.7274
2023-05-30,37.868
2023-05-31,35.5231
2023-06-01,37.1704
2023-06-02,41.1316
2023-06-03,41.1316
2023-06-04,41.1316
2023-06-05,41.213
2023-06-06,41.7628
2023-06-07,45.5093
2023-06-08,43.1461
2023-06-09,43.1698
2023-06-10,43.1698
2023-06-11,43.1698
2023-06-12,40.8757
2023-06-13,40.7723
2023-06-14,42.1357
2023-06-15,45.6736
2023-06-16,45.2728
2023-06-17,45.2728
2023-06-18,45.2728
2023-06-19,45.2728
2023-06-20,47.0855
2023-06-21,49.9372
2023-06-22,47.9577
2023-06-23,44.9197
2023-06-24,44.9197
2023-06-25,44.9197
2023-06-26,45.2746
2023-06-27,45.6598
2023-06-28,45.069
2023-06-29,46.9012
2023-06-30,46.1395
2023-07-01,46.1395
2023-07-02,46.1395
2023-07-03,47.5371
2023-07-04,47.5371
2023-07-05,46.6547
2023-07-06,45.2465
2023-07-07,47.4271
2023-07-08,47.4271
2023-07-09,47.4271
2023-07-10,46.9777
2023-07-11,47.8598
2023-07-12,46.9387
2023-07-13,47.3852
2023-07-14,44.0247
2023-07-15,44.0247
2023-07-16,44.0247
2023-07-17,45.6086
2023-07-18,46.4657
2023-07-19,47.0844
2023-07-20,51.5021
2023-07-21,52.2641
2023-07-22,52.2641
2023-07-23,52.2641
2023-07-24,53.6357
2023-07-25,53.9142
2023-07-26,53.3942
2023-07-27,54.862
2023-07-28,55.8141
2023-07-29,55.8141
2023-07-30,55.8141
2023-07-31,59.1249
2023-08-01,60.176
2023-08-02,57.5038
2023-08-03,58.9588
2023-08-04,60.9212
2023-08-05,60.9212
2023-08-06,60.9212
2023-08-07,61.2324
2023-08-08,61.8796
2023-08-09,64.3199
2023-08-10,61.8126
2023-08-11,60.861
2023-08-12,60.861
2023-08-13,60.861
2023-08-14,61.746
2023-08-15,58.8911
2023-08-16,59.259
2023-08-17,59.3148
2023-08-18,58.8665
2023-08-19,58.8665
2023-08-20,58.8665
2023-08-21,59.1561
2023-08-22,60.168
2023-08-23,58.805
2023-08-24,54.4286
2023-08-25,54.0343
2023-08-26,54.0343
2023-08-27,54.0343
2023-08-28,56.5882
2023-08-29,57.876
2023-08-30,56.205
2023-08-31,57.9719
2023-09-01,63.0087
2023-09-02,63.0087
2023-09-03,63.0087
2023-09-04,63.0087
2023-09-05,63.0342
2023-09-06,62.4348
2023-09-07,63.1266
2023-09-08,64.8246
2023-09-09,64.8246
2023-09-10,64.8246
2023-09-11,64.6476
2023-09-12,66.2552
2023-09-13,70.4669
2023-09-14,73.9218
2023-09-15,74.371
2023-09-16,74.371
2023-09-17,74.371
2023-09-18,73.8057
2023-09-19,73.7583
2023-09-20,73.2841
2023-09-21,70.1154
2023-09-22,70.4397
2023-09-23,70.4397
2023-09-24,70.4397
2023-09-25,72.2063
2023-09-26,72.4928
2023-09-27,75.3237
2023-09-28,77.4968
2023-09-29,73.6696
2023-09-30,73.6696
2023-10-01,73.6696
2023-10-02,59.8309
2023-10-03,59.3363
2023-10-04,55.4971
2023-10-05,56.8454
2023-10-06,58.624
2023-10-07,58.624
2023-10-08,58.624
2023-10-09,60.9827
2023-10-10,60.0683
2023-10-11,58.7762
2023-10-12,57.1099
2023-10-13,57.1312
2023-10-14,57.1312
2023-10-15,57.1312
2023-10-16,57.3449
2023-10-17,59.3246
2023-10-18,57.9265
2023-10-19,54.7176
2023-10-20,53.0043
2023-10-21,53.0043
2023-10-22,53.0043
2023-10-23,51.5346
2023-10-24,52.6411
2023-10-25,54.0225
2023-10-26,54.2156
2023-10-27,54.8166
2023-10-28,54.8166
2023-10-29,54.8166
2023-10-30,53.6712
2023-10-31,53.2601
2023-11-01,54.7025
2023-11-02,53.3763
2023-11-03,52.8217
2023-11-04,52.8217
2023-11-05,52.8217
2023-11-06,52.0218
2023-11-07,46.1412
2023-11-08,47.6817
2023-11-09,48.5404
2023-11-10,50.8812
2023-11-11,50.8812
2023-11-12,50.8812
2023-11-13,49.1567
2023-11-14,54.9541
2023-11-15,54.33
2023-11-16,53.9456
2023-11-17,57.5749
2023-11-18,57.5749
2023-11-19,57.5749
2023-11-20,55.5025
2023-11-21,56.0462
2023-11-22,57.8071
2023-11-23,57.8071
2023-11-24,59.537
2023-11-25,59.537
2023-11-26,59.537
2023-11-27,60.3848
2023-11-28,59.1417
2023-11-29,58.7637
2023-11-30,60.7379
2023-12-01,64.0543
2023-12-02,64.0543
2023-12-03,64.0543
2023-12-04,59.6756
2023-12-05,59.3814
2023-12-06,58.6265
2023-12-07,59.2735
2023-12-08,57.1809
2023-12-09,57.1809
2023-12-10,57.1809
2023-12-11,55.3783
2023-12-12,51.981
2023-12-13,52.4947
2023-12-14,51.5841
2023-12-15,52.6556
2023-12-16,52.6556
2023-12-17,52.6556
2023-12-18,53.8254
2023-12-19,57.0374
2023-12-20,54.7401
2023-12-21,56.891
2023-12-22,57.5305
2023-12-23,57.5305
2023-12-24,57.5305
2023-12-25,57.5305
2023-12-26,58.0096
2023-12-27,58.7783
2023-12-28,56.7451
2023-12-29,56.1871
2023-12-30,56.1871
2023-12-31,56.1871
2024-01-01,56.1871
2024-01-02,57.352
2024-01-03,58.0641
2024-01-04,60.8527
2024-01-05,61.5211
2024-01-06,61.5211
2024-01-07,61.5211
2024-01-08,60.0728
2024-01-09,61.1402
2024-01-10,56.1089
2024-01-11,55.7992
2024-01-12,56.7978
2024-01-13,56.7978
2024-01-14,56.7978
2024-01-15,56.7978
2024-01-16,53.7627
2024-01-17,55.0756
2024-01-18,60.2037
2024-01-19,63.79
2024-01-20,63.79
2024-01-21,63.79
2024-01-22,62.0329
2024-01-23,62.0602
2024-01-24,60.6432
2024-01-25,56.9982
2024-01-26,57.9837
2024-01-27,57.9837
2024-01-28,57.9837
2024-01-29,58.1181
2024-01-30,58.4724
2024-01-31,56.7241
2024-02-01,57.212
2024-02-02,55.1493
2024-02-03,55.1493
2024-02-04,55.1493
2024-02-05,52.2242
2024-02-06,49.7672
2024-02-07,48.9956
2024-02-08,52.2301
2024-02-09,50.7245
2024-02-10,50.7245
2024-02-11,50.7245
2024-02-12,52.3054
2024-02-13,51.5068
2024-02-14,53.6256
2024-02-15,49.244
2024-02-16,45.5142
2024-02-17,45.5142
2024-02-18,45.5142
2024-02-19,45.5142
2024-02-20,44.5424
2024-02-21,47.4622
2024-02-22,51.1199
2024-02-23,50.242
2024-02-24,50.242
2024-02-25,50.242
2024-02-26,51.2741
2024-02-27,51.3862
2024-02-28,47.8964
2024-02-29,49.7939
2024-03-01,51.858
2024-03-02,51.858
2024-03-03,51.858
2024-03-04,56.4418
2024-03-05,56.7987
2024-03-06,59.2567
2024-03-07,59.3266
2024-03-08,59.2674
2024-03-09,59.2674
2024-03-10,59.2674
2024-03-11,54.2321
2024-03-12,49.9854
2024-03-13,49.5496
2024-03-14,46.7288
2024-03-15,46.2359
2024-03-16,46.2359
2024-03-17,46.2359
2024-03-18,46.1919
2024-03-19,48.0463
2024-03-20,47.8214
2024-03-21,48.4884
2024-03-22,47.2867
2024-03-23,47.2867
2024-03-24,47.2867
2024-03-25,47.5483
2024-03-26,44.8793
2024-03-27,47.4527
2024-03-28,46.627
2024-03-29,46.627
2024-03-30,46.627
2024-03-31,46.627
2024-04-01,45.8763
2024-04-02,44.7269
2024-04-03,45.0041
2024-04-04,42.6146
2024-04-05,42.3228
2024-04-06,42.3228
2024-04-07,42.3228
2024-04-08,43.1216
