,LEA US Equity
2023-03-19,47.9919
2023-03-20,48.8939
2023-03-21,51.5786
2023-03-22,49.4748
2023-03-23,49.6476
2023-03-24,50.659
2023-03-25,50.659
2023-03-26,50.659
2023-03-27,49.8982
2023-03-28,49.6637
2023-03-29,49.9853
2023-03-30,50.8644
2023-03-31,51.9122
2023-04-01,51.9122
2023-04-02,51.9122
2023-04-03,50.6848
2023-04-04,49.0179
2023-04-05,46.9938
2023-04-06,45.6802
2023-04-07,45.6802
2023-04-08,45.6802
2023-04-09,45.6802
2023-04-10,47.8757
2023-04-11,48.7682
2023-04-12,48.1108
2023-04-13,48.8071
2023-04-14,48.87
2023-04-15,48.87
2023-04-16,48.87
2023-04-17,48.2394
2023-04-18,50.2234
2023-04-19,49.4392
2023-04-20,49.1806
2023-04-21,46.3837
2023-04-22,46.3837
2023-04-23,46.3837
2023-04-24,47.7339
2023-04-25,45.7338
2023-04-26,45.2308
2023-04-27,42.9218
2023-04-28,42.5034
2023-04-29,42.5034
2023-04-30,42.5034
2023-05-01,41.8862
2023-05-02,40.1786
2023-05-03,38.0867
2023-05-04,35.9957
2023-05-05,41.1631
2023-05-06,41.1631
2023-05-07,41.1631
2023-05-08,44.9256
2023-05-09,43.2047
2023-05-10,42.5811
2023-05-11,43.863
2023-05-12,42.1196
2023-05-13,42.1196
2023-05-14,42.1196
2023-05-15,41.7439
2023-05-16,40.1458
2023-05-17,42.5948
2023-05-18,43.9951
2023-05-19,44.752
2023-05-20,44.752
2023-05-21,44.752
2023-05-22,45.8184
2023-05-23,45.3948
2023-05-24,44.1124
2023-05-25,44.3797
2023-05-26,47.7417
2023-05-27,47.7417
2023-05-28,47.7417
2023-05-29,47.7417
2023-05-30,47.872
2023-05-31,43.4862
2023-06-01,46.51
2023-06-02,51.2883
2023-06-03,51.2883
2023-06-04,51.2883
2023-06-05,49.7556
2023-06-06,52.8041
2023-06-07,55.5913
2023-06-08,54.5167
2023-06-09,56.9081
2023-06-10,56.9081
2023-06-11,56.9081
2023-06-12,59.3389
2023-06-13,60.071
2023-06-14,61.1655
2023-06-15,59.8775
2023-06-16,59.6021
2023-06-17,59.6021
2023-06-18,59.6021
2023-06-19,59.6021
2023-06-20,59.1597
2023-06-21,57.6312
2023-06-22,54.2989
2023-06-23,53.1868
2023-06-24,53.1868
2023-06-25,53.1868
2023-06-26,55.0524
2023-06-27,56.4279
2023-06-28,56.8237
2023-06-29,57.7966
2023-06-30,58.6202
2023-07-01,58.6202
2023-07-02,58.6202
2023-07-03,59.776
2023-07-04,59.776
2023-07-05,58.2941
2023-07-06,59.6778
2023-07-07,61.813
2023-07-08,61.813
2023-07-09,61.813
2023-07-10,60.0015
2023-07-11,62.1845
2023-07-12,64.0605
2023-07-13,64.4576
2023-07-14,60.5945
2023-07-15,60.5945
2023-07-16,60.5945
2023-07-17,58.5998
2023-07-18,58.8997
2023-07-19,59.2126
2023-07-20,58.889
2023-07-21,59.7834
2023-07-22,59.7834
2023-07-23,59.7834
2023-07-24,60.7855
2023-07-25,59.3916
2023-07-26,61.072
2023-07-27,61.0945
2023-07-28,62.7506
2023-07-29,62.7506
2023-07-30,62.7506
2023-07-31,62.9263
2023-08-01,62.5195
2023-08-02,59.3686
2023-08-03,61.1012
2023-08-04,59.8004
2023-08-05,59.8004
2023-08-06,59.8004
2023-08-07,61.7752
2023-08-08,59.8134
2023-08-09,56.9493
2023-08-10,53.9841
2023-08-11,48.4258
2023-08-12,48.4258
2023-08-13,48.4258
2023-08-14,50.0245
2023-08-15,48.7803
2023-08-16,47.1427
2023-08-17,46.9701
2023-08-18,47.8588
2023-08-19,47.8588
2023-08-20,47.8588
2023-08-21,47.5838
2023-08-22,46.9421
2023-08-23,48.2398
2023-08-24,46.1402
2023-08-25,46.7211
2023-08-26,46.7211
2023-08-27,46.7211
2023-08-28,49.2183
2023-08-29,51.7914
2023-08-30,52.2429
2023-08-31,51.0435
2023-09-01,52.8981
2023-09-02,52.8981
2023-09-03,52.8981
2023-09-04,52.8981
2023-09-05,51.2715
2023-09-06,50.0235
2023-09-07,46.6192
2023-09-08,47.9666
2023-09-09,47.9666
2023-09-10,47.9666
2023-09-11,47.9878
2023-09-12,50.2644
2023-09-13,44.449
2023-09-14,46.1353
2023-09-15,45.8456
2023-09-16,45.8456
2023-09-17,45.8456
2023-09-18,44.3021
2023-09-19,44.6506
2023-09-20,43.774
2023-09-21,40.9828
2023-09-22,41.1814
2023-09-23,41.1814
2023-09-24,41.1814
2023-09-25,43.2619
2023-09-26,41.3354
2023-09-27,41.8989
2023-09-28,44.2087
2023-09-29,43.7766
2023-09-30,43.7766
2023-10-01,43.7766
2023-10-02,42.4705
2023-10-03,40.3062
2023-10-04,43.1385
2023-10-05,41.7303
2023-10-06,46.3528
2023-10-07,46.3528
2023-10-08,46.3528
2023-10-09,46.5403
2023-10-10,48.0234
2023-10-11,50.5138
2023-10-12,47.9736
2023-10-13,46.8736
2023-10-14,46.8736
2023-10-15,46.8736
2023-10-16,47.0098
2023-10-17,47.6926
2023-10-18,44.0842
2023-10-19,42.5095
2023-10-20,44.9379
2023-10-21,44.9379
2023-10-22,44.9379
2023-10-23,43.425
2023-10-24,43.0019
2023-10-25,42.4543
2023-10-26,46.5988
2023-10-27,42.0678
2023-10-28,42.0678
2023-10-29,42.0678
2023-10-30,42.249
2023-10-31,43.9454
2023-11-01,44.4654
2023-11-02,42.4214
2023-11-03,45.5476
2023-11-04,45.5476
2023-11-05,45.5476
2023-11-06,45.5579
2023-11-07,45.3362
2023-11-08,43.1221
2023-11-09,40.9787
2023-11-10,43.3297
2023-11-11,43.3297
2023-11-12,43.3297
2023-11-13,43.9371
2023-11-14,48.4953
2023-11-15,51.6007
2023-11-16,49.5959
2023-11-17,50.0501
2023-11-18,50.0501
2023-11-19,50.0501
2023-11-20,50.4107
2023-11-21,49.2968
2023-11-22,49.2396
2023-11-23,49.2396
2023-11-24,50.1476
2023-11-25,50.1476
2023-11-26,50.1476
2023-11-27,50.6692
2023-11-28,48.547
2023-11-29,50.7228
2023-11-30,49.647
2023-12-01,52.2559
2023-12-02,52.2559
2023-12-03,52.2559
2023-12-04,54.6409
2023-12-05,52.0608
2023-12-06,54.5846
2023-12-07,51.4158
2023-12-08,49.2844
2023-12-09,49.2844
2023-12-10,49.2844
2023-12-11,50.2075
2023-12-12,49.0963
2023-12-13,48.6192
2023-12-14,54.1499
2023-12-15,53.0685
2023-12-16,53.0685
2023-12-17,53.0685
2023-12-18,54.1923
2023-12-19,55.6463
2023-12-20,52.5669
2023-12-21,55.3738
2023-12-22,55.8284
2023-12-23,55.8284
2023-12-24,55.8284
2023-12-25,55.8284
2023-12-26,56.0202
2023-12-27,56.1351
2023-12-28,56.1689
2023-12-29,55.5481
2023-12-30,55.5481
2023-12-31,55.5481
2024-01-01,55.5481
2024-01-02,56.0684
2024-01-03,47.8562
2024-01-04,48.4078
2024-01-05,50.0567
2024-01-06,50.0567
2024-01-07,50.0567
2024-01-08,51.3079
2024-01-09,49.3247
2024-01-10,48.9628
2024-01-11,48.4164
2024-01-12,45.8343
2024-01-13,45.8343
2024-01-14,45.8343
2024-01-15,45.8343
2024-01-16,48.1103
2024-01-17,46.2088
2024-01-18,45.6394
2024-01-19,45.0998
2024-01-20,45.0998
2024-01-21,45.0998
2024-01-22,45.6986
2024-01-23,45.8652
2024-01-24,45.3661
2024-01-25,47.5681
2024-01-26,49.0358
2024-01-27,49.0358
2024-01-28,49.0358
2024-01-29,50.4597
2024-01-30,50.0896
2024-01-31,48.1967
2024-02-01,51.9633
2024-02-02,51.0923
2024-02-03,51.0923
2024-02-04,51.0923
2024-02-05,49.7237
2024-02-06,50.618
2024-02-07,47.6196
2024-02-08,48.6826
2024-02-09,50.2493
2024-02-10,50.2493
2024-02-11,50.2493
2024-02-12,53.0403
2024-02-13,48.3971
2024-02-14,50.3154
2024-02-15,53.0027
2024-02-16,51.5503
2024-02-17,51.5503
2024-02-18,51.5503
2024-02-19,51.5503
2024-02-20,51.3569
2024-02-21,50.4095
2024-02-22,50.594
2024-02-23,50.4107
2024-02-24,50.4107
2024-02-25,50.4107
2024-02-26,49.4518
2024-02-27,51.05
2024-02-28,51.9541
2024-02-29,52.7389
2024-03-01,51.6275
2024-03-02,51.6275
2024-03-03,51.6275
2024-03-04,53.6484
2024-03-05,54.6803
2024-03-06,55.3312
2024-03-07,58.4266
2024-03-08,55.96
2024-03-09,55.96
2024-03-10,55.96
2024-03-11,56.8137
2024-03-12,57.0241
2024-03-13,59.217
2024-03-14,54.6813
2024-03-15,54.7729
2024-03-16,54.7729
2024-03-17,54.7729
2024-03-18,55.0134
2024-03-19,56.4505
2024-03-20,58.5546
2024-03-21,60.5629
2024-03-22,60.0473
2024-03-23,60.0473
2024-03-24,60.0473
2024-03-25,58.2181
2024-03-26,54.6681
2024-03-27,57.7907
2024-03-28,57.819
2024-03-29,57.819
2024-03-30,57.819
2024-03-31,57.819
2024-04-01,57.146
2024-04-02,57.0113
2024-04-03,55.4441
2024-04-04,51.7759
2024-04-05,52.2956
2024-04-06,52.2956
2024-04-07,52.2956
2024-04-08,53.1583
