,JAZZ US Equity
2023-03-19,39.3821
2023-03-20,42.4687
2023-03-21,44.2572
2023-03-22,43.2522
2023-03-23,42.4464
2023-03-24,46.3659
2023-03-25,46.3659
2023-03-26,46.3659
2023-03-27,48.3331
2023-03-28,47.6776
2023-03-29,48.4586
2023-03-30,49.9006
2023-03-31,51.2189
2023-04-01,51.2189
2023-04-02,51.2189
2023-04-03,50.325
2023-04-04,48.9607
2023-04-05,50.7035
2023-04-06,52.0103
2023-04-07,52.0103
2023-04-08,52.0103
2023-04-09,52.0103
2023-04-10,51.1064
2023-04-11,51.4789
2023-04-12,48.8452
2023-04-13,50.5756
2023-04-14,50.3197
2023-04-15,50.3197
2023-04-16,50.3197
2023-04-17,50.7426
2023-04-18,48.2848
2023-04-19,49.9155
2023-04-20,49.7469
2023-04-21,50.1928
2023-04-22,50.1928
2023-04-23,50.1928
2023-04-24,49.2338
2023-04-25,45.7999
2023-04-26,42.7613
2023-04-27,44.0723
2023-04-28,45.7289
2023-04-29,45.7289
2023-04-30,45.7289
2023-05-01,46.7557
2023-05-02,42.7319
2023-05-03,42.3747
2023-05-04,42.6889
2023-05-05,45.6493
2023-05-06,45.6493
2023-05-07,45.6493
2023-05-08,44.9601
2023-05-09,41.9994
2023-05-10,43.3066
2023-05-11,43.9716
2023-05-12,42.7039
2023-05-13,42.7039
2023-05-14,42.7039
2023-05-15,41.7585
2023-05-16,38.6517
2023-05-17,40.0794
2023-05-18,39.7324
2023-05-19,42.8776
2023-05-20,42.8776
2023-05-21,42.8776
2023-05-22,41.681
2023-05-23,39.5105
2023-05-24,38.4781
2023-05-25,37.2416
2023-05-26,35.9766
2023-05-27,35.9766
2023-05-28,35.9766
2023-05-29,35.9766
2023-05-30,37.2331
2023-05-31,38.9729
2023-06-01,40.2196
2023-06-02,39.5407
2023-06-03,39.5407
2023-06-04,39.5407
2023-06-05,41.3653
2023-06-06,40.6172
2023-06-07,40.259
2023-06-08,39.4018
2023-06-09,38.9498
2023-06-10,38.9498
2023-06-11,38.9498
2023-06-12,37.5931
2023-06-13,39.6932
2023-06-14,39.2191
2023-06-15,42.5951
2023-06-16,42.3599
2023-06-17,42.3599
2023-06-18,42.3599
2023-06-19,42.3599
2023-06-20,41.6869
2023-06-21,42.0095
2023-06-22,41.4808
2023-06-23,38.4941
2023-06-24,38.4941
2023-06-25,38.4941
2023-06-26,38.8374
2023-06-27,37.1509
2023-06-28,36.3486
2023-06-29,38.2475
2023-06-30,38.7323
2023-07-01,38.7323
2023-07-02,38.7323
2023-07-03,39.013
2023-07-04,39.013
2023-07-05,38.4872
2023-07-06,36.9322
2023-07-07,36.7557
2023-07-08,36.7557
2023-07-09,36.7557
2023-07-10,39.9177
2023-07-11,45.1381
2023-07-12,43.0024
2023-07-13,45.1333
2023-07-14,45.0497
2023-07-15,45.0497
2023-07-16,45.0497
2023-07-17,44.4299
2023-07-18,48.9725
2023-07-19,51.3211
2023-07-20,47.4712
2023-07-21,50.9349
2023-07-22,50.9349
2023-07-23,50.9349
2023-07-24,52.071
2023-07-25,51.9821
2023-07-26,50.6274
2023-07-27,49.879
2023-07-28,50.7597
2023-07-29,50.7597
2023-07-30,50.7597
2023-07-31,50.178
2023-08-01,49.016
2023-08-02,49.9025
2023-08-03,49.0341
2023-08-04,49.8661
2023-08-05,49.8661
2023-08-06,49.8661
2023-08-07,51.7579
2023-08-08,52.7408
2023-08-09,53.7557
2023-08-10,56.5258
2023-08-11,61.133
2023-08-12,61.133
2023-08-13,61.133
2023-08-14,61.786
2023-08-15,61.7694
2023-08-16,58.6397
2023-08-17,58.4176
2023-08-18,59.048
2023-08-19,59.048
2023-08-20,59.048
2023-08-21,59.1876
2023-08-22,61.021
2023-08-23,59.282
2023-08-24,58.5809
2023-08-25,61.4348
2023-08-26,61.4348
2023-08-27,61.4348
2023-08-28,62.3545
2023-08-29,64.035
2023-08-30,65.6132
2023-08-31,62.1735
2023-09-01,62.5897
2023-09-02,62.5897
2023-09-03,62.5897
2023-09-04,62.5897
2023-09-05,55.0412
2023-09-06,51.8471
2023-09-07,50.784
2023-09-08,51.6125
2023-09-09,51.6125
2023-09-10,51.6125
2023-09-11,51.6879
2023-09-12,50.681
2023-09-13,48.5648
2023-09-14,48.1747
2023-09-15,46.4628
2023-09-16,46.4628
2023-09-17,46.4628
2023-09-18,46.2965
2023-09-19,45.6334
2023-09-20,48.4489
2023-09-21,47.1065
2023-09-22,45.8195
2023-09-23,45.8195
2023-09-24,45.8195
2023-09-25,46.9666
2023-09-26,47.8349
2023-09-27,45.3551
2023-09-28,45.0923
2023-09-29,43.0408
2023-09-30,43.0408
2023-10-01,43.0408
2023-10-02,40.9673
2023-10-03,40.011
2023-10-04,40.0816
2023-10-05,42.2769
2023-10-06,43.5102
2023-10-07,43.5102
2023-10-08,43.5102
2023-10-09,43.4302
2023-10-10,45.9651
2023-10-11,45.4667
2023-10-12,42.7665
2023-10-13,44.6647
2023-10-14,44.6647
2023-10-15,44.6647
2023-10-16,54.4414
2023-10-17,50.0901
2023-10-18,49.9008
2023-10-19,49.1957
2023-10-20,51.1683
2023-10-21,51.1683
2023-10-22,51.1683
2023-10-23,45.2389
2023-10-24,48.312
2023-10-25,47.2745
2023-10-26,45.9144
2023-10-27,43.0135
2023-10-28,43.0135
2023-10-29,43.0135
2023-10-30,41.9309
2023-10-31,44.6074
2023-11-01,45.0147
2023-11-02,46.9077
2023-11-03,50.6783
2023-11-04,50.6783
2023-11-05,50.6783
2023-11-06,51.4863
2023-11-07,52.4576
2023-11-08,46.5132
2023-11-09,37.1208
2023-11-10,40.9912
2023-11-11,40.9912
2023-11-12,40.9912
2023-11-13,42.7736
2023-11-14,45.4262
2023-11-15,45.9813
2023-11-16,43.2438
2023-11-17,42.355
2023-11-18,42.355
2023-11-19,42.355
2023-11-20,42.4445
2023-11-21,40.7144
2023-11-22,44.1294
2023-11-23,44.1294
2023-11-24,43.8492
2023-11-25,43.8492
2023-11-26,43.8492
2023-11-27,41.071
2023-11-28,39.0235
2023-11-29,38.8723
2023-11-30,42.8272
2023-12-01,43.663
2023-12-02,43.663
2023-12-03,43.663
2023-12-04,45.8409
2023-12-05,45.8779
2023-12-06,46.0115
2023-12-07,44.3303
2023-12-08,45.1967
2023-12-09,45.1967
2023-12-10,45.1967
2023-12-11,46.0356
2023-12-12,47.1904
2023-12-13,50.0951
2023-12-14,47.9055
2023-12-15,46.5983
2023-12-16,46.5983
2023-12-17,46.5983
2023-12-18,46.2888
2023-12-19,47.3045
2023-12-20,45.1782
2023-12-21,46.5886
2023-12-22,46.7427
2023-12-23,46.7427
2023-12-24,46.7427
2023-12-25,46.7427
2023-12-26,46.5114
2023-12-27,48.0228
2023-12-28,49.0095
2023-12-29,48.6437
2023-12-30,48.6437
2023-12-31,48.6437
2024-01-01,48.6437
2024-01-02,52.6363
2024-01-03,50.9877
2024-01-04,49.9631
2024-01-05,53.1297
2024-01-06,53.1297
2024-01-07,53.1297
2024-01-08,50.9833
2024-01-09,47.9802
2024-01-10,46.0699
2024-01-11,46.2259
2024-01-12,44.9178
2024-01-13,44.9178
2024-01-14,44.9178
2024-01-15,44.9178
2024-01-16,45.1268
2024-01-17,43.9287
2024-01-18,41.6577
2024-01-19,43.2223
2024-01-20,43.2223
2024-01-21,43.2223
2024-01-22,46.8179
2024-01-23,47.1128
2024-01-24,50.2036
2024-01-25,49.8851
2024-01-26,49.6002
2024-01-27,49.6002
2024-01-28,49.6002
2024-01-29,54.2782
2024-01-30,52.3805
2024-01-31,49.5966
2024-02-01,50.5162
2024-02-02,49.7532
2024-02-03,49.7532
2024-02-04,49.7532
2024-02-05,48.8529
2024-02-06,51.5446
2024-02-07,49.7873
2024-02-08,49.5208
2024-02-09,50.2953
2024-02-10,50.2953
2024-02-11,50.2953
2024-02-12,51.1222
2024-02-13,48.6322
2024-02-14,49.0687
2024-02-15,53.6236
2024-02-16,53.5803
2024-02-17,53.5803
2024-02-18,53.5803
2024-02-19,53.5803
2024-02-20,53.1145
2024-02-21,55.0952
2024-02-22,55.1238
2024-02-23,58.6013
2024-02-24,58.6013
2024-02-25,58.6013
2024-02-26,59.0215
2024-02-27,58.3834
2024-02-28,55.2797
2024-02-29,44.8699
2024-03-01,44.8294
2024-03-02,44.8294
2024-03-03,44.8294
2024-03-04,43.7527
2024-03-05,44.6795
2024-03-06,43.6513
2024-03-07,42.9693
2024-03-08,44.244
2024-03-09,44.244
2024-03-10,44.244
2024-03-11,43.4643
2024-03-12,42.7371
2024-03-13,44.9817
2024-03-14,45.5725
2024-03-15,48.3852
2024-03-16,48.3852
2024-03-17,48.3852
2024-03-18,50.9183
2024-03-19,52.4476
2024-03-20,52.2252
2024-03-21,51.4834
2024-03-22,49.0895
2024-03-23,49.0895
2024-03-24,49.0895
2024-03-25,48.0598
2024-03-26,45.3034
2024-03-27,48.0822
2024-03-28,47.9942
2024-03-29,47.9942
2024-03-30,47.9942
2024-03-31,47.9942
2024-04-01,46.5832
2024-04-02,45.2176
2024-04-03,44.6214
2024-04-04,43.0285
2024-04-05,44.4793
2024-04-06,44.4793
2024-04-07,44.4793
2024-04-08,43.2276
