,SCCO US Equity
2023-03-20,51.0608
2023-03-21,51.4689
2023-03-22,50.9646
2023-03-23,51.4691
2023-03-24,51.3053
2023-03-25,51.3053
2023-03-26,51.3053
2023-03-27,52.5802
2023-03-28,54.5884
2023-03-29,56.8565
2023-03-30,56.8913
2023-03-31,57.4593
2023-04-01,57.4593
2023-04-02,57.4593
2023-04-03,58.6225
2023-04-04,54.8166
2023-04-05,53.9224
2023-04-06,54.5614
2023-04-07,54.5614
2023-04-08,54.5614
2023-04-09,54.5614
2023-04-10,55.1406
2023-04-11,58.0536
2023-04-12,57.8241
2023-04-13,61.3256
2023-04-14,61.3791
2023-04-15,61.3791
2023-04-16,61.3791
2023-04-17,60.3769
2023-04-18,62.4441
2023-04-19,62.1424
2023-04-20,60.4195
2023-04-21,56.9506
2023-04-22,56.9506
2023-04-23,56.9506
2023-04-24,57.9685
2023-04-25,52.0564
2023-04-26,51.916
2023-04-27,51.916
2023-04-28,53.707
2023-04-29,53.707
2023-04-30,53.707
2023-05-01,53.8794
2023-05-02,53.6568
2023-05-03,52.534
2023-05-04,50.6997
2023-05-05,56.4299
2023-05-06,56.4299
2023-05-07,56.4299
2023-05-08,57.3325
2023-05-09,57.4434
2023-05-10,50.6084
2023-05-11,44.4687
2023-05-12,44.5236
2023-05-13,44.5236
2023-05-14,44.5236
2023-05-15,48.2441
2023-05-16,45.0622
2023-05-17,47.0334
2023-05-18,44.9786
2023-05-19,44.7679
2023-05-20,44.7679
2023-05-21,44.7679
2023-05-22,45.4422
2023-05-23,42.5645
2023-05-24,40.9622
2023-05-25,41.187
2023-05-26,44.039
2023-05-27,44.039
2023-05-28,44.039
2023-05-29,44.039
2023-05-30,43.8054
2023-05-31,43.5125
2023-06-01,46.1743
2023-06-02,49.0566
2023-06-03,49.0566
2023-06-04,49.0566
2023-06-05,48.493
2023-06-06,49.6143
2023-06-07,49.7942
2023-06-08,50.3961
2023-06-09,49.5019
2023-06-10,49.5019
2023-06-11,49.5019
2023-06-12,48.5052
2023-06-13,51.5716
2023-06-14,52.771
2023-06-15,53.293
2023-06-16,53.6549
2023-06-17,53.6549
2023-06-18,53.6549
2023-06-19,53.6549
2023-06-20,51.7585
2023-06-21,51.9233
2023-06-22,52.6484
2023-06-23,48.9066
2023-06-24,48.9066
2023-06-25,48.9066
2023-06-26,50.8753
2023-06-27,51.9232
2023-06-28,48.1229
2023-06-29,48.0961
2023-06-30,49.6608
2023-07-01,49.6608
2023-07-02,49.6608
2023-07-03,51.1831
2023-07-04,51.1831
2023-07-05,48.4598
2023-07-06,46.0059
2023-07-07,48.4067
2023-07-08,48.4067
2023-07-09,48.4067
2023-07-10,48.7875
2023-07-11,50.4686
2023-07-12,53.1091
2023-07-13,57.5873
2023-07-14,55.9057
2023-07-15,55.9057
2023-07-16,55.9057
2023-07-17,54.6393
2023-07-18,55.5177
2023-07-19,55.6598
2023-07-20,57.419
2023-07-21,57.5468
2023-07-22,57.5468
2023-07-23,57.5468
2023-07-24,58.7119
2023-07-25,63.1295
2023-07-26,63.5407
2023-07-27,63.4556
2023-07-28,64.6794
2023-07-29,64.6794
2023-07-30,64.6794
2023-07-31,66.7266
2023-08-01,62.4272
2023-08-02,58.1839
2023-08-03,59.8728
2023-08-04,59.9829
2023-08-05,59.9829
2023-08-06,59.9829
2023-08-07,60.168
2023-08-08,60.7798
2023-08-09,60.3828
2023-08-10,60.1457
2023-08-11,58.2692
2023-08-12,58.2692
2023-08-13,58.2692
2023-08-14,57.4342
2023-08-15,54.9887
2023-08-16,55.1861
2023-08-17,54.608
2023-08-18,50.3954
2023-08-19,50.3954
2023-08-20,50.3954
2023-08-21,52.2716
2023-08-22,53.1537
2023-08-23,56.0424
2023-08-24,52.2545
2023-08-25,50.6536
2023-08-26,50.6536
2023-08-27,50.6536
2023-08-28,52.2474
2023-08-29,54.2265
2023-08-30,54.9045
2023-08-31,54.2883
2023-09-01,56.171
2023-09-02,56.171
2023-09-03,56.171
2023-09-04,56.171
2023-09-05,51.9257
2023-09-06,52.2935
2023-09-07,50.7446
2023-09-08,51.0502
2023-09-09,51.0502
2023-09-10,51.0502
2023-09-11,53.3366
2023-09-12,51.6864
2023-09-13,50.3508
2023-09-14,52.8706
2023-09-15,52.215
2023-09-16,52.215
2023-09-17,52.215
2023-09-18,52.0481
2023-09-19,50.2944
2023-09-20,49.3745
2023-09-21,46.6956
2023-09-22,44.9897
2023-09-23,44.9897
2023-09-24,44.9897
2023-09-25,44.6839
2023-09-26,42.304
2023-09-27,42.5449
2023-09-28,46.1962
2023-09-29,46.6584
2023-09-30,46.6584
2023-10-01,46.6584
2023-10-02,44.8179
2023-10-03,44.1722
2023-10-04,43.9946
2023-10-05,41.7887
2023-10-06,45.618
2023-10-07,45.618
2023-10-08,45.618
2023-10-09,46.0279
2023-10-10,47.7079
2023-10-11,46.4306
2023-10-12,43.7068
2023-10-13,43.4273
2023-10-14,43.4273
2023-10-15,43.4273
2023-10-16,45.1048
2023-10-17,46.3269
2023-10-18,42.619
2023-10-19,42.3227
2023-10-20,41.4415
2023-10-21,41.4415
2023-10-22,41.4415
2023-10-23,41.4021
2023-10-24,43.4032
2023-10-25,41.1423
2023-10-26,43.0953
2023-10-27,44.6749
2023-10-28,44.6749
2023-10-29,44.6749
2023-10-30,45.1176
2023-10-31,43.8402
2023-11-01,45.6666
2023-11-02,48.9806
2023-11-03,49.6325
2023-11-04,49.6325
2023-11-05,49.6325
2023-11-06,49.5833
2023-11-07,46.463
2023-11-08,45.0129
2023-11-09,44.2539
2023-11-10,45.8288
2023-11-11,45.8288
2023-11-12,45.8288
2023-11-13,45.0695
2023-11-14,51.6785
2023-11-15,53.485
2023-11-16,52.7492
2023-11-17,52.5453
2023-11-18,52.5453
2023-11-19,52.5453
2023-11-20,52.6715
2023-11-21,54.6069
2023-11-22,53.0856
2023-11-23,53.0856
2023-11-24,51.2907
2023-11-25,51.2907
2023-11-26,51.2907
2023-11-27,46.2189
2023-11-28,47.609
2023-11-29,47.5019
2023-11-30,47.7797
2023-12-01,55.1592
2023-12-02,55.1592
2023-12-03,55.1592
2023-12-04,50.4799
2023-12-05,47.6035
2023-12-06,47.1797
2023-12-07,47.7808
2023-12-08,53.0088
2023-12-09,53.0088
2023-12-10,53.0088
2023-12-11,52.5481
2023-12-12,52.1088
2023-12-13,55.3519
2023-12-14,60.1783
2023-12-15,60.752
2023-12-16,60.752
2023-12-17,60.752
2023-12-18,61.2985
2023-12-19,63.3885
2023-12-20,60.7557
2023-12-21,63.3103
2023-12-22,64.7317
2023-12-23,64.7317
2023-12-24,64.7317
2023-12-25,64.7317
2023-12-26,64.2519
2023-12-27,65.0558
2023-12-28,63.625
2023-12-29,61.5955
2023-12-30,61.5955
2023-12-31,61.5955
2024-01-01,61.5955
2024-01-02,59.4019
2024-01-03,58.2304
2024-01-04,58.1073
2024-01-05,57.744
2024-01-06,57.744
2024-01-07,57.744
2024-01-08,59.8977
2024-01-09,57.9617
2024-01-10,56.4486
2024-01-11,56.0275
2024-01-12,56.1528
2024-01-13,56.1528
2024-01-14,56.1528
2024-01-15,56.1528
2024-01-16,50.9543
2024-01-17,49.3162
2024-01-18,49.7755
2024-01-19,52.8308
2024-01-20,52.8308
2024-01-21,52.8308
2024-01-22,51.8716
2024-01-23,53.8634
2024-01-24,55.4607
2024-01-25,56.1546
2024-01-26,55.1872
2024-01-27,55.1872
2024-01-28,55.1872
2024-01-29,55.772
2024-01-30,54.3834
2024-01-31,53.2948
2024-02-01,55.5493
2024-02-02,52.3621
2024-02-03,52.3621
2024-02-04,52.3621
2024-02-05,49.4552
2024-02-06,52.8035
2024-02-07,52.5463
2024-02-08,50.9903
2024-02-09,49.8966
2024-02-10,49.8966
2024-02-11,49.8966
2024-02-12,51.187
2024-02-13,48.0558
2024-02-14,50.9396
2024-02-15,54.5029
2024-02-16,55.3504
2024-02-17,55.3504
2024-02-18,55.3504
2024-02-19,55.3504
2024-02-20,53.4479
2024-02-21,54.6718
2024-02-22,54.3353
2024-02-23,52.7152
2024-02-24,52.7152
2024-02-25,52.7152
2024-02-26,49.8217
2024-02-27,50.9674
2024-02-28,48.4271
2024-02-29,51.0312
2024-03-01,50.762
2024-03-02,50.762
2024-03-03,50.762
2024-03-04,52.2347
2024-03-05,49.8332
2024-03-06,51.6116
2024-03-07,55.6204
2024-03-08,57.3026
2024-03-09,57.3026
2024-03-10,57.3026
2024-03-11,57.4866
2024-03-12,58.6259
2024-03-13,66.4268
2024-03-14,67.0691
2024-03-15,70.8806
2024-03-16,70.8806
2024-03-17,70.8806
2024-03-18,70.3021
2024-03-19,66.3788
2024-03-20,68.6055
2024-03-21,68.7981
2024-03-22,69.3072
2024-03-23,69.3072
2024-03-24,69.3072
2024-03-25,68.635
2024-03-26,66.109
2024-03-27,67.6371
2024-03-28,69.067
2024-03-29,69.067
2024-03-30,69.067
2024-03-31,69.067
2024-04-01,69.3976
2024-04-02,69.8653
2024-04-03,71.9662
2024-04-04,69.5874
2024-04-05,70.0249
2024-04-06,70.0249
2024-04-07,70.0249
2024-04-08,71.2298
