,NFG US Equity
2023-03-20,43.2378
2023-03-21,44.6687
2023-03-22,40.8762
2023-03-23,40.9883
2023-03-24,43.7721
2023-03-25,43.7721
2023-03-26,43.7721
2023-03-27,45.2792
2023-03-28,46.4769
2023-03-29,47.5609
2023-03-30,48.3534
2023-03-31,50.3142
2023-04-01,50.3142
2023-04-02,50.3142
2023-04-03,49.4317
2023-04-04,48.1099
2023-04-05,50.5613
2023-04-06,49.7173
2023-04-07,49.7173
2023-04-08,49.7173
2023-04-09,49.7173
2023-04-10,49.8485
2023-04-11,49.741
2023-04-12,48.7627
2023-04-13,47.2666
2023-04-14,46.0656
2023-04-15,46.0656
2023-04-16,46.0656
2023-04-17,45.9868
2023-04-18,44.7972
2023-04-19,45.156
2023-04-20,42.8762
2023-04-21,43.4196
2023-04-22,43.4196
2023-04-23,43.4196
2023-04-24,44.3776
2023-04-25,43.5067
2023-04-26,42.7207
2023-04-27,45.328
2023-04-28,46.8828
2023-04-29,46.8828
2023-04-30,46.8828
2023-05-01,44.9013
2023-05-02,37.2338
2023-05-03,39.1841
2023-05-04,39.6444
2023-05-05,44.1145
2023-05-06,44.1145
2023-05-07,44.1145
2023-05-08,43.0084
2023-05-09,43.9771
2023-05-10,42.5057
2023-05-11,39.0514
2023-05-12,38.9497
2023-05-13,38.9497
2023-05-14,38.9497
2023-05-15,39.1464
2023-05-16,36.4907
2023-05-17,39.1632
2023-05-18,39.2278
2023-05-19,41.0077
2023-05-20,41.0077
2023-05-21,41.0077
2023-05-22,40.7607
2023-05-23,41.7506
2023-05-24,40.6726
2023-05-25,38.9969
2023-05-26,40.3706
2023-05-27,40.3706
2023-05-28,40.3706
2023-05-29,40.3706
2023-05-30,41.0572
2023-05-31,39.893
2023-06-01,40.2507
2023-06-02,44.8663
2023-06-03,44.8663
2023-06-04,44.8663
2023-06-05,43.8611
2023-06-06,44.1268
2023-06-07,48.4769
2023-06-08,47.1827
2023-06-09,46.0726
2023-06-10,46.0726
2023-06-11,46.0726
2023-06-12,43.7854
2023-06-13,43.9163
2023-06-14,42.1396
2023-06-15,43.8517
2023-06-16,45.1359
2023-06-17,45.1359
2023-06-18,45.1359
2023-06-19,45.1359
2023-06-20,42.7498
2023-06-21,44.0794
2023-06-22,42.4969
2023-06-23,39.7134
2023-06-24,39.7134
2023-06-25,39.7134
2023-06-26,41.7378
2023-06-27,43.1531
2023-06-28,43.3847
2023-06-29,46.6754
2023-06-30,47.0829
2023-07-01,47.0829
2023-07-02,47.0829
2023-07-03,47.4346
2023-07-04,47.4346
2023-07-05,47.2868
2023-07-06,44.3432
2023-07-07,43.7686
2023-07-08,43.7686
2023-07-09,43.7686
2023-07-10,43.0
2023-07-11,46.7969
2023-07-12,49.0931
2023-07-13,49.8396
2023-07-14,45.9212
2023-07-15,45.9212
2023-07-16,45.9212
2023-07-17,45.1862
2023-07-18,48.6206
2023-07-19,49.9307
2023-07-20,50.67
2023-07-21,50.0885
2023-07-22,50.0885
2023-07-23,50.0885
2023-07-24,49.9014
2023-07-25,51.2513
2023-07-26,51.7207
2023-07-27,48.865
2023-07-28,51.329
2023-07-29,51.329
2023-07-30,51.329
2023-07-31,53.5835
2023-08-01,51.0105
2023-08-02,51.4028
2023-08-03,54.2316
2023-08-04,56.0593
2023-08-05,56.0593
2023-08-06,56.0593
2023-08-07,56.7263
2023-08-08,55.2006
2023-08-09,59.7328
2023-08-10,58.4274
2023-08-11,58.1162
2023-08-12,58.1162
2023-08-13,58.1162
2023-08-14,55.0496
2023-08-15,52.2299
2023-08-16,52.4817
2023-08-17,52.6252
2023-08-18,52.8315
2023-08-19,52.8315
2023-08-20,52.8315
2023-08-21,52.8315
2023-08-22,49.9389
2023-08-23,52.0013
2023-08-24,50.4064
2023-08-25,50.3087
2023-08-26,50.3087
2023-08-27,50.3087
2023-08-28,50.8671
2023-08-29,51.0345
2023-08-30,51.3432
2023-08-31,53.2408
2023-09-01,53.2745
2023-09-02,53.2745
2023-09-03,53.2745
2023-09-04,53.2745
2023-09-05,47.1007
2023-09-06,45.3404
2023-09-07,45.4144
2023-09-08,46.975
2023-09-09,46.975
2023-09-10,46.975
2023-09-11,46.0667
2023-09-12,48.248
2023-09-13,50.662
2023-09-14,55.4028
2023-09-15,54.7936
2023-09-16,54.7936
2023-09-17,54.7936
2023-09-18,56.37
2023-09-19,52.5441
2023-09-20,51.2887
2023-09-21,49.2698
2023-09-22,47.7572
2023-09-23,47.7572
2023-09-24,47.7572
2023-09-25,49.2377
2023-09-26,47.9568
2023-09-27,49.5786
2023-09-28,49.3982
2023-09-29,48.6325
2023-09-30,48.6325
2023-10-01,48.6325
2023-10-02,44.2237
2023-10-03,45.5102
2023-10-04,44.681
2023-10-05,46.656
2023-10-06,49.4077
2023-10-07,49.4077
2023-10-08,49.4077
2023-10-09,54.8245
2023-10-10,55.8456
2023-10-11,56.2494
2023-10-12,55.9319
2023-10-13,54.969
2023-10-14,54.969
2023-10-15,54.969
2023-10-16,56.2671
2023-10-17,59.2635
2023-10-18,55.5064
2023-10-19,54.0355
2023-10-20,51.8391
2023-10-21,51.8391
2023-10-22,51.8391
2023-10-23,48.9057
2023-10-24,50.315
2023-10-25,49.1804
2023-10-26,48.2911
2023-10-27,46.024
2023-10-28,46.024
2023-10-29,46.024
2023-10-30,43.9697
2023-10-31,45.2666
2023-11-01,47.6145
2023-11-02,51.7231
2023-11-03,54.5915
2023-11-04,54.5915
2023-11-05,54.5915
2023-11-06,50.7297
2023-11-07,48.4199
2023-11-08,45.6354
2023-11-09,44.3847
2023-11-10,45.3882
2023-11-11,45.3882
2023-11-12,45.3882
2023-11-13,45.8217
2023-11-14,49.6523
2023-11-15,49.4701
2023-11-16,47.8859
2023-11-17,47.1182
2023-11-18,47.1182
2023-11-19,47.1182
2023-11-20,45.925
2023-11-21,44.997
2023-11-22,47.3185
2023-11-23,47.3185
2023-11-24,47.6991
2023-11-25,47.6991
2023-11-26,47.6991
2023-11-27,46.8639
2023-11-28,46.403
2023-11-29,45.4775
2023-11-30,46.6748
2023-12-01,48.9321
2023-12-02,48.9321
2023-12-03,48.9321
2023-12-04,48.7542
2023-12-05,45.1588
2023-12-06,45.0506
2023-12-07,46.7026
2023-12-08,46.9665
2023-12-09,46.9665
2023-12-10,46.9665
2023-12-11,47.3708
2023-12-12,44.2853
2023-12-13,48.9279
2023-12-14,49.1425
2023-12-15,47.1514
2023-12-16,47.1514
2023-12-17,47.1514
2023-12-18,48.0795
2023-12-19,48.7536
2023-12-20,45.3053
2023-12-21,46.9999
2023-12-22,48.1191
2023-12-23,48.1191
2023-12-24,48.1191
2023-12-25,48.1191
2023-12-26,47.88
2023-12-27,46.4766
2023-12-28,47.7864
2023-12-29,47.9575
2023-12-30,47.9575
2023-12-31,47.9575
2024-01-01,47.9575
2024-01-02,50.1217
2024-01-03,49.4241
2024-01-04,49.5279
2024-01-05,49.3532
2024-01-06,49.3532
2024-01-07,49.3532
2024-01-08,50.6145
2024-01-09,50.3182
2024-01-10,49.347
2024-01-11,46.7954
2024-01-12,48.7268
2024-01-13,48.7268
2024-01-14,48.7268
2024-01-15,48.7268
2024-01-16,44.6061
2024-01-17,42.9857
2024-01-18,40.4071
2024-01-19,40.734
2024-01-20,40.734
2024-01-21,40.734
2024-01-22,40.1642
2024-01-23,39.8757
2024-01-24,38.228
2024-01-25,40.3385
2024-01-26,41.2896
2024-01-27,41.2896
2024-01-28,41.2896
2024-01-29,41.7698
2024-01-30,42.3023
2024-01-31,40.1199
2024-02-01,41.6543
2024-02-02,39.4987
2024-02-03,39.4987
2024-02-04,39.4987
2024-02-05,36.3823
2024-02-06,38.3588
2024-02-07,37.5094
2024-02-08,48.7552
2024-02-09,45.6104
2024-02-10,45.6104
2024-02-11,45.6104
2024-02-12,48.2773
2024-02-13,44.3109
2024-02-14,43.6432
2024-02-15,46.9797
2024-02-16,47.4228
2024-02-17,47.4228
2024-02-18,47.4228
2024-02-19,47.4228
2024-02-20,48.8956
2024-02-21,51.9845
2024-02-22,50.839
2024-02-23,50.153
2024-02-24,50.153
2024-02-25,50.153
2024-02-26,48.8739
2024-02-27,50.2733
2024-02-28,49.3991
2024-02-29,49.5202
2024-03-01,49.5826
2024-03-02,49.5826
2024-03-03,49.5826
2024-03-04,53.5066
2024-03-05,53.5066
2024-03-06,55.3924
2024-03-07,56.1611
2024-03-08,55.4201
2024-03-09,55.4201
2024-03-10,55.4201
2024-03-11,58.3189
2024-03-12,57.1688
2024-03-13,57.494
2024-03-14,54.7697
2024-03-15,55.9072
2024-03-16,55.9072
2024-03-17,55.9072
2024-03-18,55.9359
2024-03-19,57.9438
2024-03-20,58.0551
2024-03-21,59.3094
2024-03-22,56.8101
2024-03-23,56.8101
2024-03-24,56.8101
2024-03-25,58.1222
2024-03-26,57.4161
2024-03-27,60.9781
2024-03-28,62.8167
2024-03-29,62.8167
2024-03-30,62.8167
2024-03-31,62.8167
2024-04-01,61.3222
2024-04-02,60.2797
2024-04-03,60.5466
2024-04-04,59.4719
2024-04-05,58.562
2024-04-06,58.562
2024-04-07,58.562
2024-04-08,60.5217
