,PLAY US Equity
2023-03-21,43.5444
2023-03-22,43.1655
2023-03-23,41.4947
2023-03-24,41.9052
2023-03-25,41.9052
2023-03-26,41.9052
2023-03-27,43.9136
2023-03-28,44.2638
2023-03-29,45.0015
2023-03-30,45.1406
2023-03-31,45.877
2023-04-01,45.877
2023-04-02,45.877
2023-04-03,43.9746
2023-04-04,41.3882
2023-04-05,38.6946
2023-04-06,40.2733
2023-04-07,40.2733
2023-04-08,40.2733
2023-04-09,40.2733
2023-04-10,42.7204
2023-04-11,47.1722
2023-04-12,43.3753
2023-04-13,43.757
2023-04-14,44.6577
2023-04-15,44.6577
2023-04-16,44.6577
2023-04-17,43.285
2023-04-18,43.8711
2023-04-19,44.3845
2023-04-20,42.4197
2023-04-21,42.4197
2023-04-22,42.4197
2023-04-23,42.4197
2023-04-24,43.1724
2023-04-25,41.6768
2023-04-26,42.9509
2023-04-27,45.0029
2023-04-28,47.1096
2023-04-29,47.1096
2023-04-30,47.1096
2023-05-01,47.302
2023-05-02,44.9813
2023-05-03,49.8588
2023-05-04,48.458
2023-05-05,49.7178
2023-05-06,49.7178
2023-05-07,49.7178
2023-05-08,46.9404
2023-05-09,48.6155
2023-05-10,47.3959
2023-05-11,46.7428
2023-05-12,45.7413
2023-05-13,45.7413
2023-05-14,45.7413
2023-05-15,43.8647
2023-05-16,43.8647
2023-05-17,45.5636
2023-05-18,46.8332
2023-05-19,46.0918
2023-05-20,46.0918
2023-05-21,46.0918
2023-05-22,43.8651
2023-05-23,44.9885
2023-05-24,44.7447
2023-05-25,43.6916
2023-05-26,42.9619
2023-05-27,42.9619
2023-05-28,42.9619
2023-05-29,42.9619
2023-05-30,40.7554
2023-05-31,40.6864
2023-06-01,41.3031
2023-06-02,44.8925
2023-06-03,44.8925
2023-06-04,44.8925
2023-06-05,41.2974
2023-06-06,46.6591
2023-06-07,59.6
2023-06-08,56.0866
2023-06-09,55.2228
2023-06-10,55.2228
2023-06-11,55.2228
2023-06-12,56.4267
2023-06-13,66.5252
2023-06-14,61.2301
2023-06-15,59.2813
2023-06-16,55.5386
2023-06-17,55.5386
2023-06-18,55.5386
2023-06-19,55.5386
2023-06-20,57.9347
2023-06-21,58.0205
2023-06-22,58.2469
2023-06-23,58.7331
2023-06-24,58.7331
2023-06-25,58.7331
2023-06-26,58.6773
2023-06-27,60.1902
2023-06-28,60.9176
2023-06-29,62.293
2023-06-30,60.4329
2023-07-01,60.4329
2023-07-02,60.4329
2023-07-03,60.4723
2023-07-04,60.4723
2023-07-05,57.6995
2023-07-06,57.7424
2023-07-07,59.6227
2023-07-08,59.6227
2023-07-09,59.6227
2023-07-10,59.6786
2023-07-11,60.0782
2023-07-12,60.2094
2023-07-13,61.234
2023-07-14,60.8404
2023-07-15,60.8404
2023-07-16,60.8404
2023-07-17,58.0694
2023-07-18,59.8673
2023-07-19,61.1881
2023-07-20,61.3066
2023-07-21,61.0896
2023-07-22,61.0896
2023-07-23,61.0896
2023-07-24,61.8955
2023-07-25,59.4698
2023-07-26,59.2756
2023-07-27,56.8281
2023-07-28,57.9892
2023-07-29,57.9892
2023-07-30,57.9892
2023-07-31,58.6859
2023-08-01,57.7448
2023-08-02,54.3966
2023-08-03,51.7965
2023-08-04,51.5589
2023-08-05,51.5589
2023-08-06,51.5589
2023-08-07,52.0349
2023-08-08,50.6252
2023-08-09,48.9907
2023-08-10,47.7364
2023-08-11,46.7913
2023-08-12,46.7913
2023-08-13,46.7913
2023-08-14,48.5704
2023-08-15,47.2165
2023-08-16,47.8844
2023-08-17,44.7076
2023-08-18,46.3547
2023-08-19,46.3547
2023-08-20,46.3547
2023-08-21,46.5485
2023-08-22,46.5485
2023-08-23,46.0809
2023-08-24,43.5996
2023-08-25,44.5134
2023-08-26,44.5134
2023-08-27,44.5134
2023-08-28,44.5134
2023-08-29,46.1607
2023-08-30,46.4894
2023-08-31,45.0434
2023-09-01,46.2623
2023-09-02,46.2623
2023-09-03,46.2623
2023-09-04,46.2623
2023-09-05,42.2701
2023-09-06,41.1696
2023-09-07,36.8781
2023-09-08,36.1796
2023-09-09,36.1796
2023-09-10,36.1796
2023-09-11,36.3318
2023-09-12,37.5031
2023-09-13,37.2049
2023-09-14,41.8107
2023-09-15,41.9822
2023-09-16,41.9822
2023-09-17,41.9822
2023-09-18,41.1458
2023-09-19,42.1591
2023-09-20,42.28
2023-09-21,40.0699
2023-09-22,41.3753
2023-09-23,41.3753
2023-09-24,41.3753
2023-09-25,41.0231
2023-09-26,40.0749
2023-09-27,42.9008
2023-09-28,45.1843
2023-09-29,45.3628
2023-09-30,45.3628
2023-10-01,45.3628
2023-10-02,44.9091
2023-10-03,42.1471
2023-10-04,42.3402
2023-10-05,42.0979
2023-10-06,40.3087
2023-10-07,40.3087
2023-10-08,40.3087
2023-10-09,39.5437
2023-10-10,43.6661
2023-10-11,42.1668
2023-10-12,38.3445
2023-10-13,37.9154
2023-10-14,37.9154
2023-10-15,37.9154
2023-10-16,44.6033
2023-10-17,48.3608
2023-10-18,46.4902
2023-10-19,45.9521
2023-10-20,45.7239
2023-10-21,45.7239
2023-10-22,45.7239
2023-10-23,44.1371
2023-10-24,44.5354
2023-10-25,43.5489
2023-10-26,42.4187
2023-10-27,43.5701
2023-10-28,43.5701
2023-10-29,43.5701
2023-10-30,43.6621
2023-10-31,44.5045
2023-11-01,42.6009
2023-11-02,45.1225
2023-11-03,49.0662
2023-11-04,49.0662
2023-11-05,49.0662
2023-11-06,48.1582
2023-11-07,49.1866
2023-11-08,48.0409
2023-11-09,45.3473
2023-11-10,46.7744
2023-11-11,46.7744
2023-11-12,46.7744
2023-11-13,47.6971
2023-11-14,54.2368
2023-11-15,55.2802
2023-11-16,53.0235
2023-11-17,54.2344
2023-11-18,54.2344
2023-11-19,54.2344
2023-11-20,55.5562
2023-11-21,53.8636
2023-11-22,55.1834
2023-11-23,55.1834
2023-11-24,55.5298
2023-11-25,55.5298
2023-11-26,55.5298
2023-11-27,57.457
2023-11-28,56.6208
2023-11-29,59.0639
2023-11-30,59.6568
2023-12-01,63.7324
2023-12-02,63.7324
2023-12-03,63.7324
2023-12-04,62.2758
2023-12-05,60.0117
2023-12-06,63.4065
2023-12-07,66.4779
2023-12-08,68.7157
2023-12-09,68.7157
2023-12-10,68.7157
2023-12-11,69.2367
2023-12-12,65.4214
2023-12-13,68.0945
2023-12-14,71.4488
2023-12-15,67.9237
2023-12-16,67.9237
2023-12-17,67.9237
2023-12-18,66.9191
2023-12-19,69.7217
2023-12-20,68.2389
2023-12-21,69.7264
2023-12-22,70.4215
2023-12-23,70.4215
2023-12-24,70.4215
2023-12-25,70.4215
2023-12-26,72.0939
2023-12-27,72.4283
2023-12-28,70.351
2023-12-29,69.0361
2023-12-30,69.0361
2023-12-31,69.0361
2024-01-01,69.0361
2024-01-02,69.4563
2024-01-03,62.507
2024-01-04,62.0033
2024-01-05,61.139
2024-01-06,61.139
2024-01-07,61.139
2024-01-08,62.5513
2024-01-09,58.3969
2024-01-10,59.9097
2024-01-11,57.8962
2024-01-12,56.6895
2024-01-13,56.6895
2024-01-14,56.6895
2024-01-15,56.6895
2024-01-16,56.6895
2024-01-17,56.1055
2024-01-18,55.4304
2024-01-19,55.2799
2024-01-20,55.2799
2024-01-21,55.2799
2024-01-22,58.8015
2024-01-23,59.6503
2024-01-24,58.317
2024-01-25,60.441
2024-01-26,58.8999
2024-01-27,58.8999
2024-01-28,58.8999
2024-01-29,61.117
2024-01-30,62.2769
2024-01-31,62.0405
2024-02-01,63.1544
2024-02-02,64.4034
2024-02-03,64.4034
2024-02-04,64.4034
2024-02-05,60.5616
2024-02-06,61.6922
2024-02-07,61.5027
2024-02-08,66.5281
2024-02-09,68.1442
2024-02-10,68.1442
2024-02-11,68.1442
2024-02-12,69.9813
2024-02-13,64.0919
2024-02-14,63.6372
2024-02-15,64.9245
2024-02-16,66.476
2024-02-17,66.476
2024-02-18,66.476
2024-02-19,66.476
2024-02-20,66.3232
2024-02-21,65.3682
2024-02-22,67.549
2024-02-23,69.1052
2024-02-24,69.1052
2024-02-25,69.1052
2024-02-26,67.7606
2024-02-27,68.0394
2024-02-28,66.4617
2024-02-29,64.2936
2024-03-01,65.1898
2024-03-02,65.1898
2024-03-03,65.1898
2024-03-04,62.5981
2024-03-05,64.5854
2024-03-06,63.909
2024-03-07,64.6986
2024-03-08,64.2442
2024-03-09,64.2442
2024-03-10,64.2442
2024-03-11,60.1171
2024-03-12,61.9883
2024-03-13,61.9668
2024-03-14,61.7014
2024-03-15,62.0517
2024-03-16,62.0517
2024-03-17,62.0517
2024-03-18,60.6064
2024-03-19,61.7049
2024-03-20,62.7925
2024-03-21,60.6813
2024-03-22,56.9198
2024-03-23,56.9198
2024-03-24,56.9198
2024-03-25,53.1899
2024-03-26,53.7598
2024-03-27,57.0235
2024-03-28,58.7004
2024-03-29,58.7004
2024-03-30,58.7004
2024-03-31,58.7004
2024-04-01,61.2136
2024-04-02,56.3305
2024-04-03,63.8774
2024-04-04,58.636
2024-04-05,57.8965
2024-04-06,57.8965
2024-04-07,57.8965
2024-04-08,56.9675
