,BIIB US Equity
2023-03-20,46.4674
2023-03-21,45.5759
2023-03-22,43.1756
2023-03-23,45.5524
2023-03-24,48.3045
2023-03-25,48.3045
2023-03-26,48.3045
2023-03-27,48.2785
2023-03-28,48.4334
2023-03-29,50.566
2023-03-30,51.188
2023-03-31,52.7796
2023-04-01,52.7796
2023-04-02,52.7796
2023-04-03,52.3594
2023-04-04,51.0849
2023-04-05,55.7448
2023-04-06,57.1039
2023-04-07,57.1039
2023-04-08,57.1039
2023-04-09,57.1039
2023-04-10,54.6686
2023-04-11,55.086
2023-04-12,56.143
2023-04-13,58.0448
2023-04-14,57.0178
2023-04-15,57.0178
2023-04-16,57.0178
2023-04-17,58.9649
2023-04-18,59.7208
2023-04-19,58.6511
2023-04-20,57.2901
2023-04-21,59.1156
2023-04-22,59.1156
2023-04-23,59.1156
2023-04-24,58.4487
2023-04-25,51.7654
2023-04-26,54.6116
2023-04-27,57.2447
2023-04-28,61.5179
2023-04-29,61.5179
2023-04-30,61.5179
2023-05-01,63.9573
2023-05-02,62.8608
2023-05-03,63.4697
2023-05-04,64.3726
2023-05-05,65.8961
2023-05-06,65.8961
2023-05-07,65.8961
2023-05-08,63.5846
2023-05-09,63.354
2023-05-10,62.8824
2023-05-11,61.1636
2023-05-12,60.5548
2023-05-13,60.5548
2023-05-14,60.5548
2023-05-15,61.4924
2023-05-16,58.7801
2023-05-17,57.9361
2023-05-18,57.4343
2023-05-19,58.8314
2023-05-20,58.8314
2023-05-21,58.8314
2023-05-22,57.7888
2023-05-23,55.4404
2023-05-24,54.4618
2023-05-25,51.8252
2023-05-26,52.6443
2023-05-27,52.6443
2023-05-28,52.6443
2023-05-29,52.6443
2023-05-30,52.6606
2023-05-31,51.2709
2023-06-01,54.537
2023-06-02,53.1789
2023-06-03,53.1789
2023-06-04,53.1789
2023-06-05,54.2091
2023-06-06,52.7532
2023-06-07,55.4558
2023-06-08,57.4182
2023-06-09,57.4182
2023-06-10,57.4182
2023-06-11,57.4182
2023-06-12,59.5182
2023-06-13,54.146
2023-06-14,51.6236
2023-06-15,50.4837
2023-06-16,50.2976
2023-06-17,50.2976
2023-06-18,50.2976
2023-06-19,50.2976
2023-06-20,48.3529
2023-06-21,48.67
2023-06-22,48.4486
2023-06-23,43.7175
2023-06-24,43.7175
2023-06-25,43.7175
2023-06-26,42.3827
2023-06-27,43.2185
2023-06-28,43.8762
2023-06-29,42.9667
2023-06-30,44.6741
2023-07-01,44.6741
2023-07-02,44.6741
2023-07-03,45.0432
2023-07-04,45.0432
2023-07-05,45.331
2023-07-06,44.8451
2023-07-07,39.961
2023-07-08,39.961
2023-07-09,39.961
2023-07-10,44.0945
2023-07-11,43.2708
2023-07-12,42.2296
2023-07-13,42.4554
2023-07-14,43.0867
2023-07-15,43.0867
2023-07-16,43.0867
2023-07-17,42.8184
2023-07-18,41.6886
2023-07-19,42.198
2023-07-20,41.0691
2023-07-21,42.5502
2023-07-22,42.5502
2023-07-23,42.5502
2023-07-24,42.7399
2023-07-25,39.2863
2023-07-26,36.9502
2023-07-27,35.8772
2023-07-28,37.7325
2023-07-29,37.7325
2023-07-30,37.7325
2023-07-31,41.3037
2023-08-01,40.8687
2023-08-02,42.4608
2023-08-03,40.5564
2023-08-04,41.3915
2023-08-05,41.3915
2023-08-06,41.3915
2023-08-07,43.0262
2023-08-08,45.0245
2023-08-09,43.4795
2023-08-10,42.3044
2023-08-11,45.4633
2023-08-12,45.4633
2023-08-13,45.4633
2023-08-14,44.9453
2023-08-15,43.5688
2023-08-16,41.0112
2023-08-17,39.2064
2023-08-18,39.041
2023-08-19,39.041
2023-08-20,39.041
2023-08-21,41.8825
2023-08-22,40.8327
2023-08-23,42.1391
2023-08-24,40.9219
2023-08-25,42.375
2023-08-26,42.375
2023-08-27,42.375
2023-08-28,42.826
2023-08-29,44.9467
2023-08-30,44.4724
2023-08-31,44.6052
2023-09-01,44.489
2023-09-02,44.489
2023-09-03,44.489
2023-09-04,44.489
2023-09-05,43.9408
2023-09-06,42.3638
2023-09-07,40.9556
2023-09-08,39.6107
2023-09-09,39.6107
2023-09-10,39.6107
2023-09-11,39.5707
2023-09-12,39.289
2023-09-13,37.8208
2023-09-14,38.2079
2023-09-15,37.3111
2023-09-16,37.3111
2023-09-17,37.3111
2023-09-18,36.4493
2023-09-19,39.7077
2023-09-20,43.1608
2023-09-21,42.1263
2023-09-22,41.3257
2023-09-23,41.3257
2023-09-24,41.3257
2023-09-25,39.6662
2023-09-26,42.3921
2023-09-27,42.0484
2023-09-28,42.3313
2023-09-29,41.7732
2023-09-30,41.7732
2023-10-01,41.7732
2023-10-02,39.0759
2023-10-03,38.1248
2023-10-04,43.4948
2023-10-05,45.671
2023-10-06,48.4114
2023-10-07,48.4114
2023-10-08,48.4114
2023-10-09,49.1435
2023-10-10,49.091
2023-10-11,50.9362
2023-10-12,46.8542
2023-10-13,47.8471
2023-10-14,47.8471
2023-10-15,47.8471
2023-10-16,51.9966
2023-10-17,51.6152
2023-10-18,48.7635
2023-10-19,44.7302
2023-10-20,44.8444
2023-10-21,44.8444
2023-10-22,44.8444
2023-10-23,42.3924
2023-10-24,41.6496
2023-10-25,38.6962
2023-10-26,35.9377
2023-10-27,33.0987
2023-10-28,33.0987
2023-10-29,33.0987
2023-10-30,35.2679
2023-10-31,35.5332
2023-11-01,37.211
2023-11-02,38.9801
2023-11-03,44.498
2023-11-04,44.498
2023-11-05,44.498
2023-11-06,44.0289
2023-11-07,42.4233
2023-11-08,36.139
2023-11-09,33.5397
2023-11-10,33.6379
2023-11-11,33.6379
2023-11-12,33.6379
2023-11-13,32.8489
2023-11-14,34.7698
2023-11-15,37.7831
2023-11-16,37.713
2023-11-17,37.1013
2023-11-18,37.1013
2023-11-19,37.1013
2023-11-20,38.5903
2023-11-21,38.35
2023-11-22,39.5615
2023-11-23,39.5615
2023-11-24,40.0691
2023-11-25,40.0691
2023-11-26,40.0691
2023-11-27,38.5568
2023-11-28,37.9103
2023-11-29,41.3385
2023-11-30,42.7588
2023-12-01,43.1536
2023-12-02,43.1536
2023-12-03,43.1536
2023-12-04,42.1915
2023-12-05,40.4808
2023-12-06,43.5831
2023-12-07,47.0676
2023-12-08,47.1769
2023-12-09,47.1769
2023-12-10,47.1769
2023-12-11,51.346
2023-12-12,52.9947
2023-12-13,56.3963
2023-12-14,56.8814
2023-12-15,51.7679
2023-12-16,51.7679
2023-12-17,51.7679
2023-12-18,52.9134
2023-12-19,53.6178
2023-12-20,51.5471
2023-12-21,54.4834
2023-12-22,56.452
2023-12-23,56.452
2023-12-24,56.452
2023-12-25,56.452
2023-12-26,57.7088
2023-12-27,58.2701
2023-12-28,57.405
2023-12-29,56.2468
2023-12-30,56.2468
2023-12-31,56.2468
2024-01-01,56.2468
2024-01-02,60.3358
2024-01-03,57.6667
2024-01-04,55.7878
2024-01-05,54.391
2024-01-06,54.391
2024-01-07,54.391
2024-01-08,54.4401
2024-01-09,53.1711
2024-01-10,52.2237
2024-01-11,48.3387
2024-01-12,48.849
2024-01-13,48.849
2024-01-14,48.849
2024-01-15,48.849
2024-01-16,47.8128
2024-01-17,47.3179
2024-01-18,48.3401
2024-01-19,50.1017
2024-01-20,50.1017
2024-01-21,50.1017
2024-01-22,49.1393
2024-01-23,51.1171
2024-01-24,48.5077
2024-01-25,47.9752
2024-01-26,47.191
2024-01-27,47.191
2024-01-28,47.191
2024-01-29,48.8703
2024-01-30,48.6097
2024-01-31,48.3551
2024-02-01,49.123
2024-02-02,46.6048
2024-02-03,46.6048
2024-02-04,46.6048
2024-02-05,45.501
2024-02-06,48.0144
2024-02-07,45.1083
2024-02-08,44.9734
2024-02-09,45.4515
2024-02-10,45.4515
2024-02-11,45.4515
2024-02-12,48.0343
2024-02-13,38.8735
2024-02-14,36.5196
2024-02-15,38.2284
2024-02-16,36.5627
2024-02-17,36.5627
2024-02-18,36.5627
2024-02-19,36.5627
2024-02-20,36.6497
2024-02-21,37.9356
2024-02-22,38.8614
2024-02-23,39.4344
2024-02-24,39.4344
2024-02-25,39.4344
2024-02-26,39.7058
2024-02-27,39.8702
2024-02-28,38.8228
2024-02-29,36.6711
2024-03-01,39.5601
2024-03-02,39.5601
2024-03-03,39.5601
2024-03-04,39.6104
2024-03-05,37.8438
2024-03-06,38.0925
2024-03-07,39.4594
2024-03-08,42.3002
2024-03-09,42.3002
2024-03-10,42.3002
2024-03-11,46.8425
2024-03-12,45.3763
2024-03-13,44.9466
2024-03-14,41.4266
2024-03-15,41.2772
2024-03-16,41.2772
2024-03-17,41.2772
2024-03-18,41.3408
2024-03-19,40.9487
2024-03-20,40.6998
2024-03-21,42.6531
2024-03-22,41.2214
2024-03-23,41.2214
2024-03-24,41.2214
2024-03-25,40.4737
2024-03-26,38.1054
2024-03-27,41.3874
2024-03-28,41.0177
2024-03-29,41.0177
2024-03-30,41.0177
2024-03-31,41.0177
2024-04-01,40.5949
2024-04-02,37.0448
2024-04-03,36.4667
2024-04-04,35.969
2024-04-05,35.3089
2024-04-06,35.3089
2024-04-07,35.3089
2024-04-08,36.2233
