,LLY US Equity
2023-03-21,48.3886
2023-03-22,48.3382
2023-03-23,49.1693
2023-03-24,50.8777
2023-03-25,50.8777
2023-03-26,50.8777
2023-03-27,50.1138
2023-03-28,51.612
2023-03-29,50.6929
2023-03-30,53.0357
2023-03-31,54.3077
2023-04-01,54.3077
2023-04-02,54.3077
2023-04-03,57.5006
2023-04-04,59.069
2023-04-05,61.9237
2023-04-06,63.9867
2023-04-07,63.9867
2023-04-08,63.9867
2023-04-09,63.9867
2023-04-10,63.231
2023-04-11,61.5068
2023-04-12,63.2609
2023-04-13,65.2551
2023-04-14,65.0038
2023-04-15,65.0038
2023-04-16,65.0038
2023-04-17,63.5686
2023-04-18,62.1142
2023-04-19,62.3189
2023-04-20,63.8833
2023-04-21,67.2624
2023-04-22,67.2624
2023-04-23,67.2624
2023-04-24,66.103
2023-04-25,66.5729
2023-04-26,61.5004
2023-04-27,65.9145
2023-04-28,67.4264
2023-04-29,67.4264
2023-04-30,67.4264
2023-05-01,69.9189
2023-05-02,69.0347
2023-05-03,74.6043
2023-05-04,73.2163
2023-05-05,72.8948
2023-05-06,72.8948
2023-05-07,72.8948
2023-05-08,73.8214
2023-05-09,71.5838
2023-05-10,73.0519
2023-05-11,72.8608
2023-05-12,72.8627
2023-05-13,72.8627
2023-05-14,72.8627
2023-05-15,72.8792
2023-05-16,73.3268
2023-05-17,73.5001
2023-05-18,73.5911
2023-05-19,74.5567
2023-05-20,74.5567
2023-05-21,74.5567
2023-05-22,69.6348
2023-05-23,64.0175
2023-05-24,64.7168
2023-05-25,65.1383
2023-05-26,64.3532
2023-05-27,64.3532
2023-05-28,64.3532
2023-05-29,64.3532
2023-05-30,64.7722
2023-05-31,65.4161
2023-06-01,67.3697
2023-06-02,68.8804
2023-06-03,68.8804
2023-06-04,68.8804
2023-06-05,69.3653
2023-06-06,68.6827
2023-06-07,64.9595
2023-06-08,67.4875
2023-06-09,67.5865
2023-06-10,67.5865
2023-06-11,67.5865
2023-06-12,67.1802
2023-06-13,67.2944
2023-06-14,67.859
2023-06-15,69.5475
2023-06-16,65.9572
2023-06-17,65.9572
2023-06-18,65.9572
2023-06-19,65.9572
2023-06-20,67.1529
2023-06-21,67.4459
2023-06-22,68.7317
2023-06-23,69.0451
2023-06-24,69.0451
2023-06-25,69.0451
2023-06-26,65.4853
2023-06-27,68.708
2023-06-28,65.5786
2023-06-29,67.1249
2023-06-30,68.2684
2023-07-01,68.2684
2023-07-02,68.2684
2023-07-03,64.3685
2023-07-04,64.3685
2023-07-05,65.522
2023-07-06,64.2699
2023-07-07,59.0515
2023-07-08,59.0515
2023-07-09,59.0515
2023-07-10,59.3825
2023-07-11,53.6606
2023-07-12,54.063
2023-07-13,51.7944
2023-07-14,56.5165
2023-07-15,56.5165
2023-07-16,56.5165
2023-07-17,55.6304
2023-07-18,56.855
2023-07-19,57.5593
2023-07-20,60.4622
2023-07-21,59.729
2023-07-22,59.729
2023-07-23,59.729
2023-07-24,58.6055
2023-07-25,57.8687
2023-07-26,56.2452
2023-07-27,56.6907
2023-07-28,57.7987
2023-07-29,57.7987
2023-07-30,57.7987
2023-07-31,56.126
2023-08-01,55.5086
2023-08-02,55.9855
2023-08-03,53.7065
2023-08-04,53.8271
2023-08-05,53.8271
2023-08-06,53.8271
2023-08-07,55.4954
2023-08-08,71.2844
2023-08-09,71.9893
2023-08-10,70.1089
2023-08-11,71.2129
2023-08-12,71.2129
2023-08-13,71.2129
2023-08-14,72.8388
2023-08-15,74.0436
2023-08-16,73.8941
2023-08-17,70.5665
2023-08-18,71.9043
2023-08-19,71.9043
2023-08-20,71.9043
2023-08-21,72.4393
2023-08-22,72.9701
2023-08-23,72.8495
2023-08-24,70.6895
2023-08-25,71.6075
2023-08-26,71.6075
2023-08-27,71.6075
2023-08-28,71.6514
2023-08-29,71.6429
2023-08-30,69.1395
2023-08-31,70.2688
2023-09-01,70.787
2023-09-02,70.787
2023-09-03,70.787
2023-09-04,70.787
2023-09-05,70.9812
2023-09-06,71.3027
2023-09-07,73.5874
2023-09-08,75.5902
2023-09-09,75.5902
2023-09-10,75.5902
2023-09-11,76.8398
2023-09-12,77.3332
2023-09-13,77.1423
2023-09-14,73.8767
2023-09-15,67.4012
2023-09-16,67.4012
2023-09-17,67.4012
2023-09-18,65.7636
2023-09-19,66.4716
2023-09-20,64.4775
2023-09-21,57.8892
2023-09-22,57.9825
2023-09-23,57.9825
2023-09-24,57.9825
2023-09-25,58.3898
2023-09-26,57.6369
2023-09-27,57.5527
2023-09-28,55.7633
2023-09-29,53.3959
2023-09-30,53.3959
2023-10-01,53.3959
2023-10-02,53.718
2023-10-03,49.7045
2023-10-04,51.4987
2023-10-05,54.1998
2023-10-06,59.7006
2023-10-07,59.7006
2023-10-08,59.7006
2023-10-09,61.0343
2023-10-10,62.5158
2023-10-11,66.9827
2023-10-12,67.781
2023-10-13,67.3614
2023-10-14,67.3614
2023-10-15,67.3614
2023-10-16,68.5154
2023-10-17,65.82
2023-10-18,65.4777
2023-10-19,60.4788
2023-10-20,58.7405
2023-10-21,58.7405
2023-10-22,58.7405
2023-10-23,56.5592
2023-10-24,59.6226
2023-10-25,58.0212
2023-10-26,53.4539
2023-10-27,51.6509
2023-10-28,51.6509
2023-10-29,51.6509
2023-10-30,52.7977
2023-10-31,50.1524
2023-11-01,50.2683
2023-11-02,55.4893
2023-11-03,52.7228
2023-11-04,52.7228
2023-11-05,52.7228
2023-11-06,57.5285
2023-11-07,58.2879
2023-11-08,61.1951
2023-11-09,55.4086
2023-11-10,56.3888
2023-11-11,56.3888
2023-11-12,56.3888
2023-11-13,58.5988
2023-11-14,58.4433
2023-11-15,54.0899
2023-11-16,54.1232
2023-11-17,54.6036
2023-11-18,54.6036
2023-11-19,54.6036
2023-11-20,55.5616
2023-11-21,54.5507
2023-11-22,54.9727
2023-11-23,54.9727
2023-11-24,55.9931
2023-11-25,55.9931
2023-11-26,55.9931
2023-11-27,53.9782
2023-11-28,53.9907
2023-11-29,54.0388
2023-11-30,53.8552
2023-12-01,52.2866
2023-12-02,52.2866
2023-12-03,52.2866
2023-12-04,52.621
2023-12-05,53.1329
2023-12-06,53.365
2023-12-07,53.1225
2023-12-08,55.223
2023-12-09,55.223
2023-12-10,55.223
2023-12-11,51.7845
2023-12-12,51.9436
2023-12-13,54.6806
2023-12-14,49.2527
2023-12-15,48.9092
2023-12-16,48.9092
2023-12-17,48.9092
2023-12-18,50.5975
2023-12-19,50.6084
2023-12-20,48.4771
2023-12-21,48.8923
2023-12-22,48.5284
2023-12-23,48.5284
2023-12-24,48.5284
2023-12-25,48.5284
2023-12-26,48.5972
2023-12-27,51.2098
2023-12-28,51.0464
2023-12-29,51.548
2023-12-30,51.548
2023-12-31,51.548
2024-01-01,51.548
2024-01-02,53.7461
2024-01-03,59.0297
2024-01-04,58.1671
2024-01-05,58.9524
2024-01-06,58.9524
2024-01-07,58.9524
2024-01-08,60.3737
2024-01-09,60.2151
2024-01-10,61.1199
2024-01-11,62.1649
2024-01-12,63.4868
2024-01-13,63.4868
2024-01-14,63.4868
2024-01-15,63.4868
2024-01-16,60.9328
2024-01-17,59.261
2024-01-18,57.6537
2024-01-19,58.7426
2024-01-20,58.7426
2024-01-21,58.7426
2024-01-22,59.2197
2024-01-23,58.8524
2024-01-24,59.7182
2024-01-25,57.8148
2024-01-26,60.3176
2024-01-27,60.3176
2024-01-28,60.3176
2024-01-29,61.4862
2024-01-30,61.4797
2024-01-31,61.6123
2024-02-01,64.5783
2024-02-02,65.9059
2024-02-03,65.9059
2024-02-04,65.9059
2024-02-05,71.7534
2024-02-06,71.3691
2024-02-07,73.8858
2024-02-08,75.0348
2024-02-09,75.5194
2024-02-10,75.5194
2024-02-11,75.5194
2024-02-12,74.5503
2024-02-13,75.1986
2024-02-14,76.871
2024-02-15,76.9193
2024-02-16,79.2401
2024-02-17,79.2401
2024-02-18,79.2401
2024-02-19,79.2401
2024-02-20,71.1888
2024-02-21,68.5285
2024-02-22,71.2349
2024-02-23,71.2082
2024-02-24,71.2082
2024-02-25,71.2082
2024-02-26,71.4714
2024-02-27,69.5587
2024-02-28,67.5691
2024-02-29,66.5103
2024-03-01,70.0027
2024-03-02,70.0027
2024-03-03,70.0027
2024-03-04,71.1159
2024-03-05,67.3762
2024-03-06,67.6374
2024-03-07,67.6853
2024-03-08,63.2138
2024-03-09,63.2138
2024-03-10,63.2138
2024-03-11,57.1906
2024-03-12,60.1049
2024-03-13,60.4956
2024-03-14,60.8917
2024-03-15,59.4908
2024-03-16,59.4908
2024-03-17,59.4908
2024-03-18,60.7013
2024-03-19,62.0979
2024-03-20,62.1089
2024-03-21,61.5081
2024-03-22,61.5599
2024-03-23,61.5599
2024-03-24,61.5599
2024-03-25,61.9427
2024-03-26,62.2135
2024-03-27,62.7249
2024-03-28,62.6661
2024-03-29,62.6661
2024-03-30,62.6661
2024-03-31,62.6661
2024-04-01,58.1963
2024-04-02,58.7919
2024-04-03,60.8285
2024-04-04,58.8501
2024-04-05,61.4921
2024-04-06,61.4921
2024-04-07,61.4921
2024-04-08,59.7885
