,BMY US Equity
2023-03-19,38.3762
2023-03-20,40.66
2023-03-21,41.5127
2023-03-22,40.9047
2023-03-23,40.3164
2023-03-24,42.615
2023-03-25,42.615
2023-03-26,42.615
2023-03-27,43.8611
2023-03-28,44.2783
2023-03-29,44.226
2023-03-30,44.2941
2023-03-31,47.9426
2023-04-01,47.9426
2023-04-02,47.9426
2023-04-03,49.1227
2023-04-04,46.8667
2023-04-05,49.6571
2023-04-06,53.8005
2023-04-07,53.8005
2023-04-08,53.8005
2023-04-09,53.8005
2023-04-10,52.4226
2023-04-11,51.6784
2023-04-12,52.184
2023-04-13,53.5253
2023-04-14,52.7598
2023-04-15,52.7598
2023-04-16,52.7598
2023-04-17,53.1926
2023-04-18,51.9774
2023-04-19,50.7773
2023-04-20,49.7182
2023-04-21,52.688
2023-04-22,52.688
2023-04-23,52.688
2023-04-24,52.8381
2023-04-25,51.8178
2023-04-26,45.1448
2023-04-27,44.0608
2023-04-28,41.927
2023-04-29,41.927
2023-04-30,41.927
2023-05-01,47.0723
2023-05-02,46.2914
2023-05-03,42.7232
2023-05-04,43.2808
2023-05-05,47.1816
2023-05-06,47.1816
2023-05-07,47.1816
2023-05-08,47.9392
2023-05-09,46.8829
2023-05-10,48.2916
2023-05-11,49.9451
2023-05-12,47.2432
2023-05-13,47.2432
2023-05-14,47.2432
2023-05-15,47.5597
2023-05-16,44.6621
2023-05-17,43.4941
2023-05-18,41.5882
2023-05-19,42.0314
2023-05-20,42.0314
2023-05-21,42.0314
2023-05-22,41.9609
2023-05-23,44.2837
2023-05-24,41.7395
2023-05-25,39.7132
2023-05-26,38.1551
2023-05-27,38.1551
2023-05-28,38.1551
2023-05-29,38.1551
2023-05-30,37.9262
2023-05-31,40.3809
2023-06-01,41.1721
2023-06-02,44.2948
2023-06-03,44.2948
2023-06-04,44.2948
2023-06-05,45.276
2023-06-06,44.0226
2023-06-07,43.2303
2023-06-08,43.7215
2023-06-09,42.4302
2023-06-10,42.4302
2023-06-11,42.4302
2023-06-12,42.3288
2023-06-13,42.3288
2023-06-14,40.7645
2023-06-15,42.6288
2023-06-16,47.6119
2023-06-17,47.6119
2023-06-18,47.6119
2023-06-19,47.6119
2023-06-20,47.2416
2023-06-21,45.741
2023-06-22,45.1808
2023-06-23,44.4486
2023-06-24,44.4486
2023-06-25,44.4486
2023-06-26,43.7436
2023-06-27,43.629
2023-06-28,41.7623
2023-06-29,41.5118
2023-06-30,41.3691
2023-07-01,41.3691
2023-07-02,41.3691
2023-07-03,43.3038
2023-07-04,43.3038
2023-07-05,44.4881
2023-07-06,42.2762
2023-07-07,40.0177
2023-07-08,40.0177
2023-07-09,40.0177
2023-07-10,39.5474
2023-07-11,40.8586
2023-07-12,39.404
2023-07-13,39.404
2023-07-14,38.4281
2023-07-15,38.4281
2023-07-16,38.4281
2023-07-17,38.1692
2023-07-18,38.8791
2023-07-19,39.1681
2023-07-20,46.6111
2023-07-21,49.9803
2023-07-22,49.9803
2023-07-23,49.9803
2023-07-24,50.1591
2023-07-25,46.8343
2023-07-26,45.6602
2023-07-27,38.2715
2023-07-28,40.7866
2023-07-29,40.7866
2023-07-30,40.7866
2023-07-31,43.5173
2023-08-01,41.8288
2023-08-02,42.5968
2023-08-03,41.2647
2023-08-04,39.4484
2023-08-05,39.4484
2023-08-06,39.4484
2023-08-07,39.4
2023-08-08,38.6385
2023-08-09,40.4065
2023-08-10,42.886
2023-08-11,42.7213
2023-08-12,42.7213
2023-08-13,42.7213
2023-08-14,44.1629
2023-08-15,44.6433
2023-08-16,42.2701
2023-08-17,46.6362
2023-08-18,46.3686
2023-08-19,46.3686
2023-08-20,46.3686
2023-08-21,45.9143
2023-08-22,45.7597
2023-08-23,44.823
2023-08-24,43.9543
2023-08-25,46.9909
2023-08-26,46.9909
2023-08-27,46.9909
2023-08-28,45.5856
2023-08-29,49.852
2023-08-30,48.3294
2023-08-31,46.0686
2023-09-01,47.3597
2023-09-02,47.3597
2023-09-03,47.3597
2023-09-04,47.3597
2023-09-05,43.355
2023-09-06,40.8437
2023-09-07,41.9201
2023-09-08,44.8607
2023-09-09,44.8607
2023-09-10,44.8607
2023-09-11,44.8331
2023-09-12,43.2622
2023-09-13,41.6977
2023-09-14,41.2789
2023-09-15,40.0817
2023-09-16,40.0817
2023-09-17,40.0817
2023-09-18,38.9387
2023-09-19,39.1382
2023-09-20,39.7491
2023-09-21,40.9748
2023-09-22,40.4638
2023-09-23,40.4638
2023-09-24,40.4638
2023-09-25,41.5528
2023-09-26,39.7588
2023-09-27,37.9804
2023-09-28,39.0649
2023-09-29,38.7843
2023-09-30,38.7843
2023-10-01,38.7843
2023-10-02,38.2443
2023-10-03,36.5011
2023-10-04,35.2099
2023-10-05,36.4564
2023-10-06,37.6027
2023-10-07,37.6027
2023-10-08,37.6027
2023-10-09,37.457
2023-10-10,36.8082
2023-10-11,38.1187
2023-10-12,36.9303
2023-10-13,38.0069
2023-10-14,38.0069
2023-10-15,38.0069
2023-10-16,41.453
2023-10-17,42.3994
2023-10-18,40.6328
2023-10-19,39.4237
2023-10-20,39.3582
2023-10-21,39.3582
2023-10-22,39.3582
2023-10-23,37.8618
2023-10-24,38.4929
2023-10-25,41.0231
2023-10-26,31.1695
2023-10-27,27.5078
2023-10-28,27.5078
2023-10-29,27.5078
2023-10-30,28.5322
2023-10-31,29.7819
2023-11-01,29.3085
2023-11-02,29.0222
2023-11-03,36.2774
2023-11-04,36.2774
2023-11-05,36.2774
2023-11-06,36.2094
2023-11-07,35.0764
2023-11-08,35.6182
2023-11-09,31.4234
2023-11-10,32.2447
2023-11-11,32.2447
2023-11-12,32.2447
2023-11-13,31.3513
2023-11-14,32.8984
2023-11-15,37.0624
2023-11-16,35.4789
2023-11-17,35.4789
2023-11-18,35.4789
2023-11-19,35.4789
2023-11-20,31.6351
2023-11-21,30.8857
2023-11-22,34.4793
2023-11-23,34.4793
2023-11-24,35.7297
2023-11-25,35.7297
2023-11-26,35.7297
2023-11-27,34.2577
2023-11-28,34.0615
2023-11-29,33.6627
2023-11-30,36.2124
2023-12-01,38.8642
2023-12-02,38.8642
2023-12-03,38.8642
2023-12-04,38.5876
2023-12-05,39.5153
2023-12-06,38.6693
2023-12-07,39.737
2023-12-08,40.3129
2023-12-09,40.3129
2023-12-10,40.3129
2023-12-11,43.231
2023-12-12,41.6641
2023-12-13,46.3465
2023-12-14,45.2608
2023-12-15,43.6864
2023-12-16,43.6864
2023-12-17,43.6864
2023-12-18,45.2159
2023-12-19,47.7291
2023-12-20,44.5702
2023-12-21,45.5428
2023-12-22,48.7377
2023-12-23,48.7377
2023-12-24,48.7377
2023-12-25,48.7377
2023-12-26,46.4392
2023-12-27,45.8007
2023-12-28,45.8328
2023-12-29,46.1299
2023-12-30,46.1299
2023-12-31,46.1299
2024-01-01,46.1299
2024-01-02,50.6409
2024-01-03,49.2864
2024-01-04,50.3143
2024-01-05,50.8897
2024-01-06,50.8897
2024-01-07,50.8897
2024-01-08,49.5159
2024-01-09,47.9633
2024-01-10,46.1437
2024-01-11,44.8934
2024-01-12,45.2076
2024-01-13,45.2076
2024-01-14,45.2076
2024-01-15,45.2076
2024-01-16,44.3075
2024-01-17,44.2487
2024-01-18,44.6665
2024-01-19,44.7444
2024-01-20,44.7444
2024-01-21,44.7444
2024-01-22,43.052
2024-01-23,45.2346
2024-01-24,45.7042
2024-01-25,43.6702
2024-01-26,44.0382
2024-01-27,44.0382
2024-01-28,44.0382
2024-01-29,44.7437
2024-01-30,43.1547
2024-01-31,41.5028
2024-02-01,40.8802
2024-02-02,41.0631
2024-02-03,41.0631
2024-02-04,41.0631
2024-02-05,38.7968
2024-02-06,44.3663
2024-02-07,42.4315
2024-02-08,42.7232
2024-02-09,47.0826
2024-02-10,47.0826
2024-02-11,47.0826
2024-02-12,46.8813
2024-02-13,43.5425
2024-02-14,44.2534
2024-02-15,46.387
2024-02-16,47.9605
2024-02-17,47.9605
2024-02-18,47.9605
2024-02-19,47.9605
2024-02-20,47.9605
2024-02-21,51.7491
2024-02-22,53.1601
2024-02-23,54.2476
2024-02-24,54.2476
2024-02-25,54.2476
2024-02-26,50.0914
2024-02-27,50.0566
2024-02-28,51.4862
2024-02-29,50.8617
2024-03-01,51.3643
2024-03-02,51.3643
2024-03-03,51.3643
2024-03-04,51.4743
2024-03-05,54.6573
2024-03-06,59.4292
2024-03-07,59.0173
2024-03-08,60.4629
2024-03-09,60.4629
2024-03-10,60.4629
2024-03-11,62.0122
2024-03-12,62.12
2024-03-13,55.0523
2024-03-14,54.4662
2024-03-15,53.9096
2024-03-16,53.9096
2024-03-17,53.9096
2024-03-18,51.203
2024-03-19,51.9024
2024-03-20,52.1726
2024-03-21,51.0963
2024-03-22,52.29
2024-03-23,52.29
2024-03-24,52.29
2024-03-25,53.3976
2024-03-26,54.4237
2024-03-27,56.7237
2024-03-28,59.6713
2024-03-29,59.6713
2024-03-30,59.6713
2024-03-31,59.6713
2024-04-01,54.7869
2024-04-02,53.8673
2024-04-03,51.8505
2024-04-04,51.2057
2024-04-05,50.9146
2024-04-06,50.9146
2024-04-07,50.9146
2024-04-08,50.1041
