,LRCX US Equity
2023-03-19,55.3179
2023-03-20,56.1166
2023-03-21,54.8956
2023-03-22,54.6756
2023-03-23,57.5462
2023-03-24,53.2054
2023-03-25,53.2054
2023-03-26,53.2054
2023-03-27,52.0194
2023-03-28,50.0578
2023-03-29,55.0848
2023-03-30,57.3454
2023-03-31,57.1092
2023-04-01,57.1092
2023-04-02,57.1092
2023-04-03,55.4681
2023-04-04,52.3554
2023-04-05,50.5146
2023-04-06,50.5661
2023-04-07,50.5661
2023-04-08,50.5661
2023-04-09,50.5661
2023-04-10,52.8093
2023-04-11,52.8174
2023-04-12,50.9289
2023-04-13,51.1505
2023-04-14,51.5902
2023-04-15,51.5902
2023-04-16,51.5902
2023-04-17,50.0587
2023-04-18,50.5617
2023-04-19,49.73
2023-04-20,55.8598
2023-04-21,54.0673
2023-04-22,54.0673
2023-04-23,54.0673
2023-04-24,53.5321
2023-04-25,50.8173
2023-04-26,50.3989
2023-04-27,54.0263
2023-04-28,54.8512
2023-04-29,54.8512
2023-04-30,54.8512
2023-05-01,54.8022
2023-05-02,54.41
2023-05-03,52.9368
2023-05-04,52.4736
2023-05-05,55.5267
2023-05-06,55.5267
2023-05-07,55.5267
2023-05-08,54.9081
2023-05-09,52.6566
2023-05-10,54.6685
2023-05-11,54.6996
2023-05-12,54.6178
2023-05-13,54.6178
2023-05-14,54.6178
2023-05-15,58.8361
2023-05-16,59.8582
2023-05-17,62.0761
2023-05-18,65.2956
2023-05-19,63.0737
2023-05-20,63.0737
2023-05-21,63.0737
2023-05-22,62.2333
2023-05-23,59.7183
2023-05-24,58.1194
2023-05-25,62.9927
2023-05-26,65.951
2023-05-27,65.951
2023-05-28,65.951
2023-05-29,65.951
2023-05-30,66.1341
2023-05-31,63.3988
2023-06-01,63.7682
2023-06-02,62.4901
2023-06-03,62.4901
2023-06-04,62.4901
2023-06-05,60.8473
2023-06-06,61.6989
2023-06-07,61.4012
2023-06-08,61.9047
2023-06-09,60.1874
2023-06-10,60.1874
2023-06-11,60.1874
2023-06-12,62.9853
2023-06-13,62.9273
2023-06-14,63.5167
2023-06-15,61.483
2023-06-16,59.6559
2023-06-17,59.6559
2023-06-18,59.6559
2023-06-19,59.6559
2023-06-20,59.8965
2023-06-21,58.0334
2023-06-22,60.1605
2023-06-23,57.7687
2023-06-24,57.7687
2023-06-25,57.7687
2023-06-26,59.5032
2023-06-27,63.3801
2023-06-28,61.896
2023-06-29,61.5075
2023-06-30,61.8478
2023-07-01,61.8478
2023-07-02,61.8478
2023-07-03,62.9496
2023-07-04,62.9496
2023-07-05,58.1601
2023-07-06,56.6518
2023-07-07,56.0311
2023-07-08,56.0311
2023-07-09,56.0311
2023-07-10,57.5335
2023-07-11,55.8719
2023-07-12,56.3761
2023-07-13,58.7815
2023-07-14,58.8204
2023-07-15,58.8204
2023-07-16,58.8204
2023-07-17,61.8978
2023-07-18,60.9924
2023-07-19,57.6491
2023-07-20,52.9821
2023-07-21,54.2458
2023-07-22,54.2458
2023-07-23,54.2458
2023-07-24,56.5404
2023-07-25,58.1219
2023-07-26,56.6254
2023-07-27,63.9041
2023-07-28,65.8268
2023-07-29,65.8268
2023-07-30,65.8268
2023-07-31,65.3106
2023-08-01,64.8189
2023-08-02,59.4521
2023-08-03,60.2993
2023-08-04,59.7982
2023-08-05,59.7982
2023-08-06,59.7982
2023-08-07,61.4989
2023-08-08,59.8534
2023-08-09,58.1427
2023-08-10,58.1849
2023-08-11,52.6224
2023-08-12,52.6224
2023-08-13,52.6224
2023-08-14,54.6087
2023-08-15,52.896
2023-08-16,51.4943
2023-08-17,51.8086
2023-08-18,52.4241
2023-08-19,52.4241
2023-08-20,52.4241
2023-08-21,54.6536
2023-08-22,54.263
2023-08-23,55.7852
2023-08-24,52.2482
2023-08-25,52.8538
2023-08-26,52.8538
2023-08-27,52.8538
2023-08-28,53.7006
2023-08-29,56.1681
2023-08-30,56.4145
2023-08-31,58.4544
2023-09-01,58.3761
2023-09-02,58.3761
2023-09-03,58.3761
2023-09-04,58.3761
2023-09-05,58.158
2023-09-06,57.3146
2023-09-07,53.8313
2023-09-08,52.5101
2023-09-09,52.5101
2023-09-10,52.5101
2023-09-11,51.6382
2023-09-12,50.1463
2023-09-13,51.116
2023-09-14,50.734
2023-09-15,45.481
2023-09-16,45.481
2023-09-17,45.481
2023-09-18,47.5936
2023-09-19,46.048
2023-09-20,45.1396
2023-09-21,43.9323
2023-09-22,45.4852
2023-09-23,45.4852
2023-09-24,45.4852
2023-09-25,45.7481
2023-09-26,43.5973
2023-09-27,45.0485
2023-09-28,47.4505
2023-09-29,47.3324
2023-09-30,47.3324
2023-10-01,47.3324
2023-10-02,48.0648
2023-10-03,46.0085
2023-10-04,48.5528
2023-10-05,47.4902
2023-10-06,47.9008
2023-10-07,47.9008
2023-10-08,47.9008
2023-10-09,47.8295
2023-10-10,49.078
2023-10-11,50.4263
2023-10-12,52.7556
2023-10-13,50.9149
2023-10-14,50.9149
2023-10-15,50.9149
2023-10-16,51.8994
2023-10-17,51.7551
2023-10-18,50.2684
2023-10-19,43.5115
2023-10-20,43.2726
2023-10-21,43.2726
2023-10-22,43.2726
2023-10-23,43.1546
2023-10-24,44.0643
2023-10-25,40.9098
2023-10-26,41.2861
2023-10-27,41.1181
2023-10-28,41.1181
2023-10-29,41.1181
2023-10-30,41.0372
2023-10-31,42.1071
2023-11-01,46.0627
2023-11-02,49.2931
2023-11-03,51.2555
2023-11-04,51.2555
2023-11-05,51.2555
2023-11-06,52.1374
2023-11-07,52.5324
2023-11-08,53.6637
2023-11-09,54.1432
2023-11-10,59.7912
2023-11-11,59.7912
2023-11-12,59.7912
2023-11-13,57.3002
2023-11-14,60.3597
2023-11-15,60.763
2023-11-16,61.1119
2023-11-17,61.0898
2023-11-18,61.0898
2023-11-19,61.0898
2023-11-20,63.6501
2023-11-21,61.0477
2023-11-22,62.4095
2023-11-23,62.4095
2023-11-24,62.4149
2023-11-25,62.4149
2023-11-26,62.4149
2023-11-27,63.0923
2023-11-28,60.351
2023-11-29,60.8759
2023-11-30,61.1611
2023-12-01,62.0739
2023-12-02,62.0739
2023-12-03,62.0739
2023-12-04,59.2625
2023-12-05,56.4211
2023-12-06,55.9337
2023-12-07,58.1044
2023-12-08,57.0311
2023-12-09,57.0311
2023-12-10,57.0311
2023-12-11,61.8889
2023-12-12,61.3673
2023-12-13,61.85
2023-12-14,66.0411
2023-12-15,66.7706
2023-12-16,66.7706
2023-12-17,66.7706
2023-12-18,65.9366
2023-12-19,67.2476
2023-12-20,61.4903
2023-12-21,64.1662
2023-12-22,64.5223
2023-12-23,64.5223
2023-12-24,64.5223
2023-12-25,64.5223
2023-12-26,66.2961
2023-12-27,66.1264
2023-12-28,64.9663
2023-12-29,63.5604
2023-12-30,63.5604
2023-12-31,63.5604
2024-01-01,63.5604
2024-01-02,56.8216
2024-01-03,54.6387
2024-01-04,53.6308
2024-01-05,53.8296
2024-01-06,53.8296
2024-01-07,53.8296
2024-01-08,57.3758
2024-01-09,56.4448
2024-01-10,56.0185
2024-01-11,57.5156
2024-01-12,57.4137
2024-01-13,57.4137
2024-01-14,57.4137
2024-01-15,57.4137
2024-01-16,57.6292
2024-01-17,55.9864
2024-01-18,60.6039
2024-01-19,65.2829
2024-01-20,65.2829
2024-01-21,65.2829
2024-01-22,66.0239
2024-01-23,65.3939
2024-01-24,67.2193
2024-01-25,68.8856
2024-01-26,63.7781
2024-01-27,63.7781
2024-01-28,63.7781
2024-01-29,64.4717
2024-01-30,62.6345
2024-01-31,60.735
2024-02-01,61.5349
2024-02-02,62.268
2024-02-03,62.268
2024-02-04,62.268
2024-02-05,63.6612
2024-02-06,60.5983
2024-02-07,62.1678
2024-02-08,63.8603
2024-02-09,68.2466
2024-02-10,68.2466
2024-02-11,68.2466
2024-02-12,67.6031
2024-02-13,64.879
2024-02-14,66.9454
2024-02-15,66.6085
2024-02-16,67.6817
2024-02-17,67.6817
2024-02-18,67.6817
2024-02-19,67.6817
2024-02-20,63.2862
2024-02-21,63.4292
2024-02-22,67.1949
2024-02-23,64.6219
2024-02-24,64.6219
2024-02-25,64.6219
2024-02-26,65.5058
2024-02-27,64.207
2024-02-28,62.9117
2024-02-29,64.3498
2024-03-01,67.924
2024-03-02,67.924
2024-03-03,67.924
2024-03-04,67.2775
2024-03-05,64.9769
2024-03-06,66.5178
2024-03-07,67.5194
2024-03-08,61.8126
2024-03-09,61.8126
2024-03-10,61.8126
2024-03-11,58.3864
2024-03-12,60.3241
2024-03-13,57.2489
2024-03-14,57.1203
2024-03-15,55.179
2024-03-16,55.179
2024-03-17,55.179
2024-03-18,56.6635
2024-03-19,57.2203
2024-03-20,58.9262
2024-03-21,61.8493
2024-03-22,61.2208
2024-03-23,61.2208
2024-03-24,61.2208
2024-03-25,60.346
2024-03-26,59.7657
2024-03-27,59.5472
2024-03-28,60.1176
2024-03-29,60.1176
2024-03-30,60.1176
2024-03-31,60.1176
2024-04-01,61.1004
2024-04-02,58.9733
2024-04-03,60.0712
2024-04-04,56.2966
2024-04-05,58.0261
2024-04-06,58.0261
2024-04-07,58.0261
2024-04-08,57.8417
