,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity
2017-08-25,7596.0,7662.0,7511.0,7511.0,1322000.0
2017-08-26,7596.0,7662.0,7511.0,7511.0,1322000.0
2017-08-27,7596.0,7662.0,7511.0,7511.0,1322000.0
2017-08-28,7511.0,7587.0,7399.0,7408.0,1345900.0
2017-08-29,7502.0,7671.0,7127.0,7202.0,2603200.0
2017-08-30,7277.0,7315.0,6958.0,6958.0,2805800.0
2017-08-31,6977.0,7305.0,6977.0,7296.0,2063600.0
2017-09-01,6977.0,7305.0,6977.0,7296.0,2063600.0
2017-09-02,6977.0,7305.0,6977.0,7296.0,2063600.0
2017-09-03,6977.0,7305.0,6977.0,7296.0,2063600.0
2017-09-04,7333.0,7361.0,7127.0,7127.0,583500.0
2017-09-05,7127.0,7230.0,7071.0,7146.0,755600.0
2017-09-06,7202.0,7286.0,7165.0,7258.0,1309500.0
2017-09-07,7249.0,7324.0,7118.0,7183.0,1841800.0
2017-09-08,7183.0,7427.0,7183.0,7371.0,648200.0
2017-09-09,7183.0,7427.0,7183.0,7371.0,648200.0
2017-09-10,7183.0,7427.0,7183.0,7371.0,648200.0
2017-09-11,7371.0,7680.0,7371.0,7671.0,1292700.0
2017-09-12,7690.0,7868.0,7568.0,7568.0,1837400.0
2017-09-13,7577.0,7643.0,6846.0,7258.0,3542200.0
2017-09-14,7258.0,7352.0,7005.0,7315.0,2374600.0
2017-09-15,7315.0,7408.0,7240.0,7390.0,927400.0
2017-09-16,7315.0,7408.0,7240.0,7390.0,927400.0
2017-09-17,7315.0,7408.0,7240.0,7390.0,927400.0
2017-09-18,7390.0,7540.0,7390.0,7540.0,606500.0
2017-09-19,7540.0,7577.0,7465.0,7577.0,710400.0
2017-09-20,7615.0,7615.0,7380.0,7399.0,566800.0
2017-09-21,7615.0,7615.0,7380.0,7399.0,566800.0
2017-09-22,7399.0,7615.0,7352.0,7408.0,875200.0
2017-09-23,7399.0,7615.0,7352.0,7408.0,875200.0
2017-09-24,7399.0,7615.0,7352.0,7408.0,875200.0
2017-09-25,7465.0,7465.0,7305.0,7315.0,855100.0
2017-09-26,7315.0,7343.0,7014.0,7033.0,1523200.0
2017-09-27,7033.0,7127.0,6958.0,7024.0,1447500.0
2017-09-28,7024.0,7408.0,6958.0,7296.0,1902400.0
2017-09-29,7390.0,7596.0,7296.0,7596.0,2082400.0
2017-09-30,7390.0,7596.0,7296.0,7596.0,2082400.0
2017-10-01,7390.0,7596.0,7296.0,7596.0,2082400.0
2017-10-02,7596.0,7727.0,7343.0,7352.0,1360100.0
2017-10-03,7427.0,7455.0,7286.0,7343.0,1186400.0
2017-10-04,7408.0,7633.0,7371.0,7455.0,2955100.0
2017-10-05,7502.0,7596.0,7474.0,7530.0,697900.0
2017-10-06,7558.0,7662.0,7530.0,7596.0,1207100.0
2017-10-07,7558.0,7662.0,7530.0,7596.0,1207100.0
2017-10-08,7558.0,7662.0,7530.0,7596.0,1207100.0
2017-10-09,7615.0,7680.0,7577.0,7633.0,449000.0
2017-10-10,7633.0,7727.0,7596.0,7643.0,717200.0
2017-10-11,7652.0,7905.0,7596.0,7793.0,2439600.0
2017-10-12,7858.0,8046.0,7783.0,7933.0,1217200.0
2017-10-13,7933.0,7990.0,7755.0,7802.0,760500.0
2017-10-14,7933.0,7990.0,7755.0,7802.0,760500.0
2017-10-15,7933.0,7990.0,7755.0,7802.0,760500.0
2017-10-16,7896.0,8027.0,7802.0,8027.0,804800.0
2017-10-17,8065.0,8205.0,7990.0,8140.0,1556500.0
2017-10-18,8149.0,8224.0,7952.0,8084.0,696300.0
2017-10-19,8159.0,8440.0,8130.0,8393.0,1592800.0
2017-10-20,8393.0,8393.0,8121.0,8384.0,1760400.0
2017-10-21,8393.0,8393.0,8121.0,8384.0,1760400.0
2017-10-22,8393.0,8393.0,8121.0,8384.0,1760400.0
2017-10-23,8384.0,8534.0,8224.0,8515.0,963800.0
2017-10-24,8515.0,8693.0,8402.0,8627.0,604100.0
2017-10-25,8627.0,8627.0,8384.0,8515.0,1087000.0
2017-10-26,8552.0,8562.0,8065.0,8065.0,1224200.0
2017-10-27,8112.0,8355.0,7952.0,7980.0,1934600.0
2017-10-28,8112.0,8355.0,7952.0,7980.0,1934600.0
2017-10-29,8112.0,8355.0,7952.0,7980.0,1934600.0
2017-10-30,8102.0,8477.0,8102.0,8318.0,1539600.0
2017-10-31,8365.0,8449.0,8140.0,8327.0,1662500.0
2017-11-01,8365.0,8609.0,8280.0,8552.0,1020900.0
2017-11-02,8571.0,8609.0,8440.0,8440.0,847800.0
2017-11-03,8515.0,8552.0,8309.0,8440.0,1190600.0
2017-11-04,8515.0,8552.0,8309.0,8440.0,1190600.0
2017-11-05,8515.0,8552.0,8309.0,8440.0,1190600.0
2017-11-06,8758.0,8798.0,8490.0,8549.0,1456500.0
2017-11-07,8549.0,8659.0,8539.0,8569.0,1036100.0
2017-11-08,8579.0,8609.0,8320.0,8430.0,1511100.0
2017-11-09,8430.0,8460.0,8261.0,8420.0,1814500.0
2017-11-10,8510.0,8619.0,8400.0,8559.0,2088400.0
2017-11-11,8510.0,8619.0,8400.0,8559.0,2088400.0
2017-11-12,8510.0,8619.0,8400.0,8559.0,2088400.0
2017-11-13,8579.0,8639.0,8301.0,8350.0,926800.0
2017-11-14,8350.0,8480.0,8161.0,8191.0,1248900.0
2017-11-15,8161.0,8161.0,7932.0,7962.0,1540500.0
2017-11-16,7942.0,8251.0,7902.0,8141.0,1371500.0
2017-11-17,8181.0,8330.0,8042.0,8121.0,914400.0
2017-11-18,8181.0,8330.0,8042.0,8121.0,914400.0
2017-11-19,8181.0,8330.0,8042.0,8121.0,914400.0
2017-11-20,8121.0,8241.0,8052.0,8052.0,558200.0
2017-11-21,8052.0,8052.0,7843.0,7843.0,1366400.0
2017-11-22,7843.0,8042.0,7843.0,7962.0,669400.0
2017-11-23,7982.0,8042.0,7892.0,7892.0,355300.0
2017-11-24,7902.0,7962.0,7813.0,7823.0,401900.0
2017-11-25,7902.0,7962.0,7813.0,7823.0,401900.0
2017-11-26,7902.0,7962.0,7813.0,7823.0,401900.0
2017-11-27,7863.0,7962.0,7683.0,7883.0,589900.0
2017-11-28,7783.0,7942.0,7733.0,7883.0,490900.0
2017-11-29,7962.0,8241.0,7962.0,8241.0,1462900.0
2017-11-30,8241.0,8420.0,8161.0,8420.0,1134400.0
2017-12-01,8241.0,8420.0,8161.0,8420.0,1134400.0
2017-12-02,8241.0,8420.0,8161.0,8420.0,1134400.0
2017-12-03,8241.0,8420.0,8161.0,8420.0,1134400.0
2017-12-04,8360.0,8470.0,8181.0,8410.0,1493100.0
2017-12-05,8410.0,8460.0,8301.0,8400.0,810600.0
2017-12-06,8460.0,8539.0,8410.0,8480.0,1624400.0
2017-12-07,8480.0,8599.0,8420.0,8440.0,1180800.0
2017-12-08,8440.0,8520.0,8380.0,8400.0,365200.0
2017-12-09,8440.0,8520.0,8380.0,8400.0,365200.0
2017-12-10,8440.0,8520.0,8380.0,8400.0,365200.0
2017-12-11,8400.0,8529.0,8191.0,8271.0,423400.0
2017-12-12,8261.0,8350.0,8181.0,8271.0,336600.0
2017-12-13,8360.0,8480.0,8241.0,8241.0,364000.0
2017-12-14,8360.0,8360.0,8261.0,8281.0,709200.0
2017-12-15,8241.0,8390.0,8141.0,8141.0,1488000.0
2017-12-16,8241.0,8390.0,8141.0,8141.0,1488000.0
2017-12-17,8241.0,8390.0,8141.0,8141.0,1488000.0
2017-12-18,8241.0,8241.0,8072.0,8101.0,567600.0
2017-12-19,8101.0,8340.0,8101.0,8161.0,891800.0
2017-12-20,8181.0,8291.0,7962.0,7962.0,1321700.0
2017-12-21,7962.0,8141.0,7962.0,8082.0,1035100.0
2017-12-22,8082.0,8221.0,8082.0,8121.0,1151700.0
2017-12-23,8082.0,8221.0,8082.0,8121.0,1151700.0
2017-12-24,8082.0,8221.0,8082.0,8121.0,1151700.0
2017-12-25,8082.0,8221.0,8082.0,8121.0,1151700.0
2017-12-26,8082.0,8221.0,8082.0,8121.0,1151700.0
2017-12-27,8131.0,8360.0,8131.0,8271.0,371800.0
2017-12-28,8360.0,8390.0,8121.0,8141.0,556800.0
2017-12-29,8201.0,8291.0,8121.0,8241.0,1029700.0
2017-12-30,8201.0,8291.0,8121.0,8241.0,1029700.0
2017-12-31,8201.0,8291.0,8121.0,8241.0,1029700.0
2018-01-01,8201.0,8291.0,8121.0,8241.0,1029700.0
2018-01-02,8281.0,8291.0,8141.0,8151.0,577400.0
2018-01-03,8161.0,8201.0,7902.0,7952.0,1189400.0
2018-01-04,8042.0,8261.0,7972.0,8002.0,2091600.0
2018-01-05,8072.0,8400.0,7962.0,8390.0,2310700.0
2018-01-06,8072.0,8400.0,7962.0,8390.0,2310700.0
2018-01-07,8072.0,8400.0,7962.0,8390.0,2310700.0
2018-01-08,8390.0,9176.0,8390.0,9147.0,3827700.0
2018-01-09,9196.0,9356.0,9156.0,9266.0,1682500.0
2018-01-10,9266.0,9525.0,9266.0,9495.0,1490700.0
2018-01-11,9495.0,9525.0,9336.0,9435.0,477600.0
2018-01-12,9455.0,9764.0,9445.0,9455.0,1729800.0
2018-01-13,9455.0,9764.0,9445.0,9455.0,1729800.0
2018-01-14,9455.0,9764.0,9445.0,9455.0,1729800.0
2018-01-15,9555.0,9953.0,9515.0,9893.0,1483700.0
2018-01-16,9873.0,10271.0,9873.0,10152.0,2034000.0
2018-01-17,10142.0,10311.0,9853.0,10311.0,1293000.0
2018-01-18,10271.0,10361.0,10142.0,10281.0,1212700.0
2018-01-19,10281.0,10570.0,10221.0,10570.0,1600400.0
2018-01-20,10281.0,10570.0,10221.0,10570.0,1600400.0
2018-01-21,10281.0,10570.0,10221.0,10570.0,1600400.0
2018-01-22,10590.0,11545.0,10590.0,11336.0,2414700.0
2018-01-23,11336.0,11744.0,11336.0,11346.0,2051900.0
2018-01-24,11366.0,11864.0,11356.0,11844.0,2299500.0
2018-01-25,11864.0,12282.0,11864.0,12073.0,1880500.0
2018-01-26,12142.0,12282.0,11943.0,11963.0,986000.0
2018-01-27,12142.0,12282.0,11943.0,11963.0,986000.0
2018-01-28,12142.0,12282.0,11943.0,11963.0,986000.0
2018-01-29,11903.0,12570.0,11903.0,12461.0,1899500.0
2018-01-30,12461.0,12461.0,11585.0,11983.0,2403200.0
2018-01-31,11903.0,12262.0,11665.0,12063.0,1572000.0
2018-02-01,12063.0,12262.0,11794.0,12262.0,1658600.0
2018-02-02,12182.0,12182.0,11744.0,11784.0,3163200.0
2018-02-03,12182.0,12182.0,11744.0,11784.0,3163200.0
2018-02-04,12182.0,12182.0,11744.0,11784.0,3163200.0
2018-02-05,11675.0,12023.0,11446.0,11784.0,1250600.0
2018-02-06,11864.0,11864.0,11296.0,11585.0,2002400.0
2018-02-07,11585.0,11993.0,11465.0,11465.0,1332600.0
2018-02-08,11465.0,11635.0,11286.0,11545.0,1035800.0
2018-02-09,11465.0,11545.0,11167.0,11266.0,612300.0
2018-02-10,11465.0,11545.0,11167.0,11266.0,612300.0
2018-02-11,11465.0,11545.0,11167.0,11266.0,612300.0
2018-02-12,11227.0,11386.0,11147.0,11306.0,440600.0
2018-02-13,11386.0,11903.0,11386.0,11505.0,1229800.0
2018-02-14,11406.0,11694.0,11207.0,11615.0,543500.0
2018-02-15,11625.0,12102.0,11625.0,11973.0,986900.0
2018-02-16,11625.0,12102.0,11625.0,11973.0,986900.0
2018-02-17,11625.0,12102.0,11625.0,11973.0,986900.0
2018-02-18,11625.0,12102.0,11625.0,11973.0,986900.0
2018-02-19,11973.0,12093.0,11854.0,11943.0,1076100.0
2018-02-20,11903.0,12003.0,11784.0,11933.0,963100.0
2018-02-21,11933.0,12003.0,11764.0,11784.0,1007800.0
2018-02-22,11824.0,12182.0,11684.0,12152.0,1528200.0
2018-02-23,12262.0,12729.0,12262.0,12620.0,2624100.0
2018-02-24,12262.0,12729.0,12262.0,12620.0,2624100.0
2018-02-25,12262.0,12729.0,12262.0,12620.0,2624100.0
2018-02-26,12620.0,12819.0,12501.0,12530.0,1067300.0
2018-02-27,12530.0,12540.0,12102.0,12182.0,1288800.0
2018-02-28,12182.0,12341.0,12162.0,12262.0,1450800.0
2018-03-01,12262.0,12421.0,11963.0,12013.0,622300.0
2018-03-02,12013.0,12013.0,11376.0,11416.0,2535400.0
2018-03-03,12013.0,12013.0,11376.0,11416.0,2535400.0
2018-03-04,12013.0,12013.0,11376.0,11416.0,2535400.0
2018-03-05,11465.0,11714.0,10868.0,10868.0,1746800.0
2018-03-06,10988.0,11227.0,10789.0,10829.0,1757800.0
2018-03-07,10829.0,11137.0,10510.0,10570.0,1766800.0
2018-03-08,10629.0,10829.0,10241.0,10709.0,4323600.0
2018-03-09,10709.0,10938.0,10709.0,10799.0,1931400.0
2018-03-10,10709.0,10938.0,10709.0,10799.0,1931400.0
2018-03-11,10709.0,10938.0,10709.0,10799.0,1931400.0
2018-03-12,10838.0,11744.0,10838.0,11505.0,3060700.0
2018-03-13,11505.0,11694.0,10988.0,11147.0,2157800.0
2018-03-14,11147.0,11147.0,10510.0,10510.0,2284500.0
2018-03-15,10500.0,10749.0,10261.0,10351.0,1573000.0
2018-03-16,10430.0,11077.0,10271.0,11077.0,6234700.0
2018-03-17,10430.0,11077.0,10271.0,11077.0,6234700.0
2018-03-18,10430.0,11077.0,10271.0,11077.0,6234700.0
2018-03-19,11077.0,11147.0,10749.0,10948.0,867000.0
2018-03-20,10868.0,10938.0,10689.0,10689.0,954300.0
2018-03-21,10729.0,11127.0,10729.0,11107.0,1491100.0
2018-03-22,11107.0,11446.0,11107.0,11296.0,1335800.0
2018-03-23,11147.0,11764.0,10898.0,11505.0,1652500.0
2018-03-24,11147.0,11764.0,10898.0,11505.0,1652500.0
2018-03-25,11147.0,11764.0,10898.0,11505.0,1652500.0
2018-03-26,11545.0,11665.0,11505.0,11565.0,966400.0
2018-03-27,11605.0,11943.0,11605.0,11774.0,2425100.0
2018-03-28,11704.0,11804.0,11167.0,11197.0,1817600.0
2018-03-29,11207.0,11535.0,11197.0,11346.0,1799400.0
2018-03-30,11207.0,11535.0,11197.0,11346.0,1799400.0
2018-03-31,11207.0,11535.0,11197.0,11346.0,1799400.0
2018-04-01,11207.0,11535.0,11197.0,11346.0,1799400.0
2018-04-02,11446.0,11635.0,11256.0,11396.0,1806000.0
2018-04-03,12040.0,12040.0,11232.0,11477.0,2206500.0
2018-04-04,11572.0,11817.0,11062.0,11189.0,1684100.0
2018-04-05,11275.0,11679.0,11253.0,11657.0,1607400.0
2018-04-06,11668.0,11785.0,11487.0,11657.0,646100.0
2018-04-07,11668.0,11785.0,11487.0,11657.0,646100.0
2018-04-08,11668.0,11785.0,11487.0,11657.0,646100.0
2018-04-09,11551.0,11828.0,11487.0,11668.0,688500.0
2018-04-10,11743.0,12104.0,11743.0,12104.0,1454100.0
2018-04-11,12104.0,12338.0,11657.0,11657.0,1529700.0
2018-04-12,11743.0,11849.0,11551.0,11562.0,788000.0
2018-04-13,11657.0,11753.0,11519.0,11519.0,543700.0
2018-04-14,11657.0,11753.0,11519.0,11519.0,543700.0
2018-04-15,11657.0,11753.0,11519.0,11519.0,543700.0
2018-04-16,11519.0,11647.0,11445.0,11445.0,758500.0
2018-04-17,11466.0,11689.0,11317.0,11434.0,1184800.0
2018-04-18,11445.0,11594.0,11445.0,11455.0,546400.0
2018-04-19,11487.0,11913.0,11487.0,11860.0,1082300.0
2018-04-20,11902.0,11913.0,11679.0,11817.0,553500.0
2018-04-21,11902.0,11913.0,11679.0,11817.0,553500.0
2018-04-22,11902.0,11913.0,11679.0,11817.0,553500.0
2018-04-23,11817.0,11817.0,11636.0,11700.0,627600.0
2018-04-24,11732.0,11743.0,11317.0,11338.0,904900.0
2018-04-25,11338.0,11338.0,10807.0,10828.0,1337900.0
2018-04-26,10892.0,11062.0,10424.0,10562.0,1520000.0
2018-04-27,10562.0,10583.0,9892.0,10041.0,2186700.0
2018-04-28,10562.0,10583.0,9892.0,10041.0,2186700.0
2018-04-29,10562.0,10583.0,9892.0,10041.0,2186700.0
2018-04-30,10030.0,10222.0,9828.0,10062.0,2272000.0
2018-05-01,10030.0,10222.0,9828.0,10062.0,2272000.0
2018-05-02,10211.0,10551.0,10168.0,10253.0,2276700.0
2018-05-03,10296.0,10381.0,9477.0,9509.0,1979400.0
2018-05-04,9509.0,9605.0,9020.0,9562.0,1913000.0
2018-05-05,9509.0,9605.0,9020.0,9562.0,1913000.0
2018-05-06,9509.0,9605.0,9020.0,9562.0,1913000.0
2018-05-07,9615.0,9945.0,9615.0,9934.0,1065100.0
2018-05-08,9934.0,9998.0,9445.0,9530.0,870800.0
2018-05-09,9530.0,9902.0,9445.0,9871.0,1474300.0
2018-05-10,9530.0,9902.0,9445.0,9871.0,1474300.0
2018-05-11,9913.0,10966.0,9913.0,10902.0,1931300.0
2018-05-12,9913.0,10966.0,9913.0,10902.0,1931300.0
2018-05-13,9913.0,10966.0,9913.0,10902.0,1931300.0
2018-05-14,10902.0,11115.0,10700.0,11019.0,2307800.0
2018-05-15,11062.0,11232.0,11062.0,11200.0,1120700.0
2018-05-16,11200.0,11679.0,10945.0,11668.0,1265400.0
2018-05-17,11700.0,11796.0,11189.0,11221.0,1792400.0
2018-05-18,11221.0,11402.0,10902.0,11062.0,1032900.0
2018-05-19,11221.0,11402.0,10902.0,11062.0,1032900.0
2018-05-20,11221.0,11402.0,10902.0,11062.0,1032900.0
2018-05-21,11062.0,11392.0,10892.0,11338.0,1874200.0
2018-05-22,11338.0,11477.0,11126.0,11147.0,686800.0
2018-05-23,11104.0,11285.0,10594.0,10636.0,2307300.0
2018-05-24,10658.0,10838.0,10339.0,10402.0,1374400.0
2018-05-25,10445.0,10870.0,10445.0,10700.0,1280200.0
2018-05-26,10445.0,10870.0,10445.0,10700.0,1280200.0
2018-05-27,10445.0,10870.0,10445.0,10700.0,1280200.0
2018-05-28,10721.0,10849.0,10690.0,10796.0,489800.0
2018-05-29,10721.0,10849.0,10690.0,10796.0,489800.0
2018-05-30,10785.0,11264.0,10690.0,11019.0,1787400.0
2018-05-31,11062.0,11211.0,10913.0,10987.0,1328900.0
2018-06-01,11062.0,11211.0,10913.0,10987.0,1328900.0
2018-06-02,11062.0,11211.0,10913.0,10987.0,1328900.0
2018-06-03,11062.0,11211.0,10913.0,10987.0,1328900.0
2018-06-04,11062.0,11243.0,11019.0,11243.0,1392700.0
2018-06-05,11253.0,12062.0,11253.0,11998.0,3484200.0
2018-06-06,12062.0,12125.0,11647.0,11764.0,1663400.0
2018-06-07,11817.0,12051.0,11392.0,11423.0,1476400.0
2018-06-08,11540.0,11711.0,11275.0,11487.0,2093700.0
2018-06-09,11540.0,11711.0,11275.0,11487.0,2093700.0
2018-06-10,11540.0,11711.0,11275.0,11487.0,2093700.0
2018-06-11,11540.0,11711.0,11275.0,11487.0,2093700.0
2018-06-12,11540.0,11711.0,11275.0,11487.0,2093700.0
2018-06-13,11540.0,11711.0,11275.0,11487.0,2093700.0
2018-06-14,11540.0,11711.0,11275.0,11487.0,2093700.0
2018-06-15,11540.0,11711.0,11275.0,11487.0,2093700.0
2018-06-16,11540.0,11711.0,11275.0,11487.0,2093700.0
2018-06-17,11540.0,11711.0,11275.0,11487.0,2093700.0
2018-06-18,11540.0,11711.0,11275.0,11487.0,2093700.0
2018-06-19,11540.0,11711.0,11275.0,11487.0,2093700.0
2018-06-20,11381.0,11487.0,10700.0,10934.0,3435200.0
2018-06-21,10934.0,10934.0,10349.0,10349.0,3839700.0
2018-06-22,10349.0,10349.0,9732.0,10073.0,3258000.0
2018-06-23,10349.0,10349.0,9732.0,10073.0,3258000.0
2018-06-24,10349.0,10349.0,9732.0,10073.0,3258000.0
2018-06-25,10147.0,10211.0,9615.0,9732.0,5133000.0
2018-06-26,9732.0,10062.0,9594.0,9690.0,2512400.0
2018-06-27,9700.0,9913.0,9403.0,9477.0,2419500.0
2018-06-28,9530.0,9700.0,9296.0,9328.0,2099200.0
2018-06-29,9328.0,9573.0,9328.0,9520.0,2369000.0
2018-06-30,9328.0,9573.0,9328.0,9520.0,2369000.0
2018-07-01,9328.0,9573.0,9328.0,9520.0,2369000.0
2018-07-02,9573.0,9977.0,9030.0,9371.0,2546400.0
2018-07-03,9445.0,9509.0,9041.0,9062.0,3158400.0
2018-07-04,8998.0,9498.0,8935.0,9488.0,2172600.0
2018-07-05,9530.0,9934.0,9445.0,9892.0,1795300.0
2018-07-06,9913.0,10551.0,9902.0,10456.0,2847000.0
2018-07-07,9913.0,10551.0,9902.0,10456.0,2847000.0
2018-07-08,9913.0,10551.0,9902.0,10456.0,2847000.0
2018-07-09,10466.0,10700.0,10253.0,10519.0,1978600.0
2018-07-10,10519.0,10721.0,10317.0,10636.0,1570800.0
2018-07-11,10583.0,10764.0,10381.0,10764.0,1075600.0
2018-07-12,10764.0,10764.0,10498.0,10519.0,1054400.0
2018-07-13,10519.0,10636.0,10232.0,10424.0,1359000.0
2018-07-14,10519.0,10636.0,10232.0,10424.0,1359000.0
2018-07-15,10519.0,10636.0,10232.0,10424.0,1359000.0
2018-07-16,10424.0,10445.0,9881.0,10083.0,1555000.0
2018-07-17,10083.0,10317.0,9956.0,10296.0,953000.0
2018-07-18,10339.0,10658.0,10296.0,10562.0,2877500.0
2018-07-19,10658.0,10913.0,10509.0,10764.0,2046500.0
2018-07-20,10764.0,10764.0,10296.0,10296.0,1618100.0
2018-07-21,10764.0,10764.0,10296.0,10296.0,1618100.0
2018-07-22,10764.0,10764.0,10296.0,10296.0,1618100.0
2018-07-23,10317.0,10658.0,10253.0,10594.0,1384500.0
2018-07-24,10636.0,10828.0,10445.0,10764.0,1575800.0
2018-07-25,10807.0,11211.0,10785.0,11211.0,1885700.0
2018-07-26,11275.0,11998.0,11211.0,11966.0,3629700.0
2018-07-27,11966.0,12338.0,11913.0,12338.0,1685300.0
2018-07-28,11966.0,12338.0,11913.0,12338.0,1685300.0
2018-07-29,11966.0,12338.0,11913.0,12338.0,1685300.0
2018-07-30,12338.0,12976.0,12338.0,12764.0,3917500.0
2018-07-31,12710.0,12764.0,11977.0,12115.0,4169400.0
2018-08-01,12274.0,12434.0,12232.0,12434.0,2212400.0
2018-08-02,12434.0,12434.0,12115.0,12253.0,1044800.0
2018-08-03,12296.0,12455.0,12094.0,12338.0,1873100.0
2018-08-04,12296.0,12455.0,12094.0,12338.0,1873100.0
2018-08-05,12296.0,12455.0,12094.0,12338.0,1873100.0
2018-08-06,12338.0,12338.0,12136.0,12211.0,1473600.0
2018-08-07,12211.0,12530.0,12136.0,12317.0,1815600.0
2018-08-08,12317.0,12434.0,12189.0,12189.0,1745500.0
2018-08-09,12189.0,12200.0,11966.0,11966.0,1249100.0
2018-08-10,11966.0,12115.0,11721.0,11828.0,1148600.0
2018-08-11,11966.0,12115.0,11721.0,11828.0,1148600.0
2018-08-12,11966.0,12115.0,11721.0,11828.0,1148600.0
2018-08-13,11487.0,11572.0,11062.0,11232.0,1780000.0
2018-08-14,11104.0,11434.0,10987.0,11019.0,1606700.0
2018-08-15,11200.0,11402.0,10796.0,11381.0,1401700.0
2018-08-16,11381.0,11487.0,11104.0,11136.0,752600.0
2018-08-17,11381.0,11487.0,11104.0,11136.0,752600.0
2018-08-18,11381.0,11487.0,11104.0,11136.0,752600.0
2018-08-19,11381.0,11487.0,11104.0,11136.0,752600.0
2018-08-20,11200.0,11902.0,11200.0,11753.0,1756700.0
2018-08-21,11753.0,11764.0,11360.0,11402.0,1938900.0
2018-08-22,11753.0,11764.0,11360.0,11402.0,1938900.0
2018-08-23,11232.0,11317.0,10870.0,10924.0,3454000.0
2018-08-24,10924.0,11136.0,10807.0,11019.0,928700.0
2018-08-25,10924.0,11136.0,10807.0,11019.0,928700.0
2018-08-26,10924.0,11136.0,10807.0,11019.0,928700.0
2018-08-27,11083.0,11168.0,10870.0,11019.0,1136200.0
2018-08-28,11147.0,11870.0,11083.0,11817.0,2516400.0
2018-08-29,11817.0,12125.0,11487.0,12040.0,3169000.0
2018-08-30,12062.0,12338.0,11966.0,12338.0,2674500.0
2018-08-31,12125.0,12125.0,11732.0,12040.0,2102600.0
2018-09-01,12125.0,12125.0,11732.0,12040.0,2102600.0
2018-09-02,12125.0,12125.0,11732.0,12040.0,2102600.0
2018-09-03,12040.0,12040.0,11721.0,11721.0,607700.0
2018-09-04,11572.0,11785.0,11338.0,11583.0,1187000.0
2018-09-05,11275.0,11285.0,10977.0,11019.0,1622200.0
2018-09-06,10977.0,11275.0,10690.0,10817.0,2084000.0
2018-09-07,10849.0,11041.0,10743.0,10796.0,1609300.0
2018-09-08,10849.0,11041.0,10743.0,10796.0,1609300.0
2018-09-09,10849.0,11041.0,10743.0,10796.0,1609300.0
2018-09-10,10796.0,10870.0,10721.0,10721.0,1025700.0
2018-09-11,10796.0,10870.0,10721.0,10721.0,1025700.0
2018-09-12,10764.0,11221.0,10753.0,10966.0,2151600.0
2018-09-13,11104.0,11136.0,10860.0,11019.0,632100.0
2018-09-14,11126.0,11562.0,11041.0,11530.0,1572500.0
2018-09-15,11126.0,11562.0,11041.0,11530.0,1572500.0
2018-09-16,11126.0,11562.0,11041.0,11530.0,1572500.0
2018-09-17,11572.0,11636.0,11126.0,11179.0,1740400.0
2018-09-18,11083.0,11189.0,10934.0,11126.0,1372800.0
2018-09-19,11179.0,11285.0,11179.0,11179.0,964100.0
2018-09-20,11179.0,11509.0,11062.0,11487.0,1888800.0
2018-09-21,11540.0,11572.0,11232.0,11232.0,1903400.0
2018-09-22,11540.0,11572.0,11232.0,11232.0,1903400.0
2018-09-23,11540.0,11572.0,11232.0,11232.0,1903400.0
2018-09-24,11243.0,11275.0,10817.0,10817.0,1651800.0
2018-09-25,10817.0,10977.0,10817.0,10892.0,473600.0
2018-09-26,10977.0,11041.0,10828.0,10828.0,672900.0
2018-09-27,10892.0,10977.0,10849.0,10934.0,912900.0
2018-09-28,10977.0,11126.0,10838.0,10998.0,1714900.0
2018-09-29,10977.0,11126.0,10838.0,10998.0,1714900.0
2018-09-30,10977.0,11126.0,10838.0,10998.0,1714900.0
2018-10-01,11062.0,11200.0,10934.0,11062.0,1054700.0
2018-10-02,11062.0,11211.0,10849.0,10955.0,960700.0
2018-10-03,11019.0,11136.0,10977.0,11062.0,621500.0
2018-10-04,10987.0,11041.0,10892.0,10924.0,712900.0
2018-10-05,10870.0,10945.0,10785.0,10924.0,895100.0
2018-10-06,10870.0,10945.0,10785.0,10924.0,895100.0
2018-10-07,10870.0,10945.0,10785.0,10924.0,895100.0
2018-10-08,10924.0,11189.0,10924.0,11168.0,1271600.0
2018-10-09,11189.0,11306.0,10860.0,10955.0,1187700.0
2018-10-10,10955.0,11030.0,10849.0,10849.0,1475800.0
2018-10-11,10679.0,10679.0,10487.0,10626.0,1132900.0
2018-10-12,10530.0,10775.0,10530.0,10615.0,902900.0
2018-10-13,10530.0,10775.0,10530.0,10615.0,902900.0
2018-10-14,10530.0,10775.0,10530.0,10615.0,902900.0
2018-10-15,10615.0,10690.0,10519.0,10519.0,617300.0
2018-10-16,10636.0,10807.0,10487.0,10732.0,1066200.0
2018-10-17,10849.0,11072.0,10732.0,11062.0,1323200.0
2018-10-18,11062.0,11136.0,10892.0,11062.0,2140700.0
2018-10-19,11062.0,11104.0,10615.0,10615.0,3195100.0
2018-10-20,11062.0,11104.0,10615.0,10615.0,3195100.0
2018-10-21,11062.0,11104.0,10615.0,10615.0,3195100.0
2018-10-22,10690.0,10817.0,10658.0,10785.0,1119900.0
2018-10-23,10658.0,10721.0,10530.0,10530.0,1234200.0
