,UNTR IJ Equity,UNTR IJ Equity,UNTR IJ Equity,UNTR IJ Equity,UNTR IJ Equity
2013-11-18,10569.0,10817.0,10569.0,10817.0,2442000.0
2013-11-19,10845.0,11092.0,10817.0,11092.0,4962000.0
2013-11-20,11147.0,11285.0,11010.0,11092.0,9490000.0
2013-11-21,10955.0,11120.0,10955.0,11010.0,1964000.0
2013-11-22,11230.0,11230.0,10982.0,11147.0,2294500.0
2013-11-23,11230.0,11230.0,10982.0,11147.0,2294500.0
2013-11-24,11230.0,11230.0,10982.0,11147.0,2294500.0
2013-11-25,11147.0,11505.0,11147.0,11505.0,3249000.0
2013-11-26,11175.0,11423.0,10707.0,10707.0,3331500.0
2013-11-27,10845.0,11010.0,10597.0,10679.0,2497500.0
2013-11-28,10569.0,10569.0,10074.0,10101.0,5624500.0
2013-11-29,10101.0,10239.0,10046.0,10046.0,2589500.0
2013-11-30,10101.0,10239.0,10046.0,10046.0,2589500.0
2013-12-01,10101.0,10239.0,10046.0,10046.0,2589500.0
2013-12-02,10101.0,10349.0,10101.0,10322.0,1931000.0
2013-12-03,10212.0,10349.0,10212.0,10239.0,1987000.0
2013-12-04,10212.0,10349.0,10101.0,10239.0,2628000.0
2013-12-05,10129.0,10459.0,10129.0,10404.0,3802500.0
2013-12-06,10294.0,10624.0,10239.0,10404.0,1515000.0
2013-12-07,10294.0,10624.0,10239.0,10404.0,1515000.0
2013-12-08,10294.0,10624.0,10239.0,10404.0,1515000.0
2013-12-09,10597.0,10652.0,10432.0,10432.0,2153500.0
2013-12-10,10432.0,10762.0,10404.0,10569.0,3741000.0
2013-12-11,10762.0,10762.0,10569.0,10679.0,2111000.0
2013-12-12,10459.0,10624.0,10349.0,10377.0,3017500.0
2013-12-13,10239.0,10322.0,10074.0,10157.0,2979000.0
2013-12-14,10239.0,10322.0,10074.0,10157.0,2979000.0
2013-12-15,10239.0,10322.0,10074.0,10157.0,2979000.0
2013-12-16,10129.0,10129.0,9964.0,10019.0,1151500.0
2013-12-17,9991.0,10239.0,9991.0,10129.0,2621000.0
2013-12-18,9854.0,10074.0,9854.0,9991.0,2609000.0
2013-12-19,10157.0,10239.0,10046.0,10239.0,2500000.0
2013-12-20,10184.0,10404.0,10184.0,10294.0,1614500.0
2013-12-21,10184.0,10404.0,10184.0,10294.0,1614500.0
2013-12-22,10184.0,10404.0,10184.0,10294.0,1614500.0
2013-12-23,10184.0,10349.0,10184.0,10322.0,1117000.0
2013-12-24,10377.0,10404.0,10267.0,10322.0,694500.0
2013-12-25,10377.0,10404.0,10267.0,10322.0,694500.0
2013-12-26,10377.0,10404.0,10267.0,10322.0,694500.0
2013-12-27,10404.0,10514.0,10294.0,10322.0,1247000.0
2013-12-28,10404.0,10514.0,10294.0,10322.0,1247000.0
2013-12-29,10404.0,10514.0,10294.0,10322.0,1247000.0
2013-12-30,10514.0,10514.0,10212.0,10459.0,1151500.0
2013-12-31,10514.0,10514.0,10212.0,10459.0,1151500.0
2014-01-01,10514.0,10514.0,10212.0,10459.0,1151500.0
2014-01-02,10459.0,10707.0,10459.0,10652.0,1281500.0
2014-01-03,10624.0,10955.0,10404.0,10762.0,2425500.0
2014-01-04,10624.0,10955.0,10404.0,10762.0,2425500.0
2014-01-05,10624.0,10955.0,10404.0,10762.0,2425500.0
2014-01-06,10762.0,10762.0,10652.0,10721.0,2930200.0
2014-01-07,10735.0,10913.0,10735.0,10872.0,2666500.0
2014-01-08,10790.0,10955.0,10652.0,10707.0,1859200.0
2014-01-09,10790.0,10845.0,10349.0,10349.0,3132600.0
2014-01-10,10322.0,10569.0,10322.0,10459.0,3897100.0
2014-01-11,10322.0,10569.0,10322.0,10459.0,3897100.0
2014-01-12,10322.0,10569.0,10322.0,10459.0,3897100.0
2014-01-13,10514.0,10514.0,10432.0,10459.0,3215000.0
2014-01-14,10514.0,10514.0,10432.0,10459.0,3215000.0
2014-01-15,10624.0,10624.0,10349.0,10363.0,2871700.0
2014-01-16,10487.0,10514.0,10404.0,10459.0,1547800.0
2014-01-17,10556.0,10624.0,10459.0,10624.0,1585400.0
2014-01-18,10556.0,10624.0,10459.0,10624.0,1585400.0
2014-01-19,10556.0,10624.0,10459.0,10624.0,1585400.0
2014-01-20,10803.0,10817.0,10638.0,10735.0,1827800.0
2014-01-21,10845.0,10900.0,10679.0,10900.0,1728700.0
2014-01-22,10955.0,11533.0,10872.0,11533.0,5316600.0
2014-01-23,11615.0,11670.0,11189.0,11533.0,2455800.0
2014-01-24,11478.0,11478.0,10845.0,10845.0,2627000.0
2014-01-25,11478.0,11478.0,10845.0,10845.0,2627000.0
2014-01-26,11478.0,11478.0,10845.0,10845.0,2627000.0
2014-01-27,10624.0,10624.0,10267.0,10267.0,2582400.0
2014-01-28,10267.0,10487.0,10184.0,10294.0,3253500.0
2014-01-29,10294.0,10831.0,10294.0,10679.0,3646700.0
2014-01-30,10459.0,10679.0,10377.0,10624.0,4053700.0
2014-01-31,10459.0,10679.0,10377.0,10624.0,4053700.0
2014-02-01,10459.0,10679.0,10377.0,10624.0,4053700.0
2014-02-02,10459.0,10679.0,10377.0,10624.0,4053700.0
2014-02-03,10624.0,10624.0,10349.0,10446.0,1573700.0
2014-02-04,10322.0,10322.0,10074.0,10074.0,3421500.0
2014-02-05,10212.0,10253.0,9881.0,9895.0,3976600.0
2014-02-06,10005.0,10005.0,9799.0,9854.0,4532000.0
2014-02-07,9909.0,10074.0,9757.0,10019.0,9095400.0
2014-02-08,9909.0,10074.0,9757.0,10019.0,9095400.0
2014-02-09,9909.0,10074.0,9757.0,10019.0,9095400.0
2014-02-10,10115.0,10129.0,9881.0,9895.0,6678500.0
2014-02-11,9909.0,10239.0,9895.0,10157.0,8746700.0
2014-02-12,10184.0,10239.0,10115.0,10184.0,2644000.0
2014-02-13,10184.0,10377.0,10115.0,10253.0,3659900.0
2014-02-14,10349.0,10377.0,10074.0,10074.0,3256400.0
2014-02-15,10349.0,10377.0,10074.0,10074.0,3256400.0
2014-02-16,10349.0,10377.0,10074.0,10074.0,3256400.0
2014-02-17,10088.0,10184.0,10033.0,10170.0,2092700.0
2014-02-18,10184.0,10267.0,10143.0,10198.0,2374000.0
2014-02-19,10225.0,10239.0,10101.0,10225.0,2891400.0
2014-02-20,10184.0,10267.0,10157.0,10267.0,1999100.0
2014-02-21,10212.0,10308.0,10198.0,10239.0,3021200.0
2014-02-22,10212.0,10308.0,10198.0,10239.0,3021200.0
2014-02-23,10212.0,10308.0,10198.0,10239.0,3021200.0
2014-02-24,10239.0,10280.0,10129.0,10198.0,1675300.0
2014-02-25,10239.0,10239.0,10143.0,10170.0,2381500.0
2014-02-26,10129.0,10170.0,10074.0,10088.0,4477500.0
2014-02-27,10101.0,10280.0,10088.0,10212.0,4801100.0
2014-02-28,10212.0,10459.0,10212.0,10446.0,7004400.0
2014-03-01,10212.0,10459.0,10212.0,10446.0,7004400.0
2014-03-02,10212.0,10459.0,10212.0,10446.0,7004400.0
2014-03-03,10349.0,10404.0,10239.0,10377.0,1739500.0
2014-03-04,10322.0,10528.0,10322.0,10487.0,2518800.0
2014-03-05,10569.0,10707.0,10487.0,10679.0,4140400.0
2014-03-06,10735.0,11065.0,10556.0,11010.0,3710400.0
2014-03-07,11065.0,11120.0,10652.0,10679.0,3585700.0
2014-03-08,11065.0,11120.0,10652.0,10679.0,3585700.0
2014-03-09,11065.0,11120.0,10652.0,10679.0,3585700.0
2014-03-10,10679.0,10721.0,10542.0,10652.0,3182400.0
2014-03-11,10735.0,10996.0,10735.0,10913.0,6559200.0
2014-03-12,10679.0,10790.0,10679.0,10735.0,3726500.0
2014-03-13,10817.0,10900.0,10748.0,10900.0,1376400.0
2014-03-14,10735.0,11175.0,10721.0,11134.0,3458900.0
2014-03-15,10735.0,11175.0,10721.0,11134.0,3458900.0
2014-03-16,10735.0,11175.0,10721.0,11134.0,3458900.0
2014-03-17,11120.0,11175.0,11024.0,11134.0,5031900.0
2014-03-18,11051.0,11230.0,11051.0,11134.0,3214000.0
2014-03-19,11244.0,11381.0,11134.0,11340.0,3111900.0
2014-03-20,11120.0,11395.0,10735.0,10872.0,3008500.0
2014-03-21,10349.0,11450.0,10349.0,10955.0,6614700.0
2014-03-22,10349.0,11450.0,10349.0,10955.0,6614700.0
2014-03-23,10349.0,11450.0,10349.0,10955.0,6614700.0
2014-03-24,10955.0,11340.0,10872.0,11230.0,3927400.0
2014-03-25,11230.0,11533.0,11134.0,11423.0,3475300.0
2014-03-26,11423.0,11533.0,11065.0,11065.0,3195500.0
2014-03-27,11175.0,11450.0,11065.0,11065.0,2499500.0
2014-03-28,11230.0,11505.0,11230.0,11423.0,3594400.0
2014-03-29,11230.0,11505.0,11230.0,11423.0,3594400.0
2014-03-30,11230.0,11505.0,11230.0,11423.0,3594400.0
2014-03-31,11230.0,11505.0,11230.0,11423.0,3594400.0
2014-04-01,11505.0,11560.0,11464.0,11560.0,4903700.0
2014-04-02,11560.0,11615.0,11285.0,11533.0,2628200.0
2014-04-03,11505.0,11560.0,11423.0,11519.0,2441900.0
2014-04-04,11285.0,11505.0,10982.0,10982.0,3689300.0
2014-04-05,11285.0,11505.0,10982.0,10982.0,3689300.0
2014-04-06,11285.0,11505.0,10982.0,10982.0,3689300.0
2014-04-07,10982.0,11395.0,10927.0,11395.0,3753500.0
2014-04-08,11560.0,11588.0,11299.0,11505.0,4196300.0
2014-04-09,11560.0,11588.0,11299.0,11505.0,4196300.0
2014-04-10,11395.0,11560.0,10996.0,11285.0,5040700.0
2014-04-11,11285.0,11533.0,11230.0,11519.0,3672300.0
2014-04-12,11285.0,11533.0,11230.0,11519.0,3672300.0
2014-04-13,11285.0,11533.0,11230.0,11519.0,3672300.0
2014-04-14,11505.0,11753.0,11505.0,11670.0,2527800.0
2014-04-15,11808.0,11918.0,11712.0,11835.0,3403500.0
2014-04-16,11946.0,11946.0,11698.0,11698.0,3441300.0
2014-04-17,11835.0,11918.0,11794.0,11891.0,7007100.0
2014-04-18,11835.0,11918.0,11794.0,11891.0,7007100.0
2014-04-19,11835.0,11918.0,11794.0,11891.0,7007100.0
2014-04-20,11835.0,11918.0,11794.0,11891.0,7007100.0
2014-04-21,11891.0,11946.0,11767.0,11891.0,1979100.0
2014-04-22,11918.0,12097.0,11794.0,12056.0,3014500.0
2014-04-23,11835.0,12166.0,11835.0,12111.0,5440400.0
2014-04-24,11891.0,12138.0,11794.0,12083.0,3666200.0
2014-04-25,12166.0,12166.0,11946.0,11973.0,2760400.0
2014-04-26,12166.0,12166.0,11946.0,11973.0,2760400.0
2014-04-27,12166.0,12166.0,11946.0,11973.0,2760400.0
2014-04-28,11891.0,11973.0,11560.0,11560.0,1790300.0
2014-04-29,11835.0,12083.0,11835.0,12056.0,1927900.0
2014-04-30,11891.0,12056.0,11891.0,11946.0,4386100.0
2014-05-01,11891.0,12056.0,11891.0,11946.0,4386100.0
2014-05-02,12083.0,12221.0,11973.0,12221.0,2487300.0
2014-05-03,12083.0,12221.0,11973.0,12221.0,2487300.0
2014-05-04,12083.0,12221.0,11973.0,12221.0,2487300.0
2014-05-05,12166.0,12235.0,12138.0,12166.0,1347100.0
2014-05-06,12303.0,12303.0,12193.0,12193.0,2410200.0
2014-05-07,12290.0,12303.0,12235.0,12262.0,3802300.0
2014-05-08,12235.0,12317.0,12235.0,12235.0,2763000.0
2014-05-09,11450.0,12303.0,11450.0,12276.0,1770500.0
2014-05-10,11450.0,12303.0,11450.0,12276.0,1770500.0
2014-05-11,11450.0,12303.0,11450.0,12276.0,1770500.0
2014-05-12,12276.0,12386.0,12276.0,12317.0,1922300.0
2014-05-13,12386.0,12386.0,12303.0,12331.0,1344000.0
2014-05-14,12386.0,12386.0,12303.0,12358.0,4147700.0
2014-05-15,12386.0,12386.0,12303.0,12358.0,4147700.0
2014-05-16,12521.0,12521.0,12031.0,12297.0,3264900.0
2014-05-17,12521.0,12521.0,12031.0,12297.0,3264900.0
2014-05-18,12521.0,12521.0,12031.0,12297.0,3264900.0
2014-05-19,12493.0,12521.0,11990.0,12199.0,2874300.0
2014-05-20,12409.0,12409.0,11598.0,11836.0,4783600.0
2014-05-21,11864.0,12129.0,11752.0,11990.0,3780200.0
2014-05-22,12129.0,12185.0,12004.0,12101.0,1970400.0
2014-05-23,12185.0,12409.0,11850.0,12087.0,2910400.0
2014-05-24,12185.0,12409.0,11850.0,12087.0,2910400.0
2014-05-25,12185.0,12409.0,11850.0,12087.0,2910400.0
2014-05-26,12157.0,12157.0,12017.0,12087.0,529700.0
2014-05-27,12157.0,12157.0,12017.0,12087.0,529700.0
2014-05-28,12171.0,12325.0,12171.0,12297.0,4588500.0
2014-05-29,12171.0,12325.0,12171.0,12297.0,4588500.0
2014-05-30,12395.0,12562.0,12115.0,12115.0,7166600.0
2014-05-31,12395.0,12562.0,12115.0,12115.0,7166600.0
2014-06-01,12395.0,12562.0,12115.0,12115.0,7166600.0
2014-06-02,12157.0,12437.0,12129.0,12395.0,3440500.0
2014-06-03,12576.0,12576.0,12437.0,12493.0,3509600.0
2014-06-04,12451.0,12562.0,12367.0,12549.0,2045600.0
2014-06-05,12576.0,12604.0,12465.0,12604.0,1757000.0
2014-06-06,12632.0,12800.0,12590.0,12772.0,5421700.0
2014-06-07,12632.0,12800.0,12590.0,12772.0,5421700.0
2014-06-08,12632.0,12800.0,12590.0,12772.0,5421700.0
2014-06-09,12688.0,12758.0,12576.0,12660.0,684500.0
2014-06-10,12660.0,12786.0,12660.0,12786.0,1286400.0
2014-06-11,12800.0,12884.0,12786.0,12856.0,3936300.0
2014-06-12,12912.0,12912.0,12409.0,12856.0,1609700.0
2014-06-13,12604.0,12800.0,12521.0,12800.0,602100.0
2014-06-14,12604.0,12800.0,12521.0,12800.0,602100.0
2014-06-15,12604.0,12800.0,12521.0,12800.0,602100.0
2014-06-16,12688.0,12688.0,12283.0,12283.0,1613900.0
2014-06-17,12437.0,12730.0,12381.0,12590.0,3976700.0
2014-06-18,12716.0,12716.0,12451.0,12590.0,1926300.0
2014-06-19,12730.0,12912.0,12562.0,12590.0,2415000.0
2014-06-20,12590.0,12800.0,12576.0,12604.0,1668200.0
2014-06-21,12590.0,12800.0,12576.0,12604.0,1668200.0
2014-06-22,12590.0,12800.0,12576.0,12604.0,1668200.0
2014-06-23,12590.0,12786.0,12590.0,12702.0,1315500.0
2014-06-24,12744.0,12912.0,12688.0,12856.0,3353000.0
2014-06-25,12772.0,12856.0,12702.0,12800.0,995700.0
2014-06-26,12912.0,12968.0,12730.0,12898.0,1241400.0
2014-06-27,12968.0,12968.0,12632.0,12716.0,1749100.0
2014-06-28,12968.0,12968.0,12632.0,12716.0,1749100.0
2014-06-29,12968.0,12968.0,12632.0,12716.0,1749100.0
2014-06-30,12716.0,12912.0,12716.0,12912.0,2525900.0
2014-07-01,12772.0,12968.0,12730.0,12786.0,702400.0
2014-07-02,12842.0,12940.0,12786.0,12940.0,2104700.0
2014-07-03,12968.0,12982.0,12912.0,12940.0,3590200.0
2014-07-04,12940.0,12968.0,12912.0,12940.0,1939800.0
2014-07-05,12940.0,12968.0,12912.0,12940.0,1939800.0
2014-07-06,12940.0,12968.0,12912.0,12940.0,1939800.0
2014-07-07,13024.0,13331.0,12968.0,13219.0,3389600.0
2014-07-08,13303.0,13513.0,13219.0,13415.0,4545300.0
2014-07-09,13303.0,13513.0,13219.0,13415.0,4545300.0
2014-07-10,13415.0,14169.0,13024.0,13750.0,6010000.0
2014-07-11,13191.0,13638.0,13080.0,13135.0,2737000.0
2014-07-12,13191.0,13638.0,13080.0,13135.0,2737000.0
2014-07-13,13191.0,13638.0,13080.0,13135.0,2737000.0
2014-07-14,13401.0,13415.0,13135.0,13261.0,1599800.0
2014-07-15,13135.0,13359.0,13093.0,13303.0,1659100.0
2014-07-16,13415.0,13415.0,12996.0,13024.0,3173200.0
2014-07-17,13135.0,13289.0,12744.0,12800.0,3578500.0
2014-07-18,12800.0,12982.0,12646.0,12702.0,2578200.0
2014-07-19,12800.0,12982.0,12646.0,12702.0,2578200.0
2014-07-20,12800.0,12982.0,12646.0,12702.0,2578200.0
2014-07-21,12772.0,12870.0,12758.0,12856.0,2234300.0
2014-07-22,13024.0,13024.0,12437.0,12758.0,3274100.0
2014-07-23,12590.0,12842.0,12590.0,12688.0,1765000.0
2014-07-24,12856.0,12856.0,12618.0,12800.0,1562800.0
2014-07-25,12856.0,13024.0,12800.0,12800.0,3768000.0
2014-07-26,12856.0,13024.0,12800.0,12800.0,3768000.0
2014-07-27,12856.0,13024.0,12800.0,12800.0,3768000.0
2014-07-28,12856.0,13024.0,12800.0,12800.0,3768000.0
2014-07-29,12856.0,13024.0,12800.0,12800.0,3768000.0
2014-07-30,12856.0,13024.0,12800.0,12800.0,3768000.0
2014-07-31,12856.0,13024.0,12800.0,12800.0,3768000.0
2014-08-01,12856.0,13024.0,12800.0,12800.0,3768000.0
2014-08-02,12856.0,13024.0,12800.0,12800.0,3768000.0
2014-08-03,12856.0,13024.0,12800.0,12800.0,3768000.0
2014-08-04,12912.0,13694.0,12912.0,13359.0,7190100.0
2014-08-05,13471.0,13471.0,13303.0,13429.0,3358600.0
2014-08-06,13429.0,13429.0,13219.0,13303.0,3598500.0
2014-08-07,13177.0,13527.0,13177.0,13401.0,3556700.0
2014-08-08,13359.0,13638.0,13331.0,13401.0,1889000.0
2014-08-09,13359.0,13638.0,13331.0,13401.0,1889000.0
2014-08-10,13359.0,13638.0,13331.0,13401.0,1889000.0
2014-08-11,13638.0,13638.0,13359.0,13513.0,2836900.0
2014-08-12,13485.0,13513.0,13135.0,13233.0,2954900.0
2014-08-13,13233.0,13638.0,13219.0,13638.0,3446600.0
2014-08-14,13527.0,13638.0,13345.0,13471.0,1662700.0
2014-08-15,13415.0,13527.0,13331.0,13485.0,756000.0
2014-08-16,13415.0,13527.0,13331.0,13485.0,756000.0
2014-08-17,13415.0,13527.0,13331.0,13485.0,756000.0
2014-08-18,13527.0,13527.0,13415.0,13471.0,533200.0
2014-08-19,13583.0,13583.0,13457.0,13541.0,2294100.0
2014-08-20,13541.0,13638.0,13471.0,13638.0,1966600.0
2014-08-21,13527.0,13638.0,13303.0,13513.0,2629700.0
2014-08-22,13359.0,13513.0,13052.0,13149.0,3931100.0
2014-08-23,13359.0,13513.0,13052.0,13149.0,3931100.0
2014-08-24,13359.0,13513.0,13052.0,13149.0,3931100.0
2014-08-25,13080.0,13080.0,12870.0,12940.0,3563000.0
2014-08-26,12982.0,13024.0,12590.0,12674.0,3929500.0
2014-08-27,12590.0,12660.0,12353.0,12367.0,7833100.0
2014-08-28,12367.0,12590.0,12325.0,12367.0,8642000.0
2014-08-29,12437.0,12507.0,12367.0,12381.0,3602200.0
2014-08-30,12437.0,12507.0,12367.0,12381.0,3602200.0
2014-08-31,12437.0,12507.0,12367.0,12381.0,3602200.0
2014-09-01,12437.0,12493.0,12395.0,12395.0,1281300.0
2014-09-02,12493.0,12493.0,12353.0,12423.0,2418800.0
2014-09-03,12479.0,12576.0,12437.0,12549.0,3084500.0
2014-09-04,12549.0,12576.0,12017.0,12045.0,8317800.0
2014-09-05,12045.0,12059.0,11934.0,12045.0,3705300.0
2014-09-06,12045.0,12059.0,11934.0,12045.0,3705300.0
2014-09-07,12045.0,12059.0,11934.0,12045.0,3705300.0
2014-09-08,12045.0,12255.0,12045.0,12185.0,3968300.0
2014-09-09,12185.0,12185.0,11710.0,11738.0,6989200.0
2014-09-10,11626.0,11626.0,11277.0,11403.0,6247400.0
2014-09-11,11333.0,11528.0,11235.0,11459.0,3503800.0
2014-09-12,11459.0,11654.0,11319.0,11654.0,4790700.0
2014-09-13,11459.0,11654.0,11319.0,11654.0,4790700.0
2014-09-14,11459.0,11654.0,11319.0,11654.0,4790700.0
2014-09-15,11459.0,11542.0,11403.0,11431.0,2867100.0
2014-09-16,11486.0,11626.0,11361.0,11389.0,2948100.0
2014-09-17,11445.0,11570.0,11445.0,11514.0,1961200.0
2014-09-18,11570.0,11612.0,11459.0,11612.0,1496700.0
2014-09-19,11612.0,11822.0,11556.0,11822.0,3965100.0
2014-09-20,11612.0,11822.0,11556.0,11822.0,3965100.0
2014-09-21,11612.0,11822.0,11556.0,11822.0,3965100.0
2014-09-22,11682.0,11752.0,11626.0,11710.0,2179600.0
2014-09-23,11654.0,11682.0,11431.0,11445.0,2361500.0
2014-09-24,11403.0,11668.0,11403.0,11514.0,2330200.0
2014-09-25,11626.0,11654.0,11403.0,11556.0,3105300.0
2014-09-26,11459.0,11459.0,11221.0,11263.0,2620100.0
2014-09-27,11459.0,11459.0,11221.0,11263.0,2620100.0
2014-09-28,11459.0,11459.0,11221.0,11263.0,2620100.0
2014-09-29,11207.0,11319.0,11109.0,11235.0,3454600.0
2014-09-30,11179.0,11235.0,11081.0,11123.0,4208700.0
2014-10-01,11123.0,11193.0,11095.0,11095.0,2125700.0
2014-10-02,10969.0,11011.0,10718.0,10774.0,4192800.0
2014-10-03,10718.0,10774.0,10634.0,10662.0,3200600.0
2014-10-04,10718.0,10774.0,10634.0,10662.0,3200600.0
2014-10-05,10718.0,10774.0,10634.0,10662.0,3200600.0
2014-10-06,10816.0,11179.0,10816.0,11179.0,3902500.0
2014-10-07,11277.0,11500.0,11081.0,11431.0,4276900.0
2014-10-08,11207.0,11263.0,10858.0,10858.0,4063900.0
2014-10-09,11011.0,11165.0,10774.0,10802.0,3883000.0
2014-10-10,10728.0,10827.0,10615.0,10813.0,2979100.0
2014-10-11,10728.0,10827.0,10615.0,10813.0,2979100.0
2014-10-12,10728.0,10827.0,10615.0,10813.0,2979100.0
2014-10-13,10672.0,10672.0,10248.0,10277.0,5419000.0
2014-10-14,10234.0,10291.0,10164.0,10164.0,4509400.0
2014-10-15,10305.0,10333.0,9656.0,9712.0,14522400.0
2014-10-16,9444.0,9867.0,9430.0,9698.0,8424400.0
2014-10-17,9740.0,9867.0,9712.0,9740.0,11236700.0
2014-10-18,9740.0,9867.0,9712.0,9740.0,11236700.0
2014-10-19,9740.0,9867.0,9712.0,9740.0,11236700.0
2014-10-20,9881.0,9994.0,9853.0,9853.0,5659000.0
2014-10-21,9994.0,10008.0,9740.0,9740.0,3580600.0
2014-10-22,9853.0,9924.0,9754.0,9867.0,5241400.0
2014-10-23,9910.0,10121.0,9867.0,10121.0,6448900.0
2014-10-24,10164.0,10164.0,9924.0,9966.0,3851100.0
2014-10-25,10164.0,10164.0,9924.0,9966.0,3851100.0
2014-10-26,10164.0,10164.0,9924.0,9966.0,3851100.0
2014-10-27,10023.0,10051.0,9557.0,9571.0,3848600.0
2014-10-28,9528.0,9726.0,9500.0,9627.0,4969000.0
2014-10-29,9656.0,10008.0,9528.0,9980.0,5280900.0
2014-10-30,10023.0,10023.0,9853.0,9980.0,4489400.0
2014-10-31,10135.0,10446.0,10135.0,10375.0,17670600.0
2014-11-01,10135.0,10446.0,10135.0,10375.0,17670600.0
2014-11-02,10135.0,10446.0,10135.0,10375.0,17670600.0
2014-11-03,10404.0,10672.0,10192.0,10361.0,7262200.0
2014-11-04,10164.0,10319.0,10051.0,10093.0,4524600.0
2014-11-05,10121.0,10531.0,10107.0,10503.0,7548000.0
2014-11-06,10517.0,10813.0,10390.0,10771.0,8128700.0
2014-11-07,10658.0,10771.0,10559.0,10644.0,2772400.0
2014-11-08,10658.0,10771.0,10559.0,10644.0,2772400.0
2014-11-09,10658.0,10771.0,10559.0,10644.0,2772400.0
2014-11-10,10728.0,10813.0,10644.0,10700.0,2362100.0
2014-11-11,10785.0,10898.0,10714.0,10799.0,5230000.0
2014-11-12,10785.0,10785.0,10432.0,10446.0,3856400.0
2014-11-13,10587.0,10728.0,10446.0,10728.0,4009600.0
2014-11-14,10785.0,10841.0,10644.0,10841.0,3604000.0
2014-11-15,10785.0,10841.0,10644.0,10841.0,3604000.0
2014-11-16,10785.0,10841.0,10644.0,10841.0,3604000.0
2014-11-17,10728.0,10813.0,10474.0,10531.0,4046400.0
2014-11-18,10545.0,10757.0,10531.0,10700.0,3563800.0
2014-11-19,10700.0,10926.0,10700.0,10884.0,4651000.0
2014-11-20,10813.0,10813.0,10545.0,10644.0,4958200.0
2014-11-21,10601.0,10615.0,10192.0,10319.0,8455700.0
2014-11-22,10601.0,10615.0,10192.0,10319.0,8455700.0
2014-11-23,10601.0,10615.0,10192.0,10319.0,8455700.0
2014-11-24,10361.0,10587.0,10361.0,10559.0,6965700.0
2014-11-25,10531.0,10559.0,9994.0,9994.0,5111900.0
2014-11-26,10164.0,10319.0,10164.0,10263.0,5835900.0
2014-11-27,10333.0,10460.0,10333.0,10418.0,2778500.0
2014-11-28,10347.0,10418.0,10291.0,10347.0,4667500.0
2014-11-29,10347.0,10418.0,10291.0,10347.0,4667500.0
2014-11-30,10347.0,10418.0,10291.0,10347.0,4667500.0
2014-12-01,10319.0,10319.0,10079.0,10121.0,7035400.0
2014-12-02,10135.0,10248.0,10093.0,10135.0,5669500.0
2014-12-03,10135.0,10164.0,9768.0,9825.0,10032300.0
2014-12-04,9881.0,10164.0,9867.0,10107.0,5461000.0
2014-12-05,10107.0,10164.0,9980.0,9980.0,3399400.0
2014-12-06,10107.0,10164.0,9980.0,9980.0,3399400.0
2014-12-07,10107.0,10164.0,9980.0,9980.0,3399400.0
2014-12-08,9980.0,10107.0,9839.0,9910.0,3576900.0
2014-12-09,9910.0,9994.0,9853.0,9938.0,3590100.0
2014-12-10,10023.0,10023.0,9783.0,9825.0,4096300.0
2014-12-11,9811.0,9839.0,9684.0,9726.0,4056000.0
2014-12-12,9684.0,9797.0,9656.0,9656.0,3061400.0
2014-12-13,9684.0,9797.0,9656.0,9656.0,3061400.0
2014-12-14,9684.0,9797.0,9656.0,9656.0,3061400.0
2014-12-15,9599.0,9599.0,9486.0,9514.0,3316000.0
2014-12-16,9373.0,9514.0,9274.0,9373.0,5754600.0
2014-12-17,9458.0,9740.0,9401.0,9740.0,3471300.0
2014-12-18,9797.0,9881.0,9712.0,9768.0,3236700.0
2014-12-19,9825.0,9896.0,9670.0,9670.0,4494200.0
2014-12-20,9825.0,9896.0,9670.0,9670.0,4494200.0
2014-12-21,9825.0,9896.0,9670.0,9670.0,4494200.0
2014-12-22,9684.0,9797.0,9684.0,9740.0,1596100.0
2014-12-23,9797.0,9867.0,9740.0,9740.0,2013600.0
2014-12-24,9684.0,9825.0,9641.0,9684.0,1557000.0
2014-12-25,9684.0,9825.0,9641.0,9684.0,1557000.0
2014-12-26,9684.0,9825.0,9641.0,9684.0,1557000.0
2014-12-27,9684.0,9825.0,9641.0,9684.0,1557000.0
2014-12-28,9684.0,9825.0,9641.0,9684.0,1557000.0
2014-12-29,9740.0,9768.0,9698.0,9712.0,1359500.0
2014-12-30,9768.0,9797.0,9712.0,9797.0,2648300.0
2014-12-31,9768.0,9797.0,9712.0,9797.0,2648300.0
2015-01-01,9768.0,9797.0,9712.0,9797.0,2648300.0
2015-01-02,9811.0,9811.0,9712.0,9768.0,984800.0
2015-01-03,9811.0,9811.0,9712.0,9768.0,984800.0
2015-01-04,9811.0,9811.0,9712.0,9768.0,984800.0
2015-01-05,9797.0,9797.0,9514.0,9528.0,2324800.0
2015-01-06,9528.0,9641.0,9514.0,9571.0,3469900.0
2015-01-07,9599.0,9641.0,9528.0,9613.0,1423600.0
2015-01-08,9684.0,9684.0,9543.0,9543.0,2006500.0
2015-01-09,9543.0,9754.0,9543.0,9656.0,1940200.0
2015-01-10,9543.0,9754.0,9543.0,9656.0,1940200.0
2015-01-11,9543.0,9754.0,9543.0,9656.0,1940200.0
2015-01-12,9656.0,9684.0,9599.0,9641.0,2448000.0
2015-01-13,9726.0,9867.0,9641.0,9867.0,4524500.0
2015-01-14,9853.0,9994.0,9839.0,9853.0,3945600.0
