,PAMP AR Equity
2016-03-03,61.8542
2016-03-04,61.8542
2016-03-05,61.8542
2016-03-06,61.8542
2016-03-07,61.8542
2016-03-08,61.8542
2016-03-09,61.8542
2016-03-10,61.8542
2016-03-11,61.8542
2016-03-12,61.8542
2016-03-13,61.8542
2016-03-14,61.8542
2016-03-15,61.8542
2016-03-16,61.8542
2016-03-17,61.8542
2016-03-18,61.8542
2016-03-19,61.8542
2016-03-20,61.8542
2016-03-21,61.8542
2016-03-22,61.8542
2016-03-23,61.8542
2016-03-24,61.8542
2016-03-25,61.8542
2016-03-26,61.8542
2016-03-27,61.8542
2016-03-28,61.8542
2016-03-29,61.8542
2016-03-30,61.8542
2016-03-31,48.5196
2016-04-01,48.5196
2016-04-02,48.5196
2016-04-03,48.5196
2016-04-04,48.5196
2016-04-05,48.5196
2016-04-06,48.5196
2016-04-07,48.5196
2016-04-08,48.5196
2016-04-09,48.5196
2016-04-10,48.5196
2016-04-11,48.5196
2016-04-12,48.5196
2016-04-13,48.5196
2016-04-14,48.5196
2016-04-15,48.5196
2016-04-16,48.5196
2016-04-17,48.5196
2016-04-18,48.5196
2016-04-19,48.5196
2016-04-20,48.5196
2016-04-21,48.5196
2016-04-22,48.5196
2016-04-23,48.5196
2016-04-24,48.5196
2016-04-25,48.5196
2016-04-26,48.5196
2016-04-27,48.5196
2016-04-28,48.5196
2016-04-29,48.5196
2016-04-30,48.5196
2016-05-01,48.5196
2016-05-02,48.5196
2016-05-03,48.5196
2016-05-04,48.5196
2016-05-05,48.5196
2016-05-06,48.5196
2016-05-07,48.5196
2016-05-08,48.5196
2016-05-09,48.5196
2016-05-10,48.5196
2016-05-11,48.5196
2016-05-12,48.5196
2016-05-13,48.5196
2016-05-14,48.5196
2016-05-15,48.5196
2016-05-16,48.5196
2016-05-17,48.5196
2016-05-18,48.5196
2016-05-19,48.5196
2016-05-20,48.5196
2016-05-21,48.5196
2016-05-22,48.5196
2016-05-23,48.5196
2016-05-24,48.5196
2016-05-25,48.5196
2016-05-26,48.5196
2016-05-27,48.5196
2016-05-28,48.5196
2016-05-29,48.5196
2016-05-30,48.5196
2016-05-31,48.5196
2016-06-01,48.5196
2016-06-02,48.5196
2016-06-03,48.5196
2016-06-04,48.5196
2016-06-05,48.5196
2016-06-06,48.5196
2016-06-07,48.5196
2016-06-08,48.5196
2016-06-09,48.5196
2016-06-10,48.5196
2016-06-11,48.5196
2016-06-12,48.5196
2016-06-13,48.5196
2016-06-14,48.5196
2016-06-15,48.5196
2016-06-16,48.5196
2016-06-17,48.5196
2016-06-18,48.5196
2016-06-19,48.5196
2016-06-20,48.5196
2016-06-21,48.5196
2016-06-22,48.5196
2016-06-23,48.5196
2016-06-24,48.5196
2016-06-25,48.5196
2016-06-26,48.5196
2016-06-27,48.5196
2016-06-28,48.5196
2016-06-29,48.5196
2016-06-30,37.7399
2016-07-01,37.7399
2016-07-02,37.7399
2016-07-03,37.7399
2016-07-04,37.7399
2016-07-05,37.7399
2016-07-06,37.7399
2016-07-07,37.7399
2016-07-08,37.7399
2016-07-09,37.7399
2016-07-10,37.7399
2016-07-11,37.7399
2016-07-12,37.7399
2016-07-13,37.7399
2016-07-14,37.7399
2016-07-15,37.7399
2016-07-16,37.7399
2016-07-17,37.7399
2016-07-18,37.7399
2016-07-19,37.7399
2016-07-20,37.7399
2016-07-21,37.7399
2016-07-22,37.7399
2016-07-23,37.7399
2016-07-24,37.7399
2016-07-25,37.7399
2016-07-26,37.7399
2016-07-27,37.7399
2016-07-28,37.7399
2016-07-29,37.7399
2016-07-30,37.7399
2016-07-31,37.7399
2016-08-01,37.7399
2016-08-02,37.7399
2016-08-03,37.7399
2016-08-04,37.7399
2016-08-05,37.7399
2016-08-06,37.7399
2016-08-07,37.7399
2016-08-08,37.7399
2016-08-09,37.7399
2016-08-10,37.7399
2016-08-11,37.7399
2016-08-12,37.7399
2016-08-13,37.7399
2016-08-14,37.7399
2016-08-15,37.7399
2016-08-16,37.7399
2016-08-17,37.7399
2016-08-18,37.7399
2016-08-19,37.7399
2016-08-20,37.7399
2016-08-21,37.7399
2016-08-22,37.7399
2016-08-23,37.7399
2016-08-24,37.7399
2016-08-25,37.7399
2016-08-26,37.7399
2016-08-27,37.7399
2016-08-28,37.7399
2016-08-29,37.7399
2016-08-30,37.7399
2016-08-31,37.7399
2016-09-01,37.7399
2016-09-02,37.7399
2016-09-03,37.7399
2016-09-04,37.7399
2016-09-05,37.7399
2016-09-06,37.7399
2016-09-07,37.7399
2016-09-08,37.7399
2016-09-09,37.7399
2016-09-10,37.7399
2016-09-11,37.7399
2016-09-12,37.7399
2016-09-13,37.7399
2016-09-14,37.7399
2016-09-15,37.7399
2016-09-16,37.7399
2016-09-17,37.7399
2016-09-18,37.7399
2016-09-19,37.7399
2016-09-20,37.7399
2016-09-21,37.7399
2016-09-22,37.7399
2016-09-23,37.7399
2016-09-24,37.7399
2016-09-25,37.7399
2016-09-26,37.7399
2016-09-27,37.7399
2016-09-28,37.7399
2016-09-29,37.7399
2016-09-30,21.5086
2016-10-01,21.5086
2016-10-02,21.5086
2016-10-03,21.5086
2016-10-04,21.5086
2016-10-05,21.5086
2016-10-06,21.5086
2016-10-07,21.5086
2016-10-08,21.5086
2016-10-09,21.5086
2016-10-10,21.5086
2016-10-11,21.5086
2016-10-12,21.5086
2016-10-13,21.5086
2016-10-14,21.5086
2016-10-15,21.5086
2016-10-16,21.5086
2016-10-17,21.5086
2016-10-18,21.5086
2016-10-19,21.5086
2016-10-20,21.5086
2016-10-21,21.5086
2016-10-22,21.5086
2016-10-23,21.5086
2016-10-24,21.5086
2016-10-25,21.5086
2016-10-26,21.5086
2016-10-27,21.5086
2016-10-28,21.5086
2016-10-29,21.5086
2016-10-30,21.5086
2016-10-31,21.5086
2016-11-01,21.5086
2016-11-02,21.5086
2016-11-03,21.5086
2016-11-04,21.5086
2016-11-05,21.5086
2016-11-06,21.5086
2016-11-07,21.5086
2016-11-08,21.5086
2016-11-09,21.5086
2016-11-10,21.5086
2016-11-11,21.5086
2016-11-12,21.5086
2016-11-13,21.5086
2016-11-14,21.5086
2016-11-15,21.5086
2016-11-16,21.5086
2016-11-17,21.5086
2016-11-18,21.5086
2016-11-19,21.5086
2016-11-20,21.5086
2016-11-21,21.5086
2016-11-22,21.5086
2016-11-23,21.5086
2016-11-24,21.5086
2016-11-25,21.5086
2016-11-26,21.5086
2016-11-27,21.5086
2016-11-28,21.5086
2016-11-29,21.5086
2016-11-30,21.5086
2016-12-01,21.5086
2016-12-02,21.5086
2016-12-03,21.5086
2016-12-04,21.5086
2016-12-05,21.5086
2016-12-06,21.5086
2016-12-07,21.5086
2016-12-08,21.5086
2016-12-09,21.5086
2016-12-10,21.5086
2016-12-11,21.5086
2016-12-12,21.5086
2016-12-13,21.5086
2016-12-14,21.5086
2016-12-15,21.5086
2016-12-16,21.5086
2016-12-17,21.5086
2016-12-18,21.5086
2016-12-19,21.5086
2016-12-20,21.5086
2016-12-21,21.5086
2016-12-22,21.5086
2016-12-23,21.5086
2016-12-24,21.5086
2016-12-25,21.5086
2016-12-26,21.5086
2016-12-27,21.5086
2016-12-28,21.5086
2016-12-29,21.5086
2016-12-30,21.5086
2016-12-31,-0.121
2017-01-01,-0.121
2017-01-02,-0.121
2017-01-03,-0.121
2017-01-04,-0.121
2017-01-05,-0.121
2017-01-06,-0.121
2017-01-07,-0.121
2017-01-08,-0.121
2017-01-09,-0.121
2017-01-10,-0.121
2017-01-11,-0.121
2017-01-12,-0.121
2017-01-13,-0.121
2017-01-14,-0.121
2017-01-15,-0.121
2017-01-16,-0.121
2017-01-17,-0.121
2017-01-18,-0.121
2017-01-19,-0.121
2017-01-20,-0.121
2017-01-21,-0.121
2017-01-22,-0.121
2017-01-23,-0.121
2017-01-24,-0.121
2017-01-25,-0.121
2017-01-26,-0.121
2017-01-27,-0.121
2017-01-28,-0.121
2017-01-29,-0.121
2017-01-30,-0.121
2017-01-31,-0.121
2017-02-01,-0.121
2017-02-02,-0.121
2017-02-03,-0.121
2017-02-04,-0.121
2017-02-05,-0.121
2017-02-06,-0.121
2017-02-07,-0.121
2017-02-08,-0.121
2017-02-09,-0.121
2017-02-10,-0.121
2017-02-11,-0.121
2017-02-12,-0.121
2017-02-13,-0.121
2017-02-14,-0.121
2017-02-15,-0.121
2017-02-16,-0.121
2017-02-17,-0.121
2017-02-18,-0.121
2017-02-19,-0.121
2017-02-20,-0.121
2017-02-21,-0.121
2017-02-22,-0.121
2017-02-23,-0.121
2017-02-24,-0.121
2017-02-25,-0.121
2017-02-26,-0.121
2017-02-27,-0.121
2017-02-28,-0.121
2017-03-01,-0.121
2017-03-02,-0.121
2017-03-03,-0.121
2017-03-04,-0.121
2017-03-05,-0.121
2017-03-06,-0.121
2017-03-07,-0.121
2017-03-08,-0.121
2017-03-09,-0.121
2017-03-10,-0.121
2017-03-11,-0.121
2017-03-12,-0.121
2017-03-13,-0.121
2017-03-14,-0.121
2017-03-15,-0.121
2017-03-16,-0.121
2017-03-17,-0.121
2017-03-18,-0.121
2017-03-19,-0.121
2017-03-20,-0.121
2017-03-21,-0.121
2017-03-22,-0.121
2017-03-23,-0.121
2017-03-24,-0.121
2017-03-25,-0.121
2017-03-26,-0.121
2017-03-27,-0.121
2017-03-28,-0.121
2017-03-29,-0.121
2017-03-30,-0.121
2017-03-31,12.5702
2017-04-01,12.5702
2017-04-02,12.5702
2017-04-03,12.5702
2017-04-04,12.5702
2017-04-05,12.5702
2017-04-06,12.5702
2017-04-07,12.5702
2017-04-08,12.5702
2017-04-09,12.5702
2017-04-10,12.5702
2017-04-11,12.5702
2017-04-12,12.5702
2017-04-13,12.5702
2017-04-14,12.5702
2017-04-15,12.5702
2017-04-16,12.5702
2017-04-17,12.5702
2017-04-18,12.5702
2017-04-19,12.5702
2017-04-20,12.5702
2017-04-21,12.5702
2017-04-22,12.5702
2017-04-23,12.5702
2017-04-24,12.5702
2017-04-25,12.5702
2017-04-26,12.5702
2017-04-27,12.5702
2017-04-28,12.5702
2017-04-29,12.5702
2017-04-30,12.5702
2017-05-01,12.5702
2017-05-02,12.5702
2017-05-03,12.5702
2017-05-04,12.5702
2017-05-05,12.5702
2017-05-06,12.5702
2017-05-07,12.5702
2017-05-08,12.5702
2017-05-09,12.5702
2017-05-10,12.5702
2017-05-11,12.5702
2017-05-12,12.5702
2017-05-13,12.5702
2017-05-14,12.5702
2017-05-15,12.5702
2017-05-16,12.5702
2017-05-17,12.5702
2017-05-18,12.5702
2017-05-19,12.5702
2017-05-20,12.5702
2017-05-21,12.5702
2017-05-22,12.5702
2017-05-23,12.5702
2017-05-24,12.5702
2017-05-25,12.5702
2017-05-26,12.5702
2017-05-27,12.5702
2017-05-28,12.5702
2017-05-29,12.5702
2017-05-30,12.5702
2017-05-31,12.5702
2017-06-01,12.5702
2017-06-02,12.5702
2017-06-03,12.5702
2017-06-04,12.5702
2017-06-05,12.5702
2017-06-06,12.5702
2017-06-07,12.5702
2017-06-08,12.5702
2017-06-09,12.5702
2017-06-10,12.5702
2017-06-11,12.5702
2017-06-12,12.5702
2017-06-13,12.5702
2017-06-14,12.5702
2017-06-15,12.5702
2017-06-16,12.5702
2017-06-17,12.5702
2017-06-18,12.5702
2017-06-19,12.5702
2017-06-20,12.5702
2017-06-21,12.5702
2017-06-22,12.5702
2017-06-23,12.5702
2017-06-24,12.5702
2017-06-25,12.5702
2017-06-26,12.5702
2017-06-27,12.5702
2017-06-28,12.5702
2017-06-29,12.5702
2017-06-30,18.7597
2017-07-01,18.7597
2017-07-02,18.7597
2017-07-03,18.7597
2017-07-04,18.7597
2017-07-05,18.7597
2017-07-06,18.7597
2017-07-07,18.7597
2017-07-08,18.7597
2017-07-09,18.7597
2017-07-10,18.7597
2017-07-11,18.7597
2017-07-12,18.7597
2017-07-13,18.7597
2017-07-14,18.7597
2017-07-15,18.7597
2017-07-16,18.7597
2017-07-17,18.7597
2017-07-18,18.7597
2017-07-19,18.7597
2017-07-20,18.7597
2017-07-21,18.7597
2017-07-22,18.7597
2017-07-23,18.7597
2017-07-24,18.7597
2017-07-25,18.7597
2017-07-26,18.7597
2017-07-27,18.7597
2017-07-28,18.7597
2017-07-29,18.7597
2017-07-30,18.7597
2017-07-31,18.7597
2017-08-01,18.7597
2017-08-02,18.7597
2017-08-03,18.7597
2017-08-04,18.7597
2017-08-05,18.7597
2017-08-06,18.7597
2017-08-07,18.7597
2017-08-08,18.7597
2017-08-09,18.7597
2017-08-10,18.7597
2017-08-11,18.7597
2017-08-12,18.7597
2017-08-13,18.7597
2017-08-14,18.7597
2017-08-15,18.7597
2017-08-16,18.7597
2017-08-17,18.7597
2017-08-18,18.7597
2017-08-19,18.7597
2017-08-20,18.7597
2017-08-21,18.7597
2017-08-22,18.7597
2017-08-23,18.7597
2017-08-24,18.7597
2017-08-25,18.7597
2017-08-26,18.7597
2017-08-27,18.7597
2017-08-28,18.7597
2017-08-29,18.7597
2017-08-30,18.7597
2017-08-31,18.7597
2017-09-01,18.7597
2017-09-02,18.7597
2017-09-03,18.7597
2017-09-04,18.7597
2017-09-05,18.7597
2017-09-06,18.7597
2017-09-07,18.7597
2017-09-08,18.7597
2017-09-09,18.7597
2017-09-10,18.7597
2017-09-11,18.7597
2017-09-12,18.7597
2017-09-13,18.7597
2017-09-14,18.7597
2017-09-15,18.7597
2017-09-16,18.7597
2017-09-17,18.7597
2017-09-18,18.7597
2017-09-19,18.7597
2017-09-20,18.7597
2017-09-21,18.7597
2017-09-22,18.7597
2017-09-23,18.7597
2017-09-24,18.7597
2017-09-25,18.7597
2017-09-26,18.7597
2017-09-27,18.7597
2017-09-28,18.7597
2017-09-29,18.7597
2017-09-30,40.1105
2017-10-01,40.1105
2017-10-02,40.1105
2017-10-03,40.1105
2017-10-04,40.1105
2017-10-05,40.1105
2017-10-06,40.1105
2017-10-07,40.1105
2017-10-08,40.1105
2017-10-09,40.1105
2017-10-10,40.1105
2017-10-11,40.1105
2017-10-12,40.1105
2017-10-13,40.1105
2017-10-14,40.1105
2017-10-15,40.1105
2017-10-16,40.1105
2017-10-17,40.1105
2017-10-18,40.1105
2017-10-19,40.1105
2017-10-20,40.1105
2017-10-21,40.1105
2017-10-22,40.1105
2017-10-23,40.1105
2017-10-24,40.1105
2017-10-25,40.1105
2017-10-26,40.1105
2017-10-27,40.1105
2017-10-28,40.1105
2017-10-29,40.1105
2017-10-30,40.1105
2017-10-31,40.1105
2017-11-01,40.1105
2017-11-02,40.1105
2017-11-03,40.1105
2017-11-04,40.1105
2017-11-05,40.1105
2017-11-06,40.1105
2017-11-07,40.1105
2017-11-08,40.1105
2017-11-09,40.1105
2017-11-10,40.1105
2017-11-11,40.1105
2017-11-12,40.1105
2017-11-13,40.1105
2017-11-14,40.1105
2017-11-15,40.1105
2017-11-16,40.1105
2017-11-17,40.1105
2017-11-18,40.1105
2017-11-19,40.1105
2017-11-20,40.1105
2017-11-21,40.1105
2017-11-22,40.1105
2017-11-23,40.1105
2017-11-24,40.1105
2017-11-25,40.1105
2017-11-26,40.1105
2017-11-27,40.1105
2017-11-28,40.1105
2017-11-29,40.1105
2017-11-30,40.1105
2017-12-01,40.1105
2017-12-02,40.1105
2017-12-03,40.1105
2017-12-04,40.1105
2017-12-05,40.1105
2017-12-06,40.1105
2017-12-07,40.1105
2017-12-08,40.1105
2017-12-09,40.1105
2017-12-10,40.1105
2017-12-11,40.1105
2017-12-12,40.1105
2017-12-13,40.1105
2017-12-14,40.1105
2017-12-15,40.1105
2017-12-16,40.1105
2017-12-17,40.1105
2017-12-18,40.1105
2017-12-19,40.1105
2017-12-20,40.1105
2017-12-21,40.1105
2017-12-22,40.1105
2017-12-23,40.1105
2017-12-24,40.1105
2017-12-25,40.1105
2017-12-26,40.1105
2017-12-27,40.1105
2017-12-28,40.1105
2017-12-29,40.1105
2017-12-30,40.1105
2017-12-31,73.2978
2018-01-01,73.2978
2018-01-02,73.2978
2018-01-03,73.2978
2018-01-04,73.2978
2018-01-05,73.2978
2018-01-06,73.2978
2018-01-07,73.2978
2018-01-08,73.2978
2018-01-09,73.2978
2018-01-10,73.2978
2018-01-11,73.2978
2018-01-12,73.2978
2018-01-13,73.2978
2018-01-14,73.2978
2018-01-15,73.2978
2018-01-16,73.2978
2018-01-17,73.2978
2018-01-18,73.2978
2018-01-19,73.2978
2018-01-20,73.2978
2018-01-21,73.2978
2018-01-22,73.2978
2018-01-23,73.2978
2018-01-24,73.2978
2018-01-25,73.2978
2018-01-26,73.2978
2018-01-27,73.2978
2018-01-28,73.2978
2018-01-29,73.2978
2018-01-30,73.2978
2018-01-31,73.2978
2018-02-01,73.2978
2018-02-02,73.2978
2018-02-03,73.2978
2018-02-04,73.2978
2018-02-05,73.2978
2018-02-06,73.2978
2018-02-07,73.2978
2018-02-08,73.2978
2018-02-09,73.2978
2018-02-10,73.2978
2018-02-11,73.2978
2018-02-12,73.2978
2018-02-13,73.2978
2018-02-14,73.2978
2018-02-15,73.2978
2018-02-16,73.2978
2018-02-17,73.2978
2018-02-18,73.2978
2018-02-19,73.2978
2018-02-20,73.2978
2018-02-21,73.2978
2018-02-22,73.2978
2018-02-23,73.2978
2018-02-24,73.2978
2018-02-25,73.2978
2018-02-26,73.2978
2018-02-27,73.2978
2018-02-28,73.2978
2018-03-01,73.2978
2018-03-02,73.2978
2018-03-03,73.2978
2018-03-04,73.2978
2018-03-05,73.2978
2018-03-06,73.2978
2018-03-07,73.2978
2018-03-08,73.2978
2018-03-09,73.2978
2018-03-10,73.2978
2018-03-11,73.2978
2018-03-12,73.2978
2018-03-13,73.2978
2018-03-14,73.2978
2018-03-15,73.2978
2018-03-16,73.2978
2018-03-17,73.2978
2018-03-18,73.2978
2018-03-19,73.2978
2018-03-20,73.2978
2018-03-21,73.2978
2018-03-22,73.2978
2018-03-23,73.2978
2018-03-24,73.2978
2018-03-25,73.2978
2018-03-26,73.2978
2018-03-27,73.2978
2018-03-28,73.2978
2018-03-29,73.2978
2018-03-30,73.2978
2018-03-31,121.3959
2018-04-01,121.3959
2018-04-02,121.3959
2018-04-03,121.3959
2018-04-04,121.3959
2018-04-05,121.3959
2018-04-06,121.3959
2018-04-07,121.3959
2018-04-08,121.3959
2018-04-09,121.3959
2018-04-10,121.3959
2018-04-11,121.3959
2018-04-12,121.3959
2018-04-13,121.3959
2018-04-14,121.3959
2018-04-15,121.3959
2018-04-16,121.3959
2018-04-17,121.3959
2018-04-18,121.3959
2018-04-19,121.3959
2018-04-20,121.3959
2018-04-21,121.3959
2018-04-22,121.3959
2018-04-23,121.3959
2018-04-24,121.3959
2018-04-25,121.3959
2018-04-26,121.3959
2018-04-27,121.3959
2018-04-28,121.3959
2018-04-29,121.3959
2018-04-30,121.3959
2018-05-01,121.3959
2018-05-02,121.3959
2018-05-03,121.3959
2018-05-04,121.3959
2018-05-05,121.3959
2018-05-06,121.3959
2018-05-07,121.3959
2018-05-08,121.3959
2018-05-09,121.3959
2018-05-10,121.3959
2018-05-11,121.3959
2018-05-12,121.3959
2018-05-13,121.3959
2018-05-14,121.3959
2018-05-15,121.3959
2018-05-16,121.3959
2018-05-17,121.3959
2018-05-18,121.3959
2018-05-19,121.3959
2018-05-20,121.3959
2018-05-21,121.3959
2018-05-22,121.3959
2018-05-23,121.3959
2018-05-24,121.3959
2018-05-25,121.3959
2018-05-26,121.3959
2018-05-27,121.3959
2018-05-28,121.3959
2018-05-29,121.3959
2018-05-30,121.3959
2018-05-31,121.3959
2018-06-01,121.3959
2018-06-02,121.3959
2018-06-03,121.3959
2018-06-04,121.3959
2018-06-05,121.3959
2018-06-06,121.3959
2018-06-07,121.3959
2018-06-08,121.3959
2018-06-09,121.3959
2018-06-10,121.3959
2018-06-11,121.3959
2018-06-12,121.3959
2018-06-13,121.3959
2018-06-14,121.3959
2018-06-15,121.3959
2018-06-16,121.3959
2018-06-17,121.3959
2018-06-18,121.3959
2018-06-19,121.3959
2018-06-20,121.3959
2018-06-21,121.3959
2018-06-22,121.3959
2018-06-23,121.3959
2018-06-24,121.3959
2018-06-25,121.3959
2018-06-26,121.3959
2018-06-27,121.3959
2018-06-28,121.3959
2018-06-29,121.3959
2018-06-30,150.8645
2018-07-01,150.8645
2018-07-02,150.8645
2018-07-03,150.8645
2018-07-04,150.8645
2018-07-05,150.8645
2018-07-06,150.8645
2018-07-07,150.8645
2018-07-08,150.8645
2018-07-09,150.8645
2018-07-10,150.8645
2018-07-11,150.8645
2018-07-12,150.8645
2018-07-13,150.8645
2018-07-14,150.8645
2018-07-15,150.8645
2018-07-16,150.8645
2018-07-17,150.8645
2018-07-18,150.8645
2018-07-19,150.8645
2018-07-20,150.8645
2018-07-21,150.8645
2018-07-22,150.8645
2018-07-23,150.8645
2018-07-24,150.8645
2018-07-25,150.8645
2018-07-26,150.8645
2018-07-27,150.8645
2018-07-28,150.8645
2018-07-29,150.8645
2018-07-30,150.8645
2018-07-31,150.8645
2018-08-01,150.8645
2018-08-02,150.8645
2018-08-03,150.8645
2018-08-04,150.8645
2018-08-05,150.8645
2018-08-06,150.8645
2018-08-07,150.8645
2018-08-08,150.8645
2018-08-09,150.8645
2018-08-10,150.8645
2018-08-11,150.8645
2018-08-12,150.8645
2018-08-13,150.8645
2018-08-14,150.8645
2018-08-15,150.8645
2018-08-16,150.8645
2018-08-17,150.8645
2018-08-18,150.8645
2018-08-19,150.8645
2018-08-20,150.8645
2018-08-21,150.8645
2018-08-22,150.8645
2018-08-23,150.8645
2018-08-24,150.8645
2018-08-25,150.8645
2018-08-26,150.8645
2018-08-27,150.8645
2018-08-28,150.8645
2018-08-29,150.8645
2018-08-30,150.8645
2018-08-31,150.8645
2018-09-01,150.8645
2018-09-02,150.8645
2018-09-03,150.8645
2018-09-04,150.8645
2018-09-05,150.8645
2018-09-06,150.8645
2018-09-07,150.8645
2018-09-08,150.8645
2018-09-09,150.8645
2018-09-10,150.8645
2018-09-11,150.8645
2018-09-12,150.8645
2018-09-13,150.8645
2018-09-14,150.8645
2018-09-15,150.8645
2018-09-16,150.8645
2018-09-17,150.8645
2018-09-18,150.8645
2018-09-19,150.8645
2018-09-20,150.8645
2018-09-21,150.8645
2018-09-22,150.8645
2018-09-23,150.8645
2018-09-24,150.8645
2018-09-25,150.8645
2018-09-26,150.8645
2018-09-27,150.8645
2018-09-28,150.8645
2018-09-29,150.8645
2018-09-30,147.8388
2018-10-01,147.8388
2018-10-02,147.8388
2018-10-03,147.8388
2018-10-04,147.8388
2018-10-05,147.8388
2018-10-06,147.8388
2018-10-07,147.8388
2018-10-08,147.8388
2018-10-09,147.8388
2018-10-10,147.8388
2018-10-11,147.8388
2018-10-12,147.8388
2018-10-13,147.8388
2018-10-14,147.8388
2018-10-15,147.8388
2018-10-16,147.8388
2018-10-17,147.8388
2018-10-18,147.8388
2018-10-19,147.8388
2018-10-20,147.8388
2018-10-21,147.8388
2018-10-22,147.8388
2018-10-23,147.8388
2018-10-24,147.8388
2018-10-25,147.8388
2018-10-26,147.8388
2018-10-27,147.8388
2018-10-28,147.8388
2018-10-29,147.8388
2018-10-30,147.8388
2018-10-31,147.8388
2018-11-01,147.8388
2018-11-02,147.8388
2018-11-03,147.8388
2018-11-04,147.8388
2018-11-05,147.8388
2018-11-06,147.8388
2018-11-07,147.8388
2018-11-08,147.8388
2018-11-09,147.8388
2018-11-10,147.8388
2018-11-11,147.8388
2018-11-12,147.8388
2018-11-13,147.8388
2018-11-14,147.8388
2018-11-15,147.8388
2018-11-16,147.8388
2018-11-17,147.8388
2018-11-18,147.8388
2018-11-19,147.8388
2018-11-20,147.8388
2018-11-21,147.8388
2018-11-22,147.8388
2018-11-23,147.8388
2018-11-24,147.8388
2018-11-25,147.8388
2018-11-26,147.8388
2018-11-27,147.8388
2018-11-28,147.8388
2018-11-29,147.8388
2018-11-30,147.8388
2018-12-01,147.8388
2018-12-02,147.8388
2018-12-03,147.8388
2018-12-04,147.8388
2018-12-05,147.8388
2018-12-06,147.8388
2018-12-07,147.8388
2018-12-08,147.8388
2018-12-09,147.8388
2018-12-10,147.8388
2018-12-11,147.8388
2018-12-12,147.8388
2018-12-13,147.8388
2018-12-14,147.8388
2018-12-15,147.8388
2018-12-16,147.8388
2018-12-17,147.8388
2018-12-18,147.8388
2018-12-19,147.8388
2018-12-20,147.8388
2018-12-21,147.8388
2018-12-22,147.8388
2018-12-23,147.8388
2018-12-24,147.8388
2018-12-25,147.8388
2018-12-26,147.8388
2018-12-27,147.8388
2018-12-28,147.8388
2018-12-29,147.8388
2018-12-30,147.8388
2018-12-31,39.1288
2019-01-01,39.1288
2019-01-02,39.1288
2019-01-03,39.1288
2019-01-04,39.1288
2019-01-05,39.1288
2019-01-06,39.1288
2019-01-07,39.1288
2019-01-08,39.1288
2019-01-09,39.1288
2019-01-10,39.1288
2019-01-11,39.1288
2019-01-12,39.1288
2019-01-13,39.1288
2019-01-14,39.1288
2019-01-15,39.1288
2019-01-16,39.1288
2019-01-17,39.1288
2019-01-18,39.1288
2019-01-19,39.1288
2019-01-20,39.1288
2019-01-21,39.1288
2019-01-22,39.1288
2019-01-23,39.1288
2019-01-24,39.1288
2019-01-25,39.1288
2019-01-26,39.1288
2019-01-27,39.1288
2019-01-28,39.1288
2019-01-29,39.1288
2019-01-30,39.1288
2019-01-31,39.1288
2019-02-01,39.1288
2019-02-02,39.1288
2019-02-03,39.1288
2019-02-04,39.1288
2019-02-05,39.1288
2019-02-06,39.1288
2019-02-07,39.1288
2019-02-08,39.1288
2019-02-09,39.1288
2019-02-10,39.1288
2019-02-11,39.1288
2019-02-12,39.1288
2019-02-13,39.1288
2019-02-14,39.1288
2019-02-15,39.1288
2019-02-16,39.1288
2019-02-17,39.1288
2019-02-18,39.1288
2019-02-19,39.1288
2019-02-20,39.1288
2019-02-21,39.1288
2019-02-22,39.1288
2019-02-23,39.1288
2019-02-24,39.1288
2019-02-25,39.1288
2019-02-26,39.1288
2019-02-27,39.1288
2019-02-28,39.1288
2019-03-01,39.1288
2019-03-02,39.1288
2019-03-03,39.1288
2019-03-04,39.1288
2019-03-05,39.1288
2019-03-06,39.1288
2019-03-07,39.1288
2019-03-08,39.1288
2019-03-09,39.1288
2019-03-10,39.1288
2019-03-11,39.1288
2019-03-12,39.1288
2019-03-13,39.1288
2019-03-14,39.1288
2019-03-15,39.1288
2019-03-16,39.1288
2019-03-17,39.1288
2019-03-18,39.1288
2019-03-19,39.1288
2019-03-20,39.1288
2019-03-21,39.1288
2019-03-22,39.1288
2019-03-23,39.1288
2019-03-24,39.1288
2019-03-25,39.1288
2019-03-26,39.1288
2019-03-27,39.1288
2019-03-28,39.1288
2019-03-29,39.1288
2019-03-30,39.1288
2019-03-31,34.0506
2019-04-01,34.0506
2019-04-02,34.0506
2019-04-03,34.0506
2019-04-04,34.0506
2019-04-05,34.0506
2019-04-06,34.0506
2019-04-07,34.0506
2019-04-08,34.0506
2019-04-09,34.0506
2019-04-10,34.0506
2019-04-11,34.0506
2019-04-12,34.0506
2019-04-13,34.0506
2019-04-14,34.0506
2019-04-15,34.0506
2019-04-16,34.0506
2019-04-17,34.0506
2019-04-18,34.0506
2019-04-19,34.0506
2019-04-20,34.0506
2019-04-21,34.0506
2019-04-22,34.0506
2019-04-23,34.0506
2019-04-24,34.0506
2019-04-25,34.0506
2019-04-26,34.0506
2019-04-27,34.0506
2019-04-28,34.0506
2019-04-29,34.0506
2019-04-30,34.0506
2019-05-01,34.0506
2019-05-02,34.0506
2019-05-03,34.0506
2019-05-04,34.0506
2019-05-05,34.0506
2019-05-06,34.0506
2019-05-07,34.0506
2019-05-08,34.0506
2019-05-09,34.0506
2019-05-10,34.0506
2019-05-11,34.0506
