,GGAL AR Equity
2013-03-09,37.1663
2013-03-10,37.1663
2013-03-11,37.1663
2013-03-12,37.1663
2013-03-13,37.1663
2013-03-14,37.1663
2013-03-15,37.1663
2013-03-16,37.1663
2013-03-17,37.1663
2013-03-18,37.1663
2013-03-19,37.1663
2013-03-20,37.1663
2013-03-21,37.1663
2013-03-22,37.1663
2013-03-23,37.1663
2013-03-24,37.1663
2013-03-25,37.1663
2013-03-26,37.1663
2013-03-27,37.1663
2013-03-28,37.1663
2013-03-29,37.1663
2013-03-30,37.1663
2013-03-31,35.2584
2013-04-01,35.2584
2013-04-02,35.2584
2013-04-03,35.2584
2013-04-04,35.2584
2013-04-05,35.2584
2013-04-06,35.2584
2013-04-07,35.2584
2013-04-08,35.2584
2013-04-09,35.2584
2013-04-10,35.2584
2013-04-11,35.2584
2013-04-12,35.2584
2013-04-13,35.2584
2013-04-14,35.2584
2013-04-15,35.2584
2013-04-16,35.2584
2013-04-17,35.2584
2013-04-18,35.2584
2013-04-19,35.2584
2013-04-20,35.2584
2013-04-21,35.2584
2013-04-22,35.2584
2013-04-23,35.2584
2013-04-24,35.2584
2013-04-25,35.2584
2013-04-26,35.2584
2013-04-27,35.2584
2013-04-28,35.2584
2013-04-29,35.2584
2013-04-30,35.2584
2013-05-01,35.2584
2013-05-02,35.2584
2013-05-03,35.2584
2013-05-04,35.2584
2013-05-05,35.2584
2013-05-06,35.2584
2013-05-07,35.2584
2013-05-08,35.2584
2013-05-09,35.2584
2013-05-10,35.2584
2013-05-11,35.2584
2013-05-12,35.2584
2013-05-13,35.2584
2013-05-14,35.2584
2013-05-15,35.2584
2013-05-16,35.2584
2013-05-17,35.2584
2013-05-18,35.2584
2013-05-19,35.2584
2013-05-20,35.2584
2013-05-21,35.2584
2013-05-22,35.2584
2013-05-23,35.2584
2013-05-24,35.2584
2013-05-25,35.2584
2013-05-26,35.2584
2013-05-27,35.2584
2013-05-28,35.2584
2013-05-29,35.2584
2013-05-30,35.2584
2013-05-31,35.2584
2013-06-01,35.2584
2013-06-02,35.2584
2013-06-03,35.2584
2013-06-04,35.2584
2013-06-05,35.2584
2013-06-06,35.2584
2013-06-07,35.2584
2013-06-08,35.2584
2013-06-09,35.2584
2013-06-10,35.2584
2013-06-11,35.2584
2013-06-12,35.2584
2013-06-13,35.2584
2013-06-14,35.2584
2013-06-15,35.2584
2013-06-16,35.2584
2013-06-17,35.2584
2013-06-18,35.2584
2013-06-19,35.2584
2013-06-20,35.2584
2013-06-21,35.2584
2013-06-22,35.2584
2013-06-23,35.2584
2013-06-24,35.2584
2013-06-25,35.2584
2013-06-26,35.2584
2013-06-27,35.2584
2013-06-28,35.2584
2013-06-29,35.2584
2013-06-30,33.2924
2013-07-01,33.2924
2013-07-02,33.2924
2013-07-03,33.2924
2013-07-04,33.2924
2013-07-05,33.2924
2013-07-06,33.2924
2013-07-07,33.2924
2013-07-08,33.2924
2013-07-09,33.2924
2013-07-10,33.2924
2013-07-11,33.2924
2013-07-12,33.2924
2013-07-13,33.2924
2013-07-14,33.2924
2013-07-15,33.2924
2013-07-16,33.2924
2013-07-17,33.2924
2013-07-18,33.2924
2013-07-19,33.2924
2013-07-20,33.2924
2013-07-21,33.2924
2013-07-22,33.2924
2013-07-23,33.2924
2013-07-24,33.2924
2013-07-25,33.2924
2013-07-26,33.2924
2013-07-27,33.2924
2013-07-28,33.2924
2013-07-29,33.2924
2013-07-30,33.2924
2013-07-31,33.2924
2013-08-01,33.2924
2013-08-02,33.2924
2013-08-03,33.2924
2013-08-04,33.2924
2013-08-05,33.2924
2013-08-06,33.2924
2013-08-07,33.2924
2013-08-08,33.2924
2013-08-09,33.2924
2013-08-10,33.2924
2013-08-11,33.2924
2013-08-12,33.2924
2013-08-13,33.2924
2013-08-14,33.2924
2013-08-15,33.2924
2013-08-16,33.2924
2013-08-17,33.2924
2013-08-18,33.2924
2013-08-19,33.2924
2013-08-20,33.2924
2013-08-21,33.2924
2013-08-22,33.2924
2013-08-23,33.2924
2013-08-24,33.2924
2013-08-25,33.2924
2013-08-26,33.2924
2013-08-27,33.2924
2013-08-28,33.2924
2013-08-29,33.2924
2013-08-30,33.2924
2013-08-31,33.2924
2013-09-01,33.2924
2013-09-02,33.2924
2013-09-03,33.2924
2013-09-04,33.2924
2013-09-05,33.2924
2013-09-06,33.2924
2013-09-07,33.2924
2013-09-08,33.2924
2013-09-09,33.2924
2013-09-10,33.2924
2013-09-11,33.2924
2013-09-12,33.2924
2013-09-13,33.2924
2013-09-14,33.2924
2013-09-15,33.2924
2013-09-16,33.2924
2013-09-17,33.2924
2013-09-18,33.2924
2013-09-19,33.2924
2013-09-20,33.2924
2013-09-21,33.2924
2013-09-22,33.2924
2013-09-23,33.2924
2013-09-24,33.2924
2013-09-25,33.2924
2013-09-26,33.2924
2013-09-27,33.2924
2013-09-28,33.2924
2013-09-29,33.2924
2013-09-30,34.6453
2013-10-01,34.6453
2013-10-02,34.6453
2013-10-03,34.6453
2013-10-04,34.6453
2013-10-05,34.6453
2013-10-06,34.6453
2013-10-07,34.6453
2013-10-08,34.6453
2013-10-09,34.6453
2013-10-10,34.6453
2013-10-11,34.6453
2013-10-12,34.6453
2013-10-13,34.6453
2013-10-14,34.6453
2013-10-15,34.6453
2013-10-16,34.6453
2013-10-17,34.6453
2013-10-18,34.6453
2013-10-19,34.6453
2013-10-20,34.6453
2013-10-21,34.6453
2013-10-22,34.6453
2013-10-23,34.6453
2013-10-24,34.6453
2013-10-25,34.6453
2013-10-26,34.6453
2013-10-27,34.6453
2013-10-28,34.6453
2013-10-29,34.6453
2013-10-30,34.6453
2013-10-31,34.6453
2013-11-01,34.6453
2013-11-02,34.6453
2013-11-03,34.6453
2013-11-04,34.6453
2013-11-05,34.6453
2013-11-06,34.6453
2013-11-07,34.6453
2013-11-08,34.6453
2013-11-09,34.6453
2013-11-10,34.6453
2013-11-11,34.6453
2013-11-12,34.6453
2013-11-13,34.6453
2013-11-14,34.6453
2013-11-15,34.6453
2013-11-16,34.6453
2013-11-17,34.6453
2013-11-18,34.6453
2013-11-19,34.6453
2013-11-20,34.6453
2013-11-21,34.6453
2013-11-22,34.6453
2013-11-23,34.6453
2013-11-24,34.6453
2013-11-25,34.6453
2013-11-26,34.6453
2013-11-27,34.6453
2013-11-28,34.6453
2013-11-29,34.6453
2013-11-30,34.6453
2013-12-01,34.6453
2013-12-02,34.6453
2013-12-03,34.6453
2013-12-04,34.6453
2013-12-05,34.6453
2013-12-06,34.6453
2013-12-07,34.6453
2013-12-08,34.6453
2013-12-09,34.6453
2013-12-10,34.6453
2013-12-11,34.6453
2013-12-12,34.6453
2013-12-13,34.6453
2013-12-14,34.6453
2013-12-15,34.6453
2013-12-16,34.6453
2013-12-17,34.6453
2013-12-18,34.6453
2013-12-19,34.6453
2013-12-20,34.6453
2013-12-21,34.6453
2013-12-22,34.6453
2013-12-23,34.6453
2013-12-24,34.6453
2013-12-25,34.6453
2013-12-26,34.6453
2013-12-27,34.6453
2013-12-28,34.6453
2013-12-29,34.6453
2013-12-30,34.6453
2013-12-31,34.6919
2014-01-01,34.6919
2014-01-02,34.6919
2014-01-03,34.6919
2014-01-04,34.6919
2014-01-05,34.6919
2014-01-06,34.6919
2014-01-07,34.6919
2014-01-08,34.6919
2014-01-09,34.6919
2014-01-10,34.6919
2014-01-11,34.6919
2014-01-12,34.6919
2014-01-13,34.6919
2014-01-14,34.6919
2014-01-15,34.6919
2014-01-16,34.6919
2014-01-17,34.6919
2014-01-18,34.6919
2014-01-19,34.6919
2014-01-20,34.6919
2014-01-21,34.6919
2014-01-22,34.6919
2014-01-23,34.6919
2014-01-24,34.6919
2014-01-25,34.6919
2014-01-26,34.6919
2014-01-27,34.6919
2014-01-28,34.6919
2014-01-29,34.6919
2014-01-30,34.6919
2014-01-31,34.6919
2014-02-01,34.6919
2014-02-02,34.6919
2014-02-03,34.6919
2014-02-04,34.6919
2014-02-05,34.6919
2014-02-06,34.6919
2014-02-07,34.6919
2014-02-08,34.6919
2014-02-09,34.6919
2014-02-10,34.6919
2014-02-11,34.6919
2014-02-12,34.6919
2014-02-13,34.6919
2014-02-14,34.6919
2014-02-15,34.6919
2014-02-16,34.6919
2014-02-17,34.6919
2014-02-18,34.6919
2014-02-19,34.6919
2014-02-20,34.6919
2014-02-21,34.6919
2014-02-22,34.6919
2014-02-23,34.6919
2014-02-24,34.6919
2014-02-25,34.6919
2014-02-26,34.6919
2014-02-27,34.6919
2014-02-28,34.6919
2014-03-01,34.6919
2014-03-02,34.6919
2014-03-03,34.6919
2014-03-04,34.6919
2014-03-05,34.6919
2014-03-06,34.6919
2014-03-07,34.6919
2014-03-08,34.6919
2014-03-09,34.6919
2014-03-10,34.6919
2014-03-11,34.6919
2014-03-12,34.6919
2014-03-13,34.6919
2014-03-14,34.6919
2014-03-15,34.6919
2014-03-16,34.6919
2014-03-17,34.6919
2014-03-18,34.6919
2014-03-19,34.6919
2014-03-20,34.6919
2014-03-21,34.6919
2014-03-22,34.6919
2014-03-23,34.6919
2014-03-24,34.6919
2014-03-25,34.6919
2014-03-26,34.6919
2014-03-27,34.6919
2014-03-28,34.6919
2014-03-29,34.6919
2014-03-30,34.6919
2014-03-31,40.757
2014-04-01,40.757
2014-04-02,40.757
2014-04-03,40.757
2014-04-04,40.757
2014-04-05,40.757
2014-04-06,40.757
2014-04-07,40.757
2014-04-08,40.757
2014-04-09,40.757
2014-04-10,40.757
2014-04-11,40.757
2014-04-12,40.757
2014-04-13,40.757
2014-04-14,40.757
2014-04-15,40.757
2014-04-16,40.757
2014-04-17,40.757
2014-04-18,40.757
2014-04-19,40.757
2014-04-20,40.757
2014-04-21,40.757
2014-04-22,40.757
2014-04-23,40.757
2014-04-24,40.757
2014-04-25,40.757
2014-04-26,40.757
2014-04-27,40.757
2014-04-28,40.757
2014-04-29,40.757
2014-04-30,40.757
2014-05-01,40.757
2014-05-02,40.757
2014-05-03,40.757
2014-05-04,40.757
2014-05-05,40.757
2014-05-06,40.757
2014-05-07,40.757
2014-05-08,40.757
2014-05-09,40.757
2014-05-10,40.757
2014-05-11,40.757
2014-05-12,40.757
2014-05-13,40.757
2014-05-14,40.757
2014-05-15,40.757
2014-05-16,40.757
2014-05-17,40.757
2014-05-18,40.757
2014-05-19,40.757
2014-05-20,40.757
2014-05-21,40.757
2014-05-22,40.757
2014-05-23,40.757
2014-05-24,40.757
2014-05-25,40.757
2014-05-26,40.757
2014-05-27,40.757
2014-05-28,40.757
2014-05-29,40.757
2014-05-30,40.757
2014-05-31,40.757
2014-06-01,40.757
2014-06-02,40.757
2014-06-03,40.757
2014-06-04,40.757
2014-06-05,40.757
2014-06-06,40.757
2014-06-07,40.757
2014-06-08,40.757
2014-06-09,40.757
2014-06-10,40.757
2014-06-11,40.757
2014-06-12,40.757
2014-06-13,40.757
2014-06-14,40.757
2014-06-15,40.757
2014-06-16,40.757
2014-06-17,40.757
2014-06-18,40.757
2014-06-19,40.757
2014-06-20,40.757
2014-06-21,40.757
2014-06-22,40.757
2014-06-23,40.757
2014-06-24,40.757
2014-06-25,40.757
2014-06-26,40.757
2014-06-27,40.757
2014-06-28,40.757
2014-06-29,40.757
2014-06-30,42.9971
2014-07-01,42.9971
2014-07-02,42.9971
2014-07-03,42.9971
2014-07-04,42.9971
2014-07-05,42.9971
2014-07-06,42.9971
2014-07-07,42.9971
2014-07-08,42.9971
2014-07-09,42.9971
2014-07-10,42.9971
2014-07-11,42.9971
2014-07-12,42.9971
2014-07-13,42.9971
2014-07-14,42.9971
2014-07-15,42.9971
2014-07-16,42.9971
2014-07-17,42.9971
2014-07-18,42.9971
2014-07-19,42.9971
2014-07-20,42.9971
2014-07-21,42.9971
2014-07-22,42.9971
2014-07-23,42.9971
2014-07-24,42.9971
2014-07-25,42.9971
2014-07-26,42.9971
2014-07-27,42.9971
2014-07-28,42.9971
2014-07-29,42.9971
2014-07-30,42.9971
2014-07-31,42.9971
2014-08-01,42.9971
2014-08-02,42.9971
2014-08-03,42.9971
2014-08-04,42.9971
2014-08-05,42.9971
2014-08-06,42.9971
2014-08-07,42.9971
2014-08-08,42.9971
2014-08-09,42.9971
2014-08-10,42.9971
2014-08-11,42.9971
2014-08-12,42.9971
2014-08-13,42.9971
2014-08-14,42.9971
2014-08-15,42.9971
2014-08-16,42.9971
2014-08-17,42.9971
2014-08-18,42.9971
2014-08-19,42.9971
2014-08-20,42.9971
2014-08-21,42.9971
2014-08-22,42.9971
2014-08-23,42.9971
2014-08-24,42.9971
2014-08-25,42.9971
2014-08-26,42.9971
2014-08-27,42.9971
2014-08-28,42.9971
2014-08-29,42.9971
2014-08-30,42.9971
2014-08-31,42.9971
2014-09-01,42.9971
2014-09-02,42.9971
2014-09-03,42.9971
2014-09-04,42.9971
2014-09-05,42.9971
2014-09-06,42.9971
2014-09-07,42.9971
2014-09-08,42.9971
2014-09-09,42.9971
2014-09-10,42.9971
2014-09-11,42.9971
2014-09-12,42.9971
2014-09-13,42.9971
2014-09-14,42.9971
2014-09-15,42.9971
2014-09-16,42.9971
2014-09-17,42.9971
2014-09-18,42.9971
2014-09-19,42.9971
2014-09-20,42.9971
2014-09-21,42.9971
2014-09-22,42.9971
2014-09-23,42.9971
2014-09-24,42.9971
2014-09-25,42.9971
2014-09-26,42.9971
2014-09-27,42.9971
2014-09-28,42.9971
2014-09-29,42.9971
2014-09-30,44.583
2014-10-01,44.583
2014-10-02,44.583
2014-10-03,44.583
2014-10-04,44.583
2014-10-05,44.583
2014-10-06,44.583
2014-10-07,44.583
2014-10-08,44.583
2014-10-09,44.583
2014-10-10,44.583
2014-10-11,44.583
2014-10-12,44.583
2014-10-13,44.583
2014-10-14,44.583
2014-10-15,44.583
2014-10-16,44.583
2014-10-17,44.583
2014-10-18,44.583
2014-10-19,44.583
2014-10-20,44.583
2014-10-21,44.583
2014-10-22,44.583
2014-10-23,44.583
2014-10-24,44.583
2014-10-25,44.583
2014-10-26,44.583
2014-10-27,44.583
2014-10-28,44.583
2014-10-29,44.583
2014-10-30,44.583
2014-10-31,44.583
2014-11-01,44.583
2014-11-02,44.583
2014-11-03,44.583
2014-11-04,44.583
2014-11-05,44.583
2014-11-06,44.583
2014-11-07,44.583
2014-11-08,44.583
2014-11-09,44.583
2014-11-10,44.583
2014-11-11,44.583
2014-11-12,44.583
2014-11-13,44.583
2014-11-14,44.583
2014-11-15,44.583
2014-11-16,44.583
2014-11-17,44.583
2014-11-18,44.583
2014-11-19,44.583
2014-11-20,44.583
2014-11-21,44.583
2014-11-22,44.583
2014-11-23,44.583
2014-11-24,44.583
2014-11-25,44.583
2014-11-26,44.583
2014-11-27,44.583
2014-11-28,44.583
2014-11-29,44.583
2014-11-30,44.583
2014-12-01,44.583
2014-12-02,44.583
2014-12-03,44.583
2014-12-04,44.583
2014-12-05,44.583
2014-12-06,44.583
2014-12-07,44.583
2014-12-08,44.583
2014-12-09,44.583
2014-12-10,44.583
2014-12-11,44.583
2014-12-12,44.583
2014-12-13,44.583
2014-12-14,44.583
2014-12-15,44.583
2014-12-16,44.583
2014-12-17,44.583
2014-12-18,44.583
2014-12-19,44.583
2014-12-20,44.583
2014-12-21,44.583
2014-12-22,44.583
2014-12-23,44.583
2014-12-24,44.583
2014-12-25,44.583
2014-12-26,44.583
2014-12-27,44.583
2014-12-28,44.583
2014-12-29,44.583
2014-12-30,44.583
2014-12-31,42.222
2015-01-01,42.222
2015-01-02,42.222
2015-01-03,42.222
2015-01-04,42.222
2015-01-05,42.222
2015-01-06,42.222
2015-01-07,42.222
2015-01-08,42.222
2015-01-09,42.222
2015-01-10,42.222
2015-01-11,42.222
2015-01-12,42.222
2015-01-13,42.222
2015-01-14,42.222
2015-01-15,42.222
2015-01-16,42.222
2015-01-17,42.222
2015-01-18,42.222
2015-01-19,42.222
2015-01-20,42.222
2015-01-21,42.222
2015-01-22,42.222
2015-01-23,42.222
2015-01-24,42.222
2015-01-25,42.222
2015-01-26,42.222
2015-01-27,42.222
2015-01-28,42.222
2015-01-29,42.222
2015-01-30,42.222
2015-01-31,42.222
2015-02-01,42.222
2015-02-02,42.222
2015-02-03,42.222
2015-02-04,42.222
2015-02-05,42.222
2015-02-06,42.222
2015-02-07,42.222
2015-02-08,42.222
2015-02-09,42.222
2015-02-10,42.222
2015-02-11,42.222
2015-02-12,42.222
2015-02-13,42.222
2015-02-14,42.222
2015-02-15,42.222
2015-02-16,42.222
2015-02-17,42.222
2015-02-18,42.222
2015-02-19,42.222
2015-02-20,42.222
2015-02-21,42.222
2015-02-22,42.222
2015-02-23,42.222
2015-02-24,42.222
2015-02-25,42.222
2015-02-26,42.222
2015-02-27,42.222
2015-02-28,42.222
2015-03-01,42.222
2015-03-02,42.222
2015-03-03,42.222
2015-03-04,42.222
2015-03-05,42.222
2015-03-06,42.222
2015-03-07,42.222
2015-03-08,42.222
2015-03-09,42.222
2015-03-10,42.222
2015-03-11,42.222
2015-03-12,42.222
2015-03-13,42.222
2015-03-14,42.222
2015-03-15,42.222
2015-03-16,42.222
2015-03-17,42.222
2015-03-18,42.222
2015-03-19,42.222
2015-03-20,42.222
2015-03-21,42.222
2015-03-22,42.222
2015-03-23,42.222
2015-03-24,42.222
2015-03-25,42.222
2015-03-26,42.222
2015-03-27,42.222
2015-03-28,42.222
2015-03-29,42.222
2015-03-30,42.222
2015-03-31,39.647
2015-04-01,39.647
2015-04-02,39.647
2015-04-03,39.647
2015-04-04,39.647
2015-04-05,39.647
2015-04-06,39.647
2015-04-07,39.647
2015-04-08,39.647
2015-04-09,39.647
2015-04-10,39.647
2015-04-11,39.647
2015-04-12,39.647
2015-04-13,39.647
2015-04-14,39.647
2015-04-15,39.647
2015-04-16,39.647
2015-04-17,39.647
2015-04-18,39.647
2015-04-19,39.647
2015-04-20,39.647
2015-04-21,39.647
2015-04-22,39.647
2015-04-23,39.647
2015-04-24,39.647
2015-04-25,39.647
2015-04-26,39.647
2015-04-27,39.647
2015-04-28,39.647
2015-04-29,39.647
2015-04-30,39.647
2015-05-01,39.647
2015-05-02,39.647
2015-05-03,39.647
2015-05-04,39.647
2015-05-05,39.647
2015-05-06,39.647
2015-05-07,39.647
2015-05-08,39.647
2015-05-09,39.647
2015-05-10,39.647
2015-05-11,39.647
2015-05-12,39.647
2015-05-13,39.647
2015-05-14,39.647
2015-05-15,39.647
2015-05-16,39.647
2015-05-17,39.647
2015-05-18,39.647
2015-05-19,39.647
2015-05-20,39.647
2015-05-21,39.647
2015-05-22,39.647
2015-05-23,39.647
2015-05-24,39.647
2015-05-25,39.647
2015-05-26,39.647
2015-05-27,39.647
2015-05-28,39.647
2015-05-29,39.647
2015-05-30,39.647
2015-05-31,39.647
2015-06-01,39.647
2015-06-02,39.647
2015-06-03,39.647
2015-06-04,39.647
2015-06-05,39.647
2015-06-06,39.647
2015-06-07,39.647
2015-06-08,39.647
2015-06-09,39.647
2015-06-10,39.647
2015-06-11,39.647
2015-06-12,39.647
2015-06-13,39.647
2015-06-14,39.647
2015-06-15,39.647
2015-06-16,39.647
2015-06-17,39.647
2015-06-18,39.647
2015-06-19,39.647
2015-06-20,39.647
2015-06-21,39.647
2015-06-22,39.647
2015-06-23,39.647
2015-06-24,39.647
2015-06-25,39.647
2015-06-26,39.647
2015-06-27,39.647
2015-06-28,39.647
2015-06-29,39.647
2015-06-30,39.2996
2015-07-01,39.2996
2015-07-02,39.2996
2015-07-03,39.2996
2015-07-04,39.2996
2015-07-05,39.2996
2015-07-06,39.2996
2015-07-07,39.2996
2015-07-08,39.2996
2015-07-09,39.2996
2015-07-10,39.2996
2015-07-11,39.2996
2015-07-12,39.2996
2015-07-13,39.2996
2015-07-14,39.2996
2015-07-15,39.2996
2015-07-16,39.2996
2015-07-17,39.2996
2015-07-18,39.2996
2015-07-19,39.2996
2015-07-20,39.2996
2015-07-21,39.2996
2015-07-22,39.2996
2015-07-23,39.2996
2015-07-24,39.2996
2015-07-25,39.2996
2015-07-26,39.2996
2015-07-27,39.2996
2015-07-28,39.2996
2015-07-29,39.2996
2015-07-30,39.2996
2015-07-31,39.2996
2015-08-01,39.2996
2015-08-02,39.2996
2015-08-03,39.2996
2015-08-04,39.2996
2015-08-05,39.2996
2015-08-06,39.2996
2015-08-07,39.2996
2015-08-08,39.2996
2015-08-09,39.2996
2015-08-10,39.2996
2015-08-11,39.2996
2015-08-12,39.2996
2015-08-13,39.2996
2015-08-14,39.2996
2015-08-15,39.2996
2015-08-16,39.2996
2015-08-17,39.2996
2015-08-18,39.2996
2015-08-19,39.2996
2015-08-20,39.2996
2015-08-21,39.2996
2015-08-22,39.2996
2015-08-23,39.2996
2015-08-24,39.2996
2015-08-25,39.2996
2015-08-26,39.2996
2015-08-27,39.2996
2015-08-28,39.2996
2015-08-29,39.2996
2015-08-30,39.2996
2015-08-31,39.2996
2015-09-01,39.2996
2015-09-02,39.2996
2015-09-03,39.2996
2015-09-04,39.2996
2015-09-05,39.2996
2015-09-06,39.2996
2015-09-07,39.2996
2015-09-08,39.2996
2015-09-09,39.2996
2015-09-10,39.2996
2015-09-11,39.2996
2015-09-12,39.2996
2015-09-13,39.2996
2015-09-14,39.2996
2015-09-15,39.2996
2015-09-16,39.2996
2015-09-17,39.2996
2015-09-18,39.2996
2015-09-19,39.2996
2015-09-20,39.2996
2015-09-21,39.2996
2015-09-22,39.2996
2015-09-23,39.2996
2015-09-24,39.2996
2015-09-25,39.2996
2015-09-26,39.2996
2015-09-27,39.2996
2015-09-28,39.2996
2015-09-29,39.2996
2015-09-30,38.082
2015-10-01,38.082
2015-10-02,38.082
2015-10-03,38.082
2015-10-04,38.082
2015-10-05,38.082
2015-10-06,38.082
2015-10-07,38.082
2015-10-08,38.082
2015-10-09,38.082
2015-10-10,38.082
2015-10-11,38.082
2015-10-12,38.082
2015-10-13,38.082
2015-10-14,38.082
2015-10-15,38.082
2015-10-16,38.082
2015-10-17,38.082
2015-10-18,38.082
2015-10-19,38.082
2015-10-20,38.082
2015-10-21,38.082
2015-10-22,38.082
2015-10-23,38.082
2015-10-24,38.082
2015-10-25,38.082
2015-10-26,38.082
2015-10-27,38.082
2015-10-28,38.082
2015-10-29,38.082
2015-10-30,38.082
2015-10-31,38.082
2015-11-01,38.082
2015-11-02,38.082
2015-11-03,38.082
2015-11-04,38.082
2015-11-05,38.082
2015-11-06,38.082
2015-11-07,38.082
2015-11-08,38.082
2015-11-09,38.082
2015-11-10,38.082
2015-11-11,38.082
2015-11-12,38.082
2015-11-13,38.082
2015-11-14,38.082
2015-11-15,38.082
2015-11-16,38.082
2015-11-17,38.082
2015-11-18,38.082
2015-11-19,38.082
2015-11-20,38.082
2015-11-21,38.082
2015-11-22,38.082
2015-11-23,38.082
2015-11-24,38.082
2015-11-25,38.082
2015-11-26,38.082
2015-11-27,38.082
2015-11-28,38.082
2015-11-29,38.082
2015-11-30,38.082
2015-12-01,38.082
2015-12-02,38.082
2015-12-03,38.082
2015-12-04,38.082
2015-12-05,38.082
2015-12-06,38.082
2015-12-07,38.082
2015-12-08,38.082
2015-12-09,38.082
2015-12-10,38.082
2015-12-11,38.082
2015-12-12,38.082
2015-12-13,38.082
2015-12-14,38.082
2015-12-15,38.082
2015-12-16,38.082
2015-12-17,38.082
2015-12-18,38.082
2015-12-19,38.082
2015-12-20,38.082
2015-12-21,38.082
2015-12-22,38.082
2015-12-23,38.082
2015-12-24,38.082
2015-12-25,38.082
2015-12-26,38.082
2015-12-27,38.082
2015-12-28,38.082
2015-12-29,38.082
2015-12-30,38.082
2015-12-31,37.9846
2016-01-01,37.9846
2016-01-02,37.9846
2016-01-03,37.9846
2016-01-04,37.9846
2016-01-05,37.9846
2016-01-06,37.9846
2016-01-07,37.9846
2016-01-08,37.9846
2016-01-09,37.9846
2016-01-10,37.9846
2016-01-11,37.9846
2016-01-12,37.9846
2016-01-13,37.9846
2016-01-14,37.9846
2016-01-15,37.9846
2016-01-16,37.9846
2016-01-17,37.9846
2016-01-18,37.9846
2016-01-19,37.9846
2016-01-20,37.9846
2016-01-21,37.9846
2016-01-22,37.9846
2016-01-23,37.9846
2016-01-24,37.9846
2016-01-25,37.9846
2016-01-26,37.9846
2016-01-27,37.9846
2016-01-28,37.9846
2016-01-29,37.9846
2016-01-30,37.9846
2016-01-31,37.9846
2016-02-01,37.9846
2016-02-02,37.9846
2016-02-03,37.9846
2016-02-04,37.9846
2016-02-05,37.9846
2016-02-06,37.9846
2016-02-07,37.9846
2016-02-08,37.9846
2016-02-09,37.9846
2016-02-10,37.9846
2016-02-11,37.9846
2016-02-12,37.9846
2016-02-13,37.9846
2016-02-14,37.9846
2016-02-15,37.9846
2016-02-16,37.9846
2016-02-17,37.9846
2016-02-18,37.9846
2016-02-19,37.9846
2016-02-20,37.9846
2016-02-21,37.9846
2016-02-22,37.9846
2016-02-23,37.9846
2016-02-24,37.9846
2016-02-25,37.9846
2016-02-26,37.9846
2016-02-27,37.9846
2016-02-28,37.9846
2016-02-29,37.9846
2016-03-01,37.9846
2016-03-02,37.9846
2016-03-03,37.9846
2016-03-04,37.9846
2016-03-05,37.9846
2016-03-06,37.9846
2016-03-07,37.9846
2016-03-08,37.9846
2016-03-09,37.9846
2016-03-10,37.9846
2016-03-11,37.9846
2016-03-12,37.9846
2016-03-13,37.9846
2016-03-14,37.9846
2016-03-15,37.9846
2016-03-16,37.9846
2016-03-17,37.9846
2016-03-18,37.9846
2016-03-19,37.9846
2016-03-20,37.9846
2016-03-21,37.9846
2016-03-22,37.9846
2016-03-23,37.9846
2016-03-24,37.9846
2016-03-25,37.9846
2016-03-26,37.9846
2016-03-27,37.9846
2016-03-28,37.9846
2016-03-29,37.9846
2016-03-30,37.9846
2016-03-31,37.8801
2016-04-01,37.8801
2016-04-02,37.8801
2016-04-03,37.8801
2016-04-04,37.8801
2016-04-05,37.8801
2016-04-06,37.8801
2016-04-07,37.8801
2016-04-08,37.8801
2016-04-09,37.8801
2016-04-10,37.8801
2016-04-11,37.8801
2016-04-12,37.8801
2016-04-13,37.8801
2016-04-14,37.8801
2016-04-15,37.8801
2016-04-16,37.8801
2016-04-17,37.8801
2016-04-18,37.8801
2016-04-19,37.8801
2016-04-20,37.8801
2016-04-21,37.8801
2016-04-22,37.8801
2016-04-23,37.8801
2016-04-24,37.8801
2016-04-25,37.8801
2016-04-26,37.8801
2016-04-27,37.8801
2016-04-28,37.8801
2016-04-29,37.8801
2016-04-30,37.8801
2016-05-01,37.8801
2016-05-02,37.8801
2016-05-03,37.8801
2016-05-04,37.8801
2016-05-05,37.8801
2016-05-06,37.8801
2016-05-07,37.8801
2016-05-08,37.8801
2016-05-09,37.8801
2016-05-10,37.8801
2016-05-11,37.8801
2016-05-12,37.8801
2016-05-13,37.8801
2016-05-14,37.8801
2016-05-15,37.8801
2016-05-16,37.8801
2016-05-17,37.8801
2016-05-18,37.8801
2016-05-19,37.8801
2016-05-20,37.8801
2016-05-21,37.8801
2016-05-22,37.8801
2016-05-23,37.8801
2016-05-24,37.8801
2016-05-25,37.8801
2016-05-26,37.8801
2016-05-27,37.8801
2016-05-28,37.8801
2016-05-29,37.8801
2016-05-30,37.8801
2016-05-31,37.8801
2016-06-01,37.8801
2016-06-02,37.8801
2016-06-03,37.8801
2016-06-04,37.8801
2016-06-05,37.8801
2016-06-06,37.8801
2016-06-07,37.8801
2016-06-08,37.8801
2016-06-09,37.8801
2016-06-10,37.8801
2016-06-11,37.8801
2016-06-12,37.8801
2016-06-13,37.8801
2016-06-14,37.8801
2016-06-15,37.8801
2016-06-16,37.8801
2016-06-17,37.8801
2016-06-18,37.8801
2016-06-19,37.8801
2016-06-20,37.8801
2016-06-21,37.8801
2016-06-22,37.8801
2016-06-23,37.8801
