,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index
1981-08-02,130.92,130.92,130.92,130.92,
1981-08-03,130.48,130.48,130.48,130.48,
1981-08-04,131.98,131.98,131.98,131.98,
1981-08-05,132.67,132.67,132.67,132.67,
1981-08-06,132.64,132.64,132.64,132.64,
1981-08-07,131.75,131.75,131.75,131.75,
1981-08-08,131.75,131.75,131.75,131.75,
1981-08-09,131.75,131.75,131.75,131.75,
1981-08-10,132.54,132.54,132.54,132.54,
1981-08-11,133.85,133.85,133.85,133.85,
1981-08-12,133.4,133.4,133.4,133.4,
1981-08-13,133.51,133.51,133.51,133.51,
1981-08-14,132.49,132.49,132.49,132.49,
1981-08-15,132.49,132.49,132.49,132.49,
1981-08-16,132.49,132.49,132.49,132.49,
1981-08-17,131.22,131.22,131.22,131.22,
1981-08-18,130.11,130.11,130.11,130.11,
1981-08-19,130.49,130.49,130.49,130.49,
1981-08-20,130.69,130.69,130.69,130.69,
1981-08-21,129.23,129.23,129.23,129.23,
1981-08-22,129.23,129.23,129.23,129.23,
1981-08-23,129.23,129.23,129.23,129.23,
1981-08-24,125.5,125.5,125.5,125.5,
1981-08-25,126.13,126.13,126.13,126.13,
1981-08-26,124.96,124.96,124.96,124.96,
1981-08-27,123.51,123.51,123.51,123.51,
1981-08-28,124.08,124.08,124.08,124.08,
1981-08-29,124.08,124.08,124.08,124.08,
1981-08-30,124.08,124.08,124.08,124.08,
1981-08-31,122.79,122.79,122.79,122.79,
1981-09-01,123.02,123.02,123.02,123.02,
1981-09-02,123.49,123.49,123.49,123.49,
1981-09-03,121.24,121.24,121.24,121.24,
1981-09-04,120.07,120.07,120.07,120.07,
1981-09-05,120.07,120.07,120.07,120.07,
1981-09-06,120.07,120.07,120.07,120.07,
1981-09-07,120.07,120.07,120.07,120.07,
1981-09-08,117.98,117.98,117.98,117.98,
1981-09-09,118.4,118.4,118.4,118.4,
1981-09-10,120.14,120.14,120.14,120.14,
1981-09-11,121.61,121.61,121.61,121.61,
1981-09-12,121.61,121.61,121.61,121.61,
1981-09-13,121.61,121.61,121.61,121.61,
1981-09-14,120.66,120.66,120.66,120.66,
1981-09-15,119.77,119.77,119.77,119.77,
1981-09-16,118.87,118.87,118.87,118.87,
1981-09-17,117.15,117.15,117.15,117.15,
1981-09-18,116.26,116.26,116.26,116.26,
1981-09-19,116.26,116.26,116.26,116.26,
1981-09-20,116.26,116.26,116.26,116.26,
1981-09-21,117.24,117.24,117.24,117.24,
1981-09-22,116.68,116.68,116.68,116.68,
1981-09-23,115.65,115.65,115.65,115.65,
1981-09-24,115.01,115.01,115.01,115.01,
1981-09-25,112.77,112.77,112.77,112.77,
1981-09-26,112.77,112.77,112.77,112.77,
1981-09-27,112.77,112.77,112.77,112.77,
1981-09-28,115.53,115.53,115.53,115.53,
1981-09-29,115.94,115.94,115.94,115.94,
1981-09-30,116.18,116.18,116.18,116.18,
1981-10-01,117.08,117.08,117.08,117.08,
1981-10-02,119.36,119.36,119.36,119.36,
1981-10-03,119.36,119.36,119.36,119.36,
1981-10-04,119.36,119.36,119.36,119.36,
1981-10-05,119.51,119.51,119.51,119.51,
1981-10-06,119.39,119.39,119.39,119.39,
1981-10-07,121.31,121.31,121.31,121.31,
1981-10-08,122.31,122.31,122.31,122.31,
1981-10-09,121.45,121.45,121.45,121.45,
1981-10-10,121.45,121.45,121.45,121.45,
1981-10-11,121.45,121.45,121.45,121.45,
1981-10-12,121.21,121.21,121.21,121.21,
1981-10-13,120.98,120.98,120.98,120.98,
1981-10-14,118.8,118.8,118.8,118.8,
1981-10-15,119.71,119.71,119.71,119.71,
1981-10-16,119.19,119.19,119.19,119.19,
1981-10-17,119.19,119.19,119.19,119.19,
1981-10-18,119.19,119.19,119.19,119.19,
1981-10-19,118.98,118.98,118.98,118.98,
1981-10-20,120.28,120.28,120.28,120.28,
1981-10-21,120.1,120.1,120.1,120.1,
1981-10-22,119.64,119.64,119.64,119.64,
1981-10-23,118.6,118.6,118.6,118.6,
1981-10-24,118.6,118.6,118.6,118.6,
1981-10-25,118.6,118.6,118.6,118.6,
1981-10-26,118.16,118.16,118.16,118.16,
1981-10-27,119.29,119.29,119.29,119.29,
1981-10-28,119.45,119.45,119.45,119.45,
1981-10-29,119.06,119.06,119.06,119.06,
1981-10-30,121.89,121.89,121.89,121.89,
1981-10-31,121.89,121.89,121.89,121.89,
1981-11-01,121.89,121.89,121.89,121.89,
1981-11-02,124.2,124.2,124.2,124.2,
1981-11-03,124.8,124.8,124.8,124.8,
1981-11-04,124.74,124.74,124.74,124.74,
1981-11-05,123.54,123.54,123.54,123.54,
1981-11-06,122.67,122.67,122.67,122.67,
1981-11-07,122.67,122.67,122.67,122.67,
1981-11-08,122.67,122.67,122.67,122.67,
1981-11-09,123.29,123.29,123.29,123.29,
1981-11-10,122.7,122.7,122.7,122.7,
1981-11-11,122.92,122.92,122.92,122.92,
1981-11-12,123.19,123.19,123.19,123.19,
1981-11-13,121.67,121.67,121.67,121.67,
1981-11-14,121.67,121.67,121.67,121.67,
1981-11-15,121.67,121.67,121.67,121.67,
1981-11-16,120.24,120.24,120.24,120.24,
1981-11-17,121.15,121.15,121.15,121.15,
1981-11-18,120.26,120.26,120.26,120.26,
1981-11-19,120.71,120.71,120.71,120.71,
1981-11-20,121.71,121.71,121.71,121.71,
1981-11-21,121.71,121.71,121.71,121.71,
1981-11-22,121.71,121.71,121.71,121.71,
1981-11-23,121.6,121.6,121.6,121.6,
1981-11-24,123.51,123.51,123.51,123.51,
1981-11-25,124.05,124.05,124.05,124.05,
1981-11-26,124.05,124.05,124.05,124.05,
1981-11-27,125.09,125.09,125.09,125.09,
1981-11-28,125.09,125.09,125.09,125.09,
1981-11-29,125.09,125.09,125.09,125.09,
1981-11-30,126.35,126.35,126.35,126.35,
1981-12-01,126.1,126.1,126.1,126.1,
1981-12-02,124.69,124.69,124.69,124.69,
1981-12-03,125.12,125.12,125.12,125.12,
1981-12-04,126.26,126.26,126.26,126.26,
1981-12-05,126.26,126.26,126.26,126.26,
1981-12-06,126.26,126.26,126.26,126.26,
1981-12-07,125.19,125.19,125.19,125.19,
1981-12-08,124.82,124.82,124.82,124.82,
1981-12-09,125.48,125.48,125.48,125.48,
1981-12-10,125.71,125.71,125.71,125.71,
1981-12-11,124.93,124.93,124.93,124.93,
1981-12-12,124.93,124.93,124.93,124.93,
1981-12-13,124.93,124.93,124.93,124.93,
1981-12-14,122.78,122.78,122.78,122.78,
1981-12-15,122.99,122.99,122.99,122.99,
1981-12-16,122.42,122.42,122.42,122.42,
1981-12-17,123.12,123.12,123.12,123.12,
1981-12-18,124.0,124.0,124.0,124.0,
1981-12-19,124.0,124.0,124.0,124.0,
1981-12-20,124.0,124.0,124.0,124.0,
1981-12-21,123.34,123.34,123.34,123.34,
1981-12-22,122.88,122.88,122.88,122.88,
1981-12-23,122.31,122.31,122.31,122.31,
1981-12-24,122.54,122.54,122.54,122.54,
1981-12-25,122.54,122.54,122.54,122.54,
1981-12-26,122.54,122.54,122.54,122.54,
1981-12-27,122.54,122.54,122.54,122.54,
1981-12-28,122.27,122.27,122.27,122.27,
1981-12-29,121.67,121.67,121.67,121.67,
1981-12-30,122.3,122.3,122.3,122.3,
1981-12-31,122.55,122.55,122.55,122.55,
1982-01-01,122.55,122.55,122.55,122.55,
1982-01-02,122.55,122.55,122.55,122.55,
1982-01-03,122.55,122.55,122.55,122.55,
1982-01-04,122.74,122.74,122.74,122.74,
1982-01-05,120.05,120.05,120.05,120.05,
1982-01-06,119.18,119.18,119.18,119.18,
1982-01-07,118.93,118.93,118.93,118.93,
1982-01-08,119.55,119.55,119.55,119.55,
1982-01-09,119.55,119.55,119.55,119.55,
1982-01-10,119.55,119.55,119.55,119.55,
1982-01-11,116.78,116.78,116.78,116.78,
1982-01-12,116.3,116.3,116.3,116.3,
1982-01-13,114.88,114.88,114.88,114.88,
1982-01-14,115.54,115.54,115.54,115.54,
1982-01-15,116.33,116.33,116.33,116.33,
1982-01-16,116.33,116.33,116.33,116.33,
1982-01-17,116.33,116.33,116.33,116.33,
1982-01-18,117.22,117.22,117.22,117.22,
1982-01-19,115.97,115.97,115.97,115.97,
1982-01-20,115.27,115.27,115.27,115.27,
1982-01-21,115.75,115.75,115.75,115.75,
1982-01-22,115.38,115.38,115.38,115.38,
1982-01-23,115.38,115.38,115.38,115.38,
1982-01-24,115.38,115.38,115.38,115.38,
1982-01-25,115.41,115.41,115.41,115.41,
1982-01-26,115.19,115.19,115.19,115.19,
1982-01-27,115.14,115.14,115.14,115.14,
1982-01-28,118.92,118.92,118.92,118.92,
1982-01-29,120.4,120.4,120.4,120.4,
1982-01-30,120.4,120.4,120.4,120.4,
1982-01-31,120.4,120.4,120.4,120.4,
1982-02-01,117.78,117.78,117.78,117.78,
1982-02-02,118.01,118.01,118.01,118.01,
1982-02-03,116.48,116.48,116.48,116.48,
1982-02-04,116.42,116.42,116.42,116.42,
1982-02-05,117.26,117.26,117.26,117.26,
1982-02-06,117.26,117.26,117.26,117.26,
1982-02-07,117.26,117.26,117.26,117.26,
1982-02-08,114.63,114.63,114.63,114.63,
1982-02-09,113.68,113.68,113.68,113.68,
1982-02-10,114.66,114.66,114.66,114.66,
1982-02-11,114.43,114.43,114.43,114.43,
1982-02-12,114.38,114.38,114.38,114.38,
1982-02-13,114.38,114.38,114.38,114.38,
1982-02-14,114.38,114.38,114.38,114.38,
1982-02-15,114.38,114.38,114.38,114.38,
1982-02-16,114.06,114.06,114.06,114.06,
1982-02-17,113.69,113.69,113.69,113.69,
1982-02-18,113.82,113.82,113.82,113.82,
1982-02-19,113.22,113.22,113.22,113.22,
1982-02-20,113.22,113.22,113.22,113.22,
1982-02-21,113.22,113.22,113.22,113.22,
1982-02-22,111.59,111.59,111.59,111.59,
1982-02-23,111.51,111.51,111.51,111.51,
1982-02-24,113.47,113.47,113.47,113.47,
1982-02-25,113.21,113.21,113.21,113.21,
1982-02-26,113.11,113.11,113.11,113.11,
1982-02-27,113.11,113.11,113.11,113.11,
1982-02-28,113.11,113.11,113.11,113.11,
1982-03-01,113.31,113.31,113.31,113.31,
1982-03-02,112.68,112.68,112.68,112.68,
1982-03-03,110.92,110.92,110.92,110.92,
1982-03-04,109.88,109.88,109.88,109.88,
1982-03-05,109.34,109.34,109.34,109.34,
1982-03-06,109.34,109.34,109.34,109.34,
1982-03-07,109.34,109.34,109.34,109.34,
1982-03-08,107.34,107.34,107.34,107.34,
1982-03-09,108.83,108.83,108.83,108.83,
1982-03-10,109.41,109.41,109.41,109.41,
1982-03-11,109.36,109.36,109.36,109.36,
1982-03-12,108.61,108.61,108.61,108.61,
1982-03-13,108.61,108.61,108.61,108.61,
1982-03-14,108.61,108.61,108.61,108.61,
1982-03-15,109.45,109.45,109.45,109.45,
1982-03-16,109.28,109.28,109.28,109.28,
1982-03-17,109.08,109.08,109.08,109.08,
1982-03-18,110.3,110.3,110.3,110.3,
1982-03-19,110.61,110.61,110.61,110.61,
1982-03-20,110.61,110.61,110.61,110.61,
1982-03-21,110.61,110.61,110.61,110.61,
1982-03-22,112.77,112.77,112.77,112.77,
1982-03-23,113.55,113.55,113.55,113.55,
1982-03-24,112.97,112.97,112.97,112.97,
1982-03-25,113.21,113.21,113.21,113.21,
1982-03-26,111.94,111.94,111.94,111.94,
1982-03-27,111.94,111.94,111.94,111.94,
1982-03-28,111.94,111.94,111.94,111.94,
1982-03-29,112.3,112.3,112.3,112.3,
1982-03-30,112.27,112.27,112.27,112.27,
1982-03-31,111.96,111.96,111.96,111.96,
1982-04-01,113.79,113.79,113.79,113.79,
1982-04-02,115.12,115.12,115.12,115.12,
1982-04-03,115.12,115.12,115.12,115.12,
1982-04-04,115.12,115.12,115.12,115.12,
1982-04-05,114.73,114.73,114.73,114.73,
1982-04-06,115.36,115.36,115.36,115.36,
1982-04-07,115.46,115.46,115.46,115.46,
1982-04-08,116.22,116.22,116.22,116.22,
1982-04-09,116.22,116.22,116.22,116.22,
1982-04-10,116.22,116.22,116.22,116.22,
1982-04-11,116.22,116.22,116.22,116.22,
1982-04-12,116.0,116.0,116.0,116.0,
1982-04-13,115.99,115.99,115.99,115.99,
1982-04-14,115.83,115.83,115.83,115.83,
1982-04-15,116.35,116.35,116.35,116.35,
1982-04-16,116.81,116.81,116.81,116.81,
1982-04-17,116.81,116.81,116.81,116.81,
1982-04-18,116.81,116.81,116.81,116.81,
1982-04-19,116.7,116.7,116.7,116.7,
1982-04-20,115.44,115.44,115.44,115.44,
1982-04-21,115.48,116.58,114.44,115.72,
1982-04-22,115.72,117.25,115.72,117.19,
1982-04-23,118.02,118.64,117.19,118.64,
1982-04-24,118.02,118.64,117.19,118.64,
1982-04-25,118.02,118.64,117.19,118.64,
1982-04-26,118.94,119.33,118.25,119.26,
1982-04-27,119.07,119.26,117.73,118.0,
1982-04-28,117.83,118.05,116.94,117.26,
1982-04-29,116.4,117.24,116.11,116.13,
1982-04-30,116.21,116.78,116.07,116.44,
1982-05-01,116.21,116.78,116.07,116.44,
1982-05-02,116.21,116.78,116.07,116.44,
1982-05-03,115.96,116.82,115.91,116.81,
1982-05-04,117.41,117.64,116.85,117.46,
1982-05-05,117.85,118.05,117.31,117.67,
1982-05-06,118.82,118.83,117.68,118.68,
1982-05-07,119.08,119.89,118.71,119.47,
1982-05-08,119.08,119.89,118.71,119.47,
1982-05-09,119.08,119.89,118.71,119.47,
1982-05-10,119.08,119.49,118.37,118.38,
1982-05-11,118.54,119.59,118.32,119.42,
1982-05-12,119.89,119.92,118.76,119.17,
1982-05-13,119.08,119.2,118.13,118.22,
1982-05-14,118.2,118.4,118.01,118.01,
1982-05-15,118.2,118.4,118.01,118.01,
1982-05-16,118.2,118.4,118.01,118.01,
1982-05-17,117.62,118.02,116.66,116.71,
1982-05-18,116.35,116.7,115.71,115.84,
1982-05-19,115.61,115.96,114.82,114.89,
1982-05-20,114.85,115.07,114.37,114.59,
1982-05-21,115.03,115.13,114.6,114.89,
1982-05-22,115.03,115.13,114.6,114.89,
1982-05-23,115.03,115.13,114.6,114.89,
1982-05-24,114.46,114.86,114.24,114.79,
1982-05-25,115.5,115.51,114.39,114.4,
1982-05-26,113.68,114.4,112.88,113.11,
1982-05-27,113.11,113.12,112.58,112.66,
1982-05-28,112.79,112.8,111.66,111.88,
1982-05-29,112.79,112.8,111.66,111.88,
1982-05-30,112.79,112.8,111.66,111.88,
1982-05-31,112.79,112.8,111.66,111.88,
1982-06-01,111.97,112.07,111.66,111.68,
1982-06-02,111.74,112.19,111.55,112.04,
1982-06-03,112.04,112.48,111.45,111.86,
1982-06-04,111.66,111.85,110.02,110.09,
1982-06-05,111.66,111.85,110.02,110.09,
1982-06-06,111.66,111.85,110.02,110.09,
1982-06-07,109.59,110.59,109.42,110.12,
1982-06-08,110.33,110.33,109.6,109.63,
1982-06-09,109.46,109.63,108.53,108.99,
1982-06-10,109.35,109.7,108.96,109.61,
1982-06-11,111.11,111.48,109.65,111.24,
1982-06-12,111.11,111.48,109.65,111.24,
1982-06-13,111.11,111.48,109.65,111.24,
1982-06-14,110.5,111.22,109.9,109.96,
1982-06-15,109.63,109.96,108.98,109.96,
1982-06-16,110.1,110.13,108.82,108.87,
1982-06-17,108.01,108.85,107.48,107.6,
1982-06-18,107.6,107.6,107.07,107.28,
1982-06-19,107.6,107.6,107.07,107.28,
1982-06-20,107.6,107.6,107.07,107.28,
1982-06-21,107.28,107.88,107.01,107.2,
1982-06-22,107.25,108.3,107.17,108.3,
1982-06-23,108.59,110.14,108.09,110.14,
1982-06-24,110.25,110.92,109.79,109.83,
1982-06-25,109.56,109.83,109.09,109.14,
1982-06-26,109.56,109.83,109.09,109.14,
1982-06-27,109.56,109.83,109.09,109.14,
1982-06-28,109.3,110.45,109.17,110.26,
1982-06-29,110.26,110.57,109.68,110.21,
1982-06-30,110.95,111.0,109.5,109.61,
1982-07-01,109.52,109.63,108.62,108.71,
1982-07-02,108.1,108.71,107.6,107.65,
1982-07-03,108.1,108.71,107.6,107.65,
1982-07-04,108.1,108.71,107.6,107.65,
1982-07-05,108.1,108.71,107.6,107.65,
1982-07-06,107.27,107.67,106.74,107.29,
1982-07-07,107.08,107.61,106.99,107.22,
1982-07-08,106.85,107.53,105.57,107.53,
1982-07-09,108.23,108.97,107.56,108.83,
1982-07-10,108.23,108.97,107.56,108.83,
1982-07-11,108.23,108.97,107.56,108.83,
1982-07-12,109.48,109.62,108.89,109.57,
1982-07-13,109.19,110.07,109.19,109.45,
1982-07-14,109.68,110.44,109.08,110.44,
1982-07-15,110.83,110.95,110.27,110.47,
1982-07-16,110.16,111.48,110.16,111.07,
1982-07-17,110.16,111.48,110.16,111.07,
1982-07-18,110.16,111.48,110.16,111.07,
1982-07-19,111.75,111.78,110.66,110.73,
1982-07-20,111.11,111.56,110.35,111.54,
1982-07-21,112.15,112.39,111.38,111.42,
1982-07-22,110.95,112.02,110.94,111.47,
1982-07-23,111.46,111.58,111.05,111.17,
1982-07-24,111.46,111.58,111.05,111.17,
1982-07-25,111.46,111.58,111.05,111.17,
1982-07-26,110.66,111.16,110.29,110.36,
1982-07-27,110.26,110.35,109.36,109.43,
1982-07-28,109.42,109.42,107.53,107.73,
1982-07-29,107.42,107.92,106.62,107.72,
1982-07-30,107.35,107.95,107.01,107.09,
1982-07-31,107.35,107.95,107.01,107.09,
1982-08-01,107.35,107.95,107.01,107.09,
1982-08-02,107.71,109.09,107.11,108.98,
1982-08-03,108.98,109.43,107.81,107.83,
1982-08-04,107.83,107.83,106.11,106.14,
1982-08-05,106.1,106.1,104.76,105.16,
1982-08-06,105.16,105.16,103.67,103.71,
1982-08-07,105.16,105.16,103.67,103.71,
1982-08-08,105.16,105.16,103.67,103.71,
1982-08-09,103.69,103.69,102.2,103.08,
1982-08-10,103.11,103.84,102.82,102.84,
1982-08-11,102.83,103.01,102.48,102.6,
1982-08-12,102.6,103.22,102.39,102.42,
1982-08-13,102.42,103.85,102.4,103.85,
1982-08-14,102.42,103.85,102.4,103.85,
1982-08-15,102.42,103.85,102.4,103.85,
1982-08-16,103.86,105.52,103.82,104.09,
1982-08-17,105.4,109.33,104.32,109.04,
1982-08-18,109.04,111.58,108.46,108.53,
1982-08-19,108.53,109.86,108.34,109.16,
1982-08-20,109.19,113.03,109.19,113.02,
1982-08-21,109.19,113.03,109.19,113.02,
1982-08-22,109.19,113.03,109.19,113.02,
1982-08-23,113.02,116.11,112.65,116.11,
1982-08-24,116.11,116.39,115.08,115.34,
1982-08-25,115.35,118.12,115.11,117.58,
1982-08-26,117.57,120.26,117.57,118.55,
1982-08-27,117.38,118.56,116.63,117.11,
1982-08-28,117.38,118.56,116.63,117.11,
1982-08-29,117.38,118.56,116.63,117.11,
1982-08-30,117.05,117.66,115.79,117.66,
1982-08-31,117.65,119.6,117.65,119.51,
1982-09-01,119.52,120.05,117.98,118.25,
1982-09-02,118.24,120.32,117.84,120.28,
1982-09-03,120.31,123.64,120.31,122.68,
1982-09-04,120.31,123.64,120.31,122.68,
1982-09-05,120.31,123.64,120.31,122.68,
1982-09-06,120.31,123.64,120.31,122.68,
1982-09-07,122.68,122.68,121.19,121.37,
1982-09-08,121.33,123.11,121.19,122.2,
1982-09-09,122.19,123.22,121.9,121.97,
1982-09-10,121.97,121.98,120.27,120.97,
1982-09-11,121.97,121.98,120.27,120.97,
1982-09-12,121.97,121.98,120.27,120.97,
1982-09-13,120.94,122.24,120.25,122.24,
1982-09-14,122.27,123.69,122.27,123.1,
1982-09-15,123.09,124.81,122.72,124.29,
1982-09-16,124.28,124.88,123.65,123.77,
1982-09-17,123.76,123.76,122.34,122.55,
1982-09-18,123.76,123.76,122.34,122.55,
1982-09-19,123.76,123.76,122.34,122.55,
1982-09-20,122.54,122.54,121.48,122.51,
1982-09-21,122.51,124.91,122.51,124.88,
1982-09-22,124.9,126.43,123.99,123.99,
1982-09-23,123.99,124.19,122.96,123.81,
1982-09-24,123.79,123.8,123.11,123.32,
1982-09-25,123.79,123.8,123.11,123.32,
1982-09-26,123.79,123.8,123.11,123.32,
1982-09-27,123.32,123.62,122.75,123.62,
1982-09-28,123.62,124.16,123.21,123.24,
1982-09-29,123.24,123.24,121.28,121.63,
1982-09-30,121.62,121.62,120.14,120.42,
1982-10-01,120.4,121.97,120.15,121.97,
1982-10-02,120.4,121.97,120.15,121.97,
1982-10-03,120.4,121.97,120.15,121.97,
1982-10-04,121.97,121.97,120.56,121.51,
1982-10-05,121.6,122.73,121.6,121.98,
1982-10-06,122.0,126.97,122.0,126.97,
1982-10-07,125.99,128.96,125.99,128.8,
1982-10-08,128.79,131.11,128.79,131.05,
1982-10-09,128.79,131.11,128.79,131.05,
1982-10-10,128.79,131.11,128.79,131.05,
1982-10-11,131.06,135.53,131.06,134.47,
1982-10-12,134.48,135.85,133.59,134.44,
1982-10-13,134.42,137.97,134.14,136.71,
1982-10-14,136.71,136.89,134.55,134.57,
1982-10-15,134.55,134.61,133.28,133.57,
1982-10-16,134.55,134.61,133.28,133.57,
1982-10-17,134.55,134.61,133.28,133.57,
1982-10-18,133.59,136.73,133.59,136.73,
1982-10-19,136.73,137.96,135.72,136.58,
1982-10-20,136.58,139.23,136.37,139.23,
1982-10-21,139.23,140.27,137.63,139.06,
1982-10-22,139.06,140.4,138.75,138.83,
1982-10-23,139.06,140.4,138.75,138.83,
1982-10-24,139.06,140.4,138.75,138.83,
1982-10-25,138.81,138.81,133.32,133.32,
1982-10-26,133.29,134.48,131.5,134.48,
1982-10-27,134.48,135.92,134.48,135.28,
1982-10-28,135.28,135.42,133.59,133.59,
1982-10-29,133.54,134.02,132.64,133.71,
1982-10-30,133.54,134.02,132.64,133.71,
1982-10-31,133.54,134.02,132.64,133.71,
1982-11-01,133.72,136.03,133.22,135.47,
1982-11-02,135.48,138.51,135.48,137.49,
1982-11-03,137.53,142.88,137.53,142.87,
1982-11-04,142.85,143.99,141.65,141.86,
1982-11-05,141.85,142.43,141.32,142.16,
1982-11-06,141.85,142.43,141.32,142.16,
1982-11-07,141.85,142.43,141.32,142.16,
1982-11-08,142.12,142.12,139.98,140.44,
1982-11-09,140.48,143.16,140.46,143.02,
1982-11-10,143.04,144.36,140.8,141.16,
1982-11-11,141.15,141.76,139.88,141.76,
1982-11-12,141.75,141.85,139.53,139.53,
1982-11-13,141.75,141.85,139.53,139.53,
1982-11-14,141.75,141.85,139.53,139.53,
1982-11-15,139.54,139.54,137.0,137.03,
1982-11-16,136.97,136.97,134.05,135.42,
1982-11-17,135.47,137.93,135.47,137.93,
1982-11-18,137.93,138.78,137.47,138.34,
1982-11-19,138.35,138.93,137.0,137.02,
1982-11-20,138.35,138.93,137.0,137.02,
1982-11-21,138.35,138.93,137.0,137.02,
1982-11-22,137.03,137.1,134.21,134.22,
1982-11-23,134.21,134.28,132.89,132.93,
1982-11-24,132.92,133.88,132.92,133.88,
1982-11-25,132.92,133.88,132.92,133.88,
1982-11-26,133.89,134.88,133.89,134.88,
1982-11-27,133.89,134.88,133.89,134.88,
1982-11-28,133.89,134.88,133.89,134.88,
1982-11-29,134.89,135.29,133.69,134.2,
1982-11-30,134.2,138.54,134.19,138.54,
1982-12-01,138.56,140.37,138.35,138.72,
1982-12-02,138.72,139.63,138.66,138.82,
1982-12-03,138.87,139.59,138.59,138.69,
1982-12-04,138.87,139.59,138.59,138.69,
1982-12-05,138.87,139.59,138.59,138.69,
1982-12-06,138.7,141.77,138.01,141.77,
1982-12-07,141.79,143.68,141.79,142.72,
1982-12-08,142.71,143.58,141.81,141.81,
1982-12-09,141.8,141.8,139.92,140.0,
1982-12-10,139.99,141.15,139.35,139.57,
1982-12-11,139.99,141.15,139.35,139.57,
1982-12-12,139.99,141.15,139.35,139.57,
1982-12-13,139.57,140.12,139.5,139.95,
1982-12-14,139.99,142.5,137.34,137.39,
1982-12-15,137.4,137.4,135.12,135.24,
1982-12-16,135.22,135.78,134.79,135.3,
1982-12-17,135.35,138.57,134.84,137.49,
1982-12-18,135.35,138.57,134.84,137.49,
1982-12-19,135.35,138.57,134.84,137.49,
1982-12-20,137.49,137.84,136.19,136.26,
1982-12-21,136.24,139.27,136.07,138.61,
1982-12-22,138.63,139.69,138.6,138.83,
1982-12-23,138.84,139.94,138.84,139.72,
1982-12-24,138.84,139.94,138.84,139.72,
1982-12-25,138.84,139.94,138.84,139.72,
1982-12-26,138.84,139.94,138.84,139.72,
1982-12-27,139.73,142.32,139.72,142.18,
1982-12-28,142.18,142.34,140.75,140.77,
1982-12-29,140.77,141.73,140.68,141.24,
1982-12-30,141.24,141.68,140.22,140.33,
1982-12-31,140.34,140.78,140.27,140.64,
1983-01-01,140.34,140.78,140.27,140.64,
1983-01-02,140.34,140.78,140.27,140.64,
1983-01-03,140.65,141.33,138.2,138.34,
1983-01-04,138.33,141.36,138.08,141.35,
1983-01-05,141.35,142.6,141.15,141.96,
1983-01-06,142.01,145.78,142.01,145.27,
1983-01-07,145.27,146.46,145.15,145.18,
1983-01-08,145.27,146.46,145.15,145.18,
1983-01-09,145.27,146.46,145.15,145.18,
1983-01-10,145.19,147.25,144.58,146.78,
1983-01-11,146.79,146.83,145.38,145.78,
1983-01-12,145.76,148.36,145.76,146.69,
1983-01-13,146.67,146.94,145.67,145.72,
1983-01-14,145.72,147.12,145.72,146.65,
1983-01-15,145.72,147.12,145.72,146.65,
1983-01-16,145.72,147.12,145.72,146.65,
1983-01-17,146.65,147.9,146.64,146.71,
1983-01-18,146.71,146.74,145.52,146.4,
1983-01-19,146.4,146.45,144.51,145.27,
1983-01-20,145.29,146.62,145.29,146.29,
1983-01-21,146.3,146.3,143.25,143.85,
1983-01-22,146.3,146.3,143.25,143.85,
1983-01-23,146.3,146.3,143.25,143.85,
1983-01-24,143.84,143.84,139.1,139.97,
1983-01-25,139.98,141.75,139.98,141.75,
1983-01-26,141.77,142.16,141.16,141.54,
1983-01-27,141.54,144.3,141.54,144.27,
1983-01-28,144.31,145.47,144.25,144.51,
1983-01-29,144.31,145.47,144.25,144.51,
1983-01-30,144.31,145.47,144.25,144.51,
1983-01-31,144.51,145.3,143.93,145.3,
1983-02-01,145.29,145.29,142.96,142.96,
1983-02-02,142.95,143.52,141.9,143.23,
1983-02-03,143.25,144.43,143.25,144.26,
1983-02-04,144.26,146.14,144.14,146.14,
1983-02-05,144.26,146.14,144.14,146.14,
1983-02-06,144.26,146.14,144.14,146.14,
1983-02-07,146.14,147.42,146.14,146.93,
