,ITV LN Equity
2016-05-17,46.5226
2016-05-18,46.5226
2016-05-19,46.5226
2016-05-20,46.5226
2016-05-21,46.5226
2016-05-22,46.5226
2016-05-23,46.5226
2016-05-24,46.5226
2016-05-25,46.5226
2016-05-26,46.5226
2016-05-27,46.5226
2016-05-28,46.5226
2016-05-29,46.5226
2016-05-30,46.5226
2016-05-31,46.5226
2016-06-01,46.5226
2016-06-02,46.5226
2016-06-03,46.5226
2016-06-04,46.5226
2016-06-05,46.5226
2016-06-06,46.5226
2016-06-07,46.5226
2016-06-08,46.5226
2016-06-09,46.5226
2016-06-10,46.5226
2016-06-11,46.5226
2016-06-12,46.5226
2016-06-13,46.5226
2016-06-14,46.5226
2016-06-15,46.5226
2016-06-16,46.5226
2016-06-17,46.5226
2016-06-18,46.5226
2016-06-19,46.5226
2016-06-20,46.5226
2016-06-21,46.5226
2016-06-22,46.5226
2016-06-23,46.5226
2016-06-24,46.5226
2016-06-25,46.5226
2016-06-26,46.5226
2016-06-27,46.5226
2016-06-28,46.5226
2016-06-29,46.5226
2016-06-30,55.2556
2016-07-01,55.2556
2016-07-02,55.2556
2016-07-03,55.2556
2016-07-04,55.2556
2016-07-05,55.2556
2016-07-06,55.2556
2016-07-07,55.2556
2016-07-08,55.2556
2016-07-09,55.2556
2016-07-10,55.2556
2016-07-11,55.2556
2016-07-12,55.2556
2016-07-13,55.2556
2016-07-14,55.2556
2016-07-15,55.2556
2016-07-16,55.2556
2016-07-17,55.2556
2016-07-18,55.2556
2016-07-19,55.2556
2016-07-20,55.2556
2016-07-21,55.2556
2016-07-22,55.2556
2016-07-23,55.2556
2016-07-24,55.2556
2016-07-25,55.2556
2016-07-26,55.2556
2016-07-27,55.2556
2016-07-28,55.2556
2016-07-29,55.2556
2016-07-30,55.2556
2016-07-31,55.2556
2016-08-01,55.2556
2016-08-02,55.2556
2016-08-03,55.2556
2016-08-04,55.2556
2016-08-05,55.2556
2016-08-06,55.2556
2016-08-07,55.2556
2016-08-08,55.2556
2016-08-09,55.2556
2016-08-10,55.2556
2016-08-11,55.2556
2016-08-12,55.2556
2016-08-13,55.2556
2016-08-14,55.2556
2016-08-15,55.2556
2016-08-16,55.2556
2016-08-17,55.2556
2016-08-18,55.2556
2016-08-19,55.2556
2016-08-20,55.2556
2016-08-21,55.2556
2016-08-22,55.2556
2016-08-23,55.2556
2016-08-24,55.2556
2016-08-25,55.2556
2016-08-26,55.2556
2016-08-27,55.2556
2016-08-28,55.2556
2016-08-29,55.2556
2016-08-30,55.2556
2016-08-31,55.2556
2016-09-01,55.2556
2016-09-02,55.2556
2016-09-03,55.2556
2016-09-04,55.2556
2016-09-05,55.2556
2016-09-06,55.2556
2016-09-07,55.2556
2016-09-08,55.2556
2016-09-09,55.2556
2016-09-10,55.2556
2016-09-11,55.2556
2016-09-12,55.2556
2016-09-13,55.2556
2016-09-14,55.2556
2016-09-15,55.2556
2016-09-16,55.2556
2016-09-17,55.2556
2016-09-18,55.2556
2016-09-19,55.2556
2016-09-20,55.2556
2016-09-21,55.2556
2016-09-22,55.2556
2016-09-23,55.2556
2016-09-24,55.2556
2016-09-25,55.2556
2016-09-26,55.2556
2016-09-27,55.2556
2016-09-28,55.2556
2016-09-29,55.2556
2016-09-30,55.2556
2016-10-01,55.2556
2016-10-02,55.2556
2016-10-03,55.2556
2016-10-04,55.2556
2016-10-05,55.2556
2016-10-06,55.2556
2016-10-07,55.2556
2016-10-08,55.2556
2016-10-09,55.2556
2016-10-10,55.2556
2016-10-11,55.2556
2016-10-12,55.2556
2016-10-13,55.2556
2016-10-14,55.2556
2016-10-15,55.2556
2016-10-16,55.2556
2016-10-17,55.2556
2016-10-18,55.2556
2016-10-19,55.2556
2016-10-20,55.2556
2016-10-21,55.2556
2016-10-22,55.2556
2016-10-23,55.2556
2016-10-24,55.2556
2016-10-25,55.2556
2016-10-26,55.2556
2016-10-27,55.2556
2016-10-28,55.2556
2016-10-29,55.2556
2016-10-30,55.2556
2016-10-31,55.2556
2016-11-01,55.2556
2016-11-02,55.2556
2016-11-03,55.2556
2016-11-04,55.2556
2016-11-05,55.2556
2016-11-06,55.2556
2016-11-07,55.2556
2016-11-08,55.2556
2016-11-09,55.2556
2016-11-10,55.2556
2016-11-11,55.2556
2016-11-12,55.2556
2016-11-13,55.2556
2016-11-14,55.2556
2016-11-15,55.2556
2016-11-16,55.2556
2016-11-17,55.2556
2016-11-18,55.2556
2016-11-19,55.2556
2016-11-20,55.2556
2016-11-21,55.2556
2016-11-22,55.2556
2016-11-23,55.2556
2016-11-24,55.2556
2016-11-25,55.2556
2016-11-26,55.2556
2016-11-27,55.2556
2016-11-28,55.2556
2016-11-29,55.2556
2016-11-30,55.2556
2016-12-01,55.2556
2016-12-02,55.2556
2016-12-03,55.2556
2016-12-04,55.2556
2016-12-05,55.2556
2016-12-06,55.2556
2016-12-07,55.2556
2016-12-08,55.2556
2016-12-09,55.2556
2016-12-10,55.2556
2016-12-11,55.2556
2016-12-12,55.2556
2016-12-13,55.2556
2016-12-14,55.2556
2016-12-15,55.2556
2016-12-16,55.2556
2016-12-17,55.2556
2016-12-18,55.2556
2016-12-19,55.2556
2016-12-20,55.2556
2016-12-21,55.2556
2016-12-22,55.2556
2016-12-23,55.2556
2016-12-24,55.2556
2016-12-25,55.2556
2016-12-26,55.2556
2016-12-27,55.2556
2016-12-28,55.2556
2016-12-29,55.2556
2016-12-30,55.2556
2016-12-31,48.8017
2017-01-01,48.8017
2017-01-02,48.8017
2017-01-03,48.8017
2017-01-04,48.8017
2017-01-05,48.8017
2017-01-06,48.8017
2017-01-07,48.8017
2017-01-08,48.8017
2017-01-09,48.8017
2017-01-10,48.8017
2017-01-11,48.8017
2017-01-12,48.8017
2017-01-13,48.8017
2017-01-14,48.8017
2017-01-15,48.8017
2017-01-16,48.8017
2017-01-17,48.8017
2017-01-18,48.8017
2017-01-19,48.8017
2017-01-20,48.8017
2017-01-21,48.8017
2017-01-22,48.8017
2017-01-23,48.8017
2017-01-24,48.8017
2017-01-25,48.8017
2017-01-26,48.8017
2017-01-27,48.8017
2017-01-28,48.8017
2017-01-29,48.8017
2017-01-30,48.8017
2017-01-31,48.8017
2017-02-01,48.8017
2017-02-02,48.8017
2017-02-03,48.8017
2017-02-04,48.8017
2017-02-05,48.8017
2017-02-06,48.8017
2017-02-07,48.8017
2017-02-08,48.8017
2017-02-09,48.8017
2017-02-10,48.8017
2017-02-11,48.8017
2017-02-12,48.8017
2017-02-13,48.8017
2017-02-14,48.8017
2017-02-15,48.8017
2017-02-16,48.8017
2017-02-17,48.8017
2017-02-18,48.8017
2017-02-19,48.8017
2017-02-20,48.8017
2017-02-21,48.8017
2017-02-22,48.8017
2017-02-23,48.8017
2017-02-24,48.8017
2017-02-25,48.8017
2017-02-26,48.8017
2017-02-27,48.8017
2017-02-28,48.8017
2017-03-01,48.8017
2017-03-02,48.8017
2017-03-03,48.8017
2017-03-04,48.8017
2017-03-05,48.8017
2017-03-06,48.8017
2017-03-07,48.8017
2017-03-08,48.8017
2017-03-09,48.8017
2017-03-10,48.8017
2017-03-11,48.8017
2017-03-12,48.8017
2017-03-13,48.8017
2017-03-14,48.8017
2017-03-15,48.8017
2017-03-16,48.8017
2017-03-17,48.8017
2017-03-18,48.8017
2017-03-19,48.8017
2017-03-20,48.8017
2017-03-21,48.8017
2017-03-22,48.8017
2017-03-23,48.8017
2017-03-24,48.8017
2017-03-25,48.8017
2017-03-26,48.8017
2017-03-27,48.8017
2017-03-28,48.8017
2017-03-29,48.8017
2017-03-30,48.8017
2017-03-31,48.8017
2017-04-01,48.8017
2017-04-02,48.8017
2017-04-03,48.8017
2017-04-04,48.8017
2017-04-05,48.8017
2017-04-06,48.8017
2017-04-07,48.8017
2017-04-08,48.8017
2017-04-09,48.8017
2017-04-10,48.8017
2017-04-11,48.8017
2017-04-12,48.8017
2017-04-13,48.8017
2017-04-14,48.8017
2017-04-15,48.8017
2017-04-16,48.8017
2017-04-17,48.8017
2017-04-18,48.8017
2017-04-19,48.8017
2017-04-20,48.8017
2017-04-21,48.8017
2017-04-22,48.8017
2017-04-23,48.8017
2017-04-24,48.8017
2017-04-25,48.8017
2017-04-26,48.8017
2017-04-27,48.8017
2017-04-28,48.8017
2017-04-29,48.8017
2017-04-30,48.8017
2017-05-01,48.8017
2017-05-02,48.8017
2017-05-03,48.8017
2017-05-04,48.8017
2017-05-05,48.8017
2017-05-06,48.8017
2017-05-07,48.8017
2017-05-08,48.8017
2017-05-09,48.8017
2017-05-10,48.8017
2017-05-11,48.8017
2017-05-12,48.8017
2017-05-13,48.8017
2017-05-14,48.8017
2017-05-15,48.8017
2017-05-16,48.8017
2017-05-17,48.8017
2017-05-18,48.8017
2017-05-19,48.8017
2017-05-20,48.8017
2017-05-21,48.8017
2017-05-22,48.8017
2017-05-23,48.8017
2017-05-24,48.8017
2017-05-25,48.8017
2017-05-26,48.8017
2017-05-27,48.8017
2017-05-28,48.8017
2017-05-29,48.8017
2017-05-30,48.8017
2017-05-31,48.8017
2017-06-01,48.8017
2017-06-02,48.8017
2017-06-03,48.8017
2017-06-04,48.8017
2017-06-05,48.8017
2017-06-06,48.8017
2017-06-07,48.8017
2017-06-08,48.8017
2017-06-09,48.8017
2017-06-10,48.8017
2017-06-11,48.8017
2017-06-12,48.8017
2017-06-13,48.8017
2017-06-14,48.8017
2017-06-15,48.8017
2017-06-16,48.8017
2017-06-17,48.8017
2017-06-18,48.8017
2017-06-19,48.8017
2017-06-20,48.8017
2017-06-21,48.8017
2017-06-22,48.8017
2017-06-23,48.8017
2017-06-24,48.8017
2017-06-25,48.8017
2017-06-26,48.8017
2017-06-27,48.8017
2017-06-28,48.8017
2017-06-29,48.8017
2017-06-30,61.5849
2017-07-01,61.5849
2017-07-02,61.5849
2017-07-03,61.5849
2017-07-04,61.5849
2017-07-05,61.5849
2017-07-06,61.5849
2017-07-07,61.5849
2017-07-08,61.5849
2017-07-09,61.5849
2017-07-10,61.5849
2017-07-11,61.5849
2017-07-12,61.5849
2017-07-13,61.5849
2017-07-14,61.5849
2017-07-15,61.5849
2017-07-16,61.5849
2017-07-17,61.5849
2017-07-18,61.5849
2017-07-19,61.5849
2017-07-20,61.5849
2017-07-21,61.5849
2017-07-22,61.5849
2017-07-23,61.5849
2017-07-24,61.5849
2017-07-25,61.5849
2017-07-26,61.5849
2017-07-27,61.5849
2017-07-28,61.5849
2017-07-29,61.5849
2017-07-30,61.5849
2017-07-31,61.5849
2017-08-01,61.5849
2017-08-02,61.5849
2017-08-03,61.5849
2017-08-04,61.5849
2017-08-05,61.5849
2017-08-06,61.5849
2017-08-07,61.5849
2017-08-08,61.5849
2017-08-09,61.5849
2017-08-10,61.5849
2017-08-11,61.5849
2017-08-12,61.5849
2017-08-13,61.5849
2017-08-14,61.5849
2017-08-15,61.5849
2017-08-16,61.5849
2017-08-17,61.5849
2017-08-18,61.5849
2017-08-19,61.5849
2017-08-20,61.5849
2017-08-21,61.5849
2017-08-22,61.5849
2017-08-23,61.5849
2017-08-24,61.5849
2017-08-25,61.5849
2017-08-26,61.5849
2017-08-27,61.5849
2017-08-28,61.5849
2017-08-29,61.5849
2017-08-30,61.5849
2017-08-31,61.5849
2017-09-01,61.5849
2017-09-02,61.5849
2017-09-03,61.5849
2017-09-04,61.5849
2017-09-05,61.5849
2017-09-06,61.5849
2017-09-07,61.5849
2017-09-08,61.5849
2017-09-09,61.5849
2017-09-10,61.5849
2017-09-11,61.5849
2017-09-12,61.5849
2017-09-13,61.5849
2017-09-14,61.5849
2017-09-15,61.5849
2017-09-16,61.5849
2017-09-17,61.5849
2017-09-18,61.5849
2017-09-19,61.5849
2017-09-20,61.5849
2017-09-21,61.5849
2017-09-22,61.5849
2017-09-23,61.5849
2017-09-24,61.5849
2017-09-25,61.5849
2017-09-26,61.5849
2017-09-27,61.5849
2017-09-28,61.5849
2017-09-29,61.5849
2017-09-30,61.5849
2017-10-01,61.5849
2017-10-02,61.5849
2017-10-03,61.5849
2017-10-04,61.5849
2017-10-05,61.5849
2017-10-06,61.5849
2017-10-07,61.5849
2017-10-08,61.5849
2017-10-09,61.5849
2017-10-10,61.5849
2017-10-11,61.5849
2017-10-12,61.5849
2017-10-13,61.5849
2017-10-14,61.5849
2017-10-15,61.5849
2017-10-16,61.5849
2017-10-17,61.5849
2017-10-18,61.5849
2017-10-19,61.5849
2017-10-20,61.5849
2017-10-21,61.5849
2017-10-22,61.5849
2017-10-23,61.5849
2017-10-24,61.5849
2017-10-25,61.5849
2017-10-26,61.5849
2017-10-27,61.5849
2017-10-28,61.5849
2017-10-29,61.5849
2017-10-30,61.5849
2017-10-31,61.5849
2017-11-01,61.5849
2017-11-02,61.5849
2017-11-03,61.5849
2017-11-04,61.5849
2017-11-05,61.5849
2017-11-06,61.5849
2017-11-07,61.5849
2017-11-08,61.5849
2017-11-09,61.5849
2017-11-10,61.5849
2017-11-11,61.5849
2017-11-12,61.5849
2017-11-13,61.5849
2017-11-14,61.5849
2017-11-15,61.5849
2017-11-16,61.5849
2017-11-17,61.5849
2017-11-18,61.5849
2017-11-19,61.5849
2017-11-20,61.5849
2017-11-21,61.5849
2017-11-22,61.5849
2017-11-23,61.5849
2017-11-24,61.5849
2017-11-25,61.5849
2017-11-26,61.5849
2017-11-27,61.5849
2017-11-28,61.5849
2017-11-29,61.5849
2017-11-30,61.5849
2017-12-01,61.5849
2017-12-02,61.5849
2017-12-03,61.5849
2017-12-04,61.5849
2017-12-05,61.5849
2017-12-06,61.5849
2017-12-07,61.5849
2017-12-08,61.5849
2017-12-09,61.5849
2017-12-10,61.5849
2017-12-11,61.5849
2017-12-12,61.5849
2017-12-13,61.5849
2017-12-14,61.5849
2017-12-15,61.5849
2017-12-16,61.5849
2017-12-17,61.5849
2017-12-18,61.5849
2017-12-19,61.5849
2017-12-20,61.5849
2017-12-21,61.5849
2017-12-22,61.5849
2017-12-23,61.5849
2017-12-24,61.5849
2017-12-25,61.5849
2017-12-26,61.5849
2017-12-27,61.5849
2017-12-28,61.5849
2017-12-29,61.5849
2017-12-30,61.5849
2017-12-31,58.0554
2018-01-01,58.0554
2018-01-02,58.0554
2018-01-03,58.0554
2018-01-04,58.0554
2018-01-05,58.0554
2018-01-06,58.0554
2018-01-07,58.0554
2018-01-08,58.0554
2018-01-09,58.0554
2018-01-10,58.0554
2018-01-11,58.0554
2018-01-12,58.0554
2018-01-13,58.0554
2018-01-14,58.0554
2018-01-15,58.0554
2018-01-16,58.0554
2018-01-17,58.0554
2018-01-18,58.0554
2018-01-19,58.0554
2018-01-20,58.0554
2018-01-21,58.0554
2018-01-22,58.0554
2018-01-23,58.0554
2018-01-24,58.0554
2018-01-25,58.0554
2018-01-26,58.0554
2018-01-27,58.0554
2018-01-28,58.0554
2018-01-29,58.0554
2018-01-30,58.0554
2018-01-31,58.0554
2018-02-01,58.0554
2018-02-02,58.0554
2018-02-03,58.0554
2018-02-04,58.0554
2018-02-05,58.0554
2018-02-06,58.0554
2018-02-07,58.0554
2018-02-08,58.0554
2018-02-09,58.0554
2018-02-10,58.0554
2018-02-11,58.0554
2018-02-12,58.0554
2018-02-13,58.0554
2018-02-14,58.0554
2018-02-15,58.0554
2018-02-16,58.0554
2018-02-17,58.0554
2018-02-18,58.0554
2018-02-19,58.0554
2018-02-20,58.0554
2018-02-21,58.0554
2018-02-22,58.0554
2018-02-23,58.0554
2018-02-24,58.0554
2018-02-25,58.0554
2018-02-26,58.0554
2018-02-27,58.0554
2018-02-28,58.0554
2018-03-01,58.0554
2018-03-02,58.0554
2018-03-03,58.0554
2018-03-04,58.0554
2018-03-05,58.0554
2018-03-06,58.0554
2018-03-07,58.0554
2018-03-08,58.0554
2018-03-09,58.0554
2018-03-10,58.0554
2018-03-11,58.0554
2018-03-12,58.0554
2018-03-13,58.0554
2018-03-14,58.0554
2018-03-15,58.0554
2018-03-16,58.0554
2018-03-17,58.0554
2018-03-18,58.0554
2018-03-19,58.0554
2018-03-20,58.0554
2018-03-21,58.0554
2018-03-22,58.0554
2018-03-23,58.0554
2018-03-24,58.0554
2018-03-25,58.0554
2018-03-26,58.0554
2018-03-27,58.0554
2018-03-28,58.0554
2018-03-29,58.0554
2018-03-30,58.0554
2018-03-31,58.0554
2018-04-01,58.0554
2018-04-02,58.0554
2018-04-03,58.0554
2018-04-04,58.0554
2018-04-05,58.0554
2018-04-06,58.0554
2018-04-07,58.0554
2018-04-08,58.0554
2018-04-09,58.0554
2018-04-10,58.0554
2018-04-11,58.0554
2018-04-12,58.0554
2018-04-13,58.0554
2018-04-14,58.0554
2018-04-15,58.0554
2018-04-16,58.0554
2018-04-17,58.0554
2018-04-18,58.0554
2018-04-19,58.0554
2018-04-20,58.0554
2018-04-21,58.0554
2018-04-22,58.0554
2018-04-23,58.0554
2018-04-24,58.0554
2018-04-25,58.0554
2018-04-26,58.0554
2018-04-27,58.0554
2018-04-28,58.0554
2018-04-29,58.0554
2018-04-30,58.0554
2018-05-01,58.0554
2018-05-02,58.0554
2018-05-03,58.0554
2018-05-04,58.0554
2018-05-05,58.0554
2018-05-06,58.0554
2018-05-07,58.0554
2018-05-08,58.0554
2018-05-09,58.0554
2018-05-10,58.0554
2018-05-11,58.0554
2018-05-12,58.0554
2018-05-13,58.0554
2018-05-14,58.0554
2018-05-15,58.0554
2018-05-16,58.0554
2018-05-17,58.0554
2018-05-18,58.0554
2018-05-19,58.0554
2018-05-20,58.0554
2018-05-21,58.0554
2018-05-22,58.0554
2018-05-23,58.0554
2018-05-24,58.0554
2018-05-25,58.0554
2018-05-26,58.0554
2018-05-27,58.0554
2018-05-28,58.0554
2018-05-29,58.0554
2018-05-30,58.0554
2018-05-31,58.0554
2018-06-01,58.0554
2018-06-02,58.0554
2018-06-03,58.0554
2018-06-04,58.0554
2018-06-05,58.0554
2018-06-06,58.0554
2018-06-07,58.0554
2018-06-08,58.0554
2018-06-09,58.0554
2018-06-10,58.0554
2018-06-11,58.0554
2018-06-12,58.0554
2018-06-13,58.0554
2018-06-14,58.0554
2018-06-15,58.0554
2018-06-16,58.0554
2018-06-17,58.0554
2018-06-18,58.0554
2018-06-19,58.0554
2018-06-20,58.0554
2018-06-21,58.0554
2018-06-22,58.0554
2018-06-23,58.0554
2018-06-24,58.0554
2018-06-25,58.0554
2018-06-26,58.0554
2018-06-27,58.0554
2018-06-28,58.0554
2018-06-29,58.0554
2018-06-30,68.1337
2018-07-01,68.1337
2018-07-02,68.1337
2018-07-03,68.1337
2018-07-04,68.1337
2018-07-05,68.1337
2018-07-06,68.1337
2018-07-07,68.1337
2018-07-08,68.1337
2018-07-09,68.1337
2018-07-10,68.1337
2018-07-11,68.1337
2018-07-12,68.1337
2018-07-13,68.1337
2018-07-14,68.1337
2018-07-15,68.1337
2018-07-16,68.1337
2018-07-17,68.1337
2018-07-18,68.1337
2018-07-19,68.1337
2018-07-20,68.1337
2018-07-21,68.1337
2018-07-22,68.1337
2018-07-23,68.1337
2018-07-24,68.1337
2018-07-25,68.1337
2018-07-26,68.1337
2018-07-27,68.1337
2018-07-28,68.1337
2018-07-29,68.1337
2018-07-30,68.1337
2018-07-31,68.1337
2018-08-01,68.1337
2018-08-02,68.1337
2018-08-03,68.1337
2018-08-04,68.1337
2018-08-05,68.1337
2018-08-06,68.1337
2018-08-07,68.1337
2018-08-08,68.1337
2018-08-09,68.1337
2018-08-10,68.1337
2018-08-11,68.1337
2018-08-12,68.1337
2018-08-13,68.1337
2018-08-14,68.1337
2018-08-15,68.1337
2018-08-16,68.1337
2018-08-17,68.1337
2018-08-18,68.1337
2018-08-19,68.1337
2018-08-20,68.1337
2018-08-21,68.1337
2018-08-22,68.1337
2018-08-23,68.1337
2018-08-24,68.1337
2018-08-25,68.1337
2018-08-26,68.1337
2018-08-27,68.1337
2018-08-28,68.1337
2018-08-29,68.1337
2018-08-30,68.1337
2018-08-31,68.1337
2018-09-01,68.1337
2018-09-02,68.1337
2018-09-03,68.1337
2018-09-04,68.1337
2018-09-05,68.1337
2018-09-06,68.1337
2018-09-07,68.1337
2018-09-08,68.1337
2018-09-09,68.1337
2018-09-10,68.1337
2018-09-11,68.1337
2018-09-12,68.1337
2018-09-13,68.1337
2018-09-14,68.1337
2018-09-15,68.1337
2018-09-16,68.1337
2018-09-17,68.1337
2018-09-18,68.1337
2018-09-19,68.1337
2018-09-20,68.1337
2018-09-21,68.1337
2018-09-22,68.1337
2018-09-23,68.1337
2018-09-24,68.1337
2018-09-25,68.1337
2018-09-26,68.1337
2018-09-27,68.1337
2018-09-28,68.1337
2018-09-29,68.1337
2018-09-30,68.1337
2018-10-01,68.1337
2018-10-02,68.1337
2018-10-03,68.1337
2018-10-04,68.1337
2018-10-05,68.1337
2018-10-06,68.1337
2018-10-07,68.1337
2018-10-08,68.1337
2018-10-09,68.1337
2018-10-10,68.1337
2018-10-11,68.1337
2018-10-12,68.1337
2018-10-13,68.1337
2018-10-14,68.1337
2018-10-15,68.1337
2018-10-16,68.1337
2018-10-17,68.1337
2018-10-18,68.1337
2018-10-19,68.1337
2018-10-20,68.1337
2018-10-21,68.1337
2018-10-22,68.1337
2018-10-23,68.1337
2018-10-24,68.1337
2018-10-25,68.1337
2018-10-26,68.1337
2018-10-27,68.1337
2018-10-28,68.1337
2018-10-29,68.1337
2018-10-30,68.1337
2018-10-31,68.1337
2018-11-01,68.1337
2018-11-02,68.1337
2018-11-03,68.1337
2018-11-04,68.1337
2018-11-05,68.1337
2018-11-06,68.1337
2018-11-07,68.1337
2018-11-08,68.1337
2018-11-09,68.1337
2018-11-10,68.1337
2018-11-11,68.1337
2018-11-12,68.1337
2018-11-13,68.1337
2018-11-14,68.1337
2018-11-15,68.1337
2018-11-16,68.1337
2018-11-17,68.1337
2018-11-18,68.1337
2018-11-19,68.1337
2018-11-20,68.1337
2018-11-21,68.1337
2018-11-22,68.1337
2018-11-23,68.1337
2018-11-24,68.1337
2018-11-25,68.1337
2018-11-26,68.1337
2018-11-27,68.1337
2018-11-28,68.1337
2018-11-29,68.1337
2018-11-30,68.1337
2018-12-01,68.1337
2018-12-02,68.1337
2018-12-03,68.1337
2018-12-04,68.1337
2018-12-05,68.1337
2018-12-06,68.1337
2018-12-07,68.1337
2018-12-08,68.1337
2018-12-09,68.1337
2018-12-10,68.1337
2018-12-11,68.1337
2018-12-12,68.1337
2018-12-13,68.1337
2018-12-14,68.1337
2018-12-15,68.1337
2018-12-16,68.1337
2018-12-17,68.1337
2018-12-18,68.1337
2018-12-19,68.1337
2018-12-20,68.1337
2018-12-21,68.1337
2018-12-22,68.1337
2018-12-23,68.1337
2018-12-24,68.1337
2018-12-25,68.1337
2018-12-26,68.1337
2018-12-27,68.1337
2018-12-28,68.1337
2018-12-29,68.1337
2018-12-30,68.1337
2018-12-31,62.0506
2019-01-01,62.0506
2019-01-02,62.0506
2019-01-03,62.0506
2019-01-04,62.0506
2019-01-05,62.0506
2019-01-06,62.0506
2019-01-07,62.0506
2019-01-08,62.0506
2019-01-09,62.0506
2019-01-10,62.0506
2019-01-11,62.0506
2019-01-12,62.0506
2019-01-13,62.0506
2019-01-14,62.0506
2019-01-15,62.0506
2019-01-16,62.0506
2019-01-17,62.0506
2019-01-18,62.0506
2019-01-19,62.0506
2019-01-20,62.0506
2019-01-21,62.0506
2019-01-22,62.0506
2019-01-23,62.0506
2019-01-24,62.0506
2019-01-25,62.0506
2019-01-26,62.0506
2019-01-27,62.0506
2019-01-28,62.0506
2019-01-29,62.0506
2019-01-30,62.0506
2019-01-31,62.0506
2019-02-01,62.0506
2019-02-02,62.0506
2019-02-03,62.0506
2019-02-04,62.0506
2019-02-05,62.0506
2019-02-06,62.0506
2019-02-07,62.0506
2019-02-08,62.0506
2019-02-09,62.0506
2019-02-10,62.0506
2019-02-11,62.0506
2019-02-12,62.0506
2019-02-13,62.0506
2019-02-14,62.0506
2019-02-15,62.0506
2019-02-16,62.0506
2019-02-17,62.0506
2019-02-18,62.0506
2019-02-19,62.0506
2019-02-20,62.0506
2019-02-21,62.0506
2019-02-22,62.0506
2019-02-23,62.0506
2019-02-24,62.0506
2019-02-25,62.0506
2019-02-26,62.0506
2019-02-27,62.0506
2019-02-28,62.0506
2019-03-01,62.0506
2019-03-02,62.0506
2019-03-03,62.0506
2019-03-04,62.0506
2019-03-05,62.0506
2019-03-06,62.0506
2019-03-07,62.0506
2019-03-08,62.0506
2019-03-09,62.0506
2019-03-10,62.0506
2019-03-11,62.0506
2019-03-12,62.0506
2019-03-13,62.0506
2019-03-14,62.0506
2019-03-15,62.0506
2019-03-16,62.0506
2019-03-17,62.0506
2019-03-18,62.0506
2019-03-19,62.0506
2019-03-20,62.0506
2019-03-21,62.0506
2019-03-22,62.0506
2019-03-23,62.0506
2019-03-24,62.0506
2019-03-25,62.0506
2019-03-26,62.0506
2019-03-27,62.0506
2019-03-28,62.0506
2019-03-29,62.0506
2019-03-30,62.0506
2019-03-31,62.0506
2019-04-01,62.0506
2019-04-02,62.0506
2019-04-03,62.0506
2019-04-04,62.0506
2019-04-05,62.0506
2019-04-06,62.0506
2019-04-07,62.0506
2019-04-08,62.0506
2019-04-09,62.0506
2019-04-10,62.0506
2019-04-11,62.0506
2019-04-12,62.0506
2019-04-13,62.0506
2019-04-14,62.0506
2019-04-15,62.0506
2019-04-16,62.0506
2019-04-17,62.0506
2019-04-18,62.0506
2019-04-19,62.0506
2019-04-20,62.0506
2019-04-21,62.0506
2019-04-22,62.0506
2019-04-23,62.0506
2019-04-24,62.0506
2019-04-25,62.0506
2019-04-26,62.0506
2019-04-27,62.0506
2019-04-28,62.0506
2019-04-29,62.0506
2019-04-30,62.0506
2019-05-01,62.0506
2019-05-02,62.0506
2019-05-03,62.0506
2019-05-04,62.0506
2019-05-05,62.0506
2019-05-06,62.0506
2019-05-07,62.0506
2019-05-08,62.0506
2019-05-09,62.0506
2019-05-10,62.0506
2019-05-11,62.0506
2019-05-12,62.0506
2019-05-13,62.0506
2019-05-14,62.0506
2019-05-15,62.0506
2019-05-16,62.0506
2019-05-17,62.0506
2019-05-18,62.0506
2019-05-19,62.0506
2019-05-20,62.0506
2019-05-21,62.0506
2019-05-22,62.0506
2019-05-23,62.0506
2019-05-24,62.0506
2019-05-25,62.0506
2019-05-26,62.0506
2019-05-27,62.0506
2019-05-28,62.0506
2019-05-29,62.0506
2019-05-30,62.0506
2019-05-31,62.0506
2019-06-01,62.0506
2019-06-02,62.0506
2019-06-03,62.0506
2019-06-04,62.0506
2019-06-05,62.0506
2019-06-06,62.0506
2019-06-07,62.0506
2019-06-08,62.0506
2019-06-09,62.0506
2019-06-10,62.0506
2019-06-11,62.0506
2019-06-12,62.0506
2019-06-13,62.0506
2019-06-14,62.0506
2019-06-15,62.0506
2019-06-16,62.0506
2019-06-17,62.0506
2019-06-18,62.0506
2019-06-19,62.0506
2019-06-20,62.0506
2019-06-21,62.0506
2019-06-22,62.0506
2019-06-23,62.0506
2019-06-24,62.0506
2019-06-25,62.0506
2019-06-26,62.0506
2019-06-27,62.0506
2019-06-28,62.0506
2019-06-29,62.0506
2019-06-30,60.1351
2019-07-01,60.1351
2019-07-02,60.1351
2019-07-03,60.1351
2019-07-04,60.1351
2019-07-05,60.1351
2019-07-06,60.1351
2019-07-07,60.1351
2019-07-08,60.1351
2019-07-09,60.1351
2019-07-10,60.1351
2019-07-11,60.1351
2019-07-12,60.1351
2019-07-13,60.1351
2019-07-14,60.1351
2019-07-15,60.1351
2019-07-16,60.1351
2019-07-17,60.1351
2019-07-18,60.1351
2019-07-19,60.1351
2019-07-20,60.1351
2019-07-21,60.1351
2019-07-22,60.1351
2019-07-23,60.1351
2019-07-24,60.1351
2019-07-25,60.1351
