,NXT LN Equity
2016-06-12,210.4134
2016-06-13,210.4134
2016-06-14,210.4134
2016-06-15,210.4134
2016-06-16,210.4134
2016-06-17,210.4134
2016-06-18,210.4134
2016-06-19,210.4134
2016-06-20,210.4134
2016-06-21,210.4134
2016-06-22,210.4134
2016-06-23,210.4134
2016-06-24,210.4134
2016-06-25,210.4134
2016-06-26,210.4134
2016-06-27,210.4134
2016-06-28,210.4134
2016-06-29,210.4134
2016-06-30,210.4134
2016-07-01,210.4134
2016-07-02,210.4134
2016-07-03,210.4134
2016-07-04,210.4134
2016-07-05,210.4134
2016-07-06,210.4134
2016-07-07,210.4134
2016-07-08,210.4134
2016-07-09,210.4134
2016-07-10,210.4134
2016-07-11,210.4134
2016-07-12,210.4134
2016-07-13,210.4134
2016-07-14,210.4134
2016-07-15,210.4134
2016-07-16,210.4134
2016-07-17,210.4134
2016-07-18,210.4134
2016-07-19,210.4134
2016-07-20,210.4134
2016-07-21,210.4134
2016-07-22,210.4134
2016-07-23,210.4134
2016-07-24,210.4134
2016-07-25,210.4134
2016-07-26,210.4134
2016-07-27,210.4134
2016-07-28,210.4134
2016-07-29,210.4134
2016-07-30,210.4134
2016-07-31,270.0733
2016-08-01,270.0733
2016-08-02,270.0733
2016-08-03,270.0733
2016-08-04,270.0733
2016-08-05,270.0733
2016-08-06,270.0733
2016-08-07,270.0733
2016-08-08,270.0733
2016-08-09,270.0733
2016-08-10,270.0733
2016-08-11,270.0733
2016-08-12,270.0733
2016-08-13,270.0733
2016-08-14,270.0733
2016-08-15,270.0733
2016-08-16,270.0733
2016-08-17,270.0733
2016-08-18,270.0733
2016-08-19,270.0733
2016-08-20,270.0733
2016-08-21,270.0733
2016-08-22,270.0733
2016-08-23,270.0733
2016-08-24,270.0733
2016-08-25,270.0733
2016-08-26,270.0733
2016-08-27,270.0733
2016-08-28,270.0733
2016-08-29,270.0733
2016-08-30,270.0733
2016-08-31,270.0733
2016-09-01,270.0733
2016-09-02,270.0733
2016-09-03,270.0733
2016-09-04,270.0733
2016-09-05,270.0733
2016-09-06,270.0733
2016-09-07,270.0733
2016-09-08,270.0733
2016-09-09,270.0733
2016-09-10,270.0733
2016-09-11,270.0733
2016-09-12,270.0733
2016-09-13,270.0733
2016-09-14,270.0733
2016-09-15,270.0733
2016-09-16,270.0733
2016-09-17,270.0733
2016-09-18,270.0733
2016-09-19,270.0733
2016-09-20,270.0733
2016-09-21,270.0733
2016-09-22,270.0733
2016-09-23,270.0733
2016-09-24,270.0733
2016-09-25,270.0733
2016-09-26,270.0733
2016-09-27,270.0733
2016-09-28,270.0733
2016-09-29,270.0733
2016-09-30,270.0733
2016-10-01,270.0733
2016-10-02,270.0733
2016-10-03,270.0733
2016-10-04,270.0733
2016-10-05,270.0733
2016-10-06,270.0733
2016-10-07,270.0733
2016-10-08,270.0733
2016-10-09,270.0733
2016-10-10,270.0733
2016-10-11,270.0733
2016-10-12,270.0733
2016-10-13,270.0733
2016-10-14,270.0733
2016-10-15,270.0733
2016-10-16,270.0733
2016-10-17,270.0733
2016-10-18,270.0733
2016-10-19,270.0733
2016-10-20,270.0733
2016-10-21,270.0733
2016-10-22,270.0733
2016-10-23,270.0733
2016-10-24,270.0733
2016-10-25,270.0733
2016-10-26,270.0733
2016-10-27,270.0733
2016-10-28,270.0733
2016-10-29,270.0733
2016-10-30,270.0733
2016-10-31,270.0733
2016-11-01,270.0733
2016-11-02,270.0733
2016-11-03,270.0733
2016-11-04,270.0733
2016-11-05,270.0733
2016-11-06,270.0733
2016-11-07,270.0733
2016-11-08,270.0733
2016-11-09,270.0733
2016-11-10,270.0733
2016-11-11,270.0733
2016-11-12,270.0733
2016-11-13,270.0733
2016-11-14,270.0733
2016-11-15,270.0733
2016-11-16,270.0733
2016-11-17,270.0733
2016-11-18,270.0733
2016-11-19,270.0733
2016-11-20,270.0733
2016-11-21,270.0733
2016-11-22,270.0733
2016-11-23,270.0733
2016-11-24,270.0733
2016-11-25,270.0733
2016-11-26,270.0733
2016-11-27,270.0733
2016-11-28,270.0733
2016-11-29,270.0733
2016-11-30,270.0733
2016-12-01,270.0733
2016-12-02,270.0733
2016-12-03,270.0733
2016-12-04,270.0733
2016-12-05,270.0733
2016-12-06,270.0733
2016-12-07,270.0733
2016-12-08,270.0733
2016-12-09,270.0733
2016-12-10,270.0733
2016-12-11,270.0733
2016-12-12,270.0733
2016-12-13,270.0733
2016-12-14,270.0733
2016-12-15,270.0733
2016-12-16,270.0733
2016-12-17,270.0733
2016-12-18,270.0733
2016-12-19,270.0733
2016-12-20,270.0733
2016-12-21,270.0733
2016-12-22,270.0733
2016-12-23,270.0733
2016-12-24,270.0733
2016-12-25,270.0733
2016-12-26,270.0733
2016-12-27,270.0733
2016-12-28,270.0733
2016-12-29,270.0733
2016-12-30,270.0733
2016-12-31,270.0733
2017-01-01,270.0733
2017-01-02,270.0733
2017-01-03,270.0733
2017-01-04,270.0733
2017-01-05,270.0733
2017-01-06,270.0733
2017-01-07,270.0733
2017-01-08,270.0733
2017-01-09,270.0733
2017-01-10,270.0733
2017-01-11,270.0733
2017-01-12,270.0733
2017-01-13,270.0733
2017-01-14,270.0733
2017-01-15,270.0733
2017-01-16,270.0733
2017-01-17,270.0733
2017-01-18,270.0733
2017-01-19,270.0733
2017-01-20,270.0733
2017-01-21,270.0733
2017-01-22,270.0733
2017-01-23,270.0733
2017-01-24,270.0733
2017-01-25,270.0733
2017-01-26,270.0733
2017-01-27,270.0733
2017-01-28,154.5178
2017-01-29,154.5178
2017-01-30,154.5178
2017-01-31,154.5178
2017-02-01,154.5178
2017-02-02,154.5178
2017-02-03,154.5178
2017-02-04,154.5178
2017-02-05,154.5178
2017-02-06,154.5178
2017-02-07,154.5178
2017-02-08,154.5178
2017-02-09,154.5178
2017-02-10,154.5178
2017-02-11,154.5178
2017-02-12,154.5178
2017-02-13,154.5178
2017-02-14,154.5178
2017-02-15,154.5178
2017-02-16,154.5178
2017-02-17,154.5178
2017-02-18,154.5178
2017-02-19,154.5178
2017-02-20,154.5178
2017-02-21,154.5178
2017-02-22,154.5178
2017-02-23,154.5178
2017-02-24,154.5178
2017-02-25,154.5178
2017-02-26,154.5178
2017-02-27,154.5178
2017-02-28,154.5178
2017-03-01,154.5178
2017-03-02,154.5178
2017-03-03,154.5178
2017-03-04,154.5178
2017-03-05,154.5178
2017-03-06,154.5178
2017-03-07,154.5178
2017-03-08,154.5178
2017-03-09,154.5178
2017-03-10,154.5178
2017-03-11,154.5178
2017-03-12,154.5178
2017-03-13,154.5178
2017-03-14,154.5178
2017-03-15,154.5178
2017-03-16,154.5178
2017-03-17,154.5178
2017-03-18,154.5178
2017-03-19,154.5178
2017-03-20,154.5178
2017-03-21,154.5178
2017-03-22,154.5178
2017-03-23,154.5178
2017-03-24,154.5178
2017-03-25,154.5178
2017-03-26,154.5178
2017-03-27,154.5178
2017-03-28,154.5178
2017-03-29,154.5178
2017-03-30,154.5178
2017-03-31,154.5178
2017-04-01,154.5178
2017-04-02,154.5178
2017-04-03,154.5178
2017-04-04,154.5178
2017-04-05,154.5178
2017-04-06,154.5178
2017-04-07,154.5178
2017-04-08,154.5178
2017-04-09,154.5178
2017-04-10,154.5178
2017-04-11,154.5178
2017-04-12,154.5178
2017-04-13,154.5178
2017-04-14,154.5178
2017-04-15,154.5178
2017-04-16,154.5178
2017-04-17,154.5178
2017-04-18,154.5178
2017-04-19,154.5178
2017-04-20,154.5178
2017-04-21,154.5178
2017-04-22,154.5178
2017-04-23,154.5178
2017-04-24,154.5178
2017-04-25,154.5178
2017-04-26,154.5178
2017-04-27,154.5178
2017-04-28,154.5178
2017-04-29,154.5178
2017-04-30,154.5178
2017-05-01,154.5178
2017-05-02,154.5178
2017-05-03,154.5178
2017-05-04,154.5178
2017-05-05,154.5178
2017-05-06,154.5178
2017-05-07,154.5178
2017-05-08,154.5178
2017-05-09,154.5178
2017-05-10,154.5178
2017-05-11,154.5178
2017-05-12,154.5178
2017-05-13,154.5178
2017-05-14,154.5178
2017-05-15,154.5178
2017-05-16,154.5178
2017-05-17,154.5178
2017-05-18,154.5178
2017-05-19,154.5178
2017-05-20,154.5178
2017-05-21,154.5178
2017-05-22,154.5178
2017-05-23,154.5178
2017-05-24,154.5178
2017-05-25,154.5178
2017-05-26,154.5178
2017-05-27,154.5178
2017-05-28,154.5178
2017-05-29,154.5178
2017-05-30,154.5178
2017-05-31,154.5178
2017-06-01,154.5178
2017-06-02,154.5178
2017-06-03,154.5178
2017-06-04,154.5178
2017-06-05,154.5178
2017-06-06,154.5178
2017-06-07,154.5178
2017-06-08,154.5178
2017-06-09,154.5178
2017-06-10,154.5178
2017-06-11,154.5178
2017-06-12,154.5178
2017-06-13,154.5178
2017-06-14,154.5178
2017-06-15,154.5178
2017-06-16,154.5178
2017-06-17,154.5178
2017-06-18,154.5178
2017-06-19,154.5178
2017-06-20,154.5178
2017-06-21,154.5178
2017-06-22,154.5178
2017-06-23,154.5178
2017-06-24,154.5178
2017-06-25,154.5178
2017-06-26,154.5178
2017-06-27,154.5178
2017-06-28,154.5178
2017-06-29,154.5178
2017-06-30,154.5178
2017-07-01,154.5178
2017-07-02,154.5178
2017-07-03,154.5178
2017-07-04,154.5178
2017-07-05,154.5178
2017-07-06,154.5178
2017-07-07,154.5178
2017-07-08,154.5178
2017-07-09,154.5178
2017-07-10,154.5178
2017-07-11,154.5178
2017-07-12,154.5178
2017-07-13,154.5178
2017-07-14,154.5178
2017-07-15,154.5178
2017-07-16,154.5178
2017-07-17,154.5178
2017-07-18,154.5178
2017-07-19,154.5178
2017-07-20,154.5178
2017-07-21,154.5178
2017-07-22,154.5178
2017-07-23,154.5178
2017-07-24,154.5178
2017-07-25,154.5178
2017-07-26,154.5178
2017-07-27,154.5178
2017-07-28,154.5178
2017-07-29,199.4478
2017-07-30,199.4478
2017-07-31,199.4478
2017-08-01,199.4478
2017-08-02,199.4478
2017-08-03,199.4478
2017-08-04,199.4478
2017-08-05,199.4478
2017-08-06,199.4478
2017-08-07,199.4478
2017-08-08,199.4478
2017-08-09,199.4478
2017-08-10,199.4478
2017-08-11,199.4478
2017-08-12,199.4478
2017-08-13,199.4478
2017-08-14,199.4478
2017-08-15,199.4478
2017-08-16,199.4478
2017-08-17,199.4478
2017-08-18,199.4478
2017-08-19,199.4478
2017-08-20,199.4478
2017-08-21,199.4478
2017-08-22,199.4478
2017-08-23,199.4478
2017-08-24,199.4478
2017-08-25,199.4478
2017-08-26,199.4478
2017-08-27,199.4478
2017-08-28,199.4478
2017-08-29,199.4478
2017-08-30,199.4478
2017-08-31,199.4478
2017-09-01,199.4478
2017-09-02,199.4478
2017-09-03,199.4478
2017-09-04,199.4478
2017-09-05,199.4478
2017-09-06,199.4478
2017-09-07,199.4478
2017-09-08,199.4478
2017-09-09,199.4478
2017-09-10,199.4478
2017-09-11,199.4478
2017-09-12,199.4478
2017-09-13,199.4478
2017-09-14,199.4478
2017-09-15,199.4478
2017-09-16,199.4478
2017-09-17,199.4478
2017-09-18,199.4478
2017-09-19,199.4478
2017-09-20,199.4478
2017-09-21,199.4478
2017-09-22,199.4478
2017-09-23,199.4478
2017-09-24,199.4478
2017-09-25,199.4478
2017-09-26,199.4478
2017-09-27,199.4478
2017-09-28,199.4478
2017-09-29,199.4478
2017-09-30,199.4478
2017-10-01,199.4478
2017-10-02,199.4478
2017-10-03,199.4478
2017-10-04,199.4478
2017-10-05,199.4478
2017-10-06,199.4478
2017-10-07,199.4478
2017-10-08,199.4478
2017-10-09,199.4478
2017-10-10,199.4478
2017-10-11,199.4478
2017-10-12,199.4478
2017-10-13,199.4478
2017-10-14,199.4478
2017-10-15,199.4478
2017-10-16,199.4478
2017-10-17,199.4478
2017-10-18,199.4478
2017-10-19,199.4478
2017-10-20,199.4478
2017-10-21,199.4478
2017-10-22,199.4478
2017-10-23,199.4478
2017-10-24,199.4478
2017-10-25,199.4478
2017-10-26,199.4478
2017-10-27,199.4478
2017-10-28,199.4478
2017-10-29,199.4478
2017-10-30,199.4478
2017-10-31,199.4478
2017-11-01,199.4478
2017-11-02,199.4478
2017-11-03,199.4478
2017-11-04,199.4478
2017-11-05,199.4478
2017-11-06,199.4478
2017-11-07,199.4478
2017-11-08,199.4478
2017-11-09,199.4478
2017-11-10,199.4478
2017-11-11,199.4478
2017-11-12,199.4478
2017-11-13,199.4478
2017-11-14,199.4478
2017-11-15,199.4478
2017-11-16,199.4478
2017-11-17,199.4478
2017-11-18,199.4478
2017-11-19,199.4478
2017-11-20,199.4478
2017-11-21,199.4478
2017-11-22,199.4478
2017-11-23,199.4478
2017-11-24,199.4478
2017-11-25,199.4478
2017-11-26,199.4478
2017-11-27,199.4478
2017-11-28,199.4478
2017-11-29,199.4478
2017-11-30,199.4478
2017-12-01,199.4478
2017-12-02,199.4478
2017-12-03,199.4478
2017-12-04,199.4478
2017-12-05,199.4478
2017-12-06,199.4478
2017-12-07,199.4478
2017-12-08,199.4478
2017-12-09,199.4478
2017-12-10,199.4478
2017-12-11,199.4478
2017-12-12,199.4478
2017-12-13,199.4478
2017-12-14,199.4478
2017-12-15,199.4478
2017-12-16,199.4478
2017-12-17,199.4478
2017-12-18,199.4478
2017-12-19,199.4478
2017-12-20,199.4478
2017-12-21,199.4478
2017-12-22,199.4478
2017-12-23,199.4478
2017-12-24,199.4478
2017-12-25,199.4478
2017-12-26,199.4478
2017-12-27,199.4478
2017-12-28,199.4478
2017-12-29,199.4478
2017-12-30,199.4478
2017-12-31,199.4478
2018-01-01,199.4478
2018-01-02,199.4478
2018-01-03,199.4478
2018-01-04,199.4478
2018-01-05,199.4478
2018-01-06,199.4478
2018-01-07,199.4478
2018-01-08,199.4478
2018-01-09,199.4478
2018-01-10,199.4478
2018-01-11,199.4478
2018-01-12,199.4478
2018-01-13,199.4478
2018-01-14,199.4478
2018-01-15,199.4478
2018-01-16,199.4478
2018-01-17,199.4478
2018-01-18,199.4478
2018-01-19,199.4478
2018-01-20,199.4478
2018-01-21,199.4478
2018-01-22,199.4478
2018-01-23,199.4478
2018-01-24,199.4478
2018-01-25,199.4478
2018-01-26,199.4478
2018-01-27,119.1824
2018-01-28,119.1824
2018-01-29,119.1824
2018-01-30,119.1824
2018-01-31,119.1824
2018-02-01,119.1824
2018-02-02,119.1824
2018-02-03,119.1824
2018-02-04,119.1824
2018-02-05,119.1824
2018-02-06,119.1824
2018-02-07,119.1824
2018-02-08,119.1824
2018-02-09,119.1824
2018-02-10,119.1824
2018-02-11,119.1824
2018-02-12,119.1824
2018-02-13,119.1824
2018-02-14,119.1824
2018-02-15,119.1824
2018-02-16,119.1824
2018-02-17,119.1824
2018-02-18,119.1824
2018-02-19,119.1824
2018-02-20,119.1824
2018-02-21,119.1824
2018-02-22,119.1824
2018-02-23,119.1824
2018-02-24,119.1824
2018-02-25,119.1824
2018-02-26,119.1824
2018-02-27,119.1824
2018-02-28,119.1824
2018-03-01,119.1824
2018-03-02,119.1824
2018-03-03,119.1824
2018-03-04,119.1824
2018-03-05,119.1824
2018-03-06,119.1824
2018-03-07,119.1824
2018-03-08,119.1824
2018-03-09,119.1824
2018-03-10,119.1824
2018-03-11,119.1824
2018-03-12,119.1824
2018-03-13,119.1824
2018-03-14,119.1824
2018-03-15,119.1824
2018-03-16,119.1824
2018-03-17,119.1824
2018-03-18,119.1824
2018-03-19,119.1824
2018-03-20,119.1824
2018-03-21,119.1824
2018-03-22,119.1824
2018-03-23,119.1824
2018-03-24,119.1824
2018-03-25,119.1824
2018-03-26,119.1824
2018-03-27,119.1824
2018-03-28,119.1824
2018-03-29,119.1824
2018-03-30,119.1824
2018-03-31,119.1824
2018-04-01,119.1824
2018-04-02,119.1824
2018-04-03,119.1824
2018-04-04,119.1824
2018-04-05,119.1824
2018-04-06,119.1824
2018-04-07,119.1824
2018-04-08,119.1824
2018-04-09,119.1824
2018-04-10,119.1824
2018-04-11,119.1824
2018-04-12,119.1824
2018-04-13,119.1824
2018-04-14,119.1824
2018-04-15,119.1824
2018-04-16,119.1824
2018-04-17,119.1824
2018-04-18,119.1824
2018-04-19,119.1824
2018-04-20,119.1824
2018-04-21,119.1824
2018-04-22,119.1824
2018-04-23,119.1824
2018-04-24,119.1824
2018-04-25,119.1824
2018-04-26,119.1824
2018-04-27,119.1824
2018-04-28,119.1824
2018-04-29,119.1824
2018-04-30,119.1824
2018-05-01,119.1824
2018-05-02,119.1824
2018-05-03,119.1824
2018-05-04,119.1824
2018-05-05,119.1824
2018-05-06,119.1824
2018-05-07,119.1824
2018-05-08,119.1824
2018-05-09,119.1824
2018-05-10,119.1824
2018-05-11,119.1824
2018-05-12,119.1824
2018-05-13,119.1824
2018-05-14,119.1824
2018-05-15,119.1824
2018-05-16,119.1824
2018-05-17,119.1824
2018-05-18,119.1824
2018-05-19,119.1824
2018-05-20,119.1824
2018-05-21,119.1824
2018-05-22,119.1824
2018-05-23,119.1824
2018-05-24,119.1824
2018-05-25,119.1824
2018-05-26,119.1824
2018-05-27,119.1824
2018-05-28,119.1824
2018-05-29,119.1824
2018-05-30,119.1824
2018-05-31,119.1824
2018-06-01,119.1824
2018-06-02,119.1824
2018-06-03,119.1824
2018-06-04,119.1824
2018-06-05,119.1824
2018-06-06,119.1824
2018-06-07,119.1824
2018-06-08,119.1824
2018-06-09,119.1824
2018-06-10,119.1824
2018-06-11,119.1824
2018-06-12,119.1824
2018-06-13,119.1824
2018-06-14,119.1824
2018-06-15,119.1824
2018-06-16,119.1824
2018-06-17,119.1824
2018-06-18,119.1824
2018-06-19,119.1824
2018-06-20,119.1824
2018-06-21,119.1824
2018-06-22,119.1824
2018-06-23,119.1824
2018-06-24,119.1824
2018-06-25,119.1824
2018-06-26,119.1824
2018-06-27,119.1824
2018-06-28,119.1824
2018-06-29,119.1824
2018-06-30,119.1824
2018-07-01,119.1824
2018-07-02,119.1824
2018-07-03,119.1824
2018-07-04,119.1824
2018-07-05,119.1824
2018-07-06,119.1824
2018-07-07,119.1824
2018-07-08,119.1824
2018-07-09,119.1824
2018-07-10,119.1824
2018-07-11,119.1824
2018-07-12,119.1824
2018-07-13,119.1824
2018-07-14,119.1824
2018-07-15,119.1824
2018-07-16,119.1824
2018-07-17,119.1824
2018-07-18,119.1824
2018-07-19,119.1824
2018-07-20,119.1824
2018-07-21,119.1824
2018-07-22,119.1824
2018-07-23,119.1824
2018-07-24,119.1824
2018-07-25,119.1824
2018-07-26,119.1824
2018-07-27,119.1824
2018-07-28,186.2693
2018-07-29,186.2693
2018-07-30,186.2693
2018-07-31,186.2693
2018-08-01,186.2693
2018-08-02,186.2693
2018-08-03,186.2693
2018-08-04,186.2693
2018-08-05,186.2693
2018-08-06,186.2693
2018-08-07,186.2693
2018-08-08,186.2693
2018-08-09,186.2693
2018-08-10,186.2693
2018-08-11,186.2693
2018-08-12,186.2693
2018-08-13,186.2693
2018-08-14,186.2693
2018-08-15,186.2693
2018-08-16,186.2693
2018-08-17,186.2693
2018-08-18,186.2693
2018-08-19,186.2693
2018-08-20,186.2693
2018-08-21,186.2693
2018-08-22,186.2693
2018-08-23,186.2693
2018-08-24,186.2693
2018-08-25,186.2693
2018-08-26,186.2693
2018-08-27,186.2693
2018-08-28,186.2693
2018-08-29,186.2693
2018-08-30,186.2693
2018-08-31,186.2693
2018-09-01,186.2693
2018-09-02,186.2693
2018-09-03,186.2693
2018-09-04,186.2693
2018-09-05,186.2693
2018-09-06,186.2693
2018-09-07,186.2693
2018-09-08,186.2693
2018-09-09,186.2693
2018-09-10,186.2693
2018-09-11,186.2693
2018-09-12,186.2693
2018-09-13,186.2693
2018-09-14,186.2693
2018-09-15,186.2693
2018-09-16,186.2693
2018-09-17,186.2693
2018-09-18,186.2693
2018-09-19,186.2693
2018-09-20,186.2693
2018-09-21,186.2693
2018-09-22,186.2693
2018-09-23,186.2693
2018-09-24,186.2693
2018-09-25,186.2693
2018-09-26,186.2693
2018-09-27,186.2693
2018-09-28,186.2693
2018-09-29,186.2693
2018-09-30,186.2693
2018-10-01,186.2693
2018-10-02,186.2693
2018-10-03,186.2693
2018-10-04,186.2693
2018-10-05,186.2693
2018-10-06,186.2693
2018-10-07,186.2693
2018-10-08,186.2693
2018-10-09,186.2693
2018-10-10,186.2693
2018-10-11,186.2693
2018-10-12,186.2693
2018-10-13,186.2693
2018-10-14,186.2693
2018-10-15,186.2693
2018-10-16,186.2693
2018-10-17,186.2693
2018-10-18,186.2693
2018-10-19,186.2693
2018-10-20,186.2693
2018-10-21,186.2693
2018-10-22,186.2693
2018-10-23,186.2693
2018-10-24,186.2693
2018-10-25,186.2693
2018-10-26,186.2693
2018-10-27,186.2693
2018-10-28,186.2693
2018-10-29,186.2693
2018-10-30,186.2693
2018-10-31,186.2693
2018-11-01,186.2693
2018-11-02,186.2693
2018-11-03,186.2693
2018-11-04,186.2693
2018-11-05,186.2693
2018-11-06,186.2693
2018-11-07,186.2693
2018-11-08,186.2693
2018-11-09,186.2693
2018-11-10,186.2693
2018-11-11,186.2693
2018-11-12,186.2693
2018-11-13,186.2693
2018-11-14,186.2693
2018-11-15,186.2693
2018-11-16,186.2693
2018-11-17,186.2693
2018-11-18,186.2693
2018-11-19,186.2693
2018-11-20,186.2693
2018-11-21,186.2693
2018-11-22,186.2693
2018-11-23,186.2693
2018-11-24,186.2693
2018-11-25,186.2693
2018-11-26,186.2693
2018-11-27,186.2693
2018-11-28,186.2693
2018-11-29,186.2693
2018-11-30,186.2693
2018-12-01,186.2693
2018-12-02,186.2693
2018-12-03,186.2693
2018-12-04,186.2693
2018-12-05,186.2693
2018-12-06,186.2693
2018-12-07,186.2693
2018-12-08,186.2693
2018-12-09,186.2693
2018-12-10,186.2693
2018-12-11,186.2693
2018-12-12,186.2693
2018-12-13,186.2693
2018-12-14,186.2693
2018-12-15,186.2693
2018-12-16,186.2693
2018-12-17,186.2693
2018-12-18,186.2693
2018-12-19,186.2693
2018-12-20,186.2693
2018-12-21,186.2693
2018-12-22,186.2693
2018-12-23,186.2693
2018-12-24,186.2693
2018-12-25,186.2693
2018-12-26,186.2693
2018-12-27,186.2693
2018-12-28,186.2693
2018-12-29,186.2693
2018-12-30,186.2693
2018-12-31,186.2693
2019-01-01,186.2693
2019-01-02,186.2693
2019-01-03,186.2693
2019-01-04,186.2693
2019-01-05,186.2693
2019-01-06,186.2693
2019-01-07,186.2693
2019-01-08,186.2693
2019-01-09,186.2693
2019-01-10,186.2693
2019-01-11,186.2693
2019-01-12,186.2693
2019-01-13,186.2693
2019-01-14,186.2693
2019-01-15,186.2693
2019-01-16,186.2693
2019-01-17,186.2693
2019-01-18,186.2693
2019-01-19,186.2693
2019-01-20,186.2693
2019-01-21,186.2693
2019-01-22,186.2693
2019-01-23,186.2693
2019-01-24,186.2693
2019-01-25,186.2693
2019-01-26,141.164
2019-01-27,141.164
2019-01-28,141.164
2019-01-29,141.164
2019-01-30,141.164
2019-01-31,141.164
2019-02-01,141.164
2019-02-02,141.164
2019-02-03,141.164
2019-02-04,141.164
2019-02-05,141.164
2019-02-06,141.164
2019-02-07,141.164
2019-02-08,141.164
2019-02-09,141.164
2019-02-10,141.164
2019-02-11,141.164
2019-02-12,141.164
2019-02-13,141.164
2019-02-14,141.164
2019-02-15,141.164
2019-02-16,141.164
2019-02-17,141.164
2019-02-18,141.164
2019-02-19,141.164
2019-02-20,141.164
2019-02-21,141.164
2019-02-22,141.164
2019-02-23,141.164
2019-02-24,141.164
2019-02-25,141.164
2019-02-26,141.164
2019-02-27,141.164
2019-02-28,141.164
2019-03-01,141.164
2019-03-02,141.164
2019-03-03,141.164
2019-03-04,141.164
2019-03-05,141.164
2019-03-06,141.164
2019-03-07,141.164
2019-03-08,141.164
2019-03-09,141.164
2019-03-10,141.164
2019-03-11,141.164
2019-03-12,141.164
2019-03-13,141.164
2019-03-14,141.164
2019-03-15,141.164
2019-03-16,141.164
2019-03-17,141.164
2019-03-18,141.164
2019-03-19,141.164
2019-03-20,141.164
2019-03-21,141.164
2019-03-22,141.164
2019-03-23,141.164
2019-03-24,141.164
2019-03-25,141.164
2019-03-26,141.164
2019-03-27,141.164
2019-03-28,141.164
2019-03-29,141.164
2019-03-30,141.164
2019-03-31,141.164
2019-04-01,141.164
2019-04-02,141.164
2019-04-03,141.164
2019-04-04,141.164
2019-04-05,141.164
2019-04-06,141.164
2019-04-07,141.164
2019-04-08,141.164
2019-04-09,141.164
2019-04-10,141.164
2019-04-11,141.164
2019-04-12,141.164
2019-04-13,141.164
2019-04-14,141.164
2019-04-15,141.164
2019-04-16,141.164
2019-04-17,141.164
2019-04-18,141.164
2019-04-19,141.164
2019-04-20,141.164
2019-04-21,141.164
2019-04-22,141.164
2019-04-23,141.164
2019-04-24,141.164
2019-04-25,141.164
2019-04-26,141.164
2019-04-27,141.164
2019-04-28,141.164
2019-04-29,141.164
2019-04-30,141.164
2019-05-01,141.164
2019-05-02,141.164
2019-05-03,141.164
2019-05-04,141.164
2019-05-05,141.164
2019-05-06,141.164
2019-05-07,141.164
2019-05-08,141.164
2019-05-09,141.164
2019-05-10,141.164
2019-05-11,141.164
2019-05-12,141.164
2019-05-13,141.164
2019-05-14,141.164
2019-05-15,141.164
2019-05-16,141.164
2019-05-17,141.164
2019-05-18,141.164
2019-05-19,141.164
2019-05-20,141.164
2019-05-21,141.164
2019-05-22,141.164
2019-05-23,141.164
2019-05-24,141.164
2019-05-25,141.164
2019-05-26,141.164
2019-05-27,141.164
2019-05-28,141.164
2019-05-29,141.164
2019-05-30,141.164
2019-05-31,141.164
2019-06-01,141.164
2019-06-02,141.164
2019-06-03,141.164
2019-06-04,141.164
2019-06-05,141.164
2019-06-06,141.164
2019-06-07,141.164
2019-06-08,141.164
2019-06-09,141.164
2019-06-10,141.164
2019-06-11,141.164
2019-06-12,141.164
2019-06-13,141.164
2019-06-14,141.164
2019-06-15,141.164
2019-06-16,141.164
2019-06-17,141.164
2019-06-18,141.164
2019-06-19,141.164
2019-06-20,141.164
2019-06-21,141.164
2019-06-22,141.164
2019-06-23,141.164
2019-06-24,141.164
2019-06-25,141.164
2019-06-26,141.164
2019-06-27,141.164
2019-06-28,141.164
2019-06-29,141.164
2019-06-30,141.164
2019-07-01,141.164
2019-07-02,141.164
2019-07-03,141.164
2019-07-04,141.164
2019-07-05,141.164
2019-07-06,141.164
2019-07-07,141.164
2019-07-08,141.164
2019-07-09,141.164
2019-07-10,141.164
2019-07-11,141.164
2019-07-12,141.164
2019-07-13,141.164
2019-07-14,141.164
2019-07-15,141.164
2019-07-16,141.164
2019-07-17,141.164
2019-07-18,141.164
2019-07-19,141.164
2019-07-20,141.164
2019-07-21,141.164
2019-07-22,141.164
2019-07-23,141.164
2019-07-24,141.164
2019-07-25,141.164
2019-07-26,141.164
2019-07-27,278.5175
2019-07-28,278.5175
2019-07-29,278.5175
2019-07-30,278.5175
2019-07-31,278.5175
2019-08-01,278.5175
2019-08-02,278.5175
2019-08-03,278.5175
2019-08-04,278.5175
2019-08-05,278.5175
2019-08-06,278.5175
2019-08-07,278.5175
2019-08-08,278.5175
2019-08-09,278.5175
2019-08-10,278.5175
2019-08-11,278.5175
2019-08-12,278.5175
2019-08-13,278.5175
2019-08-14,278.5175
2019-08-15,278.5175
2019-08-16,278.5175
2019-08-17,278.5175
2019-08-18,278.5175
2019-08-19,278.5175
2019-08-20,278.5175
2019-08-21,278.5175
2019-08-22,278.5175
2019-08-23,278.5175
2019-08-24,278.5175
2019-08-25,278.5175
2019-08-26,278.5175
2019-08-27,278.5175
2019-08-28,278.5175
2019-08-29,278.5175
2019-08-30,278.5175
2019-08-31,278.5175
2019-09-01,278.5175
2019-09-02,278.5175
2019-09-03,278.5175
2019-09-04,278.5175
2019-09-05,278.5175
