,KAZ LN Equity
2019-05-12,49.8778
2019-05-13,49.8778
2019-05-14,49.8778
2019-05-15,49.8778
2019-05-16,49.8778
2019-05-17,49.8778
2019-05-18,49.8778
2019-05-19,49.8778
2019-05-20,49.8778
2019-05-21,49.8778
2019-05-22,49.8778
2019-05-23,49.8778
2019-05-24,49.8778
2019-05-25,49.8778
2019-05-26,49.8778
2019-05-27,49.8778
2019-05-28,49.8778
2019-05-29,49.8778
2019-05-30,49.8778
2019-05-31,49.8778
2019-06-01,49.8778
2019-06-02,49.8778
2019-06-03,49.8778
2019-06-04,49.8778
2019-06-05,49.8778
2019-06-06,49.8778
2019-06-07,49.8778
2019-06-08,49.8778
2019-06-09,49.8778
2019-06-10,49.8778
2019-06-11,49.8778
2019-06-12,49.8778
2019-06-13,49.8778
2019-06-14,49.8778
2019-06-15,49.8778
2019-06-16,49.8778
2019-06-17,49.8778
2019-06-18,49.8778
2019-06-19,49.8778
2019-06-20,49.8778
2019-06-21,49.8778
2019-06-22,49.8778
2019-06-23,49.8778
2019-06-24,49.8778
2019-06-25,49.8778
2019-06-26,49.8778
2019-06-27,49.8778
2019-06-28,49.8778
2019-06-29,49.8778
2019-06-30,31.0333
2019-07-01,31.0333
2019-07-02,31.0333
2019-07-03,31.0333
2019-07-04,31.0333
2019-07-05,31.0333
2019-07-06,31.0333
2019-07-07,31.0333
2019-07-08,31.0333
2019-07-09,31.0333
2019-07-10,31.0333
2019-07-11,31.0333
2019-07-12,31.0333
2019-07-13,31.0333
2019-07-14,31.0333
2019-07-15,31.0333
2019-07-16,31.0333
2019-07-17,31.0333
2019-07-18,31.0333
2019-07-19,31.0333
2019-07-20,31.0333
2019-07-21,31.0333
2019-07-22,31.0333
2019-07-23,31.0333
2019-07-24,31.0333
2019-07-25,31.0333
2019-07-26,31.0333
2019-07-27,31.0333
2019-07-28,31.0333
2019-07-29,31.0333
2019-07-30,31.0333
2019-07-31,31.0333
2019-08-01,31.0333
2019-08-02,31.0333
2019-08-03,31.0333
2019-08-04,31.0333
2019-08-05,31.0333
2019-08-06,31.0333
2019-08-07,31.0333
2019-08-08,31.0333
2019-08-09,31.0333
2019-08-10,31.0333
2019-08-11,31.0333
2019-08-12,31.0333
2019-08-13,31.0333
2019-08-14,31.0333
2019-08-15,31.0333
2019-08-16,31.0333
2019-08-17,31.0333
2019-08-18,31.0333
2019-08-19,31.0333
2019-08-20,31.0333
2019-08-21,31.0333
2019-08-22,31.0333
2019-08-23,31.0333
2019-08-24,31.0333
2019-08-25,31.0333
2019-08-26,31.0333
2019-08-27,31.0333
2019-08-28,31.0333
2019-08-29,31.0333
2019-08-30,31.0333
2019-08-31,31.0333
2019-09-01,31.0333
2019-09-02,31.0333
2019-09-03,31.0333
2019-09-04,31.0333
2019-09-05,31.0333
2019-09-06,31.0333
2019-09-07,31.0333
2019-09-08,31.0333
2019-09-09,31.0333
2019-09-10,31.0333
2019-09-11,31.0333
2019-09-12,31.0333
2019-09-13,31.0333
2019-09-14,31.0333
2019-09-15,31.0333
2019-09-16,31.0333
2019-09-17,31.0333
2019-09-18,31.0333
2019-09-19,31.0333
2019-09-20,31.0333
2019-09-21,31.0333
2019-09-22,31.0333
2019-09-23,31.0333
2019-09-24,31.0333
2019-09-25,31.0333
2019-09-26,31.0333
2019-09-27,31.0333
2019-09-28,31.0333
2019-09-29,31.0333
2019-09-30,31.0333
2019-10-01,31.0333
2019-10-02,31.0333
2019-10-03,31.0333
2019-10-04,31.0333
2019-10-05,31.0333
2019-10-06,31.0333
2019-10-07,31.0333
2019-10-08,31.0333
2019-10-09,31.0333
2019-10-10,31.0333
2019-10-11,31.0333
2019-10-12,31.0333
2019-10-13,31.0333
2019-10-14,31.0333
2019-10-15,31.0333
2019-10-16,31.0333
2019-10-17,31.0333
2019-10-18,31.0333
2019-10-19,31.0333
2019-10-20,31.0333
2019-10-21,31.0333
2019-10-22,31.0333
2019-10-23,31.0333
2019-10-24,31.0333
2019-10-25,31.0333
2019-10-26,31.0333
2019-10-27,31.0333
2019-10-28,31.0333
2019-10-29,31.0333
2019-10-30,31.0333
2019-10-31,31.0333
2019-11-01,31.0333
2019-11-02,31.0333
2019-11-03,31.0333
2019-11-04,31.0333
2019-11-05,31.0333
2019-11-06,31.0333
2019-11-07,31.0333
2019-11-08,31.0333
2019-11-09,31.0333
2019-11-10,31.0333
2019-11-11,31.0333
2019-11-12,31.0333
2019-11-13,31.0333
2019-11-14,31.0333
2019-11-15,31.0333
2019-11-16,31.0333
2019-11-17,31.0333
2019-11-18,31.0333
2019-11-19,31.0333
2019-11-20,31.0333
2019-11-21,31.0333
2019-11-22,31.0333
2019-11-23,31.0333
2019-11-24,31.0333
2019-11-25,31.0333
2019-11-26,31.0333
2019-11-27,31.0333
2019-11-28,31.0333
2019-11-29,31.0333
2019-11-30,31.0333
2019-12-01,31.0333
2019-12-02,31.0333
2019-12-03,31.0333
2019-12-04,31.0333
2019-12-05,31.0333
2019-12-06,31.0333
2019-12-07,31.0333
2019-12-08,31.0333
2019-12-09,31.0333
2019-12-10,31.0333
2019-12-11,31.0333
2019-12-12,31.0333
2019-12-13,31.0333
2019-12-14,31.0333
2019-12-15,31.0333
2019-12-16,31.0333
2019-12-17,31.0333
2019-12-18,31.0333
2019-12-19,31.0333
2019-12-20,31.0333
2019-12-21,31.0333
2019-12-22,31.0333
2019-12-23,31.0333
2019-12-24,31.0333
2019-12-25,31.0333
2019-12-26,31.0333
2019-12-27,31.0333
2019-12-28,31.0333
2019-12-29,31.0333
2019-12-30,31.0333
2019-12-31,36.0821
2020-01-01,36.0821
2020-01-02,36.0821
2020-01-03,36.0821
2020-01-04,36.0821
2020-01-05,36.0821
2020-01-06,36.0821
2020-01-07,36.0821
2020-01-08,36.0821
2020-01-09,36.0821
2020-01-10,36.0821
2020-01-11,36.0821
2020-01-12,36.0821
2020-01-13,36.0821
2020-01-14,36.0821
2020-01-15,36.0821
2020-01-16,36.0821
2020-01-17,36.0821
2020-01-18,36.0821
2020-01-19,36.0821
2020-01-20,36.0821
2020-01-21,36.0821
2020-01-22,36.0821
2020-01-23,36.0821
2020-01-24,36.0821
2020-01-25,36.0821
2020-01-26,36.0821
2020-01-27,36.0821
2020-01-28,36.0821
2020-01-29,36.0821
2020-01-30,36.0821
2020-01-31,36.0821
2020-02-01,36.0821
2020-02-02,36.0821
2020-02-03,36.0821
2020-02-04,36.0821
2020-02-05,36.0821
2020-02-06,36.0821
2020-02-07,36.0821
2020-02-08,36.0821
2020-02-09,36.0821
2020-02-10,36.0821
2020-02-11,36.0821
2020-02-12,36.0821
2020-02-13,36.0821
2020-02-14,36.0821
2020-02-15,36.0821
2020-02-16,36.0821
2020-02-17,36.0821
2020-02-18,36.0821
2020-02-19,36.0821
2020-02-20,36.0821
2020-02-21,36.0821
2020-02-22,36.0821
2020-02-23,36.0821
2020-02-24,36.0821
2020-02-25,36.0821
2020-02-26,36.0821
2020-02-27,36.0821
2020-02-28,36.0821
2020-02-29,36.0821
2020-03-01,36.0821
2020-03-02,36.0821
2020-03-03,36.0821
2020-03-04,36.0821
2020-03-05,36.0821
2020-03-06,36.0821
2020-03-07,36.0821
2020-03-08,36.0821
2020-03-09,36.0821
2020-03-10,36.0821
2020-03-11,36.0821
2020-03-12,36.0821
2020-03-13,36.0821
2020-03-14,36.0821
2020-03-15,36.0821
2020-03-16,36.0821
2020-03-17,36.0821
2020-03-18,36.0821
2020-03-19,36.0821
2020-03-20,36.0821
2020-03-21,36.0821
2020-03-22,36.0821
2020-03-23,36.0821
2020-03-24,36.0821
2020-03-25,36.0821
2020-03-26,36.0821
2020-03-27,36.0821
2020-03-28,36.0821
2020-03-29,36.0821
2020-03-30,36.0821
2020-03-31,36.0821
2020-04-01,36.0821
2020-04-02,36.0821
2020-04-03,36.0821
2020-04-04,36.0821
2020-04-05,36.0821
2020-04-06,36.0821
2020-04-07,36.0821
2020-04-08,36.0821
2020-04-09,36.0821
2020-04-10,36.0821
2020-04-11,36.0821
2020-04-12,36.0821
2020-04-13,36.0821
2020-04-14,36.0821
2020-04-15,36.0821
2020-04-16,36.0821
2020-04-17,36.0821
2020-04-18,36.0821
2020-04-19,36.0821
2020-04-20,36.0821
2020-04-21,36.0821
2020-04-22,36.0821
2020-04-23,36.0821
2020-04-24,36.0821
2020-04-25,36.0821
2020-04-26,36.0821
2020-04-27,36.0821
2020-04-28,36.0821
2020-04-29,36.0821
2020-04-30,36.0821
2020-05-01,36.0821
2020-05-02,36.0821
2020-05-03,36.0821
2020-05-04,36.0821
2020-05-05,36.0821
2020-05-06,36.0821
2020-05-07,36.0821
2020-05-08,36.0821
2020-05-09,36.0821
2020-05-10,36.0821
2020-05-11,36.0821
2020-05-12,36.0821
2020-05-13,36.0821
2020-05-14,36.0821
2020-05-15,36.0821
2020-05-16,36.0821
2020-05-17,36.0821
2020-05-18,36.0821
2020-05-19,36.0821
2020-05-20,36.0821
2020-05-21,36.0821
2020-05-22,36.0821
2020-05-23,36.0821
2020-05-24,36.0821
2020-05-25,36.0821
2020-05-26,36.0821
2020-05-27,36.0821
2020-05-28,36.0821
2020-05-29,36.0821
2020-05-30,36.0821
2020-05-31,36.0821
2020-06-01,36.0821
2020-06-02,36.0821
2020-06-03,36.0821
2020-06-04,36.0821
2020-06-05,36.0821
2020-06-06,36.0821
2020-06-07,36.0821
2020-06-08,36.0821
2020-06-09,36.0821
2020-06-10,36.0821
2020-06-11,36.0821
2020-06-12,36.0821
2020-06-13,36.0821
2020-06-14,36.0821
2020-06-15,36.0821
2020-06-16,36.0821
2020-06-17,36.0821
2020-06-18,36.0821
2020-06-19,36.0821
2020-06-20,36.0821
2020-06-21,36.0821
2020-06-22,36.0821
2020-06-23,36.0821
2020-06-24,36.0821
2020-06-25,36.0821
2020-06-26,36.0821
2020-06-27,36.0821
2020-06-28,36.0821
2020-06-29,36.0821
2020-06-30,28.1404
2020-07-01,28.1404
2020-07-02,28.1404
2020-07-03,28.1404
2020-07-04,28.1404
2020-07-05,28.1404
2020-07-06,28.1404
2020-07-07,28.1404
2020-07-08,28.1404
2020-07-09,28.1404
2020-07-10,28.1404
2020-07-11,28.1404
2020-07-12,28.1404
2020-07-13,28.1404
2020-07-14,28.1404
2020-07-15,28.1404
2020-07-16,28.1404
2020-07-17,28.1404
2020-07-18,28.1404
2020-07-19,28.1404
2020-07-20,28.1404
2020-07-21,28.1404
2020-07-22,28.1404
2020-07-23,28.1404
2020-07-24,28.1404
2020-07-25,28.1404
2020-07-26,28.1404
2020-07-27,28.1404
2020-07-28,28.1404
2020-07-29,28.1404
2020-07-30,28.1404
2020-07-31,28.1404
2020-08-01,28.1404
2020-08-02,28.1404
2020-08-03,28.1404
2020-08-04,28.1404
2020-08-05,28.1404
2020-08-06,28.1404
2020-08-07,28.1404
2020-08-08,28.1404
2020-08-09,28.1404
2020-08-10,28.1404
2020-08-11,28.1404
2020-08-12,28.1404
2020-08-13,28.1404
2020-08-14,28.1404
2020-08-15,28.1404
2020-08-16,28.1404
2020-08-17,28.1404
2020-08-18,28.1404
2020-08-19,28.1404
2020-08-20,28.1404
2020-08-21,28.1404
2020-08-22,28.1404
2020-08-23,28.1404
2020-08-24,28.1404
2020-08-25,28.1404
2020-08-26,28.1404
2020-08-27,28.1404
2020-08-28,28.1404
2020-08-29,28.1404
2020-08-30,28.1404
2020-08-31,28.1404
2020-09-01,28.1404
2020-09-02,28.1404
2020-09-03,28.1404
2020-09-04,28.1404
2020-09-05,28.1404
2020-09-06,28.1404
2020-09-07,28.1404
2020-09-08,28.1404
2020-09-09,28.1404
2020-09-10,28.1404
2020-09-11,28.1404
2020-09-12,28.1404
2020-09-13,28.1404
2020-09-14,28.1404
2020-09-15,28.1404
2020-09-16,28.1404
2020-09-17,28.1404
2020-09-18,28.1404
2020-09-19,28.1404
2020-09-20,28.1404
2020-09-21,28.1404
2020-09-22,28.1404
2020-09-23,28.1404
2020-09-24,28.1404
2020-09-25,28.1404
2020-09-26,28.1404
2020-09-27,28.1404
2020-09-28,28.1404
2020-09-29,28.1404
2020-09-30,28.1404
2020-10-01,28.1404
2020-10-02,28.1404
2020-10-03,28.1404
2020-10-04,28.1404
2020-10-05,28.1404
2020-10-06,28.1404
2020-10-07,28.1404
2020-10-08,28.1404
2020-10-09,28.1404
2020-10-10,28.1404
2020-10-11,28.1404
2020-10-12,28.1404
2020-10-13,28.1404
2020-10-14,28.1404
2020-10-15,28.1404
2020-10-16,28.1404
2020-10-17,28.1404
2020-10-18,28.1404
2020-10-19,28.1404
2020-10-20,28.1404
2020-10-21,28.1404
2020-10-22,28.1404
2020-10-23,28.1404
2020-10-24,28.1404
2020-10-25,28.1404
2020-10-26,28.1404
2020-10-27,28.1404
2020-10-28,28.1404
2020-10-29,28.1404
2020-10-30,28.1404
2020-10-31,28.1404
2020-11-01,28.1404
2020-11-02,28.1404
2020-11-03,28.1404
2020-11-04,28.1404
2020-11-05,28.1404
2020-11-06,28.1404
2020-11-07,28.1404
2020-11-08,28.1404
2020-11-09,28.1404
2020-11-10,28.1404
2020-11-11,28.1404
2020-11-12,28.1404
2020-11-13,28.1404
2020-11-14,28.1404
2020-11-15,28.1404
2020-11-16,28.1404
2020-11-17,28.1404
2020-11-18,28.1404
2020-11-19,28.1404
2020-11-20,28.1404
2020-11-21,28.1404
2020-11-22,28.1404
2020-11-23,28.1404
2020-11-24,28.1404
2020-11-25,28.1404
2020-11-26,28.1404
2020-11-27,28.1404
2020-11-28,28.1404
2020-11-29,28.1404
2020-11-30,28.1404
2020-12-01,28.1404
2020-12-02,28.1404
2020-12-03,28.1404
2020-12-04,28.1404
2020-12-05,28.1404
2020-12-06,28.1404
2020-12-07,28.1404
2020-12-08,28.1404
2020-12-09,28.1404
2020-12-10,28.1404
2020-12-11,28.1404
2020-12-12,28.1404
2020-12-13,28.1404
2020-12-14,28.1404
2020-12-15,28.1404
2020-12-16,28.1404
2020-12-17,28.1404
2020-12-18,28.1404
2020-12-19,28.1404
2020-12-20,28.1404
2020-12-21,28.1404
2020-12-22,28.1404
2020-12-23,28.1404
2020-12-24,28.1404
2020-12-25,28.1404
2020-12-26,28.1404
2020-12-27,28.1404
2020-12-28,28.1404
2020-12-29,28.1404
2020-12-30,28.1404
2020-12-31,28.5204
2021-01-01,28.5204
2021-01-02,28.5204
2021-01-03,28.5204
2021-01-04,28.5204
2021-01-05,28.5204
2021-01-06,28.5204
2021-01-07,28.5204
2021-01-08,28.5204
2021-01-09,28.5204
2021-01-10,28.5204
2021-01-11,28.5204
2021-01-12,28.5204
2021-01-13,28.5204
2021-01-14,28.5204
2021-01-15,28.5204
2021-01-16,28.5204
2021-01-17,28.5204
2021-01-18,28.5204
2021-01-19,28.5204
2021-01-20,28.5204
2021-01-21,28.5204
2021-01-22,28.5204
2021-01-23,28.5204
2021-01-24,28.5204
2021-01-25,28.5204
2021-01-26,28.5204
2021-01-27,28.5204
2021-01-28,28.5204
2021-01-29,28.5204
2021-01-30,28.5204
2021-01-31,28.5204
2021-02-01,28.5204
2021-02-02,28.5204
2021-02-03,28.5204
2021-02-04,28.5204
2021-02-05,28.5204
2021-02-06,28.5204
2021-02-07,28.5204
2021-02-08,28.5204
2021-02-09,28.5204
2021-02-10,28.5204
2021-02-11,28.5204
2021-02-12,28.5204
2021-02-13,28.5204
2021-02-14,28.5204
2021-02-15,28.5204
2021-02-16,28.5204
2021-02-17,28.5204
2021-02-18,28.5204
2021-02-19,28.5204
2021-02-20,28.5204
2021-02-21,28.5204
2021-02-22,28.5204
2021-02-23,28.5204
2021-02-24,28.5204
2021-02-25,28.5204
2021-02-26,28.5204
2021-02-27,28.5204
2021-02-28,28.5204
2021-03-01,28.5204
2021-03-02,28.5204
2021-03-03,28.5204
2021-03-04,28.5204
2021-03-05,28.5204
2021-03-06,28.5204
2021-03-07,28.5204
2021-03-08,28.5204
2021-03-09,28.5204
2021-03-10,28.5204
2021-03-11,28.5204
2021-03-12,28.5204
2021-03-13,28.5204
2021-03-14,28.5204
2021-03-15,28.5204
2021-03-16,28.5204
2021-03-17,28.5204
2021-03-18,28.5204
2021-03-19,28.5204
2021-03-20,28.5204
2021-03-21,28.5204
2021-03-22,28.5204
2021-03-23,28.5204
2021-03-24,28.5204
2021-03-25,28.5204
2021-03-26,28.5204
2021-03-27,28.5204
2021-03-28,28.5204
2021-03-29,28.5204
2021-03-30,28.5204
2021-03-31,28.5204
2021-04-01,28.5204
2021-04-02,28.5204
2021-04-03,28.5204
2021-04-04,28.5204
2021-04-05,28.5204
2021-04-06,28.5204
2021-04-07,28.5204
2021-04-08,28.5204
2021-04-09,28.5204
2021-04-10,28.5204
2021-04-11,28.5204
2021-04-12,28.5204
2021-04-13,28.5204
2021-04-14,28.5204
2021-04-15,28.5204
2021-04-16,28.5204
2021-04-17,28.5204
2021-04-18,28.5204
2021-04-19,28.5204
2021-04-20,28.5204
2021-04-21,28.5204
2021-04-22,28.5204
2021-04-23,28.5204
2021-04-24,28.5204
2021-04-25,28.5204
2021-04-26,28.5204
2021-04-27,28.5204
2021-04-28,28.5204
2021-04-29,28.5204
2021-04-30,28.5204
2021-05-01,28.5204
2021-05-02,28.5204
2021-05-03,28.5204
2021-05-04,28.5204
2021-05-05,28.5204
2021-05-06,28.5204
2021-05-07,28.5204
2021-05-08,28.5204
2021-05-09,28.5204
2021-05-10,28.5204
2021-05-11,28.5204
2021-05-12,28.5204
2021-05-13,28.5204
2021-05-14,28.5204
2021-05-15,28.5204
2021-05-16,28.5204
2021-05-17,28.5204
2021-05-18,28.5204
2021-05-19,28.5204
2021-05-20,28.5204
2021-05-21,28.5204
2021-05-22,28.5204
2021-05-23,28.5204
2021-05-24,28.5204
2021-05-25,28.5204
2021-05-26,28.5204
2021-05-27,28.5204
2021-05-28,28.5204
2021-05-29,28.5204
2021-05-30,28.5204
2021-05-31,28.5204
2021-06-01,28.5204
2021-06-02,28.5204
2021-06-03,28.5204
2021-06-04,28.5204
2021-06-05,28.5204
2021-06-06,28.5204
2021-06-07,28.5204
2021-06-08,28.5204
2021-06-09,28.5204
2021-06-10,28.5204
2021-06-11,28.5204
2021-06-12,28.5204
2021-06-13,28.5204
2021-06-14,28.5204
2021-06-15,28.5204
2021-06-16,28.5204
2021-06-17,28.5204
2021-06-18,28.5204
2021-06-19,28.5204
2021-06-20,28.5204
2021-06-21,28.5204
2021-06-22,28.5204
2021-06-23,28.5204
2021-06-24,28.5204
2021-06-25,28.5204
2021-06-26,28.5204
2021-06-27,28.5204
2021-06-28,28.5204
2021-06-29,28.5204
2021-06-30,28.5204
2021-07-01,28.5204
2021-07-02,28.5204
2021-07-03,28.5204
2021-07-04,28.5204
2021-07-05,28.5204
2021-07-06,28.5204
2021-07-07,28.5204
2021-07-08,28.5204
2021-07-09,28.5204
2021-07-10,28.5204
2021-07-11,28.5204
2021-07-12,28.5204
2021-07-13,28.5204
2021-07-14,28.5204
2021-07-15,28.5204
2021-07-16,28.5204
2021-07-17,28.5204
2021-07-18,28.5204
2021-07-19,28.5204
2021-07-20,28.5204
2021-07-21,28.5204
2021-07-22,28.5204
2021-07-23,28.5204
2021-07-24,28.5204
2021-07-25,28.5204
2021-07-26,28.5204
2021-07-27,28.5204
2021-07-28,28.5204
2021-07-29,28.5204
2021-07-30,28.5204
2021-07-31,28.5204
2021-08-01,28.5204
2021-08-02,28.5204
2021-08-03,28.5204
2021-08-04,28.5204
2021-08-05,28.5204
2021-08-06,28.5204
2021-08-07,28.5204
2021-08-08,28.5204
2021-08-09,28.5204
2021-08-10,28.5204
2021-08-11,28.5204
2021-08-12,28.5204
2021-08-13,28.5204
2021-08-14,28.5204
2021-08-15,28.5204
2021-08-16,28.5204
2021-08-17,28.5204
2021-08-18,28.5204
2021-08-19,28.5204
2021-08-20,28.5204
2021-08-21,28.5204
2021-08-22,28.5204
2021-08-23,28.5204
2021-08-24,28.5204
2021-08-25,28.5204
2021-08-26,28.5204
2021-08-27,28.5204
2021-08-28,28.5204
2021-08-29,28.5204
2021-08-30,28.5204
2021-08-31,28.5204
2021-09-01,28.5204
2021-09-02,28.5204
2021-09-03,28.5204
2021-09-04,28.5204
2021-09-05,28.5204
2021-09-06,28.5204
2021-09-07,28.5204
2021-09-08,28.5204
2021-09-09,28.5204
2021-09-10,28.5204
2021-09-11,28.5204
2021-09-12,28.5204
2021-09-13,28.5204
2021-09-14,28.5204
2021-09-15,28.5204
2021-09-16,28.5204
2021-09-17,28.5204
2021-09-18,28.5204
2021-09-19,28.5204
2021-09-20,28.5204
2021-09-21,28.5204
2021-09-22,28.5204
2021-09-23,28.5204
2021-09-24,28.5204
2021-09-25,28.5204
2021-09-26,28.5204
2021-09-27,28.5204
2021-09-28,28.5204
2021-09-29,28.5204
2021-09-30,28.5204
2021-10-01,28.5204
2021-10-02,28.5204
2021-10-03,28.5204
2021-10-04,28.5204
2021-10-05,28.5204
2021-10-06,28.5204
2021-10-07,28.5204
2021-10-08,28.5204
2021-10-09,28.5204
2021-10-10,28.5204
2021-10-11,28.5204
2021-10-12,28.5204
2021-10-13,28.5204
2021-10-14,28.5204
2021-10-15,28.5204
2021-10-16,28.5204
2021-10-17,28.5204
2021-10-18,28.5204
2021-10-19,28.5204
2021-10-20,28.5204
2021-10-21,28.5204
2021-10-22,28.5204
2021-10-23,28.5204
2021-10-24,28.5204
2021-10-25,28.5204
2021-10-26,28.5204
2021-10-27,28.5204
2021-10-28,28.5204
2021-10-29,28.5204
2021-10-30,28.5204
2021-10-31,28.5204
2021-11-01,28.5204
2021-11-02,28.5204
2021-11-03,28.5204
2021-11-04,28.5204
2021-11-05,28.5204
2021-11-06,28.5204
2021-11-07,28.5204
2021-11-08,28.5204
2021-11-09,28.5204
2021-11-10,28.5204
2021-11-11,28.5204
2021-11-12,28.5204
2021-11-13,28.5204
2021-11-14,28.5204
2021-11-15,28.5204
2021-11-16,28.5204
2021-11-17,28.5204
2021-11-18,28.5204
2021-11-19,28.5204
2021-11-20,28.5204
2021-11-21,28.5204
2021-11-22,28.5204
2021-11-23,28.5204
2021-11-24,28.5204
2021-11-25,28.5204
2021-11-26,28.5204
2021-11-27,28.5204
2021-11-28,28.5204
2021-11-29,28.5204
2021-11-30,28.5204
2021-12-01,28.5204
2021-12-02,28.5204
2021-12-03,28.5204
2021-12-04,28.5204
2021-12-05,28.5204
2021-12-06,28.5204
2021-12-07,28.5204
2021-12-08,28.5204
2021-12-09,28.5204
2021-12-10,28.5204
2021-12-11,28.5204
2021-12-12,28.5204
2021-12-13,28.5204
2021-12-14,28.5204
2021-12-15,28.5204
2021-12-16,28.5204
2021-12-17,28.5204
2021-12-18,28.5204
2021-12-19,28.5204
2021-12-20,28.5204
2021-12-21,28.5204
2021-12-22,28.5204
2021-12-23,28.5204
2021-12-24,28.5204
2021-12-25,28.5204
2021-12-26,28.5204
2021-12-27,28.5204
2021-12-28,28.5204
2021-12-29,28.5204
2021-12-30,28.5204
2021-12-31,28.5204
2022-01-01,28.5204
2022-01-02,28.5204
2022-01-03,28.5204
2022-01-04,28.5204
2022-01-05,28.5204
2022-01-06,28.5204
2022-01-07,28.5204
2022-01-08,28.5204
2022-01-09,28.5204
2022-01-10,28.5204
2022-01-11,28.5204
2022-01-12,28.5204
2022-01-13,28.5204
2022-01-14,28.5204
2022-01-15,28.5204
2022-01-16,28.5204
2022-01-17,28.5204
2022-01-18,28.5204
2022-01-19,28.5204
2022-01-20,28.5204
2022-01-21,28.5204
2022-01-22,28.5204
2022-01-23,28.5204
2022-01-24,28.5204
2022-01-25,28.5204
2022-01-26,28.5204
2022-01-27,28.5204
2022-01-28,28.5204
2022-01-29,28.5204
2022-01-30,28.5204
2022-01-31,28.5204
2022-02-01,28.5204
2022-02-02,28.5204
2022-02-03,28.5204
2022-02-04,28.5204
2022-02-05,28.5204
2022-02-06,28.5204
2022-02-07,28.5204
2022-02-08,28.5204
2022-02-09,28.5204
2022-02-10,28.5204
2022-02-11,28.5204
2022-02-12,28.5204
2022-02-13,28.5204
2022-02-14,28.5204
2022-02-15,28.5204
2022-02-16,28.5204
2022-02-17,28.5204
2022-02-18,28.5204
2022-02-19,28.5204
2022-02-20,28.5204
2022-02-21,28.5204
2022-02-22,28.5204
2022-02-23,28.5204
2022-02-24,28.5204
2022-02-25,28.5204
2022-02-26,28.5204
2022-02-27,28.5204
2022-02-28,28.5204
2022-03-01,28.5204
2022-03-02,28.5204
2022-03-03,28.5204
2022-03-04,28.5204
2022-03-05,28.5204
2022-03-06,28.5204
2022-03-07,28.5204
2022-03-08,28.5204
2022-03-09,28.5204
2022-03-10,28.5204
2022-03-11,28.5204
2022-03-12,28.5204
2022-03-13,28.5204
2022-03-14,28.5204
2022-03-15,28.5204
2022-03-16,28.5204
2022-03-17,28.5204
2022-03-18,28.5204
2022-03-19,28.5204
2022-03-20,28.5204
2022-03-21,28.5204
2022-03-22,28.5204
2022-03-23,28.5204
2022-03-24,28.5204
2022-03-25,28.5204
2022-03-26,28.5204
2022-03-27,28.5204
2022-03-28,28.5204
2022-03-29,28.5204
2022-03-30,28.5204
2022-03-31,28.5204
2022-04-01,28.5204
2022-04-02,28.5204
2022-04-03,28.5204
2022-04-04,28.5204
2022-04-05,28.5204
2022-04-06,28.5204
2022-04-07,28.5204
2022-04-08,28.5204
2022-04-09,28.5204
2022-04-10,28.5204
2022-04-11,28.5204
2022-04-12,28.5204
2022-04-13,28.5204
2022-04-14,28.5204
2022-04-15,28.5204
2022-04-16,28.5204
2022-04-17,28.5204
2022-04-18,28.5204
2022-04-19,28.5204
2022-04-20,28.5204
2022-04-21,28.5204
2022-04-22,28.5204
2022-04-23,28.5204
2022-04-24,28.5204
2022-04-25,28.5204
2022-04-26,28.5204
2022-04-27,28.5204
2022-04-28,28.5204
2022-04-29,28.5204
2022-04-30,28.5204
2022-05-01,28.5204
2022-05-02,28.5204
2022-05-03,28.5204
2022-05-04,28.5204
2022-05-05,28.5204
2022-05-06,28.5204
2022-05-07,28.5204
2022-05-08,28.5204
2022-05-09,28.5204
2022-05-10,28.5204
2022-05-11,28.5204
2022-05-12,28.5204
2022-05-13,28.5204
2022-05-14,28.5204
2022-05-15,28.5204
2022-05-16,28.5204
2022-05-17,28.5204
2022-05-18,28.5204
2022-05-19,28.5204
2022-05-20,28.5204
2022-05-21,28.5204
2022-05-22,28.5204
2022-05-23,28.5204
2022-05-24,28.5204
2022-05-25,28.5204
2022-05-26,28.5204
2022-05-27,28.5204
2022-05-28,28.5204
2022-05-29,28.5204
2022-05-30,28.5204
2022-05-31,28.5204
2022-06-01,28.5204
2022-06-02,28.5204
2022-06-03,28.5204
2022-06-04,28.5204
2022-06-05,28.5204
2022-06-06,28.5204
2022-06-07,28.5204
2022-06-08,28.5204
2022-06-09,28.5204
2022-06-10,28.5204
2022-06-11,28.5204
2022-06-12,28.5204
2022-06-13,28.5204
2022-06-14,28.5204
2022-06-15,28.5204
2022-06-16,28.5204
2022-06-17,28.5204
2022-06-18,28.5204
2022-06-19,28.5204
2022-06-20,28.5204
2022-06-21,28.5204
2022-06-22,28.5204
2022-06-23,28.5204
2022-06-24,28.5204
2022-06-25,28.5204
2022-06-26,28.5204
2022-06-27,28.5204
2022-06-28,28.5204
2022-06-29,28.5204
2022-06-30,28.5204
2022-07-01,28.5204
2022-07-02,28.5204
2022-07-03,28.5204
2022-07-04,28.5204
2022-07-05,28.5204
2022-07-06,28.5204
2022-07-07,28.5204
2022-07-08,28.5204
2022-07-09,28.5204
2022-07-10,28.5204
2022-07-11,28.5204
2022-07-12,28.5204
2022-07-13,28.5204
2022-07-14,28.5204
2022-07-15,28.5204
2022-07-16,28.5204
2022-07-17,28.5204
2022-07-18,28.5204
2022-07-19,28.5204
