,DNLM LN Equity
2013-03-09,44.9645
2013-03-10,44.9645
2013-03-11,44.9645
2013-03-12,44.9645
2013-03-13,44.9645
2013-03-14,44.9645
2013-03-15,44.9645
2013-03-16,44.9645
2013-03-17,44.9645
2013-03-18,44.9645
2013-03-19,44.9645
2013-03-20,44.9645
2013-03-21,44.9645
2013-03-22,44.9645
2013-03-23,44.9645
2013-03-24,44.9645
2013-03-25,44.9645
2013-03-26,44.9645
2013-03-27,44.9645
2013-03-28,44.9645
2013-03-29,44.9645
2013-03-30,44.9645
2013-03-31,44.9645
2013-04-01,44.9645
2013-04-02,44.9645
2013-04-03,44.9645
2013-04-04,44.9645
2013-04-05,44.9645
2013-04-06,44.9645
2013-04-07,44.9645
2013-04-08,44.9645
2013-04-09,44.9645
2013-04-10,44.9645
2013-04-11,44.9645
2013-04-12,44.9645
2013-04-13,44.9645
2013-04-14,44.9645
2013-04-15,44.9645
2013-04-16,44.9645
2013-04-17,44.9645
2013-04-18,44.9645
2013-04-19,44.9645
2013-04-20,44.9645
2013-04-21,44.9645
2013-04-22,44.9645
2013-04-23,44.9645
2013-04-24,44.9645
2013-04-25,44.9645
2013-04-26,44.9645
2013-04-27,44.9645
2013-04-28,44.9645
2013-04-29,44.9645
2013-04-30,44.9645
2013-05-01,44.9645
2013-05-02,44.9645
2013-05-03,44.9645
2013-05-04,44.9645
2013-05-05,44.9645
2013-05-06,44.9645
2013-05-07,44.9645
2013-05-08,44.9645
2013-05-09,44.9645
2013-05-10,44.9645
2013-05-11,44.9645
2013-05-12,44.9645
2013-05-13,44.9645
2013-05-14,44.9645
2013-05-15,44.9645
2013-05-16,44.9645
2013-05-17,44.9645
2013-05-18,44.9645
2013-05-19,44.9645
2013-05-20,44.9645
2013-05-21,44.9645
2013-05-22,44.9645
2013-05-23,44.9645
2013-05-24,44.9645
2013-05-25,44.9645
2013-05-26,44.9645
2013-05-27,44.9645
2013-05-28,44.9645
2013-05-29,44.9645
2013-05-30,44.9645
2013-05-31,44.9645
2013-06-01,44.9645
2013-06-02,44.9645
2013-06-03,44.9645
2013-06-04,44.9645
2013-06-05,44.9645
2013-06-06,44.9645
2013-06-07,44.9645
2013-06-08,44.9645
2013-06-09,44.9645
2013-06-10,44.9645
2013-06-11,44.9645
2013-06-12,44.9645
2013-06-13,44.9645
2013-06-14,44.9645
2013-06-15,44.9645
2013-06-16,44.9645
2013-06-17,44.9645
2013-06-18,44.9645
2013-06-19,44.9645
2013-06-20,44.9645
2013-06-21,44.9645
2013-06-22,44.9645
2013-06-23,44.9645
2013-06-24,44.9645
2013-06-25,44.9645
2013-06-26,44.9645
2013-06-27,44.9645
2013-06-28,44.9645
2013-06-29,40.252
2013-06-30,40.252
2013-07-01,40.252
2013-07-02,40.252
2013-07-03,40.252
2013-07-04,40.252
2013-07-05,40.252
2013-07-06,40.252
2013-07-07,40.252
2013-07-08,40.252
2013-07-09,40.252
2013-07-10,40.252
2013-07-11,40.252
2013-07-12,40.252
2013-07-13,40.252
2013-07-14,40.252
2013-07-15,40.252
2013-07-16,40.252
2013-07-17,40.252
2013-07-18,40.252
2013-07-19,40.252
2013-07-20,40.252
2013-07-21,40.252
2013-07-22,40.252
2013-07-23,40.252
2013-07-24,40.252
2013-07-25,40.252
2013-07-26,40.252
2013-07-27,40.252
2013-07-28,40.252
2013-07-29,40.252
2013-07-30,40.252
2013-07-31,40.252
2013-08-01,40.252
2013-08-02,40.252
2013-08-03,40.252
2013-08-04,40.252
2013-08-05,40.252
2013-08-06,40.252
2013-08-07,40.252
2013-08-08,40.252
2013-08-09,40.252
2013-08-10,40.252
2013-08-11,40.252
2013-08-12,40.252
2013-08-13,40.252
2013-08-14,40.252
2013-08-15,40.252
2013-08-16,40.252
2013-08-17,40.252
2013-08-18,40.252
2013-08-19,40.252
2013-08-20,40.252
2013-08-21,40.252
2013-08-22,40.252
2013-08-23,40.252
2013-08-24,40.252
2013-08-25,40.252
2013-08-26,40.252
2013-08-27,40.252
2013-08-28,40.252
2013-08-29,40.252
2013-08-30,40.252
2013-08-31,40.252
2013-09-01,40.252
2013-09-02,40.252
2013-09-03,40.252
2013-09-04,40.252
2013-09-05,40.252
2013-09-06,40.252
2013-09-07,40.252
2013-09-08,40.252
2013-09-09,40.252
2013-09-10,40.252
2013-09-11,40.252
2013-09-12,40.252
2013-09-13,40.252
2013-09-14,40.252
2013-09-15,40.252
2013-09-16,40.252
2013-09-17,40.252
2013-09-18,40.252
2013-09-19,40.252
2013-09-20,40.252
2013-09-21,40.252
2013-09-22,40.252
2013-09-23,40.252
2013-09-24,40.252
2013-09-25,40.252
2013-09-26,40.252
2013-09-27,40.252
2013-09-28,40.252
2013-09-29,40.252
2013-09-30,40.252
2013-10-01,40.252
2013-10-02,40.252
2013-10-03,40.252
2013-10-04,40.252
2013-10-05,40.252
2013-10-06,40.252
2013-10-07,40.252
2013-10-08,40.252
2013-10-09,40.252
2013-10-10,40.252
2013-10-11,40.252
2013-10-12,40.252
2013-10-13,40.252
2013-10-14,40.252
2013-10-15,40.252
2013-10-16,40.252
2013-10-17,40.252
2013-10-18,40.252
2013-10-19,40.252
2013-10-20,40.252
2013-10-21,40.252
2013-10-22,40.252
2013-10-23,40.252
2013-10-24,40.252
2013-10-25,40.252
2013-10-26,40.252
2013-10-27,40.252
2013-10-28,40.252
2013-10-29,40.252
2013-10-30,40.252
2013-10-31,40.252
2013-11-01,40.252
2013-11-02,40.252
2013-11-03,40.252
2013-11-04,40.252
2013-11-05,40.252
2013-11-06,40.252
2013-11-07,40.252
2013-11-08,40.252
2013-11-09,40.252
2013-11-10,40.252
2013-11-11,40.252
2013-11-12,40.252
2013-11-13,40.252
2013-11-14,40.252
2013-11-15,40.252
2013-11-16,40.252
2013-11-17,40.252
2013-11-18,40.252
2013-11-19,40.252
2013-11-20,40.252
2013-11-21,40.252
2013-11-22,40.252
2013-11-23,40.252
2013-11-24,40.252
2013-11-25,40.252
2013-11-26,40.252
2013-11-27,40.252
2013-11-28,40.252
2013-11-29,40.252
2013-11-30,40.252
2013-12-01,40.252
2013-12-02,40.252
2013-12-03,40.252
2013-12-04,40.252
2013-12-05,40.252
2013-12-06,40.252
2013-12-07,40.252
2013-12-08,40.252
2013-12-09,40.252
2013-12-10,40.252
2013-12-11,40.252
2013-12-12,40.252
2013-12-13,40.252
2013-12-14,40.252
2013-12-15,40.252
2013-12-16,40.252
2013-12-17,40.252
2013-12-18,40.252
2013-12-19,40.252
2013-12-20,40.252
2013-12-21,40.252
2013-12-22,40.252
2013-12-23,40.252
2013-12-24,40.252
2013-12-25,40.252
2013-12-26,40.252
2013-12-27,40.252
2013-12-28,50.4528
2013-12-29,50.4528
2013-12-30,50.4528
2013-12-31,50.4528
2014-01-01,50.4528
2014-01-02,50.4528
2014-01-03,50.4528
2014-01-04,50.4528
2014-01-05,50.4528
2014-01-06,50.4528
2014-01-07,50.4528
2014-01-08,50.4528
2014-01-09,50.4528
2014-01-10,50.4528
2014-01-11,50.4528
2014-01-12,50.4528
2014-01-13,50.4528
2014-01-14,50.4528
2014-01-15,50.4528
2014-01-16,50.4528
2014-01-17,50.4528
2014-01-18,50.4528
2014-01-19,50.4528
2014-01-20,50.4528
2014-01-21,50.4528
2014-01-22,50.4528
2014-01-23,50.4528
2014-01-24,50.4528
2014-01-25,50.4528
2014-01-26,50.4528
2014-01-27,50.4528
2014-01-28,50.4528
2014-01-29,50.4528
2014-01-30,50.4528
2014-01-31,50.4528
2014-02-01,50.4528
2014-02-02,50.4528
2014-02-03,50.4528
2014-02-04,50.4528
2014-02-05,50.4528
2014-02-06,50.4528
2014-02-07,50.4528
2014-02-08,50.4528
2014-02-09,50.4528
2014-02-10,50.4528
2014-02-11,50.4528
2014-02-12,50.4528
2014-02-13,50.4528
2014-02-14,50.4528
2014-02-15,50.4528
2014-02-16,50.4528
2014-02-17,50.4528
2014-02-18,50.4528
2014-02-19,50.4528
2014-02-20,50.4528
2014-02-21,50.4528
2014-02-22,50.4528
2014-02-23,50.4528
2014-02-24,50.4528
2014-02-25,50.4528
2014-02-26,50.4528
2014-02-27,50.4528
2014-02-28,50.4528
2014-03-01,50.4528
2014-03-02,50.4528
2014-03-03,50.4528
2014-03-04,50.4528
2014-03-05,50.4528
2014-03-06,50.4528
2014-03-07,50.4528
2014-03-08,50.4528
2014-03-09,50.4528
2014-03-10,50.4528
2014-03-11,50.4528
2014-03-12,50.4528
2014-03-13,50.4528
2014-03-14,50.4528
2014-03-15,50.4528
2014-03-16,50.4528
2014-03-17,50.4528
2014-03-18,50.4528
2014-03-19,50.4528
2014-03-20,50.4528
2014-03-21,50.4528
2014-03-22,50.4528
2014-03-23,50.4528
2014-03-24,50.4528
2014-03-25,50.4528
2014-03-26,50.4528
2014-03-27,50.4528
2014-03-28,50.4528
2014-03-29,50.4528
2014-03-30,50.4528
2014-03-31,50.4528
2014-04-01,50.4528
2014-04-02,50.4528
2014-04-03,50.4528
2014-04-04,50.4528
2014-04-05,50.4528
2014-04-06,50.4528
2014-04-07,50.4528
2014-04-08,50.4528
2014-04-09,50.4528
2014-04-10,50.4528
2014-04-11,50.4528
2014-04-12,50.4528
2014-04-13,50.4528
2014-04-14,50.4528
2014-04-15,50.4528
2014-04-16,50.4528
2014-04-17,50.4528
2014-04-18,50.4528
2014-04-19,50.4528
2014-04-20,50.4528
2014-04-21,50.4528
2014-04-22,50.4528
2014-04-23,50.4528
2014-04-24,50.4528
2014-04-25,50.4528
2014-04-26,50.4528
2014-04-27,50.4528
2014-04-28,50.4528
2014-04-29,50.4528
2014-04-30,50.4528
2014-05-01,50.4528
2014-05-02,50.4528
2014-05-03,50.4528
2014-05-04,50.4528
2014-05-05,50.4528
2014-05-06,50.4528
2014-05-07,50.4528
2014-05-08,50.4528
2014-05-09,50.4528
2014-05-10,50.4528
2014-05-11,50.4528
2014-05-12,50.4528
2014-05-13,50.4528
2014-05-14,50.4528
2014-05-15,50.4528
2014-05-16,50.4528
2014-05-17,50.4528
2014-05-18,50.4528
2014-05-19,50.4528
2014-05-20,50.4528
2014-05-21,50.4528
2014-05-22,50.4528
2014-05-23,50.4528
2014-05-24,50.4528
2014-05-25,50.4528
2014-05-26,50.4528
2014-05-27,50.4528
2014-05-28,50.4528
2014-05-29,50.4528
2014-05-30,50.4528
2014-05-31,50.4528
2014-06-01,50.4528
2014-06-02,50.4528
2014-06-03,50.4528
2014-06-04,50.4528
2014-06-05,50.4528
2014-06-06,50.4528
2014-06-07,50.4528
2014-06-08,50.4528
2014-06-09,50.4528
2014-06-10,50.4528
2014-06-11,50.4528
2014-06-12,50.4528
2014-06-13,50.4528
2014-06-14,50.4528
2014-06-15,50.4528
2014-06-16,50.4528
2014-06-17,50.4528
2014-06-18,50.4528
2014-06-19,50.4528
2014-06-20,50.4528
2014-06-21,50.4528
2014-06-22,50.4528
2014-06-23,50.4528
2014-06-24,50.4528
2014-06-25,50.4528
2014-06-26,50.4528
2014-06-27,50.4528
2014-06-28,45.9808
2014-06-29,45.9808
2014-06-30,45.9808
2014-07-01,45.9808
2014-07-02,45.9808
2014-07-03,45.9808
2014-07-04,45.9808
2014-07-05,45.9808
2014-07-06,45.9808
2014-07-07,45.9808
2014-07-08,45.9808
2014-07-09,45.9808
2014-07-10,45.9808
2014-07-11,45.9808
2014-07-12,45.9808
2014-07-13,45.9808
2014-07-14,45.9808
2014-07-15,45.9808
2014-07-16,45.9808
2014-07-17,45.9808
2014-07-18,45.9808
2014-07-19,45.9808
2014-07-20,45.9808
2014-07-21,45.9808
2014-07-22,45.9808
2014-07-23,45.9808
2014-07-24,45.9808
2014-07-25,45.9808
2014-07-26,45.9808
2014-07-27,45.9808
2014-07-28,45.9808
2014-07-29,45.9808
2014-07-30,45.9808
2014-07-31,45.9808
2014-08-01,45.9808
2014-08-02,45.9808
2014-08-03,45.9808
2014-08-04,45.9808
2014-08-05,45.9808
2014-08-06,45.9808
2014-08-07,45.9808
2014-08-08,45.9808
2014-08-09,45.9808
2014-08-10,45.9808
2014-08-11,45.9808
2014-08-12,45.9808
2014-08-13,45.9808
2014-08-14,45.9808
2014-08-15,45.9808
2014-08-16,45.9808
2014-08-17,45.9808
2014-08-18,45.9808
2014-08-19,45.9808
2014-08-20,45.9808
2014-08-21,45.9808
2014-08-22,45.9808
2014-08-23,45.9808
2014-08-24,45.9808
2014-08-25,45.9808
2014-08-26,45.9808
2014-08-27,45.9808
2014-08-28,45.9808
2014-08-29,45.9808
2014-08-30,45.9808
2014-08-31,45.9808
2014-09-01,45.9808
2014-09-02,45.9808
2014-09-03,45.9808
2014-09-04,45.9808
2014-09-05,45.9808
2014-09-06,45.9808
2014-09-07,45.9808
2014-09-08,45.9808
2014-09-09,45.9808
2014-09-10,45.9808
2014-09-11,45.9808
2014-09-12,45.9808
2014-09-13,45.9808
2014-09-14,45.9808
2014-09-15,45.9808
2014-09-16,45.9808
2014-09-17,45.9808
2014-09-18,45.9808
2014-09-19,45.9808
2014-09-20,45.9808
2014-09-21,45.9808
2014-09-22,45.9808
2014-09-23,45.9808
2014-09-24,45.9808
2014-09-25,45.9808
2014-09-26,45.9808
2014-09-27,45.9808
2014-09-28,45.9808
2014-09-29,45.9808
2014-09-30,45.9808
2014-10-01,45.9808
2014-10-02,45.9808
2014-10-03,45.9808
2014-10-04,45.9808
2014-10-05,45.9808
2014-10-06,45.9808
2014-10-07,45.9808
2014-10-08,45.9808
2014-10-09,45.9808
2014-10-10,45.9808
2014-10-11,45.9808
2014-10-12,45.9808
2014-10-13,45.9808
2014-10-14,45.9808
2014-10-15,45.9808
2014-10-16,45.9808
2014-10-17,45.9808
2014-10-18,45.9808
2014-10-19,45.9808
2014-10-20,45.9808
2014-10-21,45.9808
2014-10-22,45.9808
2014-10-23,45.9808
2014-10-24,45.9808
2014-10-25,45.9808
2014-10-26,45.9808
2014-10-27,45.9808
2014-10-28,45.9808
2014-10-29,45.9808
2014-10-30,45.9808
2014-10-31,45.9808
2014-11-01,45.9808
2014-11-02,45.9808
2014-11-03,45.9808
2014-11-04,45.9808
2014-11-05,45.9808
2014-11-06,45.9808
2014-11-07,45.9808
2014-11-08,45.9808
2014-11-09,45.9808
2014-11-10,45.9808
2014-11-11,45.9808
2014-11-12,45.9808
2014-11-13,45.9808
2014-11-14,45.9808
2014-11-15,45.9808
2014-11-16,45.9808
2014-11-17,45.9808
2014-11-18,45.9808
2014-11-19,45.9808
2014-11-20,45.9808
2014-11-21,45.9808
2014-11-22,45.9808
2014-11-23,45.9808
2014-11-24,45.9808
2014-11-25,45.9808
2014-11-26,45.9808
2014-11-27,45.9808
2014-11-28,45.9808
2014-11-29,45.9808
2014-11-30,45.9808
2014-12-01,45.9808
2014-12-02,45.9808
2014-12-03,45.9808
2014-12-04,45.9808
2014-12-05,45.9808
2014-12-06,45.9808
2014-12-07,45.9808
2014-12-08,45.9808
2014-12-09,45.9808
2014-12-10,45.9808
2014-12-11,45.9808
2014-12-12,45.9808
2014-12-13,45.9808
2014-12-14,45.9808
2014-12-15,45.9808
2014-12-16,45.9808
2014-12-17,45.9808
2014-12-18,45.9808
2014-12-19,45.9808
2014-12-20,45.9808
2014-12-21,45.9808
2014-12-22,45.9808
2014-12-23,45.9808
2014-12-24,45.9808
2014-12-25,45.9808
2014-12-26,45.9808
2014-12-27,50.1382
2014-12-28,50.1382
2014-12-29,50.1382
2014-12-30,50.1382
2014-12-31,50.1382
2015-01-01,50.1382
2015-01-02,50.1382
2015-01-03,50.1382
2015-01-04,50.1382
2015-01-05,50.1382
2015-01-06,50.1382
2015-01-07,50.1382
2015-01-08,50.1382
2015-01-09,50.1382
2015-01-10,50.1382
2015-01-11,50.1382
2015-01-12,50.1382
2015-01-13,50.1382
2015-01-14,50.1382
2015-01-15,50.1382
2015-01-16,50.1382
2015-01-17,50.1382
2015-01-18,50.1382
2015-01-19,50.1382
2015-01-20,50.1382
2015-01-21,50.1382
2015-01-22,50.1382
2015-01-23,50.1382
2015-01-24,50.1382
2015-01-25,50.1382
2015-01-26,50.1382
2015-01-27,50.1382
2015-01-28,50.1382
2015-01-29,50.1382
2015-01-30,50.1382
2015-01-31,50.1382
2015-02-01,50.1382
2015-02-02,50.1382
2015-02-03,50.1382
2015-02-04,50.1382
2015-02-05,50.1382
2015-02-06,50.1382
2015-02-07,50.1382
2015-02-08,50.1382
2015-02-09,50.1382
2015-02-10,50.1382
2015-02-11,50.1382
2015-02-12,50.1382
2015-02-13,50.1382
2015-02-14,50.1382
2015-02-15,50.1382
2015-02-16,50.1382
2015-02-17,50.1382
2015-02-18,50.1382
2015-02-19,50.1382
2015-02-20,50.1382
2015-02-21,50.1382
2015-02-22,50.1382
2015-02-23,50.1382
2015-02-24,50.1382
2015-02-25,50.1382
2015-02-26,50.1382
2015-02-27,50.1382
2015-02-28,50.1382
2015-03-01,50.1382
2015-03-02,50.1382
2015-03-03,50.1382
2015-03-04,50.1382
2015-03-05,50.1382
2015-03-06,50.1382
2015-03-07,50.1382
2015-03-08,50.1382
2015-03-09,50.1382
2015-03-10,50.1382
2015-03-11,50.1382
2015-03-12,50.1382
2015-03-13,50.1382
2015-03-14,50.1382
2015-03-15,50.1382
2015-03-16,50.1382
2015-03-17,50.1382
2015-03-18,50.1382
2015-03-19,50.1382
2015-03-20,50.1382
2015-03-21,50.1382
2015-03-22,50.1382
2015-03-23,50.1382
2015-03-24,50.1382
2015-03-25,50.1382
2015-03-26,50.1382
2015-03-27,50.1382
2015-03-28,50.1382
2015-03-29,50.1382
2015-03-30,50.1382
2015-03-31,50.1382
2015-04-01,50.1382
2015-04-02,50.1382
2015-04-03,50.1382
2015-04-04,50.1382
2015-04-05,50.1382
2015-04-06,50.1382
2015-04-07,50.1382
2015-04-08,50.1382
2015-04-09,50.1382
2015-04-10,50.1382
2015-04-11,50.1382
2015-04-12,50.1382
2015-04-13,50.1382
2015-04-14,50.1382
2015-04-15,50.1382
2015-04-16,50.1382
2015-04-17,50.1382
2015-04-18,50.1382
2015-04-19,50.1382
2015-04-20,50.1382
2015-04-21,50.1382
2015-04-22,50.1382
2015-04-23,50.1382
2015-04-24,50.1382
2015-04-25,50.1382
2015-04-26,50.1382
2015-04-27,50.1382
2015-04-28,50.1382
2015-04-29,50.1382
2015-04-30,50.1382
2015-05-01,50.1382
2015-05-02,50.1382
2015-05-03,50.1382
2015-05-04,50.1382
2015-05-05,50.1382
2015-05-06,50.1382
2015-05-07,50.1382
2015-05-08,50.1382
2015-05-09,50.1382
2015-05-10,50.1382
2015-05-11,50.1382
2015-05-12,50.1382
2015-05-13,50.1382
2015-05-14,50.1382
2015-05-15,50.1382
2015-05-16,50.1382
2015-05-17,50.1382
2015-05-18,50.1382
2015-05-19,50.1382
2015-05-20,50.1382
2015-05-21,50.1382
2015-05-22,50.1382
2015-05-23,50.1382
2015-05-24,50.1382
2015-05-25,50.1382
2015-05-26,50.1382
2015-05-27,50.1382
2015-05-28,50.1382
2015-05-29,50.1382
2015-05-30,50.1382
2015-05-31,50.1382
2015-06-01,50.1382
2015-06-02,50.1382
2015-06-03,50.1382
2015-06-04,50.1382
2015-06-05,50.1382
2015-06-06,50.1382
2015-06-07,50.1382
2015-06-08,50.1382
2015-06-09,50.1382
2015-06-10,50.1382
2015-06-11,50.1382
2015-06-12,50.1382
2015-06-13,50.1382
2015-06-14,50.1382
2015-06-15,50.1382
2015-06-16,50.1382
2015-06-17,50.1382
2015-06-18,50.1382
2015-06-19,50.1382
2015-06-20,50.1382
2015-06-21,50.1382
2015-06-22,50.1382
2015-06-23,50.1382
2015-06-24,50.1382
2015-06-25,50.1382
2015-06-26,50.1382
2015-06-27,50.1382
2015-06-28,50.1382
2015-06-29,50.1382
2015-06-30,50.1382
2015-07-01,50.1382
2015-07-02,50.1382
2015-07-03,50.1382
2015-07-04,65.1886
2015-07-05,65.1886
2015-07-06,65.1886
2015-07-07,65.1886
2015-07-08,65.1886
2015-07-09,65.1886
2015-07-10,65.1886
2015-07-11,65.1886
2015-07-12,65.1886
2015-07-13,65.1886
2015-07-14,65.1886
2015-07-15,65.1886
2015-07-16,65.1886
2015-07-17,65.1886
2015-07-18,65.1886
2015-07-19,65.1886
2015-07-20,65.1886
2015-07-21,65.1886
2015-07-22,65.1886
2015-07-23,65.1886
2015-07-24,65.1886
2015-07-25,65.1886
2015-07-26,65.1886
2015-07-27,65.1886
2015-07-28,65.1886
2015-07-29,65.1886
2015-07-30,65.1886
2015-07-31,65.1886
2015-08-01,65.1886
2015-08-02,65.1886
2015-08-03,65.1886
2015-08-04,65.1886
2015-08-05,65.1886
2015-08-06,65.1886
2015-08-07,65.1886
2015-08-08,65.1886
2015-08-09,65.1886
2015-08-10,65.1886
2015-08-11,65.1886
2015-08-12,65.1886
2015-08-13,65.1886
2015-08-14,65.1886
2015-08-15,65.1886
2015-08-16,65.1886
2015-08-17,65.1886
2015-08-18,65.1886
2015-08-19,65.1886
2015-08-20,65.1886
2015-08-21,65.1886
2015-08-22,65.1886
2015-08-23,65.1886
2015-08-24,65.1886
2015-08-25,65.1886
2015-08-26,65.1886
2015-08-27,65.1886
2015-08-28,65.1886
2015-08-29,65.1886
2015-08-30,65.1886
2015-08-31,65.1886
2015-09-01,65.1886
2015-09-02,65.1886
2015-09-03,65.1886
2015-09-04,65.1886
2015-09-05,65.1886
2015-09-06,65.1886
2015-09-07,65.1886
2015-09-08,65.1886
2015-09-09,65.1886
2015-09-10,65.1886
2015-09-11,65.1886
2015-09-12,65.1886
2015-09-13,65.1886
2015-09-14,65.1886
2015-09-15,65.1886
2015-09-16,65.1886
2015-09-17,65.1886
2015-09-18,65.1886
2015-09-19,65.1886
2015-09-20,65.1886
2015-09-21,65.1886
2015-09-22,65.1886
2015-09-23,65.1886
2015-09-24,65.1886
2015-09-25,65.1886
2015-09-26,65.1886
2015-09-27,65.1886
2015-09-28,65.1886
2015-09-29,65.1886
2015-09-30,65.1886
2015-10-01,65.1886
2015-10-02,65.1886
2015-10-03,65.1886
2015-10-04,65.1886
2015-10-05,65.1886
2015-10-06,65.1886
2015-10-07,65.1886
2015-10-08,65.1886
2015-10-09,65.1886
2015-10-10,65.1886
2015-10-11,65.1886
2015-10-12,65.1886
2015-10-13,65.1886
2015-10-14,65.1886
2015-10-15,65.1886
2015-10-16,65.1886
2015-10-17,65.1886
2015-10-18,65.1886
2015-10-19,65.1886
2015-10-20,65.1886
2015-10-21,65.1886
2015-10-22,65.1886
2015-10-23,65.1886
2015-10-24,65.1886
2015-10-25,65.1886
2015-10-26,65.1886
2015-10-27,65.1886
2015-10-28,65.1886
2015-10-29,65.1886
2015-10-30,65.1886
2015-10-31,65.1886
2015-11-01,65.1886
2015-11-02,65.1886
2015-11-03,65.1886
2015-11-04,65.1886
2015-11-05,65.1886
2015-11-06,65.1886
2015-11-07,65.1886
2015-11-08,65.1886
2015-11-09,65.1886
2015-11-10,65.1886
2015-11-11,65.1886
2015-11-12,65.1886
2015-11-13,65.1886
2015-11-14,65.1886
2015-11-15,65.1886
2015-11-16,65.1886
2015-11-17,65.1886
2015-11-18,65.1886
2015-11-19,65.1886
2015-11-20,65.1886
2015-11-21,65.1886
2015-11-22,65.1886
2015-11-23,65.1886
2015-11-24,65.1886
2015-11-25,65.1886
2015-11-26,65.1886
2015-11-27,65.1886
2015-11-28,65.1886
2015-11-29,65.1886
2015-11-30,65.1886
2015-12-01,65.1886
2015-12-02,65.1886
2015-12-03,65.1886
2015-12-04,65.1886
2015-12-05,65.1886
2015-12-06,65.1886
2015-12-07,65.1886
2015-12-08,65.1886
2015-12-09,65.1886
2015-12-10,65.1886
2015-12-11,65.1886
2015-12-12,65.1886
2015-12-13,65.1886
2015-12-14,65.1886
2015-12-15,65.1886
2015-12-16,65.1886
2015-12-17,65.1886
2015-12-18,65.1886
2015-12-19,65.1886
2015-12-20,65.1886
2015-12-21,65.1886
2015-12-22,65.1886
2015-12-23,65.1886
2015-12-24,65.1886
2015-12-25,65.1886
2015-12-26,65.1886
2015-12-27,65.1886
2015-12-28,65.1886
2015-12-29,65.1886
2015-12-30,65.1886
2015-12-31,65.1886
2016-01-01,65.1886
2016-01-02,58.0292
2016-01-03,58.0292
2016-01-04,58.0292
2016-01-05,58.0292
2016-01-06,58.0292
2016-01-07,58.0292
2016-01-08,58.0292
2016-01-09,58.0292
2016-01-10,58.0292
2016-01-11,58.0292
2016-01-12,58.0292
2016-01-13,58.0292
2016-01-14,58.0292
2016-01-15,58.0292
2016-01-16,58.0292
2016-01-17,58.0292
2016-01-18,58.0292
2016-01-19,58.0292
2016-01-20,58.0292
2016-01-21,58.0292
2016-01-22,58.0292
2016-01-23,58.0292
2016-01-24,58.0292
2016-01-25,58.0292
2016-01-26,58.0292
2016-01-27,58.0292
2016-01-28,58.0292
2016-01-29,58.0292
2016-01-30,58.0292
2016-01-31,58.0292
2016-02-01,58.0292
2016-02-02,58.0292
2016-02-03,58.0292
2016-02-04,58.0292
2016-02-05,58.0292
2016-02-06,58.0292
2016-02-07,58.0292
2016-02-08,58.0292
2016-02-09,58.0292
2016-02-10,58.0292
2016-02-11,58.0292
2016-02-12,58.0292
2016-02-13,58.0292
2016-02-14,58.0292
2016-02-15,58.0292
2016-02-16,58.0292
2016-02-17,58.0292
2016-02-18,58.0292
2016-02-19,58.0292
2016-02-20,58.0292
2016-02-21,58.0292
2016-02-22,58.0292
2016-02-23,58.0292
2016-02-24,58.0292
2016-02-25,58.0292
2016-02-26,58.0292
2016-02-27,58.0292
2016-02-28,58.0292
2016-02-29,58.0292
2016-03-01,58.0292
2016-03-02,58.0292
2016-03-03,58.0292
2016-03-04,58.0292
2016-03-05,58.0292
2016-03-06,58.0292
2016-03-07,58.0292
2016-03-08,58.0292
2016-03-09,58.0292
2016-03-10,58.0292
2016-03-11,58.0292
2016-03-12,58.0292
2016-03-13,58.0292
2016-03-14,58.0292
2016-03-15,58.0292
2016-03-16,58.0292
2016-03-17,58.0292
2016-03-18,58.0292
2016-03-19,58.0292
2016-03-20,58.0292
2016-03-21,58.0292
2016-03-22,58.0292
2016-03-23,58.0292
2016-03-24,58.0292
2016-03-25,58.0292
2016-03-26,58.0292
2016-03-27,58.0292
2016-03-28,58.0292
2016-03-29,58.0292
2016-03-30,58.0292
2016-03-31,58.0292
2016-04-01,58.0292
2016-04-02,58.0292
2016-04-03,58.0292
2016-04-04,58.0292
2016-04-05,58.0292
2016-04-06,58.0292
2016-04-07,58.0292
2016-04-08,58.0292
2016-04-09,58.0292
2016-04-10,58.0292
2016-04-11,58.0292
2016-04-12,58.0292
2016-04-13,58.0292
2016-04-14,58.0292
2016-04-15,58.0292
2016-04-16,58.0292
2016-04-17,58.0292
2016-04-18,58.0292
2016-04-19,58.0292
2016-04-20,58.0292
2016-04-21,58.0292
2016-04-22,58.0292
2016-04-23,58.0292
2016-04-24,58.0292
2016-04-25,58.0292
2016-04-26,58.0292
2016-04-27,58.0292
2016-04-28,58.0292
2016-04-29,58.0292
2016-04-30,58.0292
2016-05-01,58.0292
2016-05-02,58.0292
2016-05-03,58.0292
2016-05-04,58.0292
2016-05-05,58.0292
2016-05-06,58.0292
2016-05-07,58.0292
2016-05-08,58.0292
2016-05-09,58.0292
2016-05-10,58.0292
2016-05-11,58.0292
2016-05-12,58.0292
2016-05-13,58.0292
2016-05-14,58.0292
2016-05-15,58.0292
2016-05-16,58.0292
2016-05-17,58.0292
2016-05-18,58.0292
2016-05-19,58.0292
2016-05-20,58.0292
2016-05-21,58.0292
2016-05-22,58.0292
2016-05-23,58.0292
2016-05-24,58.0292
2016-05-25,58.0292
2016-05-26,58.0292
2016-05-27,58.0292
2016-05-28,58.0292
2016-05-29,58.0292
2016-05-30,58.0292
2016-05-31,58.0292
