,ADM LN Equity
,RETURN_COM_EQY
2016-06-13,50.7228
2016-06-14,50.7228
2016-06-15,50.7228
2016-06-16,50.7228
2016-06-17,50.7228
2016-06-18,50.7228
2016-06-19,50.7228
2016-06-20,50.7228
2016-06-21,50.7228
2016-06-22,50.7228
2016-06-23,50.7228
2016-06-24,50.7228
2016-06-25,50.7228
2016-06-26,50.7228
2016-06-27,50.7228
2016-06-28,50.7228
2016-06-29,50.7228
2016-06-30,49.1446
2016-07-01,49.1446
2016-07-02,49.1446
2016-07-03,49.1446
2016-07-04,49.1446
2016-07-05,49.1446
2016-07-06,49.1446
2016-07-07,49.1446
2016-07-08,49.1446
2016-07-09,49.1446
2016-07-10,49.1446
2016-07-11,49.1446
2016-07-12,49.1446
2016-07-13,49.1446
2016-07-14,49.1446
2016-07-15,49.1446
2016-07-16,49.1446
2016-07-17,49.1446
2016-07-18,49.1446
2016-07-19,49.1446
2016-07-20,49.1446
2016-07-21,49.1446
2016-07-22,49.1446
2016-07-23,49.1446
2016-07-24,49.1446
2016-07-25,49.1446
2016-07-26,49.1446
2016-07-27,49.1446
2016-07-28,49.1446
2016-07-29,49.1446
2016-07-30,49.1446
2016-07-31,49.1446
2016-08-01,49.1446
2016-08-02,49.1446
2016-08-03,49.1446
2016-08-04,49.1446
2016-08-05,49.1446
2016-08-06,49.1446
2016-08-07,49.1446
2016-08-08,49.1446
2016-08-09,49.1446
2016-08-10,49.1446
2016-08-11,49.1446
2016-08-12,49.1446
2016-08-13,49.1446
2016-08-14,49.1446
2016-08-15,49.1446
2016-08-16,49.1446
2016-08-17,49.1446
2016-08-18,49.1446
2016-08-19,49.1446
2016-08-20,49.1446
2016-08-21,49.1446
2016-08-22,49.1446
2016-08-23,49.1446
2016-08-24,49.1446
2016-08-25,49.1446
2016-08-26,49.1446
2016-08-27,49.1446
2016-08-28,49.1446
2016-08-29,49.1446
2016-08-30,49.1446
2016-08-31,49.1446
2016-09-01,49.1446
2016-09-02,49.1446
2016-09-03,49.1446
2016-09-04,49.1446
2016-09-05,49.1446
2016-09-06,49.1446
2016-09-07,49.1446
2016-09-08,49.1446
2016-09-09,49.1446
2016-09-10,49.1446
2016-09-11,49.1446
2016-09-12,49.1446
2016-09-13,49.1446
2016-09-14,49.1446
2016-09-15,49.1446
2016-09-16,49.1446
2016-09-17,49.1446
2016-09-18,49.1446
2016-09-19,49.1446
2016-09-20,49.1446
2016-09-21,49.1446
2016-09-22,49.1446
2016-09-23,49.1446
2016-09-24,49.1446
2016-09-25,49.1446
2016-09-26,49.1446
2016-09-27,49.1446
2016-09-28,49.1446
2016-09-29,49.1446
2016-09-30,49.1446
2016-10-01,49.1446
2016-10-02,49.1446
2016-10-03,49.1446
2016-10-04,49.1446
2016-10-05,49.1446
2016-10-06,49.1446
2016-10-07,49.1446
2016-10-08,49.1446
2016-10-09,49.1446
2016-10-10,49.1446
2016-10-11,49.1446
2016-10-12,49.1446
2016-10-13,49.1446
2016-10-14,49.1446
2016-10-15,49.1446
2016-10-16,49.1446
2016-10-17,49.1446
2016-10-18,49.1446
2016-10-19,49.1446
2016-10-20,49.1446
2016-10-21,49.1446
2016-10-22,49.1446
2016-10-23,49.1446
2016-10-24,49.1446
2016-10-25,49.1446
2016-10-26,49.1446
2016-10-27,49.1446
2016-10-28,49.1446
2016-10-29,49.1446
2016-10-30,49.1446
2016-10-31,49.1446
2016-11-01,49.1446
2016-11-02,49.1446
2016-11-03,49.1446
2016-11-04,49.1446
2016-11-05,49.1446
2016-11-06,49.1446
2016-11-07,49.1446
2016-11-08,49.1446
2016-11-09,49.1446
2016-11-10,49.1446
2016-11-11,49.1446
2016-11-12,49.1446
2016-11-13,49.1446
2016-11-14,49.1446
2016-11-15,49.1446
2016-11-16,49.1446
2016-11-17,49.1446
2016-11-18,49.1446
2016-11-19,49.1446
2016-11-20,49.1446
2016-11-21,49.1446
2016-11-22,49.1446
2016-11-23,49.1446
2016-11-24,49.1446
2016-11-25,49.1446
2016-11-26,49.1446
2016-11-27,49.1446
2016-11-28,49.1446
2016-11-29,49.1446
2016-11-30,49.1446
2016-12-01,49.1446
2016-12-02,49.1446
2016-12-03,49.1446
2016-12-04,49.1446
2016-12-05,49.1446
2016-12-06,49.1446
2016-12-07,49.1446
2016-12-08,49.1446
2016-12-09,49.1446
2016-12-10,49.1446
2016-12-11,49.1446
2016-12-12,49.1446
2016-12-13,49.1446
2016-12-14,49.1446
2016-12-15,49.1446
2016-12-16,49.1446
2016-12-17,49.1446
2016-12-18,49.1446
2016-12-19,49.1446
2016-12-20,49.1446
2016-12-21,49.1446
2016-12-22,49.1446
2016-12-23,49.1446
2016-12-24,49.1446
2016-12-25,49.1446
2016-12-26,49.1446
2016-12-27,49.1446
2016-12-28,49.1446
2016-12-29,49.1446
2016-12-30,49.1446
2016-12-31,37.4515
2017-01-01,37.4515
2017-01-02,37.4515
2017-01-03,37.4515
2017-01-04,37.4515
2017-01-05,37.4515
2017-01-06,37.4515
2017-01-07,37.4515
2017-01-08,37.4515
2017-01-09,37.4515
2017-01-10,37.4515
2017-01-11,37.4515
2017-01-12,37.4515
2017-01-13,37.4515
2017-01-14,37.4515
2017-01-15,37.4515
2017-01-16,37.4515
2017-01-17,37.4515
2017-01-18,37.4515
2017-01-19,37.4515
2017-01-20,37.4515
2017-01-21,37.4515
2017-01-22,37.4515
2017-01-23,37.4515
2017-01-24,37.4515
2017-01-25,37.4515
2017-01-26,37.4515
2017-01-27,37.4515
2017-01-28,37.4515
2017-01-29,37.4515
2017-01-30,37.4515
2017-01-31,37.4515
2017-02-01,37.4515
2017-02-02,37.4515
2017-02-03,37.4515
2017-02-04,37.4515
2017-02-05,37.4515
2017-02-06,37.4515
2017-02-07,37.4515
2017-02-08,37.4515
2017-02-09,37.4515
2017-02-10,37.4515
2017-02-11,37.4515
2017-02-12,37.4515
2017-02-13,37.4515
2017-02-14,37.4515
2017-02-15,37.4515
2017-02-16,37.4515
2017-02-17,37.4515
2017-02-18,37.4515
2017-02-19,37.4515
2017-02-20,37.4515
2017-02-21,37.4515
2017-02-22,37.4515
2017-02-23,37.4515
2017-02-24,37.4515
2017-02-25,37.4515
2017-02-26,37.4515
2017-02-27,37.4515
2017-02-28,37.4515
2017-03-01,37.4515
2017-03-02,37.4515
2017-03-03,37.4515
2017-03-04,37.4515
2017-03-05,37.4515
2017-03-06,37.4515
2017-03-07,37.4515
2017-03-08,37.4515
2017-03-09,37.4515
2017-03-10,37.4515
2017-03-11,37.4515
2017-03-12,37.4515
2017-03-13,37.4515
2017-03-14,37.4515
2017-03-15,37.4515
2017-03-16,37.4515
2017-03-17,37.4515
2017-03-18,37.4515
2017-03-19,37.4515
2017-03-20,37.4515
2017-03-21,37.4515
2017-03-22,37.4515
2017-03-23,37.4515
2017-03-24,37.4515
2017-03-25,37.4515
2017-03-26,37.4515
2017-03-27,37.4515
2017-03-28,37.4515
2017-03-29,37.4515
2017-03-30,37.4515
2017-03-31,37.4515
2017-04-01,37.4515
2017-04-02,37.4515
2017-04-03,37.4515
2017-04-04,37.4515
2017-04-05,37.4515
2017-04-06,37.4515
2017-04-07,37.4515
2017-04-08,37.4515
2017-04-09,37.4515
2017-04-10,37.4515
2017-04-11,37.4515
2017-04-12,37.4515
2017-04-13,37.4515
2017-04-14,37.4515
2017-04-15,37.4515
2017-04-16,37.4515
2017-04-17,37.4515
2017-04-18,37.4515
2017-04-19,37.4515
2017-04-20,37.4515
2017-04-21,37.4515
2017-04-22,37.4515
2017-04-23,37.4515
2017-04-24,37.4515
2017-04-25,37.4515
2017-04-26,37.4515
2017-04-27,37.4515
2017-04-28,37.4515
2017-04-29,37.4515
2017-04-30,37.4515
2017-05-01,37.4515
2017-05-02,37.4515
2017-05-03,37.4515
2017-05-04,37.4515
2017-05-05,37.4515
2017-05-06,37.4515
2017-05-07,37.4515
2017-05-08,37.4515
2017-05-09,37.4515
2017-05-10,37.4515
2017-05-11,37.4515
2017-05-12,37.4515
2017-05-13,37.4515
2017-05-14,37.4515
2017-05-15,37.4515
2017-05-16,37.4515
2017-05-17,37.4515
2017-05-18,37.4515
2017-05-19,37.4515
2017-05-20,37.4515
2017-05-21,37.4515
2017-05-22,37.4515
2017-05-23,37.4515
2017-05-24,37.4515
2017-05-25,37.4515
2017-05-26,37.4515
2017-05-27,37.4515
2017-05-28,37.4515
2017-05-29,37.4515
2017-05-30,37.4515
2017-05-31,37.4515
2017-06-01,37.4515
2017-06-02,37.4515
2017-06-03,37.4515
2017-06-04,37.4515
2017-06-05,37.4515
2017-06-06,37.4515
2017-06-07,37.4515
2017-06-08,37.4515
2017-06-09,37.4515
2017-06-10,37.4515
2017-06-11,37.4515
2017-06-12,37.4515
2017-06-13,37.4515
2017-06-14,37.4515
2017-06-15,37.4515
2017-06-16,37.4515
2017-06-17,37.4515
2017-06-18,37.4515
2017-06-19,37.4515
2017-06-20,37.4515
2017-06-21,37.4515
2017-06-22,37.4515
2017-06-23,37.4515
2017-06-24,37.4515
2017-06-25,37.4515
2017-06-26,37.4515
2017-06-27,37.4515
2017-06-28,37.4515
2017-06-29,37.4515
2017-06-30,35.9338
2017-07-01,35.9338
2017-07-02,35.9338
2017-07-03,35.9338
2017-07-04,35.9338
2017-07-05,35.9338
2017-07-06,35.9338
2017-07-07,35.9338
2017-07-08,35.9338
2017-07-09,35.9338
2017-07-10,35.9338
2017-07-11,35.9338
2017-07-12,35.9338
2017-07-13,35.9338
2017-07-14,35.9338
2017-07-15,35.9338
2017-07-16,35.9338
2017-07-17,35.9338
2017-07-18,35.9338
2017-07-19,35.9338
2017-07-20,35.9338
2017-07-21,35.9338
2017-07-22,35.9338
2017-07-23,35.9338
2017-07-24,35.9338
2017-07-25,35.9338
2017-07-26,35.9338
2017-07-27,35.9338
2017-07-28,35.9338
2017-07-29,35.9338
2017-07-30,35.9338
2017-07-31,35.9338
2017-08-01,35.9338
2017-08-02,35.9338
2017-08-03,35.9338
2017-08-04,35.9338
2017-08-05,35.9338
2017-08-06,35.9338
2017-08-07,35.9338
2017-08-08,35.9338
2017-08-09,35.9338
2017-08-10,35.9338
2017-08-11,35.9338
2017-08-12,35.9338
2017-08-13,35.9338
2017-08-14,35.9338
2017-08-15,35.9338
2017-08-16,35.9338
2017-08-17,35.9338
2017-08-18,35.9338
2017-08-19,35.9338
2017-08-20,35.9338
2017-08-21,35.9338
2017-08-22,35.9338
2017-08-23,35.9338
2017-08-24,35.9338
2017-08-25,35.9338
2017-08-26,35.9338
2017-08-27,35.9338
2017-08-28,35.9338
2017-08-29,35.9338
2017-08-30,35.9338
2017-08-31,35.9338
2017-09-01,35.9338
2017-09-02,35.9338
2017-09-03,35.9338
2017-09-04,35.9338
2017-09-05,35.9338
2017-09-06,35.9338
2017-09-07,35.9338
2017-09-08,35.9338
2017-09-09,35.9338
2017-09-10,35.9338
2017-09-11,35.9338
2017-09-12,35.9338
2017-09-13,35.9338
2017-09-14,35.9338
2017-09-15,35.9338
2017-09-16,35.9338
2017-09-17,35.9338
2017-09-18,35.9338
2017-09-19,35.9338
2017-09-20,35.9338
2017-09-21,35.9338
2017-09-22,35.9338
2017-09-23,35.9338
2017-09-24,35.9338
2017-09-25,35.9338
2017-09-26,35.9338
2017-09-27,35.9338
2017-09-28,35.9338
2017-09-29,35.9338
2017-09-30,35.9338
2017-10-01,35.9338
2017-10-02,35.9338
2017-10-03,35.9338
2017-10-04,35.9338
2017-10-05,35.9338
2017-10-06,35.9338
2017-10-07,35.9338
2017-10-08,35.9338
2017-10-09,35.9338
2017-10-10,35.9338
2017-10-11,35.9338
2017-10-12,35.9338
2017-10-13,35.9338
2017-10-14,35.9338
2017-10-15,35.9338
2017-10-16,35.9338
2017-10-17,35.9338
2017-10-18,35.9338
2017-10-19,35.9338
2017-10-20,35.9338
2017-10-21,35.9338
2017-10-22,35.9338
2017-10-23,35.9338
2017-10-24,35.9338
2017-10-25,35.9338
2017-10-26,35.9338
2017-10-27,35.9338
2017-10-28,35.9338
2017-10-29,35.9338
2017-10-30,35.9338
2017-10-31,35.9338
2017-11-01,35.9338
2017-11-02,35.9338
2017-11-03,35.9338
2017-11-04,35.9338
2017-11-05,35.9338
2017-11-06,35.9338
2017-11-07,35.9338
2017-11-08,35.9338
2017-11-09,35.9338
2017-11-10,35.9338
2017-11-11,35.9338
2017-11-12,35.9338
2017-11-13,35.9338
2017-11-14,35.9338
2017-11-15,35.9338
2017-11-16,35.9338
2017-11-17,35.9338
2017-11-18,35.9338
2017-11-19,35.9338
2017-11-20,35.9338
2017-11-21,35.9338
2017-11-22,35.9338
2017-11-23,35.9338
2017-11-24,35.9338
2017-11-25,35.9338
2017-11-26,35.9338
2017-11-27,35.9338
2017-11-28,35.9338
2017-11-29,35.9338
2017-11-30,35.9338
2017-12-01,35.9338
2017-12-02,35.9338
2017-12-03,35.9338
2017-12-04,35.9338
2017-12-05,35.9338
2017-12-06,35.9338
2017-12-07,35.9338
2017-12-08,35.9338
2017-12-09,35.9338
2017-12-10,35.9338
2017-12-11,35.9338
2017-12-12,35.9338
2017-12-13,35.9338
2017-12-14,35.9338
2017-12-15,35.9338
2017-12-16,35.9338
2017-12-17,35.9338
2017-12-18,35.9338
2017-12-19,35.9338
2017-12-20,35.9338
2017-12-21,35.9338
2017-12-22,35.9338
2017-12-23,35.9338
2017-12-24,35.9338
2017-12-25,35.9338
2017-12-26,35.9338
2017-12-27,35.9338
2017-12-28,35.9338
2017-12-29,35.9338
2017-12-30,35.9338
2017-12-31,54.9219
2018-01-01,54.9219
2018-01-02,54.9219
2018-01-03,54.9219
2018-01-04,54.9219
2018-01-05,54.9219
2018-01-06,54.9219
2018-01-07,54.9219
2018-01-08,54.9219
2018-01-09,54.9219
2018-01-10,54.9219
2018-01-11,54.9219
2018-01-12,54.9219
2018-01-13,54.9219
2018-01-14,54.9219
2018-01-15,54.9219
2018-01-16,54.9219
2018-01-17,54.9219
2018-01-18,54.9219
2018-01-19,54.9219
2018-01-20,54.9219
2018-01-21,54.9219
2018-01-22,54.9219
2018-01-23,54.9219
2018-01-24,54.9219
2018-01-25,54.9219
2018-01-26,54.9219
2018-01-27,54.9219
2018-01-28,54.9219
2018-01-29,54.9219
2018-01-30,54.9219
2018-01-31,54.9219
2018-02-01,54.9219
2018-02-02,54.9219
2018-02-03,54.9219
2018-02-04,54.9219
2018-02-05,54.9219
2018-02-06,54.9219
2018-02-07,54.9219
2018-02-08,54.9219
2018-02-09,54.9219
2018-02-10,54.9219
2018-02-11,54.9219
2018-02-12,54.9219
2018-02-13,54.9219
2018-02-14,54.9219
2018-02-15,54.9219
2018-02-16,54.9219
2018-02-17,54.9219
2018-02-18,54.9219
2018-02-19,54.9219
2018-02-20,54.9219
2018-02-21,54.9219
2018-02-22,54.9219
2018-02-23,54.9219
2018-02-24,54.9219
2018-02-25,54.9219
2018-02-26,54.9219
2018-02-27,54.9219
2018-02-28,54.9219
2018-03-01,54.9219
2018-03-02,54.9219
2018-03-03,54.9219
2018-03-04,54.9219
2018-03-05,54.9219
2018-03-06,54.9219
2018-03-07,54.9219
2018-03-08,54.9219
2018-03-09,54.9219
2018-03-10,54.9219
2018-03-11,54.9219
2018-03-12,54.9219
2018-03-13,54.9219
2018-03-14,54.9219
2018-03-15,54.9219
2018-03-16,54.9219
2018-03-17,54.9219
2018-03-18,54.9219
2018-03-19,54.9219
2018-03-20,54.9219
2018-03-21,54.9219
2018-03-22,54.9219
2018-03-23,54.9219
2018-03-24,54.9219
2018-03-25,54.9219
2018-03-26,54.9219
2018-03-27,54.9219
2018-03-28,54.9219
2018-03-29,54.9219
2018-03-30,54.9219
2018-03-31,54.9219
2018-04-01,54.9219
2018-04-02,54.9219
2018-04-03,54.9219
2018-04-04,54.9219
2018-04-05,54.9219
2018-04-06,54.9219
2018-04-07,54.9219
2018-04-08,54.9219
2018-04-09,54.9219
2018-04-10,54.9219
2018-04-11,54.9219
2018-04-12,54.9219
2018-04-13,54.9219
2018-04-14,54.9219
2018-04-15,54.9219
2018-04-16,54.9219
2018-04-17,54.9219
2018-04-18,54.9219
2018-04-19,54.9219
2018-04-20,54.9219
2018-04-21,54.9219
2018-04-22,54.9219
2018-04-23,54.9219
2018-04-24,54.9219
2018-04-25,54.9219
2018-04-26,54.9219
2018-04-27,54.9219
2018-04-28,54.9219
2018-04-29,54.9219
2018-04-30,54.9219
2018-05-01,54.9219
2018-05-02,54.9219
2018-05-03,54.9219
2018-05-04,54.9219
2018-05-05,54.9219
2018-05-06,54.9219
2018-05-07,54.9219
2018-05-08,54.9219
2018-05-09,54.9219
2018-05-10,54.9219
2018-05-11,54.9219
2018-05-12,54.9219
2018-05-13,54.9219
2018-05-14,54.9219
2018-05-15,54.9219
2018-05-16,54.9219
2018-05-17,54.9219
2018-05-18,54.9219
2018-05-19,54.9219
2018-05-20,54.9219
2018-05-21,54.9219
2018-05-22,54.9219
2018-05-23,54.9219
2018-05-24,54.9219
2018-05-25,54.9219
2018-05-26,54.9219
2018-05-27,54.9219
2018-05-28,54.9219
2018-05-29,54.9219
2018-05-30,54.9219
2018-05-31,54.9219
2018-06-01,54.9219
2018-06-02,54.9219
2018-06-03,54.9219
2018-06-04,54.9219
2018-06-05,54.9219
2018-06-06,54.9219
2018-06-07,54.9219
2018-06-08,54.9219
2018-06-09,54.9219
2018-06-10,54.9219
2018-06-11,54.9219
2018-06-12,54.9219
2018-06-13,54.9219
2018-06-14,54.9219
2018-06-15,54.9219
2018-06-16,54.9219
2018-06-17,54.9219
2018-06-18,54.9219
2018-06-19,54.9219
2018-06-20,54.9219
2018-06-21,54.9219
2018-06-22,54.9219
2018-06-23,54.9219
2018-06-24,54.9219
2018-06-25,54.9219
2018-06-26,54.9219
2018-06-27,54.9219
2018-06-28,54.9219
2018-06-29,54.9219
2018-06-30,53.9469
2018-07-01,53.9469
2018-07-02,53.9469
2018-07-03,53.9469
2018-07-04,53.9469
2018-07-05,53.9469
2018-07-06,53.9469
2018-07-07,53.9469
2018-07-08,53.9469
2018-07-09,53.9469
2018-07-10,53.9469
2018-07-11,53.9469
2018-07-12,53.9469
2018-07-13,53.9469
2018-07-14,53.9469
2018-07-15,53.9469
2018-07-16,53.9469
2018-07-17,53.9469
2018-07-18,53.9469
2018-07-19,53.9469
2018-07-20,53.9469
2018-07-21,53.9469
2018-07-22,53.9469
2018-07-23,53.9469
2018-07-24,53.9469
2018-07-25,53.9469
2018-07-26,53.9469
2018-07-27,53.9469
2018-07-28,53.9469
2018-07-29,53.9469
2018-07-30,53.9469
2018-07-31,53.9469
2018-08-01,53.9469
2018-08-02,53.9469
2018-08-03,53.9469
2018-08-04,53.9469
2018-08-05,53.9469
2018-08-06,53.9469
2018-08-07,53.9469
2018-08-08,53.9469
2018-08-09,53.9469
2018-08-10,53.9469
2018-08-11,53.9469
2018-08-12,53.9469
2018-08-13,53.9469
2018-08-14,53.9469
2018-08-15,53.9469
2018-08-16,53.9469
2018-08-17,53.9469
2018-08-18,53.9469
2018-08-19,53.9469
2018-08-20,53.9469
2018-08-21,53.9469
2018-08-22,53.9469
2018-08-23,53.9469
2018-08-24,53.9469
2018-08-25,53.9469
2018-08-26,53.9469
2018-08-27,53.9469
2018-08-28,53.9469
2018-08-29,53.9469
2018-08-30,53.9469
2018-08-31,53.9469
2018-09-01,53.9469
2018-09-02,53.9469
2018-09-03,53.9469
2018-09-04,53.9469
2018-09-05,53.9469
2018-09-06,53.9469
2018-09-07,53.9469
2018-09-08,53.9469
2018-09-09,53.9469
2018-09-10,53.9469
2018-09-11,53.9469
2018-09-12,53.9469
2018-09-13,53.9469
2018-09-14,53.9469
2018-09-15,53.9469
2018-09-16,53.9469
2018-09-17,53.9469
2018-09-18,53.9469
2018-09-19,53.9469
2018-09-20,53.9469
2018-09-21,53.9469
2018-09-22,53.9469
2018-09-23,53.9469
2018-09-24,53.9469
2018-09-25,53.9469
2018-09-26,53.9469
2018-09-27,53.9469
2018-09-28,53.9469
2018-09-29,53.9469
2018-09-30,53.9469
2018-10-01,53.9469
2018-10-02,53.9469
2018-10-03,53.9469
2018-10-04,53.9469
2018-10-05,53.9469
2018-10-06,53.9469
2018-10-07,53.9469
2018-10-08,53.9469
2018-10-09,53.9469
2018-10-10,53.9469
2018-10-11,53.9469
2018-10-12,53.9469
2018-10-13,53.9469
2018-10-14,53.9469
2018-10-15,53.9469
2018-10-16,53.9469
2018-10-17,53.9469
2018-10-18,53.9469
2018-10-19,53.9469
2018-10-20,53.9469
2018-10-21,53.9469
2018-10-22,53.9469
2018-10-23,53.9469
2018-10-24,53.9469
2018-10-25,53.9469
2018-10-26,53.9469
2018-10-27,53.9469
2018-10-28,53.9469
2018-10-29,53.9469
2018-10-30,53.9469
2018-10-31,53.9469
2018-11-01,53.9469
2018-11-02,53.9469
2018-11-03,53.9469
2018-11-04,53.9469
2018-11-05,53.9469
2018-11-06,53.9469
2018-11-07,53.9469
2018-11-08,53.9469
2018-11-09,53.9469
2018-11-10,53.9469
2018-11-11,53.9469
2018-11-12,53.9469
2018-11-13,53.9469
2018-11-14,53.9469
2018-11-15,53.9469
2018-11-16,53.9469
2018-11-17,53.9469
2018-11-18,53.9469
2018-11-19,53.9469
2018-11-20,53.9469
2018-11-21,53.9469
2018-11-22,53.9469
2018-11-23,53.9469
2018-11-24,53.9469
2018-11-25,53.9469
2018-11-26,53.9469
2018-11-27,53.9469
2018-11-28,53.9469
2018-11-29,53.9469
2018-11-30,53.9469
2018-12-01,53.9469
2018-12-02,53.9469
2018-12-03,53.9469
2018-12-04,53.9469
2018-12-05,53.9469
2018-12-06,53.9469
2018-12-07,53.9469
2018-12-08,53.9469
2018-12-09,53.9469
2018-12-10,53.9469
2018-12-11,53.9469
2018-12-12,53.9469
2018-12-13,53.9469
2018-12-14,53.9469
2018-12-15,53.9469
2018-12-16,53.9469
2018-12-17,53.9469
2018-12-18,53.9469
2018-12-19,53.9469
2018-12-20,53.9469
2018-12-21,53.9469
2018-12-22,53.9469
2018-12-23,53.9469
2018-12-24,53.9469
2018-12-25,53.9469
2018-12-26,53.9469
2018-12-27,53.9469
2018-12-28,53.9469
2018-12-29,53.9469
2018-12-30,53.9469
2018-12-31,56.266
2019-01-01,56.266
2019-01-02,56.266
2019-01-03,56.266
2019-01-04,56.266
2019-01-05,56.266
2019-01-06,56.266
2019-01-07,56.266
2019-01-08,56.266
2019-01-09,56.266
2019-01-10,56.266
2019-01-11,56.266
2019-01-12,56.266
2019-01-13,56.266
2019-01-14,56.266
2019-01-15,56.266
2019-01-16,56.266
2019-01-17,56.266
2019-01-18,56.266
2019-01-19,56.266
2019-01-20,56.266
2019-01-21,56.266
2019-01-22,56.266
2019-01-23,56.266
2019-01-24,56.266
2019-01-25,56.266
2019-01-26,56.266
2019-01-27,56.266
2019-01-28,56.266
2019-01-29,56.266
2019-01-30,56.266
2019-01-31,56.266
2019-02-01,56.266
2019-02-02,56.266
2019-02-03,56.266
2019-02-04,56.266
2019-02-05,56.266
2019-02-06,56.266
2019-02-07,56.266
2019-02-08,56.266
2019-02-09,56.266
2019-02-10,56.266
2019-02-11,56.266
2019-02-12,56.266
2019-02-13,56.266
2019-02-14,56.266
2019-02-15,56.266
2019-02-16,56.266
2019-02-17,56.266
2019-02-18,56.266
2019-02-19,56.266
2019-02-20,56.266
2019-02-21,56.266
2019-02-22,56.266
2019-02-23,56.266
2019-02-24,56.266
2019-02-25,56.266
2019-02-26,56.266
2019-02-27,56.266
2019-02-28,56.266
2019-03-01,56.266
2019-03-02,56.266
2019-03-03,56.266
2019-03-04,56.266
2019-03-05,56.266
2019-03-06,56.266
2019-03-07,56.266
2019-03-08,56.266
2019-03-09,56.266
2019-03-10,56.266
2019-03-11,56.266
2019-03-12,56.266
2019-03-13,56.266
2019-03-14,56.266
2019-03-15,56.266
2019-03-16,56.266
2019-03-17,56.266
2019-03-18,56.266
2019-03-19,56.266
2019-03-20,56.266
2019-03-21,56.266
2019-03-22,56.266
2019-03-23,56.266
2019-03-24,56.266
2019-03-25,56.266
2019-03-26,56.266
2019-03-27,56.266
2019-03-28,56.266
2019-03-29,56.266
2019-03-30,56.266
2019-03-31,56.266
2019-04-01,56.266
2019-04-02,56.266
2019-04-03,56.266
2019-04-04,56.266
2019-04-05,56.266
2019-04-06,56.266
2019-04-07,56.266
2019-04-08,56.266
2019-04-09,56.266
2019-04-10,56.266
2019-04-11,56.266
2019-04-12,56.266
2019-04-13,56.266
2019-04-14,56.266
2019-04-15,56.266
2019-04-16,56.266
2019-04-17,56.266
2019-04-18,56.266
2019-04-19,56.266
2019-04-20,56.266
2019-04-21,56.266
2019-04-22,56.266
2019-04-23,56.266
2019-04-24,56.266
2019-04-25,56.266
2019-04-26,56.266
2019-04-27,56.266
2019-04-28,56.266
2019-04-29,56.266
2019-04-30,56.266
2019-05-01,56.266
2019-05-02,56.266
2019-05-03,56.266
2019-05-04,56.266
2019-05-05,56.266
2019-05-06,56.266
2019-05-07,56.266
2019-05-08,56.266
2019-05-09,56.266
2019-05-10,56.266
2019-05-11,56.266
2019-05-12,56.266
2019-05-13,56.266
2019-05-14,56.266
2019-05-15,56.266
2019-05-16,56.266
2019-05-17,56.266
2019-05-18,56.266
2019-05-19,56.266
2019-05-20,56.266
2019-05-21,56.266
2019-05-22,56.266
2019-05-23,56.266
2019-05-24,56.266
2019-05-25,56.266
2019-05-26,56.266
2019-05-27,56.266
2019-05-28,56.266
2019-05-29,56.266
2019-05-30,56.266
2019-05-31,56.266
2019-06-01,56.266
2019-06-02,56.266
2019-06-03,56.266
2019-06-04,56.266
2019-06-05,56.266
2019-06-06,56.266
2019-06-07,56.266
2019-06-08,56.266
2019-06-09,56.266
2019-06-10,56.266
2019-06-11,56.266
2019-06-12,56.266
2019-06-13,56.266
2019-06-14,56.266
2019-06-15,56.266
2019-06-16,56.266
2019-06-17,56.266
2019-06-18,56.266
2019-06-19,56.266
2019-06-20,56.266
2019-06-21,56.266
2019-06-22,56.266
2019-06-23,56.266
2019-06-24,56.266
2019-06-25,56.266
2019-06-26,56.266
2019-06-27,56.266
2019-06-28,56.266
2019-06-29,56.266
2019-06-30,54.1478
2019-07-01,54.1478
2019-07-02,54.1478
2019-07-03,54.1478
2019-07-04,54.1478
2019-07-05,54.1478
2019-07-06,54.1478
2019-07-07,54.1478
2019-07-08,54.1478
2019-07-09,54.1478
2019-07-10,54.1478
2019-07-11,54.1478
2019-07-12,54.1478
2019-07-13,54.1478
2019-07-14,54.1478
2019-07-15,54.1478
2019-07-16,54.1478
2019-07-17,54.1478
2019-07-18,54.1478
2019-07-19,54.1478
2019-07-20,54.1478
2019-07-21,54.1478
2019-07-22,54.1478
2019-07-23,54.1478
2019-07-24,54.1478
2019-07-25,54.1478
2019-07-26,54.1478
2019-07-27,54.1478
2019-07-28,54.1478
2019-07-29,54.1478
2019-07-30,54.1478
2019-07-31,54.1478
2019-08-01,54.1478
2019-08-02,54.1478
2019-08-03,54.1478
2019-08-04,54.1478
2019-08-05,54.1478
2019-08-06,54.1478
2019-08-07,54.1478
2019-08-08,54.1478
2019-08-09,54.1478
2019-08-10,54.1478
2019-08-11,54.1478
2019-08-12,54.1478
2019-08-13,54.1478
2019-08-14,54.1478
2019-08-15,54.1478
2019-08-16,54.1478
2019-08-17,54.1478
2019-08-18,54.1478
2019-08-19,54.1478
2019-08-20,54.1478
2019-08-21,54.1478
2019-08-22,54.1478
2019-08-23,54.1478
2019-08-24,54.1478
2019-08-25,54.1478
2019-08-26,54.1478
2019-08-27,54.1478
2019-08-28,54.1478
2019-08-29,54.1478
2019-08-30,54.1478
2019-08-31,54.1478
2019-09-01,54.1478
2019-09-02,54.1478
2019-09-03,54.1478
2019-09-04,54.1478
