,MONY LN Equity
2016-05-17,40.4157
2016-05-18,40.4157
2016-05-19,40.4157
2016-05-20,40.4157
2016-05-21,40.4157
2016-05-22,40.4157
2016-05-23,40.4157
2016-05-24,40.4157
2016-05-25,40.4157
2016-05-26,40.4157
2016-05-27,40.4157
2016-05-28,40.4157
2016-05-29,40.4157
2016-05-30,40.4157
2016-05-31,40.4157
2016-06-01,40.4157
2016-06-02,40.4157
2016-06-03,40.4157
2016-06-04,40.4157
2016-06-05,40.4157
2016-06-06,40.4157
2016-06-07,40.4157
2016-06-08,40.4157
2016-06-09,40.4157
2016-06-10,40.4157
2016-06-11,40.4157
2016-06-12,40.4157
2016-06-13,40.4157
2016-06-14,40.4157
2016-06-15,40.4157
2016-06-16,40.4157
2016-06-17,40.4157
2016-06-18,40.4157
2016-06-19,40.4157
2016-06-20,40.4157
2016-06-21,40.4157
2016-06-22,40.4157
2016-06-23,40.4157
2016-06-24,40.4157
2016-06-25,40.4157
2016-06-26,40.4157
2016-06-27,40.4157
2016-06-28,40.4157
2016-06-29,40.4157
2016-06-30,45.2604
2016-07-01,45.2604
2016-07-02,45.2604
2016-07-03,45.2604
2016-07-04,45.2604
2016-07-05,45.2604
2016-07-06,45.2604
2016-07-07,45.2604
2016-07-08,45.2604
2016-07-09,45.2604
2016-07-10,45.2604
2016-07-11,45.2604
2016-07-12,45.2604
2016-07-13,45.2604
2016-07-14,45.2604
2016-07-15,45.2604
2016-07-16,45.2604
2016-07-17,45.2604
2016-07-18,45.2604
2016-07-19,45.2604
2016-07-20,45.2604
2016-07-21,45.2604
2016-07-22,45.2604
2016-07-23,45.2604
2016-07-24,45.2604
2016-07-25,45.2604
2016-07-26,45.2604
2016-07-27,45.2604
2016-07-28,45.2604
2016-07-29,45.2604
2016-07-30,45.2604
2016-07-31,45.2604
2016-08-01,45.2604
2016-08-02,45.2604
2016-08-03,45.2604
2016-08-04,45.2604
2016-08-05,45.2604
2016-08-06,45.2604
2016-08-07,45.2604
2016-08-08,45.2604
2016-08-09,45.2604
2016-08-10,45.2604
2016-08-11,45.2604
2016-08-12,45.2604
2016-08-13,45.2604
2016-08-14,45.2604
2016-08-15,45.2604
2016-08-16,45.2604
2016-08-17,45.2604
2016-08-18,45.2604
2016-08-19,45.2604
2016-08-20,45.2604
2016-08-21,45.2604
2016-08-22,45.2604
2016-08-23,45.2604
2016-08-24,45.2604
2016-08-25,45.2604
2016-08-26,45.2604
2016-08-27,45.2604
2016-08-28,45.2604
2016-08-29,45.2604
2016-08-30,45.2604
2016-08-31,45.2604
2016-09-01,45.2604
2016-09-02,45.2604
2016-09-03,45.2604
2016-09-04,45.2604
2016-09-05,45.2604
2016-09-06,45.2604
2016-09-07,45.2604
2016-09-08,45.2604
2016-09-09,45.2604
2016-09-10,45.2604
2016-09-11,45.2604
2016-09-12,45.2604
2016-09-13,45.2604
2016-09-14,45.2604
2016-09-15,45.2604
2016-09-16,45.2604
2016-09-17,45.2604
2016-09-18,45.2604
2016-09-19,45.2604
2016-09-20,45.2604
2016-09-21,45.2604
2016-09-22,45.2604
2016-09-23,45.2604
2016-09-24,45.2604
2016-09-25,45.2604
2016-09-26,45.2604
2016-09-27,45.2604
2016-09-28,45.2604
2016-09-29,45.2604
2016-09-30,45.2604
2016-10-01,45.2604
2016-10-02,45.2604
2016-10-03,45.2604
2016-10-04,45.2604
2016-10-05,45.2604
2016-10-06,45.2604
2016-10-07,45.2604
2016-10-08,45.2604
2016-10-09,45.2604
2016-10-10,45.2604
2016-10-11,45.2604
2016-10-12,45.2604
2016-10-13,45.2604
2016-10-14,45.2604
2016-10-15,45.2604
2016-10-16,45.2604
2016-10-17,45.2604
2016-10-18,45.2604
2016-10-19,45.2604
2016-10-20,45.2604
2016-10-21,45.2604
2016-10-22,45.2604
2016-10-23,45.2604
2016-10-24,45.2604
2016-10-25,45.2604
2016-10-26,45.2604
2016-10-27,45.2604
2016-10-28,45.2604
2016-10-29,45.2604
2016-10-30,45.2604
2016-10-31,45.2604
2016-11-01,45.2604
2016-11-02,45.2604
2016-11-03,45.2604
2016-11-04,45.2604
2016-11-05,45.2604
2016-11-06,45.2604
2016-11-07,45.2604
2016-11-08,45.2604
2016-11-09,45.2604
2016-11-10,45.2604
2016-11-11,45.2604
2016-11-12,45.2604
2016-11-13,45.2604
2016-11-14,45.2604
2016-11-15,45.2604
2016-11-16,45.2604
2016-11-17,45.2604
2016-11-18,45.2604
2016-11-19,45.2604
2016-11-20,45.2604
2016-11-21,45.2604
2016-11-22,45.2604
2016-11-23,45.2604
2016-11-24,45.2604
2016-11-25,45.2604
2016-11-26,45.2604
2016-11-27,45.2604
2016-11-28,45.2604
2016-11-29,45.2604
2016-11-30,45.2604
2016-12-01,45.2604
2016-12-02,45.2604
2016-12-03,45.2604
2016-12-04,45.2604
2016-12-05,45.2604
2016-12-06,45.2604
2016-12-07,45.2604
2016-12-08,45.2604
2016-12-09,45.2604
2016-12-10,45.2604
2016-12-11,45.2604
2016-12-12,45.2604
2016-12-13,45.2604
2016-12-14,45.2604
2016-12-15,45.2604
2016-12-16,45.2604
2016-12-17,45.2604
2016-12-18,45.2604
2016-12-19,45.2604
2016-12-20,45.2604
2016-12-21,45.2604
2016-12-22,45.2604
2016-12-23,45.2604
2016-12-24,45.2604
2016-12-25,45.2604
2016-12-26,45.2604
2016-12-27,45.2604
2016-12-28,45.2604
2016-12-29,45.2604
2016-12-30,45.2604
2016-12-31,41.7585
2017-01-01,41.7585
2017-01-02,41.7585
2017-01-03,41.7585
2017-01-04,41.7585
2017-01-05,41.7585
2017-01-06,41.7585
2017-01-07,41.7585
2017-01-08,41.7585
2017-01-09,41.7585
2017-01-10,41.7585
2017-01-11,41.7585
2017-01-12,41.7585
2017-01-13,41.7585
2017-01-14,41.7585
2017-01-15,41.7585
2017-01-16,41.7585
2017-01-17,41.7585
2017-01-18,41.7585
2017-01-19,41.7585
2017-01-20,41.7585
2017-01-21,41.7585
2017-01-22,41.7585
2017-01-23,41.7585
2017-01-24,41.7585
2017-01-25,41.7585
2017-01-26,41.7585
2017-01-27,41.7585
2017-01-28,41.7585
2017-01-29,41.7585
2017-01-30,41.7585
2017-01-31,41.7585
2017-02-01,41.7585
2017-02-02,41.7585
2017-02-03,41.7585
2017-02-04,41.7585
2017-02-05,41.7585
2017-02-06,41.7585
2017-02-07,41.7585
2017-02-08,41.7585
2017-02-09,41.7585
2017-02-10,41.7585
2017-02-11,41.7585
2017-02-12,41.7585
2017-02-13,41.7585
2017-02-14,41.7585
2017-02-15,41.7585
2017-02-16,41.7585
2017-02-17,41.7585
2017-02-18,41.7585
2017-02-19,41.7585
2017-02-20,41.7585
2017-02-21,41.7585
2017-02-22,41.7585
2017-02-23,41.7585
2017-02-24,41.7585
2017-02-25,41.7585
2017-02-26,41.7585
2017-02-27,41.7585
2017-02-28,41.7585
2017-03-01,41.7585
2017-03-02,41.7585
2017-03-03,41.7585
2017-03-04,41.7585
2017-03-05,41.7585
2017-03-06,41.7585
2017-03-07,41.7585
2017-03-08,41.7585
2017-03-09,41.7585
2017-03-10,41.7585
2017-03-11,41.7585
2017-03-12,41.7585
2017-03-13,41.7585
2017-03-14,41.7585
2017-03-15,41.7585
2017-03-16,41.7585
2017-03-17,41.7585
2017-03-18,41.7585
2017-03-19,41.7585
2017-03-20,41.7585
2017-03-21,41.7585
2017-03-22,41.7585
2017-03-23,41.7585
2017-03-24,41.7585
2017-03-25,41.7585
2017-03-26,41.7585
2017-03-27,41.7585
2017-03-28,41.7585
2017-03-29,41.7585
2017-03-30,41.7585
2017-03-31,41.7585
2017-04-01,41.7585
2017-04-02,41.7585
2017-04-03,41.7585
2017-04-04,41.7585
2017-04-05,41.7585
2017-04-06,41.7585
2017-04-07,41.7585
2017-04-08,41.7585
2017-04-09,41.7585
2017-04-10,41.7585
2017-04-11,41.7585
2017-04-12,41.7585
2017-04-13,41.7585
2017-04-14,41.7585
2017-04-15,41.7585
2017-04-16,41.7585
2017-04-17,41.7585
2017-04-18,41.7585
2017-04-19,41.7585
2017-04-20,41.7585
2017-04-21,41.7585
2017-04-22,41.7585
2017-04-23,41.7585
2017-04-24,41.7585
2017-04-25,41.7585
2017-04-26,41.7585
2017-04-27,41.7585
2017-04-28,41.7585
2017-04-29,41.7585
2017-04-30,41.7585
2017-05-01,41.7585
2017-05-02,41.7585
2017-05-03,41.7585
2017-05-04,41.7585
2017-05-05,41.7585
2017-05-06,41.7585
2017-05-07,41.7585
2017-05-08,41.7585
2017-05-09,41.7585
2017-05-10,41.7585
2017-05-11,41.7585
2017-05-12,41.7585
2017-05-13,41.7585
2017-05-14,41.7585
2017-05-15,41.7585
2017-05-16,41.7585
2017-05-17,41.7585
2017-05-18,41.7585
2017-05-19,41.7585
2017-05-20,41.7585
2017-05-21,41.7585
2017-05-22,41.7585
2017-05-23,41.7585
2017-05-24,41.7585
2017-05-25,41.7585
2017-05-26,41.7585
2017-05-27,41.7585
2017-05-28,41.7585
2017-05-29,41.7585
2017-05-30,41.7585
2017-05-31,41.7585
2017-06-01,41.7585
2017-06-02,41.7585
2017-06-03,41.7585
2017-06-04,41.7585
2017-06-05,41.7585
2017-06-06,41.7585
2017-06-07,41.7585
2017-06-08,41.7585
2017-06-09,41.7585
2017-06-10,41.7585
2017-06-11,41.7585
2017-06-12,41.7585
2017-06-13,41.7585
2017-06-14,41.7585
2017-06-15,41.7585
2017-06-16,41.7585
2017-06-17,41.7585
2017-06-18,41.7585
2017-06-19,41.7585
2017-06-20,41.7585
2017-06-21,41.7585
2017-06-22,41.7585
2017-06-23,41.7585
2017-06-24,41.7585
2017-06-25,41.7585
2017-06-26,41.7585
2017-06-27,41.7585
2017-06-28,41.7585
2017-06-29,41.7585
2017-06-30,48.4112
2017-07-01,48.4112
2017-07-02,48.4112
2017-07-03,48.4112
2017-07-04,48.4112
2017-07-05,48.4112
2017-07-06,48.4112
2017-07-07,48.4112
2017-07-08,48.4112
2017-07-09,48.4112
2017-07-10,48.4112
2017-07-11,48.4112
2017-07-12,48.4112
2017-07-13,48.4112
2017-07-14,48.4112
2017-07-15,48.4112
2017-07-16,48.4112
2017-07-17,48.4112
2017-07-18,48.4112
2017-07-19,48.4112
2017-07-20,48.4112
2017-07-21,48.4112
2017-07-22,48.4112
2017-07-23,48.4112
2017-07-24,48.4112
2017-07-25,48.4112
2017-07-26,48.4112
2017-07-27,48.4112
2017-07-28,48.4112
2017-07-29,48.4112
2017-07-30,48.4112
2017-07-31,48.4112
2017-08-01,48.4112
2017-08-02,48.4112
2017-08-03,48.4112
2017-08-04,48.4112
2017-08-05,48.4112
2017-08-06,48.4112
2017-08-07,48.4112
2017-08-08,48.4112
2017-08-09,48.4112
2017-08-10,48.4112
2017-08-11,48.4112
2017-08-12,48.4112
2017-08-13,48.4112
2017-08-14,48.4112
2017-08-15,48.4112
2017-08-16,48.4112
2017-08-17,48.4112
2017-08-18,48.4112
2017-08-19,48.4112
2017-08-20,48.4112
2017-08-21,48.4112
2017-08-22,48.4112
2017-08-23,48.4112
2017-08-24,48.4112
2017-08-25,48.4112
2017-08-26,48.4112
2017-08-27,48.4112
2017-08-28,48.4112
2017-08-29,48.4112
2017-08-30,48.4112
2017-08-31,48.4112
2017-09-01,48.4112
2017-09-02,48.4112
2017-09-03,48.4112
2017-09-04,48.4112
2017-09-05,48.4112
2017-09-06,48.4112
2017-09-07,48.4112
2017-09-08,48.4112
2017-09-09,48.4112
2017-09-10,48.4112
2017-09-11,48.4112
2017-09-12,48.4112
2017-09-13,48.4112
2017-09-14,48.4112
2017-09-15,48.4112
2017-09-16,48.4112
2017-09-17,48.4112
2017-09-18,48.4112
2017-09-19,48.4112
2017-09-20,48.4112
2017-09-21,48.4112
2017-09-22,48.4112
2017-09-23,48.4112
2017-09-24,48.4112
2017-09-25,48.4112
2017-09-26,48.4112
2017-09-27,48.4112
2017-09-28,48.4112
2017-09-29,48.4112
2017-09-30,48.4112
2017-10-01,48.4112
2017-10-02,48.4112
2017-10-03,48.4112
2017-10-04,48.4112
2017-10-05,48.4112
2017-10-06,48.4112
2017-10-07,48.4112
2017-10-08,48.4112
2017-10-09,48.4112
2017-10-10,48.4112
2017-10-11,48.4112
2017-10-12,48.4112
2017-10-13,48.4112
2017-10-14,48.4112
2017-10-15,48.4112
2017-10-16,48.4112
2017-10-17,48.4112
2017-10-18,48.4112
2017-10-19,48.4112
2017-10-20,48.4112
2017-10-21,48.4112
2017-10-22,48.4112
2017-10-23,48.4112
2017-10-24,48.4112
2017-10-25,48.4112
2017-10-26,48.4112
2017-10-27,48.4112
2017-10-28,48.4112
2017-10-29,48.4112
2017-10-30,48.4112
2017-10-31,48.4112
2017-11-01,48.4112
2017-11-02,48.4112
2017-11-03,48.4112
2017-11-04,48.4112
2017-11-05,48.4112
2017-11-06,48.4112
2017-11-07,48.4112
2017-11-08,48.4112
2017-11-09,48.4112
2017-11-10,48.4112
2017-11-11,48.4112
2017-11-12,48.4112
2017-11-13,48.4112
2017-11-14,48.4112
2017-11-15,48.4112
2017-11-16,48.4112
2017-11-17,48.4112
2017-11-18,48.4112
2017-11-19,48.4112
2017-11-20,48.4112
2017-11-21,48.4112
2017-11-22,48.4112
2017-11-23,48.4112
2017-11-24,48.4112
2017-11-25,48.4112
2017-11-26,48.4112
2017-11-27,48.4112
2017-11-28,48.4112
2017-11-29,48.4112
2017-11-30,48.4112
2017-12-01,48.4112
2017-12-02,48.4112
2017-12-03,48.4112
2017-12-04,48.4112
2017-12-05,48.4112
2017-12-06,48.4112
2017-12-07,48.4112
2017-12-08,48.4112
2017-12-09,48.4112
2017-12-10,48.4112
2017-12-11,48.4112
2017-12-12,48.4112
2017-12-13,48.4112
2017-12-14,48.4112
2017-12-15,48.4112
2017-12-16,48.4112
2017-12-17,48.4112
2017-12-18,48.4112
2017-12-19,48.4112
2017-12-20,48.4112
2017-12-21,48.4112
2017-12-22,48.4112
2017-12-23,48.4112
2017-12-24,48.4112
2017-12-25,48.4112
2017-12-26,48.4112
2017-12-27,48.4112
2017-12-28,48.4112
2017-12-29,48.4112
2017-12-30,48.4112
2017-12-31,43.8288
2018-01-01,43.8288
2018-01-02,43.8288
2018-01-03,43.8288
2018-01-04,43.8288
2018-01-05,43.8288
2018-01-06,43.8288
2018-01-07,43.8288
2018-01-08,43.8288
2018-01-09,43.8288
2018-01-10,43.8288
2018-01-11,43.8288
2018-01-12,43.8288
2018-01-13,43.8288
2018-01-14,43.8288
2018-01-15,43.8288
2018-01-16,43.8288
2018-01-17,43.8288
2018-01-18,43.8288
2018-01-19,43.8288
2018-01-20,43.8288
2018-01-21,43.8288
2018-01-22,43.8288
2018-01-23,43.8288
2018-01-24,43.8288
2018-01-25,43.8288
2018-01-26,43.8288
2018-01-27,43.8288
2018-01-28,43.8288
2018-01-29,43.8288
2018-01-30,43.8288
2018-01-31,43.8288
2018-02-01,43.8288
2018-02-02,43.8288
2018-02-03,43.8288
2018-02-04,43.8288
2018-02-05,43.8288
2018-02-06,43.8288
2018-02-07,43.8288
2018-02-08,43.8288
2018-02-09,43.8288
2018-02-10,43.8288
2018-02-11,43.8288
2018-02-12,43.8288
2018-02-13,43.8288
2018-02-14,43.8288
2018-02-15,43.8288
2018-02-16,43.8288
2018-02-17,43.8288
2018-02-18,43.8288
2018-02-19,43.8288
2018-02-20,43.8288
2018-02-21,43.8288
2018-02-22,43.8288
2018-02-23,43.8288
2018-02-24,43.8288
2018-02-25,43.8288
2018-02-26,43.8288
2018-02-27,43.8288
2018-02-28,43.8288
2018-03-01,43.8288
2018-03-02,43.8288
2018-03-03,43.8288
2018-03-04,43.8288
2018-03-05,43.8288
2018-03-06,43.8288
2018-03-07,43.8288
2018-03-08,43.8288
2018-03-09,43.8288
2018-03-10,43.8288
2018-03-11,43.8288
2018-03-12,43.8288
2018-03-13,43.8288
2018-03-14,43.8288
2018-03-15,43.8288
2018-03-16,43.8288
2018-03-17,43.8288
2018-03-18,43.8288
2018-03-19,43.8288
2018-03-20,43.8288
2018-03-21,43.8288
2018-03-22,43.8288
2018-03-23,43.8288
2018-03-24,43.8288
2018-03-25,43.8288
2018-03-26,43.8288
2018-03-27,43.8288
2018-03-28,43.8288
2018-03-29,43.8288
2018-03-30,43.8288
2018-03-31,43.8288
2018-04-01,43.8288
2018-04-02,43.8288
2018-04-03,43.8288
2018-04-04,43.8288
2018-04-05,43.8288
2018-04-06,43.8288
2018-04-07,43.8288
2018-04-08,43.8288
2018-04-09,43.8288
2018-04-10,43.8288
2018-04-11,43.8288
2018-04-12,43.8288
2018-04-13,43.8288
2018-04-14,43.8288
2018-04-15,43.8288
2018-04-16,43.8288
2018-04-17,43.8288
2018-04-18,43.8288
2018-04-19,43.8288
2018-04-20,43.8288
2018-04-21,43.8288
2018-04-22,43.8288
2018-04-23,43.8288
2018-04-24,43.8288
2018-04-25,43.8288
2018-04-26,43.8288
2018-04-27,43.8288
2018-04-28,43.8288
2018-04-29,43.8288
2018-04-30,43.8288
2018-05-01,43.8288
2018-05-02,43.8288
2018-05-03,43.8288
2018-05-04,43.8288
2018-05-05,43.8288
2018-05-06,43.8288
2018-05-07,43.8288
2018-05-08,43.8288
2018-05-09,43.8288
2018-05-10,43.8288
2018-05-11,43.8288
2018-05-12,43.8288
2018-05-13,43.8288
2018-05-14,43.8288
2018-05-15,43.8288
2018-05-16,43.8288
2018-05-17,43.8288
2018-05-18,43.8288
2018-05-19,43.8288
2018-05-20,43.8288
2018-05-21,43.8288
2018-05-22,43.8288
2018-05-23,43.8288
2018-05-24,43.8288
2018-05-25,43.8288
2018-05-26,43.8288
2018-05-27,43.8288
2018-05-28,43.8288
2018-05-29,43.8288
2018-05-30,43.8288
2018-05-31,43.8288
2018-06-01,43.8288
2018-06-02,43.8288
2018-06-03,43.8288
2018-06-04,43.8288
2018-06-05,43.8288
2018-06-06,43.8288
2018-06-07,43.8288
2018-06-08,43.8288
2018-06-09,43.8288
2018-06-10,43.8288
2018-06-11,43.8288
2018-06-12,43.8288
2018-06-13,43.8288
2018-06-14,43.8288
2018-06-15,43.8288
2018-06-16,43.8288
2018-06-17,43.8288
2018-06-18,43.8288
2018-06-19,43.8288
2018-06-20,43.8288
2018-06-21,43.8288
2018-06-22,43.8288
2018-06-23,43.8288
2018-06-24,43.8288
2018-06-25,43.8288
2018-06-26,43.8288
2018-06-27,43.8288
2018-06-28,43.8288
2018-06-29,43.8288
2018-06-30,50.408
2018-07-01,50.408
2018-07-02,50.408
2018-07-03,50.408
2018-07-04,50.408
2018-07-05,50.408
2018-07-06,50.408
2018-07-07,50.408
2018-07-08,50.408
2018-07-09,50.408
2018-07-10,50.408
2018-07-11,50.408
2018-07-12,50.408
2018-07-13,50.408
2018-07-14,50.408
2018-07-15,50.408
2018-07-16,50.408
2018-07-17,50.408
2018-07-18,50.408
2018-07-19,50.408
2018-07-20,50.408
2018-07-21,50.408
2018-07-22,50.408
2018-07-23,50.408
2018-07-24,50.408
2018-07-25,50.408
2018-07-26,50.408
2018-07-27,50.408
2018-07-28,50.408
2018-07-29,50.408
2018-07-30,50.408
2018-07-31,50.408
2018-08-01,50.408
2018-08-02,50.408
2018-08-03,50.408
2018-08-04,50.408
2018-08-05,50.408
2018-08-06,50.408
2018-08-07,50.408
2018-08-08,50.408
2018-08-09,50.408
2018-08-10,50.408
2018-08-11,50.408
2018-08-12,50.408
2018-08-13,50.408
2018-08-14,50.408
2018-08-15,50.408
2018-08-16,50.408
2018-08-17,50.408
2018-08-18,50.408
2018-08-19,50.408
2018-08-20,50.408
2018-08-21,50.408
2018-08-22,50.408
2018-08-23,50.408
2018-08-24,50.408
2018-08-25,50.408
2018-08-26,50.408
2018-08-27,50.408
2018-08-28,50.408
2018-08-29,50.408
2018-08-30,50.408
2018-08-31,50.408
2018-09-01,50.408
2018-09-02,50.408
2018-09-03,50.408
2018-09-04,50.408
2018-09-05,50.408
2018-09-06,50.408
2018-09-07,50.408
2018-09-08,50.408
2018-09-09,50.408
2018-09-10,50.408
2018-09-11,50.408
2018-09-12,50.408
2018-09-13,50.408
2018-09-14,50.408
2018-09-15,50.408
2018-09-16,50.408
2018-09-17,50.408
2018-09-18,50.408
2018-09-19,50.408
2018-09-20,50.408
2018-09-21,50.408
2018-09-22,50.408
2018-09-23,50.408
2018-09-24,50.408
2018-09-25,50.408
2018-09-26,50.408
2018-09-27,50.408
2018-09-28,50.408
2018-09-29,50.408
2018-09-30,50.408
2018-10-01,50.408
2018-10-02,50.408
2018-10-03,50.408
2018-10-04,50.408
2018-10-05,50.408
2018-10-06,50.408
2018-10-07,50.408
2018-10-08,50.408
2018-10-09,50.408
2018-10-10,50.408
2018-10-11,50.408
2018-10-12,50.408
2018-10-13,50.408
2018-10-14,50.408
2018-10-15,50.408
2018-10-16,50.408
2018-10-17,50.408
2018-10-18,50.408
2018-10-19,50.408
2018-10-20,50.408
2018-10-21,50.408
2018-10-22,50.408
2018-10-23,50.408
2018-10-24,50.408
2018-10-25,50.408
2018-10-26,50.408
2018-10-27,50.408
2018-10-28,50.408
2018-10-29,50.408
2018-10-30,50.408
2018-10-31,50.408
2018-11-01,50.408
2018-11-02,50.408
2018-11-03,50.408
2018-11-04,50.408
2018-11-05,50.408
2018-11-06,50.408
2018-11-07,50.408
2018-11-08,50.408
2018-11-09,50.408
2018-11-10,50.408
2018-11-11,50.408
2018-11-12,50.408
2018-11-13,50.408
2018-11-14,50.408
2018-11-15,50.408
2018-11-16,50.408
2018-11-17,50.408
2018-11-18,50.408
2018-11-19,50.408
2018-11-20,50.408
2018-11-21,50.408
2018-11-22,50.408
2018-11-23,50.408
2018-11-24,50.408
2018-11-25,50.408
2018-11-26,50.408
2018-11-27,50.408
2018-11-28,50.408
2018-11-29,50.408
2018-11-30,50.408
2018-12-01,50.408
2018-12-02,50.408
2018-12-03,50.408
2018-12-04,50.408
2018-12-05,50.408
2018-12-06,50.408
2018-12-07,50.408
2018-12-08,50.408
2018-12-09,50.408
2018-12-10,50.408
2018-12-11,50.408
2018-12-12,50.408
2018-12-13,50.408
2018-12-14,50.408
2018-12-15,50.408
2018-12-16,50.408
2018-12-17,50.408
2018-12-18,50.408
2018-12-19,50.408
2018-12-20,50.408
2018-12-21,50.408
2018-12-22,50.408
2018-12-23,50.408
2018-12-24,50.408
2018-12-25,50.408
2018-12-26,50.408
2018-12-27,50.408
2018-12-28,50.408
2018-12-29,50.408
2018-12-30,50.408
2018-12-31,46.7476
2019-01-01,46.7476
2019-01-02,46.7476
2019-01-03,46.7476
2019-01-04,46.7476
2019-01-05,46.7476
2019-01-06,46.7476
2019-01-07,46.7476
2019-01-08,46.7476
2019-01-09,46.7476
2019-01-10,46.7476
2019-01-11,46.7476
2019-01-12,46.7476
2019-01-13,46.7476
2019-01-14,46.7476
2019-01-15,46.7476
2019-01-16,46.7476
2019-01-17,46.7476
2019-01-18,46.7476
2019-01-19,46.7476
2019-01-20,46.7476
2019-01-21,46.7476
2019-01-22,46.7476
2019-01-23,46.7476
2019-01-24,46.7476
2019-01-25,46.7476
2019-01-26,46.7476
2019-01-27,46.7476
2019-01-28,46.7476
2019-01-29,46.7476
2019-01-30,46.7476
2019-01-31,46.7476
2019-02-01,46.7476
2019-02-02,46.7476
2019-02-03,46.7476
2019-02-04,46.7476
2019-02-05,46.7476
2019-02-06,46.7476
2019-02-07,46.7476
2019-02-08,46.7476
2019-02-09,46.7476
2019-02-10,46.7476
2019-02-11,46.7476
2019-02-12,46.7476
2019-02-13,46.7476
2019-02-14,46.7476
2019-02-15,46.7476
2019-02-16,46.7476
2019-02-17,46.7476
2019-02-18,46.7476
2019-02-19,46.7476
2019-02-20,46.7476
2019-02-21,46.7476
2019-02-22,46.7476
2019-02-23,46.7476
2019-02-24,46.7476
2019-02-25,46.7476
2019-02-26,46.7476
2019-02-27,46.7476
2019-02-28,46.7476
2019-03-01,46.7476
2019-03-02,46.7476
2019-03-03,46.7476
2019-03-04,46.7476
2019-03-05,46.7476
2019-03-06,46.7476
2019-03-07,46.7476
2019-03-08,46.7476
2019-03-09,46.7476
2019-03-10,46.7476
2019-03-11,46.7476
2019-03-12,46.7476
2019-03-13,46.7476
2019-03-14,46.7476
2019-03-15,46.7476
2019-03-16,46.7476
2019-03-17,46.7476
2019-03-18,46.7476
2019-03-19,46.7476
2019-03-20,46.7476
2019-03-21,46.7476
2019-03-22,46.7476
2019-03-23,46.7476
2019-03-24,46.7476
2019-03-25,46.7476
2019-03-26,46.7476
2019-03-27,46.7476
2019-03-28,46.7476
2019-03-29,46.7476
2019-03-30,46.7476
2019-03-31,46.7476
2019-04-01,46.7476
2019-04-02,46.7476
2019-04-03,46.7476
2019-04-04,46.7476
2019-04-05,46.7476
2019-04-06,46.7476
2019-04-07,46.7476
2019-04-08,46.7476
2019-04-09,46.7476
2019-04-10,46.7476
2019-04-11,46.7476
2019-04-12,46.7476
2019-04-13,46.7476
2019-04-14,46.7476
2019-04-15,46.7476
2019-04-16,46.7476
2019-04-17,46.7476
2019-04-18,46.7476
2019-04-19,46.7476
2019-04-20,46.7476
2019-04-21,46.7476
2019-04-22,46.7476
2019-04-23,46.7476
2019-04-24,46.7476
2019-04-25,46.7476
2019-04-26,46.7476
2019-04-27,46.7476
2019-04-28,46.7476
2019-04-29,46.7476
2019-04-30,46.7476
2019-05-01,46.7476
2019-05-02,46.7476
2019-05-03,46.7476
2019-05-04,46.7476
2019-05-05,46.7476
2019-05-06,46.7476
2019-05-07,46.7476
2019-05-08,46.7476
2019-05-09,46.7476
2019-05-10,46.7476
2019-05-11,46.7476
2019-05-12,46.7476
2019-05-13,46.7476
2019-05-14,46.7476
2019-05-15,46.7476
2019-05-16,46.7476
2019-05-17,46.7476
2019-05-18,46.7476
2019-05-19,46.7476
2019-05-20,46.7476
2019-05-21,46.7476
2019-05-22,46.7476
2019-05-23,46.7476
2019-05-24,46.7476
2019-05-25,46.7476
2019-05-26,46.7476
2019-05-27,46.7476
2019-05-28,46.7476
2019-05-29,46.7476
2019-05-30,46.7476
2019-05-31,46.7476
2019-06-01,46.7476
2019-06-02,46.7476
2019-06-03,46.7476
2019-06-04,46.7476
2019-06-05,46.7476
2019-06-06,46.7476
2019-06-07,46.7476
2019-06-08,46.7476
2019-06-09,46.7476
2019-06-10,46.7476
2019-06-11,46.7476
2019-06-12,46.7476
2019-06-13,46.7476
2019-06-14,46.7476
2019-06-15,46.7476
2019-06-16,46.7476
2019-06-17,46.7476
2019-06-18,46.7476
2019-06-19,46.7476
2019-06-20,46.7476
2019-06-21,46.7476
2019-06-22,46.7476
2019-06-23,46.7476
2019-06-24,46.7476
2019-06-25,46.7476
2019-06-26,46.7476
2019-06-27,46.7476
2019-06-28,46.7476
2019-06-29,46.7476
2019-06-30,55.3729
2019-07-01,55.3729
2019-07-02,55.3729
2019-07-03,55.3729
2019-07-04,55.3729
2019-07-05,55.3729
2019-07-06,55.3729
2019-07-07,55.3729
2019-07-08,55.3729
2019-07-09,55.3729
2019-07-10,55.3729
2019-07-11,55.3729
2019-07-12,55.3729
2019-07-13,55.3729
2019-07-14,55.3729
2019-07-15,55.3729
2019-07-16,55.3729
2019-07-17,55.3729
2019-07-18,55.3729
2019-07-19,55.3729
2019-07-20,55.3729
2019-07-21,55.3729
2019-07-22,55.3729
2019-07-23,55.3729
2019-07-24,55.3729
2019-07-25,55.3729
2019-07-26,55.3729
2019-07-27,55.3729
2019-07-28,55.3729
2019-07-29,55.3729
2019-07-30,55.3729
2019-07-31,55.3729
2019-08-01,55.3729
2019-08-02,55.3729
2019-08-03,55.3729
2019-08-04,55.3729
2019-08-05,55.3729
2019-08-06,55.3729
2019-08-07,55.3729
2019-08-08,55.3729
2019-08-09,55.3729
2019-08-10,55.3729
