,SMWH LN Equity
2013-04-09,57.7778
2013-04-10,57.7778
2013-04-11,57.7778
2013-04-12,57.7778
2013-04-13,57.7778
2013-04-14,57.7778
2013-04-15,57.7778
2013-04-16,57.7778
2013-04-17,57.7778
2013-04-18,57.7778
2013-04-19,57.7778
2013-04-20,57.7778
2013-04-21,57.7778
2013-04-22,57.7778
2013-04-23,57.7778
2013-04-24,57.7778
2013-04-25,57.7778
2013-04-26,57.7778
2013-04-27,57.7778
2013-04-28,57.7778
2013-04-29,57.7778
2013-04-30,57.7778
2013-05-01,57.7778
2013-05-02,57.7778
2013-05-03,57.7778
2013-05-04,57.7778
2013-05-05,57.7778
2013-05-06,57.7778
2013-05-07,57.7778
2013-05-08,57.7778
2013-05-09,57.7778
2013-05-10,57.7778
2013-05-11,57.7778
2013-05-12,57.7778
2013-05-13,57.7778
2013-05-14,57.7778
2013-05-15,57.7778
2013-05-16,57.7778
2013-05-17,57.7778
2013-05-18,57.7778
2013-05-19,57.7778
2013-05-20,57.7778
2013-05-21,57.7778
2013-05-22,57.7778
2013-05-23,57.7778
2013-05-24,57.7778
2013-05-25,57.7778
2013-05-26,57.7778
2013-05-27,57.7778
2013-05-28,57.7778
2013-05-29,57.7778
2013-05-30,57.7778
2013-05-31,57.7778
2013-06-01,57.7778
2013-06-02,57.7778
2013-06-03,57.7778
2013-06-04,57.7778
2013-06-05,57.7778
2013-06-06,57.7778
2013-06-07,57.7778
2013-06-08,57.7778
2013-06-09,57.7778
2013-06-10,57.7778
2013-06-11,57.7778
2013-06-12,57.7778
2013-06-13,57.7778
2013-06-14,57.7778
2013-06-15,57.7778
2013-06-16,57.7778
2013-06-17,57.7778
2013-06-18,57.7778
2013-06-19,57.7778
2013-06-20,57.7778
2013-06-21,57.7778
2013-06-22,57.7778
2013-06-23,57.7778
2013-06-24,57.7778
2013-06-25,57.7778
2013-06-26,57.7778
2013-06-27,57.7778
2013-06-28,57.7778
2013-06-29,57.7778
2013-06-30,57.7778
2013-07-01,57.7778
2013-07-02,57.7778
2013-07-03,57.7778
2013-07-04,57.7778
2013-07-05,57.7778
2013-07-06,57.7778
2013-07-07,57.7778
2013-07-08,57.7778
2013-07-09,57.7778
2013-07-10,57.7778
2013-07-11,57.7778
2013-07-12,57.7778
2013-07-13,57.7778
2013-07-14,57.7778
2013-07-15,57.7778
2013-07-16,57.7778
2013-07-17,57.7778
2013-07-18,57.7778
2013-07-19,57.7778
2013-07-20,57.7778
2013-07-21,57.7778
2013-07-22,57.7778
2013-07-23,57.7778
2013-07-24,57.7778
2013-07-25,57.7778
2013-07-26,57.7778
2013-07-27,57.7778
2013-07-28,57.7778
2013-07-29,57.7778
2013-07-30,57.7778
2013-07-31,57.7778
2013-08-01,57.7778
2013-08-02,57.7778
2013-08-03,57.7778
2013-08-04,57.7778
2013-08-05,57.7778
2013-08-06,57.7778
2013-08-07,57.7778
2013-08-08,57.7778
2013-08-09,57.7778
2013-08-10,57.7778
2013-08-11,57.7778
2013-08-12,57.7778
2013-08-13,57.7778
2013-08-14,57.7778
2013-08-15,57.7778
2013-08-16,57.7778
2013-08-17,57.7778
2013-08-18,57.7778
2013-08-19,57.7778
2013-08-20,57.7778
2013-08-21,57.7778
2013-08-22,57.7778
2013-08-23,57.7778
2013-08-24,57.7778
2013-08-25,57.7778
2013-08-26,57.7778
2013-08-27,57.7778
2013-08-28,57.7778
2013-08-29,57.7778
2013-08-30,57.7778
2013-08-31,82.2335
2013-09-01,82.2335
2013-09-02,82.2335
2013-09-03,82.2335
2013-09-04,82.2335
2013-09-05,82.2335
2013-09-06,82.2335
2013-09-07,82.2335
2013-09-08,82.2335
2013-09-09,82.2335
2013-09-10,82.2335
2013-09-11,82.2335
2013-09-12,82.2335
2013-09-13,82.2335
2013-09-14,82.2335
2013-09-15,82.2335
2013-09-16,82.2335
2013-09-17,82.2335
2013-09-18,82.2335
2013-09-19,82.2335
2013-09-20,82.2335
2013-09-21,82.2335
2013-09-22,82.2335
2013-09-23,82.2335
2013-09-24,82.2335
2013-09-25,82.2335
2013-09-26,82.2335
2013-09-27,82.2335
2013-09-28,82.2335
2013-09-29,82.2335
2013-09-30,82.2335
2013-10-01,82.2335
2013-10-02,82.2335
2013-10-03,82.2335
2013-10-04,82.2335
2013-10-05,82.2335
2013-10-06,82.2335
2013-10-07,82.2335
2013-10-08,82.2335
2013-10-09,82.2335
2013-10-10,82.2335
2013-10-11,82.2335
2013-10-12,82.2335
2013-10-13,82.2335
2013-10-14,82.2335
2013-10-15,82.2335
2013-10-16,82.2335
2013-10-17,82.2335
2013-10-18,82.2335
2013-10-19,82.2335
2013-10-20,82.2335
2013-10-21,82.2335
2013-10-22,82.2335
2013-10-23,82.2335
2013-10-24,82.2335
2013-10-25,82.2335
2013-10-26,82.2335
2013-10-27,82.2335
2013-10-28,82.2335
2013-10-29,82.2335
2013-10-30,82.2335
2013-10-31,82.2335
2013-11-01,82.2335
2013-11-02,82.2335
2013-11-03,82.2335
2013-11-04,82.2335
2013-11-05,82.2335
2013-11-06,82.2335
2013-11-07,82.2335
2013-11-08,82.2335
2013-11-09,82.2335
2013-11-10,82.2335
2013-11-11,82.2335
2013-11-12,82.2335
2013-11-13,82.2335
2013-11-14,82.2335
2013-11-15,82.2335
2013-11-16,82.2335
2013-11-17,82.2335
2013-11-18,82.2335
2013-11-19,82.2335
2013-11-20,82.2335
2013-11-21,82.2335
2013-11-22,82.2335
2013-11-23,82.2335
2013-11-24,82.2335
2013-11-25,82.2335
2013-11-26,82.2335
2013-11-27,82.2335
2013-11-28,82.2335
2013-11-29,82.2335
2013-11-30,82.2335
2013-12-01,82.2335
2013-12-02,82.2335
2013-12-03,82.2335
2013-12-04,82.2335
2013-12-05,82.2335
2013-12-06,82.2335
2013-12-07,82.2335
2013-12-08,82.2335
2013-12-09,82.2335
2013-12-10,82.2335
2013-12-11,82.2335
2013-12-12,82.2335
2013-12-13,82.2335
2013-12-14,82.2335
2013-12-15,82.2335
2013-12-16,82.2335
2013-12-17,82.2335
2013-12-18,82.2335
2013-12-19,82.2335
2013-12-20,82.2335
2013-12-21,82.2335
2013-12-22,82.2335
2013-12-23,82.2335
2013-12-24,82.2335
2013-12-25,82.2335
2013-12-26,82.2335
2013-12-27,82.2335
2013-12-28,82.2335
2013-12-29,82.2335
2013-12-30,82.2335
2013-12-31,82.2335
2014-01-01,82.2335
2014-01-02,82.2335
2014-01-03,82.2335
2014-01-04,82.2335
2014-01-05,82.2335
2014-01-06,82.2335
2014-01-07,82.2335
2014-01-08,82.2335
2014-01-09,82.2335
2014-01-10,82.2335
2014-01-11,82.2335
2014-01-12,82.2335
2014-01-13,82.2335
2014-01-14,82.2335
2014-01-15,82.2335
2014-01-16,82.2335
2014-01-17,82.2335
2014-01-18,82.2335
2014-01-19,82.2335
2014-01-20,82.2335
2014-01-21,82.2335
2014-01-22,82.2335
2014-01-23,82.2335
2014-01-24,82.2335
2014-01-25,82.2335
2014-01-26,82.2335
2014-01-27,82.2335
2014-01-28,82.2335
2014-01-29,82.2335
2014-01-30,82.2335
2014-01-31,82.2335
2014-02-01,82.2335
2014-02-02,82.2335
2014-02-03,82.2335
2014-02-04,82.2335
2014-02-05,82.2335
2014-02-06,82.2335
2014-02-07,82.2335
2014-02-08,82.2335
2014-02-09,82.2335
2014-02-10,82.2335
2014-02-11,82.2335
2014-02-12,82.2335
2014-02-13,82.2335
2014-02-14,82.2335
2014-02-15,82.2335
2014-02-16,82.2335
2014-02-17,82.2335
2014-02-18,82.2335
2014-02-19,82.2335
2014-02-20,82.2335
2014-02-21,82.2335
2014-02-22,82.2335
2014-02-23,82.2335
2014-02-24,82.2335
2014-02-25,82.2335
2014-02-26,82.2335
2014-02-27,82.2335
2014-02-28,82.1256
2014-03-01,82.1256
2014-03-02,82.1256
2014-03-03,82.1256
2014-03-04,82.1256
2014-03-05,82.1256
2014-03-06,82.1256
2014-03-07,82.1256
2014-03-08,82.1256
2014-03-09,82.1256
2014-03-10,82.1256
2014-03-11,82.1256
2014-03-12,82.1256
2014-03-13,82.1256
2014-03-14,82.1256
2014-03-15,82.1256
2014-03-16,82.1256
2014-03-17,82.1256
2014-03-18,82.1256
2014-03-19,82.1256
2014-03-20,82.1256
2014-03-21,82.1256
2014-03-22,82.1256
2014-03-23,82.1256
2014-03-24,82.1256
2014-03-25,82.1256
2014-03-26,82.1256
2014-03-27,82.1256
2014-03-28,82.1256
2014-03-29,82.1256
2014-03-30,82.1256
2014-03-31,82.1256
2014-04-01,82.1256
2014-04-02,82.1256
2014-04-03,82.1256
2014-04-04,82.1256
2014-04-05,82.1256
2014-04-06,82.1256
2014-04-07,82.1256
2014-04-08,82.1256
2014-04-09,82.1256
2014-04-10,82.1256
2014-04-11,82.1256
2014-04-12,82.1256
2014-04-13,82.1256
2014-04-14,82.1256
2014-04-15,82.1256
2014-04-16,82.1256
2014-04-17,82.1256
2014-04-18,82.1256
2014-04-19,82.1256
2014-04-20,82.1256
2014-04-21,82.1256
2014-04-22,82.1256
2014-04-23,82.1256
2014-04-24,82.1256
2014-04-25,82.1256
2014-04-26,82.1256
2014-04-27,82.1256
2014-04-28,82.1256
2014-04-29,82.1256
2014-04-30,82.1256
2014-05-01,82.1256
2014-05-02,82.1256
2014-05-03,82.1256
2014-05-04,82.1256
2014-05-05,82.1256
2014-05-06,82.1256
2014-05-07,82.1256
2014-05-08,82.1256
2014-05-09,82.1256
2014-05-10,82.1256
2014-05-11,82.1256
2014-05-12,82.1256
2014-05-13,82.1256
2014-05-14,82.1256
2014-05-15,82.1256
2014-05-16,82.1256
2014-05-17,82.1256
2014-05-18,82.1256
2014-05-19,82.1256
2014-05-20,82.1256
2014-05-21,82.1256
2014-05-22,82.1256
2014-05-23,82.1256
2014-05-24,82.1256
2014-05-25,82.1256
2014-05-26,82.1256
2014-05-27,82.1256
2014-05-28,82.1256
2014-05-29,82.1256
2014-05-30,82.1256
2014-05-31,82.1256
2014-06-01,82.1256
2014-06-02,82.1256
2014-06-03,82.1256
2014-06-04,82.1256
2014-06-05,82.1256
2014-06-06,82.1256
2014-06-07,82.1256
2014-06-08,82.1256
2014-06-09,82.1256
2014-06-10,82.1256
2014-06-11,82.1256
2014-06-12,82.1256
2014-06-13,82.1256
2014-06-14,82.1256
2014-06-15,82.1256
2014-06-16,82.1256
2014-06-17,82.1256
2014-06-18,82.1256
2014-06-19,82.1256
2014-06-20,82.1256
2014-06-21,82.1256
2014-06-22,82.1256
2014-06-23,82.1256
2014-06-24,82.1256
2014-06-25,82.1256
2014-06-26,82.1256
2014-06-27,82.1256
2014-06-28,82.1256
2014-06-29,82.1256
2014-06-30,82.1256
2014-07-01,82.1256
2014-07-02,82.1256
2014-07-03,82.1256
2014-07-04,82.1256
2014-07-05,82.1256
2014-07-06,82.1256
2014-07-07,82.1256
2014-07-08,82.1256
2014-07-09,82.1256
2014-07-10,82.1256
2014-07-11,82.1256
2014-07-12,82.1256
2014-07-13,82.1256
2014-07-14,82.1256
2014-07-15,82.1256
2014-07-16,82.1256
2014-07-17,82.1256
2014-07-18,82.1256
2014-07-19,82.1256
2014-07-20,82.1256
2014-07-21,82.1256
2014-07-22,82.1256
2014-07-23,82.1256
2014-07-24,82.1256
2014-07-25,82.1256
2014-07-26,82.1256
2014-07-27,82.1256
2014-07-28,82.1256
2014-07-29,82.1256
2014-07-30,82.1256
2014-07-31,82.1256
2014-08-01,82.1256
2014-08-02,82.1256
2014-08-03,82.1256
2014-08-04,82.1256
2014-08-05,82.1256
2014-08-06,82.1256
2014-08-07,82.1256
2014-08-08,82.1256
2014-08-09,82.1256
2014-08-10,82.1256
2014-08-11,82.1256
2014-08-12,82.1256
2014-08-13,82.1256
2014-08-14,82.1256
2014-08-15,82.1256
2014-08-16,82.1256
2014-08-17,82.1256
2014-08-18,82.1256
2014-08-19,82.1256
2014-08-20,82.1256
2014-08-21,82.1256
2014-08-22,82.1256
2014-08-23,82.1256
2014-08-24,82.1256
2014-08-25,82.1256
2014-08-26,82.1256
2014-08-27,82.1256
2014-08-28,82.1256
2014-08-29,82.1256
2014-08-30,82.1256
2014-08-31,90.6404
2014-09-01,90.6404
2014-09-02,90.6404
2014-09-03,90.6404
2014-09-04,90.6404
2014-09-05,90.6404
2014-09-06,90.6404
2014-09-07,90.6404
2014-09-08,90.6404
2014-09-09,90.6404
2014-09-10,90.6404
2014-09-11,90.6404
2014-09-12,90.6404
2014-09-13,90.6404
2014-09-14,90.6404
2014-09-15,90.6404
2014-09-16,90.6404
2014-09-17,90.6404
2014-09-18,90.6404
2014-09-19,90.6404
2014-09-20,90.6404
2014-09-21,90.6404
2014-09-22,90.6404
2014-09-23,90.6404
2014-09-24,90.6404
2014-09-25,90.6404
2014-09-26,90.6404
2014-09-27,90.6404
2014-09-28,90.6404
2014-09-29,90.6404
2014-09-30,90.6404
2014-10-01,90.6404
2014-10-02,90.6404
2014-10-03,90.6404
2014-10-04,90.6404
2014-10-05,90.6404
2014-10-06,90.6404
2014-10-07,90.6404
2014-10-08,90.6404
2014-10-09,90.6404
2014-10-10,90.6404
2014-10-11,90.6404
2014-10-12,90.6404
2014-10-13,90.6404
2014-10-14,90.6404
2014-10-15,90.6404
2014-10-16,90.6404
2014-10-17,90.6404
2014-10-18,90.6404
2014-10-19,90.6404
2014-10-20,90.6404
2014-10-21,90.6404
2014-10-22,90.6404
2014-10-23,90.6404
2014-10-24,90.6404
2014-10-25,90.6404
2014-10-26,90.6404
2014-10-27,90.6404
2014-10-28,90.6404
2014-10-29,90.6404
2014-10-30,90.6404
2014-10-31,90.6404
2014-11-01,90.6404
2014-11-02,90.6404
2014-11-03,90.6404
2014-11-04,90.6404
2014-11-05,90.6404
2014-11-06,90.6404
2014-11-07,90.6404
2014-11-08,90.6404
2014-11-09,90.6404
2014-11-10,90.6404
2014-11-11,90.6404
2014-11-12,90.6404
2014-11-13,90.6404
2014-11-14,90.6404
2014-11-15,90.6404
2014-11-16,90.6404
2014-11-17,90.6404
2014-11-18,90.6404
2014-11-19,90.6404
2014-11-20,90.6404
2014-11-21,90.6404
2014-11-22,90.6404
2014-11-23,90.6404
2014-11-24,90.6404
2014-11-25,90.6404
2014-11-26,90.6404
2014-11-27,90.6404
2014-11-28,90.6404
2014-11-29,90.6404
2014-11-30,90.6404
2014-12-01,90.6404
2014-12-02,90.6404
2014-12-03,90.6404
2014-12-04,90.6404
2014-12-05,90.6404
2014-12-06,90.6404
2014-12-07,90.6404
2014-12-08,90.6404
2014-12-09,90.6404
2014-12-10,90.6404
2014-12-11,90.6404
2014-12-12,90.6404
2014-12-13,90.6404
2014-12-14,90.6404
2014-12-15,90.6404
2014-12-16,90.6404
2014-12-17,90.6404
2014-12-18,90.6404
2014-12-19,90.6404
2014-12-20,90.6404
2014-12-21,90.6404
2014-12-22,90.6404
2014-12-23,90.6404
2014-12-24,90.6404
2014-12-25,90.6404
2014-12-26,90.6404
2014-12-27,90.6404
2014-12-28,90.6404
2014-12-29,90.6404
2014-12-30,90.6404
2014-12-31,90.6404
2015-01-01,90.6404
2015-01-02,90.6404
2015-01-03,90.6404
2015-01-04,90.6404
2015-01-05,90.6404
2015-01-06,90.6404
2015-01-07,90.6404
2015-01-08,90.6404
2015-01-09,90.6404
2015-01-10,90.6404
2015-01-11,90.6404
2015-01-12,90.6404
2015-01-13,90.6404
2015-01-14,90.6404
2015-01-15,90.6404
2015-01-16,90.6404
2015-01-17,90.6404
2015-01-18,90.6404
2015-01-19,90.6404
2015-01-20,90.6404
2015-01-21,90.6404
2015-01-22,90.6404
2015-01-23,90.6404
2015-01-24,90.6404
2015-01-25,90.6404
2015-01-26,90.6404
2015-01-27,90.6404
2015-01-28,90.6404
2015-01-29,90.6404
2015-01-30,90.6404
2015-01-31,90.6404
2015-02-01,90.6404
2015-02-02,90.6404
2015-02-03,90.6404
2015-02-04,90.6404
2015-02-05,90.6404
2015-02-06,90.6404
2015-02-07,90.6404
2015-02-08,90.6404
2015-02-09,90.6404
2015-02-10,90.6404
2015-02-11,90.6404
2015-02-12,90.6404
2015-02-13,90.6404
2015-02-14,90.6404
2015-02-15,90.6404
2015-02-16,90.6404
2015-02-17,90.6404
2015-02-18,90.6404
2015-02-19,90.6404
2015-02-20,90.6404
2015-02-21,90.6404
2015-02-22,90.6404
2015-02-23,90.6404
2015-02-24,90.6404
2015-02-25,90.6404
2015-02-26,90.6404
2015-02-27,90.6404
2015-02-28,81.0127
2015-03-01,81.0127
2015-03-02,81.0127
2015-03-03,81.0127
2015-03-04,81.0127
2015-03-05,81.0127
2015-03-06,81.0127
2015-03-07,81.0127
2015-03-08,81.0127
2015-03-09,81.0127
2015-03-10,81.0127
2015-03-11,81.0127
2015-03-12,81.0127
2015-03-13,81.0127
2015-03-14,81.0127
2015-03-15,81.0127
2015-03-16,81.0127
2015-03-17,81.0127
2015-03-18,81.0127
2015-03-19,81.0127
2015-03-20,81.0127
2015-03-21,81.0127
2015-03-22,81.0127
2015-03-23,81.0127
2015-03-24,81.0127
2015-03-25,81.0127
2015-03-26,81.0127
2015-03-27,81.0127
2015-03-28,81.0127
2015-03-29,81.0127
2015-03-30,81.0127
2015-03-31,81.0127
2015-04-01,81.0127
2015-04-02,81.0127
2015-04-03,81.0127
2015-04-04,81.0127
2015-04-05,81.0127
2015-04-06,81.0127
2015-04-07,81.0127
2015-04-08,81.0127
2015-04-09,81.0127
2015-04-10,81.0127
2015-04-11,81.0127
2015-04-12,81.0127
2015-04-13,81.0127
2015-04-14,81.0127
2015-04-15,81.0127
2015-04-16,81.0127
2015-04-17,81.0127
2015-04-18,81.0127
2015-04-19,81.0127
2015-04-20,81.0127
2015-04-21,81.0127
2015-04-22,81.0127
2015-04-23,81.0127
2015-04-24,81.0127
2015-04-25,81.0127
2015-04-26,81.0127
2015-04-27,81.0127
2015-04-28,81.0127
2015-04-29,81.0127
2015-04-30,81.0127
2015-05-01,81.0127
2015-05-02,81.0127
2015-05-03,81.0127
2015-05-04,81.0127
2015-05-05,81.0127
2015-05-06,81.0127
2015-05-07,81.0127
2015-05-08,81.0127
2015-05-09,81.0127
2015-05-10,81.0127
2015-05-11,81.0127
2015-05-12,81.0127
2015-05-13,81.0127
2015-05-14,81.0127
2015-05-15,81.0127
2015-05-16,81.0127
2015-05-17,81.0127
2015-05-18,81.0127
2015-05-19,81.0127
2015-05-20,81.0127
2015-05-21,81.0127
2015-05-22,81.0127
2015-05-23,81.0127
2015-05-24,81.0127
2015-05-25,81.0127
2015-05-26,81.0127
2015-05-27,81.0127
2015-05-28,81.0127
2015-05-29,81.0127
2015-05-30,81.0127
2015-05-31,81.0127
2015-06-01,81.0127
2015-06-02,81.0127
2015-06-03,81.0127
2015-06-04,81.0127
2015-06-05,81.0127
2015-06-06,81.0127
2015-06-07,81.0127
2015-06-08,81.0127
2015-06-09,81.0127
2015-06-10,81.0127
2015-06-11,81.0127
2015-06-12,81.0127
2015-06-13,81.0127
2015-06-14,81.0127
2015-06-15,81.0127
2015-06-16,81.0127
2015-06-17,81.0127
2015-06-18,81.0127
2015-06-19,81.0127
2015-06-20,81.0127
2015-06-21,81.0127
2015-06-22,81.0127
2015-06-23,81.0127
2015-06-24,81.0127
2015-06-25,81.0127
2015-06-26,81.0127
2015-06-27,81.0127
2015-06-28,81.0127
2015-06-29,81.0127
2015-06-30,81.0127
2015-07-01,81.0127
2015-07-02,81.0127
2015-07-03,81.0127
2015-07-04,81.0127
2015-07-05,81.0127
2015-07-06,81.0127
2015-07-07,81.0127
2015-07-08,81.0127
2015-07-09,81.0127
2015-07-10,81.0127
2015-07-11,81.0127
2015-07-12,81.0127
2015-07-13,81.0127
2015-07-14,81.0127
2015-07-15,81.0127
2015-07-16,81.0127
2015-07-17,81.0127
2015-07-18,81.0127
2015-07-19,81.0127
2015-07-20,81.0127
2015-07-21,81.0127
2015-07-22,81.0127
2015-07-23,81.0127
2015-07-24,81.0127
2015-07-25,81.0127
2015-07-26,81.0127
2015-07-27,81.0127
2015-07-28,81.0127
2015-07-29,81.0127
2015-07-30,81.0127
2015-07-31,81.0127
2015-08-01,81.0127
2015-08-02,81.0127
2015-08-03,81.0127
2015-08-04,81.0127
2015-08-05,81.0127
2015-08-06,81.0127
2015-08-07,81.0127
2015-08-08,81.0127
2015-08-09,81.0127
2015-08-10,81.0127
2015-08-11,81.0127
2015-08-12,81.0127
2015-08-13,81.0127
2015-08-14,81.0127
2015-08-15,81.0127
2015-08-16,81.0127
2015-08-17,81.0127
2015-08-18,81.0127
2015-08-19,81.0127
2015-08-20,81.0127
2015-08-21,81.0127
2015-08-22,81.0127
2015-08-23,81.0127
2015-08-24,81.0127
2015-08-25,81.0127
2015-08-26,81.0127
2015-08-27,81.0127
2015-08-28,81.0127
2015-08-29,81.0127
2015-08-30,81.0127
2015-08-31,81.4516
2015-09-01,81.4516
2015-09-02,81.4516
2015-09-03,81.4516
2015-09-04,81.4516
2015-09-05,81.4516
2015-09-06,81.4516
2015-09-07,81.4516
2015-09-08,81.4516
2015-09-09,81.4516
2015-09-10,81.4516
2015-09-11,81.4516
2015-09-12,81.4516
2015-09-13,81.4516
2015-09-14,81.4516
2015-09-15,81.4516
2015-09-16,81.4516
2015-09-17,81.4516
2015-09-18,81.4516
2015-09-19,81.4516
2015-09-20,81.4516
2015-09-21,81.4516
2015-09-22,81.4516
2015-09-23,81.4516
2015-09-24,81.4516
2015-09-25,81.4516
2015-09-26,81.4516
2015-09-27,81.4516
2015-09-28,81.4516
2015-09-29,81.4516
2015-09-30,81.4516
2015-10-01,81.4516
2015-10-02,81.4516
2015-10-03,81.4516
2015-10-04,81.4516
2015-10-05,81.4516
2015-10-06,81.4516
2015-10-07,81.4516
2015-10-08,81.4516
2015-10-09,81.4516
2015-10-10,81.4516
2015-10-11,81.4516
2015-10-12,81.4516
2015-10-13,81.4516
2015-10-14,81.4516
2015-10-15,81.4516
2015-10-16,81.4516
2015-10-17,81.4516
2015-10-18,81.4516
2015-10-19,81.4516
2015-10-20,81.4516
2015-10-21,81.4516
2015-10-22,81.4516
2015-10-23,81.4516
2015-10-24,81.4516
2015-10-25,81.4516
2015-10-26,81.4516
2015-10-27,81.4516
2015-10-28,81.4516
2015-10-29,81.4516
2015-10-30,81.4516
2015-10-31,81.4516
2015-11-01,81.4516
2015-11-02,81.4516
2015-11-03,81.4516
2015-11-04,81.4516
2015-11-05,81.4516
2015-11-06,81.4516
2015-11-07,81.4516
2015-11-08,81.4516
2015-11-09,81.4516
2015-11-10,81.4516
2015-11-11,81.4516
2015-11-12,81.4516
2015-11-13,81.4516
2015-11-14,81.4516
2015-11-15,81.4516
2015-11-16,81.4516
2015-11-17,81.4516
2015-11-18,81.4516
2015-11-19,81.4516
2015-11-20,81.4516
2015-11-21,81.4516
2015-11-22,81.4516
2015-11-23,81.4516
2015-11-24,81.4516
2015-11-25,81.4516
2015-11-26,81.4516
2015-11-27,81.4516
2015-11-28,81.4516
2015-11-29,81.4516
2015-11-30,81.4516
2015-12-01,81.4516
2015-12-02,81.4516
2015-12-03,81.4516
2015-12-04,81.4516
2015-12-05,81.4516
2015-12-06,81.4516
2015-12-07,81.4516
2015-12-08,81.4516
2015-12-09,81.4516
2015-12-10,81.4516
2015-12-11,81.4516
2015-12-12,81.4516
2015-12-13,81.4516
2015-12-14,81.4516
2015-12-15,81.4516
2015-12-16,81.4516
2015-12-17,81.4516
2015-12-18,81.4516
2015-12-19,81.4516
2015-12-20,81.4516
2015-12-21,81.4516
2015-12-22,81.4516
2015-12-23,81.4516
2015-12-24,81.4516
2015-12-25,81.4516
2015-12-26,81.4516
2015-12-27,81.4516
2015-12-28,81.4516
2015-12-29,81.4516
2015-12-30,81.4516
2015-12-31,81.4516
2016-01-01,81.4516
2016-01-02,81.4516
2016-01-03,81.4516
2016-01-04,81.4516
2016-01-05,81.4516
2016-01-06,81.4516
2016-01-07,81.4516
2016-01-08,81.4516
2016-01-09,81.4516
2016-01-10,81.4516
2016-01-11,81.4516
2016-01-12,81.4516
2016-01-13,81.4516
2016-01-14,81.4516
2016-01-15,81.4516
2016-01-16,81.4516
2016-01-17,81.4516
2016-01-18,81.4516
2016-01-19,81.4516
2016-01-20,81.4516
2016-01-21,81.4516
2016-01-22,81.4516
2016-01-23,81.4516
2016-01-24,81.4516
2016-01-25,81.4516
2016-01-26,81.4516
2016-01-27,81.4516
2016-01-28,81.4516
2016-01-29,81.4516
2016-01-30,81.4516
2016-01-31,81.4516
2016-02-01,81.4516
2016-02-02,81.4516
2016-02-03,81.4516
2016-02-04,81.4516
2016-02-05,81.4516
2016-02-06,81.4516
2016-02-07,81.4516
2016-02-08,81.4516
2016-02-09,81.4516
2016-02-10,81.4516
2016-02-11,81.4516
2016-02-12,81.4516
2016-02-13,81.4516
2016-02-14,81.4516
2016-02-15,81.4516
2016-02-16,81.4516
2016-02-17,81.4516
2016-02-18,81.4516
2016-02-19,81.4516
2016-02-20,81.4516
2016-02-21,81.4516
2016-02-22,81.4516
2016-02-23,81.4516
2016-02-24,81.4516
2016-02-25,81.4516
2016-02-26,81.4516
2016-02-27,81.4516
2016-02-28,81.4516
2016-02-29,71.5719
2016-03-01,71.5719
2016-03-02,71.5719
2016-03-03,71.5719
2016-03-04,71.5719
2016-03-05,71.5719
2016-03-06,71.5719
2016-03-07,71.5719
2016-03-08,71.5719
2016-03-09,71.5719
2016-03-10,71.5719
2016-03-11,71.5719
2016-03-12,71.5719
2016-03-13,71.5719
2016-03-14,71.5719
2016-03-15,71.5719
2016-03-16,71.5719
2016-03-17,71.5719
2016-03-18,71.5719
2016-03-19,71.5719
2016-03-20,71.5719
2016-03-21,71.5719
2016-03-22,71.5719
2016-03-23,71.5719
2016-03-24,71.5719
2016-03-25,71.5719
2016-03-26,71.5719
2016-03-27,71.5719
2016-03-28,71.5719
2016-03-29,71.5719
2016-03-30,71.5719
2016-03-31,71.5719
2016-04-01,71.5719
2016-04-02,71.5719
2016-04-03,71.5719
2016-04-04,71.5719
2016-04-05,71.5719
2016-04-06,71.5719
2016-04-07,71.5719
2016-04-08,71.5719
2016-04-09,71.5719
2016-04-10,71.5719
2016-04-11,71.5719
2016-04-12,71.5719
2016-04-13,71.5719
2016-04-14,71.5719
2016-04-15,71.5719
2016-04-16,71.5719
2016-04-17,71.5719
2016-04-18,71.5719
2016-04-19,71.5719
2016-04-20,71.5719
2016-04-21,71.5719
2016-04-22,71.5719
2016-04-23,71.5719
2016-04-24,71.5719
2016-04-25,71.5719
2016-04-26,71.5719
2016-04-27,71.5719
2016-04-28,71.5719
2016-04-29,71.5719
2016-04-30,71.5719
2016-05-01,71.5719
2016-05-02,71.5719
2016-05-03,71.5719
2016-05-04,71.5719
2016-05-05,71.5719
2016-05-06,71.5719
2016-05-07,71.5719
2016-05-08,71.5719
2016-05-09,71.5719
2016-05-10,71.5719
2016-05-11,71.5719
2016-05-12,71.5719
2016-05-13,71.5719
2016-05-14,71.5719
2016-05-15,71.5719
2016-05-16,71.5719
2016-05-17,71.5719
2016-05-18,71.5719
2016-05-19,71.5719
2016-05-20,71.5719
2016-05-21,71.5719
2016-05-22,71.5719
2016-05-23,71.5719
2016-05-24,71.5719
2016-05-25,71.5719
2016-05-26,71.5719
2016-05-27,71.5719
2016-05-28,71.5719
2016-05-29,71.5719
2016-05-30,71.5719
2016-05-31,71.5719
2016-06-01,71.5719
2016-06-02,71.5719
2016-06-03,71.5719
2016-06-04,71.5719
2016-06-05,71.5719
2016-06-06,71.5719
2016-06-07,71.5719
2016-06-08,71.5719
2016-06-09,71.5719
2016-06-10,71.5719
2016-06-11,71.5719
2016-06-12,71.5719
2016-06-13,71.5719
2016-06-14,71.5719
2016-06-15,71.5719
2016-06-16,71.5719
