,PFC LN Equity
2013-03-25,47.5563
2013-03-26,47.5563
2013-03-27,47.5563
2013-03-28,47.5563
2013-03-29,47.5563
2013-03-30,47.5563
2013-03-31,47.5563
2013-04-01,47.5563
2013-04-02,47.5563
2013-04-03,47.5563
2013-04-04,47.5563
2013-04-05,47.5563
2013-04-06,47.5563
2013-04-07,47.5563
2013-04-08,47.5563
2013-04-09,47.5563
2013-04-10,47.5563
2013-04-11,47.5563
2013-04-12,47.5563
2013-04-13,47.5563
2013-04-14,47.5563
2013-04-15,47.5563
2013-04-16,47.5563
2013-04-17,47.5563
2013-04-18,47.5563
2013-04-19,47.5563
2013-04-20,47.5563
2013-04-21,47.5563
2013-04-22,47.5563
2013-04-23,47.5563
2013-04-24,47.5563
2013-04-25,47.5563
2013-04-26,47.5563
2013-04-27,47.5563
2013-04-28,47.5563
2013-04-29,47.5563
2013-04-30,47.5563
2013-05-01,47.5563
2013-05-02,47.5563
2013-05-03,47.5563
2013-05-04,47.5563
2013-05-05,47.5563
2013-05-06,47.5563
2013-05-07,47.5563
2013-05-08,47.5563
2013-05-09,47.5563
2013-05-10,47.5563
2013-05-11,47.5563
2013-05-12,47.5563
2013-05-13,47.5563
2013-05-14,47.5563
2013-05-15,47.5563
2013-05-16,47.5563
2013-05-17,47.5563
2013-05-18,47.5563
2013-05-19,47.5563
2013-05-20,47.5563
2013-05-21,47.5563
2013-05-22,47.5563
2013-05-23,47.5563
2013-05-24,47.5563
2013-05-25,47.5563
2013-05-26,47.5563
2013-05-27,47.5563
2013-05-28,47.5563
2013-05-29,47.5563
2013-05-30,47.5563
2013-05-31,47.5563
2013-06-01,47.5563
2013-06-02,47.5563
2013-06-03,47.5563
2013-06-04,47.5563
2013-06-05,47.5563
2013-06-06,47.5563
2013-06-07,47.5563
2013-06-08,47.5563
2013-06-09,47.5563
2013-06-10,47.5563
2013-06-11,47.5563
2013-06-12,47.5563
2013-06-13,47.5563
2013-06-14,47.5563
2013-06-15,47.5563
2013-06-16,47.5563
2013-06-17,47.5563
2013-06-18,47.5563
2013-06-19,47.5563
2013-06-20,47.5563
2013-06-21,47.5563
2013-06-22,47.5563
2013-06-23,47.5563
2013-06-24,47.5563
2013-06-25,47.5563
2013-06-26,47.5563
2013-06-27,47.5563
2013-06-28,47.5563
2013-06-29,47.5563
2013-06-30,38.3225
2013-07-01,38.3225
2013-07-02,38.3225
2013-07-03,38.3225
2013-07-04,38.3225
2013-07-05,38.3225
2013-07-06,38.3225
2013-07-07,38.3225
2013-07-08,38.3225
2013-07-09,38.3225
2013-07-10,38.3225
2013-07-11,38.3225
2013-07-12,38.3225
2013-07-13,38.3225
2013-07-14,38.3225
2013-07-15,38.3225
2013-07-16,38.3225
2013-07-17,38.3225
2013-07-18,38.3225
2013-07-19,38.3225
2013-07-20,38.3225
2013-07-21,38.3225
2013-07-22,38.3225
2013-07-23,38.3225
2013-07-24,38.3225
2013-07-25,38.3225
2013-07-26,38.3225
2013-07-27,38.3225
2013-07-28,38.3225
2013-07-29,38.3225
2013-07-30,38.3225
2013-07-31,38.3225
2013-08-01,38.3225
2013-08-02,38.3225
2013-08-03,38.3225
2013-08-04,38.3225
2013-08-05,38.3225
2013-08-06,38.3225
2013-08-07,38.3225
2013-08-08,38.3225
2013-08-09,38.3225
2013-08-10,38.3225
2013-08-11,38.3225
2013-08-12,38.3225
2013-08-13,38.3225
2013-08-14,38.3225
2013-08-15,38.3225
2013-08-16,38.3225
2013-08-17,38.3225
2013-08-18,38.3225
2013-08-19,38.3225
2013-08-20,38.3225
2013-08-21,38.3225
2013-08-22,38.3225
2013-08-23,38.3225
2013-08-24,38.3225
2013-08-25,38.3225
2013-08-26,38.3225
2013-08-27,38.3225
2013-08-28,38.3225
2013-08-29,38.3225
2013-08-30,38.3225
2013-08-31,38.3225
2013-09-01,38.3225
2013-09-02,38.3225
2013-09-03,38.3225
2013-09-04,38.3225
2013-09-05,38.3225
2013-09-06,38.3225
2013-09-07,38.3225
2013-09-08,38.3225
2013-09-09,38.3225
2013-09-10,38.3225
2013-09-11,38.3225
2013-09-12,38.3225
2013-09-13,38.3225
2013-09-14,38.3225
2013-09-15,38.3225
2013-09-16,38.3225
2013-09-17,38.3225
2013-09-18,38.3225
2013-09-19,38.3225
2013-09-20,38.3225
2013-09-21,38.3225
2013-09-22,38.3225
2013-09-23,38.3225
2013-09-24,38.3225
2013-09-25,38.3225
2013-09-26,38.3225
2013-09-27,38.3225
2013-09-28,38.3225
2013-09-29,38.3225
2013-09-30,38.3225
2013-10-01,38.3225
2013-10-02,38.3225
2013-10-03,38.3225
2013-10-04,38.3225
2013-10-05,38.3225
2013-10-06,38.3225
2013-10-07,38.3225
2013-10-08,38.3225
2013-10-09,38.3225
2013-10-10,38.3225
2013-10-11,38.3225
2013-10-12,38.3225
2013-10-13,38.3225
2013-10-14,38.3225
2013-10-15,38.3225
2013-10-16,38.3225
2013-10-17,38.3225
2013-10-18,38.3225
2013-10-19,38.3225
2013-10-20,38.3225
2013-10-21,38.3225
2013-10-22,38.3225
2013-10-23,38.3225
2013-10-24,38.3225
2013-10-25,38.3225
2013-10-26,38.3225
2013-10-27,38.3225
2013-10-28,38.3225
2013-10-29,38.3225
2013-10-30,38.3225
2013-10-31,38.3225
2013-11-01,38.3225
2013-11-02,38.3225
2013-11-03,38.3225
2013-11-04,38.3225
2013-11-05,38.3225
2013-11-06,38.3225
2013-11-07,38.3225
2013-11-08,38.3225
2013-11-09,38.3225
2013-11-10,38.3225
2013-11-11,38.3225
2013-11-12,38.3225
2013-11-13,38.3225
2013-11-14,38.3225
2013-11-15,38.3225
2013-11-16,38.3225
2013-11-17,38.3225
2013-11-18,38.3225
2013-11-19,38.3225
2013-11-20,38.3225
2013-11-21,38.3225
2013-11-22,38.3225
2013-11-23,38.3225
2013-11-24,38.3225
2013-11-25,38.3225
2013-11-26,38.3225
2013-11-27,38.3225
2013-11-28,38.3225
2013-11-29,38.3225
2013-11-30,38.3225
2013-12-01,38.3225
2013-12-02,38.3225
2013-12-03,38.3225
2013-12-04,38.3225
2013-12-05,38.3225
2013-12-06,38.3225
2013-12-07,38.3225
2013-12-08,38.3225
2013-12-09,38.3225
2013-12-10,38.3225
2013-12-11,38.3225
2013-12-12,38.3225
2013-12-13,38.3225
2013-12-14,38.3225
2013-12-15,38.3225
2013-12-16,38.3225
2013-12-17,38.3225
2013-12-18,38.3225
2013-12-19,38.3225
2013-12-20,38.3225
2013-12-21,38.3225
2013-12-22,38.3225
2013-12-23,38.3225
2013-12-24,38.3225
2013-12-25,38.3225
2013-12-26,38.3225
2013-12-27,38.3225
2013-12-28,38.3225
2013-12-29,38.3225
2013-12-30,38.3225
2013-12-31,36.7439
2014-01-01,36.7439
2014-01-02,36.7439
2014-01-03,36.7439
2014-01-04,36.7439
2014-01-05,36.7439
2014-01-06,36.7439
2014-01-07,36.7439
2014-01-08,36.7439
2014-01-09,36.7439
2014-01-10,36.7439
2014-01-11,36.7439
2014-01-12,36.7439
2014-01-13,36.7439
2014-01-14,36.7439
2014-01-15,36.7439
2014-01-16,36.7439
2014-01-17,36.7439
2014-01-18,36.7439
2014-01-19,36.7439
2014-01-20,36.7439
2014-01-21,36.7439
2014-01-22,36.7439
2014-01-23,36.7439
2014-01-24,36.7439
2014-01-25,36.7439
2014-01-26,36.7439
2014-01-27,36.7439
2014-01-28,36.7439
2014-01-29,36.7439
2014-01-30,36.7439
2014-01-31,36.7439
2014-02-01,36.7439
2014-02-02,36.7439
2014-02-03,36.7439
2014-02-04,36.7439
2014-02-05,36.7439
2014-02-06,36.7439
2014-02-07,36.7439
2014-02-08,36.7439
2014-02-09,36.7439
2014-02-10,36.7439
2014-02-11,36.7439
2014-02-12,36.7439
2014-02-13,36.7439
2014-02-14,36.7439
2014-02-15,36.7439
2014-02-16,36.7439
2014-02-17,36.7439
2014-02-18,36.7439
2014-02-19,36.7439
2014-02-20,36.7439
2014-02-21,36.7439
2014-02-22,36.7439
2014-02-23,36.7439
2014-02-24,36.7439
2014-02-25,36.7439
2014-02-26,36.7439
2014-02-27,36.7439
2014-02-28,36.7439
2014-03-01,36.7439
2014-03-02,36.7439
2014-03-03,36.7439
2014-03-04,36.7439
2014-03-05,36.7439
2014-03-06,36.7439
2014-03-07,36.7439
2014-03-08,36.7439
2014-03-09,36.7439
2014-03-10,36.7439
2014-03-11,36.7439
2014-03-12,36.7439
2014-03-13,36.7439
2014-03-14,36.7439
2014-03-15,36.7439
2014-03-16,36.7439
2014-03-17,36.7439
2014-03-18,36.7439
2014-03-19,36.7439
2014-03-20,36.7439
2014-03-21,36.7439
2014-03-22,36.7439
2014-03-23,36.7439
2014-03-24,36.7439
2014-03-25,36.7439
2014-03-26,36.7439
2014-03-27,36.7439
2014-03-28,36.7439
2014-03-29,36.7439
2014-03-30,36.7439
2014-03-31,36.7439
2014-04-01,36.7439
2014-04-02,36.7439
2014-04-03,36.7439
2014-04-04,36.7439
2014-04-05,36.7439
2014-04-06,36.7439
2014-04-07,36.7439
2014-04-08,36.7439
2014-04-09,36.7439
2014-04-10,36.7439
2014-04-11,36.7439
2014-04-12,36.7439
2014-04-13,36.7439
2014-04-14,36.7439
2014-04-15,36.7439
2014-04-16,36.7439
2014-04-17,36.7439
2014-04-18,36.7439
2014-04-19,36.7439
2014-04-20,36.7439
2014-04-21,36.7439
2014-04-22,36.7439
2014-04-23,36.7439
2014-04-24,36.7439
2014-04-25,36.7439
2014-04-26,36.7439
2014-04-27,36.7439
2014-04-28,36.7439
2014-04-29,36.7439
2014-04-30,36.7439
2014-05-01,36.7439
2014-05-02,36.7439
2014-05-03,36.7439
2014-05-04,36.7439
2014-05-05,36.7439
2014-05-06,36.7439
2014-05-07,36.7439
2014-05-08,36.7439
2014-05-09,36.7439
2014-05-10,36.7439
2014-05-11,36.7439
2014-05-12,36.7439
2014-05-13,36.7439
2014-05-14,36.7439
2014-05-15,36.7439
2014-05-16,36.7439
2014-05-17,36.7439
2014-05-18,36.7439
2014-05-19,36.7439
2014-05-20,36.7439
2014-05-21,36.7439
2014-05-22,36.7439
2014-05-23,36.7439
2014-05-24,36.7439
2014-05-25,36.7439
2014-05-26,36.7439
2014-05-27,36.7439
2014-05-28,36.7439
2014-05-29,36.7439
2014-05-30,36.7439
2014-05-31,36.7439
2014-06-01,36.7439
2014-06-02,36.7439
2014-06-03,36.7439
2014-06-04,36.7439
2014-06-05,36.7439
2014-06-06,36.7439
2014-06-07,36.7439
2014-06-08,36.7439
2014-06-09,36.7439
2014-06-10,36.7439
2014-06-11,36.7439
2014-06-12,36.7439
2014-06-13,36.7439
2014-06-14,36.7439
2014-06-15,36.7439
2014-06-16,36.7439
2014-06-17,36.7439
2014-06-18,36.7439
2014-06-19,36.7439
2014-06-20,36.7439
2014-06-21,36.7439
2014-06-22,36.7439
2014-06-23,36.7439
2014-06-24,36.7439
2014-06-25,36.7439
2014-06-26,36.7439
2014-06-27,36.7439
2014-06-28,36.7439
2014-06-29,36.7439
2014-06-30,30.1248
2014-07-01,30.1248
2014-07-02,30.1248
2014-07-03,30.1248
2014-07-04,30.1248
2014-07-05,30.1248
2014-07-06,30.1248
2014-07-07,30.1248
2014-07-08,30.1248
2014-07-09,30.1248
2014-07-10,30.1248
2014-07-11,30.1248
2014-07-12,30.1248
2014-07-13,30.1248
2014-07-14,30.1248
2014-07-15,30.1248
2014-07-16,30.1248
2014-07-17,30.1248
2014-07-18,30.1248
2014-07-19,30.1248
2014-07-20,30.1248
2014-07-21,30.1248
2014-07-22,30.1248
2014-07-23,30.1248
2014-07-24,30.1248
2014-07-25,30.1248
2014-07-26,30.1248
2014-07-27,30.1248
2014-07-28,30.1248
2014-07-29,30.1248
2014-07-30,30.1248
2014-07-31,30.1248
2014-08-01,30.1248
2014-08-02,30.1248
2014-08-03,30.1248
2014-08-04,30.1248
2014-08-05,30.1248
2014-08-06,30.1248
2014-08-07,30.1248
2014-08-08,30.1248
2014-08-09,30.1248
2014-08-10,30.1248
2014-08-11,30.1248
2014-08-12,30.1248
2014-08-13,30.1248
2014-08-14,30.1248
2014-08-15,30.1248
2014-08-16,30.1248
2014-08-17,30.1248
2014-08-18,30.1248
2014-08-19,30.1248
2014-08-20,30.1248
2014-08-21,30.1248
2014-08-22,30.1248
2014-08-23,30.1248
2014-08-24,30.1248
2014-08-25,30.1248
2014-08-26,30.1248
2014-08-27,30.1248
2014-08-28,30.1248
2014-08-29,30.1248
2014-08-30,30.1248
2014-08-31,30.1248
2014-09-01,30.1248
2014-09-02,30.1248
2014-09-03,30.1248
2014-09-04,30.1248
2014-09-05,30.1248
2014-09-06,30.1248
2014-09-07,30.1248
2014-09-08,30.1248
2014-09-09,30.1248
2014-09-10,30.1248
2014-09-11,30.1248
2014-09-12,30.1248
2014-09-13,30.1248
2014-09-14,30.1248
2014-09-15,30.1248
2014-09-16,30.1248
2014-09-17,30.1248
2014-09-18,30.1248
2014-09-19,30.1248
2014-09-20,30.1248
2014-09-21,30.1248
2014-09-22,30.1248
2014-09-23,30.1248
2014-09-24,30.1248
2014-09-25,30.1248
2014-09-26,30.1248
2014-09-27,30.1248
2014-09-28,30.1248
2014-09-29,30.1248
2014-09-30,30.1248
2014-10-01,30.1248
2014-10-02,30.1248
2014-10-03,30.1248
2014-10-04,30.1248
2014-10-05,30.1248
2014-10-06,30.1248
2014-10-07,30.1248
2014-10-08,30.1248
2014-10-09,30.1248
2014-10-10,30.1248
2014-10-11,30.1248
2014-10-12,30.1248
2014-10-13,30.1248
2014-10-14,30.1248
2014-10-15,30.1248
2014-10-16,30.1248
2014-10-17,30.1248
2014-10-18,30.1248
2014-10-19,30.1248
2014-10-20,30.1248
2014-10-21,30.1248
2014-10-22,30.1248
2014-10-23,30.1248
2014-10-24,30.1248
2014-10-25,30.1248
2014-10-26,30.1248
2014-10-27,30.1248
2014-10-28,30.1248
2014-10-29,30.1248
2014-10-30,30.1248
2014-10-31,30.1248
2014-11-01,30.1248
2014-11-02,30.1248
2014-11-03,30.1248
2014-11-04,30.1248
2014-11-05,30.1248
2014-11-06,30.1248
2014-11-07,30.1248
2014-11-08,30.1248
2014-11-09,30.1248
2014-11-10,30.1248
2014-11-11,30.1248
2014-11-12,30.1248
2014-11-13,30.1248
2014-11-14,30.1248
2014-11-15,30.1248
2014-11-16,30.1248
2014-11-17,30.1248
2014-11-18,30.1248
2014-11-19,30.1248
2014-11-20,30.1248
2014-11-21,30.1248
2014-11-22,30.1248
2014-11-23,30.1248
2014-11-24,30.1248
2014-11-25,30.1248
2014-11-26,30.1248
2014-11-27,30.1248
2014-11-28,30.1248
2014-11-29,30.1248
2014-11-30,30.1248
2014-12-01,30.1248
2014-12-02,30.1248
2014-12-03,30.1248
2014-12-04,30.1248
2014-12-05,30.1248
2014-12-06,30.1248
2014-12-07,30.1248
2014-12-08,30.1248
2014-12-09,30.1248
2014-12-10,30.1248
2014-12-11,30.1248
2014-12-12,30.1248
2014-12-13,30.1248
2014-12-14,30.1248
2014-12-15,30.1248
2014-12-16,30.1248
2014-12-17,30.1248
2014-12-18,30.1248
2014-12-19,30.1248
2014-12-20,30.1248
2014-12-21,30.1248
2014-12-22,30.1248
2014-12-23,30.1248
2014-12-24,30.1248
2014-12-25,30.1248
2014-12-26,30.1248
2014-12-27,30.1248
2014-12-28,30.1248
2014-12-29,30.1248
2014-12-30,30.1248
2014-12-31,6.2338
2015-01-01,6.2338
2015-01-02,6.2338
2015-01-03,6.2338
2015-01-04,6.2338
2015-01-05,6.2338
2015-01-06,6.2338
2015-01-07,6.2338
2015-01-08,6.2338
2015-01-09,6.2338
2015-01-10,6.2338
2015-01-11,6.2338
2015-01-12,6.2338
2015-01-13,6.2338
2015-01-14,6.2338
2015-01-15,6.2338
2015-01-16,6.2338
2015-01-17,6.2338
2015-01-18,6.2338
2015-01-19,6.2338
2015-01-20,6.2338
2015-01-21,6.2338
2015-01-22,6.2338
2015-01-23,6.2338
2015-01-24,6.2338
2015-01-25,6.2338
2015-01-26,6.2338
2015-01-27,6.2338
2015-01-28,6.2338
2015-01-29,6.2338
2015-01-30,6.2338
2015-01-31,6.2338
2015-02-01,6.2338
2015-02-02,6.2338
2015-02-03,6.2338
2015-02-04,6.2338
2015-02-05,6.2338
2015-02-06,6.2338
2015-02-07,6.2338
2015-02-08,6.2338
2015-02-09,6.2338
2015-02-10,6.2338
2015-02-11,6.2338
2015-02-12,6.2338
2015-02-13,6.2338
2015-02-14,6.2338
2015-02-15,6.2338
2015-02-16,6.2338
2015-02-17,6.2338
2015-02-18,6.2338
2015-02-19,6.2338
2015-02-20,6.2338
2015-02-21,6.2338
2015-02-22,6.2338
2015-02-23,6.2338
2015-02-24,6.2338
2015-02-25,6.2338
2015-02-26,6.2338
2015-02-27,6.2338
2015-02-28,6.2338
2015-03-01,6.2338
2015-03-02,6.2338
2015-03-03,6.2338
2015-03-04,6.2338
2015-03-05,6.2338
2015-03-06,6.2338
2015-03-07,6.2338
2015-03-08,6.2338
2015-03-09,6.2338
2015-03-10,6.2338
2015-03-11,6.2338
2015-03-12,6.2338
2015-03-13,6.2338
2015-03-14,6.2338
2015-03-15,6.2338
2015-03-16,6.2338
2015-03-17,6.2338
2015-03-18,6.2338
2015-03-19,6.2338
2015-03-20,6.2338
2015-03-21,6.2338
2015-03-22,6.2338
2015-03-23,6.2338
2015-03-24,6.2338
2015-03-25,6.2338
2015-03-26,6.2338
2015-03-27,6.2338
2015-03-28,6.2338
2015-03-29,6.2338
2015-03-30,6.2338
2015-03-31,6.2338
2015-04-01,6.2338
2015-04-02,6.2338
2015-04-03,6.2338
2015-04-04,6.2338
2015-04-05,6.2338
2015-04-06,6.2338
2015-04-07,6.2338
2015-04-08,6.2338
2015-04-09,6.2338
2015-04-10,6.2338
2015-04-11,6.2338
2015-04-12,6.2338
2015-04-13,6.2338
2015-04-14,6.2338
2015-04-15,6.2338
2015-04-16,6.2338
2015-04-17,6.2338
2015-04-18,6.2338
2015-04-19,6.2338
2015-04-20,6.2338
2015-04-21,6.2338
2015-04-22,6.2338
2015-04-23,6.2338
2015-04-24,6.2338
2015-04-25,6.2338
2015-04-26,6.2338
2015-04-27,6.2338
2015-04-28,6.2338
2015-04-29,6.2338
2015-04-30,6.2338
2015-05-01,6.2338
2015-05-02,6.2338
2015-05-03,6.2338
2015-05-04,6.2338
2015-05-05,6.2338
2015-05-06,6.2338
2015-05-07,6.2338
2015-05-08,6.2338
2015-05-09,6.2338
2015-05-10,6.2338
2015-05-11,6.2338
2015-05-12,6.2338
2015-05-13,6.2338
2015-05-14,6.2338
2015-05-15,6.2338
2015-05-16,6.2338
2015-05-17,6.2338
2015-05-18,6.2338
2015-05-19,6.2338
2015-05-20,6.2338
2015-05-21,6.2338
2015-05-22,6.2338
2015-05-23,6.2338
2015-05-24,6.2338
2015-05-25,6.2338
2015-05-26,6.2338
2015-05-27,6.2338
2015-05-28,6.2338
2015-05-29,6.2338
2015-05-30,6.2338
2015-05-31,6.2338
2015-06-01,6.2338
2015-06-02,6.2338
2015-06-03,6.2338
2015-06-04,6.2338
2015-06-05,6.2338
2015-06-06,6.2338
2015-06-07,6.2338
2015-06-08,6.2338
2015-06-09,6.2338
2015-06-10,6.2338
2015-06-11,6.2338
2015-06-12,6.2338
2015-06-13,6.2338
2015-06-14,6.2338
2015-06-15,6.2338
2015-06-16,6.2338
2015-06-17,6.2338
2015-06-18,6.2338
2015-06-19,6.2338
2015-06-20,6.2338
2015-06-21,6.2338
2015-06-22,6.2338
2015-06-23,6.2338
2015-06-24,6.2338
2015-06-25,6.2338
2015-06-26,6.2338
2015-06-27,6.2338
2015-06-28,6.2338
2015-06-29,6.2338
2015-06-30,-11.3402
2015-07-01,-11.3402
2015-07-02,-11.3402
2015-07-03,-11.3402
2015-07-04,-11.3402
2015-07-05,-11.3402
2015-07-06,-11.3402
2015-07-07,-11.3402
2015-07-08,-11.3402
2015-07-09,-11.3402
2015-07-10,-11.3402
2015-07-11,-11.3402
2015-07-12,-11.3402
2015-07-13,-11.3402
2015-07-14,-11.3402
2015-07-15,-11.3402
2015-07-16,-11.3402
2015-07-17,-11.3402
2015-07-18,-11.3402
2015-07-19,-11.3402
2015-07-20,-11.3402
2015-07-21,-11.3402
2015-07-22,-11.3402
2015-07-23,-11.3402
2015-07-24,-11.3402
2015-07-25,-11.3402
2015-07-26,-11.3402
2015-07-27,-11.3402
2015-07-28,-11.3402
2015-07-29,-11.3402
2015-07-30,-11.3402
2015-07-31,-11.3402
2015-08-01,-11.3402
2015-08-02,-11.3402
2015-08-03,-11.3402
2015-08-04,-11.3402
2015-08-05,-11.3402
2015-08-06,-11.3402
2015-08-07,-11.3402
2015-08-08,-11.3402
2015-08-09,-11.3402
2015-08-10,-11.3402
2015-08-11,-11.3402
2015-08-12,-11.3402
2015-08-13,-11.3402
2015-08-14,-11.3402
2015-08-15,-11.3402
2015-08-16,-11.3402
2015-08-17,-11.3402
2015-08-18,-11.3402
2015-08-19,-11.3402
2015-08-20,-11.3402
2015-08-21,-11.3402
2015-08-22,-11.3402
2015-08-23,-11.3402
2015-08-24,-11.3402
2015-08-25,-11.3402
2015-08-26,-11.3402
2015-08-27,-11.3402
2015-08-28,-11.3402
2015-08-29,-11.3402
2015-08-30,-11.3402
2015-08-31,-11.3402
2015-09-01,-11.3402
2015-09-02,-11.3402
2015-09-03,-11.3402
2015-09-04,-11.3402
2015-09-05,-11.3402
2015-09-06,-11.3402
2015-09-07,-11.3402
2015-09-08,-11.3402
2015-09-09,-11.3402
2015-09-10,-11.3402
2015-09-11,-11.3402
2015-09-12,-11.3402
2015-09-13,-11.3402
2015-09-14,-11.3402
2015-09-15,-11.3402
2015-09-16,-11.3402
2015-09-17,-11.3402
2015-09-18,-11.3402
2015-09-19,-11.3402
2015-09-20,-11.3402
2015-09-21,-11.3402
2015-09-22,-11.3402
2015-09-23,-11.3402
2015-09-24,-11.3402
2015-09-25,-11.3402
2015-09-26,-11.3402
2015-09-27,-11.3402
2015-09-28,-11.3402
2015-09-29,-11.3402
2015-09-30,-11.3402
2015-10-01,-11.3402
2015-10-02,-11.3402
2015-10-03,-11.3402
2015-10-04,-11.3402
2015-10-05,-11.3402
2015-10-06,-11.3402
2015-10-07,-11.3402
2015-10-08,-11.3402
2015-10-09,-11.3402
2015-10-10,-11.3402
2015-10-11,-11.3402
2015-10-12,-11.3402
2015-10-13,-11.3402
2015-10-14,-11.3402
2015-10-15,-11.3402
2015-10-16,-11.3402
2015-10-17,-11.3402
2015-10-18,-11.3402
2015-10-19,-11.3402
2015-10-20,-11.3402
2015-10-21,-11.3402
2015-10-22,-11.3402
2015-10-23,-11.3402
2015-10-24,-11.3402
2015-10-25,-11.3402
2015-10-26,-11.3402
2015-10-27,-11.3402
2015-10-28,-11.3402
2015-10-29,-11.3402
2015-10-30,-11.3402
2015-10-31,-11.3402
2015-11-01,-11.3402
2015-11-02,-11.3402
2015-11-03,-11.3402
2015-11-04,-11.3402
2015-11-05,-11.3402
2015-11-06,-11.3402
2015-11-07,-11.3402
2015-11-08,-11.3402
2015-11-09,-11.3402
2015-11-10,-11.3402
2015-11-11,-11.3402
2015-11-12,-11.3402
2015-11-13,-11.3402
2015-11-14,-11.3402
2015-11-15,-11.3402
2015-11-16,-11.3402
2015-11-17,-11.3402
2015-11-18,-11.3402
2015-11-19,-11.3402
2015-11-20,-11.3402
2015-11-21,-11.3402
2015-11-22,-11.3402
2015-11-23,-11.3402
2015-11-24,-11.3402
2015-11-25,-11.3402
2015-11-26,-11.3402
2015-11-27,-11.3402
2015-11-28,-11.3402
2015-11-29,-11.3402
2015-11-30,-11.3402
2015-12-01,-11.3402
2015-12-02,-11.3402
2015-12-03,-11.3402
2015-12-04,-11.3402
2015-12-05,-11.3402
2015-12-06,-11.3402
2015-12-07,-11.3402
2015-12-08,-11.3402
2015-12-09,-11.3402
2015-12-10,-11.3402
2015-12-11,-11.3402
2015-12-12,-11.3402
2015-12-13,-11.3402
2015-12-14,-11.3402
2015-12-15,-11.3402
2015-12-16,-11.3402
2015-12-17,-11.3402
2015-12-18,-11.3402
2015-12-19,-11.3402
2015-12-20,-11.3402
2015-12-21,-11.3402
2015-12-22,-11.3402
2015-12-23,-11.3402
2015-12-24,-11.3402
2015-12-25,-11.3402
2015-12-26,-11.3402
2015-12-27,-11.3402
2015-12-28,-11.3402
2015-12-29,-11.3402
2015-12-30,-11.3402
2015-12-31,-22.5817
2016-01-01,-22.5817
2016-01-02,-22.5817
2016-01-03,-22.5817
2016-01-04,-22.5817
2016-01-05,-22.5817
2016-01-06,-22.5817
2016-01-07,-22.5817
2016-01-08,-22.5817
2016-01-09,-22.5817
2016-01-10,-22.5817
2016-01-11,-22.5817
2016-01-12,-22.5817
2016-01-13,-22.5817
2016-01-14,-22.5817
2016-01-15,-22.5817
2016-01-16,-22.5817
2016-01-17,-22.5817
2016-01-18,-22.5817
2016-01-19,-22.5817
2016-01-20,-22.5817
2016-01-21,-22.5817
2016-01-22,-22.5817
2016-01-23,-22.5817
2016-01-24,-22.5817
2016-01-25,-22.5817
2016-01-26,-22.5817
2016-01-27,-22.5817
2016-01-28,-22.5817
2016-01-29,-22.5817
2016-01-30,-22.5817
2016-01-31,-22.5817
2016-02-01,-22.5817
2016-02-02,-22.5817
2016-02-03,-22.5817
2016-02-04,-22.5817
2016-02-05,-22.5817
2016-02-06,-22.5817
2016-02-07,-22.5817
2016-02-08,-22.5817
2016-02-09,-22.5817
2016-02-10,-22.5817
2016-02-11,-22.5817
2016-02-12,-22.5817
2016-02-13,-22.5817
2016-02-14,-22.5817
2016-02-15,-22.5817
2016-02-16,-22.5817
2016-02-17,-22.5817
2016-02-18,-22.5817
2016-02-19,-22.5817
2016-02-20,-22.5817
2016-02-21,-22.5817
2016-02-22,-22.5817
2016-02-23,-22.5817
2016-02-24,-22.5817
2016-02-25,-22.5817
2016-02-26,-22.5817
2016-02-27,-22.5817
2016-02-28,-22.5817
2016-02-29,-22.5817
2016-03-01,-22.5817
2016-03-02,-22.5817
2016-03-03,-22.5817
2016-03-04,-22.5817
2016-03-05,-22.5817
2016-03-06,-22.5817
2016-03-07,-22.5817
2016-03-08,-22.5817
2016-03-09,-22.5817
2016-03-10,-22.5817
2016-03-11,-22.5817
2016-03-12,-22.5817
2016-03-13,-22.5817
2016-03-14,-22.5817
2016-03-15,-22.5817
2016-03-16,-22.5817
2016-03-17,-22.5817
2016-03-18,-22.5817
2016-03-19,-22.5817
2016-03-20,-22.5817
2016-03-21,-22.5817
2016-03-22,-22.5817
2016-03-23,-22.5817
2016-03-24,-22.5817
2016-03-25,-22.5817
2016-03-26,-22.5817
2016-03-27,-22.5817
2016-03-28,-22.5817
2016-03-29,-22.5817
2016-03-30,-22.5817
2016-03-31,-22.5817
2016-04-01,-22.5817
2016-04-02,-22.5817
2016-04-03,-22.5817
2016-04-04,-22.5817
2016-04-05,-22.5817
2016-04-06,-22.5817
2016-04-07,-22.5817
2016-04-08,-22.5817
2016-04-09,-22.5817
2016-04-10,-22.5817
2016-04-11,-22.5817
2016-04-12,-22.5817
2016-04-13,-22.5817
2016-04-14,-22.5817
2016-04-15,-22.5817
2016-04-16,-22.5817
2016-04-17,-22.5817
2016-04-18,-22.5817
2016-04-19,-22.5817
2016-04-20,-22.5817
2016-04-21,-22.5817
2016-04-22,-22.5817
2016-04-23,-22.5817
2016-04-24,-22.5817
2016-04-25,-22.5817
2016-04-26,-22.5817
2016-04-27,-22.5817
2016-04-28,-22.5817
2016-04-29,-22.5817
2016-04-30,-22.5817
2016-05-01,-22.5817
2016-05-02,-22.5817
2016-05-03,-22.5817
2016-05-04,-22.5817
2016-05-05,-22.5817
2016-05-06,-22.5817
