,NETB SS Equity,NETB SS Equity,NETB SS Equity,NETB SS Equity,NETB SS Equity
2011-03-16,7.1409,7.4723,7.1409,7.4723,798678.0
2011-03-17,7.3518,7.4121,7.2614,7.2614,160032.0
2011-03-18,7.3518,7.3518,7.2313,7.2916,188232.0
2011-03-19,7.3518,7.3518,7.2313,7.2916,188232.0
2011-03-20,7.3518,7.3518,7.2313,7.2916,188232.0
2011-03-21,7.2916,7.4121,7.2313,7.3217,119934.0
2011-03-22,7.3518,7.3518,7.0204,7.2313,272304.0
2011-03-23,7.2313,7.2614,7.1108,7.2012,71718.0
2011-03-24,7.1409,7.2614,7.1108,7.2313,106164.0
2011-03-25,7.2313,7.2614,7.1409,7.2012,65658.0
2011-03-26,7.2313,7.2614,7.1409,7.2012,65658.0
2011-03-27,7.2313,7.2614,7.1409,7.2012,65658.0
2011-03-28,7.1108,7.2313,7.1108,7.171,146226.0
2011-03-29,7.2012,7.3518,7.1108,7.3518,214236.0
2011-03-30,7.1108,7.3518,7.1108,7.171,118518.0
2011-03-31,7.171,7.3217,7.0806,7.1108,338190.0
2011-04-01,7.1108,7.1409,7.0204,7.0806,179688.0
2011-04-02,7.1108,7.1409,7.0204,7.0806,179688.0
2011-04-03,7.1108,7.1409,7.0204,7.0806,179688.0
2011-04-04,7.0806,7.2012,7.0806,7.1108,119802.0
2011-04-05,7.0505,7.1409,6.9903,7.1108,51882.0
2011-04-06,7.0505,7.2313,7.0204,7.2313,216984.0
2011-04-07,7.2313,7.3217,7.1409,7.2313,289416.0
2011-04-08,7.3217,7.5326,7.2313,7.2614,374208.0
2011-04-09,7.3217,7.5326,7.2313,7.2614,374208.0
2011-04-10,7.3217,7.5326,7.2313,7.2614,374208.0
2011-04-11,7.3518,7.382,7.171,7.2012,35034.0
2011-04-12,7.2012,7.4121,7.0806,7.1409,95952.0
2011-04-13,7.171,7.2313,7.0806,7.2313,49986.0
2011-04-14,7.0204,7.2313,7.0204,7.2313,41562.0
2011-04-15,7.2313,7.4121,7.0505,7.4121,334200.0
2011-04-16,7.2313,7.4121,7.0505,7.4121,334200.0
2011-04-17,7.2313,7.4121,7.0505,7.4121,334200.0
2011-04-18,7.3217,7.3217,7.1409,7.2313,89598.0
2011-04-19,7.2936,7.5118,7.2936,7.3248,77196.0
2011-04-20,7.4807,7.4807,6.9196,7.3248,131514.0
2011-04-21,7.4807,7.4807,7.2625,7.3871,11748.0
2011-04-22,7.4807,7.4807,7.2625,7.3871,11748.0
2011-04-23,7.4807,7.4807,7.2625,7.3871,11748.0
2011-04-24,7.4807,7.4807,7.2625,7.3871,11748.0
2011-04-25,7.4807,7.4807,7.2625,7.3871,11748.0
2011-04-26,7.3871,7.4495,7.169,7.4183,56898.0
2011-04-27,7.4183,7.4183,7.1066,7.169,203910.0
2011-04-28,7.169,7.169,6.8573,6.9819,411780.0
2011-04-29,6.9819,7.0754,6.7638,6.8573,730884.0
2011-04-30,6.9819,7.0754,6.7638,6.8573,730884.0
2011-05-01,6.9819,7.0754,6.7638,6.8573,730884.0
2011-05-02,6.8573,6.8573,6.4832,6.6079,167304.0
2011-05-03,6.6079,6.8261,6.6079,6.7326,355176.0
2011-05-04,6.7326,6.7638,6.6702,6.7638,495486.0
2011-05-05,6.9819,7.169,6.5144,6.6702,953208.0
2011-05-06,6.6702,6.6702,6.4832,6.6702,171576.0
2011-05-07,6.6702,6.6702,6.4832,6.6702,171576.0
2011-05-08,6.6702,6.6702,6.4832,6.6702,171576.0
2011-05-09,6.6702,6.6702,6.4832,6.6391,251916.0
2011-05-10,6.4832,6.6391,6.4209,6.6391,304548.0
2011-05-11,6.4832,6.8573,6.4832,6.8573,701376.0
2011-05-12,6.7326,6.8261,6.7014,6.7949,260220.0
2011-05-13,6.6702,7.1378,6.6702,6.9508,299802.0
2011-05-14,6.6702,7.1378,6.6702,6.9508,299802.0
2011-05-15,6.6702,7.1378,6.6702,6.9508,299802.0
2011-05-16,6.8573,7.0443,6.8261,6.9508,234492.0
2011-05-17,6.9819,7.0131,6.8573,6.9196,442932.0
2011-05-18,6.9196,6.9819,6.8573,6.9508,47952.0
2011-05-19,6.9196,7.1066,6.9196,6.9819,133860.0
2011-05-20,6.9819,7.3871,6.9819,7.2313,179748.0
2011-05-21,6.9819,7.3871,6.9819,7.2313,179748.0
2011-05-22,6.9819,7.3871,6.9819,7.2313,179748.0
2011-05-23,7.1066,7.4183,7.0443,7.1066,392022.0
2011-05-24,7.2625,7.2625,7.1066,7.1378,77790.0
2011-05-25,7.2936,7.356,7.169,7.169,327588.0
2011-05-26,7.0754,7.4183,7.0754,7.2936,82722.0
2011-05-27,7.356,7.4495,7.2001,7.3248,104682.0
2011-05-28,7.356,7.4495,7.2001,7.3248,104682.0
2011-05-29,7.356,7.4495,7.2001,7.3248,104682.0
2011-05-30,7.3248,7.4495,7.3248,7.3871,135546.0
2011-05-31,7.4183,7.6053,7.4183,7.5118,1048524.0
2011-06-01,7.6053,7.6053,7.4807,7.543,191424.0
2011-06-02,7.6053,7.6053,7.4807,7.543,191424.0
2011-06-03,7.543,7.543,7.4183,7.4807,35544.0
2011-06-04,7.543,7.543,7.4183,7.4807,35544.0
2011-06-05,7.543,7.543,7.4183,7.4807,35544.0
2011-06-06,7.543,7.543,7.4183,7.4807,35544.0
2011-06-07,7.2625,7.4807,7.2625,7.3248,67170.0
2011-06-08,7.169,7.5118,7.169,7.2001,108822.0
2011-06-09,7.169,7.4183,6.8573,7.2936,99006.0
2011-06-10,6.9819,7.2936,6.8884,7.169,69750.0
2011-06-11,6.9819,7.2936,6.8884,7.169,69750.0
2011-06-12,6.9819,7.2936,6.8884,7.169,69750.0
2011-06-13,7.169,7.2313,6.9508,7.1066,212502.0
2011-06-14,6.9196,7.2001,6.9196,6.9819,391566.0
2011-06-15,6.9819,7.169,6.9819,7.0131,57852.0
2011-06-16,7.2313,7.2313,6.8573,6.8573,141156.0
2011-06-17,7.0443,7.0443,6.4832,6.7326,296724.0
2011-06-18,7.0443,7.0443,6.4832,6.7326,296724.0
2011-06-19,7.0443,7.0443,6.4832,6.7326,296724.0
2011-06-20,6.7326,7.0443,6.5456,6.7638,180690.0
2011-06-21,6.9196,7.1066,6.8261,6.9196,146268.0
2011-06-22,6.6702,7.0754,6.6702,6.7014,154044.0
2011-06-23,6.7014,6.8573,6.6079,6.7638,131916.0
2011-06-24,6.7014,6.8573,6.6079,6.7638,131916.0
2011-06-25,6.7014,6.8573,6.6079,6.7638,131916.0
2011-06-26,6.7014,6.8573,6.6079,6.7638,131916.0
2011-06-27,7.2313,7.2313,6.6079,6.8884,59172.0
2011-06-28,6.8573,7.2313,6.7326,6.9819,38172.0
2011-06-29,7.3248,7.4807,7.1378,7.356,169854.0
2011-06-30,7.4495,7.8235,7.356,7.543,292974.0
2011-07-01,7.73,7.73,7.169,7.4495,80226.0
2011-07-02,7.73,7.73,7.169,7.4495,80226.0
2011-07-03,7.73,7.73,7.169,7.4495,80226.0
2011-07-04,7.4495,7.4495,7.0131,7.2001,194064.0
2011-07-05,7.1066,7.2936,7.0131,7.1066,260196.0
2011-07-06,7.3248,7.3248,7.0131,7.2313,91398.0
2011-07-07,7.2625,7.7923,7.2313,7.73,531384.0
2011-07-08,7.6988,8.104,7.6988,7.7923,621738.0
2011-07-09,7.6988,8.104,7.6988,7.7923,621738.0
2011-07-10,7.6988,8.104,7.6988,7.7923,621738.0
2011-07-11,7.6053,7.9482,7.4807,7.7612,40026.0
2011-07-12,7.7612,7.7612,7.6053,7.7612,214470.0
2011-07-13,7.7612,7.8547,7.5742,7.6365,113610.0
2011-07-14,7.3248,7.6677,7.3248,7.4807,314952.0
2011-07-15,7.4183,7.8547,7.4183,7.8235,625206.0
2011-07-16,7.4183,7.8547,7.4183,7.8235,625206.0
2011-07-17,7.4183,7.8547,7.4183,7.8235,625206.0
2011-07-18,7.8235,8.104,7.73,8.0729,525330.0
2011-07-19,8.0417,8.104,7.9794,8.0105,557304.0
2011-07-20,8.0105,8.2911,8.0105,8.1664,329508.0
2011-07-21,8.104,8.2287,8.104,8.2287,245670.0
2011-07-22,8.2911,8.2911,8.1664,8.1664,92406.0
2011-07-23,8.2911,8.2911,8.1664,8.1664,92406.0
2011-07-24,8.2911,8.2911,8.1664,8.1664,92406.0
2011-07-25,8.0729,8.104,8.0729,8.0729,71226.0
2011-07-26,8.0729,8.0729,7.917,7.9794,55794.0
2011-07-27,7.917,8.104,7.917,8.104,140370.0
2011-07-28,8.104,8.2911,8.0417,8.1664,88992.0
2011-07-29,8.1664,8.2599,8.0417,8.2287,89448.0
2011-07-30,8.1664,8.2599,8.0417,8.2287,89448.0
2011-07-31,8.1664,8.2599,8.0417,8.2287,89448.0
2011-08-01,8.2287,8.2287,7.8547,7.9482,47316.0
2011-08-02,8.104,8.104,7.7612,7.9794,155484.0
2011-08-03,7.7923,7.9482,7.2936,7.7923,134244.0
2011-08-04,7.6053,7.73,7.169,7.4807,1414236.0
2011-08-05,7.1066,7.4183,6.5767,6.9819,394620.0
2011-08-06,7.1066,7.4183,6.5767,6.9819,394620.0
2011-08-07,7.1066,7.4183,6.5767,6.9819,394620.0
2011-08-08,6.6079,7.0443,6.6079,6.7014,1037358.0
2011-08-09,6.6079,6.8261,6.6079,6.8261,570576.0
2011-08-10,6.8261,7.2625,6.6079,6.8884,1528008.0
2011-08-11,6.7326,7.1066,6.7326,6.9819,87504.0
2011-08-12,6.8261,7.169,6.8261,7.1066,55002.0
2011-08-13,6.8261,7.169,6.8261,7.1066,55002.0
2011-08-14,6.8261,7.169,6.8261,7.1066,55002.0
2011-08-15,7.1066,7.2936,7.1066,7.2625,69636.0
2011-08-16,7.356,7.356,7.169,7.2625,66606.0
2011-08-17,7.169,7.2625,7.1066,7.1066,127494.0
2011-08-18,7.1066,7.2001,6.7638,6.7638,342318.0
2011-08-19,6.7326,6.8261,6.4209,6.8261,165954.0
2011-08-20,6.7326,6.8261,6.4209,6.8261,165954.0
2011-08-21,6.7326,6.8261,6.4209,6.8261,165954.0
2011-08-22,6.8261,6.8573,6.6702,6.8261,90066.0
2011-08-23,6.8573,7.1378,6.8573,7.1378,112284.0
2011-08-24,7.1378,7.4183,7.1066,7.3871,624192.0
2011-08-25,7.4183,7.4807,7.169,7.169,353394.0
2011-08-26,7.1066,7.2936,7.0443,7.2936,256860.0
2011-08-27,7.1066,7.2936,7.0443,7.2936,256860.0
2011-08-28,7.1066,7.2936,7.0443,7.2936,256860.0
2011-08-29,7.2625,7.543,7.2001,7.3871,54378.0
2011-08-30,7.2001,7.4495,7.2001,7.356,93798.0
2011-08-31,7.356,7.6053,7.3248,7.6053,515892.0
2011-09-01,7.2936,7.7923,7.2936,7.5742,239496.0
2011-09-02,7.5742,7.5742,7.1378,7.5742,74430.0
2011-09-03,7.5742,7.5742,7.1378,7.5742,74430.0
2011-09-04,7.5742,7.5742,7.1378,7.5742,74430.0
2011-09-05,7.4807,7.6677,7.0443,7.2313,57942.0
2011-09-06,7.169,7.3248,6.9819,7.2313,698538.0
2011-09-07,7.4183,7.4183,7.1066,7.2936,821904.0
2011-09-08,7.2936,7.3248,7.0754,7.3248,580896.0
2011-09-09,7.2001,7.2001,7.1066,7.1066,1410168.0
2011-09-10,7.2001,7.2001,7.1066,7.1066,1410168.0
2011-09-11,7.2001,7.2001,7.1066,7.1066,1410168.0
2011-09-12,7.1066,7.1066,6.8261,6.9196,270588.0
2011-09-13,6.9196,7.1066,6.7638,7.1066,160446.0
2011-09-14,7.1066,7.2001,6.9819,7.2001,153030.0
2011-09-15,6.8261,7.5742,6.8261,7.4495,433614.0
2011-09-16,7.2625,7.5742,7.2313,7.4807,96300.0
2011-09-17,7.2625,7.5742,7.2313,7.4807,96300.0
2011-09-18,7.2625,7.5742,7.2313,7.4807,96300.0
2011-09-19,7.3871,7.4807,7.3248,7.4495,284676.0
2011-09-20,6.7949,7.4807,6.7949,7.4495,172998.0
2011-09-21,7.4495,7.5118,7.4183,7.4807,133416.0
2011-09-22,7.4807,7.4807,6.8261,7.0443,186636.0
2011-09-23,7.2001,7.2625,6.9196,7.169,146448.0
2011-09-24,7.2001,7.2625,6.9196,7.169,146448.0
2011-09-25,7.2001,7.2625,6.9196,7.169,146448.0
2011-09-26,7.4807,7.4807,6.7638,6.7638,100512.0
2011-09-27,7.2936,7.2936,6.7326,6.8573,493866.0
2011-09-28,6.7326,6.9196,6.7326,6.8884,581808.0
2011-09-29,6.8261,7.169,6.8261,6.8573,556290.0
2011-09-30,6.7949,7.0131,6.7326,7.0131,36936.0
2011-10-01,6.7949,7.0131,6.7326,7.0131,36936.0
2011-10-02,6.7949,7.0131,6.7326,7.0131,36936.0
2011-10-03,6.9819,6.9819,6.6391,6.9196,500796.0
2011-10-04,6.9819,6.9819,6.7326,6.8573,75396.0
2011-10-05,7.0131,7.169,6.9196,7.0443,250902.0
2011-10-06,7.2313,7.2313,6.8884,6.9508,83478.0
2011-10-07,6.9196,7.1066,6.9196,7.0131,144126.0
2011-10-08,6.9196,7.1066,6.9196,7.0131,144126.0
2011-10-09,6.9196,7.1066,6.9196,7.0131,144126.0
2011-10-10,7.0754,7.2001,6.7949,7.1066,157980.0
2011-10-11,7.2001,7.2625,6.9196,7.169,238026.0
2011-10-12,7.1378,7.2313,7.0443,7.169,132852.0
2011-10-13,7.2625,7.4807,7.2625,7.4183,90330.0
2011-10-14,7.4183,7.7923,7.3248,7.73,186906.0
2011-10-15,7.4183,7.7923,7.3248,7.73,186906.0
2011-10-16,7.4183,7.7923,7.3248,7.73,186906.0
2011-10-17,7.73,7.73,7.4183,7.5118,105360.0
2011-10-18,7.5118,7.5118,7.2936,7.3871,53490.0
2011-10-19,7.3871,7.4807,7.3871,7.4807,23982.0
2011-10-20,7.4807,7.4807,7.356,7.4807,86112.0
2011-10-21,7.4807,7.4807,7.2313,7.3871,112698.0
2011-10-22,7.4807,7.4807,7.2313,7.3871,112698.0
2011-10-23,7.4807,7.4807,7.2313,7.3871,112698.0
2011-10-24,7.2313,7.6053,7.2313,7.356,60258.0
2011-10-25,7.4807,7.4807,7.2936,7.4807,1708338.0
2011-10-26,7.4807,7.5742,7.356,7.543,636636.0
2011-10-27,7.8547,8.1664,7.6988,8.1352,1331868.0
2011-10-28,8.1352,8.1352,7.8547,8.1352,2691390.0
2011-10-29,8.1352,8.1352,7.8547,8.1352,2691390.0
2011-10-30,8.1352,8.1352,7.8547,8.1352,2691390.0
2011-10-31,8.1352,8.1975,8.0105,8.1975,220752.0
2011-11-01,7.8859,8.0729,7.73,7.917,351408.0
2011-11-02,8.0729,8.0729,7.7923,7.9482,93258.0
2011-11-03,7.9794,8.0417,7.8859,7.9794,192822.0
2011-11-04,7.9794,8.0105,7.8547,7.9794,201858.0
2011-11-05,7.9794,8.0105,7.8547,7.9794,201858.0
2011-11-06,7.9794,8.0105,7.8547,7.9794,201858.0
2011-11-07,7.9794,8.0417,7.8547,7.917,155934.0
2011-11-08,8.0105,8.0105,7.8235,7.8859,361860.0
2011-11-09,7.9794,7.9794,7.6053,7.7612,170202.0
2011-11-10,7.7923,7.8547,7.6677,7.7612,71364.0
2011-11-11,7.7612,7.9482,7.73,7.8235,162306.0
2011-11-12,7.7612,7.9482,7.73,7.8235,162306.0
2011-11-13,7.7612,7.9482,7.73,7.8235,162306.0
2011-11-14,7.8235,7.8859,7.6365,7.6988,109110.0
2011-11-15,7.6677,7.9794,7.6677,7.9482,729972.0
2011-11-16,7.9794,8.0417,7.8859,7.917,136134.0
2011-11-17,7.7923,7.8235,7.543,7.73,202752.0
2011-11-18,7.8547,7.8547,7.4807,7.543,184566.0
2011-11-19,7.8547,7.8547,7.4807,7.543,184566.0
2011-11-20,7.8547,7.8547,7.4807,7.543,184566.0
2011-11-21,7.543,7.6053,7.0754,7.2625,310932.0
2011-11-22,7.6053,7.6053,7.1378,7.356,99012.0
2011-11-23,7.1378,7.543,7.0754,7.2625,172518.0
2011-11-24,7.4807,7.4807,7.2625,7.3871,44520.0
2011-11-25,7.543,7.543,7.2313,7.2936,97464.0
2011-11-26,7.543,7.543,7.2313,7.2936,97464.0
2011-11-27,7.543,7.543,7.2313,7.2936,97464.0
2011-11-28,7.2936,7.6677,7.2313,7.6677,150378.0
2011-11-29,7.6988,7.8235,7.4183,7.8235,175938.0
2011-11-30,7.8235,8.0729,7.4495,8.0729,478650.0
2011-12-01,7.73,7.917,7.6053,7.6053,146490.0
2011-12-02,7.73,7.73,7.6053,7.73,23190.0
2011-12-03,7.73,7.73,7.6053,7.73,23190.0
2011-12-04,7.73,7.73,7.6053,7.73,23190.0
2011-12-05,7.73,7.8547,7.5118,7.6988,125850.0
2011-12-06,7.6988,7.7612,7.5742,7.6988,23766.0
2011-12-07,7.7612,7.8235,7.73,7.7612,50736.0
2011-12-08,7.73,7.7923,7.6365,7.73,42540.0
2011-12-09,7.73,7.73,7.6677,7.73,15138.0
2011-12-10,7.73,7.73,7.6677,7.73,15138.0
2011-12-11,7.73,7.73,7.6677,7.73,15138.0
2011-12-12,7.7612,7.7612,7.6053,7.6365,31992.0
2011-12-13,7.6053,7.73,7.543,7.73,27816.0
2011-12-14,7.6677,7.6988,7.6365,7.6365,11718.0
2011-12-15,7.6053,7.8547,7.6053,7.73,439614.0
2011-12-16,7.8547,7.8547,7.543,7.73,57234.0
2011-12-17,7.8547,7.8547,7.543,7.73,57234.0
2011-12-18,7.8547,7.8547,7.543,7.73,57234.0
2011-12-19,7.6988,7.6988,7.5742,7.6677,3029256.0
2011-12-20,7.5742,7.73,7.5742,7.6988,1603794.0
2011-12-21,7.73,7.8547,7.6677,7.73,183672.0
2011-12-22,7.73,7.8547,7.5118,7.6988,1256532.0
2011-12-23,7.73,7.8547,7.4183,7.8547,202116.0
2011-12-24,7.73,7.8547,7.4183,7.8547,202116.0
2011-12-25,7.73,7.8547,7.4183,7.8547,202116.0
2011-12-26,7.73,7.8547,7.4183,7.8547,202116.0
2011-12-27,7.73,7.9794,7.73,7.917,402318.0
2011-12-28,7.9482,8.2287,7.917,8.0729,198798.0
2011-12-29,8.0729,8.0729,7.7923,7.917,72240.0
2011-12-30,7.7612,7.9794,7.7612,7.9794,3392034.0
2011-12-31,7.7612,7.9794,7.7612,7.9794,3392034.0
2012-01-01,7.7612,7.9794,7.7612,7.9794,3392034.0
2012-01-02,7.917,8.6027,7.917,8.3846,2671290.0
2012-01-03,8.4157,8.4157,8.104,8.1975,159906.0
2012-01-04,8.1975,8.1975,8.0417,8.1352,4459770.0
2012-01-05,8.2287,8.2287,8.0417,8.0417,105690.0
2012-01-06,8.2287,8.2287,8.0417,8.0417,105690.0
2012-01-07,8.2287,8.2287,8.0417,8.0417,105690.0
2012-01-08,8.2287,8.2287,8.0417,8.0417,105690.0
2012-01-09,8.0729,8.104,7.9794,8.0417,713514.0
2012-01-10,8.0417,8.0417,7.8859,7.917,300438.0
2012-01-11,7.917,7.917,7.6677,7.73,266508.0
2012-01-12,7.6988,7.8859,7.6988,7.73,308256.0
2012-01-13,7.7612,7.8547,7.6365,7.6677,216090.0
2012-01-14,7.7612,7.8547,7.6365,7.6677,216090.0
2012-01-15,7.7612,7.8547,7.6365,7.6677,216090.0
2012-01-16,7.6988,7.917,7.6677,7.6988,131802.0
2012-01-17,7.6988,7.7612,7.6677,7.7612,84234.0
2012-01-18,7.73,7.7923,7.6053,7.7923,120834.0
2012-01-19,7.7612,7.7612,7.6053,7.6988,244020.0
2012-01-20,7.6365,7.6677,7.3871,7.5742,1681788.0
2012-01-21,7.6365,7.6677,7.3871,7.5742,1681788.0
2012-01-22,7.6365,7.6677,7.3871,7.5742,1681788.0
2012-01-23,7.6677,7.73,7.5118,7.73,362436.0
2012-01-24,7.5742,7.6677,7.4807,7.543,498648.0
2012-01-25,7.6053,7.6053,7.356,7.4807,252990.0
2012-01-26,7.3871,7.4495,7.356,7.4183,715488.0
2012-01-27,7.4183,7.6053,7.4183,7.5118,416766.0
2012-01-28,7.4183,7.6053,7.4183,7.5118,416766.0
2012-01-29,7.4183,7.6053,7.4183,7.5118,416766.0
2012-01-30,7.6053,7.6677,7.3248,7.356,233778.0
2012-01-31,7.4807,7.4807,7.2001,7.2313,345258.0
2012-02-01,7.2625,7.4807,7.2625,7.4495,102924.0
2012-02-02,7.5118,7.5118,7.3248,7.4183,162834.0
2012-02-03,7.4183,7.4495,7.356,7.4183,268824.0
2012-02-04,7.4183,7.4495,7.356,7.4183,268824.0
2012-02-05,7.4183,7.4495,7.356,7.4183,268824.0
2012-02-06,7.4807,7.5118,7.356,7.5118,58878.0
2012-02-07,7.4807,7.6988,7.4807,7.6988,107154.0
2012-02-08,7.6677,7.6988,7.5118,7.6677,286500.0
2012-02-09,7.8547,8.0105,7.6988,7.8235,3731094.0
2012-02-10,7.8235,7.8235,7.73,7.7612,76248.0
2012-02-11,7.8235,7.8235,7.73,7.7612,76248.0
2012-02-12,7.8235,7.8235,7.73,7.7612,76248.0
2012-02-13,7.8235,7.9482,7.6677,7.7612,786288.0
2012-02-14,7.6677,7.8547,7.6677,7.7612,650004.0
2012-02-15,7.8547,7.917,7.73,7.7923,570636.0
2012-02-16,7.917,7.9482,7.6677,7.917,1499124.0
2012-02-17,7.9482,7.9794,7.8859,7.917,63360.0
2012-02-18,7.9482,7.9794,7.8859,7.917,63360.0
2012-02-19,7.9482,7.9794,7.8859,7.917,63360.0
2012-02-20,7.917,8.104,7.917,8.0417,2174868.0
2012-02-21,8.0417,8.4781,7.9794,8.2599,756150.0
2012-02-22,8.1664,8.2911,8.0105,8.1664,205068.0
2012-02-23,8.1352,8.1975,8.0417,8.104,207384.0
2012-02-24,8.1352,8.1664,8.0105,8.104,965094.0
2012-02-25,8.1352,8.1664,8.0105,8.104,965094.0
2012-02-26,8.1352,8.1664,8.0105,8.104,965094.0
2012-02-27,8.104,8.1664,8.0417,8.104,483312.0
2012-02-28,8.104,8.2287,8.0417,8.104,277788.0
2012-02-29,8.1664,8.2287,7.9794,8.2287,266898.0
2012-03-01,8.2287,8.3222,8.0729,8.1664,270174.0
2012-03-02,8.1664,8.2911,8.0417,8.2911,351348.0
2012-03-03,8.1664,8.2911,8.0417,8.2911,351348.0
2012-03-04,8.1664,8.2911,8.0417,8.2911,351348.0
2012-03-05,8.2911,8.3222,8.0729,8.104,180936.0
2012-03-06,8.1664,8.1664,7.7612,7.7612,517446.0
2012-03-07,7.9794,7.9794,7.8859,7.917,86382.0
2012-03-08,8.0417,8.1664,7.9794,8.104,214572.0
2012-03-09,8.1352,8.2287,8.0105,8.1352,168240.0
2012-03-10,8.1352,8.2287,8.0105,8.1352,168240.0
2012-03-11,8.1352,8.2287,8.0105,8.1352,168240.0
2012-03-12,8.1975,8.4781,8.1975,8.2287,367512.0
2012-03-13,8.2911,8.3846,8.104,8.2287,594900.0
2012-03-14,8.3846,8.3846,8.1975,8.2287,172944.0
2012-03-15,8.2911,8.2911,8.1352,8.2287,206394.0
2012-03-16,8.2287,8.3222,8.104,8.1352,396366.0
2012-03-17,8.2287,8.3222,8.104,8.1352,396366.0
2012-03-18,8.2287,8.3222,8.104,8.1352,396366.0
2012-03-19,8.1664,8.2911,7.9794,8.104,146838.0
2012-03-20,8.1352,8.1352,7.9482,8.0105,191298.0
2012-03-21,7.917,8.104,7.8859,7.9482,255150.0
2012-03-22,7.8859,7.9482,7.73,7.8235,288450.0
2012-03-23,7.7923,7.8859,7.6053,7.6988,549354.0
2012-03-24,7.7923,7.8859,7.6053,7.6988,549354.0
2012-03-25,7.7923,7.8859,7.6053,7.6988,549354.0
2012-03-26,7.6988,7.9794,7.6365,7.9794,1480806.0
2012-03-27,8.0417,8.0729,7.9482,8.0417,527520.0
2012-03-28,8.0417,8.0417,7.7923,7.8235,2842038.0
2012-03-29,7.8235,7.8859,7.6677,7.8235,351072.0
2012-03-30,7.917,7.9794,7.7923,7.9482,2541984.0
2012-03-31,7.917,7.9794,7.7923,7.9482,2541984.0
2012-04-01,7.917,7.9794,7.7923,7.9482,2541984.0
2012-04-02,8.0105,8.0417,7.9482,8.0105,182652.0
2012-04-03,8.0105,8.1664,7.9482,7.9794,378024.0
2012-04-04,7.9794,7.9794,7.6677,7.9482,146382.0
2012-04-05,7.9482,8.0417,7.8859,7.9794,105936.0
2012-04-06,7.9482,8.0417,7.8859,7.9794,105936.0
2012-04-07,7.9482,8.0417,7.8859,7.9794,105936.0
2012-04-08,7.9482,8.0417,7.8859,7.9794,105936.0
2012-04-09,7.9482,8.0417,7.8859,7.9794,105936.0
2012-04-10,8.0105,8.1352,7.73,7.7612,353382.0
2012-04-11,7.73,7.8859,7.6365,7.73,276048.0
2012-04-12,7.6677,7.8547,7.6365,7.7923,70740.0
2012-04-13,7.7923,7.9482,7.6988,7.73,176394.0
2012-04-14,7.7923,7.9482,7.6988,7.73,176394.0
2012-04-15,7.7923,7.9482,7.6988,7.73,176394.0
2012-04-16,7.73,7.7612,7.4807,7.7612,104328.0
2012-04-17,7.6365,7.7923,7.6365,7.6988,71934.0
2012-04-18,7.8235,7.8547,7.6677,7.8547,255060.0
2012-04-19,7.9482,7.9482,7.7612,7.917,753882.0
2012-04-20,7.8547,7.917,7.7612,7.917,152958.0
2012-04-21,7.8547,7.917,7.7612,7.917,152958.0
2012-04-22,7.8547,7.917,7.7612,7.917,152958.0
2012-04-23,7.917,8.0105,7.6365,7.8547,226062.0
2012-04-24,8.1122,8.1122,7.7581,7.7581,179532.0
2012-04-25,7.7581,7.9834,7.7581,7.8225,309606.0
2012-04-26,8.1766,8.4341,8.1766,8.3376,1542024.0
2012-04-27,8.3697,8.5629,8.3054,8.3697,508818.0
2012-04-28,8.3697,8.5629,8.3054,8.3697,508818.0
2012-04-29,8.3697,8.5629,8.3054,8.3697,508818.0
2012-04-30,8.3697,8.5951,8.3376,8.5307,171612.0
2012-05-01,8.3697,8.5951,8.3376,8.5307,171612.0
2012-05-02,8.6917,8.8526,8.5629,8.8526,741876.0
2012-05-03,8.8848,8.917,8.6917,8.8526,244770.0
2012-05-04,8.8204,8.9492,8.7238,8.8848,240984.0
2012-05-05,8.8204,8.9492,8.7238,8.8848,240984.0
2012-05-06,8.8204,8.9492,8.7238,8.8848,240984.0
2012-05-07,8.8848,8.8848,8.6273,8.8848,122034.0
2012-05-08,8.8848,8.917,8.6595,8.7882,126390.0
2012-05-09,8.7882,8.917,8.6273,8.6917,315312.0
2012-05-10,8.6917,8.7238,8.5951,8.6917,134508.0
2012-05-11,8.5629,8.7882,8.5629,8.7882,137268.0
2012-05-12,8.5629,8.7882,8.5629,8.7882,137268.0
2012-05-13,8.5629,8.7882,8.5629,8.7882,137268.0
2012-05-14,8.756,8.7882,8.4663,8.5951,152682.0
2012-05-15,8.5307,8.6273,8.3697,8.4019,1154382.0
2012-05-16,8.4019,8.5629,8.3376,8.4341,430416.0
2012-05-17,8.4019,8.5629,8.3376,8.4341,430416.0
2012-05-18,8.4019,8.4019,8.1122,8.241,235062.0
2012-05-19,8.4019,8.4019,8.1122,8.241,235062.0
2012-05-20,8.4019,8.4019,8.1122,8.241,235062.0
2012-05-21,8.241,8.4985,8.1444,8.4341,471930.0
2012-05-22,8.4985,8.6595,8.4341,8.6595,333516.0
2012-05-23,8.5951,8.756,8.4341,8.5629,142386.0
2012-05-24,8.5307,8.6595,8.3697,8.5307,107658.0
2012-05-25,8.5951,8.5951,8.2732,8.3697,110286.0
2012-05-26,8.5951,8.5951,8.2732,8.3697,110286.0
2012-05-27,8.5951,8.5951,8.2732,8.3697,110286.0
2012-05-28,8.3697,8.4985,8.1444,8.3054,287106.0
2012-05-29,8.3054,8.4985,8.241,8.4985,195426.0
2012-05-30,8.4985,8.5629,8.4019,8.4985,105228.0
