,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity
2021-05-22,124.795,125.787,122.268,122.719,1253995.0
2021-05-23,124.795,125.787,122.268,122.719,1253995.0
2021-05-24,122.719,125.832,121.185,125.426,1289874.0
2021-05-25,125.517,129.306,125.065,125.742,1099129.0
2021-05-26,125.877,126.193,123.667,124.795,905156.0
2021-05-27,124.795,131.517,124.434,131.066,1765242.0
2021-05-28,131.562,131.788,127.817,128.584,1387387.0
2021-05-29,131.562,131.788,127.817,128.584,1387387.0
2021-05-30,131.562,131.788,127.817,128.584,1387387.0
2021-05-31,128.584,131.517,127.772,130.66,483808.0
2021-06-01,130.705,133.322,130.299,132.419,872070.0
2021-06-02,132.284,132.69,126.599,127.321,1350343.0
2021-06-03,127.321,127.953,124.569,125.787,1251266.0
2021-06-04,124.885,129.712,123.892,129.442,1057828.0
2021-06-05,124.885,129.712,123.892,129.442,1057828.0
2021-06-06,124.885,129.712,123.892,129.442,1057828.0
2021-06-07,129.261,131.788,128.178,130.84,895301.0
2021-06-08,130.84,134.766,129.532,134.314,1168787.0
2021-06-09,134.991,134.991,130.028,131.156,1086114.0
2021-06-10,131.382,132.013,128.945,130.976,1014218.0
2021-06-11,130.976,132.6,129.758,130.615,746996.0
2021-06-12,130.976,132.6,129.758,130.615,746996.0
2021-06-13,130.976,132.6,129.758,130.615,746996.0
2021-06-14,130.84,133.728,129.397,130.479,1338590.0
2021-06-15,129.938,130.389,124.975,126.103,1603883.0
2021-06-16,126.238,127.817,123.351,125.562,1191068.0
2021-06-17,124.84,126.148,122.99,125.11,1009841.0
2021-06-18,125.471,128.765,123.125,123.847,1088070.0
2021-06-19,125.471,128.765,123.125,123.847,1088070.0
2021-06-20,125.471,128.765,123.125,123.847,1088070.0
2021-06-21,121.997,124.479,120.193,124.163,1176274.0
2021-06-22,124.253,125.877,121.907,125.877,679586.0
2021-06-23,126.148,127.231,123.125,125.697,1115154.0
2021-06-24,125.877,130.615,125.877,129.667,1196717.0
2021-06-25,125.877,130.615,125.877,129.667,1196717.0
2021-06-26,125.877,130.615,125.877,129.667,1196717.0
2021-06-27,125.877,130.615,125.877,129.667,1196717.0
2021-06-28,129.397,129.622,120.283,120.373,2472525.0
2021-06-29,120.689,123.983,120.012,123.622,1852644.0
2021-06-30,123.531,123.802,119.877,121.05,1409652.0
2021-07-01,121.501,126.103,120.824,123.802,1436342.0
2021-07-02,125.426,133.863,125.426,131.517,2553641.0
2021-07-03,125.426,133.863,125.426,131.517,2553641.0
2021-07-04,125.426,133.863,125.426,131.517,2553641.0
2021-07-05,131.201,131.201,127.141,129.216,928035.0
2021-07-06,129.126,132.194,126.735,130.254,958299.0
2021-07-07,131.743,134.134,129.577,130.705,1319464.0
2021-07-08,135.262,138.104,132.149,132.735,2472452.0
2021-07-09,134.314,135.172,130.525,131.968,1329414.0
2021-07-10,134.314,135.172,130.525,131.968,1329414.0
2021-07-11,134.314,135.172,130.525,131.968,1329414.0
2021-07-12,133.412,133.999,131.652,132.51,1078583.0
2021-07-13,133.728,136.345,132.961,136.254,1502604.0
2021-07-14,136.119,136.164,132.78,133.593,1284045.0
2021-07-15,134.901,135.758,130.434,130.84,1355215.0
2021-07-16,131.021,132.104,128.675,128.675,1015218.0
2021-07-17,131.021,132.104,128.675,128.675,1015218.0
2021-07-18,131.021,132.104,128.675,128.675,1015218.0
2021-07-19,128.133,128.314,123.396,126.464,1584377.0
2021-07-20,126.87,127.366,123.441,126.554,1058797.0
2021-07-21,127.908,132.645,127.682,131.562,1727084.0
2021-07-22,133.502,136.931,132.013,135.217,2603565.0
2021-07-23,134.314,135.127,125.156,131.111,7906924.0
2021-07-24,134.314,135.127,125.156,131.111,7906924.0
2021-07-25,134.314,135.127,125.156,131.111,7906924.0
2021-07-26,131.607,135.172,130.525,132.329,2221087.0
2021-07-27,132.239,132.239,127.863,128.043,1844372.0
2021-07-28,128.133,129.622,127.005,129.351,1379028.0
2021-07-29,129.577,130.705,128.178,129.893,1191201.0
2021-07-30,128.765,129.126,126.735,127.276,1509840.0
2021-07-31,128.765,129.126,126.735,127.276,1509840.0
2021-08-01,128.765,129.126,126.735,127.276,1509840.0
2021-08-02,127.321,129.532,126.374,126.78,1401729.0
2021-08-03,126.644,126.644,122.809,123.712,1817047.0
2021-08-04,124.569,126.284,124.073,124.795,1054343.0
2021-08-05,124.343,124.343,120.779,122.674,2295211.0
2021-08-06,122.674,123.17,111.44,122.809,6627977.0
2021-08-07,122.674,123.17,111.44,122.809,6627977.0
2021-08-08,122.674,123.17,111.44,122.809,6627977.0
2021-08-09,122.629,124.795,121.321,124.795,1375559.0
2021-08-10,124.795,127.186,124.704,126.78,1149575.0
2021-08-11,126.78,128.449,125.742,127.772,1168652.0
2021-08-12,127.321,129.442,125.471,128.494,1323180.0
2021-08-13,128.359,131.246,127.637,131.066,1295678.0
2021-08-14,128.359,131.246,127.637,131.066,1295678.0
2021-08-15,128.359,131.246,127.637,131.066,1295678.0
2021-08-16,129.938,132.419,129.126,132.194,1093600.0
2021-08-17,131.743,133.953,131.562,132.465,1307209.0
2021-08-18,132.465,134.946,132.239,134.856,1348217.0
2021-08-19,133.367,134.495,129.938,133.006,1291902.0
2021-08-20,133.006,134.811,131.382,134.585,1286772.0
2021-08-21,133.006,134.811,131.382,134.585,1286772.0
2021-08-22,133.006,134.811,131.382,134.585,1286772.0
2021-08-23,135.352,139.458,135.352,139.368,1904757.0
2021-08-24,139.413,141.623,139.232,140.315,1679843.0
2021-08-25,140.315,143.789,140.315,143.203,2144100.0
2021-08-26,143.383,145.143,142.571,143.834,1354072.0
2021-08-27,143.834,144.917,142.345,144.376,811605.0
2021-08-28,143.834,144.917,142.345,144.376,811605.0
2021-08-29,143.834,144.917,142.345,144.376,811605.0
2021-08-30,144.376,145.052,142.526,144.556,616869.0
2021-08-31,144.556,144.782,143.022,143.338,1130625.0
2021-09-01,143.654,147.128,143.203,146.722,1215474.0
2021-09-02,146.722,149.79,145.684,149.79,837273.0
2021-09-03,149.79,151.414,147.128,148.932,921964.0
2021-09-04,149.79,151.414,147.128,148.932,921964.0
2021-09-05,149.79,151.414,147.128,148.932,921964.0
2021-09-06,148.842,149.745,142.345,142.571,1053201.0
2021-09-07,142.571,144.195,140.27,140.766,909760.0
2021-09-08,140.766,144.962,137.924,143.203,1591974.0
2021-09-09,142.571,143.924,140.992,143.157,719411.0
2021-09-10,143.744,145.819,143.473,143.518,687599.0
2021-09-11,143.744,145.819,143.473,143.518,687599.0
2021-09-12,143.744,145.819,143.473,143.518,687599.0
2021-09-13,143.203,143.203,140.135,142.39,729992.0
2021-09-14,142.21,143.879,141.082,142.165,669653.0
2021-09-15,141.488,144.917,140.495,143.834,941153.0
2021-09-16,144.691,151.143,144.691,151.143,1375273.0
2021-09-17,151.414,152.406,149.203,151.233,1008343.0
2021-09-18,151.414,152.406,149.203,151.233,1008343.0
2021-09-19,151.414,152.406,149.203,151.233,1008343.0
2021-09-20,150.241,150.286,144.691,149.113,1120035.0
2021-09-21,148.887,149.068,138.916,142.255,4070200.0
2021-09-22,142.751,146.992,141.127,146.992,2473463.0
2021-09-23,147.534,152.091,147.534,150.602,1856425.0
2021-09-24,150.602,150.963,145.774,147.353,1790338.0
2021-09-25,150.602,150.963,145.774,147.353,1790338.0
2021-09-26,150.602,150.963,145.774,147.353,1790338.0
2021-09-27,147.353,148.075,136.39,136.435,2946717.0
2021-09-28,136.435,136.48,129.261,129.938,5209140.0
2021-09-29,130.073,133.096,127.186,127.863,3109091.0
2021-09-30,128.359,129.667,113.921,119.516,10682689.0
2021-10-01,111.891,127.366,109.184,125.381,6410715.0
2021-10-02,111.891,127.366,109.184,125.381,6410715.0
2021-10-03,111.891,127.366,109.184,125.381,6410715.0
2021-10-04,122.629,124.208,113.199,115.049,4653873.0
2021-10-05,114.733,116.177,109.41,111.169,3427744.0
2021-10-06,109.906,109.906,102.326,102.326,4913438.0
2021-10-07,103.589,105.123,100.07,100.612,4042330.0
2021-10-08,100.747,103.274,99.664,100.161,4023117.0
2021-10-09,100.747,103.274,99.664,100.161,4023117.0
2021-10-10,100.747,103.274,99.664,100.161,4023117.0
2021-10-11,99.619,99.619,95.694,98.852,3233968.0
2021-10-12,97.273,104.627,96.957,104.221,3138058.0
2021-10-13,104.672,107.65,103.725,105.845,2217359.0
2021-10-14,107.018,109.319,104.537,105.936,2907769.0
2021-10-15,106.342,106.883,104.311,106.251,1858928.0
2021-10-16,106.342,106.883,104.311,106.251,1858928.0
2021-10-17,106.342,106.883,104.311,106.251,1858928.0
2021-10-18,106.748,110.222,105.936,110.086,1971284.0
2021-10-19,110.853,111.801,107.876,111.034,1799190.0
2021-10-20,110.989,110.989,107.921,108.417,1352455.0
2021-10-21,108.237,110.673,107.56,109.004,1717558.0
2021-10-22,109.635,109.906,108.462,109.771,1646453.0
2021-10-23,109.635,109.906,108.462,109.771,1646453.0
2021-10-24,109.635,109.906,108.462,109.771,1646453.0
2021-10-25,109.771,112.117,108.868,111.44,1499073.0
2021-10-26,112.342,116.087,109.184,115.771,2598802.0
2021-10-27,95.649,105.575,94.746,105.304,9807113.0
2021-10-28,102.822,109.229,101.604,108.823,2727266.0
2021-10-29,108.101,108.643,106.432,108.282,1983511.0
2021-10-30,108.101,108.643,106.432,108.282,1983511.0
2021-10-31,108.101,108.643,106.432,108.282,1983511.0
2021-11-01,108.507,110.673,105.665,106.612,1585164.0
2021-11-02,106.387,106.793,101.875,102.236,2012578.0
2021-11-03,101.965,103.229,99.484,102.281,1585722.0
2021-11-04,102.281,104.356,101.108,103.048,1542900.0
2021-11-05,102.777,104.311,102.146,103.544,482692.0
2021-11-06,102.777,104.311,102.146,103.544,482692.0
2021-11-07,102.777,104.311,102.146,103.544,482692.0
2021-11-08,103.409,103.544,100.251,101.108,1302282.0
2021-11-09,100.973,105.349,100.792,103.138,1034955.0
2021-11-10,103.138,103.364,100.251,100.973,1222040.0
2021-11-11,100.747,101.559,98.266,101.108,1334634.0
2021-11-12,101.403,101.817,99.613,101.817,1537637.0
2021-11-13,101.403,101.817,99.613,101.817,1537637.0
2021-11-14,101.403,101.817,99.613,101.817,1537637.0
2021-11-15,101.817,103.974,101.679,102.092,1165224.0
2021-11-16,102.184,102.964,100.439,100.761,1544125.0
2021-11-17,100.531,101.036,98.695,99.613,1239531.0
2021-11-18,99.475,101.266,99.246,100.118,891451.0
2021-11-19,100.577,100.715,98.282,100.072,1096048.0
2021-11-20,100.577,100.715,98.282,100.072,1096048.0
2021-11-21,100.577,100.715,98.282,100.072,1096048.0
2021-11-22,100.944,101.22,96.905,97.961,1292451.0
2021-11-23,97.134,98.42,95.849,97.318,1143469.0
2021-11-24,97.134,97.502,94.793,96.262,1619064.0
2021-11-25,96.721,98.42,94.564,95.344,1253549.0
2021-11-26,92.406,95.895,91.552,94.701,1819109.0
2021-11-27,92.406,95.895,91.552,94.701,1819109.0
2021-11-28,92.406,95.895,91.552,94.701,1819109.0
2021-11-29,94.931,97.869,94.564,96.124,1019907.0
2021-11-30,95.16,96.859,92.636,92.773,1925375.0
2021-12-01,93.462,96.124,93.232,95.16,962761.0
2021-12-02,94.15,94.472,90.12,92.222,1527259.0
2021-12-03,92.865,95.252,92.177,92.636,1145781.0
2021-12-04,92.865,95.252,92.177,92.636,1145781.0
2021-12-05,92.865,95.252,92.177,92.636,1145781.0
2021-12-06,92.636,93.37,88.945,93.141,1125264.0
2021-12-07,94.105,97.272,94.105,96.905,1066285.0
2021-12-08,96.905,98.052,95.849,96.721,998594.0
2021-12-09,97.088,97.869,94.931,95.528,626868.0
2021-12-10,95.069,96.078,94.288,95.252,699456.0
2021-12-11,95.069,96.078,94.288,95.252,699456.0
2021-12-12,95.069,96.078,94.288,95.252,699456.0
2021-12-13,95.895,97.042,91.589,92.773,1355995.0
2021-12-14,92.682,92.819,89.679,90.212,1679109.0
2021-12-15,90.212,92.222,90.212,90.432,1130114.0
2021-12-16,91.222,92.177,89.698,90.432,929646.0
2021-12-17,90.414,92.452,89.698,91.855,815483.0
2021-12-18,90.414,92.452,89.698,91.855,815483.0
2021-12-19,90.414,92.452,89.698,91.855,815483.0
2021-12-20,90.212,91.901,88.89,91.754,932684.0
2021-12-21,92.085,94.105,91.626,93.6,689691.0
2021-12-22,93.646,96.951,92.727,96.354,611199.0
2021-12-23,96.538,98.374,96.538,96.859,487339.0
2021-12-24,96.538,98.374,96.538,96.859,487339.0
2021-12-25,96.538,98.374,96.538,96.859,487339.0
2021-12-26,96.538,98.374,96.538,96.859,487339.0
2021-12-27,97.088,99.705,96.767,99.246,463472.0
2021-12-28,99.2,101.174,98.42,99.108,515776.0
2021-12-29,99.062,99.292,96.675,97.18,644196.0
2021-12-30,97.226,98.879,95.987,98.879,723041.0
2021-12-31,97.226,98.879,95.987,98.879,723041.0
2022-01-01,97.226,98.879,95.987,98.879,723041.0
2022-01-02,97.226,98.879,95.987,98.879,723041.0
2022-01-03,99.2,101.082,99.2,99.843,501564.0
2022-01-04,100.531,100.99,98.374,98.374,852406.0
2022-01-05,98.328,100.21,97.134,100.164,558714.0
2022-01-06,98.328,100.21,97.134,100.164,558714.0
2022-01-07,100.99,100.99,98.42,98.97,1090916.0
2022-01-08,100.99,100.99,98.42,98.97,1090916.0
2022-01-09,100.99,100.99,98.42,98.97,1090916.0
2022-01-10,99.521,101.312,96.538,98.787,1258529.0
2022-01-11,99.108,100.761,96.629,99.338,1074720.0
2022-01-12,100.256,103.148,99.108,102.643,911573.0
2022-01-13,102.413,103.469,100.302,101.266,887670.0
2022-01-14,100.072,101.403,98.833,99.108,756582.0
2022-01-15,100.072,101.403,98.833,99.108,756582.0
2022-01-16,100.072,101.403,98.833,99.108,756582.0
2022-01-17,99.521,99.889,97.41,98.925,498016.0
2022-01-18,98.787,99.062,96.308,98.603,1098068.0
2022-01-19,98.052,100.348,96.997,98.97,751179.0
2022-01-20,99.246,102.689,98.695,101.908,884542.0
2022-01-21,100.853,100.853,95.114,96.492,1403044.0
2022-01-22,100.853,100.853,95.114,96.492,1403044.0
2022-01-23,100.853,100.853,95.114,96.492,1403044.0
2022-01-24,96.262,96.951,91.369,92.911,1377565.0
2022-01-25,93.737,95.436,91.405,92.727,1259684.0
2022-01-26,93.646,96.905,93.416,94.518,916049.0
2022-01-27,92.682,97.593,92.222,95.619,936788.0
2022-01-28,95.619,96.4,94.105,96.4,961570.0
2022-01-29,95.619,96.4,94.105,96.4,961570.0
2022-01-30,95.619,96.4,94.105,96.4,961570.0
2022-01-31,98.006,98.925,96.308,98.282,1442564.0
2022-02-01,99.154,101.541,98.833,101.174,1010957.0
2022-02-02,102.367,103.745,100.807,101.541,761899.0
2022-02-03,101.082,102.459,97.593,97.593,580710.0
2022-02-04,99.016,99.016,95.252,97.272,1046103.0
2022-02-05,99.016,99.016,95.252,97.272,1046103.0
2022-02-06,99.016,99.016,95.252,97.272,1046103.0
2022-02-07,97.272,100.302,97.042,99.521,1405028.0
2022-02-08,99.567,99.751,96.4,98.374,1359713.0
2022-02-09,91.662,98.236,89.992,98.236,4268976.0
2022-02-10,97.961,100.164,95.39,99.521,2255418.0
2022-02-11,98.282,101.266,96.078,100.118,1577522.0
2022-02-12,98.282,101.266,96.078,100.118,1577522.0
2022-02-13,98.282,101.266,96.078,100.118,1577522.0
2022-02-14,97.961,97.961,90.469,94.564,3229379.0
2022-02-15,94.564,96.4,92.636,95.757,1748465.0
2022-02-16,95.895,96.859,94.564,95.665,1145314.0
2022-02-17,95.023,101.725,93.462,99.521,2721299.0
2022-02-18,98.236,99.108,93.967,94.839,1705459.0
2022-02-19,98.236,99.108,93.967,94.839,1705459.0
2022-02-20,98.236,99.108,93.967,94.839,1705459.0
2022-02-21,94.564,95.482,89.404,89.404,1389941.0
2022-02-22,87.237,94.059,86.797,93.095,1672972.0
2022-02-23,92.727,96.17,92.406,94.013,1098705.0
2022-02-24,88.284,93.783,87.531,93.095,1552946.0
2022-02-25,94.564,95.344,89.79,92.911,1549243.0
2022-02-26,94.564,95.344,89.79,92.911,1549243.0
2022-02-27,94.564,95.344,89.79,92.911,1549243.0
2022-02-28,90.597,96.721,90.359,96.629,942043.0
2022-03-01,96.033,96.033,90.891,90.891,1217543.0
2022-03-02,89.679,92.268,88.504,90.377,1258377.0
2022-03-03,90.194,91.736,86.466,86.595,929186.0
2022-03-04,85.254,88.174,84.428,86.227,1115803.0
2022-03-05,85.254,88.174,84.428,86.227,1115803.0
2022-03-06,85.254,88.174,84.428,86.227,1115803.0
2022-03-07,82.867,87.66,80.333,84.648,1815410.0
2022-03-08,83.271,86.833,81.619,83.087,1370959.0
2022-03-09,85.236,88.045,83.4,87.513,1070524.0
2022-03-10,88.137,89.129,84.979,85.438,698847.0
2022-03-11,85.438,88.1,85.438,86.301,749672.0
2022-03-12,85.438,88.1,85.438,86.301,749672.0
2022-03-13,85.438,88.1,85.438,86.301,749672.0
2022-03-14,87.494,87.751,85.621,86.723,584374.0
2022-03-15,86.65,88.614,85.217,87.439,665022.0
2022-03-16,88.137,93.646,88.008,92.819,877538.0
2022-03-17,93.691,94.839,92.406,93.921,598973.0
2022-03-18,93.646,95.574,91.46,95.206,537469.0
2022-03-19,93.646,95.574,91.46,95.206,537469.0
2022-03-20,93.646,95.574,91.46,95.206,537469.0
2022-03-21,94.105,94.931,93.416,94.747,540519.0
2022-03-22,94.747,95.941,93.554,95.436,550883.0
2022-03-23,95.757,95.941,93.646,95.023,502791.0
2022-03-24,94.288,95.16,93.6,94.242,698578.0
2022-03-25,94.242,95.849,93.967,94.518,580579.0
2022-03-26,94.242,95.849,93.967,94.518,580579.0
2022-03-27,94.242,95.849,93.967,94.518,580579.0
2022-03-28,94.518,96.721,94.105,94.564,638035.0
2022-03-29,94.885,98.006,94.885,96.721,529149.0
2022-03-30,96.951,97.226,93.829,95.482,392230.0
2022-03-31,95.206,96.675,93.737,94.747,439317.0
2022-04-01,93.967,96.078,93.737,95.941,289625.0
2022-04-02,93.967,96.078,93.737,95.941,289625.0
2022-04-03,93.967,96.078,93.737,95.941,289625.0
2022-04-04,96.216,98.695,95.252,98.328,356435.0
2022-04-05,98.374,99.521,96.17,96.859,452572.0
2022-04-06,96.078,97.364,94.977,95.941,619133.0
2022-04-07,95.941,98.144,94.426,96.629,535796.0
2022-04-08,96.629,101.174,82.133,83.638,4285362.0
2022-04-09,96.629,101.174,82.133,83.638,4285362.0
2022-04-10,96.629,101.174,82.133,83.638,4285362.0
2022-04-11,84.006,85.217,81.967,82.996,945272.0
2022-04-12,82.812,83.767,80.572,82.078,647644.0
2022-04-13,82.078,82.298,79.048,80.59,640139.0
2022-04-14,80.59,82.371,80.59,82.022,393649.0
2022-04-15,80.59,82.371,80.59,82.022,393649.0
2022-04-16,80.59,82.371,80.59,82.022,393649.0
2022-04-17,80.59,82.371,80.59,82.022,393649.0
2022-04-18,80.59,82.371,80.59,82.022,393649.0
2022-04-19,82.261,82.628,80.205,82.628,532585.0
2022-04-20,82.702,83.069,81.343,81.765,515220.0
2022-04-21,81.765,82.096,80.315,81.49,823207.0
2022-04-22,81.527,82.004,80.058,80.609,588798.0
2022-04-23,81.527,82.004,80.058,80.609,588798.0
2022-04-24,81.527,82.004,80.058,80.609,588798.0
2022-04-25,79.874,80.498,77.652,78.607,534500.0
2022-04-26,78.607,79.158,75.688,77.01,736466.0
2022-04-27,77.01,78.699,75.522,77.138,692851.0
2022-04-28,68.71,79.874,68.214,77.579,1634400.0
2022-04-29,79.874,81.343,78.056,79.948,1064831.0
2022-04-30,79.874,81.343,78.056,79.948,1064831.0
2022-05-01,79.874,81.343,78.056,79.948,1064831.0
2022-05-02,83.547,88.578,80.939,86.301,1776253.0
2022-05-03,86.797,89.055,84.997,87.935,1491538.0
2022-05-04,90.542,98.098,90.157,95.482,2241248.0
2022-05-05,95.482,97.777,88.816,89.331,1449398.0
2022-05-06,88.321,92.819,87.953,90.891,840292.0
2022-05-07,88.321,92.819,87.953,90.891,840292.0
2022-05-08,88.321,92.819,87.953,90.891,840292.0
2022-05-09,89.973,90.432,84.997,86.099,742044.0
2022-05-10,87.292,89.312,86.136,86.301,598399.0
2022-05-11,86.301,88.89,85.658,87.843,809507.0
2022-05-12,86.65,87.806,83.895,87.219,663421.0
2022-05-13,87.806,92.59,87.806,92.498,585162.0
2022-05-14,87.806,92.59,87.806,92.498,585162.0
2022-05-15,87.806,92.59,87.806,92.498,585162.0
2022-05-16,93.459,93.459,90.797,92.728,520389.0
2022-05-17,92.728,93.496,91.715,92.803,538847.0
2022-05-18,92.99,93.44,91.49,92.521,264491.0
2022-05-19,92.128,93.44,90.74,92.803,569668.0
2022-05-20,92.803,95.943,92.128,93.834,474859.0
2022-05-21,92.803,95.943,92.128,93.834,474859.0
2022-05-22,92.803,95.943,92.128,93.834,474859.0
2022-05-23,93.834,97.068,92.578,93.309,845085.0
2022-05-24,93.309,93.365,89.39,89.39,567273.0
2022-05-25,90.647,91.64,89.222,89.447,219105.0
2022-05-26,90.647,91.64,89.222,89.447,219105.0
2022-05-27,89.803,92.99,87.778,92.428,1173566.0
2022-05-28,89.803,92.99,87.778,92.428,1173566.0
2022-05-29,89.803,92.99,87.778,92.428,1173566.0
2022-05-30,92.653,95.427,92.653,94.537,503982.0
2022-05-31,94.771,95.334,93.215,93.515,893078.0
2022-06-01,93.234,93.974,90.328,90.328,449016.0
2022-06-02,90.553,91.115,88.772,90.872,444655.0
2022-06-03,90.365,91.659,90.215,90.778,351964.0
2022-06-04,90.365,91.659,90.215,90.778,351964.0
2022-06-05,90.365,91.659,90.215,90.778,351964.0
2022-06-06,90.365,91.659,90.215,90.778,351964.0
2022-06-07,89.822,90.872,87.834,89.99,642260.0
2022-06-08,96.833,100.911,94.209,96.927,2266996.0
2022-06-09,96.927,98.521,94.396,96.974,872212.0
2022-06-10,96.318,97.396,92.221,92.803,595710.0
2022-06-11,96.318,97.396,92.221,92.803,595710.0
2022-06-12,96.318,97.396,92.221,92.803,595710.0
2022-06-13,92.146,92.146,86.241,87.928,835672.0
2022-06-14,88.716,89.222,85.791,87.891,520703.0
2022-06-15,88.603,89.99,86.747,89.522,644788.0
2022-06-16,89.522,89.709,85.697,87.178,655577.0
2022-06-17,87.178,89.803,86.166,87.178,835546.0
2022-06-18,87.178,89.803,86.166,87.178,835546.0
2022-06-19,87.178,89.803,86.166,87.178,835546.0
2022-06-20,87.178,89.053,86.222,87.178,405291.0
2022-06-21,88.059,88.303,86.26,86.578,459970.0
2022-06-22,85.716,85.735,82.847,83.897,766517.0
2022-06-23,83.691,84.066,81.648,82.491,684854.0
2022-06-24,83.691,84.066,81.648,82.491,684854.0
2022-06-25,83.691,84.066,81.648,82.491,684854.0
2022-06-26,83.691,84.066,81.648,82.491,684854.0
2022-06-27,83.541,86.485,83.541,84.366,1214790.0
2022-06-28,84.366,85.566,82.791,83.147,374236.0
2022-06-29,82.547,82.904,79.473,80.616,679671.0
2022-06-30,79.548,81.554,78.779,79.735,782598.0
2022-07-01,79.735,80.373,77.617,79.773,406310.0
2022-07-02,79.735,80.373,77.617,79.773,406310.0
2022-07-03,79.735,80.373,77.617,79.773,406310.0
2022-07-04,80.448,80.991,78.423,78.742,319619.0
2022-07-05,78.273,80.204,77.242,78.31,330200.0
2022-07-06,79.679,80.391,78.742,79.342,440735.0
2022-07-07,79.342,80.241,77.992,78.085,678985.0
2022-07-08,78.085,78.16,75.929,77.036,604789.0
2022-07-09,78.085,78.16,75.929,77.036,604789.0
2022-07-10,78.085,78.16,75.929,77.036,604789.0
2022-07-11,76.117,77.411,74.28,74.28,564069.0
2022-07-12,73.811,73.98,71.599,73.848,1218014.0
2022-07-13,74.055,74.055,71.636,73.473,973733.0
2022-07-14,72.499,73.998,70.999,72.105,738955.0
2022-07-15,72.18,73.248,70.324,73.211,629775.0
2022-07-16,72.18,73.248,70.324,73.211,629775.0
2022-07-17,72.18,73.248,70.324,73.211,629775.0
2022-07-18,73.398,75.311,73.398,74.617,475864.0
2022-07-19,73.68,75.761,73.117,75.123,543111.0
2022-07-20,75.142,77.411,74.43,75.479,742568.0
2022-07-21,75.929,77.823,72.274,77.017,2333322.0
2022-07-22,75.479,81.948,74.186,79.642,1769369.0
2022-07-23,75.479,81.948,74.186,79.642,1769369.0
2022-07-24,75.479,81.948,74.186,79.642,1769369.0
2022-07-25,79.023,80.26,77.692,79.435,1013778.0
2022-07-26,79.717,82.791,79.098,80.541,776348.0
2022-07-27,80.616,81.648,79.792,79.792,757205.0
2022-07-28,79.792,81.629,79.792,81.141,747348.0
2022-07-29,81.554,84.141,81.479,83.616,569770.0
2022-07-30,81.554,84.141,81.479,83.616,569770.0
2022-07-31,81.554,84.141,81.479,83.616,569770.0
2022-08-01,83.954,85.06,81.516,82.941,639021.0
2022-08-02,82.304,83.185,80.841,82.585,540100.0
2022-08-03,82.585,84.366,82.322,84.291,506358.0
2022-08-04,84.535,87.647,84.441,86.128,726802.0
2022-08-05,86.128,88.322,86.128,86.71,638339.0
2022-08-06,86.128,88.322,86.128,86.71,638339.0
2022-08-07,86.128,88.322,86.128,86.71,638339.0
2022-08-08,86.71,87.366,84.554,84.966,655501.0
2022-08-09,83.241,83.616,79.379,79.998,1378107.0
2022-08-10,79.717,84.816,79.51,84.254,1079505.0
2022-08-11,84.366,89.053,84.366,87.891,1246878.0
2022-08-12,87.891,89.934,87.216,89.934,803242.0
2022-08-13,87.891,89.934,87.216,89.934,803242.0
2022-08-14,87.891,89.934,87.216,89.934,803242.0
2022-08-15,89.934,90.253,89.241,89.54,446308.0
2022-08-16,89.54,90.178,88.134,89.859,506117.0
2022-08-17,89.99,90.928,89.39,89.69,511226.0
2022-08-18,88.716,90.759,88.716,89.615,403479.0
2022-08-19,89.597,89.99,87.347,87.722,410769.0
2022-08-20,89.597,89.99,87.347,87.722,410769.0
2022-08-21,89.597,89.99,87.347,87.722,410769.0
2022-08-22,87.497,87.741,85.716,86.616,653666.0
2022-08-23,85.941,87.459,85.735,86.091,512691.0
2022-08-24,86.091,86.485,84.216,85.547,455486.0
2022-08-25,85.547,86.035,84.46,84.591,373047.0
2022-08-26,84.572,85.81,83.241,83.354,433540.0
2022-08-27,84.572,85.81,83.241,83.354,433540.0
2022-08-28,84.572,85.81,83.241,83.354,433540.0
2022-08-29,82.116,83.822,81.685,82.754,336196.0
2022-08-30,82.754,84.479,82.098,82.454,431619.0
2022-08-31,82.379,84.216,82.341,83.447,357912.0
2022-09-01,82.772,83.26,80.916,81.216,318822.0
2022-09-02,81.798,83.447,81.31,83.054,447725.0
2022-09-03,81.798,83.447,81.31,83.054,447725.0
2022-09-04,81.798,83.447,81.31,83.054,447725.0
2022-09-05,82.491,82.529,80.86,82.529,361302.0
2022-09-06,82.491,84.047,81.985,83.147,297822.0
2022-09-07,83.147,85.622,82.641,85.397,565976.0
2022-09-08,85.603,86.991,82.997,84.928,494658.0
2022-09-09,85.172,87.066,84.872,86.747,401492.0
2022-09-10,85.172,87.066,84.872,86.747,401492.0
2022-09-11,85.172,87.066,84.872,86.747,401492.0
2022-09-12,87.084,88.434,86.841,88.378,507209.0
2022-09-13,88.378,91.078,87.347,89.016,575457.0
2022-09-14,91.865,92.54,89.54,89.859,1082461.0
2022-09-15,89.99,90.984,88.678,90.365,530988.0
2022-09-16,89.522,91.565,89.522,90.89,701435.0
2022-09-17,89.522,91.565,89.522,90.89,701435.0
2022-09-18,89.522,91.565,89.522,90.89,701435.0
2022-09-19,90.89,91.097,88.078,88.678,438254.0
2022-09-20,89.034,90.328,87.853,88.566,335388.0
2022-09-21,88.116,89.297,81.329,82.191,1865213.0
2022-09-22,80.129,83.541,79.904,80.654,983894.0
