,JM SS Equity,JM SS Equity,JM SS Equity,JM SS Equity,JM SS Equity
2012-12-12,68.537,68.979,67.947,68.684,851687.0
2012-12-13,68.537,69.126,67.21,67.21,379689.0
2012-12-14,67.358,69.863,67.21,69.421,572101.0
2012-12-15,67.358,69.863,67.21,69.421,572101.0
2012-12-16,67.358,69.863,67.21,69.421,572101.0
2012-12-17,69.126,69.421,68.684,69.421,164544.0
2012-12-18,69.126,70.305,69.126,70.011,638770.0
2012-12-19,69.716,70.305,69.716,69.863,254310.0
2012-12-20,69.126,69.716,68.684,69.274,267015.0
2012-12-21,68.832,68.832,67.947,68.095,348897.0
2012-12-22,68.832,68.832,67.947,68.095,348897.0
2012-12-23,68.832,68.832,67.947,68.095,348897.0
2012-12-24,68.832,68.832,67.947,68.095,348897.0
2012-12-25,68.832,68.832,67.947,68.095,348897.0
2012-12-26,68.832,68.832,67.947,68.095,348897.0
2012-12-27,67.8,68.979,67.8,68.537,130350.0
2012-12-28,68.389,69.421,67.8,68.389,343193.0
2012-12-29,68.389,69.421,67.8,68.389,343193.0
2012-12-30,68.389,69.421,67.8,68.389,343193.0
2012-12-31,68.389,69.421,67.8,68.389,343193.0
2013-01-01,68.389,69.421,67.8,68.389,343193.0
2013-01-02,70.453,70.748,69.421,70.158,215008.0
2013-01-03,70.158,70.895,69.863,70.748,146854.0
2013-01-04,70.305,71.042,70.011,70.158,158461.0
2013-01-05,70.305,71.042,70.011,70.158,158461.0
2013-01-06,70.305,71.042,70.011,70.158,158461.0
2013-01-07,69.863,70.6,69.863,70.158,123934.0
2013-01-08,70.158,71.042,70.011,70.748,453705.0
2013-01-09,70.748,71.042,70.305,70.305,206511.0
2013-01-10,70.748,70.748,69.716,69.863,143913.0
2013-01-11,70.305,71.632,69.863,71.337,379118.0
2013-01-12,70.305,71.632,69.863,71.337,379118.0
2013-01-13,70.305,71.632,69.863,71.337,379118.0
2013-01-14,71.927,72.516,71.485,71.779,301921.0
2013-01-15,71.779,73.106,71.632,72.222,501939.0
2013-01-16,72.074,73.695,72.074,73.253,554683.0
2013-01-17,73.253,73.843,72.811,72.959,424102.0
2013-01-18,73.548,73.548,72.516,73.253,151974.0
2013-01-19,73.548,73.548,72.516,73.253,151974.0
2013-01-20,73.548,73.548,72.516,73.253,151974.0
2013-01-21,73.253,73.843,72.516,73.843,189237.0
2013-01-22,73.695,73.695,72.369,72.811,171964.0
2013-01-23,72.959,73.99,72.369,73.106,333843.0
2013-01-24,73.253,73.548,71.927,72.074,366276.0
2013-01-25,71.927,73.401,71.927,73.401,313358.0
2013-01-26,71.927,73.401,71.927,73.401,313358.0
2013-01-27,71.927,73.401,71.927,73.401,313358.0
2013-01-28,73.106,75.317,73.106,75.022,268549.0
2013-01-29,74.875,74.875,73.843,74.432,227039.0
2013-01-30,75.022,78.559,74.432,78.412,733658.0
2013-01-31,77.97,78.117,76.643,77.085,485816.0
2013-02-01,77.085,78.265,75.906,78.265,547955.0
2013-02-02,77.085,78.265,75.906,78.265,547955.0
2013-02-03,77.085,78.265,75.906,78.265,547955.0
2013-02-04,79.296,79.296,77.085,77.675,305692.0
2013-02-05,77.38,78.559,77.38,78.559,273776.0
2013-02-06,78.412,78.854,76.938,77.822,247885.0
2013-02-07,77.38,79.444,77.233,79.149,601764.0
2013-02-08,79.149,80.328,78.559,79.591,468949.0
2013-02-09,79.149,80.328,78.559,79.591,468949.0
2013-02-10,79.149,80.328,78.559,79.591,468949.0
2013-02-11,79.591,81.212,79.296,80.475,348719.0
2013-02-12,83.423,87.992,82.097,86.518,2846777.0
2013-02-13,87.255,89.614,87.108,87.108,1220524.0
2013-02-14,87.55,89.024,86.666,88.729,661870.0
2013-02-15,88.729,89.614,87.255,87.255,615486.0
2013-02-16,88.729,89.614,87.255,87.255,615486.0
2013-02-17,88.729,89.614,87.255,87.255,615486.0
2013-02-18,87.255,88.435,87.108,87.255,296115.0
2013-02-19,87.255,88.729,87.108,88.287,777645.0
2013-02-20,88.435,91.088,88.287,89.908,638206.0
2013-02-21,89.319,89.319,87.403,87.55,647884.0
2013-02-22,87.698,89.024,87.698,88.435,239595.0
2013-02-23,87.698,89.024,87.698,88.435,239595.0
2013-02-24,87.698,89.024,87.698,88.435,239595.0
2013-02-25,88.287,89.614,87.845,88.14,255456.0
2013-02-26,86.961,87.698,86.224,87.55,384197.0
2013-02-27,87.255,88.435,86.813,87.108,330176.0
2013-02-28,87.403,87.845,87.255,87.403,251774.0
2013-03-01,87.255,88.729,87.255,88.435,173282.0
2013-03-02,87.255,88.729,87.255,88.435,173282.0
2013-03-03,87.255,88.729,87.255,88.435,173282.0
2013-03-04,87.55,88.14,87.255,88.14,135074.0
2013-03-05,89.024,91.382,88.729,91.088,480480.0
2013-03-06,90.793,92.856,90.793,92.267,258189.0
2013-03-07,92.267,93.741,91.972,93.741,720023.0
2013-03-08,93.741,94.33,93.151,93.741,236520.0
2013-03-09,93.741,94.33,93.151,93.741,236520.0
2013-03-10,93.741,94.33,93.151,93.741,236520.0
2013-03-11,93.741,94.92,93.741,94.625,117343.0
2013-03-12,93.741,93.741,90.793,91.972,421518.0
2013-03-13,92.267,92.856,90.203,92.562,250390.0
2013-03-14,89.908,92.267,89.908,91.677,469929.0
2013-03-15,91.677,91.972,91.382,91.382,225706.0
2013-03-16,91.677,91.972,91.382,91.382,225706.0
2013-03-17,91.677,91.972,91.382,91.382,225706.0
2013-03-18,90.203,90.498,89.319,90.203,222439.0
2013-03-19,90.203,90.203,89.024,89.614,132967.0
2013-03-20,89.908,90.793,89.908,90.793,106473.0
2013-03-21,91.088,91.088,89.614,90.793,283495.0
2013-03-22,90.203,90.203,88.729,89.024,274380.0
2013-03-23,90.203,90.203,88.729,89.024,274380.0
2013-03-24,90.203,90.203,88.729,89.024,274380.0
2013-03-25,89.319,90.498,89.024,89.024,136965.0
2013-03-26,88.729,89.908,88.729,89.319,156367.0
2013-03-27,89.319,89.908,88.729,89.614,242294.0
2013-03-28,89.614,91.088,89.024,91.088,68215.0
2013-03-29,89.614,91.088,89.024,91.088,68215.0
2013-03-30,89.614,91.088,89.024,91.088,68215.0
2013-03-31,89.614,91.088,89.024,91.088,68215.0
2013-04-01,89.614,91.088,89.024,91.088,68215.0
2013-04-02,90.793,91.088,90.498,90.793,76587.0
2013-04-03,90.498,90.793,89.319,89.614,144033.0
2013-04-04,89.319,89.614,86.518,87.845,460934.0
2013-04-05,87.698,87.845,84.602,85.045,315753.0
2013-04-06,87.698,87.845,84.602,85.045,315753.0
2013-04-07,87.698,87.845,84.602,85.045,315753.0
2013-04-08,85.487,86.813,85.487,86.518,248037.0
2013-04-09,86.666,88.287,86.666,87.55,270603.0
2013-04-10,87.403,88.435,87.403,88.435,355900.0
2013-04-11,88.435,89.024,87.845,89.024,283115.0
2013-04-12,89.024,89.614,87.845,88.14,277539.0
2013-04-13,89.024,89.614,87.845,88.14,277539.0
2013-04-14,89.024,89.614,87.845,88.14,277539.0
2013-04-15,87.55,88.435,87.108,87.845,162388.0
2013-04-16,87.255,87.845,84.602,85.045,297311.0
2013-04-17,85.929,86.371,84.308,85.045,300520.0
2013-04-18,85.929,87.255,85.045,86.666,801115.0
2013-04-19,86.666,87.845,86.666,86.666,229950.0
2013-04-20,86.666,87.845,86.666,86.666,229950.0
2013-04-21,86.666,87.845,86.666,86.666,229950.0
2013-04-22,86.961,88.287,86.371,86.813,127140.0
2013-04-23,86.813,90.203,86.813,90.203,304419.0
2013-04-24,89.319,90.203,89.024,89.908,220467.0
2013-04-25,89.024,91.677,85.487,87.255,882190.0
2013-04-26,87.564,88.954,85.402,88.336,1239936.0
2013-04-27,87.564,88.954,85.402,88.336,1239936.0
2013-04-28,87.564,88.954,85.402,88.336,1239936.0
2013-04-29,90.035,90.344,88.954,89.726,294896.0
2013-04-30,90.344,90.807,89.881,90.19,122310.0
2013-05-01,90.344,90.807,89.881,90.19,122310.0
2013-05-02,89.881,89.881,87.564,88.028,192831.0
2013-05-03,87.564,89.881,87.101,89.726,153093.0
2013-05-04,87.564,89.881,87.101,89.726,153093.0
2013-05-05,87.564,89.881,87.101,89.726,153093.0
2013-05-06,89.726,90.653,88.491,88.491,131047.0
2013-05-07,88.491,89.881,87.719,88.028,496805.0
2013-05-08,88.336,89.263,88.336,89.263,113547.0
2013-05-09,88.336,89.263,88.336,89.263,113547.0
2013-05-10,89.418,90.035,88.336,88.8,263933.0
2013-05-11,89.418,90.035,88.336,88.8,263933.0
2013-05-12,89.418,90.035,88.336,88.8,263933.0
2013-05-13,88.954,89.881,88.645,89.418,648929.0
2013-05-14,89.572,90.344,89.572,89.881,415312.0
2013-05-15,89.572,90.962,89.572,90.499,339472.0
2013-05-16,90.807,92.043,90.807,91.734,532664.0
2013-05-17,91.116,91.58,90.653,90.653,108224.0
2013-05-18,91.116,91.58,90.653,90.653,108224.0
2013-05-19,91.116,91.58,90.653,90.653,108224.0
2013-05-20,89.572,90.807,88.645,90.653,309396.0
2013-05-21,90.19,90.807,89.881,90.499,179647.0
2013-05-22,90.19,92.661,90.19,91.425,814987.0
2013-05-23,90.035,91.116,89.109,90.807,774767.0
2013-05-24,90.499,91.425,89.263,89.572,193557.0
2013-05-25,90.499,91.425,89.263,89.572,193557.0
2013-05-26,90.499,91.425,89.263,89.572,193557.0
2013-05-27,89.418,90.344,89.418,90.035,75841.0
2013-05-28,90.19,91.888,90.19,91.271,246790.0
2013-05-29,90.962,90.962,88.645,88.645,275828.0
2013-05-30,88.491,90.499,88.336,89.418,221168.0
2013-05-31,89.109,89.418,87.719,88.954,232202.0
2013-06-01,89.109,89.418,87.719,88.954,232202.0
2013-06-02,89.109,89.418,87.719,88.954,232202.0
2013-06-03,89.418,90.344,88.028,88.8,199059.0
2013-06-04,89.109,90.499,88.8,90.035,330535.0
2013-06-05,89.726,90.499,88.8,88.954,176680.0
2013-06-06,89.726,90.499,88.8,88.954,176680.0
2013-06-07,88.645,89.109,86.638,89.109,284361.0
2013-06-08,88.645,89.109,86.638,89.109,284361.0
2013-06-09,88.645,89.109,86.638,89.109,284361.0
2013-06-10,88.954,89.109,87.564,88.182,151097.0
2013-06-11,88.336,89.263,87.719,89.263,500412.0
2013-06-12,89.109,89.726,88.336,88.954,131661.0
2013-06-13,88.182,89.881,87.41,89.572,465989.0
2013-06-14,90.19,90.962,90.19,90.807,320088.0
2013-06-15,90.19,90.962,90.19,90.807,320088.0
2013-06-16,90.19,90.962,90.19,90.807,320088.0
2013-06-17,90.807,91.58,90.807,90.807,153188.0
2013-06-18,90.807,92.043,90.653,91.734,168149.0
2013-06-19,91.888,92.352,91.271,91.425,212646.0
2013-06-20,89.881,90.499,88.8,88.954,209706.0
2013-06-21,89.881,90.499,88.8,88.954,209706.0
2013-06-22,89.881,90.499,88.8,88.954,209706.0
2013-06-23,89.881,90.499,88.8,88.954,209706.0
2013-06-24,88.336,88.8,85.093,85.402,228741.0
2013-06-25,86.02,88.182,85.866,87.101,193223.0
2013-06-26,87.719,88.645,87.101,88.336,232276.0
2013-06-27,88.336,89.263,87.255,88.645,152121.0
2013-06-28,88.028,88.645,87.41,87.41,141624.0
2013-06-29,88.028,88.645,87.41,87.41,141624.0
2013-06-30,88.028,88.645,87.41,87.41,141624.0
2013-07-01,87.564,89.109,86.483,88.8,162977.0
2013-07-02,88.491,89.263,88.028,88.645,182847.0
2013-07-03,88.182,88.491,87.255,88.182,125657.0
2013-07-04,88.028,90.807,88.028,90.807,319782.0
2013-07-05,91.116,92.506,90.499,91.271,216691.0
2013-07-06,91.116,92.506,90.499,91.271,216691.0
2013-07-07,91.116,92.506,90.499,91.271,216691.0
2013-07-08,91.271,92.506,90.962,92.043,181442.0
2013-07-09,92.661,93.278,92.352,93.278,132922.0
2013-07-10,92.969,96.367,92.969,96.058,321914.0
2013-07-11,96.058,99.147,96.058,97.911,296862.0
2013-07-12,97.911,97.911,95.749,95.749,168954.0
2013-07-13,97.911,97.911,95.749,95.749,168954.0
2013-07-14,97.911,97.911,95.749,95.749,168954.0
2013-07-15,95.749,95.749,94.205,94.514,622138.0
2013-07-16,94.823,95.132,93.896,95.132,428009.0
2013-07-17,97.603,104.089,97.603,103.78,747187.0
2013-07-18,103.471,108.413,103.162,108.104,584732.0
2013-07-19,107.177,107.795,106.869,106.869,368754.0
2013-07-20,107.177,107.795,106.869,106.869,368754.0
2013-07-21,107.177,107.795,106.869,106.869,368754.0
2013-07-22,106.251,107.795,105.633,105.942,318398.0
2013-07-23,106.251,107.795,105.942,107.795,359396.0
2013-07-24,107.795,108.104,106.56,106.869,287675.0
2013-07-25,106.56,107.486,106.251,106.869,83899.0
2013-07-26,106.869,108.104,106.56,107.486,1118875.0
2013-07-27,106.869,108.104,106.56,107.486,1118875.0
2013-07-28,106.869,108.104,106.56,107.486,1118875.0
2013-07-29,107.177,108.104,106.251,106.56,130331.0
2013-07-30,105.942,107.177,105.942,106.56,145825.0
2013-07-31,106.869,107.795,106.869,107.177,144769.0
2013-08-01,107.177,108.104,106.869,108.104,133789.0
2013-08-02,108.104,108.722,105.942,107.177,222329.0
2013-08-03,108.104,108.722,105.942,107.177,222329.0
2013-08-04,108.104,108.722,105.942,107.177,222329.0
2013-08-05,107.177,108.722,106.869,108.722,119180.0
2013-08-06,108.413,108.722,105.942,106.251,188066.0
2013-08-07,105.942,106.56,105.015,106.251,269825.0
2013-08-08,106.56,107.486,106.251,106.869,161141.0
2013-08-09,106.56,107.177,105.324,105.942,121110.0
2013-08-10,106.56,107.177,105.324,105.942,121110.0
2013-08-11,106.56,107.177,105.324,105.942,121110.0
2013-08-12,105.942,106.251,105.015,106.251,119825.0
2013-08-13,106.251,106.56,105.633,105.942,127104.0
2013-08-14,105.942,106.251,104.707,105.015,225893.0
2013-08-15,104.398,105.015,102.544,102.853,171449.0
2013-08-16,103.162,104.398,102.544,104.398,137467.0
2013-08-17,103.162,104.398,102.544,104.398,137467.0
2013-08-18,103.162,104.398,102.544,104.398,137467.0
2013-08-19,105.633,108.104,104.707,106.56,293941.0
2013-08-20,106.869,107.486,105.633,106.869,212565.0
2013-08-21,107.177,107.795,105.633,105.633,161962.0
2013-08-22,105.324,106.56,105.324,105.942,320053.0
2013-08-23,106.56,106.869,105.015,105.633,115200.0
2013-08-24,106.56,106.869,105.015,105.633,115200.0
2013-08-25,106.56,106.869,105.015,105.633,115200.0
2013-08-26,105.633,106.251,105.015,105.942,78192.0
2013-08-27,105.633,105.633,103.471,103.78,197164.0
2013-08-28,103.471,104.089,102.544,103.471,157127.0
2013-08-29,103.78,105.324,102.544,103.471,254375.0
2013-08-30,103.78,105.942,103.471,105.324,228955.0
2013-08-31,103.78,105.942,103.471,105.324,228955.0
2013-09-01,103.78,105.942,103.471,105.324,228955.0
2013-09-02,105.942,106.869,105.633,106.869,139768.0
2013-09-03,106.869,107.795,105.942,107.177,181550.0
2013-09-04,107.177,107.177,105.633,106.251,358486.0
2013-09-05,106.56,107.795,105.942,107.795,246561.0
2013-09-06,107.795,108.413,106.251,107.486,178433.0
2013-09-07,107.795,108.413,106.251,107.486,178433.0
2013-09-08,107.795,108.413,106.251,107.486,178433.0
2013-09-09,107.486,108.413,106.56,108.413,169854.0
2013-09-10,108.722,117.061,108.722,115.517,840225.0
2013-09-11,115.517,118.297,115.208,117.37,1230679.0
2013-09-12,117.37,117.679,115.517,115.517,325552.0
2013-09-13,115.517,115.517,113.355,114.281,397264.0
2013-09-14,115.517,115.517,113.355,114.281,397264.0
2013-09-15,115.517,115.517,113.355,114.281,397264.0
2013-09-16,116.752,117.061,113.664,113.664,279128.0
2013-09-17,113.973,113.973,112.428,112.428,237127.0
2013-09-18,112.737,116.135,112.737,115.208,388016.0
2013-09-19,116.135,118.914,115.826,117.679,676695.0
2013-09-20,117.679,117.679,116.752,116.752,284936.0
2013-09-21,117.679,117.679,116.752,116.752,284936.0
2013-09-22,117.679,117.679,116.752,116.752,284936.0
2013-09-23,116.752,117.061,115.826,115.826,266750.0
2013-09-24,115.517,116.752,115.208,116.444,106704.0
2013-09-25,116.135,116.444,115.208,116.135,88773.0
2013-09-26,116.444,116.444,115.826,116.444,89672.0
2013-09-27,116.135,116.444,115.208,115.826,107846.0
2013-09-28,116.135,116.444,115.208,115.826,107846.0
2013-09-29,116.135,116.444,115.208,115.826,107846.0
2013-09-30,114.59,115.826,113.664,115.517,215535.0
2013-10-01,115.208,117.679,114.899,117.37,201785.0
2013-10-02,116.444,116.444,113.973,114.59,375755.0
2013-10-03,114.281,115.517,113.664,115.208,293464.0
2013-10-04,114.899,114.899,113.664,113.973,205929.0
2013-10-05,114.899,114.899,113.664,113.973,205929.0
2013-10-06,114.899,114.899,113.664,113.973,205929.0
2013-10-07,113.664,114.59,112.737,114.281,138644.0
2013-10-08,113.973,115.517,113.973,114.281,312974.0
2013-10-09,114.281,114.899,113.046,113.355,145822.0
2013-10-10,113.973,117.061,113.973,117.061,426623.0
2013-10-11,117.37,117.988,116.444,116.752,142631.0
2013-10-12,117.37,117.988,116.444,116.752,142631.0
2013-10-13,117.37,117.988,116.444,116.752,142631.0
2013-10-14,116.444,116.444,114.59,115.826,157829.0
2013-10-15,116.444,117.679,115.208,116.752,171413.0
2013-10-16,115.517,118.606,114.59,118.606,172814.0
2013-10-17,118.914,119.841,118.606,119.223,131528.0
2013-10-18,119.841,122.003,119.841,122.003,160880.0
2013-10-19,119.841,122.003,119.841,122.003,160880.0
2013-10-20,119.841,122.003,119.841,122.003,160880.0
2013-10-21,121.694,122.93,120.768,121.385,142073.0
2013-10-22,121.694,122.003,119.532,120.459,138992.0
2013-10-23,120.15,121.694,120.15,121.694,77355.0
2013-10-24,121.694,123.856,113.046,113.973,641664.0
2013-10-25,113.973,117.061,113.664,115.826,528919.0
2013-10-26,113.973,117.061,113.664,115.826,528919.0
2013-10-27,113.973,117.061,113.664,115.826,528919.0
2013-10-28,116.444,116.752,114.59,114.59,221089.0
2013-10-29,114.281,115.208,113.664,113.973,194252.0
2013-10-30,113.973,114.899,113.664,114.899,266285.0
2013-10-31,114.899,115.208,113.664,114.281,130010.0
2013-11-01,114.59,114.899,113.664,113.664,62085.0
2013-11-02,114.59,114.899,113.664,113.664,62085.0
2013-11-03,114.59,114.899,113.664,113.664,62085.0
2013-11-04,113.973,117.061,113.973,115.826,227479.0
2013-11-05,115.826,117.061,114.899,114.899,115870.0
2013-11-06,115.517,117.679,115.208,116.135,193370.0
2013-11-07,116.444,118.297,116.444,117.061,216462.0
2013-11-08,116.135,116.444,114.59,114.59,138506.0
2013-11-09,116.135,116.444,114.59,114.59,138506.0
2013-11-10,116.135,116.444,114.59,114.59,138506.0
2013-11-11,114.899,116.752,114.59,116.444,122477.0
2013-11-12,116.444,117.37,115.517,117.061,437901.0
2013-11-13,116.752,117.37,114.59,114.899,526611.0
2013-11-14,115.517,115.826,111.502,114.59,347990.0
2013-11-15,114.281,115.208,114.281,114.59,93502.0
2013-11-16,114.281,115.208,114.281,114.59,93502.0
2013-11-17,114.281,115.208,114.281,114.59,93502.0
2013-11-18,114.59,116.444,113.973,114.59,182014.0
2013-11-19,114.59,115.517,113.355,113.973,133692.0
2013-11-20,113.973,115.517,113.046,114.281,84878.0
2013-11-21,113.973,114.899,112.428,112.737,172406.0
2013-11-22,112.737,113.355,111.81,112.428,225249.0
2013-11-23,112.737,113.355,111.81,112.428,225249.0
2013-11-24,112.737,113.355,111.81,112.428,225249.0
2013-11-25,113.046,113.973,111.193,113.664,134341.0
2013-11-26,113.355,114.59,113.046,114.281,106937.0
2013-11-27,114.59,115.826,114.281,115.517,83671.0
2013-11-28,115.826,116.135,114.899,115.208,77598.0
2013-11-29,115.208,116.135,114.281,114.281,148476.0
2013-11-30,115.208,116.135,114.281,114.281,148476.0
2013-12-01,115.208,116.135,114.281,114.281,148476.0
2013-12-02,114.281,114.59,109.957,110.884,427943.0
2013-12-03,111.193,111.193,105.324,107.177,616946.0
2013-12-04,107.486,107.795,105.015,105.324,372543.0
2013-12-05,105.015,107.486,104.707,106.251,425815.0
2013-12-06,106.869,106.869,104.398,106.251,423303.0
2013-12-07,106.869,106.869,104.398,106.251,423303.0
2013-12-08,106.869,106.869,104.398,106.251,423303.0
2013-12-09,106.56,107.795,106.251,107.486,378457.0
2013-12-10,107.177,109.34,107.177,107.486,408720.0
2013-12-11,107.795,109.031,107.177,107.486,160104.0
2013-12-12,107.177,107.795,105.015,105.015,193663.0
2013-12-13,105.324,107.486,105.015,105.942,160394.0
2013-12-14,105.324,107.486,105.015,105.942,160394.0
2013-12-15,105.324,107.486,105.015,105.942,160394.0
2013-12-16,105.942,107.795,105.942,107.486,126423.0
2013-12-17,107.486,107.795,105.942,106.251,144215.0
2013-12-18,105.942,107.486,105.942,106.56,176322.0
2013-12-19,106.869,109.34,106.869,109.031,112693.0
2013-12-20,109.34,110.575,108.413,110.266,142730.0
2013-12-21,109.34,110.575,108.413,110.266,142730.0
2013-12-22,109.34,110.575,108.413,110.266,142730.0
2013-12-23,110.266,111.81,109.957,111.81,68051.0
2013-12-24,110.266,111.81,109.957,111.81,68051.0
2013-12-25,110.266,111.81,109.957,111.81,68051.0
2013-12-26,110.266,111.81,109.957,111.81,68051.0
2013-12-27,112.428,113.046,111.502,112.119,122325.0
2013-12-28,112.428,113.046,111.502,112.119,122325.0
2013-12-29,112.428,113.046,111.502,112.119,122325.0
2013-12-30,112.428,113.046,111.81,112.119,95248.0
2013-12-31,112.428,113.046,111.81,112.119,95248.0
2014-01-01,112.428,113.046,111.81,112.119,95248.0
2014-01-02,112.119,113.355,112.119,112.922,133225.0
2014-01-03,112.614,113.973,111.872,113.478,117257.0
2014-01-04,112.614,113.973,111.872,113.478,117257.0
2014-01-05,112.614,113.973,111.872,113.478,117257.0
2014-01-06,112.614,113.973,111.872,113.478,117257.0
2014-01-07,113.478,113.664,112.181,112.49,119259.0
2014-01-08,112.49,112.922,110.884,110.884,129018.0
2014-01-09,110.884,111.193,109.896,109.957,307063.0
2014-01-10,109.957,111.625,109.957,111.625,148865.0
2014-01-11,109.957,111.625,109.957,111.625,148865.0
2014-01-12,109.957,111.625,109.957,111.625,148865.0
2014-01-13,111.625,112.366,111.131,111.131,214818.0
2014-01-14,110.575,110.575,108.784,108.969,353797.0
2014-01-15,108.969,113.355,108.969,113.046,230397.0
2014-01-16,113.046,113.046,111.502,111.502,142539.0
2014-01-17,112.49,114.281,112.428,114.281,135254.0
2014-01-18,112.49,114.281,112.428,114.281,135254.0
2014-01-19,112.49,114.281,112.428,114.281,135254.0
2014-01-20,113.17,113.664,111.934,113.664,224524.0
2014-01-21,113.046,114.899,112.49,113.849,192768.0
2014-01-22,113.849,114.714,112.675,112.922,117981.0
2014-01-23,113.355,114.405,111.563,111.872,220584.0
2014-01-24,111.316,112.366,108.228,109.031,218069.0
2014-01-25,111.316,112.366,108.228,109.031,218069.0
2014-01-26,111.316,112.366,108.228,109.031,218069.0
2014-01-27,108.104,108.166,106.251,106.93,166825.0
2014-01-28,107.116,108.536,106.251,108.413,105108.0
2014-01-29,108.598,110.575,106.251,108.475,199527.0
2014-01-30,108.166,110.266,107.61,109.772,104948.0
2014-01-31,109.772,110.946,107.177,108.351,129522.0
2014-02-01,109.772,110.946,107.177,108.351,129522.0
2014-02-02,109.772,110.946,107.177,108.351,129522.0
2014-02-03,108.784,109.772,106.869,106.992,164578.0
2014-02-04,106.56,107.919,105.448,107.239,116376.0
2014-02-05,107.239,108.784,106.745,108.536,151327.0
2014-02-06,108.598,110.451,108.413,108.536,187449.0
2014-02-07,108.784,112.737,108.784,112.737,500626.0
2014-02-08,108.784,112.737,108.784,112.737,500626.0
2014-02-09,108.784,112.737,108.784,112.737,500626.0
2014-02-10,113.602,113.602,111.996,112.799,94687.0
2014-02-11,113.355,114.467,112.799,114.405,133776.0
2014-02-12,118.297,122.683,118.297,120.397,710374.0
2014-02-13,120.212,121.385,119.841,120.829,306216.0
2014-02-14,120.644,123.548,120.644,122.744,196243.0
2014-02-15,120.644,123.548,120.644,122.744,196243.0
2014-02-16,120.644,123.548,120.644,122.744,196243.0
2014-02-17,123.3,124.227,123.3,123.98,1069385.0
2014-02-18,123.424,124.474,123.177,124.474,216670.0
2014-02-19,124.783,125.401,123.918,124.536,205559.0
2014-02-20,123.98,126.327,123.115,125.957,344956.0
2014-02-21,126.327,127.007,124.907,125.771,210948.0
2014-02-22,126.327,127.007,124.907,125.771,210948.0
2014-02-23,126.327,127.007,124.907,125.771,210948.0
2014-02-24,125.771,127.069,124.845,127.069,231692.0
2014-02-25,126.636,127.81,126.389,127.563,120200.0
2014-02-26,127.316,128.551,126.636,127.625,572167.0
2014-02-27,127.933,129.54,126.822,128.489,175413.0
2014-02-28,128.798,130.281,128.613,130.219,319391.0
2014-03-01,128.798,130.281,128.613,130.219,319391.0
2014-03-02,128.798,130.281,128.613,130.219,319391.0
2014-03-03,128.181,128.181,124.659,126.266,257510.0
2014-03-04,126.636,131.887,126.451,129.787,288565.0
2014-03-05,129.848,131.455,128.428,128.489,314873.0
2014-03-06,129.107,129.107,127.563,128.489,311205.0
2014-03-07,129.416,129.478,125.524,126.018,355059.0
2014-03-08,129.416,129.478,125.524,126.018,355059.0
2014-03-09,129.416,129.478,125.524,126.018,355059.0
2014-03-10,126.142,127.13,125.401,126.204,151186.0
2014-03-11,126.636,126.883,124.783,125.462,165077.0
2014-03-12,125.03,125.71,124.227,124.783,191135.0
2014-03-13,125.401,127.625,125.154,125.71,197071.0
2014-03-14,124.412,125.586,122.93,125.215,293847.0
2014-03-15,124.412,125.586,122.93,125.215,293847.0
2014-03-16,124.412,125.586,122.93,125.215,293847.0
2014-03-17,125.462,128.984,125.462,127.933,258092.0
2014-03-18,128.428,130.837,127.439,130.096,292013.0
2014-03-19,130.59,131.022,129.54,130.219,273147.0
2014-03-20,129.478,129.601,127.254,127.933,201973.0
2014-03-21,128.181,129.231,127.563,128.181,200253.0
2014-03-22,128.181,129.231,127.563,128.181,200253.0
2014-03-23,128.181,129.231,127.563,128.181,200253.0
2014-03-24,128.181,128.428,125.71,126.142,163445.0
2014-03-25,126.945,129.107,126.945,128.181,125465.0
2014-03-26,128.366,131.084,128.366,130.343,282550.0
2014-03-27,130.034,130.034,128.304,129.601,196951.0
2014-03-28,130.157,130.713,128.798,129.972,238317.0
2014-03-29,130.157,130.713,128.798,129.972,238317.0
2014-03-30,130.157,130.713,128.798,129.972,238317.0
2014-03-31,130.343,131.207,129.478,131.207,175320.0
2014-04-01,131.207,135.099,131.022,135.099,451282.0
2014-04-02,135.655,135.902,133.987,134.358,281338.0
2014-04-03,134.667,134.976,132.875,133.74,291458.0
2014-04-04,133.864,135.161,133.246,134.976,229006.0
2014-04-05,133.864,135.161,133.246,134.976,229006.0
2014-04-06,133.864,135.161,133.246,134.976,229006.0
2014-04-07,133.74,134.914,132.69,134.049,166792.0
2014-04-08,134.049,134.173,130.59,132.814,214007.0
2014-04-09,132.814,134.976,132.814,134.049,187863.0
2014-04-10,134.049,135.717,132.258,133.308,241795.0
2014-04-11,132.011,132.505,130.034,131.207,276108.0
2014-04-12,132.011,132.505,130.034,131.207,276108.0
2014-04-13,132.011,132.505,130.034,131.207,276108.0
2014-04-14,131.022,131.022,127.563,129.725,234102.0
2014-04-15,130.528,131.825,127.933,128.675,181981.0
2014-04-16,129.725,133.74,129.725,133.74,231084.0
2014-04-17,133.74,135.655,133.061,135.223,108860.0
2014-04-18,133.74,135.655,133.061,135.223,108860.0
2014-04-19,133.74,135.655,133.061,135.223,108860.0
2014-04-20,133.74,135.655,133.061,135.223,108860.0
2014-04-21,133.74,135.655,133.061,135.223,108860.0
2014-04-22,136.211,139.114,136.149,138.064,254612.0
2014-04-23,138.003,138.003,135.223,136.088,389838.0
