,PEABB SS Equity,PEABB SS Equity,PEABB SS Equity,PEABB SS Equity,PEABB SS Equity
2012-11-12,17.7377,17.8191,17.6504,17.7377,76738.0
2012-11-13,17.6272,17.7958,17.5399,17.7377,132490.0
2012-11-14,17.7842,18.1913,17.6097,18.1273,273496.0
2012-11-15,17.8831,17.9296,17.2201,17.3364,602502.0
2012-11-16,17.3364,17.4178,17.034,17.0514,264311.0
2012-11-17,17.3364,17.4178,17.034,17.0514,264311.0
2012-11-18,17.3364,17.4178,17.034,17.0514,264311.0
2012-11-19,17.1154,17.3422,17.0165,17.3306,387872.0
2012-11-20,17.3538,17.3538,17.0398,17.098,186932.0
2012-11-21,17.098,17.098,16.9002,17.098,214254.0
2012-11-22,17.1561,17.1561,16.9816,17.098,292809.0
2012-11-23,17.0921,17.4178,17.0398,17.3073,202024.0
2012-11-24,17.0921,17.4178,17.0398,17.3073,202024.0
2012-11-25,17.0921,17.4178,17.0398,17.3073,202024.0
2012-11-26,17.3073,17.5632,17.2085,17.3306,315409.0
2012-11-27,17.2724,17.4527,17.2724,17.4411,241225.0
2012-11-28,17.4411,17.4411,17.2143,17.3248,137725.0
2012-11-29,17.3248,17.6214,17.3248,17.6214,340021.0
2012-11-30,17.6737,17.7086,17.5109,17.6039,158248.0
2012-12-01,17.6737,17.7086,17.5109,17.6039,158248.0
2012-12-02,17.6737,17.7086,17.5109,17.6039,158248.0
2012-12-03,17.5051,17.7958,17.5051,17.7551,329530.0
2012-12-04,17.7958,17.8191,17.6446,17.7319,124680.0
2012-12-05,17.7144,17.9994,17.6795,17.9587,227677.0
2012-12-06,17.8831,18.1739,17.8831,18.0226,251727.0
2012-12-07,18.0285,18.0575,17.7086,17.9878,187097.0
2012-12-08,18.0285,18.0575,17.7086,17.9878,187097.0
2012-12-09,18.0285,18.0575,17.7086,17.9878,187097.0
2012-12-10,17.8598,17.918,17.6795,17.8133,191342.0
2012-12-11,17.854,18.1448,17.8249,18.1157,604795.0
2012-12-12,18.1157,18.3192,18.0866,18.2844,419275.0
2012-12-13,18.2727,18.4065,18.1448,18.2611,137988.0
2012-12-14,18.2669,18.5228,18.2087,18.4472,439632.0
2012-12-15,18.2669,18.5228,18.2087,18.4472,439632.0
2012-12-16,18.2669,18.5228,18.2087,18.4472,439632.0
2012-12-17,18.4356,18.6682,18.3192,18.5868,275454.0
2012-12-18,18.61,18.6914,18.5577,18.5809,402769.0
2012-12-19,18.5809,18.5809,18.4065,18.5751,303402.0
2012-12-20,18.5402,18.61,18.3774,18.5984,339210.0
2012-12-21,18.4239,18.4356,17.9819,18.1331,845604.0
2012-12-22,18.4239,18.4356,17.9819,18.1331,845604.0
2012-12-23,18.4239,18.4356,17.9819,18.1331,845604.0
2012-12-24,18.4239,18.4356,17.9819,18.1331,845604.0
2012-12-25,18.4239,18.4356,17.9819,18.1331,845604.0
2012-12-26,18.4239,18.4356,17.9819,18.1331,845604.0
2012-12-27,17.8656,18.4472,17.8656,18.3774,425869.0
2012-12-28,18.0808,18.4705,18.0285,18.0517,339526.0
2012-12-29,18.0808,18.4705,18.0285,18.0517,339526.0
2012-12-30,18.0808,18.4705,18.0285,18.0517,339526.0
2012-12-31,18.0808,18.4705,18.0285,18.0517,339526.0
2013-01-01,18.0808,18.4705,18.0285,18.0517,339526.0
2013-01-02,18.4239,18.959,18.3134,18.7438,311739.0
2013-01-03,18.8136,18.9299,18.8078,18.8368,161843.0
2013-01-04,18.8427,18.9706,18.7554,18.9008,467250.0
2013-01-05,18.8427,18.9706,18.7554,18.9008,467250.0
2013-01-06,18.8427,18.9706,18.7554,18.9008,467250.0
2013-01-07,18.8717,19.1625,18.8194,18.9066,271225.0
2013-01-08,18.9066,19.0171,18.8427,18.9008,154669.0
2013-01-09,18.9008,19.0753,18.9008,19.0288,217314.0
2013-01-10,19.0171,19.0753,18.9008,18.9939,325424.0
2013-01-11,19.1044,19.1044,18.9997,19.0113,190320.0
2013-01-12,19.1044,19.1044,18.9997,19.0113,190320.0
2013-01-13,19.1044,19.1044,18.9997,19.0113,190320.0
2013-01-14,19.1916,19.1916,18.9415,18.9939,380376.0
2013-01-15,19.0171,19.116,18.9008,18.959,271668.0
2013-01-16,18.988,19.0171,18.7554,19.0113,136661.0
2013-01-17,19.0113,19.4649,18.9822,19.4242,622613.0
2013-01-18,19.4242,19.5405,19.3835,19.3951,345059.0
2013-01-19,19.4242,19.5405,19.3835,19.3951,345059.0
2013-01-20,19.4242,19.5405,19.3835,19.3951,345059.0
2013-01-21,19.337,19.337,18.959,19.2207,452771.0
2013-01-22,19.2207,19.2788,19.1044,19.1916,203793.0
2013-01-23,19.1916,19.4126,19.0462,19.3602,346560.0
2013-01-24,19.3602,19.4242,19.2381,19.3079,332170.0
2013-01-25,19.3253,19.3253,19.0811,19.2497,669179.0
2013-01-26,19.3253,19.3253,19.0811,19.2497,669179.0
2013-01-27,19.3253,19.3253,19.0811,19.2497,669179.0
2013-01-28,19.2788,19.3079,19.209,19.2788,640558.0
2013-01-29,19.4184,19.4184,19.1916,19.2497,257701.0
2013-01-30,19.4824,19.5812,19.2905,19.4824,581144.0
2013-01-31,19.4824,19.5812,19.1916,19.2614,943055.0
2013-02-01,19.1916,19.2556,18.8427,19.2556,833567.0
2013-02-02,19.1916,19.2556,18.8427,19.2556,833567.0
2013-02-03,19.1916,19.2556,18.8427,19.2556,833567.0
2013-02-04,19.0753,19.1334,18.389,18.4879,589536.0
2013-02-05,18.4646,18.4646,17.9703,18.1041,696242.0
2013-02-06,18.1215,18.3192,17.918,18.1331,609067.0
2013-02-07,18.1448,18.5053,18.1157,18.4646,883575.0
2013-02-08,18.5344,18.8427,18.3309,18.7554,728249.0
2013-02-09,18.5344,18.8427,18.3309,18.7554,728249.0
2013-02-10,18.5344,18.8427,18.3309,18.7554,728249.0
2013-02-11,18.7845,18.959,18.7554,18.8427,403441.0
2013-02-12,18.895,19.0811,18.7205,19.0811,268039.0
2013-02-13,19.0869,19.9476,19.0695,19.9069,911637.0
2013-02-14,20.0639,20.8025,20.0639,20.7618,1750681.0
2013-02-15,20.849,20.9479,20.4129,20.6455,774724.0
2013-02-16,20.849,20.9479,20.4129,20.6455,774724.0
2013-02-17,20.849,20.9479,20.4129,20.6455,774724.0
2013-02-18,20.4012,21.4597,20.4012,21.4306,888687.0
2013-02-19,21.4306,21.861,21.4015,21.7679,1271251.0
2013-02-20,21.7795,21.9249,21.6342,21.7272,546971.0
2013-02-21,21.6342,21.7214,21.198,21.7039,303141.0
2013-02-22,21.6923,21.9249,21.5876,21.7737,375929.0
2013-02-23,21.6923,21.9249,21.5876,21.7737,375929.0
2013-02-24,21.6923,21.9249,21.5876,21.7737,375929.0
2013-02-25,21.8842,22.0645,21.5644,21.797,347380.0
2013-02-26,21.3434,21.4888,21.2271,21.4248,439165.0
2013-02-27,21.4306,21.576,21.1398,21.5178,439613.0
2013-02-28,21.5295,21.89,21.3434,21.89,820933.0
2013-03-01,21.8086,21.8086,21.1515,21.355,311364.0
2013-03-02,21.8086,21.8086,21.1515,21.355,311364.0
2013-03-03,21.8086,21.8086,21.1515,21.355,311364.0
2013-03-04,21.2852,21.2852,20.9421,21.07,405792.0
2013-03-05,21.0991,21.8726,21.0991,21.7621,1070888.0
2013-03-06,21.7621,22.3611,21.7621,22.1285,525459.0
2013-03-07,22.1401,22.2448,22.0412,22.175,353266.0
2013-03-08,22.0994,22.332,22.0878,22.2157,243121.0
2013-03-09,22.0994,22.332,22.0878,22.2157,243121.0
2013-03-10,22.0994,22.332,22.0878,22.2157,243121.0
2013-03-11,22.2739,22.617,22.1866,22.617,384705.0
2013-03-12,22.617,22.8845,22.3204,22.3204,375154.0
2013-03-13,22.3902,22.3902,22.0412,22.332,239184.0
2013-03-14,22.332,22.5763,22.332,22.5763,250898.0
2013-03-15,22.7333,22.7333,22.2332,22.3902,239539.0
2013-03-16,22.7333,22.7333,22.2332,22.3902,239539.0
2013-03-17,22.7333,22.7333,22.2332,22.3902,239539.0
2013-03-18,22.2099,22.3553,21.9947,22.3088,187257.0
2013-03-19,22.3088,22.3088,21.8726,21.9366,257530.0
2013-03-20,21.9831,22.1576,21.8959,21.9249,130700.0
2013-03-21,22.0703,22.0994,21.6342,21.9249,210142.0
2013-03-22,21.7447,21.8668,21.576,21.6981,102015.0
2013-03-23,21.7447,21.8668,21.576,21.6981,102015.0
2013-03-24,21.7447,21.8668,21.576,21.6981,102015.0
2013-03-25,21.8086,21.9656,21.0584,21.1107,666227.0
2013-03-26,21.1049,21.3143,20.82,21.2038,594240.0
2013-03-27,21.1166,21.2561,20.8723,21.0003,305378.0
2013-03-28,21.0003,21.2678,20.9363,21.2271,241572.0
2013-03-29,21.0003,21.2678,20.9363,21.2271,241572.0
2013-03-30,21.0003,21.2678,20.9363,21.2271,241572.0
2013-03-31,21.0003,21.2678,20.9363,21.2271,241572.0
2013-04-01,21.0003,21.2678,20.9363,21.2271,241572.0
2013-04-02,21.3725,21.4073,21.2561,21.3317,183170.0
2013-04-03,21.0584,21.3317,20.9712,21.1689,514198.0
2013-04-04,21.0235,21.1398,20.5932,20.756,190190.0
2013-04-05,20.756,20.9305,20.2151,20.4245,265074.0
2013-04-06,20.756,20.9305,20.2151,20.4245,265074.0
2013-04-07,20.756,20.9305,20.2151,20.4245,265074.0
2013-04-08,20.9363,21.3899,20.9363,21.0991,929548.0
2013-04-09,21.512,21.512,21.0351,21.0526,257066.0
2013-04-10,21.2271,21.2445,21.0991,21.198,227177.0
2013-04-11,21.2387,21.2503,21.0003,21.1282,294020.0
2013-04-12,21.1398,21.1398,20.82,20.9363,164077.0
2013-04-13,21.1398,21.1398,20.82,20.9363,164077.0
2013-04-14,21.1398,21.1398,20.82,20.9363,164077.0
2013-04-15,20.9188,20.9188,20.5466,20.6455,212847.0
2013-04-16,20.4303,20.6455,20.3605,20.4012,264526.0
2013-04-17,20.442,20.6397,20.0058,20.0058,267706.0
2013-04-18,20.0116,20.3256,19.8836,20.0349,225304.0
2013-04-19,20.0349,20.3954,20.0349,20.3256,237071.0
2013-04-20,20.0349,20.3954,20.0349,20.3256,237071.0
2013-04-21,20.0349,20.3954,20.0349,20.3256,237071.0
2013-04-22,20.3256,20.7618,20.2384,20.6397,199026.0
2013-04-23,20.6455,20.9944,20.5583,20.9363,165101.0
2013-04-24,20.9886,21.1689,20.7909,21.0003,191911.0
2013-04-25,20.9363,21.198,20.8781,21.1805,216013.0
2013-04-26,20.9828,21.1166,20.9072,20.977,164952.0
2013-04-27,20.9828,21.1166,20.9072,20.977,164952.0
2013-04-28,20.9828,21.1166,20.9072,20.977,164952.0
2013-04-29,20.9654,21.1689,20.7037,20.7909,325122.0
2013-04-30,20.7967,21.2271,20.7967,21.0991,186992.0
2013-05-01,20.7967,21.2271,20.7967,21.0991,186992.0
2013-05-02,21.0468,21.2503,21.0003,21.0293,181754.0
2013-05-03,21.1398,21.1805,20.9363,20.9944,247727.0
2013-05-04,21.1398,21.1805,20.9363,20.9944,247727.0
2013-05-05,21.1398,21.1805,20.9363,20.9944,247727.0
2013-05-06,21.041,21.198,21.0235,21.198,123026.0
2013-05-07,21.198,22.0412,21.198,21.6516,823959.0
2013-05-08,21.6516,21.9133,21.5178,21.576,193455.0
2013-05-09,21.6516,21.9133,21.5178,21.576,193455.0
2013-05-10,21.576,21.9191,21.576,21.6342,211921.0
2013-05-11,21.576,21.9191,21.576,21.6342,211921.0
2013-05-12,21.576,21.9191,21.576,21.6342,211921.0
2013-05-13,21.6342,21.7854,21.5178,21.6981,177952.0
2013-05-14,21.8086,22.9078,21.3434,22.681,1071436.0
2013-05-15,22.9236,22.9236,22.2383,22.2383,939143.0
2013-05-16,22.2383,22.4384,21.8562,22.0139,551463.0
2013-05-17,22.0624,22.0624,21.5591,21.7774,472567.0
2013-05-18,22.0624,22.0624,21.5591,21.7774,472567.0
2013-05-19,22.0624,22.0624,21.5591,21.7774,472567.0
2013-05-20,21.6803,21.7107,21.0618,21.3468,569827.0
2013-05-21,21.462,21.5287,21.0011,21.1649,560135.0
2013-05-22,21.2073,21.2862,21.0375,21.1831,333757.0
2013-05-23,21.0739,21.0739,20.6191,20.8435,356846.0
2013-05-24,20.8616,21.1164,20.4857,20.6191,474223.0
2013-05-25,20.8616,21.1164,20.4857,20.6191,474223.0
2013-05-26,20.8616,21.1164,20.4857,20.6191,474223.0
2013-05-27,20.6191,20.9223,20.5706,20.9223,148941.0
2013-05-28,21.0436,21.2862,21.0133,21.2862,277399.0
2013-05-29,21.2255,21.2255,20.6858,20.6858,621976.0
2013-05-30,20.8313,21.2073,20.7767,20.9829,228410.0
2013-05-31,21.1224,21.1224,20.6979,20.9284,537264.0
2013-06-01,21.1224,21.1224,20.6979,20.9284,537264.0
2013-06-02,21.1224,21.1224,20.6979,20.9284,537264.0
2013-06-03,20.8859,20.9223,20.6312,20.6797,152249.0
2013-06-04,20.6676,20.8556,20.6494,20.7161,224896.0
2013-06-05,20.6918,20.7161,20.4735,20.516,936749.0
2013-06-06,20.6918,20.7161,20.4735,20.516,936749.0
2013-06-07,20.5342,20.7707,20.3462,20.6494,196412.0
2013-06-08,20.5342,20.7707,20.3462,20.6494,196412.0
2013-06-09,20.5342,20.7707,20.3462,20.6494,196412.0
2013-06-10,20.7949,20.7949,20.4371,20.5887,102561.0
2013-06-11,20.5766,20.5766,20.2006,20.3401,236010.0
2013-06-12,20.2855,20.334,20.1036,20.2431,330780.0
2013-06-13,20.1339,20.4068,20.0126,20.2613,337017.0
2013-06-14,20.3826,20.4553,20.2188,20.4371,244017.0
2013-06-15,20.3826,20.4553,20.2188,20.4371,244017.0
2013-06-16,20.3826,20.4553,20.2188,20.4371,244017.0
2013-06-17,20.6191,20.898,20.3158,20.8253,262331.0
2013-06-18,20.8192,21.0072,20.6676,20.8313,176789.0
2013-06-19,20.9708,20.9708,20.3765,20.4978,361466.0
2013-06-20,20.4068,20.4068,19.861,19.9277,363196.0
2013-06-21,20.4068,20.4068,19.861,19.9277,363196.0
2013-06-22,20.4068,20.4068,19.861,19.9277,363196.0
2013-06-23,20.4068,20.4068,19.861,19.9277,363196.0
2013-06-24,20.0126,20.0126,19.2061,19.3395,314893.0
2013-06-25,19.4062,19.6184,19.3455,19.4062,189584.0
2013-06-26,19.6063,20.0126,19.4183,19.7579,300131.0
2013-06-27,19.9277,19.9277,19.667,19.861,89164.0
2013-06-28,20.0126,20.0126,19.4365,19.764,170214.0
2013-06-29,20.0126,20.0126,19.4365,19.764,170214.0
2013-06-30,20.0126,20.0126,19.4365,19.764,170214.0
2013-07-01,19.764,20.0793,19.764,20.0248,178173.0
2013-07-02,20.0248,20.1582,19.8307,20.0611,218923.0
2013-07-03,20.0126,20.0429,19.7094,19.8913,128011.0
2013-07-04,19.9399,20.146,19.8125,20.1339,390840.0
2013-07-05,20.0126,20.4978,20.0126,20.4735,202938.0
2013-07-06,20.0126,20.4978,20.0126,20.4735,202938.0
2013-07-07,20.0126,20.4978,20.0126,20.4735,202938.0
2013-07-08,20.4857,20.613,20.1824,20.5463,230771.0
2013-07-09,20.5463,20.8435,20.5463,20.801,90925.0
2013-07-10,20.801,20.9162,20.6251,20.9162,101395.0
2013-07-11,20.9102,21.1285,20.8859,21.1285,111160.0
2013-07-12,21.1285,21.2558,21.1285,21.1285,162565.0
2013-07-13,21.1285,21.2558,21.1285,21.1285,162565.0
2013-07-14,21.1285,21.2558,21.1285,21.1285,162565.0
2013-07-15,21.1042,21.268,20.7707,20.9465,182370.0
2013-07-16,20.9465,21.0133,20.801,20.9223,139525.0
2013-07-17,21.0072,21.1406,20.8071,21.1406,143685.0
2013-07-18,21.0921,21.4378,20.9526,21.4196,299779.0
2013-07-19,21.2013,21.3468,20.9829,21.1891,125598.0
2013-07-20,21.2013,21.3468,20.9829,21.1891,125598.0
2013-07-21,21.2013,21.3468,20.9829,21.1891,125598.0
2013-07-22,20.9951,21.2983,20.9951,21.1042,171406.0
2013-07-23,21.3407,21.4014,21.2073,21.3468,296184.0
2013-07-24,21.3468,21.5773,21.2255,21.3468,205776.0
2013-07-25,21.2862,21.6622,21.2862,21.6379,181291.0
2013-07-26,21.6803,21.7289,21.5651,21.6985,205161.0
2013-07-27,21.6803,21.7289,21.5651,21.6985,205161.0
2013-07-28,21.6803,21.7289,21.5651,21.6985,205161.0
2013-07-29,21.7107,21.8016,21.6015,21.6803,108600.0
2013-07-30,21.6682,21.7895,21.5954,21.7531,74889.0
2013-07-31,21.7531,21.8198,21.4681,21.6803,155778.0
2013-08-01,21.7107,21.7713,21.5287,21.6136,136490.0
2013-08-02,21.6682,21.7713,21.5773,21.644,161797.0
2013-08-03,21.6682,21.7713,21.5773,21.644,161797.0
2013-08-04,21.6682,21.7713,21.5773,21.644,161797.0
2013-08-05,21.7592,21.8138,21.5287,21.741,124182.0
2013-08-06,21.741,21.741,21.4681,21.5894,132528.0
2013-08-07,21.5773,21.6985,21.4256,21.5712,87663.0
2013-08-08,21.6379,21.7956,21.5833,21.644,71108.0
2013-08-09,21.5651,21.8198,21.5591,21.8138,141088.0
2013-08-10,21.5651,21.8198,21.5591,21.8138,141088.0
2013-08-11,21.5651,21.8198,21.5591,21.8138,141088.0
2013-08-12,21.832,22.2565,21.8198,22.2565,419415.0
2013-08-13,22.2807,22.5051,21.9775,21.9957,310524.0
2013-08-14,22.2443,22.7416,22.2019,22.6931,915832.0
2013-08-15,22.681,22.875,22.5354,22.5354,1807836.0
2013-08-16,22.5294,22.8629,22.5294,22.8629,405357.0
2013-08-17,22.5294,22.8629,22.5294,22.8629,405357.0
2013-08-18,22.5294,22.8629,22.5294,22.8629,405357.0
2013-08-19,22.8629,22.8932,22.7416,22.8629,420268.0
2013-08-20,22.1958,22.7416,21.9047,22.6203,1543364.0
2013-08-21,22.5112,22.6385,22.1352,22.1352,867067.0
2013-08-22,22.0745,22.3778,22.0442,22.2989,779980.0
2013-08-23,22.3171,22.7659,22.1958,22.2868,742116.0
2013-08-24,22.3171,22.7659,22.1958,22.2868,742116.0
2013-08-25,22.3171,22.7659,22.1958,22.2868,742116.0
2013-08-26,22.3171,22.499,22.1776,22.2807,214196.0
2013-08-27,22.2504,22.5658,22.2504,22.2686,1022685.0
2013-08-28,22.2686,22.3778,21.9957,22.0624,369216.0
2013-08-29,22.1352,22.5597,22.1352,22.499,351328.0
2013-08-30,22.5112,22.5597,22.2868,22.3171,445387.0
2013-08-31,22.5112,22.5597,22.2868,22.3171,445387.0
2013-09-01,22.5112,22.5597,22.2868,22.3171,445387.0
2013-09-02,22.4384,22.499,22.3414,22.3778,298970.0
2013-09-03,22.5476,22.5476,22.2261,22.2625,275947.0
2013-09-04,22.2565,22.4384,22.1655,22.3778,212818.0
2013-09-05,22.305,22.8629,22.2201,22.8508,429508.0
2013-09-06,22.8447,23.0206,22.6203,22.8265,281116.0
2013-09-07,22.8447,23.0206,22.6203,22.8265,281116.0
2013-09-08,22.8447,23.0206,22.6203,22.8265,281116.0
2013-09-09,22.7416,22.8023,22.5294,22.7295,276604.0
2013-09-10,22.681,23.2692,22.6567,23.1055,932744.0
2013-09-11,23.154,23.2268,23.0206,23.1661,570673.0
2013-09-12,23.2025,23.4087,23.0448,23.3359,882503.0
2013-09-13,23.3359,23.5603,23.1176,23.4997,425837.0
2013-09-14,23.3359,23.5603,23.1176,23.4997,425837.0
2013-09-15,23.3359,23.5603,23.1176,23.4997,425837.0
2013-09-16,23.6088,23.6088,23.3602,23.4754,459887.0
2013-09-17,23.4694,23.4694,23.1601,23.2995,274646.0
2013-09-18,23.2995,23.4208,23.2268,23.2571,366120.0
2013-09-19,23.4875,23.53,23.3481,23.439,447429.0
2013-09-20,23.439,23.4694,23.2571,23.3723,261262.0
2013-09-21,23.439,23.4694,23.2571,23.3723,261262.0
2013-09-22,23.439,23.4694,23.2571,23.3723,261262.0
2013-09-23,23.4997,23.7726,23.2571,23.4572,1014272.0
2013-09-24,23.5057,23.9181,23.4997,23.8514,783833.0
2013-09-25,23.8514,23.9424,23.6392,23.7059,348185.0
2013-09-26,23.809,23.8635,23.7119,23.8029,181736.0
2013-09-27,23.8635,23.8635,23.5361,23.627,159956.0
2013-09-28,23.8635,23.8635,23.5361,23.627,159956.0
2013-09-29,23.8635,23.8635,23.5361,23.627,159956.0
2013-09-30,23.4936,23.4936,23.0327,23.3056,321443.0
2013-10-01,23.3056,23.5543,23.2692,23.5482,377614.0
2013-10-02,23.6149,23.6392,23.3663,23.4026,368120.0
2013-10-03,23.439,23.6513,23.439,23.4997,304739.0
2013-10-04,23.4512,23.621,23.3663,23.439,271654.0
2013-10-05,23.4512,23.621,23.3663,23.439,271654.0
2013-10-06,23.4512,23.621,23.3663,23.439,271654.0
2013-10-07,23.4694,23.5118,23.245,23.3481,177524.0
2013-10-08,23.3177,23.3177,23.1055,23.1904,169438.0
2013-10-09,23.1297,23.1661,22.8023,22.9599,254135.0
2013-10-10,23.0085,23.4087,22.9963,23.3663,495952.0
2013-10-11,23.4997,23.5906,23.2268,23.3481,344724.0
2013-10-12,23.4997,23.5906,23.2268,23.3481,344724.0
2013-10-13,23.4997,23.5906,23.2268,23.3481,344724.0
2013-10-14,23.2995,23.2995,22.9539,23.1419,135488.0
2013-10-15,23.342,23.5361,23.2935,23.53,263497.0
2013-10-16,23.4694,23.4694,23.245,23.3481,244432.0
2013-10-17,23.4694,23.5906,23.2874,23.3481,287218.0
2013-10-18,23.4815,23.4997,23.2874,23.4087,347074.0
2013-10-19,23.4815,23.4997,23.2874,23.4087,347074.0
2013-10-20,23.4815,23.4997,23.2874,23.4087,347074.0
2013-10-21,23.4694,23.7544,23.4694,23.6574,381460.0
2013-10-22,23.7362,24.0152,23.6574,23.9545,552156.0
2013-10-23,23.9545,24.0152,23.7241,23.9848,251841.0
2013-10-24,23.997,24.1182,23.6755,23.8453,272681.0
2013-10-25,23.8332,23.8332,23.3541,23.6513,291633.0
2013-10-26,23.8332,23.8332,23.3541,23.6513,291633.0
2013-10-27,23.8332,23.8332,23.3541,23.6513,291633.0
2013-10-28,23.6513,23.7968,23.4694,23.6877,235962.0
2013-10-29,23.7604,23.8817,23.4572,23.6331,153090.0
2013-10-30,23.6331,23.6513,23.2874,23.3481,279423.0
2013-10-31,23.2268,23.342,22.8811,23.1358,287859.0
2013-11-01,23.1843,23.2207,22.875,22.9842,101365.0
2013-11-02,23.1843,23.2207,22.875,22.9842,101365.0
2013-11-03,23.1843,23.2207,22.875,22.9842,101365.0
2013-11-04,22.7416,23.2935,22.7416,23.1965,864682.0
2013-11-05,23.1965,23.3481,23.154,23.2632,312671.0
2013-11-06,23.3541,23.6634,23.3541,23.5967,496973.0
2013-11-07,23.6513,23.6634,23.3481,23.4633,292528.0
2013-11-08,23.4633,23.4997,23.2268,23.4694,177871.0
2013-11-09,23.4633,23.4997,23.2268,23.4694,177871.0
2013-11-10,23.4633,23.4997,23.2268,23.4694,177871.0
2013-11-11,23.7726,23.997,23.6998,23.9363,589221.0
2013-11-12,24.191,24.191,23.8211,23.906,458087.0
2013-11-13,23.9424,23.9424,23.3481,23.5785,585921.0
2013-11-14,23.7119,24.0152,23.5361,23.8393,1097800.0
2013-11-15,23.8635,23.9424,23.621,23.7119,993680.0
2013-11-16,23.8635,23.9424,23.621,23.7119,993680.0
2013-11-17,23.8635,23.9424,23.621,23.7119,993680.0
2013-11-18,23.7059,23.8878,23.6513,23.8878,461851.0
2013-11-19,23.8635,23.9545,23.7059,23.8939,285108.0
2013-11-20,23.9788,23.9848,23.7301,23.7726,215748.0
2013-11-21,23.7726,23.8635,23.5724,23.6513,295711.0
2013-11-22,23.7847,23.8211,23.6392,23.7544,247436.0
2013-11-23,23.7847,23.8211,23.6392,23.7544,247436.0
2013-11-24,23.7847,23.8211,23.6392,23.7544,247436.0
2013-11-25,23.7604,23.9545,23.718,23.7726,368975.0
2013-11-26,23.8211,24.0152,23.7483,23.8393,366204.0
2013-11-27,23.8029,24.0819,23.7544,23.8999,423145.0
2013-11-28,24.0091,24.0758,23.8939,23.9303,315608.0
2013-11-29,23.9303,24.094,23.906,23.906,199694.0
2013-11-30,23.9303,24.094,23.906,23.906,199694.0
2013-12-01,23.9303,24.094,23.906,23.906,199694.0
2013-12-02,24.0152,24.0273,23.7726,23.8272,218586.0
2013-12-03,23.8635,23.8635,22.9842,23.0752,394799.0
2013-12-04,23.1479,23.2268,22.7659,22.9721,276028.0
2013-12-05,22.9721,23.1661,22.7598,22.7901,229541.0
2013-12-06,23.0024,23.0448,22.4869,22.7477,203882.0
2013-12-07,23.0024,23.0448,22.4869,22.7477,203882.0
2013-12-08,23.0024,23.0448,22.4869,22.7477,203882.0
2013-12-09,22.8023,22.9842,22.6082,22.7416,354138.0
2013-12-10,22.7598,22.8932,22.2686,22.4687,430848.0
2013-12-11,22.4384,22.5839,22.3232,22.4081,341542.0
2013-12-12,22.3778,22.3899,21.9836,22.0745,372187.0
2013-12-13,22.1049,22.3656,21.8744,22.0078,314417.0
2013-12-14,22.1049,22.3656,21.8744,22.0078,314417.0
2013-12-15,22.1049,22.3656,21.8744,22.0078,314417.0
2013-12-16,21.9836,22.4809,21.9836,22.4202,669970.0
2013-12-17,22.4141,22.5294,22.3535,22.4384,599261.0
2013-12-18,22.4748,22.6992,22.4384,22.5597,363511.0
2013-12-19,22.5597,22.8811,22.5294,22.6325,379170.0
2013-12-20,22.6507,23.0085,22.5354,22.5597,1695138.0
2013-12-21,22.6507,23.0085,22.5354,22.5597,1695138.0
2013-12-22,22.6507,23.0085,22.5354,22.5597,1695138.0
2013-12-23,22.5233,22.8508,22.499,22.8387,447305.0
2013-12-24,22.5233,22.8508,22.499,22.8387,447305.0
2013-12-25,22.5233,22.8508,22.499,22.8387,447305.0
2013-12-26,22.5233,22.8508,22.499,22.8387,447305.0
2013-12-27,22.9417,23.5361,22.9417,23.5361,462322.0
2013-12-28,22.9417,23.5361,22.9417,23.5361,462322.0
2013-12-29,22.9417,23.5361,22.9417,23.5361,462322.0
2013-12-30,23.53,24.0212,23.4815,23.8635,475440.0
2013-12-31,23.53,24.0212,23.4815,23.8635,475440.0
2014-01-01,23.53,24.0212,23.4815,23.8635,475440.0
2014-01-02,24.0333,24.1971,23.7362,23.9545,487525.0
2014-01-03,23.9303,24.2577,23.8332,24.1789,425152.0
2014-01-04,23.9303,24.2577,23.8332,24.1789,425152.0
2014-01-05,23.9303,24.2577,23.8332,24.1789,425152.0
2014-01-06,23.9303,24.2577,23.8332,24.1789,425152.0
2014-01-07,24.1971,24.5488,24.1789,24.2638,399754.0
2014-01-08,24.2577,24.6519,24.2577,24.3244,551435.0
2014-01-09,24.3972,25.3736,24.3972,24.8702,1061038.0
2014-01-10,25.1007,25.5009,25.1007,25.2584,970491.0
2014-01-11,25.1007,25.5009,25.1007,25.2584,970491.0
2014-01-12,25.1007,25.5009,25.1007,25.2584,970491.0
2014-01-13,25.4524,26.0528,25.3493,25.598,774010.0
2014-01-14,25.4706,25.8769,24.9855,25.8769,950960.0
2014-01-15,26.0164,26.259,25.8951,26.168,705418.0
2014-01-16,26.1983,26.2287,25.8345,25.98,1465538.0
2014-01-17,25.883,26.1438,25.8405,26.0771,461839.0
2014-01-18,25.883,26.1438,25.8405,26.0771,461839.0
2014-01-19,25.883,26.1438,25.8405,26.0771,461839.0
2014-01-20,26.1316,26.5622,26.1256,26.4894,1069492.0
2014-01-21,26.5622,26.8048,26.3196,26.3742,822933.0
2014-01-22,26.3803,26.6411,26.3742,26.447,393727.0
2014-01-23,26.447,26.5016,25.8466,25.9012,572553.0
2014-01-24,25.5373,25.7132,25.0218,25.1613,1054803.0
2014-01-25,25.5373,25.7132,25.0218,25.1613,1054803.0
