,SWEDA SS Equity,SWEDA SS Equity,SWEDA SS Equity,SWEDA SS Equity,SWEDA SS Equity
2017-07-04,142.106,145.431,142.106,144.413,2603810.0
2017-07-05,144.549,144.617,143.327,144.006,2650339.0
2017-07-06,143.599,143.938,142.242,143.938,2164217.0
2017-07-07,144.549,144.685,143.599,144.21,1773767.0
2017-07-08,144.549,144.685,143.599,144.21,1773767.0
2017-07-09,144.549,144.685,143.599,144.21,1773767.0
2017-07-10,144.481,144.956,143.667,144.21,1706390.0
2017-07-11,144.142,145.16,144.006,144.142,2175401.0
2017-07-12,144.413,145.906,144.074,145.363,1789270.0
2017-07-13,145.567,145.906,145.024,145.499,1648620.0
2017-07-14,145.703,146.313,144.074,145.092,2670261.0
2017-07-15,145.703,146.313,144.074,145.092,2670261.0
2017-07-16,145.703,146.313,144.074,145.092,2670261.0
2017-07-17,145.024,145.024,143.259,144.82,2041511.0
2017-07-18,142.852,144.685,142.852,143.056,4072872.0
2017-07-19,145.092,146.449,141.291,144.21,3529628.0
2017-07-20,144.345,145.703,143.463,144.82,3233569.0
2017-07-21,144.21,146.245,144.21,144.956,3103793.0
2017-07-22,144.21,146.245,144.21,144.956,3103793.0
2017-07-23,144.21,146.245,144.21,144.956,3103793.0
2017-07-24,144.752,145.431,143.327,143.938,2786744.0
2017-07-25,143.395,144.888,143.395,143.667,1989585.0
2017-07-26,143.259,144.685,142.852,144.481,2374850.0
2017-07-27,143.667,145.363,143.463,144.413,1821785.0
2017-07-28,144.277,144.481,143.531,144.074,2371210.0
2017-07-29,144.277,144.481,143.531,144.074,2371210.0
2017-07-30,144.277,144.481,143.531,144.074,2371210.0
2017-07-31,143.87,146.245,142.784,143.056,2935812.0
2017-08-01,143.259,145.363,143.124,144.617,2364784.0
2017-08-02,145.16,145.499,143.667,144.21,1656925.0
2017-08-03,143.802,144.413,142.988,144.277,1782460.0
2017-08-04,144.345,145.77,143.463,145.77,2173918.0
2017-08-05,144.345,145.77,143.463,145.77,2173918.0
2017-08-06,144.345,145.77,143.463,145.77,2173918.0
2017-08-07,146.585,147.128,145.838,146.245,1961626.0
2017-08-08,146.245,146.721,145.567,146.178,1384007.0
2017-08-09,145.567,145.838,144.549,145.499,2043332.0
2017-08-10,145.567,145.703,144.277,144.481,1896571.0
2017-08-11,144.277,144.617,142.649,142.784,2113827.0
2017-08-12,144.277,144.617,142.649,142.784,2113827.0
2017-08-13,144.277,144.617,142.649,142.784,2113827.0
2017-08-14,143.463,145.228,143.463,144.685,1545615.0
2017-08-15,144.685,147.399,144.277,145.295,2907956.0
2017-08-16,145.906,147.603,145.635,146.11,2180363.0
2017-08-17,145.906,146.042,144.82,145.295,2691593.0
2017-08-18,144.21,144.888,143.192,144.549,2953219.0
2017-08-19,144.21,144.888,143.192,144.549,2953219.0
2017-08-20,144.21,144.888,143.192,144.549,2953219.0
2017-08-21,144.006,144.481,143.192,143.87,1933987.0
2017-08-22,144.21,145.499,144.142,144.82,3127526.0
2017-08-23,144.617,144.956,144.006,144.413,2937363.0
2017-08-24,144.549,144.956,143.463,143.802,2206704.0
2017-08-25,143.938,144.752,143.938,144.142,2672785.0
2017-08-26,143.938,144.752,143.938,144.142,2672785.0
2017-08-27,143.938,144.752,143.938,144.142,2672785.0
2017-08-28,143.599,145.567,143.124,143.463,2685091.0
2017-08-29,142.988,142.988,141.359,141.766,3404236.0
2017-08-30,144.549,145.499,143.599,145.228,3566496.0
2017-08-31,145.499,147.263,145.295,145.77,2736096.0
2017-09-01,145.906,146.381,144.685,145.567,2130828.0
2017-09-02,145.906,146.381,144.685,145.567,2130828.0
2017-09-03,145.906,146.381,144.685,145.567,2130828.0
2017-09-04,144.617,145.499,144.277,144.617,1451206.0
2017-09-05,144.752,145.024,142.92,143.056,2107462.0
2017-09-06,143.056,143.735,141.834,142.988,2452868.0
2017-09-07,143.599,143.938,142.038,142.92,2448508.0
2017-09-08,142.988,144.956,142.649,144.413,2736570.0
2017-09-09,142.988,144.956,142.649,144.413,2736570.0
2017-09-10,142.988,144.956,142.649,144.413,2736570.0
2017-09-11,145.228,146.992,145.16,146.721,2746759.0
2017-09-12,146.992,147.874,146.245,147.671,2497175.0
2017-09-13,147.603,147.942,147.196,147.603,2402122.0
2017-09-14,147.263,147.738,147.06,147.399,1884176.0
2017-09-15,147.535,147.738,145.567,145.974,3006763.0
2017-09-16,147.535,147.738,145.567,145.974,3006763.0
2017-09-17,147.535,147.738,145.567,145.974,3006763.0
2017-09-18,146.653,147.128,146.11,147.128,1390220.0
2017-09-19,147.128,147.874,146.992,147.603,2127521.0
2017-09-20,147.671,148.485,146.856,147.535,1403398.0
2017-09-21,147.942,149.028,147.399,148.417,1915785.0
2017-09-22,148.281,148.892,148.01,148.621,1670841.0
2017-09-23,148.281,148.892,148.01,148.621,1670841.0
2017-09-24,148.281,148.892,148.01,148.621,1670841.0
2017-09-25,148.417,148.756,147.603,148.281,1501122.0
2017-09-26,148.281,149.978,148.146,149.435,2093319.0
2017-09-27,149.978,152.828,149.774,152.15,2876499.0
2017-09-28,152.625,153.575,151.199,151.403,2529593.0
2017-09-29,151.403,152.964,151.335,152.828,2157889.0
2017-09-30,151.403,152.964,151.335,152.828,2157889.0
2017-10-01,151.403,152.964,151.335,152.828,2157889.0
2017-10-02,152.896,153.1,151.166,151.539,2296610.0
2017-10-03,152.082,152.353,151.471,152.217,1748029.0
2017-10-04,152.014,152.353,150.86,151.064,2399687.0
2017-10-05,150.792,151.403,150.657,151.199,2364175.0
2017-10-06,151.267,151.675,150.317,150.792,1863201.0
2017-10-07,151.267,151.675,150.317,150.792,1863201.0
2017-10-08,151.267,151.675,150.317,150.792,1863201.0
2017-10-09,150.996,151.335,149.164,149.299,3236267.0
2017-10-10,149.299,149.91,148.553,149.096,1725885.0
2017-10-11,149.435,149.435,146.788,147.196,4325588.0
2017-10-12,147.263,148.078,146.517,146.924,3603712.0
2017-10-13,144.888,145.703,143.124,145.16,5615202.0
2017-10-14,144.888,145.703,143.124,145.16,5615202.0
2017-10-15,144.888,145.703,143.124,145.16,5615202.0
2017-10-16,146.585,146.585,144.549,144.82,2485411.0
2017-10-17,145.16,146.788,144.549,146.245,2386340.0
2017-10-18,146.721,147.467,144.481,144.956,2915332.0
2017-10-19,145.024,145.092,142.988,143.599,4139489.0
2017-10-20,144.413,145.635,143.463,144.956,3386649.0
2017-10-21,144.413,145.635,143.463,144.956,3386649.0
2017-10-22,144.413,145.635,143.463,144.956,3386649.0
2017-10-23,144.888,145.228,143.87,144.413,2194115.0
2017-10-24,145.567,145.567,138.102,139.866,9680308.0
2017-10-25,139.527,140.613,138.238,139.323,5224853.0
2017-10-26,138.848,142.988,138.577,141.97,4940849.0
2017-10-27,142.513,143.124,140.681,142.377,3936911.0
2017-10-28,142.513,143.124,140.681,142.377,3936911.0
2017-10-29,142.513,143.124,140.681,142.377,3936911.0
2017-10-30,142.581,142.852,141.224,141.631,2878520.0
2017-10-31,141.495,141.563,140.816,141.02,2486128.0
2017-11-01,141.156,141.291,139.323,139.527,3914681.0
2017-11-02,139.731,140.952,139.188,140.545,3067243.0
2017-11-03,140.341,140.477,138.713,139.595,1811656.0
2017-11-04,140.341,140.477,138.713,139.595,1811656.0
2017-11-05,140.341,140.477,138.713,139.595,1811656.0
2017-11-06,139.934,140.07,138.577,139.12,3196031.0
2017-11-07,140.206,141.224,139.188,140.138,3697603.0
2017-11-08,140.07,140.749,139.595,140.613,3103809.0
2017-11-09,140.613,140.884,139.188,139.798,2303806.0
2017-11-10,139.798,140.681,139.391,139.391,2414332.0
2017-11-11,139.798,140.681,139.391,139.391,2414332.0
2017-11-12,139.798,140.681,139.391,139.391,2414332.0
2017-11-13,139.459,139.527,136.677,138.034,3676799.0
2017-11-14,138.034,138.034,135.659,136.609,4016057.0
2017-11-15,136.134,137.763,135.455,136.812,3684109.0
2017-11-16,137.152,137.627,135.387,135.659,3634733.0
2017-11-17,135.795,135.93,132.605,132.809,5245215.0
2017-11-18,135.795,135.93,132.605,132.809,5245215.0
2017-11-19,135.795,135.93,132.605,132.809,5245215.0
2017-11-20,132.266,132.944,131.112,131.791,3370523.0
2017-11-21,131.655,133.894,131.383,132.876,3046383.0
2017-11-22,132.741,134.369,132.333,132.333,3314720.0
2017-11-23,133.012,133.08,131.519,132.266,3115141.0
2017-11-24,132.333,134.641,132.333,133.623,3676912.0
2017-11-25,132.333,134.641,132.333,133.623,3676912.0
2017-11-26,132.333,134.641,132.333,133.623,3676912.0
2017-11-27,133.691,134.505,132.401,133.487,2678785.0
2017-11-28,133.623,135.659,133.555,135.048,2921823.0
2017-11-29,135.659,135.998,134.777,135.252,2643103.0
2017-11-30,135.93,137.763,134.641,135.659,6286271.0
2017-12-01,135.727,135.727,133.419,133.419,2587907.0
2017-12-02,135.727,135.727,133.419,133.419,2587907.0
2017-12-03,135.727,135.727,133.419,133.419,2587907.0
2017-12-04,134.369,135.727,134.03,135.319,2849991.0
2017-12-05,135.387,136.134,133.962,134.912,2329187.0
2017-12-06,134.098,134.098,132.401,132.537,1942722.0
2017-12-07,133.012,133.826,132.809,133.419,3119307.0
2017-12-08,134.369,138.984,134.369,137.016,4524754.0
2017-12-09,134.369,138.984,134.369,137.016,4524754.0
2017-12-10,134.369,138.984,134.369,137.016,4524754.0
2017-12-11,137.627,138.034,136.405,137.491,3329048.0
2017-12-12,137.491,137.627,136.541,137.559,2449068.0
2017-12-13,137.287,137.898,135.523,136.202,3101257.0
2017-12-14,135.659,135.795,134.166,134.912,4157797.0
2017-12-15,134.369,135.795,134.369,135.795,4189905.0
2017-12-16,134.369,135.795,134.369,135.795,4189905.0
2017-12-17,134.369,135.795,134.369,135.795,4189905.0
2017-12-18,136.609,138.102,136.609,137.966,3339604.0
2017-12-19,138.034,139.391,137.627,137.763,3401865.0
2017-12-20,137.763,137.966,136.473,137.22,3161123.0
2017-12-21,137.22,137.83,135.319,137.83,3591818.0
2017-12-22,137.695,138.78,136.812,137.152,2385874.0
2017-12-23,137.695,138.78,136.812,137.152,2385874.0
2017-12-24,137.695,138.78,136.812,137.152,2385874.0
2017-12-25,137.695,138.78,136.812,137.152,2385874.0
2017-12-26,137.695,138.78,136.812,137.152,2385874.0
2017-12-27,137.152,137.763,135.455,135.727,1726309.0
2017-12-28,135.727,135.93,134.641,135.523,1616882.0
2017-12-29,135.523,135.727,133.759,134.302,2495479.0
2017-12-30,135.523,135.727,133.759,134.302,2495479.0
2017-12-31,135.523,135.727,133.759,134.302,2495479.0
2018-01-01,135.523,135.727,133.759,134.302,2495479.0
2018-01-02,134.166,135.489,134.166,134.912,3183396.0
2018-01-03,135.116,135.353,133.182,133.894,2424883.0
2018-01-04,134.369,135.862,133.928,135.116,2847575.0
2018-01-05,135.523,136.405,135.116,135.727,1735577.0
2018-01-06,135.523,136.405,135.116,135.727,1735577.0
2018-01-07,135.523,136.405,135.116,135.727,1735577.0
2018-01-08,136.134,136.473,135.591,135.727,3736574.0
2018-01-09,135.795,139.459,135.727,139.12,4177313.0
2018-01-10,139.12,139.527,137.559,139.188,3367988.0
2018-01-11,139.798,140.138,137.559,139.459,3276507.0
2018-01-12,139.934,139.934,137.355,138.645,2580146.0
2018-01-13,139.934,139.934,137.355,138.645,2580146.0
2018-01-14,139.934,139.934,137.355,138.645,2580146.0
2018-01-15,137.152,137.355,133.996,135.455,5926454.0
2018-01-16,135.319,135.659,132.842,133.182,4995188.0
2018-01-17,133.351,135.286,132.639,134.573,3716976.0
2018-01-18,135.795,137.355,135.387,135.998,3802879.0
2018-01-19,136.27,136.609,135.523,135.998,3148362.0
2018-01-20,136.27,136.609,135.523,135.998,3148362.0
2018-01-21,136.27,136.609,135.523,135.998,3148362.0
2018-01-22,136.066,137.763,135.727,137.695,2640516.0
2018-01-23,138.577,139.731,138.509,139.459,3484069.0
2018-01-24,139.663,139.934,138.17,138.373,2593813.0
2018-01-25,137.627,138.102,135.591,135.727,3668431.0
2018-01-26,136.27,137.084,135.082,136.609,2528825.0
2018-01-27,136.27,137.084,135.082,136.609,2528825.0
2018-01-28,136.27,137.084,135.082,136.609,2528825.0
2018-01-29,137.084,138.509,136.745,137.423,2549685.0
2018-01-30,136.745,137.355,135.727,136.134,2766529.0
2018-01-31,136.337,138.102,136.066,136.677,2546680.0
2018-02-01,137.83,138.713,137.559,138.17,2426822.0
2018-02-02,137.966,137.966,135.625,136.473,2576438.0
2018-02-03,137.966,137.966,135.625,136.473,2576438.0
2018-02-04,137.966,137.966,135.625,136.473,2576438.0
2018-02-05,135.727,135.862,133.589,133.725,4197276.0
2018-02-06,129.992,136.337,129.144,132.198,7248965.0
2018-02-07,134.607,137.22,132.809,137.152,5247434.0
2018-02-08,137.016,138.102,134.98,135.387,3399661.0
2018-02-09,135.048,135.387,132.741,132.944,4254745.0
2018-02-10,135.048,135.387,132.741,132.944,4254745.0
2018-02-11,135.048,135.387,132.741,132.944,4254745.0
2018-02-12,134.743,136.066,134.573,135.659,4304464.0
2018-02-13,135.862,136.473,134.641,135.048,2373435.0
2018-02-14,135.998,138.645,135.184,138.577,4672139.0
2018-02-15,138.78,140.613,138.78,139.391,4000809.0
2018-02-16,140.341,140.749,138.916,140.07,2393717.0
2018-02-17,140.341,140.749,138.916,140.07,2393717.0
2018-02-18,140.341,140.749,138.916,140.07,2393717.0
2018-02-19,140.07,140.749,139.256,139.663,1946207.0
2018-02-20,139.663,140.273,138.848,140.07,2825577.0
2018-02-21,139.323,141.766,139.12,141.224,3451583.0
2018-02-22,140.477,141.02,139.323,140.952,2646834.0
2018-02-23,141.02,141.495,139.798,141.088,2178606.0
2018-02-24,141.02,141.495,139.798,141.088,2178606.0
2018-02-25,141.02,141.495,139.798,141.088,2178606.0
2018-02-26,141.427,142.309,141.291,142.106,1823631.0
2018-02-27,142.309,142.513,141.631,141.902,2009288.0
2018-02-28,141.495,142.852,141.359,141.834,2421386.0
2018-03-01,141.427,142.309,140.206,140.952,2469084.0
2018-03-02,139.934,140.138,138.17,138.17,3328241.0
2018-03-03,139.934,140.138,138.17,138.17,3328241.0
2018-03-04,139.934,140.138,138.17,138.17,3328241.0
2018-03-05,137.898,139.731,137.763,139.663,2218601.0
2018-03-06,141.156,142.106,140.816,141.495,2958268.0
2018-03-07,141.495,143.056,140.884,142.852,3379119.0
2018-03-08,142.174,143.056,141.156,142.784,3434624.0
2018-03-09,142.784,143.327,142.174,142.852,2936640.0
2018-03-10,142.784,143.327,142.174,142.852,2936640.0
2018-03-11,142.784,143.327,142.174,142.852,2936640.0
2018-03-12,143.531,143.802,142.92,143.463,1969368.0
2018-03-13,143.802,143.802,141.359,141.834,3235809.0
2018-03-14,142.377,144.142,142.174,143.192,3542836.0
2018-03-15,143.395,143.735,141.97,142.649,2724522.0
2018-03-16,143.056,143.599,142.581,142.92,3571687.0
2018-03-17,143.056,143.599,142.581,142.92,3571687.0
2018-03-18,143.056,143.599,142.581,142.92,3571687.0
2018-03-19,142.513,142.92,139.527,139.595,3912924.0
2018-03-20,140.206,141.088,139.459,139.934,3477513.0
2018-03-21,140.273,140.477,138.577,139.052,2835152.0
2018-03-22,139.12,139.188,134.234,134.878,6013409.0
2018-03-23,133.934,135.35,133.172,134.661,6160803.0
2018-03-24,133.934,135.35,133.172,134.661,6160803.0
2018-03-25,133.934,135.35,133.172,134.661,6160803.0
2018-03-26,134.842,135.677,133.934,134.007,4774020.0
2018-03-27,135.968,136.222,133.499,133.898,4614956.0
2018-03-28,132.845,135.314,131.829,135.314,5930105.0
2018-03-29,135.06,136.875,135.06,135.786,2145170.0
2018-03-30,135.06,136.875,135.06,135.786,2145170.0
2018-03-31,135.06,136.875,135.06,135.786,2145170.0
2018-04-01,135.06,136.875,135.06,135.786,2145170.0
2018-04-02,135.06,136.875,135.06,135.786,2145170.0
2018-04-03,134.697,135.205,133.535,134.334,4920113.0
2018-04-04,134.697,135.133,132.228,134.515,4082483.0
2018-04-05,136.512,137.601,135.605,136.73,4236056.0
2018-04-06,136.076,136.185,134.515,134.697,2648518.0
2018-04-07,136.076,136.185,134.515,134.697,2648518.0
2018-04-08,136.076,136.185,134.515,134.697,2648518.0
2018-04-09,135.786,136.222,133.281,134.08,2613415.0
2018-04-10,135.06,135.35,134.152,134.479,3774331.0
2018-04-11,134.334,134.334,130.631,131.284,4903363.0
2018-04-12,131.72,132.809,131.502,131.574,3475234.0
2018-04-13,131.429,133.136,128.634,131.611,3822108.0
2018-04-14,131.429,133.136,128.634,131.611,3822108.0
2018-04-15,131.429,133.136,128.634,131.611,3822108.0
2018-04-16,131.538,133.68,131.248,132.627,2914852.0
2018-04-17,132.119,133.971,132.083,133.68,2436821.0
2018-04-18,134.479,134.479,133.245,133.898,1075888.0
2018-04-19,134.152,134.878,133.717,134.479,4716965.0
2018-04-20,134.842,135.314,134.152,134.878,2987585.0
2018-04-21,134.842,135.314,134.152,134.878,2987585.0
2018-04-22,134.842,135.314,134.152,134.878,2987585.0
2018-04-23,135.423,137.529,134.697,137.238,3965216.0
2018-04-24,139.998,139.998,135.096,136.258,4952905.0
2018-04-25,134.878,137.347,134.152,136.984,5260029.0
2018-04-26,136.984,139.199,136.73,138.945,4206627.0
2018-04-27,139.199,140.724,138.763,139.852,3488871.0
2018-04-28,139.199,140.724,138.763,139.852,3488871.0
2018-04-29,139.199,140.724,138.763,139.852,3488871.0
2018-04-30,139.816,140.397,138.182,138.654,1744838.0
2018-05-01,139.816,140.397,138.182,138.654,1744838.0
2018-05-02,138.255,139.054,137.093,137.384,4109063.0
2018-05-03,136.44,136.44,134.733,135.278,4664717.0
2018-05-04,135.423,136.73,135.241,136.657,2674487.0
2018-05-05,135.423,136.73,135.241,136.657,2674487.0
2018-05-06,135.423,136.73,135.241,136.657,2674487.0
2018-05-07,136.548,137.856,135.859,137.529,1904562.0
2018-05-08,137.456,138.182,136.621,138.182,2554189.0
2018-05-09,137.892,142.176,137.892,142.103,3089771.0
2018-05-10,137.892,142.176,137.892,142.103,3089771.0
2018-05-11,141.922,142.103,139.925,141.595,4102535.0
2018-05-12,141.922,142.103,139.925,141.595,4102535.0
2018-05-13,141.922,142.103,139.925,141.595,4102535.0
2018-05-14,141.341,142.212,139.453,139.707,3032505.0
2018-05-15,139.489,140.578,138.509,140.542,2862108.0
2018-05-16,140.143,140.615,138.545,139.344,3604406.0
2018-05-17,139.562,140.651,139.199,140.651,2434909.0
2018-05-18,140.578,141.414,140.361,140.687,2643935.0
2018-05-19,140.578,141.414,140.361,140.687,2643935.0
2018-05-20,140.578,141.414,140.361,140.687,2643935.0
2018-05-21,141.05,141.377,139.743,139.743,2859845.0
2018-05-22,140.433,140.506,138.836,139.889,3168210.0
2018-05-23,139.635,139.635,136.912,137.565,2809100.0
2018-05-24,137.674,138.255,135.641,136.367,2544921.0
2018-05-25,136.694,136.73,134.769,135.133,2642278.0
2018-05-26,136.694,136.73,134.769,135.133,2642278.0
2018-05-27,136.694,136.73,134.769,135.133,2642278.0
2018-05-28,136.367,136.548,134.116,134.806,1311801.0
2018-05-29,134.261,134.297,131.466,133.136,2812078.0
2018-05-30,133.39,133.971,132.046,133.027,2849100.0
2018-05-31,133.898,135.677,132.809,133.099,5000011.0
2018-06-01,134.334,135.205,133.317,134.769,2116771.0
2018-06-02,134.334,135.205,133.317,134.769,2116771.0
2018-06-03,134.334,135.205,133.317,134.769,2116771.0
2018-06-04,135.314,136.113,134.37,134.588,2260427.0
2018-06-05,134.37,134.878,133.426,133.535,2543240.0
2018-06-06,134.37,134.878,133.426,133.535,2543240.0
2018-06-07,135.605,136.403,134.043,134.479,3052511.0
2018-06-08,133.934,135.75,133.499,135.75,3241505.0
2018-06-09,133.934,135.75,133.499,135.75,3241505.0
2018-06-10,133.934,135.75,133.499,135.75,3241505.0
2018-06-11,136.076,137.275,135.532,137.238,2174972.0
2018-06-12,137.71,138.182,137.129,137.456,2097683.0
2018-06-13,137.456,137.529,135.532,135.822,3063832.0
2018-06-14,135.786,137.892,135.496,137.819,3689616.0
2018-06-15,137.601,137.856,135.895,136.512,6477701.0
2018-06-16,137.601,137.856,135.895,136.512,6477701.0
2018-06-17,137.601,137.856,135.895,136.512,6477701.0
2018-06-18,136.331,137.601,135.931,136.294,2552726.0
2018-06-19,135.06,137.275,134.588,137.275,2660404.0
2018-06-20,137.892,139.961,137.601,138.073,3560394.0
2018-06-21,137.747,138.146,136.548,136.657,2513009.0
2018-06-22,137.747,138.146,136.548,136.657,2513009.0
2018-06-23,137.747,138.146,136.548,136.657,2513009.0
2018-06-24,137.747,138.146,136.548,136.657,2513009.0
2018-06-25,136.476,138.073,135.677,136.912,2632905.0
2018-06-26,137.129,138.473,137.093,137.456,2478816.0
2018-06-27,137.456,138.872,135.859,138.001,2524578.0
2018-06-28,137.384,138.872,136.694,138.654,2276390.0
2018-06-29,140.034,141.05,138.691,139.271,3855865.0
2018-06-30,140.034,141.05,138.691,139.271,3855865.0
2018-07-01,140.034,141.05,138.691,139.271,3855865.0
2018-07-02,138.545,138.654,136.657,138.182,1950183.0
2018-07-03,138.545,140.179,137.166,139.271,2675431.0
2018-07-04,139.054,140.47,139.017,139.453,2050136.0
2018-07-05,139.562,141.45,139.453,140.143,2882967.0
2018-07-06,140.143,140.506,138.799,139.961,2221023.0
2018-07-07,140.143,140.506,138.799,139.961,2221023.0
2018-07-08,140.143,140.506,138.799,139.961,2221023.0
2018-07-09,140.143,141.704,139.743,141.268,1768675.0
2018-07-10,141.704,143.665,141.305,142.503,2293370.0
2018-07-11,141.994,142.249,140.47,140.905,2113602.0
2018-07-12,141.268,141.305,139.308,140.76,2009903.0
2018-07-13,140.942,141.123,139.78,140.578,2223815.0
2018-07-14,140.942,141.123,139.78,140.578,2223815.0
2018-07-15,140.942,141.123,139.78,140.578,2223815.0
2018-07-16,140.76,141.087,139.671,140.578,1657306.0
2018-07-17,141.958,143.047,140.796,141.014,3434522.0
2018-07-18,137.964,139.417,134.697,138.545,5014401.0
2018-07-19,138.763,140.215,137.928,139.271,2518422.0
2018-07-20,139.271,142.902,138.509,142.466,3911393.0
2018-07-21,139.271,142.902,138.509,142.466,3911393.0
2018-07-22,139.271,142.902,138.509,142.466,3911393.0
2018-07-23,142.43,144.463,141.74,143.156,2755530.0
2018-07-24,143.773,147.695,143.628,147.331,3925364.0
2018-07-25,147.404,149.655,147.331,148.058,2896215.0
2018-07-26,149.074,149.437,148.203,149.292,1840100.0
2018-07-27,149.582,151.616,149.219,150.599,2267565.0
2018-07-28,149.582,151.616,149.219,150.599,2267565.0
2018-07-29,149.582,151.616,149.219,150.599,2267565.0
2018-07-30,150.599,150.744,149.582,150.381,1466311.0
2018-07-31,149.8,151.688,149.437,151.18,2171353.0
2018-08-01,151.761,151.979,149.147,149.365,1789681.0
2018-08-02,149.292,149.437,147.695,148.639,1605599.0
2018-08-03,149.51,149.655,148.348,148.493,1388180.0
2018-08-04,149.51,149.655,148.348,148.493,1388180.0
2018-08-05,149.51,149.655,148.348,148.493,1388180.0
2018-08-06,148.784,149.147,147.695,148.058,1117397.0
2018-08-07,149.002,149.147,148.203,148.711,1388186.0
2018-08-08,148.711,149.292,148.275,149.147,1232083.0
2018-08-09,149.365,150.018,148.639,149.946,1743260.0
2018-08-10,149.147,149.582,147.84,148.348,1385680.0
2018-08-11,149.147,149.582,147.84,148.348,1385680.0
2018-08-12,149.147,149.582,147.84,148.348,1385680.0
2018-08-13,147.985,148.566,147.477,148.13,1616953.0
2018-08-14,148.203,149.074,147.695,148.421,1330504.0
2018-08-15,148.711,150.236,147.985,148.348,2357427.0
2018-08-16,149.292,151.18,148.711,150.89,2369503.0
2018-08-17,151.035,152.124,150.454,151.688,2054035.0
2018-08-18,151.035,152.124,150.454,151.688,2054035.0
2018-08-19,151.035,152.124,150.454,151.688,2054035.0
2018-08-20,151.761,152.269,150.962,151.325,1680048.0
2018-08-21,151.325,151.833,150.381,151.616,1549409.0
2018-08-22,151.107,152.051,151.107,151.833,1611178.0
2018-08-23,151.688,152.051,150.599,151.035,1823234.0
2018-08-24,150.817,152.414,150.817,151.979,1393588.0
2018-08-25,150.817,152.414,150.817,151.979,1393588.0
2018-08-26,150.817,152.414,150.817,151.979,1393588.0
2018-08-27,152.051,153.576,152.051,153.431,1397139.0
2018-08-28,153.721,153.867,152.56,153.431,1594920.0
2018-08-29,153.358,155.101,153.068,154.811,1805468.0
2018-08-30,154.665,155.028,153.649,154.593,1409869.0
2018-08-31,154.084,155.609,154.084,154.52,2668309.0
2018-09-01,154.084,155.609,154.084,154.52,2668309.0
2018-09-02,154.084,155.609,154.084,154.52,2668309.0
2018-09-03,154.52,155.319,154.302,154.883,1426161.0
2018-09-04,154.883,155.101,153.358,154.883,2620611.0
2018-09-05,154.593,155.537,154.448,154.665,3155229.0
2018-09-06,154.375,156.481,154.302,154.665,2044145.0
2018-09-07,155.246,155.319,152.923,153.794,2334184.0
2018-09-08,155.246,155.319,152.923,153.794,2334184.0
2018-09-09,155.246,155.319,152.923,153.794,2334184.0
2018-09-10,153.576,156.335,152.995,154.883,1680758.0
2018-09-11,154.883,154.883,153.504,154.157,2171438.0
2018-09-12,154.157,154.593,153.068,153.939,1811915.0
2018-09-13,154.084,155.972,153.867,154.811,1434278.0
2018-09-14,155.319,155.537,153.649,155.101,1485883.0
2018-09-15,155.319,155.537,153.649,155.101,1485883.0
2018-09-16,155.319,155.537,153.649,155.101,1485883.0
2018-09-17,154.665,156.118,154.084,154.375,1797602.0
2018-09-18,154.448,155.101,152.124,152.777,2987016.0
2018-09-19,153.068,154.012,152.197,152.269,2802493.0
2018-09-20,152.124,155.319,152.124,154.665,2507022.0
2018-09-21,155.392,156.844,155.246,156.844,3415986.0
2018-09-22,155.392,156.844,155.246,156.844,3415986.0
2018-09-23,155.392,156.844,155.246,156.844,3415986.0
2018-09-24,156.626,156.844,155.755,156.481,1318207.0
2018-09-25,156.408,158.586,156.118,158.151,1966059.0
2018-09-26,158.586,158.804,157.57,158.441,2043045.0
2018-09-27,157.86,160.983,157.425,160.402,2734355.0
2018-09-28,159.53,160.692,158.223,159.966,3149539.0
2018-09-29,159.53,160.692,158.223,159.966,3149539.0
2018-09-30,159.53,160.692,158.223,159.966,3149539.0
2018-10-01,159.894,160.765,158.95,159.53,2507850.0
2018-10-02,159.095,159.313,157.86,158.732,2911857.0
2018-10-03,159.458,160.837,144.5,149.582,15964344.0
2018-10-04,148.856,152.342,145.371,147.404,12001817.0
2018-10-05,146.678,147.041,144.645,145.298,6343635.0
2018-10-06,146.678,147.041,144.645,145.298,6343635.0
2018-10-07,146.678,147.041,144.645,145.298,6343635.0
2018-10-08,145.08,146.024,143.81,144.245,2996685.0
2018-10-09,143.047,144.318,140.288,143.519,5394498.0
2018-10-10,143.773,146.823,143.628,144.717,3828631.0
2018-10-11,142.793,144.1,141.159,141.196,4098553.0
2018-10-12,141.849,142.866,140.506,140.506,3268124.0
2018-10-13,141.849,142.866,140.506,140.506,3268124.0
2018-10-14,141.849,142.866,140.506,140.506,3268124.0
2018-10-15,140.869,142.757,139.78,141.305,2989897.0
2018-10-16,141.595,143.991,141.522,143.701,3046588.0
2018-10-17,141.45,142.757,140.47,142.648,3275053.0
2018-10-18,142.321,142.902,140.107,140.107,3378213.0
2018-10-19,140.107,141.886,139.635,141.123,4005536.0
2018-10-20,140.107,141.886,139.635,141.123,4005536.0
2018-10-21,140.107,141.886,139.635,141.123,4005536.0
2018-10-22,142.285,143.229,139.054,139.78,3470172.0
2018-10-23,141.087,144.318,138.799,142.43,5385197.0
2018-10-24,144.137,147.622,143.193,145.444,5418936.0
2018-10-25,144.935,149.219,144.899,148.856,5827043.0
2018-10-26,148.566,148.639,145.444,147.404,4418769.0
