,BETSB SS Equity,BETSB SS Equity,BETSB SS Equity,BETSB SS Equity,BETSB SS Equity
2016-10-27,62.47,62.539,60.179,60.491,958012.0
2016-10-28,60.422,61.22,59.034,61.22,1031451.0
2016-10-29,60.422,61.22,59.034,61.22,1031451.0
2016-10-30,60.422,61.22,59.034,61.22,1031451.0
2016-10-31,61.081,61.081,59.763,60.526,512193.0
2016-11-01,60.943,61.047,59.103,59.311,547161.0
2016-11-02,59.346,60.596,58.756,59.693,747886.0
2016-11-03,59.832,60.63,59.173,59.901,405655.0
2016-11-04,59.901,59.901,58.166,58.687,350445.0
2016-11-05,59.901,59.901,58.166,58.687,350445.0
2016-11-06,59.901,59.901,58.166,58.687,350445.0
2016-11-07,59.103,60.249,57.854,60.11,689001.0
2016-11-08,60.318,60.734,58.409,59.207,602237.0
2016-11-09,55.529,58.201,55.008,57.472,1161338.0
2016-11-10,58.027,60.144,58.027,59.069,1001426.0
2016-11-11,59.346,60.249,58.479,58.826,742253.0
2016-11-12,59.346,60.249,58.479,58.826,742253.0
2016-11-13,59.346,60.249,58.479,58.826,742253.0
2016-11-14,58.999,60.769,58.999,59.867,747677.0
2016-11-15,59.901,61.429,59.867,61.29,523151.0
2016-11-16,61.29,61.741,59.832,60.491,513694.0
2016-11-17,60.491,62.366,59.867,62.227,551727.0
2016-11-18,62.4,63.164,61.324,62.713,511666.0
2016-11-19,62.4,63.164,61.324,62.713,511666.0
2016-11-20,62.4,63.164,61.324,62.713,511666.0
2016-11-21,63.164,63.164,60.63,62.157,794898.0
2016-11-22,62.192,63.337,62.053,62.886,650625.0
2016-11-23,63.164,63.788,61.741,62.157,684269.0
2016-11-24,62.261,63.407,62.157,63.268,525965.0
2016-11-25,63.303,63.511,62.782,63.164,339402.0
2016-11-26,63.303,63.511,62.782,63.164,339402.0
2016-11-27,63.303,63.511,62.782,63.164,339402.0
2016-11-28,63.164,64.587,62.227,62.261,515425.0
2016-11-29,62.331,63.233,62.261,62.886,316380.0
2016-11-30,62.956,63.337,61.602,62.574,746867.0
2016-12-01,62.47,62.574,61.533,62.435,496045.0
2016-12-02,62.47,62.747,59.207,60.179,968203.0
2016-12-03,62.47,62.747,59.207,60.179,968203.0
2016-12-04,62.47,62.747,59.207,60.179,968203.0
2016-12-05,60.04,61.081,59.589,60.179,480904.0
2016-12-06,60.075,60.665,59.832,60.596,458754.0
2016-12-07,60.873,62.157,60.144,60.491,875290.0
2016-12-08,60.63,61.255,60.144,60.596,662083.0
2016-12-09,60.526,61.081,60.144,60.63,680795.0
2016-12-10,60.526,61.081,60.144,60.63,680795.0
2016-12-11,60.526,61.081,60.144,60.63,680795.0
2016-12-12,60.63,61.047,59.485,60.422,754518.0
2016-12-13,60.387,61.567,60.283,61.255,844289.0
2016-12-14,61.22,61.22,59.034,60.075,1330286.0
2016-12-15,60.075,60.908,59.693,60.665,822525.0
2016-12-16,60.665,62.019,60.353,61.706,1236989.0
2016-12-17,60.665,62.019,60.353,61.706,1236989.0
2016-12-18,60.665,62.019,60.353,61.706,1236989.0
2016-12-19,61.602,64.344,61.567,64.205,1155596.0
2016-12-20,64.136,64.552,62.747,62.886,750198.0
2016-12-21,62.886,63.268,61.463,61.533,723541.0
2016-12-22,61.29,62.088,60.769,61.498,671056.0
2016-12-23,61.498,61.88,60.769,60.769,844412.0
2016-12-24,61.498,61.88,60.769,60.769,844412.0
2016-12-25,61.498,61.88,60.769,60.769,844412.0
2016-12-26,61.498,61.88,60.769,60.769,844412.0
2016-12-27,60.769,61.151,60.214,60.387,722445.0
2016-12-28,60.526,60.873,60.11,60.387,720300.0
2016-12-29,60.249,61.29,60.11,61.081,745635.0
2016-12-30,61.081,61.22,60.318,61.012,424029.0
2016-12-31,61.081,61.22,60.318,61.012,424029.0
2017-01-01,61.081,61.22,60.318,61.012,424029.0
2017-01-02,61.081,61.776,60.734,61.671,454655.0
2017-01-03,61.914,63.823,61.914,62.574,1170660.0
2017-01-04,63.233,63.303,62.574,62.956,721803.0
2017-01-05,62.956,63.546,62.4,62.4,400159.0
2017-01-06,62.956,63.546,62.4,62.4,400159.0
2017-01-07,62.956,63.546,62.4,62.4,400159.0
2017-01-08,62.956,63.546,62.4,62.4,400159.0
2017-01-09,62.47,62.747,61.324,61.914,808311.0
2017-01-10,62.192,62.747,61.984,62.192,1043433.0
2017-01-11,62.261,62.609,60.977,61.081,948441.0
2017-01-12,61.081,61.116,59.797,60.075,942823.0
2017-01-13,60.075,60.387,59.693,60.075,442008.0
2017-01-14,60.075,60.387,59.693,60.075,442008.0
2017-01-15,60.075,60.387,59.693,60.075,442008.0
2017-01-16,59.693,59.693,58.34,58.583,970447.0
2017-01-17,58.34,58.513,57.368,58.166,979077.0
2017-01-18,57.923,59.936,57.923,59.901,831546.0
2017-01-19,59.901,59.901,58.305,58.86,565519.0
2017-01-20,58.93,58.964,57.472,57.715,736666.0
2017-01-21,58.93,58.964,57.472,57.715,736666.0
2017-01-22,58.93,58.964,57.472,57.715,736666.0
2017-01-23,57.611,57.68,55.702,56.084,1415105.0
2017-01-24,56.188,56.709,55.355,55.529,803860.0
2017-01-25,55.633,56.084,55.286,55.459,812630.0
2017-01-26,55.459,55.494,53.828,55.147,1138211.0
2017-01-27,55.147,55.147,53.203,53.62,1382542.0
2017-01-28,55.147,55.147,53.203,53.62,1382542.0
2017-01-29,55.147,55.147,53.203,53.62,1382542.0
2017-01-30,53.446,54.036,52.613,53.03,1259872.0
2017-01-31,53.03,53.238,51.746,52.266,1528129.0
2017-02-01,52.405,53.585,51.642,53.342,1216326.0
2017-02-02,53.585,55.251,53.446,54.557,1913025.0
2017-02-03,54.557,54.557,53.828,54.175,2011996.0
2017-02-04,54.557,54.557,53.828,54.175,2011996.0
2017-02-05,54.557,54.557,53.828,54.175,2011996.0
2017-02-06,54.21,54.245,53.655,54.14,727156.0
2017-02-07,54.14,54.487,53.203,53.238,761483.0
2017-02-08,53.238,54.453,52.613,54.314,959350.0
2017-02-09,55.806,57.472,55.702,57.264,2928014.0
2017-02-10,58.305,59.277,58.027,58.374,1876550.0
2017-02-11,58.305,59.277,58.027,58.374,1876550.0
2017-02-12,58.305,59.277,58.027,58.374,1876550.0
2017-02-13,58.617,58.964,57.229,58.791,1307210.0
2017-02-14,58.826,59.277,58.374,58.548,756051.0
2017-02-15,58.791,58.895,57.09,57.09,949247.0
2017-02-16,57.229,57.611,56.952,57.229,764065.0
2017-02-17,57.229,59.45,56.778,57.021,987439.0
2017-02-18,57.229,59.45,56.778,57.021,987439.0
2017-02-19,57.229,59.45,56.778,57.021,987439.0
2017-02-20,57.264,57.611,56.57,56.952,926623.0
2017-02-21,56.986,57.125,56.153,56.535,1277591.0
2017-02-22,56.639,57.09,55.91,56.292,866522.0
2017-02-23,56.57,57.507,56.223,57.472,711775.0
2017-02-24,57.472,57.784,56.327,56.57,676326.0
2017-02-25,57.472,57.784,56.327,56.57,676326.0
2017-02-26,57.472,57.784,56.327,56.57,676326.0
2017-02-27,56.639,56.813,55.286,55.667,756294.0
2017-02-28,55.667,56.153,55.216,56.119,701970.0
2017-03-01,56.223,56.5,55.459,55.737,595219.0
2017-03-02,55.667,56.084,55.355,55.876,428590.0
2017-03-03,55.876,55.876,55.112,55.32,534800.0
2017-03-04,55.876,55.876,55.112,55.32,534800.0
2017-03-05,55.876,55.876,55.112,55.32,534800.0
2017-03-06,55.32,55.737,53.967,55.182,954181.0
2017-03-07,55.251,56.014,55.182,55.876,571552.0
2017-03-08,56.084,56.084,54.973,55.077,836135.0
2017-03-09,54.834,56.362,54.279,56.119,1023682.0
2017-03-10,56.292,56.431,55.667,56.188,554161.0
2017-03-11,56.292,56.431,55.667,56.188,554161.0
2017-03-12,56.292,56.431,55.667,56.188,554161.0
2017-03-13,56.084,56.362,55.876,56.327,482494.0
2017-03-14,56.223,56.292,54.834,55.112,960004.0
2017-03-15,55.112,55.286,54.522,54.557,682079.0
2017-03-16,54.557,54.765,53.967,54.14,1012696.0
2017-03-17,54.175,54.592,53.481,53.793,1128525.0
2017-03-18,54.175,54.592,53.481,53.793,1128525.0
2017-03-19,54.175,54.592,53.481,53.793,1128525.0
2017-03-20,53.828,54.383,53.585,53.932,886716.0
2017-03-21,54.14,54.453,51.642,51.885,1887695.0
2017-03-22,51.572,51.642,50.739,51.433,1740144.0
2017-03-23,51.433,52.544,51.225,52.509,698032.0
2017-03-24,52.579,52.752,51.433,51.919,889574.0
2017-03-25,52.579,52.752,51.433,51.919,889574.0
2017-03-26,52.579,52.752,51.433,51.919,889574.0
2017-03-27,51.919,51.989,51.156,51.815,637970.0
2017-03-28,51.815,51.954,50.878,51.503,834000.0
2017-03-29,51.572,52.96,51.433,52.717,1178735.0
2017-03-30,52.752,53.897,52.752,53.724,1011503.0
2017-03-31,53.828,54.661,51.468,54.14,1966536.0
2017-04-01,53.828,54.661,51.468,54.14,1966536.0
2017-04-02,53.828,54.661,51.468,54.14,1966536.0
2017-04-03,54.14,54.765,53.377,53.62,912286.0
2017-04-04,53.377,53.863,52.995,53.238,531361.0
2017-04-05,52.926,53.55,52.509,53.307,636025.0
2017-04-06,53.238,53.516,52.475,53.238,478871.0
2017-04-07,53.238,54.002,53.099,54.002,532514.0
2017-04-08,53.238,54.002,53.099,54.002,532514.0
2017-04-09,53.238,54.002,53.099,54.002,532514.0
2017-04-10,54.106,54.245,53.55,53.793,501187.0
2017-04-11,53.863,53.863,53.065,53.342,540198.0
2017-04-12,53.342,53.759,53.169,53.655,429403.0
2017-04-13,53.724,53.967,53.342,53.863,267190.0
2017-04-14,53.724,53.967,53.342,53.863,267190.0
2017-04-15,53.724,53.967,53.342,53.863,267190.0
2017-04-16,53.724,53.967,53.342,53.863,267190.0
2017-04-17,53.724,53.967,53.342,53.863,267190.0
2017-04-18,53.967,54.383,53.481,53.897,875408.0
2017-04-19,53.828,55.286,53.724,55.077,991729.0
2017-04-20,55.008,55.494,54.904,55.112,530365.0
2017-04-21,55.251,55.529,54.14,54.175,637499.0
2017-04-22,55.251,55.529,54.14,54.175,637499.0
2017-04-23,55.251,55.529,54.14,54.175,637499.0
2017-04-24,54.939,55.355,54.279,54.626,617426.0
2017-04-25,54.487,54.973,54.279,54.626,610026.0
2017-04-26,54.14,55.494,53.55,55.494,1654512.0
2017-04-27,56.223,57.194,51.503,52.336,4940925.0
2017-04-28,52.683,52.891,52.232,52.544,1112117.0
2017-04-29,52.683,52.891,52.232,52.544,1112117.0
2017-04-30,52.683,52.891,52.232,52.544,1112117.0
2017-05-01,52.683,52.891,52.232,52.544,1112117.0
2017-05-02,52.683,52.683,51.919,52.336,1178466.0
2017-05-03,52.266,52.336,51.399,51.607,982508.0
2017-05-04,51.607,53.03,51.399,52.926,794933.0
2017-05-05,52.926,53.065,52.544,52.544,453922.0
2017-05-06,52.926,53.065,52.544,52.544,453922.0
2017-05-07,52.926,53.065,52.544,52.544,453922.0
2017-05-08,52.752,52.96,52.232,52.648,377694.0
2017-05-09,52.648,53.377,52.648,53.203,526480.0
2017-05-10,53.273,54.765,53.273,54.696,1126168.0
2017-05-11,54.765,54.973,52.717,53.481,813355.0
2017-05-12,53.481,53.932,53.238,53.724,505911.0
2017-05-13,53.481,53.932,53.238,53.724,505911.0
2017-05-14,53.481,53.932,53.238,53.724,505911.0
2017-05-15,53.516,53.585,52.683,52.926,575955.0
2017-05-16,52.787,52.96,51.85,52.509,1003482.0
2017-05-17,52.405,53.238,51.711,52.926,1438976.0
2017-05-18,52.995,53.516,52.197,53.446,1072916.0
2017-05-19,53.585,56.119,53.377,55.772,1513672.0
2017-05-20,53.585,56.119,53.377,55.772,1513672.0
2017-05-21,53.585,56.119,53.377,55.772,1513672.0
2017-05-22,55.945,56.639,55.355,55.529,1420507.0
2017-05-23,55.459,56.362,55.459,55.98,934859.0
2017-05-24,56.43,58.384,56.061,58.384,882141.0
2017-05-25,56.43,58.384,56.061,58.384,882141.0
2017-05-26,58.053,60.007,58.016,59.712,1097730.0
2017-05-27,58.053,60.007,58.016,59.712,1097730.0
2017-05-28,58.053,60.007,58.016,59.712,1097730.0
2017-05-29,59.675,59.712,57.167,57.167,780773.0
2017-05-30,57.204,59.196,57.204,59.122,1255668.0
2017-05-31,59.048,59.934,57.757,58.458,1224295.0
2017-06-01,58.495,59.454,58.053,58.126,843327.0
2017-06-02,58.421,58.827,57.942,58.2,978020.0
2017-06-03,58.421,58.827,57.942,58.2,978020.0
2017-06-04,58.421,58.827,57.942,58.2,978020.0
2017-06-05,58.2,58.68,57.094,57.094,464158.0
2017-06-06,58.2,58.68,57.094,57.094,464158.0
2017-06-07,57.462,58.053,56.946,57.721,875003.0
2017-06-08,57.536,58.163,57.241,57.794,718835.0
2017-06-09,57.61,57.684,56.651,57.02,1215768.0
2017-06-10,57.61,57.684,56.651,57.02,1215768.0
2017-06-11,57.61,57.684,56.651,57.02,1215768.0
2017-06-12,57.02,57.241,56.208,56.688,737718.0
2017-06-13,56.946,58.827,56.614,58.2,1228289.0
2017-06-14,58.126,58.716,57.278,57.536,836436.0
2017-06-15,57.536,57.647,55.692,55.766,1098863.0
2017-06-16,55.84,56.503,55.84,56.061,1061076.0
2017-06-17,55.84,56.503,55.84,56.061,1061076.0
2017-06-18,55.84,56.503,55.84,56.061,1061076.0
2017-06-19,56.061,56.577,55.471,55.545,772007.0
2017-06-20,55.545,56.393,55.545,55.987,923703.0
2017-06-21,56.061,56.651,55.471,56.356,627851.0
2017-06-22,56.43,56.762,56.061,56.208,429569.0
2017-06-23,56.43,56.762,56.061,56.208,429569.0
2017-06-24,56.43,56.762,56.061,56.208,429569.0
2017-06-25,56.43,56.762,56.061,56.208,429569.0
2017-06-26,56.208,57.094,55.065,55.323,998991.0
2017-06-27,55.323,55.323,54.143,54.254,1042493.0
2017-06-28,54.217,54.622,53.737,54.217,1153020.0
2017-06-29,54.438,55.139,53.959,54.217,613618.0
2017-06-30,54.143,54.807,53.848,53.848,545654.0
2017-07-01,54.143,54.807,53.848,53.848,545654.0
2017-07-02,54.143,54.807,53.848,53.848,545654.0
2017-07-03,53.073,53.405,51.192,52.741,1119312.0
2017-07-04,52.741,52.963,52.336,52.705,498190.0
2017-07-05,52.483,52.668,51.819,52.151,540577.0
2017-07-06,52.52,52.815,51.93,52.262,518731.0
2017-07-07,52.262,52.483,51.451,52.336,590555.0
2017-07-08,52.262,52.483,51.451,52.336,590555.0
2017-07-09,52.262,52.483,51.451,52.336,590555.0
2017-07-10,52.225,52.262,51.266,51.414,647537.0
2017-07-11,51.488,51.746,50.381,50.676,603538.0
2017-07-12,50.824,52.225,50.824,51.524,653307.0
2017-07-13,51.635,52.483,51.303,52.262,495137.0
2017-07-14,52.446,52.815,52.004,52.52,446447.0
2017-07-15,52.446,52.815,52.004,52.52,446447.0
2017-07-16,52.446,52.815,52.004,52.52,446447.0
2017-07-17,52.594,53.11,51.893,53.037,463353.0
2017-07-18,53.037,53.037,52.188,53.037,725383.0
2017-07-19,54.696,58.716,54.696,57.462,3745395.0
2017-07-20,57.905,58.421,57.204,57.462,1501201.0
2017-07-21,57.389,58.016,56.688,57.831,1312796.0
2017-07-22,57.389,58.016,56.688,57.831,1312796.0
2017-07-23,57.389,58.016,56.688,57.831,1312796.0
2017-07-24,57.831,57.831,56.983,57.389,920695.0
2017-07-25,57.389,57.794,56.577,57.057,626403.0
2017-07-26,56.983,57.647,56.909,57.536,353512.0
2017-07-27,57.61,57.905,57.204,57.389,333329.0
2017-07-28,57.352,57.352,56.503,57.241,371792.0
2017-07-29,57.352,57.352,56.503,57.241,371792.0
2017-07-30,57.352,57.352,56.503,57.241,371792.0
2017-07-31,57.241,57.462,56.946,57.278,384772.0
2017-08-01,57.389,57.499,56.909,57.13,376607.0
2017-08-02,57.057,57.831,57.057,57.684,346950.0
2017-08-03,57.61,58.348,56.983,57.204,341956.0
2017-08-04,57.204,57.721,56.577,57.573,427668.0
2017-08-05,57.204,57.721,56.577,57.573,427668.0
2017-08-06,57.204,57.721,56.577,57.573,427668.0
2017-08-07,58.421,59.38,58.421,58.716,921782.0
2017-08-08,58.901,59.011,58.237,58.274,606571.0
2017-08-09,58.274,58.495,57.278,57.794,553693.0
2017-08-10,57.868,58.089,56.503,56.503,759557.0
2017-08-11,55.766,55.987,54.77,54.77,1094141.0
2017-08-12,55.766,55.987,54.77,54.77,1094141.0
2017-08-13,55.766,55.987,54.77,54.77,1094141.0
2017-08-14,55.102,55.95,55.102,55.766,475810.0
2017-08-15,55.95,56.282,55.618,55.803,412109.0
2017-08-16,55.987,56.319,55.508,56.061,399656.0
2017-08-17,56.061,56.098,55.397,55.876,449432.0
2017-08-18,55.323,55.803,54.954,55.545,391247.0
2017-08-19,55.323,55.803,54.954,55.545,391247.0
2017-08-20,55.323,55.803,54.954,55.545,391247.0
2017-08-21,55.323,55.692,54.327,54.696,523158.0
2017-08-22,54.807,55.286,54.733,55.065,459434.0
2017-08-23,54.991,55.397,54.881,55.028,285218.0
2017-08-24,54.696,55.213,54.696,54.881,283897.0
2017-08-25,54.954,55.176,54.254,54.254,428691.0
2017-08-26,54.954,55.176,54.254,54.254,428691.0
2017-08-27,54.954,55.176,54.254,54.254,428691.0
2017-08-28,54.217,54.991,54.18,54.217,208980.0
2017-08-29,53.995,54.77,53.553,54.512,537116.0
2017-08-30,54.733,54.954,53.737,54.069,471438.0
2017-08-31,54.217,54.918,54.106,54.733,334297.0
2017-09-01,55.102,55.397,54.807,55.102,312154.0
2017-09-02,55.102,55.397,54.807,55.102,312154.0
2017-09-03,55.102,55.397,54.807,55.102,312154.0
2017-09-04,54.844,54.881,52.151,53.368,2701163.0
2017-09-05,53.368,53.737,52.41,52.446,721696.0
2017-09-06,52.225,52.446,51.561,52.151,663288.0
2017-09-07,52.373,53.479,52.373,53.258,544686.0
2017-09-08,53.258,53.553,52.889,53.442,431794.0
2017-09-09,53.258,53.553,52.889,53.442,431794.0
2017-09-10,53.258,53.553,52.889,53.442,431794.0
2017-09-11,53.553,54.549,53.553,54.254,502117.0
2017-09-12,54.217,54.549,53.885,54.291,346914.0
2017-09-13,54.291,54.512,53.405,53.553,528424.0
2017-09-14,53.553,54.032,53.221,53.922,347603.0
2017-09-15,53.885,54.254,53.0,53.184,945293.0
2017-09-16,53.885,54.254,53.0,53.184,945293.0
2017-09-17,53.885,54.254,53.0,53.184,945293.0
2017-09-18,53.295,54.032,52.926,53.516,554243.0
2017-09-19,53.516,53.516,52.963,53.11,457195.0
2017-09-20,53.11,53.516,52.852,53.037,533745.0
2017-09-21,53.0,53.258,52.336,52.483,773472.0
2017-09-22,52.52,55.508,52.373,54.77,1627712.0
2017-09-23,52.52,55.508,52.373,54.77,1627712.0
2017-09-24,52.52,55.508,52.373,54.77,1627712.0
2017-09-25,55.065,55.249,54.364,54.807,738656.0
2017-09-26,54.77,54.77,54.069,54.586,585801.0
2017-09-27,54.659,54.807,53.995,54.032,419109.0
2017-09-28,54.032,54.217,53.553,54.032,404148.0
2017-09-29,54.069,55.065,53.811,54.77,652914.0
2017-09-30,54.069,55.065,53.811,54.77,652914.0
2017-10-01,54.069,55.065,53.811,54.77,652914.0
2017-10-02,54.881,55.471,54.364,54.659,485159.0
2017-10-03,54.844,56.061,54.622,55.913,929264.0
2017-10-04,54.696,54.807,53.184,53.995,2271735.0
2017-10-05,53.922,53.922,52.889,53.405,1547981.0
2017-10-06,53.332,53.811,52.852,53.627,978590.0
2017-10-07,53.332,53.811,52.852,53.627,978590.0
2017-10-08,53.332,53.811,52.852,53.627,978590.0
2017-10-09,52.926,53.037,52.299,52.889,1074364.0
2017-10-10,52.889,53.995,52.815,53.811,959096.0
2017-10-11,53.737,53.737,53.332,53.627,483641.0
2017-10-12,53.627,54.217,53.405,54.143,603058.0
2017-10-13,54.143,54.918,53.7,54.733,738649.0
2017-10-14,54.143,54.918,53.7,54.733,738649.0
2017-10-15,54.143,54.918,53.7,54.733,738649.0
2017-10-16,54.622,55.102,54.143,54.438,462260.0
2017-10-17,54.401,54.659,53.885,54.327,587936.0
2017-10-18,54.254,54.881,53.848,54.512,515669.0
2017-10-19,54.475,54.549,53.848,54.549,749368.0
2017-10-20,51.635,52.373,49.68,50.197,6100100.0
2017-10-21,51.635,52.373,49.68,50.197,6100100.0
2017-10-22,51.635,52.373,49.68,50.197,6100100.0
2017-10-23,49.791,49.791,47.43,47.689,4571741.0
2017-10-24,47.541,47.726,45.955,46.472,4073611.0
2017-10-25,46.472,48.426,46.103,47.43,2320498.0
2017-10-26,47.578,47.947,46.73,47.394,1375689.0
2017-10-27,47.504,49.275,47.43,49.238,2109933.0
2017-10-28,47.504,49.275,47.43,49.238,2109933.0
2017-10-29,47.504,49.275,47.43,49.238,2109933.0
2017-10-30,49.348,49.57,48.353,48.721,1316373.0
2017-10-31,48.758,48.943,48.242,48.463,1051385.0
2017-11-01,48.5,48.537,47.836,48.131,992760.0
2017-11-02,48.094,48.611,47.578,48.242,873537.0
2017-11-03,48.279,48.463,47.652,47.799,489807.0
2017-11-04,48.279,48.463,47.652,47.799,489807.0
2017-11-05,48.279,48.463,47.652,47.799,489807.0
2017-11-06,47.799,48.242,47.246,48.205,748091.0
2017-11-07,48.316,48.316,47.615,47.836,530881.0
2017-11-08,47.947,47.947,46.398,46.988,1328341.0
2017-11-09,46.877,46.877,45.402,45.586,1668123.0
2017-11-10,45.586,45.992,44.849,44.996,1536482.0
2017-11-11,45.586,45.992,44.849,44.996,1536482.0
2017-11-12,45.586,45.992,44.849,44.996,1536482.0
2017-11-13,45.144,45.734,44.443,44.812,1183752.0
2017-11-14,44.812,44.959,44.111,44.295,964114.0
2017-11-15,44.259,44.369,43.521,43.964,890476.0
2017-11-16,43.964,45.513,43.927,45.291,937279.0
2017-11-17,45.291,45.291,44.185,44.369,828182.0
2017-11-18,45.291,45.291,44.185,44.369,828182.0
2017-11-19,45.291,45.291,44.185,44.369,828182.0
2017-11-20,44.332,44.664,44.111,44.48,546529.0
2017-11-21,44.443,44.996,44.0,44.332,756793.0
2017-11-22,44.259,44.591,43.779,44.295,663156.0
2017-11-23,44.332,44.48,44.0,44.295,546312.0
2017-11-24,44.259,44.517,43.927,44.111,644895.0
2017-11-25,44.259,44.517,43.927,44.111,644895.0
2017-11-26,44.259,44.517,43.927,44.111,644895.0
2017-11-27,44.111,44.812,43.816,44.074,1202210.0
2017-11-28,44.074,44.591,44.037,44.148,901954.0
2017-11-29,44.259,45.144,44.037,44.148,1123529.0
2017-11-30,44.185,44.369,43.263,43.484,1240975.0
2017-12-01,43.558,43.816,43.226,43.3,702897.0
2017-12-02,43.558,43.816,43.226,43.3,702897.0
2017-12-03,43.558,43.816,43.226,43.3,702897.0
2017-12-04,43.3,43.89,43.041,43.742,857900.0
2017-12-05,43.668,43.742,42.894,43.115,1581766.0
2017-12-06,43.005,43.152,42.562,42.82,668592.0
2017-12-07,42.931,44.185,42.894,43.705,1764167.0
2017-12-08,43.89,44.222,43.447,43.668,1003745.0
2017-12-09,43.89,44.222,43.447,43.668,1003745.0
2017-12-10,43.89,44.222,43.447,43.668,1003745.0
2017-12-11,43.521,43.964,43.373,43.668,644502.0
2017-12-12,43.705,44.185,43.447,43.668,555229.0
2017-12-13,43.668,43.816,43.189,43.41,725070.0
2017-12-14,43.484,44.185,43.226,44.185,967124.0
2017-12-15,43.964,44.775,43.595,44.222,1174589.0
2017-12-16,43.964,44.775,43.595,44.222,1174589.0
2017-12-17,43.964,44.775,43.595,44.222,1174589.0
2017-12-18,44.259,45.549,44.259,45.365,1179833.0
2017-12-19,45.439,46.472,45.07,45.402,1375327.0
2017-12-20,45.291,45.881,44.849,44.959,832009.0
2017-12-21,44.812,45.66,44.517,45.586,661734.0
2017-12-22,45.513,45.586,44.775,45.254,867214.0
2017-12-23,45.513,45.586,44.775,45.254,867214.0
2017-12-24,45.513,45.586,44.775,45.254,867214.0
2017-12-25,45.513,45.586,44.775,45.254,867214.0
2017-12-26,45.513,45.586,44.775,45.254,867214.0
2017-12-27,45.254,45.365,44.222,45.107,913969.0
2017-12-28,45.033,45.734,44.664,44.996,696237.0
2017-12-29,45.033,45.328,44.406,44.627,494143.0
2017-12-30,45.033,45.328,44.406,44.627,494143.0
2017-12-31,45.033,45.328,44.406,44.627,494143.0
2018-01-01,45.033,45.328,44.406,44.627,494143.0
2018-01-02,44.627,46.073,44.524,45.557,731247.0
2018-01-03,45.704,46.294,45.616,45.955,934687.0
2018-01-04,46.117,47.386,46.044,46.958,1575224.0
2018-01-05,47.342,48.684,47.342,48.611,1668430.0
2018-01-06,47.342,48.684,47.342,48.611,1668430.0
2018-01-07,47.342,48.684,47.342,48.611,1668430.0
2018-01-08,48.758,48.98,47.076,47.548,2196142.0
2018-01-09,47.917,48.891,47.327,48.699,1140241.0
2018-01-10,48.758,49.289,48.065,48.684,1299291.0
2018-01-11,48.168,48.596,47.46,48.537,1238904.0
2018-01-12,48.463,49.57,48.198,48.566,1276239.0
2018-01-13,48.463,49.57,48.198,48.566,1276239.0
2018-01-14,48.463,49.57,48.198,48.566,1276239.0
2018-01-15,48.684,50.071,48.463,49.157,856457.0
2018-01-16,48.684,49.157,48.507,48.596,498876.0
2018-01-17,48.478,48.507,47.283,47.312,745052.0
2018-01-18,47.445,47.873,47.017,47.209,546421.0
2018-01-19,47.224,48.419,47.106,48.021,690540.0
2018-01-20,47.224,48.419,47.106,48.021,690540.0
2018-01-21,47.224,48.419,47.106,48.021,690540.0
2018-01-22,48.021,48.773,47.652,48.581,890659.0
2018-01-23,48.655,48.758,48.08,48.552,508265.0
2018-01-24,48.537,49.378,48.094,49.127,819855.0
2018-01-25,49.127,49.776,48.773,49.481,1037594.0
2018-01-26,48.906,49.26,47.224,47.976,1615098.0
2018-01-27,48.906,49.26,47.224,47.976,1615098.0
2018-01-28,48.906,49.26,47.224,47.976,1615098.0
2018-01-29,47.637,48.817,46.486,48.05,1496730.0
2018-01-30,47.844,47.844,47.121,47.283,608710.0
2018-01-31,47.253,47.563,46.988,47.165,541281.0
2018-02-01,47.268,47.962,47.268,47.637,698040.0
2018-02-02,47.519,48.153,47.15,47.785,663610.0
2018-02-03,47.519,48.153,47.15,47.785,663610.0
2018-02-04,47.519,48.153,47.15,47.785,663610.0
2018-02-05,47.416,47.563,46.206,46.619,892921.0
2018-02-06,44.332,46.103,44.288,45.586,1092442.0
2018-02-07,46.044,47.46,46.044,47.076,1163226.0
2018-02-08,48.168,50.838,47.947,48.581,3382993.0
2018-02-09,47.947,49.791,47.858,49.584,1361238.0
2018-02-10,47.947,49.791,47.858,49.584,1361238.0
2018-02-11,47.947,49.791,47.858,49.584,1361238.0
2018-02-12,50.086,51.561,50.086,50.543,2101923.0
2018-02-13,50.75,51.266,49.127,49.57,1333132.0
2018-02-14,49.776,50.647,48.98,49.452,838029.0
2018-02-15,49.54,49.761,48.05,48.183,1059698.0
2018-02-16,48.36,49.407,48.316,49.068,644859.0
2018-02-17,48.36,49.407,48.316,49.068,644859.0
2018-02-18,48.36,49.407,48.316,49.068,644859.0
2018-02-19,49.039,49.658,48.758,48.847,577336.0
2018-02-20,48.832,49.422,48.537,49.142,662413.0
2018-02-21,49.142,50.16,49.024,49.909,1007343.0
2018-02-22,49.879,50.706,49.54,50.115,775542.0
2018-02-23,50.234,50.971,50.071,50.071,658634.0
2018-02-24,50.234,50.971,50.071,50.071,658634.0
2018-02-25,50.234,50.971,50.071,50.071,658634.0
2018-02-26,50.293,50.558,49.555,49.806,426892.0
2018-02-27,49.806,50.44,49.806,49.909,624126.0
2018-02-28,49.835,51.591,49.57,50.558,1890393.0
2018-03-01,50.588,51.163,50.174,50.558,752291.0
2018-03-02,50.293,50.632,49.835,50.263,809567.0
