,VOLVB SS Equity,VOLVB SS Equity,VOLVB SS Equity,VOLVB SS Equity,VOLVB SS Equity
2012-08-11,52.8261,53.0062,51.9257,52.616,6129017.0
2012-08-12,52.8261,53.0062,51.9257,52.616,6129017.0
2012-08-13,52.3459,52.646,52.0157,52.3759,3717692.0
2012-08-14,52.9162,52.9162,52.2258,52.526,4956395.0
2012-08-15,52.4359,52.466,51.6555,51.7756,5035692.0
2012-08-16,51.9557,52.1658,51.4154,51.8056,4956634.0
2012-08-17,52.0457,53.0362,51.9557,52.9162,7338531.0
2012-08-18,52.0457,53.0362,51.9557,52.9162,7338531.0
2012-08-19,52.0457,53.0362,51.9557,52.9162,7338531.0
2012-08-20,52.8862,53.3364,52.2859,52.526,3868434.0
2012-08-21,52.616,53.0362,52.466,52.9762,5622318.0
2012-08-22,52.526,52.616,51.4755,51.8657,6127778.0
2012-08-23,52.4059,52.496,51.1753,51.5055,4968880.0
2012-08-24,51.3254,51.5655,50.9052,51.5055,4527420.0
2012-08-25,51.3254,51.5655,50.9052,51.5055,4527420.0
2012-08-26,51.3254,51.5655,50.9052,51.5055,4527420.0
2012-08-27,51.3554,51.9857,51.2053,51.9257,2351844.0
2012-08-28,51.6255,51.6255,50.575,50.575,6027696.0
2012-08-29,50.8752,51.5655,50.485,50.7851,6291845.0
2012-08-30,51.2654,51.2954,49.7046,49.8847,7442103.0
2012-08-31,49.8246,50.7551,49.5845,50.3949,5909191.0
2012-09-01,49.8246,50.7551,49.5845,50.3949,5909191.0
2012-09-02,49.8246,50.7551,49.5845,50.3949,5909191.0
2012-09-03,50.3949,51.1153,50.1848,50.8752,3716546.0
2012-09-04,51.0252,51.1753,49.8847,49.9447,4187646.0
2012-09-05,50.0047,50.515,49.2243,50.2148,6174900.0
2012-09-06,50.3649,52.4059,50.2449,52.2258,8707724.0
2012-09-07,52.8561,53.8766,52.646,53.5765,9323771.0
2012-09-08,52.8561,53.8766,52.646,53.5765,9323771.0
2012-09-09,52.8561,53.8766,52.646,53.5765,9323771.0
2012-09-10,53.5165,54.0267,53.3064,53.4264,4548573.0
2012-09-11,53.8466,54.507,53.6065,54.4469,7658020.0
2012-09-12,54.3869,54.9872,53.9667,54.567,10020518.0
2012-09-13,54.3869,54.4469,53.2163,53.7866,6903240.0
2012-09-14,56.0677,56.8181,55.1373,56.4879,17793132.0
2012-09-15,56.0677,56.8181,55.1373,56.4879,17793132.0
2012-09-16,56.0677,56.8181,55.1373,56.4879,17793132.0
2012-09-17,56.3979,56.8181,55.9777,56.1278,5925683.0
2012-09-18,55.7676,56.0077,55.0472,55.1973,8596075.0
2012-09-19,55.2573,55.8276,55.2273,55.6475,5294502.0
2012-09-20,55.2273,55.4374,54.7471,55.0172,6235678.0
2012-09-21,55.5275,55.7076,54.7771,55.2273,7079660.0
2012-09-22,55.5275,55.7076,54.7771,55.2273,7079660.0
2012-09-23,55.5275,55.7076,54.7771,55.2273,7079660.0
2012-09-24,54.9272,55.2273,54.1168,54.7171,6925757.0
2012-09-25,54.537,57.3284,53.7266,57.0282,22033064.0
2012-09-26,56.3079,57.0582,55.8876,56.3679,10286510.0
2012-09-27,56.578,57.1183,56.4579,56.4579,8671665.0
2012-09-28,56.9682,57.2683,55.2873,55.2873,9661449.0
2012-09-29,56.9682,57.2683,55.2873,55.2873,9661449.0
2012-09-30,56.9682,57.2683,55.2873,55.2873,9661449.0
2012-10-01,55.2273,56.3379,55.1373,56.2178,6057940.0
2012-10-02,55.8276,57.5084,55.7076,56.9382,10895418.0
2012-10-03,56.8781,57.2983,56.608,56.9682,6578510.0
2012-10-04,56.9682,57.2683,55.8876,57.0282,8611783.0
2012-10-05,57.1183,57.9287,57.1183,57.6285,7559254.0
2012-10-06,57.1183,57.9287,57.1183,57.6285,7559254.0
2012-10-07,57.1183,57.9287,57.1183,57.6285,7559254.0
2012-10-08,57.1483,57.2683,56.668,56.8181,4117044.0
2012-10-09,57.0882,57.1483,56.578,56.668,4086649.0
2012-10-10,55.8276,56.0677,55.1673,55.3174,10986368.0
2012-10-11,55.0472,55.8576,54.8972,55.2273,5064619.0
2012-10-12,55.0772,55.3474,54.687,55.1073,5521316.0
2012-10-13,55.0772,55.3474,54.687,55.1073,5521316.0
2012-10-14,55.0772,55.3474,54.687,55.1073,5521316.0
2012-10-15,54.8671,55.4074,54.687,55.1373,5000292.0
2012-10-16,55.3774,55.4974,54.657,55.4674,4929155.0
2012-10-17,55.5575,55.9177,55.0772,55.7076,6201712.0
2012-10-18,55.7076,56.578,55.5875,56.4879,6730387.0
2012-10-19,56.0977,56.548,55.1073,55.1073,9336311.0
2012-10-20,56.0977,56.548,55.1073,55.1073,9336311.0
2012-10-21,56.0977,56.548,55.1073,55.1073,9336311.0
2012-10-22,54.9872,56.1578,54.8972,55.5275,9929549.0
2012-10-23,55.4374,55.5275,53.7566,54.1468,8710186.0
2012-10-24,49.8246,53.6966,49.5545,53.1263,30217619.0
2012-10-25,52.466,52.8862,52.1658,52.2558,8687470.0
2012-10-26,51.8657,52.9462,51.7456,52.7661,5649704.0
2012-10-27,51.8657,52.9462,51.7456,52.7661,5649704.0
2012-10-28,51.8657,52.9462,51.7456,52.7661,5649704.0
2012-10-29,52.3759,52.7061,52.1058,52.526,3687584.0
2012-10-30,52.4059,53.5165,52.3459,53.3664,3844921.0
2012-10-31,53.3964,54.507,53.3964,53.5765,7529036.0
2012-11-01,53.2463,54.507,53.1263,54.3569,5576179.0
2012-11-02,54.567,55.3474,54.3569,55.3174,3413363.0
2012-11-03,54.567,55.3474,54.3569,55.3174,3413363.0
2012-11-04,54.567,55.3474,54.3569,55.3174,3413363.0
2012-11-05,55.1073,55.3174,54.627,55.1073,5799309.0
2012-11-06,55.1073,56.1278,54.9872,56.0077,6636172.0
2012-11-07,56.668,56.7281,54.7471,54.8671,6585487.0
2012-11-08,54.8671,55.0472,53.9367,54.2068,5267244.0
2012-11-09,54.0567,54.3269,53.3664,53.9367,4394299.0
2012-11-10,54.0567,54.3269,53.3664,53.9367,4394299.0
2012-11-11,54.0567,54.3269,53.3664,53.9367,4394299.0
2012-11-12,53.8166,54.2969,53.6966,53.9367,2468224.0
2012-11-13,53.6365,53.9367,53.3664,53.8166,4704702.0
2012-11-14,53.6665,54.0267,53.3664,53.5465,4531443.0
2012-11-15,53.1263,53.5465,53.0963,53.1863,4042867.0
2012-11-16,53.1863,53.8166,53.0362,53.3064,7231757.0
2012-11-17,53.1863,53.8166,53.0362,53.3064,7231757.0
2012-11-18,53.1863,53.8166,53.0362,53.3064,7231757.0
2012-11-19,53.7266,54.7471,53.6966,54.627,5028117.0
2012-11-20,54.4169,55.3174,54.3869,55.1373,5317518.0
2012-11-21,54.8972,55.3474,54.7471,54.9872,4524196.0
2012-11-22,55.1073,55.6175,55.0172,55.4674,3247697.0
2012-11-23,55.3474,55.9777,55.1673,55.9777,3440970.0
2012-11-24,55.3474,55.9777,55.1673,55.9777,3440970.0
2012-11-25,55.3474,55.9777,55.1673,55.9777,3440970.0
2012-11-26,55.7376,56.2178,55.5875,55.9477,2777401.0
2012-11-27,56.0677,56.3679,55.7676,56.0077,4065017.0
2012-11-28,55.6175,55.8276,55.3474,55.7676,2911953.0
2012-11-29,56.4279,57.0282,56.2478,56.9081,5217281.0
2012-11-30,56.4879,57.0282,56.3379,56.578,6120814.0
2012-12-01,56.4879,57.0282,56.3379,56.578,6120814.0
2012-12-02,56.4879,57.0282,56.3379,56.578,6120814.0
2012-12-03,56.8481,57.5985,56.638,56.7881,4305749.0
2012-12-04,56.548,57.0282,56.3979,56.518,3248696.0
2012-12-05,56.8181,56.9682,56.4279,56.4579,4760882.0
2012-12-06,56.7581,57.4484,56.7281,57.1183,7799145.0
2012-12-07,57.1483,57.4484,56.7281,57.1183,4230527.0
2012-12-08,57.1483,57.4484,56.7281,57.1183,4230527.0
2012-12-09,57.1483,57.4484,56.7281,57.1183,4230527.0
2012-12-10,56.7881,57.6285,56.7581,57.5685,5150652.0
2012-12-11,57.5685,58.1688,57.3584,57.9887,4339517.0
2012-12-12,57.9887,58.0787,57.5685,57.5985,3871117.0
2012-12-13,55.8276,55.9177,55.0472,55.1373,37504665.0
2012-12-14,55.5275,55.7976,55.3174,55.7976,10665376.0
2012-12-15,55.5275,55.7976,55.3174,55.7976,10665376.0
2012-12-16,55.5275,55.7976,55.3174,55.7976,10665376.0
2012-12-17,55.7076,55.8276,55.2573,55.5875,5451364.0
2012-12-18,55.5275,55.5275,54.3269,54.8371,13440033.0
2012-12-19,55.1373,55.1373,53.9967,54.2668,10175925.0
2012-12-20,54.0267,54.627,53.9367,54.1168,5361329.0
2012-12-21,53.9367,54.1768,53.4865,53.6365,8863394.0
2012-12-22,53.9367,54.1768,53.4865,53.6365,8863394.0
2012-12-23,53.9367,54.1768,53.4865,53.6365,8863394.0
2012-12-24,53.9367,54.1768,53.4865,53.6365,8863394.0
2012-12-25,53.9367,54.1768,53.4865,53.6365,8863394.0
2012-12-26,53.9367,54.1768,53.4865,53.6365,8863394.0
2012-12-27,53.4264,54.0868,53.3364,53.7266,4115707.0
2012-12-28,53.7266,53.9967,53.2463,53.3064,5714653.0
2012-12-29,53.7266,53.9967,53.2463,53.3064,5714653.0
2012-12-30,53.7266,53.9967,53.2463,53.3064,5714653.0
2012-12-31,53.7266,53.9967,53.2463,53.3064,5714653.0
2013-01-01,53.7266,53.9967,53.2463,53.3064,5714653.0
2013-01-02,54.8671,55.1373,54.2068,55.1373,7402837.0
2013-01-03,55.1973,55.7976,55.0172,55.6775,5551723.0
2013-01-04,55.7976,56.7881,55.6775,56.698,7863626.0
2013-01-05,55.7976,56.7881,55.6775,56.698,7863626.0
2013-01-06,55.7976,56.7881,55.6775,56.698,7863626.0
2013-01-07,56.638,56.698,56.1878,56.2178,5868128.0
2013-01-08,56.1878,56.3979,55.4974,55.6175,4809075.0
2013-01-09,55.4374,55.5275,54.4169,55.0172,8855996.0
2013-01-10,55.4074,55.4074,54.507,54.627,7119196.0
2013-01-11,55.4074,55.7376,55.1973,55.6475,6944734.0
2013-01-12,55.4074,55.7376,55.1973,55.6475,6944734.0
2013-01-13,55.4074,55.7376,55.1973,55.6475,6944734.0
2013-01-14,55.4974,55.5575,55.1073,55.2273,5611850.0
2013-01-15,55.0172,55.2573,54.537,54.8671,6790004.0
2013-01-16,54.8071,55.2873,54.657,55.2873,3971796.0
2013-01-17,55.2573,55.4674,54.9872,55.1973,5298045.0
2013-01-18,55.3774,55.4974,55.1973,55.2873,5056557.0
2013-01-19,55.3774,55.4974,55.1973,55.2873,5056557.0
2013-01-20,55.3774,55.4974,55.1973,55.2873,5056557.0
2013-01-21,55.4374,56.7581,55.3174,56.638,8807813.0
2013-01-22,56.7281,57.4484,56.4279,57.2083,10069887.0
2013-01-23,57.0282,57.3584,56.9081,57.0582,5546866.0
2013-01-24,56.9982,57.5985,56.7581,57.4184,6991680.0
2013-01-25,57.3284,58.5289,57.2683,58.3489,8831657.0
2013-01-26,57.3284,58.5289,57.2683,58.3489,8831657.0
2013-01-27,57.3284,58.5289,57.2683,58.3489,8831657.0
2013-01-28,60.0297,60.3298,58.3789,58.9792,18545140.0
2013-01-29,59.0092,59.1292,58.4989,58.7991,5949171.0
2013-01-30,58.8891,59.3694,57.4484,57.7486,11949651.0
2013-01-31,57.4484,57.6885,56.4279,56.4879,9233588.0
2013-02-01,56.4879,56.9081,56.2178,56.7581,6796713.0
2013-02-02,56.4879,56.9081,56.2178,56.7581,6796713.0
2013-02-03,56.4879,56.9081,56.2178,56.7581,6796713.0
2013-02-04,56.7881,56.7881,55.5575,55.5575,7541448.0
2013-02-05,55.3474,56.0377,55.3174,55.7976,8430216.0
2013-02-06,55.0472,59.0692,55.0172,58.1388,36177435.0
2013-02-07,57.6885,58.4689,57.5985,57.7486,8953294.0
2013-02-08,57.8086,58.589,57.2683,58.4689,8492563.0
2013-02-09,57.8086,58.589,57.2683,58.4689,8492563.0
2013-02-10,57.8086,58.589,57.2683,58.4689,8492563.0
2013-02-11,57.6585,58.3489,57.4484,57.9887,8197472.0
2013-02-12,57.7486,58.3188,57.6285,57.8986,4133207.0
2013-02-13,57.9287,58.7991,57.9287,58.559,6187599.0
2013-02-14,58.5289,58.8291,58.3489,58.709,5747763.0
2013-02-15,58.4689,59.0992,58.4389,58.8291,5188782.0
2013-02-16,58.4689,59.0992,58.4389,58.8291,5188782.0
2013-02-17,58.4689,59.0992,58.4389,58.8291,5188782.0
2013-02-18,58.7691,59.0092,58.7391,58.9792,4198989.0
2013-02-19,58.7991,59.7295,58.679,59.4894,9245435.0
2013-02-20,59.0392,59.9697,58.679,59.0392,8787946.0
2013-02-21,58.679,58.709,57.9587,58.4689,7511388.0
2013-02-22,58.5289,59.7295,58.5289,59.6395,6781986.0
2013-02-23,58.5289,59.7295,58.5289,59.6395,6781986.0
2013-02-24,58.5289,59.7295,58.5289,59.6395,6781986.0
2013-02-25,59.7295,60.3899,59.0092,59.1893,8358007.0
2013-02-26,57.9887,58.7991,57.9287,57.9587,8389041.0
2013-02-27,58.2288,58.3188,57.5985,58.1988,6438143.0
2013-02-28,58.3789,58.619,58.1087,58.2288,11585035.0
2013-03-01,58.2288,58.4989,57.4484,57.9587,6372689.0
2013-03-02,58.2288,58.4989,57.4484,57.9587,6372689.0
2013-03-03,58.2288,58.4989,57.4484,57.9587,6372689.0
2013-03-04,57.6285,57.8686,57.3284,57.6585,7164816.0
2013-03-05,58.3489,59.2493,58.2288,59.0692,13065307.0
2013-03-06,59.1292,59.9997,59.1292,59.5495,6758307.0
2013-03-07,59.8496,59.9997,59.3394,59.4294,8355126.0
2013-03-08,59.7295,60.5099,59.4894,59.9396,8685767.0
2013-03-09,59.7295,60.5099,59.4894,59.9396,8685767.0
2013-03-10,59.7295,60.5099,59.4894,59.9396,8685767.0
2013-03-11,59.9396,60.0897,59.5795,60.0897,6293060.0
2013-03-12,59.9697,60.3899,59.5795,59.5795,8687770.0
2013-03-13,59.4294,59.4294,58.8891,59.2793,6786378.0
2013-03-14,59.3093,59.8796,59.1292,59.8796,5978497.0
2013-03-15,59.9697,60.63,59.8796,60.4499,10168655.0
2013-03-16,59.9697,60.63,59.8796,60.4499,10168655.0
2013-03-17,59.9697,60.63,59.8796,60.4499,10168655.0
2013-03-18,59.4294,59.9997,59.1893,59.8496,8634206.0
2013-03-19,59.5495,59.6395,57.9587,58.1388,13746976.0
2013-03-20,58.1988,58.3489,57.8086,58.3489,10333636.0
2013-03-21,58.2888,58.3489,57.6285,57.6285,7755491.0
2013-03-22,57.5685,57.6285,56.9081,57.3584,11613070.0
2013-03-23,57.5685,57.6285,56.9081,57.3584,11613070.0
2013-03-24,57.5685,57.6285,56.9081,57.3584,11613070.0
2013-03-25,57.6285,58.0787,56.7881,57.0282,8651850.0
2013-03-26,57.1483,57.2983,56.7581,56.9382,6522218.0
2013-03-27,57.1183,57.1183,56.0977,56.7581,7111499.0
2013-03-28,56.7581,57.1483,56.578,56.8781,3008964.0
2013-03-29,56.7581,57.1483,56.578,56.8781,3008964.0
2013-03-30,56.7581,57.1483,56.578,56.8781,3008964.0
2013-03-31,56.7581,57.1483,56.578,56.8781,3008964.0
2013-04-01,56.7581,57.1483,56.578,56.8781,3008964.0
2013-04-02,56.9982,56.9982,56.2478,56.578,7257483.0
2013-04-03,56.668,57.1783,56.3679,56.4279,10343161.0
2013-04-04,56.548,56.548,55.1073,55.3174,10850914.0
2013-04-05,55.5346,56.2792,54.3866,55.1312,11424909.0
2013-04-06,55.5346,56.2792,54.3866,55.1312,11424909.0
2013-04-07,55.5346,56.2792,54.3866,55.1312,11424909.0
2013-04-08,55.2553,55.6897,54.6969,54.821,5804030.0
2013-04-09,55.2553,55.8138,55.2243,55.4725,6669851.0
2013-04-10,55.7517,56.4343,55.5966,56.3412,6829360.0
2013-04-11,56.4653,56.6204,55.9689,56.3722,7669476.0
2013-04-12,56.1861,56.3412,55.4725,55.6276,6767757.0
2013-04-13,56.1861,56.3412,55.4725,55.6276,6767757.0
2013-04-14,56.1861,56.3412,55.4725,55.6276,6767757.0
2013-04-15,55.6276,55.6587,53.8902,54.2005,8882799.0
2013-04-16,53.6731,55.1623,53.5179,54.4487,9118999.0
2013-04-17,54.7279,54.9761,53.4869,53.549,11387482.0
2013-04-18,53.6731,54.5728,53.5179,54.0143,7649631.0
2013-04-19,53.9523,54.2005,53.0215,53.3628,8816094.0
2013-04-20,53.9523,54.2005,53.0215,53.3628,8816094.0
2013-04-21,53.9523,54.2005,53.0215,53.3628,8816094.0
2013-04-22,53.611,54.2315,53.1146,53.2697,8152061.0
2013-04-23,53.0836,55.8138,52.9595,55.6897,15936435.0
2013-04-24,55.8758,56.1551,55.1933,56.031,8366570.0
2013-04-25,56.4653,58.1406,55.7517,56.1551,21731482.0
2013-04-26,55.8448,56.1551,54.7589,55.4105,13345575.0
2013-04-27,55.8448,56.1551,54.7589,55.4105,13345575.0
2013-04-28,55.8448,56.1551,54.7589,55.4105,13345575.0
2013-04-29,55.3794,55.7828,55.0382,55.4415,6397406.0
2013-04-30,55.7207,55.9999,55.4415,55.6587,4000481.0
2013-05-01,55.7207,55.9999,55.4415,55.6587,4000481.0
2013-05-02,55.5656,55.6897,54.4797,55.3794,6981341.0
2013-05-03,55.6897,56.9927,55.4105,56.7135,8403605.0
2013-05-04,55.6897,56.9927,55.4105,56.7135,8403605.0
2013-05-05,55.6897,56.9927,55.4105,56.7135,8403605.0
2013-05-06,56.8066,56.8066,56.2792,56.5584,3826447.0
2013-05-07,56.5584,56.9307,56.4653,56.5584,5332694.0
2013-05-08,56.6825,58.1406,56.6204,57.8304,4339110.0
2013-05-09,56.6825,58.1406,56.6204,57.8304,4339110.0
2013-05-10,58.2958,58.6681,57.9545,58.1717,6065078.0
2013-05-11,58.2958,58.6681,57.9545,58.1717,6065078.0
2013-05-12,58.2958,58.6681,57.9545,58.1717,6065078.0
2013-05-13,58.2027,58.2958,57.7683,58.0165,3473882.0
2013-05-14,58.0786,58.2027,57.7994,58.2027,3477325.0
2013-05-15,58.2337,58.6991,58.0786,58.3268,4260436.0
2013-05-16,58.3268,59.3196,58.1096,59.0093,7408730.0
2013-05-17,59.2575,60.9949,59.1645,60.5296,8992912.0
2013-05-18,59.2575,60.9949,59.1645,60.5296,8992912.0
2013-05-19,59.2575,60.9949,59.1645,60.5296,8992912.0
2013-05-20,60.6847,61.4293,60.3434,60.6847,7497032.0
2013-05-21,60.6226,61.3052,60.4055,61.1501,5162171.0
2013-05-22,61.3362,61.7085,60.8088,61.1501,8046689.0
2013-05-23,60.1883,60.3124,59.2265,60.0642,10505961.0
2013-05-24,60.1573,60.5296,59.4747,59.6609,4629792.0
2013-05-25,60.1573,60.5296,59.4747,59.6609,4629792.0
2013-05-26,60.1573,60.5296,59.4747,59.6609,4629792.0
2013-05-27,59.816,60.3744,59.6609,60.3744,3368699.0
2013-05-28,60.5916,61.2742,60.5916,61.119,6811622.0
2013-05-29,60.7157,61.088,60.3744,60.6226,6014221.0
2013-05-30,60.3744,61.3983,60.3124,61.088,5063144.0
2013-05-31,61.119,61.119,60.3434,60.7467,5431427.0
2013-06-01,61.119,61.119,60.3434,60.7467,5431427.0
2013-06-02,61.119,61.119,60.3434,60.7467,5431427.0
2013-06-03,60.3744,61.3672,60.0332,61.057,6395069.0
2013-06-04,61.3362,61.6154,60.6226,61.026,5367160.0
2013-06-05,60.9329,61.3362,60.2503,60.4055,8009006.0
2013-06-06,60.9329,61.3362,60.2503,60.4055,8009006.0
2013-06-07,59.9711,60.3744,59.2886,60.1573,9093991.0
2013-06-08,59.9711,60.3744,59.2886,60.1573,9093991.0
2013-06-09,59.9711,60.3744,59.2886,60.1573,9093991.0
2013-06-10,59.9401,60.2193,59.6919,60.0332,6070607.0
2013-06-11,59.6919,60.4985,59.1645,59.2886,10510615.0
2013-06-12,59.1645,59.7539,58.8542,58.8542,7127935.0
2013-06-13,58.3268,58.8852,57.8614,58.8852,8790689.0
2013-06-14,59.3506,59.7229,58.9163,59.0404,6857797.0
2013-06-15,59.3506,59.7229,58.9163,59.0404,6857797.0
2013-06-16,59.3506,59.7229,58.9163,59.0404,6857797.0
2013-06-17,59.0404,59.2886,58.3888,58.4819,7475940.0
2013-06-18,58.4819,58.9163,58.1406,58.637,5423126.0
2013-06-19,58.6681,58.8542,57.8924,57.9545,4652166.0
2013-06-20,57.272,57.365,55.5656,55.8138,14880279.0
2013-06-21,57.272,57.365,55.5656,55.8138,14880279.0
2013-06-22,57.272,57.365,55.5656,55.8138,14880279.0
2013-06-23,57.272,57.365,55.5656,55.8138,14880279.0
2013-06-24,54.9451,55.7828,54.0764,54.3866,8939879.0
2013-06-25,54.9141,55.9379,54.79,55.1312,8808799.0
2013-06-26,55.3484,56.2171,55.1312,55.7828,6551642.0
2013-06-27,55.9689,56.8997,55.7828,56.6515,4892518.0
2013-06-28,56.8997,57.0858,55.5346,55.7207,9947516.0
2013-06-29,56.8997,57.0858,55.5346,55.7207,9947516.0
2013-06-30,56.8997,57.0858,55.5346,55.7207,9947516.0
2013-07-01,55.7517,56.062,54.9141,55.4725,7306939.0
2013-07-02,55.2243,55.2864,53.8902,54.6038,9723234.0
2013-07-03,54.1074,54.4797,53.4869,54.4487,5218113.0
2013-07-04,54.6038,55.8758,54.6038,55.4105,4897706.0
2013-07-05,55.4415,55.8138,54.4797,54.79,5781123.0
2013-07-06,55.4415,55.8138,54.4797,54.79,5781123.0
2013-07-07,55.4415,55.8138,54.4797,54.79,5781123.0
2013-07-08,55.1312,55.8448,55.0071,55.2553,4481525.0
2013-07-09,55.3794,55.8448,55.1623,55.3174,5904769.0
2013-07-10,55.2243,55.6587,55.0071,55.5346,3565768.0
2013-07-11,56.124,56.6515,56.093,56.4963,6357782.0
2013-07-12,56.5894,57.1168,56.5584,56.7445,5459241.0
2013-07-13,56.5894,57.1168,56.5584,56.7445,5459241.0
2013-07-14,56.5894,57.1168,56.5584,56.7445,5459241.0
2013-07-15,57.0858,57.1479,56.4963,56.7135,5066977.0
2013-07-16,57.0858,58.2337,57.0858,57.8924,8584459.0
2013-07-17,57.7994,58.4509,57.365,58.2958,5089346.0
2013-07-18,58.1406,59.2886,58.0786,59.1645,5938211.0
2013-07-19,58.9163,59.1024,58.1406,58.3268,7168649.0
2013-07-20,58.9163,59.1024,58.1406,58.3268,7168649.0
2013-07-21,58.9163,59.1024,58.1406,58.3268,7168649.0
2013-07-22,58.3578,58.9163,57.365,57.5202,6185524.0
2013-07-23,57.7063,58.5129,57.6132,57.8614,5853476.0
2013-07-24,59.3196,60.9329,59.1334,60.7467,18280672.0
2013-07-25,60.4985,60.9639,60.2503,60.6847,7561435.0
2013-07-26,60.7778,61.119,60.2193,60.3744,4759195.0
2013-07-27,60.7778,61.119,60.2193,60.3744,4759195.0
2013-07-28,60.7778,61.119,60.2193,60.3744,4759195.0
2013-07-29,60.1883,60.6847,59.5678,59.6609,4969378.0
2013-07-30,59.6609,60.0642,59.6609,59.9401,3265919.0
2013-07-31,59.6609,60.3124,59.5678,59.6298,3931015.0
2013-08-01,60.0021,60.4675,59.9401,60.4365,5148880.0
2013-08-02,60.5916,60.7157,60.0952,60.3744,3280007.0
2013-08-03,60.5916,60.7157,60.0952,60.3744,3280007.0
2013-08-04,60.5916,60.7157,60.0952,60.3744,3280007.0
2013-08-05,60.3744,60.4055,59.9091,60.2814,3516303.0
2013-08-06,60.1883,60.5606,59.7539,59.878,4723097.0
2013-08-07,59.6609,59.7539,59.1024,59.4437,3586132.0
2013-08-08,59.6298,60.1573,59.5368,59.847,3084873.0
2013-08-09,60.1262,60.4055,59.6298,60.0642,3352978.0
2013-08-10,60.1262,60.4055,59.6298,60.0642,3352978.0
2013-08-11,60.1262,60.4055,59.6298,60.0642,3352978.0
2013-08-12,60.0642,60.2814,59.6609,59.9401,3459137.0
2013-08-13,60.2503,61.3983,60.2503,60.9329,6701603.0
2013-08-14,61.088,61.5224,60.9019,60.9949,5110003.0
2013-08-15,60.8088,60.9329,59.878,60.3744,4906733.0
2013-08-16,59.878,61.057,59.878,60.8708,4023270.0
2013-08-17,59.878,61.057,59.878,60.8708,4023270.0
2013-08-18,59.878,61.057,59.878,60.8708,4023270.0
2013-08-19,61.1811,61.4913,61.026,61.1501,4842197.0
2013-08-20,60.8088,60.8708,60.2193,60.5296,5090913.0
2013-08-21,60.7157,60.7467,59.5678,59.5988,4353434.0
2013-08-22,59.7229,60.9639,59.6919,60.5606,4500224.0
2013-08-23,60.7157,61.119,60.6847,60.9639,4617799.0
2013-08-24,60.7157,61.119,60.6847,60.9639,4617799.0
2013-08-25,60.7157,61.119,60.6847,60.9639,4617799.0
2013-08-26,61.119,61.4603,60.8708,61.4293,3978871.0
2013-08-27,61.2121,61.3362,60.1573,60.3434,5371661.0
2013-08-28,59.847,60.1573,59.1024,59.7539,5566570.0
2013-08-29,60.0642,60.2503,59.5988,59.7539,5258789.0
2013-08-30,60.0952,60.2193,59.1645,59.2575,5610505.0
2013-08-31,60.0952,60.2193,59.1645,59.2575,5610505.0
2013-09-01,60.0952,60.2193,59.1645,59.2575,5610505.0
2013-09-02,59.6609,60.0642,59.5678,59.816,3882028.0
2013-09-03,59.9711,60.1262,59.3196,59.9711,4077628.0
2013-09-04,60.0642,60.3434,59.6298,60.1262,4270216.0
2013-09-05,60.3124,60.7467,60.2193,60.3744,4994345.0
2013-09-06,60.3744,60.8088,60.2193,60.7778,6373651.0
2013-09-07,60.3744,60.8088,60.2193,60.7778,6373651.0
2013-09-08,60.3744,60.8088,60.2193,60.7778,6373651.0
2013-09-09,60.7157,60.8088,60.2193,60.6537,4017117.0
2013-09-10,60.7778,61.6775,60.6847,61.6154,8746043.0
2013-09-11,61.6154,61.8326,61.3672,61.8326,4339832.0
2013-09-12,61.8016,62.4221,61.2742,61.5224,7609385.0
2013-09-13,61.4293,61.8016,61.1811,61.4603,3541437.0
2013-09-14,61.4293,61.8016,61.1811,61.4603,3541437.0
2013-09-15,61.4293,61.8016,61.1811,61.4603,3541437.0
2013-09-16,61.8636,62.1739,61.6465,62.1739,5610274.0
2013-09-17,62.0498,63.2287,61.8636,62.6082,7153740.0
2013-09-18,61.9877,62.9185,61.5844,62.8564,7969826.0
2013-09-19,63.7872,64.3456,63.2287,63.7251,10282867.0
2013-09-20,64.0974,64.1595,63.7251,64.1595,6074741.0
2013-09-21,64.0974,64.1595,63.7251,64.1595,6074741.0
2013-09-22,64.0974,64.1595,63.7251,64.1595,6074741.0
2013-09-23,64.0974,64.5318,62.6703,62.8564,6452822.0
2013-09-24,62.6703,63.601,62.4221,63.601,10414468.0
2013-09-25,63.2287,63.4149,62.298,62.36,9319547.0
2013-09-26,62.1739,62.36,60.8088,61.026,10266137.0
2013-09-27,60.8708,61.2742,59.878,60.1883,9141911.0
2013-09-28,60.8708,61.2742,59.878,60.1883,9141911.0
2013-09-29,60.8708,61.2742,59.878,60.1883,9141911.0
2013-09-30,59.5678,59.847,59.1334,59.7229,7662276.0
2013-10-01,59.816,60.2503,59.4747,60.2503,5430458.0
2013-10-02,60.0642,60.1262,59.2265,59.5678,5027609.0
2013-10-03,59.878,60.0332,59.0714,59.1645,5093085.0
2013-10-04,58.637,59.2265,58.3888,58.8232,7006952.0
2013-10-05,58.637,59.2265,58.3888,58.8232,7006952.0
2013-10-06,58.637,59.2265,58.3888,58.8232,7006952.0
2013-10-07,58.575,58.575,57.5512,58.0165,6839185.0
2013-10-08,57.8924,58.3268,57.5822,57.8924,5459288.0
2013-10-09,57.7373,58.0476,57.1479,57.1789,5183063.0
2013-10-10,57.7063,59.0404,57.7063,58.637,6973527.0
2013-10-11,59.0093,59.1024,58.544,58.6991,4550515.0
