,BILL SS Equity,BILL SS Equity,BILL SS Equity,BILL SS Equity,BILL SS Equity
2017-05-17,99.2613,99.2613,95.3055,96.6241,2199006.0
2017-05-18,96.1845,96.7706,94.9392,95.8183,1384368.0
2017-05-19,96.038,96.8438,95.9648,96.4776,749437.0
2017-05-20,96.038,96.8438,95.9648,96.4776,749437.0
2017-05-21,96.038,96.8438,95.9648,96.4776,749437.0
2017-05-22,97.4299,97.8694,95.9648,96.5508,854299.0
2017-05-23,96.6241,101.0194,95.745,100.4334,2006176.0
2017-05-24,101.1659,101.5322,99.7008,100.1403,874947.0
2017-05-25,101.1659,101.5322,99.7008,100.1403,874947.0
2017-05-26,100.3601,100.7996,99.4078,100.5066,583145.0
2017-05-27,100.3601,100.7996,99.4078,100.5066,583145.0
2017-05-28,100.3601,100.7996,99.4078,100.5066,583145.0
2017-05-29,100.5799,101.8252,100.0671,100.9461,588543.0
2017-05-30,100.8729,102.4845,100.4334,102.2647,1017636.0
2017-05-31,102.338,102.631,101.2392,101.5322,923276.0
2017-06-01,101.8252,102.8508,101.3124,102.5578,713619.0
2017-06-02,103.0706,103.6566,102.4113,102.924,520029.0
2017-06-03,103.0706,103.6566,102.4113,102.924,520029.0
2017-06-04,103.0706,103.6566,102.4113,102.924,520029.0
2017-06-05,103.2903,103.5833,101.8252,101.8985,383669.0
2017-06-06,103.2903,103.5833,101.8252,101.8985,383669.0
2017-06-07,101.8252,102.1182,101.0194,101.3124,693771.0
2017-06-08,101.3124,101.4589,99.6275,99.9206,571346.0
2017-06-09,99.9206,101.752,99.4078,101.6054,666353.0
2017-06-10,99.9206,101.752,99.4078,101.6054,666353.0
2017-06-11,99.9206,101.752,99.4078,101.6054,666353.0
2017-06-12,101.6054,101.6787,100.2868,100.7264,761740.0
2017-06-13,101.0927,101.2392,100.5799,101.0927,942954.0
2017-06-14,101.3857,103.4368,101.0927,102.631,1126277.0
2017-06-15,102.631,102.7775,100.5066,100.5799,552484.0
2017-06-16,101.2392,101.8985,100.4334,101.8985,1591197.0
2017-06-17,101.2392,101.8985,100.4334,101.8985,1591197.0
2017-06-18,101.2392,101.8985,100.4334,101.8985,1591197.0
2017-06-19,101.9717,103.5833,101.9717,102.9973,641300.0
2017-06-20,103.0706,103.7299,102.1182,102.1182,470710.0
2017-06-21,102.045,102.2647,100.1403,100.4334,625195.0
2017-06-22,100.2136,100.2136,98.1624,98.602,850901.0
2017-06-23,100.2136,100.2136,98.1624,98.602,850901.0
2017-06-24,100.2136,100.2136,98.1624,98.602,850901.0
2017-06-25,100.2136,100.2136,98.1624,98.602,850901.0
2017-06-26,99.2613,100.5799,98.9682,99.481,483092.0
2017-06-27,99.5543,99.9938,98.1624,98.3089,498300.0
2017-06-28,98.1624,98.9682,97.0636,98.602,448920.0
2017-06-29,99.1148,99.6275,96.6973,97.4299,567940.0
2017-06-30,97.2101,98.1624,96.9903,97.5764,434806.0
2017-07-01,97.2101,98.1624,96.9903,97.5764,434806.0
2017-07-02,97.2101,98.1624,96.9903,97.5764,434806.0
2017-07-03,97.7229,99.0415,97.7229,98.895,404487.0
2017-07-04,98.7485,99.0415,97.5764,98.0892,361633.0
2017-07-05,97.8694,99.1148,97.2101,98.895,609932.0
2017-07-06,100.7264,101.0927,98.8217,100.2136,776007.0
2017-07-07,99.9938,100.5066,99.481,100.1403,487319.0
2017-07-08,99.9938,100.5066,99.481,100.1403,487319.0
2017-07-09,99.9938,100.5066,99.481,100.1403,487319.0
2017-07-10,100.7264,100.8729,99.0415,99.9938,412370.0
2017-07-11,99.7008,100.2868,98.0159,98.0892,430586.0
2017-07-12,98.602,100.4334,98.602,99.9938,545668.0
2017-07-13,99.7741,100.7264,98.9682,99.3345,472881.0
2017-07-14,99.2613,99.2613,98.2357,98.7485,550392.0
2017-07-15,99.2613,99.2613,98.2357,98.7485,550392.0
2017-07-16,99.2613,99.2613,98.2357,98.7485,550392.0
2017-07-17,98.4555,100.5066,98.2357,100.5066,562479.0
2017-07-18,100.5066,100.5066,93.9869,94.3531,2443769.0
2017-07-19,95.2322,96.6241,94.9392,96.4776,1100951.0
2017-07-20,96.4776,96.6241,95.452,95.8183,600931.0
2017-07-21,95.9648,96.6973,94.4264,96.4776,688252.0
2017-07-22,95.9648,96.6973,94.4264,96.4776,688252.0
2017-07-23,95.9648,96.6973,94.4264,96.4776,688252.0
2017-07-24,96.4776,96.4776,95.0124,96.1113,562238.0
2017-07-25,95.8915,96.1845,95.3055,95.8915,570713.0
2017-07-26,95.8915,96.6973,95.0124,96.5508,480380.0
2017-07-27,95.8915,97.8694,95.8915,97.5764,540290.0
2017-07-28,97.4299,97.4299,95.6717,95.8915,437009.0
2017-07-29,97.4299,97.4299,95.6717,95.8915,437009.0
2017-07-30,97.4299,97.4299,95.6717,95.8915,437009.0
2017-07-31,95.9648,96.4043,93.3276,93.5473,637285.0
2017-08-01,93.5473,94.9392,93.5473,94.7927,436215.0
2017-08-02,94.2799,94.7194,93.3276,93.4008,454692.0
2017-08-03,93.6938,94.4997,93.0345,93.1078,416573.0
2017-08-04,93.1078,94.5729,92.8148,94.5729,365457.0
2017-08-05,93.1078,94.5729,92.8148,94.5729,365457.0
2017-08-06,93.1078,94.5729,92.8148,94.5729,365457.0
2017-08-07,94.4264,95.0857,94.0601,94.2066,236803.0
2017-08-08,94.2799,94.6462,93.6206,94.3531,221662.0
2017-08-09,94.1334,94.1334,92.7415,93.4008,416805.0
2017-08-10,93.0345,93.4008,91.8625,92.4485,328448.0
2017-08-11,91.7892,92.4485,91.1299,92.1555,365060.0
2017-08-12,91.7892,92.4485,91.1299,92.1555,365060.0
2017-08-13,91.7892,92.4485,91.1299,92.1555,365060.0
2017-08-14,92.302,93.6938,92.302,93.1078,454988.0
2017-08-15,93.0345,93.4741,92.4485,92.7415,213183.0
2017-08-16,92.9613,93.6206,92.7415,93.3276,259300.0
2017-08-17,93.3276,93.7671,91.7159,92.0822,495366.0
2017-08-18,91.2032,91.2032,90.2508,91.2032,486424.0
2017-08-19,91.2032,91.2032,90.2508,91.2032,486424.0
2017-08-20,91.2032,91.2032,90.2508,91.2032,486424.0
2017-08-21,90.8369,91.6427,90.2508,91.3497,294894.0
2017-08-22,91.3497,92.9613,91.0566,92.9613,385350.0
2017-08-23,92.888,93.4008,92.009,92.302,592719.0
2017-08-24,92.1555,92.7415,91.1299,92.3752,316744.0
2017-08-25,92.3752,93.7671,92.3752,92.8148,352382.0
2017-08-26,92.3752,93.7671,92.3752,92.8148,352382.0
2017-08-27,92.3752,93.7671,92.3752,92.8148,352382.0
2017-08-28,93.5473,93.8404,92.2287,93.0345,698948.0
2017-08-29,92.5218,92.888,90.8369,91.2032,712363.0
2017-08-30,91.8625,92.7415,91.4229,92.7415,421695.0
2017-08-31,93.6938,97.2101,93.6206,97.0636,1329075.0
2017-09-01,97.3566,97.6496,95.3787,95.745,733606.0
2017-09-02,97.3566,97.6496,95.3787,95.745,733606.0
2017-09-03,97.3566,97.6496,95.3787,95.745,733606.0
2017-09-04,95.159,95.5252,94.2066,94.6462,690766.0
2017-09-05,94.8659,95.5252,93.2543,93.4008,377542.0
2017-09-06,92.6683,92.6683,90.3241,91.2764,1365935.0
2017-09-07,91.5694,92.595,90.9834,92.4485,445538.0
2017-09-08,92.302,92.4485,91.6427,91.7892,375105.0
2017-09-09,92.302,92.4485,91.6427,91.7892,375105.0
2017-09-10,92.302,92.4485,91.6427,91.7892,375105.0
2017-09-11,92.302,93.6206,92.302,93.4741,684571.0
2017-09-12,95.452,96.6973,95.159,95.8915,1345227.0
2017-09-13,95.9648,96.038,92.1555,93.2543,1740770.0
2017-09-14,93.1811,94.3531,92.7415,94.2799,763001.0
2017-09-15,95.9648,97.2101,95.745,97.2101,1166034.0
2017-09-16,95.9648,97.2101,95.745,97.2101,1166034.0
2017-09-17,95.9648,97.2101,95.745,97.2101,1166034.0
2017-09-18,97.5764,99.9206,97.4299,99.7008,1164822.0
2017-09-19,99.7741,99.8473,98.3089,99.1148,631700.0
2017-09-20,99.4078,100.6531,98.6752,99.1148,589164.0
2017-09-21,99.4078,100.0671,99.1148,99.9206,506399.0
2017-09-22,99.9206,99.9938,98.6752,99.7741,404777.0
2017-09-23,99.9206,99.9938,98.6752,99.7741,404777.0
2017-09-24,99.9206,99.9938,98.6752,99.7741,404777.0
2017-09-25,99.7741,100.2136,99.188,99.9206,408977.0
2017-09-26,99.481,99.7008,98.2357,99.1148,538974.0
2017-09-27,99.3345,100.5066,98.895,100.2136,418226.0
2017-09-28,100.2136,100.5799,99.5543,100.5066,420250.0
2017-09-29,100.5066,101.2392,100.2868,101.0927,525108.0
2017-09-30,100.5066,101.2392,100.2868,101.0927,525108.0
2017-10-01,100.5066,101.2392,100.2868,101.0927,525108.0
2017-10-02,101.3124,101.3857,100.2136,100.8729,927947.0
2017-10-03,100.8729,103.2903,100.8729,103.1438,676784.0
2017-10-04,103.1438,103.8031,102.338,103.6566,648663.0
2017-10-05,103.5101,103.5833,102.7043,103.2903,405362.0
2017-10-06,103.0706,103.3636,101.752,101.9717,419579.0
2017-10-07,103.0706,103.3636,101.752,101.9717,419579.0
2017-10-08,103.0706,103.3636,101.752,101.9717,419579.0
2017-10-09,101.8985,103.0706,101.6787,102.1182,360218.0
2017-10-10,101.8985,103.1438,101.8252,102.7775,460418.0
2017-10-11,102.5578,103.8031,102.2647,102.9973,499801.0
2017-10-12,103.1438,103.9496,102.9973,103.7299,346988.0
2017-10-13,103.6566,103.7299,101.6787,102.045,876908.0
2017-10-14,103.6566,103.7299,101.6787,102.045,876908.0
2017-10-15,103.6566,103.7299,101.6787,102.045,876908.0
2017-10-16,102.1182,103.6566,102.1182,102.631,858171.0
2017-10-17,102.5578,102.5578,98.0892,98.9682,2386601.0
2017-10-18,98.895,99.481,97.6496,99.188,884495.0
2017-10-19,99.188,99.7008,98.4555,99.481,686517.0
2017-10-20,99.7008,100.2868,99.481,99.9938,486589.0
2017-10-21,99.7008,100.2868,99.481,99.9938,486589.0
2017-10-22,99.7008,100.2868,99.481,99.9938,486589.0
2017-10-23,100.3601,101.6787,100.0671,101.1659,660722.0
2017-10-24,101.3857,102.924,101.3124,102.5578,945487.0
2017-10-25,102.631,103.8031,102.338,103.3636,675191.0
2017-10-26,103.5101,105.4147,103.1438,105.2682,758732.0
2017-10-27,105.195,107.3194,104.9019,106.8798,843979.0
2017-10-28,105.195,107.3194,104.9019,106.8798,843979.0
2017-10-29,105.195,107.3194,104.9019,106.8798,843979.0
2017-10-30,106.9531,107.2461,105.9275,106.074,516615.0
2017-10-31,105.9275,106.6601,105.1217,105.5612,438757.0
2017-11-01,105.9275,107.0996,105.8543,106.2205,424402.0
2017-11-02,106.3671,106.9531,105.488,106.5868,634406.0
2017-11-03,106.5136,107.9054,106.0008,107.0264,328317.0
2017-11-04,106.5136,107.9054,106.0008,107.0264,328317.0
2017-11-05,106.5136,107.9054,106.0008,107.0264,328317.0
2017-11-06,107.0264,108.2717,106.5868,107.0264,468786.0
2017-11-07,107.0996,108.1252,105.488,105.8543,632929.0
2017-11-08,105.8543,105.8543,104.2426,105.4147,486155.0
2017-11-09,105.3415,105.3415,103.2171,103.6566,386808.0
2017-11-10,103.2903,104.0229,102.338,103.1438,335106.0
2017-11-11,103.2903,104.0229,102.338,103.1438,335106.0
2017-11-12,103.2903,104.0229,102.338,103.1438,335106.0
2017-11-13,103.2171,103.4368,101.8252,102.924,513975.0
2017-11-14,102.5578,103.9496,102.2647,103.2171,514895.0
2017-11-15,102.631,103.0706,100.3601,101.3124,651152.0
2017-11-16,101.2392,102.4845,100.6531,102.1182,520257.0
2017-11-17,102.045,102.045,100.7996,101.2392,418575.0
2017-11-18,102.045,102.045,100.7996,101.2392,418575.0
2017-11-19,102.045,102.045,100.7996,101.2392,418575.0
2017-11-20,101.1659,102.2647,100.1403,102.1182,467709.0
2017-11-21,102.1915,103.8031,101.2392,103.0706,593766.0
2017-11-22,102.9973,103.2171,101.1659,101.4589,455945.0
2017-11-23,101.4589,102.4845,100.5066,102.045,375847.0
2017-11-24,101.8985,103.2903,101.2392,102.7775,517247.0
2017-11-25,101.8985,103.2903,101.2392,102.7775,517247.0
2017-11-26,101.8985,103.2903,101.2392,102.7775,517247.0
2017-11-27,102.4845,103.2903,101.0927,101.0927,712889.0
2017-11-28,102.045,104.3892,101.8985,104.3159,1147307.0
2017-11-29,104.6822,105.781,104.6822,105.195,722783.0
2017-11-30,105.5612,105.781,104.2426,104.7554,800341.0
2017-12-01,105.195,105.3415,103.3636,103.5101,683331.0
2017-12-02,105.195,105.3415,103.3636,103.5101,683331.0
2017-12-03,105.195,105.3415,103.3636,103.5101,683331.0
2017-12-04,104.8287,106.7333,103.5833,104.2426,743556.0
2017-12-05,104.0229,104.4624,102.924,103.6566,438889.0
2017-12-06,102.8508,103.1438,102.045,102.5578,399025.0
2017-12-07,102.5578,103.4368,101.8985,102.1182,633790.0
2017-12-08,102.5578,103.2903,102.045,102.7043,885013.0
2017-12-09,102.5578,103.2903,102.045,102.7043,885013.0
2017-12-10,102.5578,103.2903,102.045,102.7043,885013.0
2017-12-11,102.7775,104.0961,101.4589,103.9496,712680.0
2017-12-12,104.0229,106.3671,103.6566,105.488,1367881.0
2017-12-13,105.488,107.9787,105.0485,107.6857,1453425.0
2017-12-14,107.2461,108.931,107.2461,107.8322,1152594.0
2017-12-15,107.5391,109.5903,106.6601,109.1508,1054806.0
2017-12-16,107.5391,109.5903,106.6601,109.1508,1054806.0
2017-12-17,107.5391,109.5903,106.6601,109.1508,1054806.0
2017-12-18,109.224,109.7368,103.5833,105.2682,2410907.0
2017-12-19,104.4624,104.9019,101.5322,102.9973,1272714.0
2017-12-20,102.924,105.3415,102.8508,103.0706,746006.0
2017-12-21,102.8508,103.2903,101.4589,102.9973,530762.0
2017-12-22,102.631,103.9496,102.4113,103.7299,387687.0
2017-12-23,102.631,103.9496,102.4113,103.7299,387687.0
2017-12-24,102.631,103.9496,102.4113,103.7299,387687.0
2017-12-25,102.631,103.9496,102.4113,103.7299,387687.0
2017-12-26,102.631,103.9496,102.4113,103.7299,387687.0
2017-12-27,103.4368,104.6089,102.8508,103.9496,581804.0
2017-12-28,103.8764,104.5357,103.1438,103.4368,337594.0
2017-12-29,103.2171,103.8764,102.7043,102.924,351288.0
2017-12-30,103.2171,103.8764,102.7043,102.924,351288.0
2017-12-31,103.2171,103.8764,102.7043,102.924,351288.0
2018-01-01,103.2171,103.8764,102.7043,102.924,351288.0
2018-01-02,102.5578,103.2171,102.3746,102.7775,749029.0
2018-01-03,102.7775,104.1694,102.7775,104.0595,580368.0
2018-01-04,104.3525,105.9275,104.1328,105.4147,517600.0
2018-01-05,105.4514,106.1473,105.1217,105.6345,370623.0
2018-01-06,105.4514,106.1473,105.1217,105.6345,370623.0
2018-01-07,105.4514,106.1473,105.1217,105.6345,370623.0
2018-01-08,106.1473,107.4293,104.3892,105.7444,1492912.0
2018-01-09,105.8909,106.9897,105.2682,105.2682,990066.0
2018-01-10,105.0485,105.1583,103.5101,104.0229,912776.0
2018-01-11,103.913,104.3525,102.9607,103.2903,760705.0
2018-01-12,102.9973,103.0706,97.027,98.6386,2483532.0
2018-01-13,102.9973,103.0706,97.027,98.6386,2483532.0
2018-01-14,102.9973,103.0706,97.027,98.6386,2483532.0
2018-01-15,98.3089,98.4555,97.1369,97.613,1700638.0
2018-01-16,97.8694,98.3456,91.1665,93.9502,3987707.0
2018-01-17,91.5694,93.1078,90.1043,90.8369,3275365.0
2018-01-18,91.0566,91.0566,88.6392,89.2619,1874955.0
2018-01-19,89.5915,91.6793,89.3351,91.2398,1126462.0
2018-01-20,89.5915,91.6793,89.3351,91.2398,1126462.0
2018-01-21,89.5915,91.6793,89.3351,91.2398,1126462.0
2018-01-22,91.0933,91.0933,88.6758,89.9944,1424241.0
2018-01-23,90.1776,91.9723,89.8113,91.6061,1584709.0
2018-01-24,91.6061,91.6061,88.6392,89.6648,1098210.0
2018-01-25,89.3718,90.434,88.6392,89.6648,1366835.0
2018-01-26,89.6282,90.9468,89.0787,90.9468,817096.0
2018-01-27,89.6282,90.9468,89.0787,90.9468,817096.0
2018-01-28,89.6282,90.9468,89.0787,90.9468,817096.0
2018-01-29,90.9834,94.6462,89.9578,92.7415,2430751.0
2018-01-30,92.7049,92.7049,88.4561,88.6758,2125425.0
2018-01-31,88.7125,89.9212,88.1264,88.8224,1591419.0
2018-02-01,89.0421,90.1043,87.9799,89.6648,998615.0
2018-02-02,89.7747,89.9578,87.3572,87.7235,982138.0
2018-02-03,89.7747,89.9578,87.3572,87.7235,982138.0
2018-02-04,89.7747,89.9578,87.3572,87.7235,982138.0
2018-02-05,87.2474,87.4305,85.4526,87.1008,1394019.0
2018-02-06,84.0241,87.6503,83.1817,86.1119,1365276.0
2018-02-07,87.2107,87.4305,85.3061,87.0642,1058992.0
2018-02-08,87.1008,87.4305,85.0497,85.1596,908108.0
2018-02-09,84.9764,85.709,84.2439,85.1596,765153.0
2018-02-10,84.9764,85.709,84.2439,85.1596,765153.0
2018-02-11,84.9764,85.709,84.2439,85.1596,765153.0
2018-02-12,86.295,87.1375,85.1962,85.8921,666498.0
2018-02-13,85.8921,86.5514,85.3427,85.7822,452882.0
2018-02-14,86.4049,86.7712,84.5369,86.5148,756833.0
2018-02-15,86.9177,89.5183,86.5881,88.6392,769781.0
2018-02-16,89.3718,90.6537,88.2729,90.5072,841906.0
2018-02-17,89.3718,90.6537,88.2729,90.5072,841906.0
2018-02-18,89.3718,90.6537,88.2729,90.5072,841906.0
2018-02-19,90.7636,91.1665,89.2253,89.9578,542154.0
2018-02-20,89.9944,90.9468,89.4817,90.7636,348990.0
2018-02-21,90.7636,91.0566,89.6282,90.727,474376.0
2018-02-22,90.2508,90.2508,87.7235,88.8956,909634.0
2018-02-23,88.8956,90.2508,88.8956,89.2619,512809.0
2018-02-24,88.8956,90.2508,88.8956,89.2619,512809.0
2018-02-25,88.8956,90.2508,88.8956,89.2619,512809.0
2018-02-26,89.8113,90.6904,88.8956,89.0055,623894.0
2018-02-27,89.0787,89.8479,88.859,89.3718,823136.0
2018-02-28,89.6282,90.9468,89.4817,90.434,704987.0
2018-03-01,90.4706,91.2764,88.8956,89.1154,783604.0
2018-03-02,88.6392,88.8956,87.3206,87.4671,564514.0
2018-03-03,88.6392,88.8956,87.3206,87.4671,564514.0
2018-03-04,88.6392,88.8956,87.3206,87.4671,564514.0
2018-03-05,87.2107,89.2985,87.2107,87.9433,803157.0
2018-03-06,89.0055,93.584,89.0055,91.1299,2528737.0
2018-03-07,90.8735,92.5218,89.9578,92.4851,1205903.0
2018-03-08,92.5218,92.6683,91.02,92.1189,1173096.0
2018-03-09,91.8258,93.0345,91.0566,93.0345,1185081.0
2018-03-10,91.8258,93.0345,91.0566,93.0345,1185081.0
2018-03-11,91.8258,93.0345,91.0566,93.0345,1185081.0
2018-03-12,93.0345,93.7305,92.7782,93.3642,528328.0
2018-03-13,93.2543,94.2066,92.3752,92.5584,576077.0
2018-03-14,93.0345,93.1811,92.4119,92.6683,605530.0
2018-03-15,92.7415,94.3898,91.2764,91.8258,953916.0
2018-03-16,92.2287,92.3386,91.0933,91.2032,1021166.0
2018-03-17,92.2287,92.3386,91.0933,91.2032,1021166.0
2018-03-18,92.2287,92.3386,91.0933,91.2032,1021166.0
2018-03-19,91.2032,91.5694,90.2875,90.3973,1102700.0
2018-03-20,90.8003,91.4962,89.8113,89.9578,594003.0
2018-03-21,90.1043,90.6171,88.4927,89.5915,957143.0
2018-03-22,89.4084,91.2032,88.6392,89.4084,834484.0
2018-03-23,88.7857,89.9578,87.7235,89.8846,775640.0
2018-03-24,88.7857,89.9578,87.7235,89.8846,775640.0
2018-03-25,88.7857,89.9578,87.7235,89.8846,775640.0
2018-03-26,89.9578,92.3386,89.8846,91.4229,1230712.0
2018-03-27,92.302,93.5473,92.009,93.3276,1530572.0
2018-03-28,92.8148,93.9136,91.1665,93.5473,972176.0
2018-03-29,93.7671,95.0857,93.7671,94.5729,584755.0
2018-03-30,93.7671,95.0857,93.7671,94.5729,584755.0
2018-03-31,93.7671,95.0857,93.7671,94.5729,584755.0
2018-04-01,93.7671,95.0857,93.7671,94.5729,584755.0
2018-04-02,93.7671,95.0857,93.7671,94.5729,584755.0
2018-04-03,94.1334,94.6462,93.1444,94.2799,973689.0
2018-04-04,94.3898,94.3898,91.7526,92.3752,1089616.0
2018-04-05,93.3642,94.4264,93.1444,93.9136,619280.0
2018-04-06,93.7671,94.2066,93.1444,93.4741,580636.0
2018-04-07,93.7671,94.2066,93.1444,93.4741,580636.0
2018-04-08,93.7671,94.2066,93.1444,93.4741,580636.0
2018-04-09,89.738,91.313,85.3427,86.1852,3449383.0
2018-04-10,87.1741,87.6869,85.5259,86.7712,1746737.0
2018-04-11,86.7346,86.9543,85.3427,86.1485,800916.0
2018-04-12,86.2218,89.3718,86.0753,89.3718,1724593.0
2018-04-13,90.4706,92.009,90.4706,91.3863,1043126.0
2018-04-14,90.4706,92.009,90.4706,91.3863,1043126.0
2018-04-15,90.4706,92.009,90.4706,91.3863,1043126.0
2018-04-16,91.4229,91.8625,90.5439,90.6904,965599.0
2018-04-17,91.1665,91.9357,89.8479,91.7526,996375.0
2018-04-18,92.302,93.0345,91.6793,92.9247,533369.0
2018-04-19,92.302,93.2177,92.1555,92.7415,976692.0
2018-04-20,92.7415,97.2834,92.0822,94.8293,2493367.0
2018-04-21,92.7415,97.2834,92.0822,94.8293,2493367.0
2018-04-22,92.7415,97.2834,92.0822,94.8293,2493367.0
2018-04-23,95.2322,95.4154,90.8735,92.8148,1730003.0
2018-04-24,92.888,93.0712,91.3497,91.6427,966475.0
2018-04-25,91.313,92.1555,90.6537,91.9723,688705.0
2018-04-26,91.8258,92.8514,90.6537,92.7049,791768.0
2018-04-27,92.7782,94.7561,92.7415,94.1334,983316.0
2018-04-28,92.7782,94.7561,92.7415,94.1334,983316.0
2018-04-29,92.7782,94.7561,92.7415,94.1334,983316.0
2018-04-30,94.17,95.0124,93.7671,94.5729,554684.0
2018-05-01,94.17,95.0124,93.7671,94.5729,554684.0
2018-05-02,94.8659,97.1002,94.4997,97.027,1372067.0
2018-05-03,97.0636,97.8694,95.4886,95.8549,1230227.0
2018-05-04,96.8072,97.4299,96.0747,96.9171,1157818.0
2018-05-05,96.8072,97.4299,96.0747,96.9171,1157818.0
2018-05-06,96.8072,97.4299,96.0747,96.9171,1157818.0
2018-05-07,97.0636,98.4555,96.8072,98.3456,641846.0
2018-05-08,98.895,99.3711,97.9427,99.2979,881760.0
2018-05-09,99.1514,99.4444,98.6386,98.9682,1341093.0
2018-05-10,99.1514,99.4444,98.6386,98.9682,1341093.0
2018-05-11,98.895,100.1037,98.1991,98.6752,1009147.0
2018-05-12,98.895,100.1037,98.1991,98.6752,1009147.0
2018-05-13,98.895,100.1037,98.1991,98.6752,1009147.0
2018-05-14,98.6752,98.9682,97.6496,98.0159,1014569.0
2018-05-15,97.7962,98.7851,97.6496,98.0159,1283791.0
2018-05-16,99.1512,99.7945,97.259,99.5296,1666956.0
2018-05-17,99.3783,100.8163,99.3404,99.6053,1475594.0
2018-05-18,99.5296,100.2487,98.8106,100.1351,1288477.0
2018-05-19,99.5296,100.2487,98.8106,100.1351,1288477.0
2018-05-20,99.5296,100.2487,98.8106,100.1351,1288477.0
2018-05-21,100.2487,101.5732,100.2487,101.4218,864312.0
2018-05-22,101.4218,102.6328,101.0434,101.8381,1108333.0
2018-05-23,101.4975,101.8381,100.5514,101.1948,1164688.0
2018-05-24,101.2705,101.5354,100.6649,101.0812,1005029.0
2018-05-25,101.0055,101.7624,100.0973,100.8542,917596.0
2018-05-26,101.0055,101.7624,100.0973,100.8542,917596.0
2018-05-27,101.0055,101.7624,100.0973,100.8542,917596.0
2018-05-28,101.0434,101.384,99.9459,100.2108,769517.0
2018-05-29,99.8702,100.892,99.1133,100.4757,1501864.0
2018-05-30,100.1351,101.8003,99.6053,100.2108,1126029.0
2018-05-31,100.7785,102.9734,100.7785,101.4218,1654364.0
2018-06-01,101.6867,104.0331,101.4975,103.7682,1284162.0
2018-06-02,101.6867,104.0331,101.4975,103.7682,1284162.0
2018-06-03,101.6867,104.0331,101.4975,103.7682,1284162.0
2018-06-04,104.1466,104.6007,103.6168,103.9952,890235.0
2018-06-05,103.9574,104.1466,103.0113,103.0113,733512.0
2018-06-06,103.9574,104.1466,103.0113,103.0113,733512.0
2018-06-07,103.7682,104.3737,103.1626,103.3519,1057896.0
2018-06-08,102.9734,104.7521,102.595,104.4115,992530.0
2018-06-09,102.9734,104.7521,102.595,104.4115,992530.0
2018-06-10,102.9734,104.7521,102.595,104.4115,992530.0
2018-06-11,104.6764,105.9631,103.7682,105.6225,1094969.0
2018-06-12,105.6982,105.9253,101.0055,101.9895,1896165.0
2018-06-13,101.8003,102.3679,100.7785,101.8003,1218455.0
2018-06-14,101.4218,101.4218,99.9459,100.5136,1114555.0
2018-06-15,100.0973,101.4218,98.8484,98.8484,1715410.0
2018-06-16,100.0973,101.4218,98.8484,98.8484,1715410.0
2018-06-17,100.0973,101.4218,98.8484,98.8484,1715410.0
2018-06-18,98.6592,99.5675,97.5996,98.3943,824969.0
2018-06-19,97.3725,97.9402,96.6156,97.4104,712076.0
2018-06-20,97.3725,98.6592,97.3725,98.0916,811831.0
2018-06-21,98.1672,98.1672,94.4964,94.7991,1539739.0
2018-06-22,98.1672,98.1672,94.4964,94.7991,1539739.0
2018-06-23,98.1672,98.1672,94.4964,94.7991,1539739.0
2018-06-24,98.1672,98.1672,94.4964,94.7991,1539739.0
2018-06-25,94.7991,95.3668,93.4746,93.626,936926.0
2018-06-26,93.3611,95.2154,92.9069,95.064,1236353.0
2018-06-27,94.9505,95.9345,93.9666,95.3668,1041733.0
2018-06-28,95.1019,95.7831,93.3989,94.2693,817076.0
2018-06-29,94.9127,96.275,94.6099,95.9345,644583.0
2018-06-30,94.9127,96.275,94.6099,95.9345,644583.0
2018-07-01,94.9127,96.275,94.6099,95.9345,644583.0
2018-07-02,95.4046,95.7831,94.6099,95.1776,458461.0
2018-07-03,95.2533,96.048,95.1019,95.3668,782915.0
2018-07-04,95.4425,95.7831,94.1179,94.5342,580237.0
2018-07-05,94.4585,95.7452,94.4585,94.9884,518783.0
2018-07-06,95.2911,95.4425,93.3611,94.1558,955332.0
2018-07-07,95.2911,95.4425,93.3611,94.1558,955332.0
2018-07-08,95.2911,95.4425,93.3611,94.1558,955332.0
2018-07-09,94.1558,96.4264,94.1558,96.048,677815.0
2018-07-10,96.275,96.7292,95.9345,96.3129,430023.0
2018-07-11,95.5182,95.5182,92.1122,93.0205,1114511.0
2018-07-12,93.2097,93.3611,92.5285,93.134,674822.0
2018-07-13,93.853,94.2693,92.9448,93.3989,644424.0
2018-07-14,93.853,94.2693,92.9448,93.3989,644424.0
2018-07-15,93.853,94.2693,92.9448,93.3989,644424.0
2018-07-16,94.0044,94.1936,93.3232,93.8152,518082.0
2018-07-17,93.853,94.7991,93.1718,93.3989,666462.0
2018-07-18,86.8897,86.8897,75.6879,78.7154,8837397.0
2018-07-19,78.7154,78.7154,75.9528,77.2017,3672206.0
2018-07-20,77.2774,77.3909,75.6879,75.7258,2440267.0
2018-07-21,77.2774,77.3909,75.6879,75.7258,2440267.0
2018-07-22,77.2774,77.3909,75.6879,75.7258,2440267.0
2018-07-23,75.915,76.0285,73.493,73.9622,2009899.0
2018-07-24,74.2499,75.9907,73.6898,75.8771,1675633.0
2018-07-25,75.7258,76.1421,74.9613,75.5517,1409164.0
2018-07-26,75.915,77.5044,75.3246,77.2395,1210832.0
2018-07-27,77.2395,78.2613,77.2017,77.9964,868969.0
