,COAL IN Equity
2016-05-25,37.9506
2016-05-26,37.9506
2016-05-27,37.9506
2016-05-28,37.9506
2016-05-29,37.9506
2016-05-30,37.9506
2016-05-31,37.9506
2016-06-01,37.9506
2016-06-02,37.9506
2016-06-03,37.9506
2016-06-04,37.9506
2016-06-05,37.9506
2016-06-06,37.9506
2016-06-07,37.9506
2016-06-08,37.9506
2016-06-09,37.9506
2016-06-10,37.9506
2016-06-11,37.9506
2016-06-12,37.9506
2016-06-13,37.9506
2016-06-14,37.9506
2016-06-15,37.9506
2016-06-16,37.9506
2016-06-17,37.9506
2016-06-18,37.9506
2016-06-19,37.9506
2016-06-20,37.9506
2016-06-21,37.9506
2016-06-22,37.9506
2016-06-23,37.9506
2016-06-24,37.9506
2016-06-25,37.9506
2016-06-26,37.9506
2016-06-27,37.9506
2016-06-28,37.9506
2016-06-29,37.9506
2016-06-30,37.9506
2016-07-01,37.9506
2016-07-02,37.9506
2016-07-03,37.9506
2016-07-04,37.9506
2016-07-05,37.9506
2016-07-06,37.9506
2016-07-07,37.9506
2016-07-08,37.9506
2016-07-09,37.9506
2016-07-10,37.9506
2016-07-11,37.9506
2016-07-12,37.9506
2016-07-13,37.9506
2016-07-14,37.9506
2016-07-15,37.9506
2016-07-16,37.9506
2016-07-17,37.9506
2016-07-18,37.9506
2016-07-19,37.9506
2016-07-20,37.9506
2016-07-21,37.9506
2016-07-22,37.9506
2016-07-23,37.9506
2016-07-24,37.9506
2016-07-25,37.9506
2016-07-26,37.9506
2016-07-27,37.9506
2016-07-28,37.9506
2016-07-29,37.9506
2016-07-30,37.9506
2016-07-31,37.9506
2016-08-01,37.9506
2016-08-02,37.9506
2016-08-03,37.9506
2016-08-04,37.9506
2016-08-05,37.9506
2016-08-06,37.9506
2016-08-07,37.9506
2016-08-08,37.9506
2016-08-09,37.9506
2016-08-10,37.9506
2016-08-11,37.9506
2016-08-12,37.9506
2016-08-13,37.9506
2016-08-14,37.9506
2016-08-15,37.9506
2016-08-16,37.9506
2016-08-17,37.9506
2016-08-18,37.9506
2016-08-19,37.9506
2016-08-20,37.9506
2016-08-21,37.9506
2016-08-22,37.9506
2016-08-23,37.9506
2016-08-24,37.9506
2016-08-25,37.9506
2016-08-26,37.9506
2016-08-27,37.9506
2016-08-28,37.9506
2016-08-29,37.9506
2016-08-30,37.9506
2016-08-31,37.9506
2016-09-01,37.9506
2016-09-02,37.9506
2016-09-03,37.9506
2016-09-04,37.9506
2016-09-05,37.9506
2016-09-06,37.9506
2016-09-07,37.9506
2016-09-08,37.9506
2016-09-09,37.9506
2016-09-10,37.9506
2016-09-11,37.9506
2016-09-12,37.9506
2016-09-13,37.9506
2016-09-14,37.9506
2016-09-15,37.9506
2016-09-16,37.9506
2016-09-17,37.9506
2016-09-18,37.9506
2016-09-19,37.9506
2016-09-20,37.9506
2016-09-21,37.9506
2016-09-22,37.9506
2016-09-23,37.9506
2016-09-24,37.9506
2016-09-25,37.9506
2016-09-26,37.9506
2016-09-27,37.9506
2016-09-28,37.9506
2016-09-29,37.9506
2016-09-30,37.9506
2016-10-01,37.9506
2016-10-02,37.9506
2016-10-03,37.9506
2016-10-04,37.9506
2016-10-05,37.9506
2016-10-06,37.9506
2016-10-07,37.9506
2016-10-08,37.9506
2016-10-09,37.9506
2016-10-10,37.9506
2016-10-11,37.9506
2016-10-12,37.9506
2016-10-13,37.9506
2016-10-14,37.9506
2016-10-15,37.9506
2016-10-16,37.9506
2016-10-17,37.9506
2016-10-18,37.9506
2016-10-19,37.9506
2016-10-20,37.9506
2016-10-21,37.9506
2016-10-22,37.9506
2016-10-23,37.9506
2016-10-24,37.9506
2016-10-25,37.9506
2016-10-26,37.9506
2016-10-27,37.9506
2016-10-28,37.9506
2016-10-29,37.9506
2016-10-30,37.9506
2016-10-31,37.9506
2016-11-01,37.9506
2016-11-02,37.9506
2016-11-03,37.9506
2016-11-04,37.9506
2016-11-05,37.9506
2016-11-06,37.9506
2016-11-07,37.9506
2016-11-08,37.9506
2016-11-09,37.9506
2016-11-10,37.9506
2016-11-11,37.9506
2016-11-12,37.9506
2016-11-13,37.9506
2016-11-14,37.9506
2016-11-15,37.9506
2016-11-16,37.9506
2016-11-17,37.9506
2016-11-18,37.9506
2016-11-19,37.9506
2016-11-20,37.9506
2016-11-21,37.9506
2016-11-22,37.9506
2016-11-23,37.9506
2016-11-24,37.9506
2016-11-25,37.9506
2016-11-26,37.9506
2016-11-27,37.9506
2016-11-28,37.9506
2016-11-29,37.9506
2016-11-30,37.9506
2016-12-01,37.9506
2016-12-02,37.9506
2016-12-03,37.9506
2016-12-04,37.9506
2016-12-05,37.9506
2016-12-06,37.9506
2016-12-07,37.9506
2016-12-08,37.9506
2016-12-09,37.9506
2016-12-10,37.9506
2016-12-11,37.9506
2016-12-12,37.9506
2016-12-13,37.9506
2016-12-14,37.9506
2016-12-15,37.9506
2016-12-16,37.9506
2016-12-17,37.9506
2016-12-18,37.9506
2016-12-19,37.9506
2016-12-20,37.9506
2016-12-21,37.9506
2016-12-22,37.9506
2016-12-23,37.9506
2016-12-24,37.9506
2016-12-25,37.9506
2016-12-26,37.9506
2016-12-27,37.9506
2016-12-28,37.9506
2016-12-29,37.9506
2016-12-30,37.9506
2016-12-31,37.9506
2017-01-01,37.9506
2017-01-02,37.9506
2017-01-03,37.9506
2017-01-04,37.9506
2017-01-05,37.9506
2017-01-06,37.9506
2017-01-07,37.9506
2017-01-08,37.9506
2017-01-09,37.9506
2017-01-10,37.9506
2017-01-11,37.9506
2017-01-12,37.9506
2017-01-13,37.9506
2017-01-14,37.9506
2017-01-15,37.9506
2017-01-16,37.9506
2017-01-17,37.9506
2017-01-18,37.9506
2017-01-19,37.9506
2017-01-20,37.9506
2017-01-21,37.9506
2017-01-22,37.9506
2017-01-23,37.9506
2017-01-24,37.9506
2017-01-25,37.9506
2017-01-26,37.9506
2017-01-27,37.9506
2017-01-28,37.9506
2017-01-29,37.9506
2017-01-30,37.9506
2017-01-31,37.9506
2017-02-01,37.9506
2017-02-02,37.9506
2017-02-03,37.9506
2017-02-04,37.9506
2017-02-05,37.9506
2017-02-06,37.9506
2017-02-07,37.9506
2017-02-08,37.9506
2017-02-09,37.9506
2017-02-10,37.9506
2017-02-11,37.9506
2017-02-12,37.9506
2017-02-13,37.9506
2017-02-14,37.9506
2017-02-15,37.9506
2017-02-16,37.9506
2017-02-17,37.9506
2017-02-18,37.9506
2017-02-19,37.9506
2017-02-20,37.9506
2017-02-21,37.9506
2017-02-22,37.9506
2017-02-23,37.9506
2017-02-24,37.9506
2017-02-25,37.9506
2017-02-26,37.9506
2017-02-27,37.9506
2017-02-28,37.9506
2017-03-01,37.9506
2017-03-02,37.9506
2017-03-03,37.9506
2017-03-04,37.9506
2017-03-05,37.9506
2017-03-06,37.9506
2017-03-07,37.9506
2017-03-08,37.9506
2017-03-09,37.9506
2017-03-10,37.9506
2017-03-11,37.9506
2017-03-12,37.9506
2017-03-13,37.9506
2017-03-14,37.9506
2017-03-15,37.9506
2017-03-16,37.9506
2017-03-17,37.9506
2017-03-18,37.9506
2017-03-19,37.9506
2017-03-20,37.9506
2017-03-21,37.9506
2017-03-22,37.9506
2017-03-23,37.9506
2017-03-24,37.9506
2017-03-25,37.9506
2017-03-26,37.9506
2017-03-27,37.9506
2017-03-28,37.9506
2017-03-29,37.9506
2017-03-30,37.9506
2017-03-31,31.2715
2017-04-01,31.2715
2017-04-02,31.2715
2017-04-03,31.2715
2017-04-04,31.2715
2017-04-05,31.2715
2017-04-06,31.2715
2017-04-07,31.2715
2017-04-08,31.2715
2017-04-09,31.2715
2017-04-10,31.2715
2017-04-11,31.2715
2017-04-12,31.2715
2017-04-13,31.2715
2017-04-14,31.2715
2017-04-15,31.2715
2017-04-16,31.2715
2017-04-17,31.2715
2017-04-18,31.2715
2017-04-19,31.2715
2017-04-20,31.2715
2017-04-21,31.2715
2017-04-22,31.2715
2017-04-23,31.2715
2017-04-24,31.2715
2017-04-25,31.2715
2017-04-26,31.2715
2017-04-27,31.2715
2017-04-28,31.2715
2017-04-29,31.2715
2017-04-30,31.2715
2017-05-01,31.2715
2017-05-02,31.2715
2017-05-03,31.2715
2017-05-04,31.2715
2017-05-05,31.2715
2017-05-06,31.2715
2017-05-07,31.2715
2017-05-08,31.2715
2017-05-09,31.2715
2017-05-10,31.2715
2017-05-11,31.2715
2017-05-12,31.2715
2017-05-13,31.2715
2017-05-14,31.2715
2017-05-15,31.2715
2017-05-16,31.2715
2017-05-17,31.2715
2017-05-18,31.2715
2017-05-19,31.2715
2017-05-20,31.2715
2017-05-21,31.2715
2017-05-22,31.2715
2017-05-23,31.2715
2017-05-24,31.2715
2017-05-25,31.2715
2017-05-26,31.2715
2017-05-27,31.2715
2017-05-28,31.2715
2017-05-29,31.2715
2017-05-30,31.2715
2017-05-31,31.2715
2017-06-01,31.2715
2017-06-02,31.2715
2017-06-03,31.2715
2017-06-04,31.2715
2017-06-05,31.2715
2017-06-06,31.2715
2017-06-07,31.2715
2017-06-08,31.2715
2017-06-09,31.2715
2017-06-10,31.2715
2017-06-11,31.2715
2017-06-12,31.2715
2017-06-13,31.2715
2017-06-14,31.2715
2017-06-15,31.2715
2017-06-16,31.2715
2017-06-17,31.2715
2017-06-18,31.2715
2017-06-19,31.2715
2017-06-20,31.2715
2017-06-21,31.2715
2017-06-22,31.2715
2017-06-23,31.2715
2017-06-24,31.2715
2017-06-25,31.2715
2017-06-26,31.2715
2017-06-27,31.2715
2017-06-28,31.2715
2017-06-29,31.2715
2017-06-30,31.2715
2017-07-01,31.2715
2017-07-02,31.2715
2017-07-03,31.2715
2017-07-04,31.2715
2017-07-05,31.2715
2017-07-06,31.2715
2017-07-07,31.2715
2017-07-08,31.2715
2017-07-09,31.2715
2017-07-10,31.2715
2017-07-11,31.2715
2017-07-12,31.2715
2017-07-13,31.2715
2017-07-14,31.2715
2017-07-15,31.2715
2017-07-16,31.2715
2017-07-17,31.2715
2017-07-18,31.2715
2017-07-19,31.2715
2017-07-20,31.2715
2017-07-21,31.2715
2017-07-22,31.2715
2017-07-23,31.2715
2017-07-24,31.2715
2017-07-25,31.2715
2017-07-26,31.2715
2017-07-27,31.2715
2017-07-28,31.2715
2017-07-29,31.2715
2017-07-30,31.2715
2017-07-31,31.2715
2017-08-01,31.2715
2017-08-02,31.2715
2017-08-03,31.2715
2017-08-04,31.2715
2017-08-05,31.2715
2017-08-06,31.2715
2017-08-07,31.2715
2017-08-08,31.2715
2017-08-09,31.2715
2017-08-10,31.2715
2017-08-11,31.2715
2017-08-12,31.2715
2017-08-13,31.2715
2017-08-14,31.2715
2017-08-15,31.2715
2017-08-16,31.2715
2017-08-17,31.2715
2017-08-18,31.2715
2017-08-19,31.2715
2017-08-20,31.2715
2017-08-21,31.2715
2017-08-22,31.2715
2017-08-23,31.2715
2017-08-24,31.2715
2017-08-25,31.2715
2017-08-26,31.2715
2017-08-27,31.2715
2017-08-28,31.2715
2017-08-29,31.2715
2017-08-30,31.2715
2017-08-31,31.2715
2017-09-01,31.2715
2017-09-02,31.2715
2017-09-03,31.2715
2017-09-04,31.2715
2017-09-05,31.2715
2017-09-06,31.2715
2017-09-07,31.2715
2017-09-08,31.2715
2017-09-09,31.2715
2017-09-10,31.2715
2017-09-11,31.2715
2017-09-12,31.2715
2017-09-13,31.2715
2017-09-14,31.2715
2017-09-15,31.2715
2017-09-16,31.2715
2017-09-17,31.2715
2017-09-18,31.2715
2017-09-19,31.2715
2017-09-20,31.2715
2017-09-21,31.2715
2017-09-22,31.2715
2017-09-23,31.2715
2017-09-24,31.2715
2017-09-25,31.2715
2017-09-26,31.2715
2017-09-27,31.2715
2017-09-28,31.2715
2017-09-29,31.2715
2017-09-30,31.2715
2017-10-01,31.2715
2017-10-02,31.2715
2017-10-03,31.2715
2017-10-04,31.2715
2017-10-05,31.2715
2017-10-06,31.2715
2017-10-07,31.2715
2017-10-08,31.2715
2017-10-09,31.2715
2017-10-10,31.2715
2017-10-11,31.2715
2017-10-12,31.2715
2017-10-13,31.2715
2017-10-14,31.2715
2017-10-15,31.2715
2017-10-16,31.2715
2017-10-17,31.2715
2017-10-18,31.2715
2017-10-19,31.2715
2017-10-20,31.2715
2017-10-21,31.2715
2017-10-22,31.2715
2017-10-23,31.2715
2017-10-24,31.2715
2017-10-25,31.2715
2017-10-26,31.2715
2017-10-27,31.2715
2017-10-28,31.2715
2017-10-29,31.2715
2017-10-30,31.2715
2017-10-31,31.2715
2017-11-01,31.2715
2017-11-02,31.2715
2017-11-03,31.2715
2017-11-04,31.2715
2017-11-05,31.2715
2017-11-06,31.2715
2017-11-07,31.2715
2017-11-08,31.2715
2017-11-09,31.2715
2017-11-10,31.2715
2017-11-11,31.2715
2017-11-12,31.2715
2017-11-13,31.2715
2017-11-14,31.2715
2017-11-15,31.2715
2017-11-16,31.2715
2017-11-17,31.2715
2017-11-18,31.2715
2017-11-19,31.2715
2017-11-20,31.2715
2017-11-21,31.2715
2017-11-22,31.2715
2017-11-23,31.2715
2017-11-24,31.2715
2017-11-25,31.2715
2017-11-26,31.2715
2017-11-27,31.2715
2017-11-28,31.2715
2017-11-29,31.2715
2017-11-30,31.2715
2017-12-01,31.2715
2017-12-02,31.2715
2017-12-03,31.2715
2017-12-04,31.2715
2017-12-05,31.2715
2017-12-06,31.2715
2017-12-07,31.2715
2017-12-08,31.2715
2017-12-09,31.2715
2017-12-10,31.2715
2017-12-11,31.2715
2017-12-12,31.2715
2017-12-13,31.2715
2017-12-14,31.2715
2017-12-15,31.2715
2017-12-16,31.2715
2017-12-17,31.2715
2017-12-18,31.2715
2017-12-19,31.2715
2017-12-20,31.2715
2017-12-21,31.2715
2017-12-22,31.2715
2017-12-23,31.2715
2017-12-24,31.2715
2017-12-25,31.2715
2017-12-26,31.2715
2017-12-27,31.2715
2017-12-28,31.2715
2017-12-29,31.2715
2017-12-30,31.2715
2017-12-31,31.2715
2018-01-01,31.2715
2018-01-02,31.2715
2018-01-03,31.2715
2018-01-04,31.2715
2018-01-05,31.2715
2018-01-06,31.2715
2018-01-07,31.2715
2018-01-08,31.2715
2018-01-09,31.2715
2018-01-10,31.2715
2018-01-11,31.2715
2018-01-12,31.2715
2018-01-13,31.2715
2018-01-14,31.2715
2018-01-15,31.2715
2018-01-16,31.2715
2018-01-17,31.2715
2018-01-18,31.2715
2018-01-19,31.2715
2018-01-20,31.2715
2018-01-21,31.2715
2018-01-22,31.2715
2018-01-23,31.2715
2018-01-24,31.2715
2018-01-25,31.2715
2018-01-26,31.2715
2018-01-27,31.2715
2018-01-28,31.2715
2018-01-29,31.2715
2018-01-30,31.2715
2018-01-31,31.2715
2018-02-01,31.2715
2018-02-02,31.2715
2018-02-03,31.2715
2018-02-04,31.2715
2018-02-05,31.2715
2018-02-06,31.2715
2018-02-07,31.2715
2018-02-08,31.2715
2018-02-09,31.2715
2018-02-10,31.2715
2018-02-11,31.2715
2018-02-12,31.2715
2018-02-13,31.2715
2018-02-14,31.2715
2018-02-15,31.2715
2018-02-16,31.2715
2018-02-17,31.2715
2018-02-18,31.2715
2018-02-19,31.2715
2018-02-20,31.2715
2018-02-21,31.2715
2018-02-22,31.2715
2018-02-23,31.2715
2018-02-24,31.2715
2018-02-25,31.2715
2018-02-26,31.2715
2018-02-27,31.2715
2018-02-28,31.2715
2018-03-01,31.2715
2018-03-02,31.2715
2018-03-03,31.2715
2018-03-04,31.2715
2018-03-05,31.2715
2018-03-06,31.2715
2018-03-07,31.2715
2018-03-08,31.2715
2018-03-09,31.2715
2018-03-10,31.2715
2018-03-11,31.2715
2018-03-12,31.2715
2018-03-13,31.2715
2018-03-14,31.2715
2018-03-15,31.2715
2018-03-16,31.2715
2018-03-17,31.2715
2018-03-18,31.2715
2018-03-19,31.2715
2018-03-20,31.2715
2018-03-21,31.2715
2018-03-22,31.2715
2018-03-23,31.2715
2018-03-24,31.2715
2018-03-25,31.2715
2018-03-26,31.2715
2018-03-27,31.2715
2018-03-28,31.2715
2018-03-29,31.2715
2018-03-30,31.2715
2018-03-31,31.4947
2018-04-01,31.4947
2018-04-02,31.4947
2018-04-03,31.4947
2018-04-04,31.4947
2018-04-05,31.4947
2018-04-06,31.4947
2018-04-07,31.4947
2018-04-08,31.4947
2018-04-09,31.4947
2018-04-10,31.4947
2018-04-11,31.4947
2018-04-12,31.4947
2018-04-13,31.4947
2018-04-14,31.4947
2018-04-15,31.4947
2018-04-16,31.4947
2018-04-17,31.4947
2018-04-18,31.4947
2018-04-19,31.4947
2018-04-20,31.4947
2018-04-21,31.4947
2018-04-22,31.4947
2018-04-23,31.4947
2018-04-24,31.4947
2018-04-25,31.4947
2018-04-26,31.4947
2018-04-27,31.4947
2018-04-28,31.4947
2018-04-29,31.4947
2018-04-30,31.4947
2018-05-01,31.4947
2018-05-02,31.4947
2018-05-03,31.4947
2018-05-04,31.4947
2018-05-05,31.4947
2018-05-06,31.4947
2018-05-07,31.4947
2018-05-08,31.4947
2018-05-09,31.4947
2018-05-10,31.4947
2018-05-11,31.4947
2018-05-12,31.4947
2018-05-13,31.4947
2018-05-14,31.4947
2018-05-15,31.4947
2018-05-16,31.4947
2018-05-17,31.4947
2018-05-18,31.4947
2018-05-19,31.4947
2018-05-20,31.4947
2018-05-21,31.4947
2018-05-22,31.4947
2018-05-23,31.4947
2018-05-24,31.4947
2018-05-25,31.4947
2018-05-26,31.4947
2018-05-27,31.4947
2018-05-28,31.4947
2018-05-29,31.4947
2018-05-30,31.4947
2018-05-31,31.4947
2018-06-01,31.4947
2018-06-02,31.4947
2018-06-03,31.4947
2018-06-04,31.4947
2018-06-05,31.4947
2018-06-06,31.4947
2018-06-07,31.4947
2018-06-08,31.4947
2018-06-09,31.4947
2018-06-10,31.4947
2018-06-11,31.4947
2018-06-12,31.4947
2018-06-13,31.4947
2018-06-14,31.4947
2018-06-15,31.4947
2018-06-16,31.4947
2018-06-17,31.4947
2018-06-18,31.4947
2018-06-19,31.4947
2018-06-20,31.4947
2018-06-21,31.4947
2018-06-22,31.4947
2018-06-23,31.4947
2018-06-24,31.4947
2018-06-25,31.4947
2018-06-26,31.4947
2018-06-27,31.4947
2018-06-28,31.4947
2018-06-29,31.4947
2018-06-30,31.4947
2018-07-01,31.4947
2018-07-02,31.4947
2018-07-03,31.4947
2018-07-04,31.4947
2018-07-05,31.4947
2018-07-06,31.4947
2018-07-07,31.4947
2018-07-08,31.4947
2018-07-09,31.4947
2018-07-10,31.4947
2018-07-11,31.4947
2018-07-12,31.4947
2018-07-13,31.4947
2018-07-14,31.4947
2018-07-15,31.4947
2018-07-16,31.4947
2018-07-17,31.4947
2018-07-18,31.4947
2018-07-19,31.4947
2018-07-20,31.4947
2018-07-21,31.4947
2018-07-22,31.4947
2018-07-23,31.4947
2018-07-24,31.4947
2018-07-25,31.4947
2018-07-26,31.4947
2018-07-27,31.4947
2018-07-28,31.4947
2018-07-29,31.4947
2018-07-30,31.4947
2018-07-31,31.4947
2018-08-01,31.4947
2018-08-02,31.4947
2018-08-03,31.4947
2018-08-04,31.4947
2018-08-05,31.4947
2018-08-06,31.4947
2018-08-07,31.4947
2018-08-08,31.4947
2018-08-09,31.4947
2018-08-10,31.4947
2018-08-11,31.4947
2018-08-12,31.4947
2018-08-13,31.4947
2018-08-14,31.4947
2018-08-15,31.4947
2018-08-16,31.4947
2018-08-17,31.4947
2018-08-18,31.4947
2018-08-19,31.4947
2018-08-20,31.4947
2018-08-21,31.4947
2018-08-22,31.4947
2018-08-23,31.4947
2018-08-24,31.4947
2018-08-25,31.4947
2018-08-26,31.4947
2018-08-27,31.4947
2018-08-28,31.4947
2018-08-29,31.4947
2018-08-30,31.4947
2018-08-31,31.4947
2018-09-01,31.4947
2018-09-02,31.4947
2018-09-03,31.4947
2018-09-04,31.4947
2018-09-05,31.4947
2018-09-06,31.4947
2018-09-07,31.4947
2018-09-08,31.4947
2018-09-09,31.4947
2018-09-10,31.4947
2018-09-11,31.4947
2018-09-12,31.4947
2018-09-13,31.4947
2018-09-14,31.4947
2018-09-15,31.4947
2018-09-16,31.4947
2018-09-17,31.4947
2018-09-18,31.4947
2018-09-19,31.4947
2018-09-20,31.4947
2018-09-21,31.4947
2018-09-22,31.4947
2018-09-23,31.4947
2018-09-24,31.4947
2018-09-25,31.4947
2018-09-26,31.4947
2018-09-27,31.4947
2018-09-28,31.4947
2018-09-29,31.4947
2018-09-30,31.4947
2018-10-01,31.4947
2018-10-02,31.4947
2018-10-03,31.4947
2018-10-04,31.4947
2018-10-05,31.4947
2018-10-06,31.4947
2018-10-07,31.4947
2018-10-08,31.4947
2018-10-09,31.4947
2018-10-10,31.4947
2018-10-11,31.4947
2018-10-12,31.4947
2018-10-13,31.4947
2018-10-14,31.4947
2018-10-15,31.4947
2018-10-16,31.4947
2018-10-17,31.4947
2018-10-18,31.4947
2018-10-19,31.4947
2018-10-20,31.4947
2018-10-21,31.4947
2018-10-22,31.4947
2018-10-23,31.4947
2018-10-24,31.4947
2018-10-25,31.4947
2018-10-26,31.4947
2018-10-27,31.4947
2018-10-28,31.4947
2018-10-29,31.4947
2018-10-30,31.4947
2018-10-31,31.4947
2018-11-01,31.4947
2018-11-02,31.4947
2018-11-03,31.4947
2018-11-04,31.4947
2018-11-05,31.4947
2018-11-06,31.4947
2018-11-07,31.4947
2018-11-08,31.4947
2018-11-09,31.4947
2018-11-10,31.4947
2018-11-11,31.4947
2018-11-12,31.4947
2018-11-13,31.4947
2018-11-14,31.4947
2018-11-15,31.4947
2018-11-16,31.4947
2018-11-17,31.4947
2018-11-18,31.4947
2018-11-19,31.4947
2018-11-20,31.4947
2018-11-21,31.4947
2018-11-22,31.4947
2018-11-23,31.4947
2018-11-24,31.4947
2018-11-25,31.4947
2018-11-26,31.4947
2018-11-27,31.4947
2018-11-28,31.4947
2018-11-29,31.4947
2018-11-30,31.4947
2018-12-01,31.4947
2018-12-02,31.4947
2018-12-03,31.4947
2018-12-04,31.4947
2018-12-05,31.4947
2018-12-06,31.4947
2018-12-07,31.4947
2018-12-08,31.4947
2018-12-09,31.4947
2018-12-10,31.4947
2018-12-11,31.4947
2018-12-12,31.4947
2018-12-13,31.4947
2018-12-14,31.4947
2018-12-15,31.4947
2018-12-16,31.4947
2018-12-17,31.4947
2018-12-18,31.4947
2018-12-19,31.4947
2018-12-20,31.4947
2018-12-21,31.4947
2018-12-22,31.4947
2018-12-23,31.4947
2018-12-24,31.4947
2018-12-25,31.4947
2018-12-26,31.4947
2018-12-27,31.4947
2018-12-28,31.4947
2018-12-29,31.4947
2018-12-30,31.4947
2018-12-31,31.4947
2019-01-01,31.4947
2019-01-02,31.4947
2019-01-03,31.4947
2019-01-04,31.4947
2019-01-05,31.4947
2019-01-06,31.4947
2019-01-07,31.4947
2019-01-08,31.4947
2019-01-09,31.4947
2019-01-10,31.4947
2019-01-11,31.4947
2019-01-12,31.4947
2019-01-13,31.4947
2019-01-14,31.4947
2019-01-15,31.4947
2019-01-16,31.4947
2019-01-17,31.4947
2019-01-18,31.4947
2019-01-19,31.4947
2019-01-20,31.4947
2019-01-21,31.4947
2019-01-22,31.4947
2019-01-23,31.4947
2019-01-24,31.4947
2019-01-25,31.4947
2019-01-26,31.4947
2019-01-27,31.4947
2019-01-28,31.4947
2019-01-29,31.4947
2019-01-30,31.4947
2019-01-31,31.4947
2019-02-01,31.4947
2019-02-02,31.4947
2019-02-03,31.4947
2019-02-04,31.4947
2019-02-05,31.4947
2019-02-06,31.4947
2019-02-07,31.4947
2019-02-08,31.4947
2019-02-09,31.4947
2019-02-10,31.4947
2019-02-11,31.4947
2019-02-12,31.4947
2019-02-13,31.4947
2019-02-14,31.4947
2019-02-15,31.4947
2019-02-16,31.4947
2019-02-17,31.4947
2019-02-18,31.4947
2019-02-19,31.4947
2019-02-20,31.4947
2019-02-21,31.4947
2019-02-22,31.4947
2019-02-23,31.4947
2019-02-24,31.4947
2019-02-25,31.4947
2019-02-26,31.4947
2019-02-27,31.4947
2019-02-28,31.4947
2019-03-01,31.4947
2019-03-02,31.4947
2019-03-03,31.4947
2019-03-04,31.4947
2019-03-05,31.4947
2019-03-06,31.4947
2019-03-07,31.4947
2019-03-08,31.4947
2019-03-09,31.4947
2019-03-10,31.4947
2019-03-11,31.4947
2019-03-12,31.4947
2019-03-13,31.4947
2019-03-14,31.4947
2019-03-15,31.4947
2019-03-16,31.4947
2019-03-17,31.4947
2019-03-18,31.4947
2019-03-19,31.4947
2019-03-20,31.4947
2019-03-21,31.4947
2019-03-22,31.4947
2019-03-23,31.4947
2019-03-24,31.4947
2019-03-25,31.4947
2019-03-26,31.4947
2019-03-27,31.4947
2019-03-28,31.4947
2019-03-29,31.4947
2019-03-30,31.4947
2019-03-31,74.8943
2019-04-01,74.8943
2019-04-02,74.8943
2019-04-03,74.8943
2019-04-04,74.8943
2019-04-05,74.8943
2019-04-06,74.8943
2019-04-07,74.8943
2019-04-08,74.8943
2019-04-09,74.8943
2019-04-10,74.8943
2019-04-11,74.8943
2019-04-12,74.8943
2019-04-13,74.8943
2019-04-14,74.8943
2019-04-15,74.8943
2019-04-16,74.8943
2019-04-17,74.8943
2019-04-18,74.8943
2019-04-19,74.8943
2019-04-20,74.8943
2019-04-21,74.8943
2019-04-22,74.8943
2019-04-23,74.8943
2019-04-24,74.8943
2019-04-25,74.8943
2019-04-26,74.8943
2019-04-27,74.8943
2019-04-28,74.8943
2019-04-29,74.8943
2019-04-30,74.8943
2019-05-01,74.8943
2019-05-02,74.8943
2019-05-03,74.8943
2019-05-04,74.8943
2019-05-05,74.8943
2019-05-06,74.8943
2019-05-07,74.8943
2019-05-08,74.8943
2019-05-09,74.8943
2019-05-10,74.8943
2019-05-11,74.8943
2019-05-12,74.8943
2019-05-13,74.8943
2019-05-14,74.8943
2019-05-15,74.8943
2019-05-16,74.8943
2019-05-17,74.8943
2019-05-18,74.8943
2019-05-19,74.8943
2019-05-20,74.8943
2019-05-21,74.8943
2019-05-22,74.8943
2019-05-23,74.8943
2019-05-24,74.8943
2019-05-25,74.8943
2019-05-26,74.8943
2019-05-27,74.8943
2019-05-28,74.8943
2019-05-29,74.8943
2019-05-30,74.8943
2019-05-31,74.8943
2019-06-01,74.8943
2019-06-02,74.8943
2019-06-03,74.8943
2019-06-04,74.8943
2019-06-05,74.8943
2019-06-06,74.8943
2019-06-07,74.8943
2019-06-08,74.8943
2019-06-09,74.8943
2019-06-10,74.8943
2019-06-11,74.8943
2019-06-12,74.8943
2019-06-13,74.8943
2019-06-14,74.8943
2019-06-15,74.8943
2019-06-16,74.8943
2019-06-17,74.8943
2019-06-18,74.8943
2019-06-19,74.8943
2019-06-20,74.8943
2019-06-21,74.8943
2019-06-22,74.8943
2019-06-23,74.8943
2019-06-24,74.8943
2019-06-25,74.8943
2019-06-26,74.8943
2019-06-27,74.8943
2019-06-28,74.8943
2019-06-29,74.8943
2019-06-30,74.8943
2019-07-01,74.8943
2019-07-02,74.8943
2019-07-03,74.8943
2019-07-04,74.8943
2019-07-05,74.8943
2019-07-06,74.8943
2019-07-07,74.8943
2019-07-08,74.8943
2019-07-09,74.8943
2019-07-10,74.8943
2019-07-11,74.8943
2019-07-12,74.8943
2019-07-13,74.8943
2019-07-14,74.8943
2019-07-15,74.8943
2019-07-16,74.8943
2019-07-17,74.8943
2019-07-18,74.8943
2019-07-19,74.8943
2019-07-20,74.8943
2019-07-21,74.8943
2019-07-22,74.8943
2019-07-23,74.8943
2019-07-24,74.8943
2019-07-25,74.8943
2019-07-26,74.8943
2019-07-27,74.8943
2019-07-28,74.8943
2019-07-29,74.8943
2019-07-30,74.8943
2019-07-31,74.8943
2019-08-01,74.8943
2019-08-02,74.8943
