,GXI GR Equity,GXI GR Equity,GXI GR Equity,GXI GR Equity,GXI GR Equity
2017-04-03,66.856,66.891,66.361,66.748,115727.0
2017-04-04,66.847,66.865,66.424,66.613,100357.0
2017-04-05,66.739,67.327,66.173,67.327,182198.0
2017-04-06,65.567,66.254,62.957,64.141,479078.0
2017-04-07,63.977,64.699,63.172,64.412,261532.0
2017-04-08,63.977,64.699,63.172,64.412,261532.0
2017-04-09,63.977,64.699,63.172,64.412,261532.0
2017-04-10,64.335,64.816,64.134,64.816,113600.0
2017-04-11,64.658,64.843,64.268,64.682,107600.0
2017-04-12,64.825,65.23,64.574,65.23,98619.0
2017-04-13,65.029,65.194,64.34,64.951,88759.0
2017-04-14,65.029,65.194,64.34,64.951,88759.0
2017-04-15,65.029,65.194,64.34,64.951,88759.0
2017-04-16,65.029,65.194,64.34,64.951,88759.0
2017-04-17,65.029,65.194,64.34,64.951,88759.0
2017-04-18,65.14,65.265,64.214,64.214,113343.0
2017-04-19,64.52,64.52,63.765,64.008,114871.0
2017-04-20,64.053,64.43,63.63,63.999,99709.0
2017-04-21,64.062,64.169,63.307,63.63,110613.0
2017-04-22,64.062,64.169,63.307,63.63,110613.0
2017-04-23,64.062,64.169,63.307,63.63,110613.0
2017-04-24,64.295,64.654,63.568,64.52,110192.0
2017-04-25,64.035,64.978,64.035,64.142,106902.0
2017-04-26,64.186,64.601,63.855,64.571,141022.0
2017-04-27,64.291,65.367,64.236,65.194,98925.0
2017-04-28,65.102,65.823,65.093,65.659,150403.0
2017-04-29,65.102,65.823,65.093,65.659,150403.0
2017-04-30,65.102,65.823,65.093,65.659,150403.0
2017-05-01,65.102,65.823,65.093,65.659,150403.0
2017-05-02,65.777,66.506,65.367,66.051,82669.0
2017-05-03,65.932,66.251,65.64,65.896,95596.0
2017-05-04,65.905,66.178,65.649,65.977,101760.0
2017-05-05,65.969,66.598,65.895,66.078,102931.0
2017-05-06,65.969,66.598,65.895,66.078,102931.0
2017-05-07,65.969,66.598,65.895,66.078,102931.0
2017-05-08,66.078,66.744,65.841,66.452,127315.0
2017-05-09,66.488,67.692,66.461,67.628,87425.0
2017-05-10,67.537,68.075,67.099,67.637,91884.0
2017-05-11,67.646,67.965,67.236,67.245,100887.0
2017-05-12,67.436,68.084,67.218,67.838,71147.0
2017-05-13,67.436,68.084,67.218,67.838,71147.0
2017-05-14,67.436,68.084,67.218,67.838,71147.0
2017-05-15,67.892,68.239,67.5,67.828,77484.0
2017-05-16,67.883,68.129,67.657,68.129,51052.0
2017-05-17,68.056,68.321,67.181,67.263,112055.0
2017-05-18,67.245,67.3,66.525,67.044,113367.0
2017-05-19,67.245,67.901,66.908,67.591,76655.0
2017-05-20,67.245,67.901,66.908,67.591,76655.0
2017-05-21,67.245,67.901,66.908,67.591,76655.0
2017-05-22,67.664,68.084,67.464,67.792,63727.0
2017-05-23,67.664,68.321,67.619,67.91,71521.0
2017-05-24,67.929,69.014,67.865,69.014,88972.0
2017-05-25,69.032,69.479,68.813,69.196,80805.0
2017-05-26,69.132,69.378,68.804,68.922,65441.0
2017-05-27,69.132,69.378,68.804,68.922,65441.0
2017-05-28,69.132,69.378,68.804,68.922,65441.0
2017-05-29,69.132,69.214,68.849,69.196,38070.0
2017-05-30,69.059,69.542,68.904,69.187,93886.0
2017-05-31,69.059,69.515,68.922,69.429,95154.0
2017-06-01,69.488,70.454,69.406,70.399,81882.0
2017-06-02,70.5,71.338,70.472,71.192,78786.0
2017-06-03,70.5,71.338,70.472,71.192,78786.0
2017-06-04,70.5,71.338,70.472,71.192,78786.0
2017-06-05,71.101,71.101,70.928,70.928,78786.0
2017-06-06,70.983,72.651,70.563,70.6,86231.0
2017-06-07,70.618,71.001,70.518,70.873,65471.0
2017-06-08,70.782,71.101,70.518,70.518,84187.0
2017-06-09,70.573,71.183,70.044,70.162,115920.0
2017-06-10,70.573,71.183,70.044,70.162,115920.0
2017-06-11,70.573,71.183,70.044,70.162,115920.0
2017-06-12,70.199,70.281,67.737,67.828,197308.0
2017-06-13,68.166,68.284,67.445,67.473,113661.0
2017-06-14,67.491,67.491,65.868,66.516,189385.0
2017-06-15,66.57,66.57,65.212,65.531,140161.0
2017-06-16,65.501,66.552,65.321,66.251,191037.0
2017-06-17,65.501,66.552,65.321,66.251,191037.0
2017-06-18,65.501,66.552,65.321,66.251,191037.0
2017-06-19,66.461,67.117,66.224,66.753,88161.0
2017-06-20,67.072,67.172,66.525,66.844,85396.0
2017-06-21,66.57,66.789,66.005,66.105,87384.0
2017-06-22,66.105,66.68,66.032,66.68,60665.0
2017-06-23,66.434,66.68,65.85,66.497,95542.0
2017-06-24,66.434,66.68,65.85,66.497,95542.0
2017-06-25,66.434,66.68,65.85,66.497,95542.0
2017-06-26,66.506,66.807,65.759,66.206,84725.0
2017-06-27,66.279,66.279,64.674,64.845,84128.0
2017-06-28,64.58,65.303,64.264,64.938,113193.0
2017-06-29,65.13,65.157,63.416,63.611,124536.0
2017-06-30,63.917,64.638,63.316,64.209,154121.0
2017-07-01,63.917,64.638,63.316,64.209,154121.0
2017-07-02,63.917,64.638,63.316,64.209,154121.0
2017-07-03,64.072,64.729,63.872,64.236,94281.0
2017-07-04,64.309,64.309,63.781,64.182,91880.0
2017-07-05,63.835,64.528,63.726,64.346,104312.0
2017-07-06,64.2,64.51,63.525,63.863,97764.0
2017-07-07,63.899,64.373,63.662,64.273,97560.0
2017-07-08,63.899,64.373,63.662,64.273,97560.0
2017-07-09,63.899,64.373,63.662,64.273,97560.0
2017-07-10,64.3,64.61,63.954,64.118,61861.0
2017-07-11,64.023,64.41,63.653,63.981,58277.0
2017-07-12,63.735,64.647,63.723,64.337,162624.0
2017-07-13,63.334,63.926,62.249,63.553,416633.0
2017-07-14,63.754,64.865,63.516,64.207,144470.0
2017-07-15,63.754,64.865,63.516,64.207,144470.0
2017-07-16,63.754,64.865,63.516,64.207,144470.0
2017-07-17,64.454,65.44,63.835,65.358,174397.0
2017-07-18,65.13,65.358,64.592,64.865,93353.0
2017-07-19,64.802,64.993,64.282,64.607,112678.0
2017-07-20,64.838,65.039,64.081,64.355,94668.0
2017-07-21,64.41,64.473,63.051,63.516,119793.0
2017-07-22,64.41,64.473,63.051,63.516,119793.0
2017-07-23,64.41,64.473,63.051,63.516,119793.0
2017-07-24,63.414,63.58,62.586,63.116,97437.0
2017-07-25,63.197,63.817,62.933,63.534,103177.0
2017-07-26,63.589,64.209,63.452,64.154,76401.0
2017-07-27,63.963,64.391,63.626,64.018,126693.0
2017-07-28,63.835,64.036,63.024,63.243,69039.0
2017-07-29,63.835,64.036,63.024,63.243,69039.0
2017-07-30,63.835,64.036,63.024,63.243,69039.0
2017-07-31,63.316,63.808,63.188,63.607,102819.0
2017-08-01,63.826,63.826,62.905,63.17,56807.0
2017-08-02,63.27,63.726,63.051,63.461,76389.0
2017-08-03,63.27,63.516,62.978,63.224,77059.0
2017-08-04,63.243,64.437,63.124,64.382,89480.0
2017-08-05,63.243,64.437,63.124,64.382,89480.0
2017-08-06,63.243,64.437,63.124,64.382,89480.0
2017-08-07,64.255,64.72,63.717,63.717,82939.0
2017-08-08,63.872,63.999,63.172,63.172,59620.0
2017-08-09,63.115,63.115,62.076,62.605,95914.0
2017-08-10,62.677,63.024,62.358,62.559,89916.0
2017-08-11,62.44,63.17,62.258,62.869,120613.0
2017-08-12,62.44,63.17,62.258,62.869,120613.0
2017-08-13,62.44,63.17,62.258,62.869,120613.0
2017-08-14,62.878,63.507,62.878,63.261,62028.0
2017-08-15,63.192,63.525,62.978,63.051,49662.0
2017-08-16,63.033,63.544,63.033,63.334,47769.0
2017-08-17,63.133,63.945,63.088,63.407,71638.0
2017-08-18,63.197,63.307,62.75,63.024,93837.0
2017-08-19,63.197,63.307,62.75,63.024,93837.0
2017-08-20,63.197,63.307,62.75,63.024,93837.0
2017-08-21,63.106,63.234,62.779,63.133,63349.0
2017-08-22,63.307,64.2,63.079,64.081,50442.0
2017-08-23,64.018,64.3,63.653,63.817,47373.0
2017-08-24,63.936,64.328,63.718,63.999,47281.0
2017-08-25,63.972,64.318,63.89,63.99,41020.0
2017-08-26,63.972,64.318,63.89,63.99,41020.0
2017-08-27,63.972,64.318,63.89,63.99,41020.0
2017-08-28,63.954,63.954,63.179,63.179,45339.0
2017-08-29,63.115,63.121,60.881,61.283,158613.0
2017-08-30,61.538,61.659,59.067,60.006,206975.0
2017-08-31,60.134,60.426,58.921,60.17,207136.0
2017-09-01,60.371,60.854,59.14,59.395,194316.0
2017-09-02,60.371,60.854,59.14,59.395,194316.0
2017-09-03,60.371,60.854,59.14,59.395,194316.0
2017-09-04,59.14,59.144,54.81,56.727,409691.0
2017-09-05,56.651,56.651,54.345,55.594,419824.0
2017-09-06,55.712,56.515,55.083,56.168,241161.0
2017-09-07,55.922,57.08,55.858,57.08,162643.0
2017-09-08,56.693,57.672,56.688,57.672,168353.0
2017-09-09,56.693,57.672,56.688,57.672,168353.0
2017-09-10,56.693,57.672,56.688,57.672,168353.0
2017-09-11,57.937,58.402,57.472,58.329,189925.0
2017-09-12,58.301,58.611,57.654,58.119,130994.0
2017-09-13,58.01,58.411,57.262,57.8,134086.0
2017-09-14,57.563,57.618,57.189,57.59,153767.0
2017-09-15,57.59,58.046,57.116,57.982,167125.0
2017-09-16,57.59,58.046,57.116,57.982,167125.0
2017-09-17,57.59,58.046,57.116,57.982,167125.0
2017-09-18,58.101,58.447,57.814,58.064,111341.0
2017-09-19,58.101,58.858,57.898,58.474,104863.0
2017-09-20,58.243,59.496,58.074,59.496,77931.0
2017-09-21,59.213,59.842,58.101,58.183,180021.0
2017-09-22,58.119,59.286,57.919,58.52,113905.0
2017-09-23,58.119,59.286,57.919,58.52,113905.0
2017-09-24,58.119,59.286,57.919,58.52,113905.0
2017-09-25,58.347,59.04,58.347,58.757,49658.0
2017-09-26,58.666,59.076,58.52,58.775,78815.0
2017-09-27,58.766,59.204,58.347,59.177,71814.0
2017-09-28,59.085,59.733,58.019,59.095,285030.0
2017-09-29,59.085,59.842,58.712,59.705,164411.0
2017-09-30,59.085,59.842,58.712,59.705,164411.0
2017-10-01,59.085,59.842,58.712,59.705,164411.0
2017-10-02,59.751,61.082,59.751,60.735,119252.0
2017-10-03,60.608,60.663,60.608,60.663,119252.0
2017-10-04,60.991,63.443,60.644,60.836,235450.0
2017-10-05,60.772,60.772,59.423,59.596,168622.0
2017-10-06,59.587,59.979,59.405,59.632,172246.0
2017-10-07,59.587,59.979,59.405,59.632,172246.0
2017-10-08,59.587,59.979,59.405,59.632,172246.0
2017-10-09,59.769,60.116,58.94,58.967,147138.0
2017-10-10,59.104,59.332,58.73,59.031,228857.0
2017-10-11,59.013,63.452,58.347,59.466,396327.0
2017-10-12,59.897,59.952,58.256,58.411,168112.0
2017-10-13,58.93,59.979,57.681,59.56,244816.0
2017-10-14,58.93,59.979,57.681,59.56,244816.0
2017-10-15,58.93,59.979,57.681,59.56,244816.0
2017-10-16,59.295,61.438,59.276,60.736,178142.0
2017-10-17,60.672,61.483,60.571,61.091,139209.0
2017-10-18,61.055,62.039,60.964,61.893,98226.0
2017-10-19,61.825,61.839,60.726,60.785,117794.0
2017-10-20,61.055,61.1,60.581,60.635,134303.0
2017-10-21,61.055,61.1,60.581,60.635,134303.0
2017-10-22,61.055,61.1,60.581,60.635,134303.0
2017-10-23,60.699,61.091,60.344,60.599,105295.0
2017-10-24,60.644,61.091,60.453,60.672,99578.0
2017-10-25,60.654,60.763,60.216,60.436,88415.0
2017-10-26,60.471,61.091,59.842,61.062,106351.0
2017-10-27,60.945,61.948,60.945,61.82,119247.0
2017-10-28,60.945,61.948,60.945,61.82,119247.0
2017-10-29,60.945,61.948,60.945,61.82,119247.0
2017-10-30,61.793,62.65,61.583,62.212,89725.0
2017-10-31,62.048,62.048,61.966,61.966,89725.0
2017-11-01,62.194,62.896,61.775,62.55,110497.0
2017-11-02,62.431,62.896,60.526,60.781,117679.0
2017-11-03,60.799,60.814,59.632,60.225,165960.0
2017-11-04,60.799,60.814,59.632,60.225,165960.0
2017-11-05,60.799,60.814,59.632,60.225,165960.0
2017-11-06,59.961,61.082,59.632,60.79,96897.0
2017-11-07,60.936,61.055,59.961,60.006,90790.0
2017-11-08,60.107,61.091,59.897,60.936,89091.0
2017-11-09,60.936,61.273,60.289,60.289,104057.0
2017-11-10,60.417,60.654,60.097,60.097,87373.0
2017-11-11,60.417,60.654,60.097,60.097,87373.0
2017-11-12,60.417,60.654,60.097,60.097,87373.0
2017-11-13,60.189,60.508,59.806,60.508,88848.0
2017-11-14,60.398,60.781,60.061,60.608,68745.0
2017-11-15,60.344,60.535,59.441,59.707,91394.0
2017-11-16,60.088,60.69,59.386,60.362,122568.0
2017-11-17,60.18,60.526,59.833,59.933,59176.0
2017-11-18,60.18,60.526,59.833,59.933,59176.0
2017-11-19,60.18,60.526,59.833,59.933,59176.0
2017-11-20,59.441,60.116,58.789,59.126,105777.0
2017-11-21,59.259,59.961,59.031,59.815,84201.0
2017-11-22,59.751,60.353,59.496,60.079,87768.0
2017-11-23,59.933,60.152,59.55,60.152,45647.0
2017-11-24,60.015,60.489,59.888,60.38,74784.0
2017-11-25,60.015,60.489,59.888,60.38,74784.0
2017-11-26,60.015,60.489,59.888,60.38,74784.0
2017-11-27,60.243,60.535,60.052,60.271,87498.0
2017-11-28,60.243,60.644,60.07,60.599,80799.0
2017-11-29,60.608,61.319,60.417,60.881,110440.0
2017-11-30,60.809,61.146,60.517,61.137,147503.0
2017-12-01,61.083,61.675,60.289,60.608,99177.0
2017-12-02,61.083,61.675,60.289,60.608,99177.0
2017-12-03,61.083,61.675,60.289,60.608,99177.0
2017-12-04,60.918,61.748,60.28,61.358,120226.0
2017-12-05,61.365,62.522,61.237,62.377,200428.0
2017-12-06,61.939,62.641,61.766,62.504,136531.0
2017-12-07,62.53,62.769,62.304,62.532,80248.0
2017-12-08,62.769,63.443,62.532,63.197,108390.0
2017-12-09,62.769,63.443,62.532,63.197,108390.0
2017-12-10,62.769,63.443,62.532,63.197,108390.0
2017-12-11,63.297,63.68,63.006,63.361,102255.0
2017-12-12,63.523,63.771,62.887,63.352,107710.0
2017-12-13,63.425,63.425,62.814,63.179,83422.0
2017-12-14,62.696,63.215,62.477,62.741,109254.0
2017-12-15,62.659,63.544,62.468,63.407,205686.0
2017-12-16,62.659,63.544,62.468,63.407,205686.0
2017-12-17,62.659,63.544,62.468,63.407,205686.0
2017-12-18,63.416,64.957,63.407,64.592,147676.0
2017-12-19,64.729,64.984,62.723,63.034,203348.0
2017-12-20,63.106,63.243,62.331,62.504,161959.0
2017-12-21,62.276,62.632,61.921,62.231,100960.0
2017-12-22,62.021,62.231,61.702,61.83,60468.0
2017-12-23,62.021,62.231,61.702,61.83,60468.0
2017-12-24,62.021,62.231,61.702,61.83,60468.0
2017-12-25,62.021,62.231,61.702,61.83,60468.0
2017-12-26,62.021,62.231,61.702,61.83,60468.0
2017-12-27,61.857,62.778,61.665,62.468,77015.0
2017-12-28,62.44,62.677,62.003,62.495,66849.0
2017-12-29,62.459,63.68,62.404,63.015,51712.0
2017-12-30,62.459,63.68,62.404,63.015,51712.0
2017-12-31,62.459,63.68,62.404,63.015,51712.0
2018-01-01,62.459,63.68,62.404,63.015,51712.0
2018-01-02,63.27,63.361,62.404,63.179,69109.0
2018-01-03,63.088,64.364,63.088,63.771,104806.0
2018-01-04,63.771,65.002,63.726,64.546,167559.0
2018-01-05,64.729,65.914,64.638,65.686,166527.0
2018-01-06,64.729,65.914,64.638,65.686,166527.0
2018-01-07,64.729,65.914,64.638,65.686,166527.0
2018-01-08,66.005,67.418,65.868,65.914,139823.0
2018-01-09,65.959,66.734,65.959,66.142,85836.0
2018-01-10,65.959,66.096,64.273,64.638,120299.0
2018-01-11,64.911,65.458,64.182,65.23,152600.0
2018-01-12,65.276,65.64,64.82,65.321,82564.0
2018-01-13,65.276,65.64,64.82,65.321,82564.0
2018-01-14,65.276,65.64,64.82,65.321,82564.0
2018-01-15,65.458,65.595,64.865,65.185,57004.0
2018-01-16,65.412,66.187,65.23,65.823,92550.0
2018-01-17,65.367,65.959,65.139,65.595,95063.0
2018-01-18,65.595,65.777,64.546,64.865,109908.0
2018-01-19,64.683,65.595,64.638,65.139,105744.0
2018-01-20,64.683,65.595,64.638,65.139,105744.0
2018-01-21,64.683,65.595,64.638,65.139,105744.0
2018-01-22,65.367,66.187,65.23,66.096,69095.0
2018-01-23,66.461,68.375,65.595,67.965,101552.0
2018-01-24,67.783,68.239,65.914,66.005,81137.0
2018-01-25,65.868,66.552,65.686,65.823,92795.0
2018-01-26,65.868,65.959,65.458,65.64,97711.0
2018-01-27,65.868,65.959,65.458,65.64,97711.0
2018-01-28,65.868,65.959,65.458,65.64,97711.0
2018-01-29,65.64,65.777,65.458,65.686,71363.0
2018-01-30,65.64,65.868,63.817,63.999,106241.0
2018-01-31,63.908,64.865,63.316,64.091,106467.0
2018-02-01,64.318,64.592,63.452,63.589,86571.0
2018-02-02,63.635,63.817,62.404,63.088,158903.0
2018-02-03,63.635,63.817,62.404,63.088,158903.0
2018-02-04,63.635,63.817,62.404,63.088,158903.0
2018-02-05,62.997,62.997,61.036,61.082,106051.0
2018-02-06,58.94,59.897,58.301,58.848,428818.0
2018-02-07,59.487,60.717,59.122,60.489,238906.0
2018-02-08,60.125,60.9,59.76,59.942,116079.0
2018-02-09,59.623,60.034,58.301,58.347,140270.0
2018-02-10,59.623,60.034,58.301,58.347,140270.0
2018-02-11,59.623,60.034,58.301,58.347,140270.0
2018-02-12,59.806,60.307,58.985,59.988,88301.0
2018-02-13,59.897,60.125,59.578,59.76,64906.0
2018-02-14,59.851,62.085,59.715,61.72,136339.0
2018-02-15,61.948,62.45,61.173,62.45,105609.0
2018-02-16,62.541,63.361,62.404,63.316,79015.0
2018-02-17,62.541,63.361,62.404,63.316,79015.0
2018-02-18,62.541,63.361,62.404,63.316,79015.0
2018-02-19,62.541,63.498,60.444,61.31,228165.0
2018-02-20,61.538,61.811,60.945,61.356,143835.0
2018-02-21,61.173,61.356,60.535,60.626,140305.0
2018-02-22,60.626,60.626,56.66,57.025,344646.0
2018-02-23,57.299,57.299,55.247,55.612,275962.0
2018-02-24,57.299,57.299,55.247,55.612,275962.0
2018-02-25,57.299,57.299,55.247,55.612,275962.0
2018-02-26,55.885,57.663,55.749,56.843,145791.0
2018-02-27,56.752,57.846,56.341,57.709,106757.0
2018-02-28,57.481,58.119,57.299,57.527,120111.0
2018-03-01,57.071,58.757,57.071,58.256,115995.0
2018-03-02,58.074,58.301,56.752,57.435,113375.0
2018-03-03,58.074,58.301,56.752,57.435,113375.0
2018-03-04,58.074,58.301,56.752,57.435,113375.0
2018-03-05,57.207,58.165,56.66,57.937,87594.0
2018-03-06,58.074,58.803,57.937,58.347,57913.0
2018-03-07,57.572,59.304,57.435,59.122,120027.0
2018-03-08,59.122,60.17,58.894,59.669,88955.0
2018-03-09,59.806,61.447,59.669,61.082,86762.0
2018-03-10,59.806,61.447,59.669,61.082,86762.0
2018-03-11,59.806,61.447,59.669,61.082,86762.0
2018-03-12,61.675,61.948,60.489,61.082,61290.0
2018-03-13,61.264,62.358,60.262,60.398,153799.0
2018-03-14,60.535,61.629,60.307,60.945,106771.0
2018-03-15,60.991,61.583,60.763,60.945,77502.0
2018-03-16,61.128,61.128,59.851,60.9,145688.0
2018-03-17,61.128,61.128,59.851,60.9,145688.0
2018-03-18,61.128,61.128,59.851,60.9,145688.0
2018-03-19,60.672,61.082,60.216,60.809,83514.0
2018-03-20,60.717,61.401,60.216,60.262,97375.0
2018-03-21,60.307,61.31,60.216,61.128,87617.0
2018-03-22,61.036,61.036,59.988,60.444,54175.0
2018-03-23,60.079,60.398,58.94,59.897,51899.0
2018-03-24,60.079,60.398,58.94,59.897,51899.0
2018-03-25,60.079,60.398,58.94,59.897,51899.0
2018-03-26,60.079,61.036,59.532,60.034,59388.0
2018-03-27,60.398,62.45,60.307,61.948,77202.0
2018-03-28,61.492,61.583,59.623,60.854,95881.0
2018-03-29,60.854,61.264,60.489,60.763,64072.0
2018-03-30,60.854,61.264,60.489,60.763,64072.0
2018-03-31,60.854,61.264,60.489,60.763,64072.0
2018-04-01,60.854,61.264,60.489,60.763,64072.0
2018-04-02,60.854,61.264,60.489,60.763,64072.0
2018-04-03,60.444,60.581,59.076,59.259,137122.0
2018-04-04,59.35,60.216,58.575,58.848,112507.0
2018-04-05,59.304,60.307,59.122,60.034,79844.0
2018-04-06,59.578,60.991,59.487,60.581,92212.0
2018-04-07,59.578,60.991,59.487,60.581,92212.0
2018-04-08,59.578,60.991,59.487,60.581,92212.0
2018-04-09,60.626,61.675,60.626,61.082,77093.0
2018-04-10,61.492,61.811,61.356,61.811,83948.0
2018-04-11,61.675,62.45,61.538,61.629,108312.0
2018-04-12,61.538,61.538,58.393,59.532,197890.0
2018-04-13,59.715,61.31,59.578,60.763,125128.0
2018-04-14,59.715,61.31,59.578,60.763,125128.0
2018-04-15,59.715,61.31,59.578,60.763,125128.0
2018-04-16,60.809,61.447,60.216,60.9,102980.0
2018-04-17,60.945,61.264,60.581,61.036,82029.0
2018-04-18,61.036,61.31,60.763,60.991,82361.0
2018-04-19,61.036,61.356,60.763,61.128,60465.0
2018-04-20,61.173,62.404,61.036,61.948,86741.0
2018-04-21,61.173,62.404,61.036,61.948,86741.0
2018-04-22,61.173,62.404,61.036,61.948,86741.0
2018-04-23,61.948,62.039,61.629,61.811,49836.0
2018-04-24,61.857,61.857,60.809,60.809,49270.0
2018-04-25,61.036,61.538,60.672,61.264,61143.0
2018-04-26,61.496,63.164,61.172,63.072,72148.0
2018-04-27,63.118,63.906,63.072,63.442,86332.0
2018-04-28,63.118,63.906,63.072,63.442,86332.0
2018-04-29,63.118,63.906,63.072,63.442,86332.0
2018-04-30,63.628,63.906,62.562,62.655,94698.0
2018-05-01,63.628,63.906,62.562,62.655,94698.0
2018-05-02,62.562,63.489,62.469,63.072,99179.0
2018-05-03,62.886,63.118,62.191,62.191,78126.0
2018-05-04,62.655,62.84,61.959,61.959,82544.0
2018-05-05,62.655,62.84,61.959,61.959,82544.0
2018-05-06,62.655,62.84,61.959,61.959,82544.0
2018-05-07,62.145,62.701,61.867,62.423,52023.0
2018-05-08,62.284,62.469,61.681,62.145,101743.0
2018-05-09,62.284,62.423,61.913,62.238,62627.0
2018-05-10,62.284,62.423,61.728,62.238,49833.0
2018-05-11,62.284,62.284,61.681,61.82,51926.0
2018-05-12,62.284,62.284,61.681,61.82,51926.0
2018-05-13,62.284,62.284,61.681,61.82,51926.0
2018-05-14,61.959,62.469,61.635,62.052,61988.0
2018-05-15,61.82,62.099,61.403,61.635,61232.0
2018-05-16,61.82,61.82,61.264,61.264,68474.0
2018-05-17,61.403,61.496,60.94,61.311,79662.0
2018-05-18,61.172,61.82,61.172,61.82,66300.0
2018-05-19,61.172,61.82,61.172,61.82,66300.0
2018-05-20,61.172,61.82,61.172,61.82,66300.0
2018-05-21,61.681,61.681,61.681,61.681,66300.0
2018-05-22,61.403,62.377,61.264,61.728,60293.0
2018-05-23,61.542,62.377,61.542,62.006,94180.0
2018-05-24,61.82,64.091,61.728,62.84,113733.0
2018-05-25,63.211,63.535,62.84,63.118,57937.0
2018-05-26,63.211,63.535,62.84,63.118,57937.0
2018-05-27,63.211,63.535,62.84,63.118,57937.0
2018-05-28,63.211,63.581,63.118,63.164,20573.0
2018-05-29,63.211,63.211,62.052,62.886,81103.0
2018-05-30,62.886,63.303,62.794,63.257,61002.0
2018-05-31,63.211,63.211,61.681,61.681,132799.0
2018-06-01,61.728,62.701,61.403,62.469,90766.0
2018-06-02,61.728,62.701,61.403,62.469,90766.0
2018-06-03,61.728,62.701,61.403,62.469,90766.0
2018-06-04,62.469,62.84,62.238,62.701,63994.0
2018-06-05,62.608,63.535,62.608,62.933,76584.0
2018-06-06,63.025,64.23,62.84,63.86,124042.0
2018-06-07,63.86,63.999,63.025,63.072,70154.0
2018-06-08,62.84,63.442,62.655,63.072,55920.0
2018-06-09,62.84,63.442,62.655,63.072,55920.0
2018-06-10,62.84,63.442,62.655,63.072,55920.0
2018-06-11,62.886,63.257,62.423,62.84,65460.0
2018-06-12,62.701,63.303,62.701,62.979,51697.0
2018-06-13,62.933,63.35,62.701,62.701,84529.0
2018-06-14,62.701,63.86,62.469,63.489,139853.0
2018-06-15,63.442,64.277,62.794,62.794,147512.0
2018-06-16,63.442,64.277,62.794,62.794,147512.0
2018-06-17,63.442,64.277,62.794,62.794,147512.0
2018-06-18,62.886,63.767,62.191,63.767,86764.0
2018-06-19,63.674,66.964,63.674,66.547,299842.0
2018-06-20,66.733,66.918,65.435,66.547,159066.0
2018-06-21,66.733,68.216,66.038,67.15,168104.0
2018-06-22,67.196,67.891,66.872,67.799,101355.0
2018-06-23,67.196,67.891,66.872,67.799,101355.0
2018-06-24,67.196,67.891,66.872,67.799,101355.0
2018-06-25,67.474,68.169,67.335,67.335,88062.0
2018-06-26,67.428,67.938,66.594,66.64,92800.0
2018-06-27,66.547,66.547,63.118,63.628,265340.0
2018-06-28,63.489,63.674,62.377,63.211,166307.0
2018-06-29,63.674,64.601,63.35,64.416,109287.0
2018-06-30,63.674,64.601,63.35,64.416,109287.0
2018-07-01,63.674,64.601,63.35,64.416,109287.0
2018-07-02,64.277,64.369,63.257,63.396,79341.0
2018-07-03,63.535,64.601,63.303,64.369,91245.0
2018-07-04,64.184,64.184,63.118,63.303,83187.0
2018-07-05,63.257,64.045,63.164,63.86,85396.0
2018-07-06,63.813,65.018,63.767,64.416,112446.0
2018-07-07,63.813,65.018,63.767,64.416,112446.0
2018-07-08,63.813,65.018,63.767,64.416,112446.0
2018-07-09,64.369,65.064,63.906,64.508,86776.0
2018-07-10,64.462,65.018,63.813,64.879,99135.0
2018-07-11,64.786,65.991,63.906,65.991,100969.0
2018-07-12,64.555,73.128,63.535,69.977,723489.0
2018-07-13,69.93,70.625,69.143,69.884,258890.0
2018-07-14,69.93,70.625,69.143,69.884,258890.0
2018-07-15,69.93,70.625,69.143,69.884,258890.0
2018-07-16,69.791,70.579,68.401,70.162,229020.0
2018-07-17,70.162,70.162,68.077,69.235,147718.0
2018-07-18,69.282,69.884,68.03,68.123,115147.0
2018-07-19,68.169,68.308,66.825,67.289,169987.0
2018-07-20,67.428,69.235,67.196,68.401,193949.0
2018-07-21,67.428,69.235,67.196,68.401,193949.0
2018-07-22,67.428,69.235,67.196,68.401,193949.0
2018-07-23,68.54,68.818,68.077,68.262,77784.0
2018-07-24,68.216,68.262,67.521,67.613,112344.0
2018-07-25,67.752,68.725,67.567,68.725,70390.0
2018-07-26,69.606,69.838,65.945,67.938,118239.0
2018-07-27,68.03,68.864,67.799,67.984,79056.0
2018-07-28,68.03,68.864,67.799,67.984,79056.0
2018-07-29,68.03,68.864,67.799,67.984,79056.0
2018-07-30,68.03,68.262,67.196,67.289,41677.0
2018-07-31,67.613,67.752,67.057,67.242,78384.0
2018-08-01,67.428,68.401,67.382,67.66,70709.0
2018-08-02,67.66,68.494,67.382,68.494,58854.0
2018-08-03,68.308,69.096,67.891,69.003,91652.0
2018-08-04,68.308,69.096,67.891,69.003,91652.0
2018-08-05,68.308,69.096,67.891,69.003,91652.0
2018-08-06,69.05,69.096,68.169,68.494,52563.0
2018-08-07,68.679,68.911,68.169,68.262,45867.0
2018-08-08,68.494,68.679,67.521,67.521,96504.0
2018-08-09,67.752,68.03,67.335,67.66,74321.0
2018-08-10,67.752,68.077,67.382,67.799,59676.0
2018-08-11,67.752,68.077,67.382,67.799,59676.0
2018-08-12,67.752,68.077,67.382,67.799,59676.0
2018-08-13,67.752,68.169,67.382,67.521,43690.0
