,VOW GR Equity,VOW GR Equity,VOW GR Equity,VOW GR Equity,VOW GR Equity
2013-04-03,99.09,100.262,98.574,99.559,85635.0
2013-04-04,99.492,100.295,98.354,98.695,61917.0
2013-04-05,98.822,99.157,96.68,97.871,74185.0
2013-04-06,98.822,99.157,96.68,97.871,74185.0
2013-04-07,98.822,99.157,96.68,97.871,74185.0
2013-04-08,98.086,98.822,97.048,98.554,72489.0
2013-04-09,98.521,99.257,95.475,96.747,122319.0
2013-04-10,96.747,97.45,95.977,96.546,112955.0
2013-04-11,96.512,97.584,95.709,97.189,116364.0
2013-04-12,97.081,97.751,93.332,94.135,144656.0
2013-04-13,97.081,97.751,93.332,94.135,144656.0
2013-04-14,97.081,97.751,93.332,94.135,144656.0
2013-04-15,94.169,94.604,91.725,92.361,96455.0
2013-04-16,92.529,94.002,91.725,93.399,105319.0
2013-04-17,93.198,94.069,89.683,90.52,174784.0
2013-04-18,90.52,90.554,87.909,88.445,150427.0
2013-04-19,88.712,91.223,88.712,91.223,100013.0
2013-04-20,88.712,91.223,88.712,91.223,100013.0
2013-04-21,88.712,91.223,88.712,91.223,100013.0
2013-04-22,90.855,93.064,90.453,91.993,146892.0
2013-04-23,91.993,94.738,90.051,94.33,146771.0
2013-04-24,94.403,97.584,93.868,97.048,151200.0
2013-04-25,97.048,98.755,95.742,98.755,139958.0
2013-04-26,99.098,99.475,96.869,97.727,126457.0
2013-04-27,99.098,99.475,96.869,97.727,126457.0
2013-04-28,99.098,99.475,96.869,97.727,126457.0
2013-04-29,97.692,100.984,97.521,100.162,127208.0
2013-04-30,100.422,102.047,100.23,101.204,109119.0
2013-05-01,100.422,102.047,100.23,101.204,109119.0
2013-05-02,101.396,101.396,99.098,100.23,125090.0
2013-05-03,100.127,104.07,100.113,103.864,118918.0
2013-05-04,100.127,104.07,100.113,103.864,118918.0
2013-05-05,100.127,104.07,100.113,103.864,118918.0
2013-05-06,103.556,104.31,103.041,103.672,71509.0
2013-05-07,103.419,104.173,102.349,102.349,136022.0
2013-05-08,102.63,104.345,102.287,103.453,143987.0
2013-05-09,103.179,104.379,102.87,103.432,65349.0
2013-05-10,103.899,105.305,102.904,103.23,68207.0
2013-05-11,103.899,105.305,102.904,103.23,68207.0
2013-05-12,103.899,105.305,102.904,103.23,68207.0
2013-05-13,103.316,103.384,101.498,103.11,87524.0
2013-05-14,103.282,105.03,102.184,104.934,112890.0
2013-05-15,105.065,106.333,104.715,106.23,74409.0
2013-05-16,106.059,106.608,105.287,105.905,82530.0
2013-05-17,106.059,110.071,105.613,109.797,127602.0
2013-05-18,106.059,110.071,105.613,109.797,127602.0
2013-05-19,106.059,110.071,105.613,109.797,127602.0
2013-05-20,109.728,115.557,109.728,114.94,204788.0
2013-05-21,115.536,115.537,112.643,113.377,146299.0
2013-05-22,113.157,116.14,113.157,115.386,119461.0
2013-05-23,115.214,115.214,110.174,112.574,155129.0
2013-05-24,112.128,113.534,111.545,112.471,126481.0
2013-05-25,112.128,113.534,111.545,112.471,126481.0
2013-05-26,112.128,113.534,111.545,112.471,126481.0
2013-05-27,112.403,113.157,111.271,112.128,83273.0
2013-05-28,112.163,113.157,111.34,111.854,119616.0
2013-05-29,111.923,112.368,110.757,111.443,88994.0
2013-05-30,111.305,113.088,110.414,112.711,51565.0
2013-05-31,112.677,113.843,111.991,113.294,99429.0
2013-06-01,112.677,113.843,111.991,113.294,99429.0
2013-06-02,112.677,113.843,111.991,113.294,99429.0
2013-06-03,113.123,113.809,111.168,111.785,83140.0
2013-06-04,111.58,113.26,110.002,110.434,86061.0
2013-06-05,110.791,111.168,109.728,110.345,69914.0
2013-06-06,110.414,110.962,107.876,107.876,58478.0
2013-06-07,108.768,111.82,107.533,111.1,73264.0
2013-06-08,108.768,111.82,107.533,111.1,73264.0
2013-06-09,108.768,111.82,107.533,111.1,73264.0
2013-06-10,112.128,113.534,111.34,112.403,96730.0
2013-06-11,112.403,112.471,108.631,108.631,90030.0
2013-06-12,108.699,108.699,105.888,106.025,141347.0
2013-06-13,105.545,105.613,104.002,105.613,69104.0
2013-06-14,105.339,106.916,105.339,105.613,44586.0
2013-06-15,105.339,106.916,105.339,105.613,44586.0
2013-06-16,105.339,106.916,105.339,105.613,44586.0
2013-06-17,106.436,108.699,105.874,107.328,69601.0
2013-06-18,107.671,108.048,105.75,107.019,73298.0
2013-06-19,107.088,107.328,105.202,105.819,89315.0
2013-06-20,105.27,105.27,100.401,101.622,166627.0
2013-06-21,101.293,102.294,99.098,99.784,87782.0
2013-06-22,101.293,102.294,99.098,99.784,87782.0
2013-06-23,101.293,102.294,99.098,99.784,87782.0
2013-06-24,99.187,100.127,97.418,97.778,90943.0
2013-06-25,97.555,101.841,97.459,101.841,90160.0
2013-06-26,101.498,102.836,100.95,101.979,77821.0
2013-06-27,101.979,104.036,101.917,102.939,67619.0
2013-06-28,102.836,104.585,102.047,102.801,78038.0
2013-06-29,102.836,104.585,102.047,102.801,78038.0
2013-06-30,102.836,104.585,102.047,102.801,78038.0
2013-07-01,102.87,104.756,102.836,103.839,74547.0
2013-07-02,104.096,104.825,102.788,102.993,70618.0
2013-07-03,103.041,103.041,100.024,101.972,50272.0
2013-07-04,102.356,105.853,102.047,105.722,44912.0
2013-07-05,105.997,107.396,103.565,103.933,55903.0
2013-07-06,105.997,107.396,103.565,103.933,55903.0
2013-07-07,105.997,107.396,103.565,103.933,55903.0
2013-07-08,104.194,106.436,104.029,105.408,48934.0
2013-07-09,105.572,107.431,105.476,107.23,71347.0
2013-07-10,107.225,107.533,106.196,107.156,44541.0
2013-07-11,107.328,109.248,107.328,109.248,62091.0
2013-07-12,108.837,110.517,108.706,110.275,109096.0
2013-07-13,108.837,110.517,108.706,110.275,109096.0
2013-07-14,108.837,110.517,108.706,110.275,109096.0
2013-07-15,110.14,111.237,110.14,110.757,76829.0
2013-07-16,110.62,110.86,109.728,110.072,49786.0
2013-07-17,110.345,111.957,109.659,111.507,58008.0
2013-07-18,111.367,113.329,110.976,113.088,60272.0
2013-07-19,112.944,113.191,112.362,112.469,40096.0
2013-07-20,112.944,113.191,112.362,112.469,40096.0
2013-07-21,112.944,113.191,112.362,112.469,40096.0
2013-07-22,112.437,113.59,111.1,111.545,45266.0
2013-07-23,111.545,112.506,111.27,112.224,42930.0
2013-07-24,112.094,113.706,111.751,113.459,54900.0
2013-07-25,113.5,114.611,111.888,114.611,55720.0
2013-07-26,114.241,114.721,112.506,113.363,57218.0
2013-07-27,114.241,114.721,112.506,113.363,57218.0
2013-07-28,114.241,114.721,112.506,113.363,57218.0
2013-07-29,113.157,114.906,113.157,114.563,41497.0
2013-07-30,114.433,116.723,114.419,116.538,85402.0
2013-07-31,116.456,118.061,113.425,117.594,160897.0
2013-08-01,117.638,120.687,117.622,120.088,93350.0
2013-08-02,120.228,120.701,118.291,119.469,60750.0
2013-08-03,120.228,120.701,118.291,119.469,60750.0
2013-08-04,120.228,120.701,118.291,119.469,60750.0
2013-08-05,119.466,120.975,118.938,120.694,58462.0
2013-08-06,120.701,121.592,119.364,120.084,76339.0
2013-08-07,119.898,119.946,118.301,118.63,52996.0
2013-08-08,118.403,119.981,118.369,119.329,88212.0
2013-08-09,118.575,120.632,118.575,120.392,80700.0
2013-08-10,118.575,120.632,118.575,120.392,80700.0
2013-08-11,118.575,120.632,118.575,120.392,80700.0
2013-08-12,120.255,122.834,119.672,122.834,110846.0
2013-08-13,123.135,123.581,121.524,123.581,89672.0
2013-08-14,123.375,124.576,122.45,124.576,76795.0
2013-08-15,124.37,124.548,122.518,123.199,123322.0
2013-08-16,123.375,123.375,120.461,122.052,88129.0
2013-08-17,123.375,123.375,120.461,122.052,88129.0
2013-08-18,123.375,123.375,120.461,122.052,88129.0
2013-08-19,121.97,122.244,121.222,121.884,58662.0
2013-08-20,121.112,122.011,118.815,120.152,68301.0
2013-08-21,120.118,120.804,119.466,120.238,43715.0
2013-08-22,120.392,122.895,120.132,122.381,54705.0
2013-08-23,122.621,122.793,121.009,121.538,92725.0
2013-08-24,122.621,122.793,121.009,121.538,92725.0
2013-08-25,122.621,122.793,121.009,121.538,92725.0
2013-08-26,122.038,122.381,121.298,122.141,44257.0
2013-08-27,121.97,121.983,116.929,117.251,112558.0
2013-08-28,117.272,117.272,113.98,115.035,91621.0
2013-08-29,115.729,117.272,114.878,117.184,52153.0
2013-08-30,117.443,117.443,114.914,115.146,54928.0
2013-08-31,117.443,117.443,114.914,115.146,54928.0
2013-09-01,117.443,117.443,114.914,115.146,54928.0
2013-09-02,117.375,118.643,116.161,118.287,37752.0
2013-09-03,118.815,118.815,114.515,114.515,71351.0
2013-09-04,114.186,114.892,112.334,113.418,92643.0
2013-09-05,114.117,115.66,113.184,114.947,83234.0
2013-09-06,114.632,115.66,113.5,114.186,146662.0
2013-09-07,114.632,115.66,113.5,114.186,146662.0
2013-09-08,114.632,115.66,113.5,114.186,146662.0
2013-09-09,114.734,115.108,113.774,114.186,73656.0
2013-09-10,115.832,119.501,114.302,119.322,221038.0
2013-09-11,119.364,120.152,118.335,119.892,62107.0
2013-09-12,119.946,120.084,119.089,119.329,55668.0
2013-09-13,119.672,121.421,118.877,120.491,77490.0
2013-09-14,119.672,121.421,118.877,120.491,77490.0
2013-09-15,119.672,121.421,118.877,120.491,77490.0
2013-09-16,122.072,122.861,121.044,121.284,74264.0
2013-09-17,121.112,121.249,118.787,118.952,81200.0
2013-09-18,119.535,120.632,118.883,119.165,60877.0
2013-09-19,121.421,122.175,116.723,117.82,319181.0
2013-09-20,117.546,118.163,114.563,115.454,124044.0
2013-09-21,117.546,118.163,114.563,115.454,124044.0
2013-09-22,117.546,118.163,114.563,115.454,124044.0
2013-09-23,115.969,117.34,114.323,114.803,64084.0
2013-09-24,115.454,117.443,114.577,117.443,74294.0
2013-09-25,117.135,117.815,116.552,117.597,70798.0
2013-09-26,117.889,118.026,116.003,117.032,67651.0
2013-09-27,117.58,117.58,115.557,116.517,42215.0
2013-09-28,117.58,117.58,115.557,116.517,42215.0
2013-09-29,117.58,117.58,115.557,116.517,42215.0
2013-09-30,115.317,116.243,114.632,115.07,60120.0
2013-10-01,115.454,116.175,114.789,115.9,49646.0
2013-10-02,116.003,116.044,113.431,114.357,66103.0
2013-10-03,115.626,115.626,111.477,112.176,70833.0
2013-10-04,112.094,113.123,111.443,112.677,63518.0
2013-10-05,112.094,113.123,111.443,112.677,63518.0
2013-10-06,112.094,113.123,111.443,112.677,63518.0
2013-10-07,112.471,113.431,111.237,113.294,56787.0
2013-10-08,113.74,113.74,111.443,111.443,68552.0
2013-10-09,111.443,113.088,111.1,112.471,58768.0
2013-10-10,112.677,115.454,111.991,115.214,80991.0
2013-10-11,115.9,115.935,114.872,115.42,46668.0
2013-10-12,115.9,115.935,114.872,115.42,46668.0
2013-10-13,115.9,115.935,114.872,115.42,46668.0
2013-10-14,115.249,116.346,114.769,116.339,43649.0
2013-10-15,116.243,117.238,115.221,115.221,98873.0
2013-10-16,116.072,117.958,115.214,117.601,87149.0
2013-10-17,118.026,119.185,116.758,119.185,90629.0
2013-10-18,118.643,118.883,116.415,117.272,72839.0
2013-10-19,118.643,118.883,116.415,117.272,72839.0
2013-10-20,118.643,118.883,116.415,117.272,72839.0
2013-10-21,117.855,118.026,116.758,117.752,43706.0
2013-10-22,117.752,119.021,117.409,118.582,78831.0
2013-10-23,118.609,118.657,116.723,116.998,61563.0
2013-10-24,117.409,118.314,116.998,118.301,51147.0
2013-10-25,117.786,117.958,116.586,116.655,47852.0
2013-10-26,117.786,117.958,116.586,116.655,47852.0
2013-10-27,117.786,117.958,116.586,116.655,47852.0
2013-10-28,118.026,118.026,114.597,115.695,82595.0
2013-10-29,115.626,116.277,114.357,114.734,85104.0
2013-10-30,118.541,122.175,114.933,121.044,215968.0
2013-10-31,121.592,124.404,120.145,123.17,202194.0
2013-11-01,124.404,126.256,123.437,124.13,102371.0
2013-11-02,124.404,126.256,123.437,124.13,102371.0
2013-11-03,124.404,126.256,123.437,124.13,102371.0
2013-11-04,124.953,126.119,123.787,125.707,99305.0
2013-11-05,125.947,126.119,123.65,124.473,106747.0
2013-11-06,124.644,125.776,124.438,125.604,70684.0
2013-11-07,125.021,127.902,123.444,126.187,111552.0
2013-11-08,126.153,126.873,124.13,125.858,73178.0
2013-11-09,126.153,126.873,124.13,125.858,73178.0
2013-11-10,126.153,126.873,124.13,125.858,73178.0
2013-11-11,126.222,126.427,125.501,125.844,49227.0
2013-11-12,125.844,126.016,124.678,124.85,43852.0
2013-11-13,124.85,125.399,123.478,125.021,103512.0
2013-11-14,125.296,126.53,125.159,126.036,85752.0
2013-11-15,126.633,127.49,125.399,126.976,71890.0
2013-11-16,126.633,127.49,125.399,126.976,71890.0
2013-11-17,126.633,127.49,125.399,126.976,71890.0
2013-11-18,126.907,128.725,126.804,128.279,62842.0
2013-11-19,127.627,128.69,126.873,128.385,66051.0
2013-11-20,128.245,129.342,127.957,128.368,55777.0
2013-11-21,128.142,129.17,126.222,128.793,66071.0
2013-11-22,128.793,129.445,126.976,128.793,92088.0
2013-11-23,128.793,129.445,126.976,128.793,92088.0
2013-11-24,128.793,129.445,126.976,128.793,92088.0
2013-11-25,129.616,129.753,128.416,129.225,61200.0
2013-11-26,128.793,129.445,128.245,128.588,74795.0
2013-11-27,129.342,130.302,127.422,130.268,50849.0
2013-11-28,130.302,130.576,129.616,130.268,43518.0
2013-11-29,129.788,131.674,129.239,131.091,115988.0
2013-11-30,129.788,131.674,129.239,131.091,115988.0
2013-12-01,129.788,131.674,129.239,131.091,115988.0
2013-12-02,131.365,132.092,130.302,131.777,84520.0
2013-12-03,130.988,131.399,127.552,127.765,112723.0
2013-12-04,128.279,129.548,127.559,128.176,74741.0
2013-12-05,128.245,128.69,126.153,126.194,79263.0
2013-12-06,126.907,128.759,126.462,127.662,80364.0
2013-12-07,126.907,128.759,126.462,127.662,80364.0
2013-12-08,126.907,128.759,126.462,127.662,80364.0
2013-12-09,127.867,128.828,127.765,127.799,53725.0
2013-12-10,128.279,128.793,126.873,126.907,79272.0
2013-12-11,126.05,127.806,125.707,126.283,80050.0
2013-12-12,126.256,127.422,124.85,124.85,113564.0
2013-12-13,125.57,125.982,124.569,125.159,154676.0
2013-12-14,125.57,125.982,124.569,125.159,154676.0
2013-12-15,125.57,125.982,124.569,125.159,154676.0
2013-12-16,124.678,127.696,124.13,127.662,95815.0
2013-12-17,127.559,128.005,126.873,127.147,71683.0
2013-12-18,128.21,129.411,127.559,129.205,65642.0
2013-12-19,130.165,130.954,129.616,130.137,102116.0
2013-12-20,130.336,131.228,129.609,130.679,102368.0
2013-12-21,130.336,131.228,129.609,130.679,102368.0
2013-12-22,130.336,131.228,129.609,130.679,102368.0
2013-12-23,131.537,132.394,130.302,131.55,69766.0
2013-12-24,131.537,132.394,130.302,131.55,69766.0
2013-12-25,131.537,132.394,130.302,131.55,69766.0
2013-12-26,131.537,132.394,130.302,131.55,69766.0
2013-12-27,133.045,134.76,131.331,134.623,59436.0
2013-12-28,133.045,134.76,131.331,134.623,59436.0
2013-12-29,133.045,134.76,131.331,134.623,59436.0
2013-12-30,134.348,135.137,133.745,135.034,43192.0
2013-12-31,134.348,135.137,133.745,135.034,43192.0
2014-01-01,134.348,135.137,133.745,135.034,43192.0
2014-01-02,135.446,135.754,132.119,132.709,73270.0
2014-01-03,133.045,133.148,132.154,132.375,37348.0
2014-01-04,133.045,133.148,132.154,132.375,37348.0
2014-01-05,133.045,133.148,132.154,132.375,37348.0
2014-01-06,132.908,132.908,130.72,132.359,56043.0
2014-01-07,132.394,133.32,130.988,132.977,50455.0
2014-01-08,133.08,133.182,132.051,132.394,68743.0
2014-01-09,132.291,134.383,132.092,132.548,99532.0
2014-01-10,133.148,135.446,132.38,133.731,100878.0
2014-01-11,133.148,135.446,132.38,133.731,100878.0
2014-01-12,133.148,135.446,132.38,133.731,100878.0
2014-01-13,134.177,135.446,133.045,133.176,81110.0
2014-01-14,130.611,133.011,130.096,131.674,161321.0
2014-01-15,131.674,135.171,130.7,133.937,92924.0
2014-01-16,133.937,135.068,133.731,134.588,69114.0
2014-01-17,134.76,135.686,134.11,135.214,75046.0
2014-01-18,134.76,135.686,134.11,135.214,75046.0
2014-01-19,134.76,135.686,134.11,135.214,75046.0
2014-01-20,135.446,136.083,134.28,134.725,47332.0
2014-01-21,134.725,135.72,134.451,135.103,65206.0
2014-01-22,135.158,135.72,133.457,134.485,74584.0
2014-01-23,134.485,134.897,131.331,131.674,113840.0
2014-01-24,131.633,132.222,126.702,127.045,145940.0
2014-01-25,131.633,132.222,126.702,127.045,145940.0
2014-01-26,131.633,132.222,126.702,127.045,145940.0
2014-01-27,125.501,128.073,125.021,126.153,122334.0
2014-01-28,126.153,129.033,125.927,128.519,74265.0
2014-01-29,128.965,130.233,124.198,126.05,116010.0
2014-01-30,125.838,126.53,123.65,125.501,108779.0
2014-01-31,125.838,125.838,121.592,123.787,106111.0
2014-02-01,125.838,125.838,121.592,123.787,106111.0
2014-02-02,125.838,125.838,121.592,123.787,106111.0
2014-02-03,123.574,125.021,121.037,121.215,64365.0
2014-02-04,121.551,121.661,117.923,120.632,105594.0
2014-02-05,120.529,123.768,120.372,122.237,76101.0
2014-02-06,122.223,124.884,122.223,124.181,89545.0
2014-02-07,124.404,125.776,123.89,125.255,68520.0
2014-02-08,124.404,125.776,123.89,125.255,68520.0
2014-02-09,124.404,125.776,123.89,125.255,68520.0
2014-02-10,125.364,126.462,124.884,126.184,55156.0
2014-02-11,125.536,129.17,125.145,129.17,84312.0
2014-02-12,129.068,131.713,128.978,131.228,80146.0
2014-02-13,131.303,132.25,129.719,132.145,37679.0
2014-02-14,132.497,134.28,131.914,134.074,86985.0
2014-02-15,132.497,134.28,131.914,134.074,86985.0
2014-02-16,132.497,134.28,131.914,134.074,86985.0
2014-02-17,134.499,134.691,133.388,134.088,44922.0
2014-02-18,134.129,134.314,131.845,133.903,50007.0
2014-02-19,133.786,134.245,131.914,133.298,57751.0
2014-02-20,133.422,133.422,130.508,132.122,118787.0
2014-02-21,132.236,133.628,128.725,128.725,88091.0
2014-02-22,132.236,133.628,128.725,128.725,88091.0
2014-02-23,132.236,133.628,128.725,128.725,88091.0
2014-02-24,129.445,129.959,123.581,127.73,321844.0
2014-02-25,127.792,128.45,126.359,128.217,157593.0
2014-02-26,127.977,129.102,127.067,127.36,94051.0
2014-02-27,127.641,128.039,125.399,126.249,88024.0
2014-02-28,126.489,127.525,125.673,126.564,72055.0
2014-03-01,126.489,127.525,125.673,126.564,72055.0
2014-03-02,126.489,127.525,125.673,126.564,72055.0
2014-03-03,125.982,125.982,122.408,123.444,116399.0
2014-03-04,123.286,127.079,123.264,125.501,98447.0
2014-03-05,125.68,126.05,124.737,124.816,87116.0
2014-03-06,124.967,126.29,124.37,124.946,73564.0
2014-03-07,124.932,125.81,123.127,123.444,61301.0
2014-03-08,124.932,125.81,123.127,123.444,61301.0
2014-03-09,124.932,125.81,123.127,123.444,61301.0
2014-03-10,123.513,123.513,119.604,119.816,99827.0
2014-03-11,120.468,122.347,120.118,121.805,71678.0
2014-03-12,121.901,122.553,118.712,120.769,116361.0
2014-03-13,120.941,126.153,119.77,120.132,159289.0
2014-03-14,119.878,120.221,117.443,119.254,86744.0
2014-03-15,119.878,120.221,117.443,119.254,86744.0
2014-03-16,119.878,120.221,117.443,119.254,86744.0
2014-03-17,119.501,120.865,118.369,120.543,97423.0
2014-03-18,120.975,122.278,119.055,120.44,68020.0
2014-03-19,121.112,122.758,120.221,121.469,92750.0
2014-03-20,121.627,121.853,119.672,121.119,65986.0
2014-03-21,121.627,121.798,119.336,119.35,87266.0
2014-03-22,121.627,121.798,119.336,119.35,87266.0
2014-03-23,121.627,121.798,119.336,119.35,87266.0
2014-03-24,120.036,120.975,117.92,117.958,67635.0
2014-03-25,118.232,120.824,118.109,120.557,74094.0
2014-03-26,120.824,123.273,120.824,122.079,72333.0
2014-03-27,122.244,123.513,122.072,122.745,56463.0
2014-03-28,122.998,126.623,122.998,126.215,66783.0
2014-03-29,122.998,126.623,122.998,126.215,66783.0
2014-03-30,122.998,126.623,122.998,126.215,66783.0
2014-03-31,126.529,127.49,125.364,126.194,77796.0
2014-04-01,126.331,127.902,126.036,126.702,84893.0
2014-04-02,127.073,129.068,126.77,126.77,60872.0
2014-04-03,127.497,128.348,126.331,126.407,39574.0
2014-04-04,127.086,128.519,126.619,128.073,61317.0
2014-04-05,127.086,128.519,126.619,128.073,61317.0
2014-04-06,127.086,128.519,126.619,128.073,61317.0
2014-04-07,127.216,127.902,126.18,126.256,65510.0
2014-04-08,127.086,128.073,125.707,126.926,51298.0
2014-04-09,127.086,132.428,126.791,132.051,131344.0
2014-04-10,132.325,133.56,130.508,130.679,94510.0
2014-04-11,131.537,131.537,128.896,129.959,77140.0
2014-04-12,131.537,131.537,128.896,129.959,77140.0
2014-04-13,131.537,131.537,128.896,129.959,77140.0
2014-04-14,130.233,130.233,128.114,128.78,50856.0
2014-04-15,129.287,129.685,126.187,126.359,57884.0
2014-04-16,128.245,130.885,127.559,130.309,52136.0
2014-04-17,130.734,132.359,129.925,131.482,62437.0
2014-04-18,130.734,132.359,129.925,131.482,62437.0
2014-04-19,130.734,132.359,129.925,131.482,62437.0
2014-04-20,130.734,132.359,129.925,131.482,62437.0
2014-04-21,130.734,132.359,129.925,131.482,62437.0
2014-04-22,131.194,133.868,130.94,133.457,82674.0
2014-04-23,133.656,134.108,131.537,131.955,56483.0
2014-04-24,132.325,133.114,129.651,131.447,46334.0
2014-04-25,131.941,131.941,129.232,129.328,44407.0
2014-04-26,131.941,131.941,129.232,129.328,44407.0
2014-04-27,131.941,131.941,129.232,129.328,44407.0
2014-04-28,129.753,131.652,129.17,130.885,33427.0
2014-04-29,131.296,133.217,129.582,130.158,96262.0
2014-04-30,130.439,132.565,130.069,131.146,76107.0
2014-05-01,130.439,132.565,130.069,131.146,76107.0
2014-05-02,131.866,133.08,128.93,129.17,67929.0
2014-05-03,131.866,133.08,128.93,129.17,67929.0
2014-05-04,131.866,133.08,128.93,129.17,67929.0
2014-05-05,129.17,129.753,127.182,128.992,70351.0
2014-05-06,129.205,130.233,126.736,127.333,49692.0
2014-05-07,126.997,128.245,126.366,126.366,54135.0
2014-05-08,127.285,129.616,126.777,128.8,52463.0
2014-05-09,129.445,129.993,128.69,129.513,41268.0
2014-05-10,129.445,129.993,128.69,129.513,41268.0
2014-05-11,129.445,129.993,128.69,129.513,41268.0
2014-05-12,129.507,130.474,128.965,129.822,50207.0
2014-05-13,129.822,131.365,127.902,128.204,117463.0
2014-05-14,128.946,131.154,128.484,129.528,69452.0
2014-05-15,129.451,131.329,128.561,128.883,64387.0
2014-05-16,129.079,131.084,128.967,130.18,93667.0
2014-05-17,129.079,131.084,128.967,130.18,93667.0
2014-05-18,129.079,131.084,128.967,130.18,93667.0
2014-05-19,130.6,131.714,128.736,131.0,49624.0
2014-05-20,131.476,132.345,130.768,131.406,35764.0
2014-05-21,131.525,133.116,131.399,132.52,66437.0
2014-05-22,132.836,133.473,132.1,132.604,47067.0
2014-05-23,132.836,134.448,132.24,134.153,32303.0
2014-05-24,132.836,134.448,132.24,134.153,32303.0
2014-05-25,132.836,134.448,132.24,134.153,32303.0
2014-05-26,133.88,136.129,133.684,135.758,39018.0
2014-05-27,135.989,136.585,134.945,135.197,53407.0
2014-05-28,135.604,136.155,134.483,135.225,44690.0
2014-05-29,135.604,136.34,134.973,135.772,16729.0
2014-05-30,136.094,136.34,134.945,134.945,45025.0
2014-05-31,136.094,136.34,134.945,134.945,45025.0
2014-06-01,136.094,136.34,134.945,134.945,45025.0
2014-06-02,135.569,136.655,135.548,136.27,35141.0
2014-06-03,136.445,136.585,134.833,135.625,43542.0
2014-06-04,134.903,135.267,132.522,132.522,142629.0
2014-06-05,133.011,135.849,132.696,135.275,105129.0
2014-06-06,135.359,136.655,134.903,135.737,62029.0
2014-06-07,135.359,136.655,134.903,135.737,62029.0
2014-06-08,135.359,136.655,134.903,135.737,62029.0
2014-06-09,135.604,136.62,135.464,135.709,24300.0
2014-06-10,136.41,136.41,134.483,135.057,59636.0
2014-06-11,135.695,135.814,134.272,135.148,57295.0
2014-06-12,135.695,136.655,135.443,135.912,40373.0
2014-06-13,136.655,136.795,134.483,135.12,49811.0
2014-06-14,136.655,136.795,134.483,135.12,49811.0
2014-06-15,136.655,136.795,134.483,135.12,49811.0
2014-06-16,134.777,135.324,133.957,134.209,45716.0
2014-06-17,134.326,136.2,134.314,135.12,36822.0
2014-06-18,135.197,136.2,135.169,135.303,46397.0
2014-06-19,135.66,136.865,135.415,136.158,40586.0
2014-06-20,136.494,137.181,135.849,135.919,60716.0
2014-06-21,136.494,137.181,135.849,135.919,60716.0
2014-06-22,136.494,137.181,135.849,135.919,60716.0
2014-06-23,136.41,136.508,134.553,134.861,47449.0
2014-06-24,135.59,135.688,134.104,134.104,69926.0
2014-06-25,134.679,134.693,132.555,133.537,79050.0
2014-06-26,133.698,134.448,131.75,132.331,76529.0
2014-06-27,132.78,133.151,131.925,132.338,75304.0
2014-06-28,132.78,133.151,131.925,132.338,75304.0
2014-06-29,132.78,133.151,131.925,132.338,75304.0
2014-06-30,132.78,133.291,131.364,131.939,75561.0
2014-07-01,132.518,133.466,131.89,133.018,52460.0
2014-07-02,133.361,135.359,133.291,134.861,74753.0
2014-07-03,135.246,135.246,132.345,134.37,97760.0
2014-07-04,134.945,134.945,133.537,133.956,48307.0
2014-07-05,134.945,134.945,133.537,133.956,48307.0
2014-07-06,134.945,134.945,133.537,133.956,48307.0
2014-07-07,134.49,134.868,131.399,131.539,77001.0
2014-07-08,131.658,131.876,129.02,129.668,85848.0
2014-07-09,129.668,130.138,128.463,128.652,78951.0
2014-07-10,129.171,129.332,127.054,128.701,86834.0
2014-07-11,128.904,129.962,128.605,128.995,89201.0
2014-07-12,128.904,129.962,128.605,128.995,89201.0
2014-07-13,128.904,129.962,128.605,128.995,89201.0
2014-07-14,129.016,130.453,129.016,130.173,41660.0
2014-07-15,129.682,132.45,129.577,130.25,64090.0
2014-07-16,130.579,133.326,130.579,132.009,91843.0
2014-07-17,132.345,132.38,128.561,128.967,119312.0
2014-07-18,128.736,129.122,127.58,128.946,58923.0
2014-07-19,128.736,129.122,127.58,128.946,58923.0
2014-07-20,128.736,129.122,127.58,128.946,58923.0
2014-07-21,129.143,129.206,126.143,126.143,68966.0
2014-07-22,126.536,127.825,126.536,126.977,35011.0
2014-07-23,126.991,128.701,126.991,127.278,41497.0
2014-07-24,127.671,128.281,126.732,126.83,37794.0
2014-07-25,126.893,127.405,125.225,125.225,61137.0
2014-07-26,126.893,127.405,125.225,125.225,61137.0
2014-07-27,126.893,127.405,125.225,125.225,61137.0
2014-07-28,125.933,126.381,122.184,122.331,108397.0
2014-07-29,123.564,124.742,122.394,123.901,141054.0
2014-07-30,123.809,124.707,121.553,121.56,67680.0
2014-07-31,121.658,125.022,120.747,120.768,138452.0
2014-08-01,121.196,122.043,118.469,119.191,109825.0
2014-08-02,121.196,122.043,118.469,119.191,109825.0
2014-08-03,121.196,122.043,118.469,119.191,109825.0
2014-08-04,120.046,122.184,119.556,121.013,89699.0
2014-08-05,120.572,121.623,117.348,117.348,104436.0
2014-08-06,117.313,117.823,114.965,116.781,104074.0
2014-08-07,116.647,118.294,115.757,115.757,66929.0
2014-08-08,114.019,116.058,112.828,116.058,66701.0
2014-08-09,114.019,116.058,112.828,116.058,66701.0
2014-08-10,114.019,116.058,112.828,116.058,66701.0
2014-08-11,116.29,118.049,116.087,117.516,76438.0
2014-08-12,117.937,118.084,115.982,116.108,60567.0
2014-08-13,116.928,118.61,116.823,117.748,80507.0
