,HOT GR Equity,HOT GR Equity,HOT GR Equity,HOT GR Equity,HOT GR Equity
2013-05-26,38.232,38.301,37.531,37.829,122936.0
2013-05-27,37.815,38.253,37.704,38.128,41846.0
2013-05-28,37.919,39.231,37.919,38.843,173544.0
2013-05-29,38.634,39.293,38.614,38.794,161943.0
2013-05-30,38.669,38.968,38.391,38.891,132280.0
2013-05-31,38.669,38.693,37.363,37.642,487290.0
2013-06-01,38.669,38.693,37.363,37.642,487290.0
2013-06-02,38.669,38.693,37.363,37.642,487290.0
2013-06-03,37.558,37.781,37.091,37.447,356602.0
2013-06-04,37.503,38.114,37.288,37.288,152921.0
2013-06-05,37.329,37.489,35.969,35.969,198288.0
2013-06-06,36.087,36.809,35.585,35.733,203606.0
2013-06-07,35.878,35.878,34.24,34.983,423783.0
2013-06-08,35.878,35.878,34.24,34.983,423783.0
2013-06-09,35.878,35.878,34.24,34.983,423783.0
2013-06-10,34.886,35.191,34.403,34.483,274082.0
2013-06-11,34.656,34.844,34.334,34.368,244437.0
2013-06-12,34.552,34.754,34.219,34.261,247184.0
2013-06-13,33.813,35.017,33.192,34.899,266198.0
2013-06-14,35.198,36.663,35.198,35.781,476203.0
2013-06-15,35.198,36.663,35.198,35.781,476203.0
2013-06-16,35.198,36.663,35.198,35.781,476203.0
2013-06-17,35.781,36.274,35.781,35.83,166428.0
2013-06-18,35.705,36.302,35.177,35.184,191483.0
2013-06-19,35.365,35.573,34.983,35.538,193273.0
2013-06-20,35.073,35.073,33.435,33.601,444280.0
2013-06-21,33.608,33.924,32.872,32.976,428645.0
2013-06-22,33.608,33.924,32.872,32.976,428645.0
2013-06-23,33.608,33.924,32.872,32.976,428645.0
2013-06-24,33.046,33.115,32.046,32.15,338071.0
2013-06-25,32.199,33.353,32.063,33.324,338334.0
2013-06-26,33.199,34.469,33.185,34.219,300854.0
2013-06-27,34.254,34.976,34.122,34.74,237119.0
2013-06-28,34.643,35.462,34.479,35.024,328859.0
2013-06-29,34.643,35.462,34.479,35.024,328859.0
2013-06-30,34.643,35.462,34.479,35.024,328859.0
2013-07-01,34.976,36.343,34.934,36.094,302774.0
2013-07-02,36.031,36.593,35.934,35.941,221120.0
2013-07-03,35.899,35.927,34.969,35.323,182162.0
2013-07-04,35.358,36.441,35.358,36.239,142788.0
2013-07-05,36.274,36.413,35.877,36.017,189057.0
2013-07-06,36.274,36.413,35.877,36.017,189057.0
2013-07-07,36.274,36.413,35.877,36.017,189057.0
2013-07-08,36.309,37.142,35.691,36.753,177998.0
2013-07-09,37.086,37.086,36.725,36.843,172171.0
2013-07-10,36.781,37.142,36.392,37.003,143116.0
2013-07-11,37.531,37.531,36.809,37.26,201083.0
2013-07-12,37.246,37.593,36.975,37.01,107217.0
2013-07-13,37.246,37.593,36.975,37.01,107217.0
2013-07-14,37.246,37.593,36.975,37.01,107217.0
2013-07-15,37.01,37.774,37.01,37.454,148270.0
2013-07-16,37.475,37.642,37.01,37.142,104578.0
2013-07-17,37.135,37.746,36.94,37.364,138429.0
2013-07-18,37.364,38.829,37.183,38.6,227973.0
2013-07-19,38.704,38.711,38.003,38.093,269501.0
2013-07-20,38.704,38.711,38.003,38.093,269501.0
2013-07-21,38.704,38.711,38.003,38.093,269501.0
2013-07-22,38.144,38.144,37.267,37.482,165219.0
2013-07-23,37.781,38.211,37.509,38.155,159469.0
2013-07-24,38.072,38.711,38.069,38.537,93145.0
2013-07-25,38.405,39.405,38.322,39.259,163313.0
2013-07-26,39.343,39.572,39.113,39.322,169471.0
2013-07-27,39.343,39.572,39.113,39.322,169471.0
2013-07-28,39.343,39.572,39.113,39.322,169471.0
2013-07-29,39.174,40.037,38.995,39.877,226435.0
2013-07-30,39.801,40.634,39.738,40.238,219511.0
2013-07-31,40.148,40.405,39.516,39.704,169975.0
2013-08-01,40.148,40.148,38.843,39.495,215383.0
2013-08-02,39.544,39.745,39.176,39.468,154660.0
2013-08-03,39.544,39.745,39.176,39.468,154660.0
2013-08-04,39.544,39.745,39.176,39.468,154660.0
2013-08-05,39.745,40.085,39.419,39.933,132565.0
2013-08-06,39.842,40.009,39.377,39.433,128325.0
2013-08-07,39.447,39.447,38.398,38.752,194807.0
2013-08-08,38.739,39.773,38.732,39.551,186929.0
2013-08-09,39.523,39.919,39.461,39.592,176768.0
2013-08-10,39.523,39.919,39.461,39.592,176768.0
2013-08-11,39.523,39.919,39.461,39.592,176768.0
2013-08-12,39.745,40.072,39.586,39.919,134060.0
2013-08-13,39.926,40.259,39.877,40.03,204464.0
2013-08-14,39.849,41.8,39.315,39.495,353880.0
2013-08-15,39.641,39.641,38.711,38.989,218217.0
2013-08-16,38.982,39.606,38.85,39.419,133568.0
2013-08-17,38.982,39.606,38.85,39.419,133568.0
2013-08-18,38.982,39.606,38.85,39.419,133568.0
2013-08-19,39.53,39.592,38.35,38.385,216436.0
2013-08-20,38.308,38.371,37.079,37.426,263160.0
2013-08-21,37.42,37.642,37.267,37.426,176066.0
2013-08-22,37.392,38.273,37.26,38.121,142922.0
2013-08-23,38.183,38.78,38.01,38.461,122802.0
2013-08-24,38.183,38.78,38.01,38.461,122802.0
2013-08-25,38.183,38.78,38.01,38.461,122802.0
2013-08-26,38.53,38.732,38.391,38.621,58521.0
2013-08-27,38.53,38.808,37.357,37.357,191701.0
2013-08-28,37.642,37.656,36.922,37.281,155398.0
2013-08-29,37.489,37.69,37.183,37.489,108524.0
2013-08-30,37.628,37.642,37.232,37.232,183092.0
2013-08-31,37.628,37.642,37.232,37.232,183092.0
2013-09-01,37.628,37.642,37.232,37.232,183092.0
2013-09-02,37.635,38.69,37.447,38.211,150092.0
2013-09-03,38.301,38.607,38.1,38.1,144669.0
2013-09-04,38.371,39.234,38.046,39.107,121080.0
2013-09-05,39.211,39.322,38.786,38.808,176137.0
2013-09-06,38.787,38.954,38.565,38.794,237675.0
2013-09-07,38.787,38.954,38.565,38.794,237675.0
2013-09-08,38.787,38.954,38.565,38.794,237675.0
2013-09-09,38.961,39.835,38.683,39.711,135250.0
2013-09-10,39.835,42.029,39.773,41.342,286228.0
2013-09-11,41.55,42.571,41.307,42.224,232158.0
2013-09-12,42.293,44.327,42.175,43.619,364195.0
2013-09-13,43.668,44.147,43.413,43.834,143551.0
2013-09-14,43.668,44.147,43.413,43.834,143551.0
2013-09-15,43.668,44.147,43.413,43.834,143551.0
2013-09-16,44.174,44.473,43.751,43.869,190325.0
2013-09-17,43.89,44.355,43.605,43.952,91546.0
2013-09-18,42.793,43.897,42.654,43.133,290377.0
2013-09-19,43.737,44.244,43.251,43.598,226655.0
2013-09-20,43.501,43.723,43.286,43.293,225440.0
2013-09-21,43.501,43.723,43.286,43.293,225440.0
2013-09-22,43.501,43.723,43.286,43.293,225440.0
2013-09-23,43.265,43.772,43.265,43.682,103179.0
2013-09-24,43.515,44.778,43.452,44.57,141838.0
2013-09-25,44.508,45.16,44.334,44.869,134299.0
2013-09-26,45.188,45.237,44.508,44.855,134733.0
2013-09-27,45.008,45.334,44.48,44.938,173810.0
2013-09-28,45.008,45.334,44.48,44.938,173810.0
2013-09-29,45.008,45.334,44.48,44.938,173810.0
2013-09-30,44.411,44.896,44.209,44.799,112147.0
2013-10-01,44.987,45.75,44.651,44.785,174362.0
2013-10-02,45.056,45.959,40.149,41.793,1027255.0
2013-10-03,41.62,43.071,40.821,42.724,582679.0
2013-10-04,42.349,43.147,42.106,42.765,276436.0
2013-10-05,42.349,43.147,42.106,42.765,276436.0
2013-10-06,42.349,43.147,42.106,42.765,276436.0
2013-10-07,42.668,43.098,42.217,42.939,142018.0
2013-10-08,42.966,43.341,42.772,43.015,145342.0
2013-10-09,43.182,43.39,42.467,42.953,196675.0
2013-10-10,43.098,44.306,42.869,44.216,107077.0
2013-10-11,44.202,44.653,44.174,44.556,108786.0
2013-10-12,44.202,44.653,44.174,44.556,108786.0
2013-10-13,44.202,44.653,44.174,44.556,108786.0
2013-10-14,44.431,44.987,44.14,44.834,117221.0
2013-10-15,45.063,45.417,44.848,45.049,197759.0
2013-10-16,44.917,45.549,44.827,45.41,245091.0
2013-10-17,45.417,45.557,43.175,43.439,562802.0
2013-10-18,44.202,45.424,43.737,45.021,309868.0
2013-10-19,44.202,45.424,43.737,45.021,309868.0
2013-10-20,44.202,45.424,43.737,45.021,309868.0
2013-10-21,45.084,45.924,44.778,45.396,168473.0
2013-10-22,45.723,46.167,45.16,45.77,141017.0
2013-10-23,45.507,45.764,44.82,45.341,105625.0
2013-10-24,45.82,46.702,44.841,45.834,341363.0
2013-10-25,45.709,45.841,45.153,45.306,135310.0
2013-10-26,45.709,45.841,45.153,45.306,135310.0
2013-10-27,45.709,45.841,45.153,45.306,135310.0
2013-10-28,45.556,45.917,45.246,45.285,158704.0
2013-10-29,45.146,46.0,45.112,45.702,84334.0
2013-10-30,45.917,46.799,45.688,46.341,151062.0
2013-10-31,46.271,46.556,46.035,46.382,162455.0
2013-11-01,46.375,46.736,46.014,46.514,86275.0
2013-11-02,46.375,46.736,46.014,46.514,86275.0
2013-11-03,46.375,46.736,46.014,46.514,86275.0
2013-11-04,46.653,47.0,46.438,46.951,152132.0
2013-11-05,46.813,47.076,46.479,46.702,158225.0
2013-11-06,46.854,47.326,46.583,47.097,131863.0
2013-11-07,47.299,47.882,46.889,46.972,197979.0
2013-11-08,46.91,46.91,45.764,46.285,207278.0
2013-11-09,46.91,46.91,45.764,46.285,207278.0
2013-11-10,46.91,46.91,45.764,46.285,207278.0
2013-11-11,46.313,46.632,46.153,46.25,106031.0
2013-11-12,46.341,46.465,45.66,45.979,133876.0
2013-11-13,45.105,48.389,44.605,47.528,404441.0
2013-11-14,47.694,48.236,46.826,46.833,379628.0
2013-11-15,47.021,47.555,46.75,47.035,120674.0
2013-11-16,47.021,47.555,46.75,47.035,120674.0
2013-11-17,47.021,47.555,46.75,47.035,120674.0
2013-11-18,46.882,47.5,46.715,47.09,116157.0
2013-11-19,46.917,47.0,46.459,46.459,136370.0
2013-11-20,46.111,46.743,45.743,45.917,193676.0
2013-11-21,45.757,46.264,45.599,46.098,147758.0
2013-11-22,46.063,46.445,45.674,45.75,192668.0
2013-11-23,46.063,46.445,45.674,45.75,192668.0
2013-11-24,46.063,46.445,45.674,45.75,192668.0
2013-11-25,45.993,46.229,45.445,45.557,166254.0
2013-11-26,45.514,45.924,45.438,45.702,208341.0
2013-11-27,45.618,46.035,44.667,45.452,323650.0
2013-11-28,45.466,45.688,44.181,44.987,168856.0
2013-11-29,44.612,45.264,44.612,45.202,144758.0
2013-11-30,44.612,45.264,44.612,45.202,144758.0
2013-12-01,44.612,45.264,44.612,45.202,144758.0
2013-12-02,45.063,45.382,44.812,44.834,165674.0
2013-12-03,44.744,44.959,43.751,43.8,221204.0
2013-12-04,43.765,44.181,42.89,43.043,315393.0
2013-12-05,42.96,43.154,42.411,42.432,307921.0
2013-12-06,41.238,42.599,40.106,41.335,662722.0
2013-12-07,41.238,42.599,40.106,41.335,662722.0
2013-12-08,41.238,42.599,40.106,41.335,662722.0
2013-12-09,41.314,41.578,40.745,41.363,178999.0
2013-12-10,41.224,42.161,41.224,41.828,154419.0
2013-12-11,41.731,42.619,41.606,41.87,200170.0
2013-12-12,41.654,41.821,40.551,40.849,173990.0
2013-12-13,41.127,41.654,40.703,41.502,223082.0
2013-12-14,41.127,41.654,40.703,41.502,223082.0
2013-12-15,41.127,41.654,40.703,41.502,223082.0
2013-12-16,41.446,41.883,41.148,41.536,200894.0
2013-12-17,41.356,41.529,41.134,41.446,192755.0
2013-12-18,41.342,41.932,40.87,40.87,167017.0
2013-12-19,41.536,41.89,41.155,41.877,226862.0
2013-12-20,41.981,42.73,41.911,42.328,330883.0
2013-12-21,41.981,42.73,41.911,42.328,330883.0
2013-12-22,41.981,42.73,41.911,42.328,330883.0
2013-12-23,42.55,43.085,42.383,42.946,124081.0
2013-12-24,42.55,43.085,42.383,42.946,124081.0
2013-12-25,42.55,43.085,42.383,42.946,124081.0
2013-12-26,42.55,43.085,42.383,42.946,124081.0
2013-12-27,43.196,43.536,43.112,43.314,76280.0
2013-12-28,43.196,43.536,43.112,43.314,76280.0
2013-12-29,43.196,43.536,43.112,43.314,76280.0
2013-12-30,43.39,43.522,43.057,43.085,56582.0
2013-12-31,43.39,43.522,43.057,43.085,56582.0
2014-01-01,43.39,43.522,43.057,43.085,56582.0
2014-01-02,43.223,43.39,42.425,42.487,137677.0
2014-01-03,42.543,43.237,42.189,42.862,88946.0
2014-01-04,42.543,43.237,42.189,42.862,88946.0
2014-01-05,42.543,43.237,42.189,42.862,88946.0
2014-01-06,43.05,43.501,42.682,43.355,127793.0
2014-01-07,43.23,43.355,42.696,42.786,106997.0
2014-01-08,43.119,43.869,42.73,43.786,103918.0
2014-01-09,43.883,44.306,43.543,43.73,119795.0
2014-01-10,43.952,44.431,43.489,43.876,98913.0
2014-01-11,43.952,44.431,43.489,43.876,98913.0
2014-01-12,43.952,44.431,43.489,43.876,98913.0
2014-01-13,44.05,44.39,43.723,44.126,74009.0
2014-01-14,44.056,44.494,43.626,44.459,80316.0
2014-01-15,44.709,44.987,44.451,44.973,104148.0
2014-01-16,44.869,45.23,44.827,44.903,85352.0
2014-01-17,45.028,45.063,44.515,44.945,132930.0
2014-01-18,45.028,45.063,44.515,44.945,132930.0
2014-01-19,45.028,45.063,44.515,44.945,132930.0
2014-01-20,45.028,45.396,44.452,44.522,65655.0
2014-01-21,44.903,44.903,43.654,44.015,92698.0
2014-01-22,44.119,44.258,43.529,43.925,99876.0
2014-01-23,43.772,44.272,42.904,42.98,132123.0
2014-01-24,43.147,43.265,41.599,41.849,155537.0
2014-01-25,43.147,43.265,41.599,41.849,155537.0
2014-01-26,43.147,43.265,41.599,41.849,155537.0
2014-01-27,41.786,41.981,41.168,41.502,158180.0
2014-01-28,41.474,42.265,41.474,42.224,101974.0
2014-01-29,42.175,42.64,41.043,41.175,233363.0
2014-01-30,41.279,41.724,40.759,41.675,124101.0
2014-01-31,41.585,41.717,40.509,41.009,110646.0
2014-02-01,41.585,41.717,40.509,41.009,110646.0
2014-02-02,41.585,41.717,40.509,41.009,110646.0
2014-02-03,41.057,41.835,40.176,40.224,142817.0
2014-02-04,40.03,40.877,39.648,40.46,126160.0
2014-02-05,40.266,41.168,40.21,41.064,245326.0
2014-02-06,41.009,42.12,41.009,41.883,136825.0
2014-02-07,41.953,42.203,41.634,42.203,89148.0
2014-02-08,41.953,42.203,41.634,42.203,89148.0
2014-02-09,41.953,42.203,41.634,42.203,89148.0
2014-02-10,42.307,42.793,42.113,42.369,107043.0
2014-02-11,42.522,43.085,42.064,42.411,150353.0
2014-02-12,42.481,43.029,42.092,42.175,124476.0
2014-02-13,42.12,42.126,41.377,41.772,122672.0
2014-02-14,41.995,42.078,41.453,41.675,76281.0
2014-02-15,41.995,42.078,41.453,41.675,76281.0
2014-02-16,41.995,42.078,41.453,41.675,76281.0
2014-02-17,41.654,42.175,41.502,41.522,52399.0
2014-02-18,41.647,43.695,41.37,43.557,224117.0
2014-02-19,43.515,43.786,42.904,42.953,89885.0
2014-02-20,43.036,43.897,42.571,43.647,227218.0
2014-02-21,43.772,44.424,43.119,44.063,172505.0
2014-02-22,43.772,44.424,43.119,44.063,172505.0
2014-02-23,43.772,44.424,43.119,44.063,172505.0
2014-02-24,43.952,45.112,43.928,45.015,260975.0
2014-02-25,44.834,45.341,44.584,45.105,132680.0
2014-02-26,45.056,45.799,45.028,45.591,171777.0
2014-02-27,46.021,47.903,45.32,47.59,266250.0
2014-02-28,47.604,47.611,46.132,46.66,255266.0
2014-03-01,47.604,47.611,46.132,46.66,255266.0
2014-03-02,47.604,47.611,46.132,46.66,255266.0
2014-03-03,46.0,46.216,45.192,45.507,249163.0
2014-03-04,45.688,46.736,45.688,46.202,122344.0
2014-03-05,46.167,47.354,46.166,47.035,124123.0
2014-03-06,47.229,48.444,47.222,47.444,251459.0
2014-03-07,48.118,48.701,47.389,47.535,326949.0
2014-03-08,48.118,48.701,47.389,47.535,326949.0
2014-03-09,48.118,48.701,47.389,47.535,326949.0
2014-03-10,47.542,48.902,47.042,48.548,472084.0
2014-03-11,48.75,48.75,47.778,47.791,167801.0
2014-03-12,47.757,47.882,46.757,47.118,197359.0
2014-03-13,47.222,47.576,45.709,45.709,167867.0
2014-03-14,45.66,45.82,44.397,44.674,246836.0
2014-03-15,45.66,45.82,44.397,44.674,246836.0
2014-03-16,45.66,45.82,44.397,44.674,246836.0
2014-03-17,44.876,45.278,44.424,44.834,238965.0
2014-03-18,44.924,45.986,44.348,45.889,235409.0
2014-03-19,45.868,46.111,45.278,45.278,107612.0
2014-03-20,45.313,45.403,44.57,44.89,130943.0
2014-03-21,44.834,45.521,44.063,44.063,347028.0
2014-03-22,44.834,45.521,44.063,44.063,347028.0
2014-03-23,44.834,45.521,44.063,44.063,347028.0
2014-03-24,44.299,44.619,43.834,44.029,122639.0
2014-03-25,44.341,44.64,43.633,44.529,92615.0
2014-03-26,44.605,44.994,44.39,44.466,113822.0
2014-03-27,44.355,44.945,44.154,44.785,126420.0
2014-03-28,44.744,45.5,44.716,45.237,152389.0
2014-03-29,44.744,45.5,44.716,45.237,152389.0
2014-03-30,44.744,45.5,44.716,45.237,152389.0
2014-03-31,45.376,45.848,45.174,45.695,115679.0
2014-04-01,45.75,46.139,45.73,45.959,102298.0
2014-04-02,46.056,46.118,45.73,45.778,64381.0
2014-04-03,46.014,46.188,45.417,45.452,129911.0
2014-04-04,45.73,46.181,45.41,45.528,106779.0
2014-04-05,45.73,46.181,45.41,45.528,106779.0
2014-04-06,45.73,46.181,45.41,45.528,106779.0
2014-04-07,45.556,45.889,44.674,44.778,94825.0
2014-04-08,44.695,44.98,43.737,44.348,93352.0
2014-04-09,44.313,44.98,44.281,44.89,60230.0
2014-04-10,44.987,45.299,43.452,43.536,118771.0
2014-04-11,43.043,43.793,43.043,43.459,108481.0
2014-04-12,43.043,43.793,43.043,43.459,108481.0
2014-04-13,43.043,43.793,43.043,43.459,108481.0
2014-04-14,43.237,43.452,42.661,42.932,125320.0
2014-04-15,43.321,44.938,43.321,44.251,149933.0
2014-04-16,44.591,45.153,44.431,44.556,67074.0
2014-04-17,44.563,45.709,44.411,45.709,69988.0
2014-04-18,44.563,45.709,44.411,45.709,69988.0
2014-04-19,44.563,45.709,44.411,45.709,69988.0
2014-04-20,44.563,45.709,44.411,45.709,69988.0
2014-04-21,44.563,45.709,44.411,45.709,69988.0
2014-04-22,45.646,46.917,45.542,46.611,82359.0
2014-04-23,46.514,46.785,46.341,46.479,57686.0
2014-04-24,46.535,47.472,46.084,46.465,87858.0
2014-04-25,46.583,46.583,46.028,46.202,92683.0
2014-04-26,46.583,46.583,46.028,46.202,92683.0
2014-04-27,46.583,46.583,46.028,46.202,92683.0
2014-04-28,46.424,47.292,46.118,46.202,109232.0
2014-04-29,46.702,46.743,46.243,46.695,75109.0
2014-04-30,46.702,46.722,46.028,46.459,101046.0
2014-05-01,46.702,46.722,46.028,46.459,101046.0
2014-05-02,46.66,47.5,46.382,46.472,114832.0
2014-05-03,46.66,47.5,46.382,46.472,114832.0
2014-05-04,46.66,47.5,46.382,46.472,114832.0
2014-05-05,46.653,46.771,45.959,46.459,70879.0
2014-05-06,46.653,46.951,46.167,46.472,48576.0
2014-05-07,46.653,46.896,45.646,46.82,179636.0
2014-05-08,47.182,47.501,46.585,47.018,110207.0
2014-05-09,47.104,47.572,46.82,47.309,40943.0
2014-05-10,47.104,47.572,46.82,47.309,40943.0
2014-05-11,47.104,47.572,46.82,47.309,40943.0
2014-05-12,47.295,47.65,47.047,47.508,88840.0
2014-05-13,47.522,48.573,47.515,48.161,100016.0
2014-05-14,47.927,48.467,47.764,48.204,81562.0
2014-05-15,48.041,48.332,46.202,46.635,205212.0
2014-05-16,46.678,46.841,45.712,46.053,61117.0
2014-05-17,46.678,46.841,45.712,46.053,61117.0
2014-05-18,46.678,46.841,45.712,46.053,61117.0
2014-05-19,45.932,46.706,45.932,46.351,57133.0
2014-05-20,46.252,46.72,45.967,45.975,53040.0
2014-05-21,46.117,46.855,45.833,46.536,55840.0
2014-05-22,46.536,46.72,45.882,46.188,56226.0
2014-05-23,46.102,46.976,46.095,46.784,94030.0
2014-05-24,46.102,46.976,46.095,46.784,94030.0
2014-05-25,46.102,46.976,46.095,46.784,94030.0
2014-05-26,46.805,47.636,46.784,47.579,32424.0
2014-05-27,47.466,47.899,47.182,47.224,86977.0
2014-05-28,47.473,48.119,47.238,47.721,76659.0
2014-05-29,47.636,48.19,47.601,47.7,54581.0
2014-05-30,47.601,47.686,46.848,47.352,647804.0
2014-05-31,47.601,47.686,46.848,47.352,647804.0
2014-06-01,47.601,47.686,46.848,47.352,647804.0
2014-06-02,47.345,48.275,47.309,47.877,97599.0
2014-06-03,47.785,47.877,46.827,46.919,71933.0
2014-06-04,46.77,47.146,46.621,46.77,86759.0
2014-06-05,46.962,47.466,46.678,46.926,83027.0
2014-06-06,46.855,47.487,46.834,47.302,68284.0
2014-06-07,46.855,47.487,46.834,47.302,68284.0
2014-06-08,46.855,47.487,46.834,47.302,68284.0
2014-06-09,47.288,47.53,47.196,47.288,73895.0
2014-06-10,47.167,47.444,47.16,47.189,73479.0
2014-06-11,47.061,47.309,46.493,47.075,100698.0
2014-06-12,47.019,47.885,47.011,47.295,74031.0
2014-06-13,47.231,47.477,46.33,46.528,68121.0
2014-06-14,47.231,47.477,46.33,46.528,68121.0
2014-06-15,47.231,47.477,46.33,46.528,68121.0
2014-06-16,46.379,46.692,45.861,45.868,63864.0
2014-06-17,45.833,46.628,45.769,46.5,57838.0
2014-06-18,46.514,46.862,46.45,46.685,41320.0
2014-06-19,46.805,47.004,45.989,46.117,79873.0
2014-06-20,46.28,46.415,45.123,45.179,188134.0
2014-06-21,46.28,46.415,45.123,45.179,188134.0
2014-06-22,46.28,46.415,45.123,45.179,188134.0
2014-06-23,45.094,45.584,45.08,45.123,79998.0
2014-06-24,45.037,45.314,44.782,44.959,65764.0
2014-06-25,44.81,45.101,43.795,44.512,90219.0
2014-06-26,44.476,45.265,44.476,45.172,66362.0
2014-06-27,45.066,45.293,44.263,44.711,48911.0
2014-06-28,45.066,45.293,44.263,44.711,48911.0
2014-06-29,45.066,45.293,44.263,44.711,48911.0
2014-06-30,44.668,45.108,44.192,44.853,111528.0
2014-07-01,44.782,45.172,44.249,45.115,153598.0
2014-07-02,45.023,45.236,44.611,44.86,56932.0
2014-07-03,44.775,45.975,44.675,45.591,68080.0
2014-07-04,45.506,45.818,45.179,45.194,23390.0
2014-07-05,45.506,45.818,45.179,45.194,23390.0
2014-07-06,45.506,45.818,45.179,45.194,23390.0
2014-07-07,45.385,45.385,44.306,44.306,47456.0
2014-07-08,44.54,44.54,43.227,43.447,107833.0
2014-07-09,43.702,43.951,43.149,43.426,82190.0
2014-07-10,43.326,43.745,42.751,43.007,87544.0
2014-07-11,42.985,43.852,42.971,43.773,140534.0
2014-07-12,42.985,43.852,42.971,43.773,140534.0
2014-07-13,42.985,43.852,42.971,43.773,140534.0
2014-07-14,43.759,44.569,43.759,44.292,56229.0
2014-07-15,44.121,44.803,44.107,44.292,64362.0
2014-07-16,44.2,45.165,44.2,45.101,46989.0
2014-07-17,45.676,46.415,45.378,45.79,145112.0
2014-07-18,45.541,46.138,45.442,46.06,58532.0
2014-07-19,45.541,46.138,45.442,46.06,58532.0
2014-07-20,45.541,46.138,45.442,46.06,58532.0
2014-07-21,46.01,46.252,45.591,45.747,65022.0
2014-07-22,45.662,46.379,45.662,46.06,38098.0
2014-07-23,45.84,46.777,45.804,46.55,52577.0
2014-07-24,46.479,47.004,46.031,46.074,49670.0
2014-07-25,45.918,46.55,45.797,46.131,60493.0
2014-07-26,45.918,46.55,45.797,46.131,60493.0
2014-07-27,45.918,46.55,45.797,46.131,60493.0
2014-07-28,46.038,46.394,44.895,45.605,56257.0
2014-07-29,45.811,45.811,44.881,45.307,58158.0
2014-07-30,45.442,45.492,44.945,44.959,59392.0
2014-07-31,45.073,45.35,44.072,44.611,105662.0
2014-08-01,44.434,44.484,43.426,43.596,74786.0
2014-08-02,44.434,44.484,43.426,43.596,74786.0
2014-08-03,44.434,44.484,43.426,43.596,74786.0
2014-08-04,43.738,43.816,42.985,43.142,61995.0
2014-08-05,43.383,43.525,42.822,42.822,56002.0
2014-08-06,42.921,42.921,40.877,41.381,143262.0
2014-08-07,41.501,41.537,39.939,40.174,136020.0
2014-08-08,40.152,40.309,39.556,39.797,108346.0
2014-08-09,40.152,40.309,39.556,39.797,108346.0
2014-08-10,40.152,40.309,39.556,39.797,108346.0
2014-08-11,39.932,41.267,39.932,40.948,107415.0
2014-08-12,40.806,41.267,40.706,40.997,65887.0
2014-08-13,40.955,41.374,39.911,40.294,123146.0
2014-08-14,40.493,40.621,39.606,40.032,104902.0
2014-08-15,40.259,40.912,39.634,40.124,102042.0
2014-08-16,40.259,40.912,39.634,40.124,102042.0
2014-08-17,40.259,40.912,39.634,40.124,102042.0
2014-08-18,40.337,41.019,40.209,40.749,91320.0
2014-08-19,40.727,41.246,40.571,40.948,63867.0
2014-08-20,40.955,41.672,40.777,41.132,98224.0
2014-08-21,41.395,41.729,41.047,41.53,76856.0
2014-08-22,41.395,41.935,41.374,41.544,95782.0
2014-08-23,41.395,41.935,41.374,41.544,95782.0
2014-08-24,41.395,41.935,41.374,41.544,95782.0
2014-08-25,41.558,42.176,41.537,41.814,29845.0
2014-08-26,41.594,43.106,41.594,42.943,73919.0
2014-08-27,42.829,43.688,42.716,42.921,59291.0
2014-08-28,42.829,42.936,42.078,42.581,43228.0
2014-08-29,42.545,42.865,42.545,42.673,143760.0
2014-08-30,42.545,42.865,42.545,42.673,143760.0
2014-08-31,42.545,42.865,42.545,42.673,143760.0
2014-09-01,42.595,43.035,42.595,42.737,26708.0
2014-09-02,42.616,43.063,42.616,42.73,66122.0
2014-09-03,42.744,43.852,42.65,43.532,74511.0
2014-09-04,43.39,43.724,42.978,43.369,77749.0
2014-09-05,43.39,43.702,43.171,43.582,52549.0
2014-09-06,43.39,43.702,43.171,43.582,52549.0
2014-09-07,43.39,43.702,43.171,43.582,52549.0
2014-09-08,43.582,43.837,43.014,43.291,58931.0
2014-09-09,43.404,43.596,42.921,42.921,31851.0
2014-09-10,42.893,43.177,42.396,42.673,24320.0
2014-09-11,42.616,42.9,42.275,42.588,93095.0
2014-09-12,42.552,42.822,41.899,42.119,38578.0
2014-09-13,42.552,42.822,41.899,42.119,38578.0
2014-09-14,42.552,42.822,41.899,42.119,38578.0
2014-09-15,41.892,42.169,40.976,41.111,83028.0
2014-09-16,41.303,41.7,40.429,41.026,98655.0
2014-09-17,41.267,41.579,40.976,41.175,56076.0
2014-09-18,41.175,41.53,41.09,41.345,60690.0
2014-09-19,41.317,41.963,40.841,40.898,155758.0
2014-09-20,41.317,41.963,40.841,40.898,155758.0
2014-09-21,41.317,41.963,40.841,40.898,155758.0
2014-09-22,40.678,40.962,39.932,40.053,112680.0
2014-09-23,40.152,40.152,39.243,39.684,98629.0
2014-09-24,39.655,39.868,39.08,39.549,83447.0
2014-09-25,39.456,39.769,38.853,39.229,153292.0
2014-09-26,39.109,39.385,38.434,38.711,97183.0
2014-09-27,39.109,39.385,38.434,38.711,97183.0
2014-09-28,39.109,39.385,38.434,38.711,97183.0
2014-09-29,38.896,39.18,38.42,38.555,71223.0
2014-09-30,38.448,39.087,36.922,38.604,318271.0
2014-10-01,38.37,38.961,37.426,38.961,150434.0
2014-10-02,38.924,41.189,38.924,40.306,549502.0
2014-10-03,40.38,40.38,40.174,40.216,549502.0
2014-10-04,40.38,40.38,40.174,40.216,549502.0
2014-10-05,40.38,40.38,40.174,40.216,549502.0
