,USDPKR BGN Curncy
2016-09-16,104.39
2016-09-17,104.39
2016-09-18,104.39
2016-09-19,104.495
2016-09-20,104.565
2016-09-21,104.725
2016-09-22,104.775
2016-09-23,104.775
2016-09-24,104.775
2016-09-25,104.775
2016-09-26,104.785
2016-09-27,104.825
2016-09-28,105.045
2016-09-29,104.505
2016-09-30,104.455
2016-10-01,104.455
2016-10-02,104.455
2016-10-03,104.525
2016-10-04,104.48
2016-10-05,104.485
2016-10-06,104.485
2016-10-07,104.6325
2016-10-08,104.6325
2016-10-09,104.6325
2016-10-10,104.575
2016-10-11,104.55
2016-10-12,104.55
2016-10-13,104.665
2016-10-14,104.66
2016-10-15,104.66
2016-10-16,104.66
2016-10-17,104.725
2016-10-18,104.69
2016-10-19,104.73
2016-10-20,104.7208
2016-10-21,104.77
2016-10-22,104.77
2016-10-23,104.77
2016-10-24,104.7675
2016-10-25,104.785
2016-10-26,104.735
2016-10-27,104.7325
2016-10-28,104.7375
2016-10-29,104.7375
2016-10-30,104.7375
2016-10-31,105.025
2016-11-01,104.7725
2016-11-02,104.8075
2016-11-03,104.75
2016-11-04,104.6775
2016-11-05,104.6775
2016-11-06,104.6775
2016-11-07,105.2713
2016-11-08,105.2713
2016-11-09,105.2713
2016-11-10,104.6675
2016-11-11,104.7075
2016-11-12,104.7075
2016-11-13,104.7075
2016-11-14,105.4475
2016-11-15,104.845
2016-11-16,104.75
2016-11-17,104.7675
2016-11-18,105.4075
2016-11-19,105.4075
2016-11-20,105.4075
2016-11-21,105.4075
2016-11-22,104.8425
2016-11-23,104.8325
2016-11-24,105.2
2016-11-25,104.7675
2016-11-26,104.7675
2016-11-27,104.7675
2016-11-28,104.5025
2016-11-29,104.8225
2016-11-30,104.8225
2016-12-01,104.7075
2016-12-02,104.8175
2016-12-03,104.8175
2016-12-04,104.8175
2016-12-05,104.7225
2016-12-06,104.7625
2016-12-07,104.845
2016-12-08,104.587
2016-12-09,104.745
2016-12-10,104.745
2016-12-11,104.745
2016-12-12,104.7675
2016-12-13,104.7125
2016-12-14,104.7775
2016-12-15,104.6775
2016-12-16,104.7836
2016-12-17,104.7836
2016-12-18,104.7836
2016-12-19,104.8175
2016-12-20,104.8173
2016-12-21,104.6425
2016-12-22,104.8425
2016-12-23,104.8
2016-12-24,104.8
2016-12-25,104.8
2016-12-26,104.8
2016-12-27,104.8275
2016-12-28,104.825
2016-12-29,104.75
2016-12-30,104.37
2016-12-31,104.37
2017-01-01,104.37
2017-01-02,104.4025
2017-01-03,104.85
2017-01-04,104.5575
2017-01-05,104.6675
2017-01-06,104.8075
2017-01-07,104.8075
2017-01-08,104.8075
2017-01-09,104.7775
2017-01-10,104.775
2017-01-11,104.8925
2017-01-12,104.7175
2017-01-13,104.805
2017-01-14,104.805
2017-01-15,104.805
2017-01-16,104.7875
2017-01-17,104.9025
2017-01-18,104.8575
2017-01-19,104.8175
2017-01-20,104.805
2017-01-21,104.805
2017-01-22,104.805
2017-01-23,104.815
2017-01-24,104.815
2017-01-25,104.8525
2017-01-26,104.8825
2017-01-27,105.085
2017-01-28,105.085
2017-01-29,105.085
2017-01-30,104.815
2017-01-31,104.7917
2017-02-01,104.7725
2017-02-02,104.7925
2017-02-03,104.77
2017-02-04,104.77
2017-02-05,104.77
2017-02-06,104.76
2017-02-07,104.77
2017-02-08,104.7988
2017-02-09,104.7525
2017-02-10,104.8325
2017-02-11,104.8325
2017-02-12,104.8325
2017-02-13,104.8125
2017-02-14,104.8025
2017-02-15,104.7975
2017-02-16,104.78
2017-02-17,104.755
2017-02-18,104.755
2017-02-19,104.755
2017-02-20,104.9325
2017-02-21,104.845
2017-02-22,104.8183
2017-02-23,104.7875
2017-02-24,104.825
2017-02-25,104.825
2017-02-26,104.825
2017-02-27,104.826
2017-02-28,104.7975
2017-03-01,104.9229
2017-03-02,104.8289
2017-03-03,104.78
2017-03-04,104.78
2017-03-05,104.78
2017-03-06,104.79
2017-03-07,104.8125
2017-03-08,104.805
2017-03-09,104.815
2017-03-10,104.7975
2017-03-11,104.7975
2017-03-12,104.7975
2017-03-13,104.8275
2017-03-14,104.805
2017-03-15,104.795
2017-03-16,104.8825
2017-03-17,104.84
2017-03-18,104.84
2017-03-19,104.84
2017-03-20,104.85
2017-03-21,104.8675
2017-03-22,104.7476
2017-03-23,104.805
2017-03-24,104.8383
2017-03-25,104.8383
2017-03-26,104.8383
2017-03-27,104.825
2017-03-28,104.84
2017-03-29,104.82
2017-03-30,104.7975
2017-03-31,104.83
2017-04-01,104.83
2017-04-02,104.83
2017-04-03,104.83
2017-04-04,104.7875
2017-04-05,104.8525
2017-04-06,104.825
2017-04-07,104.8125
2017-04-08,104.8125
2017-04-09,104.8125
2017-04-10,104.835
2017-04-11,104.7525
2017-04-12,104.85
2017-04-13,104.85
2017-04-14,104.845
2017-04-15,104.845
2017-04-16,104.845
2017-04-17,104.91
2017-04-18,104.8225
2017-04-19,104.825
2017-04-20,104.8425
2017-04-21,104.8
2017-04-22,104.8
2017-04-23,104.8
2017-04-24,104.8125
2017-04-25,104.455
2017-04-26,104.7425
2017-04-27,104.665
2017-04-28,104.755
2017-04-29,104.755
2017-04-30,104.755
2017-05-01,104.725
2017-05-02,104.7925
2017-05-03,104.71
2017-05-04,104.8025
2017-05-05,104.8025
2017-05-06,104.8025
2017-05-07,104.8025
2017-05-08,104.8425
2017-05-09,104.935
2017-05-10,104.755
2017-05-11,104.6925
2017-05-12,104.7975
2017-05-13,104.7975
2017-05-14,104.7975
2017-05-15,104.8025
2017-05-16,104.8075
2017-05-17,104.8225
2017-05-18,104.825
2017-05-19,104.81
2017-05-20,104.81
2017-05-21,104.81
2017-05-22,104.825
2017-05-23,104.84
2017-05-24,104.825
2017-05-25,104.8275
2017-05-26,104.84
2017-05-27,104.84
2017-05-28,104.84
2017-05-29,104.815
2017-05-30,104.855
2017-05-31,104.83
2017-06-01,104.715
2017-06-02,104.755
2017-06-03,104.755
2017-06-04,104.755
2017-06-05,104.77
2017-06-06,104.8453
2017-06-07,104.8453
2017-06-08,104.84
2017-06-09,104.8425
2017-06-10,104.8425
2017-06-11,104.8425
2017-06-12,104.75
2017-06-13,104.845
2017-06-14,104.8275
2017-06-15,104.855
2017-06-16,104.85
2017-06-17,104.85
2017-06-18,104.85
2017-06-19,104.8225
2017-06-20,104.855
2017-06-21,104.875
2017-06-22,104.8325
2017-06-23,104.875
2017-06-24,104.875
2017-06-25,104.875
2017-06-26,104.8625
2017-06-27,104.8225
2017-06-28,104.835
2017-06-29,104.8475
2017-06-30,104.8325
2017-07-01,104.8325
2017-07-02,104.8325
2017-07-03,104.85
2017-07-04,104.855
2017-07-05,108.095
2017-07-06,105.95
2017-07-07,105.875
2017-07-08,105.875
2017-07-09,105.875
2017-07-10,105.2
2017-07-11,105.225
2017-07-12,105.15
2017-07-13,105.245
2017-07-14,105.195
2017-07-15,105.195
2017-07-16,105.195
2017-07-17,105.115
2017-07-18,105.275
2017-07-19,105.245
2017-07-20,105.32
2017-07-21,105.3188
2017-07-22,105.3188
2017-07-23,105.3188
2017-07-24,105.345
2017-07-25,105.31
2017-07-26,105.33
2017-07-27,105.345
2017-07-28,105.355
2017-07-29,105.355
2017-07-30,105.355
2017-07-31,105.38
2017-08-01,105.375
2017-08-02,105.385
2017-08-03,105.365
2017-08-04,105.32
2017-08-05,105.32
2017-08-06,105.32
2017-08-07,105.36
2017-08-08,105.32
2017-08-09,105.375
2017-08-10,105.25
2017-08-11,105.37
2017-08-12,105.37
2017-08-13,105.37
2017-08-14,105.37
2017-08-15,105.375
2017-08-16,105.37
2017-08-17,105.375
2017-08-18,105.37
2017-08-19,105.37
2017-08-20,105.37
2017-08-21,105.3725
2017-08-22,105.37
2017-08-23,105.37
2017-08-24,105.375
2017-08-25,105.3583
2017-08-26,105.3583
2017-08-27,105.3583
2017-08-28,105.31
2017-08-29,105.225
2017-08-30,105.2312
2017-08-31,105.23
2017-09-01,105.255
2017-09-02,105.255
2017-09-03,105.255
2017-09-04,105.22
2017-09-05,105.375
2017-09-06,105.335
2017-09-07,105.35
2017-09-08,105.35
2017-09-09,105.35
2017-09-10,105.35
2017-09-11,105.375
2017-09-12,105.375
2017-09-13,105.375
2017-09-14,105.1975
2017-09-15,105.13
2017-09-16,105.13
2017-09-17,105.13
2017-09-18,105.355
2017-09-19,105.385
2017-09-20,105.385
2017-09-21,105.37
2017-09-22,105.295
2017-09-23,105.295
2017-09-24,105.295
2017-09-25,105.3925
2017-09-26,105.375
2017-09-27,105.4238
2017-09-28,105.41
2017-09-29,105.39
2017-09-30,105.39
2017-10-01,105.39
2017-10-02,105.41
2017-10-03,105.3777
2017-10-04,105.41
2017-10-05,105.42
2017-10-06,105.25
2017-10-07,105.25
2017-10-08,105.25
2017-10-09,105.345
2017-10-10,105.37
2017-10-11,105.295
2017-10-12,105.05
2017-10-13,105.285
2017-10-14,105.285
2017-10-15,105.285
2017-10-16,105.25
2017-10-17,105.33
2017-10-18,105.42
2017-10-19,105.35
2017-10-20,105.375
2017-10-21,105.375
2017-10-22,105.375
2017-10-23,105.32
2017-10-24,105.295
2017-10-25,105.335
2017-10-26,105.33
2017-10-27,105.3638
2017-10-28,105.3638
2017-10-29,105.3638
2017-10-30,105.355
2017-10-31,105.395
2017-11-01,105.315
2017-11-02,105.2887
2017-11-03,105.285
2017-11-04,105.285
2017-11-05,105.285
2017-11-06,105.27
2017-11-07,105.285
2017-11-08,105.295
2017-11-09,105.195
2017-11-10,105.075
2017-11-11,105.075
2017-11-12,105.075
2017-11-13,104.995
2017-11-14,105.285
2017-11-15,105.195
2017-11-16,105.325
2017-11-17,105.295
2017-11-18,105.295
2017-11-19,105.295
2017-11-20,105.295
2017-11-21,105.285
2017-11-22,105.425
2017-11-23,105.195
2017-11-24,105.195
2017-11-25,105.195
2017-11-26,105.195
2017-11-27,105.295
2017-11-28,105.305
2017-11-29,105.4325
2017-11-30,105.3575
2017-12-01,105.335
2017-12-02,105.335
2017-12-03,105.335
2017-12-04,105.335
2017-12-05,105.355
2017-12-06,105.4625
2017-12-07,105.395
2017-12-08,105.385
2017-12-09,105.385
2017-12-10,105.385
2017-12-11,107.45
2017-12-12,109.5
2017-12-13,109.5
2017-12-14,109.8
2017-12-15,109.875
2017-12-16,109.875
2017-12-17,109.875
2017-12-18,109.875
2017-12-19,110.6
2017-12-20,110.71
2017-12-21,110.7
2017-12-22,110.6375
2017-12-23,110.6375
2017-12-24,110.6375
2017-12-25,110.2
2017-12-26,110.7
2017-12-27,110.7
2017-12-28,110.7
2017-12-29,110.7
2017-12-30,110.7
2017-12-31,110.7
2018-01-01,110.31
2018-01-02,110.4155
2018-01-03,110.6813
2018-01-04,110.6813
2018-01-05,110.75
2018-01-06,110.75
2018-01-07,110.75
2018-01-08,110.75
2018-01-09,110.75
2018-01-10,110.7475
2018-01-11,110.7475
2018-01-12,110.755
2018-01-13,110.755
2018-01-14,110.755
2018-01-15,110.755
2018-01-16,110.6225
2018-01-17,110.75
2018-01-18,110.76
2018-01-19,110.7063
2018-01-20,110.7063
2018-01-21,110.7063
2018-01-22,110.755
2018-01-23,110.627
2018-01-24,110.755
2018-01-25,110.755
2018-01-26,110.505
2018-01-27,110.505
2018-01-28,110.505
2018-01-29,110.76
2018-01-30,111.2175
2018-01-31,110.76
2018-02-01,110.76
2018-02-02,110.76
2018-02-03,110.76
2018-02-04,110.76
2018-02-05,110.76
2018-02-06,110.76
2018-02-07,110.76
2018-02-08,110.6125
2018-02-09,110.6125
2018-02-10,110.6125
2018-02-11,110.6125
2018-02-12,110.76
2018-02-13,110.755
2018-02-14,110.755
2018-02-15,110.755
2018-02-16,110.755
2018-02-17,110.755
2018-02-18,110.755
2018-02-19,110.75
2018-02-20,110.75
2018-02-21,110.76
2018-02-22,110.76
2018-02-23,110.76
2018-02-24,110.76
2018-02-25,110.76
2018-02-26,110.765
2018-02-27,110.765
2018-02-28,110.765
2018-03-01,110.76
2018-03-02,110.6233
2018-03-03,110.6233
2018-03-04,110.6233
2018-03-05,110.75
2018-03-06,110.75
2018-03-07,110.76
2018-03-08,110.765
2018-03-09,110.76
2018-03-10,110.76
2018-03-11,110.76
2018-03-12,110.6975
2018-03-13,110.76
2018-03-14,110.76
2018-03-15,110.76
2018-03-16,110.6674
2018-03-17,110.6674
2018-03-18,110.6674
2018-03-19,110.765
2018-03-20,115.125
2018-03-21,115.125
2018-03-22,115.795
2018-03-23,115.795
2018-03-24,115.795
2018-03-25,115.795
2018-03-26,114.805
2018-03-27,115.725
2018-03-28,115.575
2018-03-29,115.575
2018-03-30,115.71
2018-03-31,115.71
2018-04-01,115.71
2018-04-02,115.6125
2018-04-03,115.725
2018-04-04,115.725
2018-04-05,115.78
2018-04-06,115.78
2018-04-07,115.78
2018-04-08,115.78
2018-04-09,115.76
2018-04-10,115.78
2018-04-11,115.76
2018-04-12,115.69
2018-04-13,115.5975
2018-04-14,115.5975
2018-04-15,115.5975
2018-04-16,115.775
2018-04-17,115.66
2018-04-18,115.615
2018-04-19,115.78
2018-04-20,115.6924
2018-04-21,115.6924
2018-04-22,115.6924
2018-04-23,115.725
2018-04-24,115.615
2018-04-25,115.6614
2018-04-26,115.7025
2018-04-27,115.775
2018-04-28,115.775
2018-04-29,115.775
2018-04-30,115.6175
2018-05-01,115.77
2018-05-02,115.78
2018-05-03,115.775
2018-05-04,115.7715
2018-05-05,115.7715
2018-05-06,115.7715
2018-05-07,115.7211
2018-05-08,115.775
2018-05-09,115.5983
2018-05-10,115.78
2018-05-11,115.6125
2018-05-12,115.6125
2018-05-13,115.6125
2018-05-14,115.6675
2018-05-15,115.775
2018-05-16,115.8415
2018-05-17,115.78
2018-05-18,115.78
2018-05-19,115.78
2018-05-20,115.78
2018-05-21,115.775
2018-05-22,115.54
2018-05-23,115.7788
2018-05-24,115.72
2018-05-25,115.775
2018-05-26,115.775
2018-05-27,115.775
2018-05-28,115.7788
2018-05-29,115.7712
2018-05-30,115.7
2018-05-31,115.775
2018-06-01,115.785
2018-06-02,115.785
2018-06-03,115.785
2018-06-04,115.78
2018-06-05,115.78
2018-06-06,115.78
2018-06-07,115.78
2018-06-08,115.84
2018-06-09,115.84
2018-06-10,115.84
2018-06-11,117.445
2018-06-12,119.12
2018-06-13,115.69
2018-06-14,118.2425
2018-06-15,119.525
2018-06-16,119.525
2018-06-17,119.525
2018-06-18,120.695
2018-06-19,121.3
2018-06-20,121.5
2018-06-21,121.65
2018-06-22,121.65
2018-06-23,121.65
2018-06-24,121.65
2018-06-25,121.9375
2018-06-26,121.5681
2018-06-27,121.73
2018-06-28,121.735
2018-06-29,121.5836
2018-06-30,121.5836
2018-07-01,121.5836
2018-07-02,121.715
2018-07-03,121.725
2018-07-04,121.725
2018-07-05,121.725
2018-07-06,121.725
2018-07-07,121.725
2018-07-08,121.725
2018-07-09,121.735
2018-07-10,121.65
2018-07-11,121.74
2018-07-12,121.755
2018-07-13,121.6875
2018-07-14,121.6875
2018-07-15,121.6875
2018-07-16,121.5975
2018-07-17,127.1
2018-07-18,127.1
2018-07-19,128.2437
2018-07-20,128.45
2018-07-21,128.45
2018-07-22,128.45
2018-07-23,129.25
2018-07-24,128.3286
2018-07-25,129.1931
2018-07-26,129.125
2018-07-27,128.625
2018-07-28,128.625
2018-07-29,128.625
2018-07-30,121.645
2018-07-31,122.665
2018-08-01,125.0
2018-08-02,125.0
2018-08-03,122.725
2018-08-04,122.725
2018-08-05,122.725
2018-08-06,122.99
2018-08-07,123.105
2018-08-08,123.21
2018-08-09,126.625
2018-08-10,122.835
2018-08-11,122.835
2018-08-12,122.835
2018-08-13,122.745
2018-08-14,122.855
2018-08-15,122.565
2018-08-16,122.4033
2018-08-17,123.1382
2018-08-18,123.1382
2018-08-19,123.1382
2018-08-20,122.455
2018-08-21,122.455
2018-08-22,122.455
2018-08-23,122.5761
2018-08-24,122.45
2018-08-25,122.45
2018-08-26,122.45
2018-08-27,123.105
2018-08-28,123.105
2018-08-29,123.05
2018-08-30,123.08
2018-08-31,123.035
2018-09-01,123.035
2018-09-02,123.035
2018-09-03,123.11
2018-09-04,123.4287
2018-09-05,123.155
2018-09-06,123.155
2018-09-07,123.4071
2018-09-08,123.4071
2018-09-09,123.4071
2018-09-10,123.045
2018-09-11,123.025
2018-09-12,123.145
2018-09-13,123.135
2018-09-14,123.09
2018-09-15,123.09
2018-09-16,123.09
2018-09-17,123.2106
2018-09-18,123.18
2018-09-19,123.3783
2018-09-20,123.12
2018-09-21,123.175
2018-09-22,123.175
2018-09-23,123.175
2018-09-24,123.155
2018-09-25,123.235
2018-09-26,123.09
2018-09-27,123.7425
2018-09-28,123.18
2018-09-29,123.18
2018-09-30,123.18
2018-10-01,123.4117
2018-10-02,123.7944
2018-10-03,123.4504
2018-10-04,123.265
2018-10-05,123.135
2018-10-06,123.135
2018-10-07,123.135
2018-10-08,123.17
2018-10-09,128.48
2018-10-10,132.06
2018-10-11,131.115
2018-10-12,131.0063
2018-10-13,131.0063
2018-10-14,131.0063
2018-10-15,131.24
2018-10-16,131.43
2018-10-17,132.4
2018-10-18,132.395
2018-10-19,132.525
2018-10-20,132.525
2018-10-21,132.525
2018-10-22,132.6854
2018-10-23,132.945
2018-10-24,130.93
2018-10-25,131.225
2018-10-26,133.5
2018-10-27,133.5
2018-10-28,133.5
2018-10-29,133.1424
2018-10-30,133.675
2018-10-31,133.775
2018-11-01,133.7
2018-11-02,133.68
2018-11-03,133.68
2018-11-04,133.68
2018-11-05,133.0836
2018-11-06,133.7
2018-11-07,133.625
2018-11-08,133.625
2018-11-09,134.0
2018-11-10,134.0
2018-11-11,134.0
2018-11-12,134.1375
2018-11-13,133.0
2018-11-14,134.45
2018-11-15,134.43
2018-11-16,134.44
2018-11-17,134.44
2018-11-18,134.44
2018-11-19,134.425
2018-11-20,134.425
2018-11-21,134.425
2018-11-22,134.425
2018-11-23,134.1851
2018-11-24,134.1851
2018-11-25,134.1851
2018-11-26,134.45
2018-11-27,134.475
2018-11-28,134.465
2018-11-29,134.45
2018-11-30,138.9
2018-12-01,138.9
2018-12-02,138.9
2018-12-03,139.15
2018-12-04,139.1
2018-12-05,139.6
2018-12-06,139.725
2018-12-07,139.775
2018-12-08,139.775
2018-12-09,139.775
2018-12-10,139.8
2018-12-11,139.8584
2018-12-12,139.85
2018-12-13,139.85
2018-12-14,139.85
2018-12-15,139.85
2018-12-16,139.85
2018-12-17,139.85
2018-12-18,139.85
2018-12-19,139.875
2018-12-20,139.875
2018-12-21,139.875
2018-12-22,139.875
2018-12-23,139.875
2018-12-24,139.81
2018-12-25,139.81
2018-12-26,139.85
2018-12-27,139.85
2018-12-28,139.8353
2018-12-29,139.8353
2018-12-30,139.8353
2018-12-31,139.8
2019-01-01,139.8
2019-01-02,139.85
2019-01-03,139.3553
2019-01-04,139.85
2019-01-05,139.85
2019-01-06,139.85
2019-01-07,139.85
2019-01-08,139.875
2019-01-09,139.875
2019-01-10,139.875
2019-01-11,139.8581
2019-01-12,139.8581
2019-01-13,139.8581
2019-01-14,139.865
2019-01-15,139.382
2019-01-16,139.885
2019-01-17,139.88
2019-01-18,139.88
2019-01-19,139.88
2019-01-20,139.88
2019-01-21,139.3645
2019-01-22,139.4141
2019-01-23,139.875
2019-01-24,139.875
2019-01-25,139.875
2019-01-26,139.875
2019-01-27,139.875
2019-01-28,139.8
2019-01-29,138.7753
2019-01-30,139.735
2019-01-31,139.0402
2019-02-01,139.525
2019-02-02,139.525
2019-02-03,139.525
2019-02-04,139.6
2019-02-05,139.6
2019-02-06,139.55
2019-02-07,139.575
2019-02-08,139.6
2019-02-09,139.6
2019-02-10,139.6
2019-02-11,139.325
2019-02-12,139.2794
2019-02-13,139.6125
2019-02-14,139.6375
2019-02-15,139.6375
2019-02-16,139.6375
2019-02-17,139.6375
2019-02-18,139.0939
2019-02-19,139.875
2019-02-20,139.375
2019-02-21,139.81
2019-02-22,139.7291
2019-02-23,139.7291
2019-02-24,139.7291
2019-02-25,138.6024
2019-02-26,138.175
2019-02-27,139.4174
2019-02-28,139.84
2019-03-01,139.3923
2019-03-02,139.3923
2019-03-03,139.3923
2019-03-04,139.3375
2019-03-05,139.82
2019-03-06,139.765
2019-03-07,139.82
2019-03-08,139.5975
2019-03-09,139.5975
2019-03-10,139.5975
2019-03-11,138.945
2019-03-12,139.865
2019-03-13,139.45
2019-03-14,139.85
2019-03-15,139.86
2019-03-16,139.86
2019-03-17,139.86
2019-03-18,140.0912
2019-03-19,140.1817
2019-03-20,140.1391
2019-03-21,139.9863
2019-03-22,139.95
2019-03-23,139.95
2019-03-24,139.95
2019-03-25,140.5958
2019-03-26,140.4216
2019-03-27,140.4787
2019-03-28,140.4891
2019-03-29,140.7878
2019-03-30,140.7878
2019-03-31,140.7878
2019-04-01,140.85
2019-04-02,140.535
2019-04-03,141.6871
2019-04-04,141.5222
2019-04-05,141.5148
2019-04-06,141.5148
2019-04-07,141.5148
2019-04-08,141.6
2019-04-09,141.625
2019-04-10,141.619
2019-04-11,141.4893
2019-04-12,141.675
2019-04-13,141.675
2019-04-14,141.675
2019-04-15,141.66
2019-04-16,141.5117
2019-04-17,141.5117
2019-04-18,141.6183
2019-04-19,141.6054
2019-04-20,141.6054
2019-04-21,141.6054
2019-04-22,141.5858
2019-04-23,141.66
2019-04-24,141.6042
2019-04-25,141.625
2019-04-26,141.65
2019-04-27,141.65
2019-04-28,141.65
2019-04-29,141.6609
2019-04-30,141.65
2019-05-01,141.5946
2019-05-02,141.6141
2019-05-03,141.45
2019-05-04,141.45
2019-05-05,141.45
2019-05-06,141.55
2019-05-07,141.5
2019-05-08,141.6
2019-05-09,141.625
2019-05-10,141.625
2019-05-11,141.625
2019-05-12,141.625
2019-05-13,141.625
2019-05-14,141.675
2019-05-15,141.625
2019-05-16,145.875
2019-05-17,148.09
2019-05-18,148.09
2019-05-19,148.09
2019-05-20,146.72
2019-05-21,152.25
2019-05-22,151.795
2019-05-23,151.52
2019-05-24,151.875
2019-05-25,151.875
2019-05-26,151.875
2019-05-27,150.875
2019-05-28,151.1179
2019-05-29,150.5573
2019-05-30,150.8301
2019-05-31,147.0248
2019-06-01,147.0248
2019-06-02,147.0248
2019-06-03,147.7347
2019-06-04,148.3643
2019-06-05,149.8539
2019-06-06,147.2157
2019-06-07,150.2475
2019-06-08,150.2475
2019-06-09,150.2475
2019-06-10,150.985
2019-06-11,151.7433
2019-06-12,151.645
2019-06-13,153.05
2019-06-14,155.85
2019-06-15,155.85
2019-06-16,155.85
2019-06-17,157.2
2019-06-18,156.805
2019-06-19,156.975
2019-06-20,156.8225
2019-06-21,156.9183
2019-06-22,156.9183
2019-06-23,156.9183
2019-06-24,157.1569
2019-06-25,157.3023
2019-06-26,160.9275
2019-06-27,162.8009
2019-06-28,159.5151
2019-06-29,159.5151
2019-06-30,159.5151
2019-07-01,162.3963
2019-07-02,156.33
2019-07-03,156.055
2019-07-04,157.085
2019-07-05,157.835
2019-07-06,157.835
2019-07-07,157.835
2019-07-08,157.7721
2019-07-09,158.0858
2019-07-10,158.1756
2019-07-11,158.54
2019-07-12,158.9036
2019-07-13,158.9036
2019-07-14,158.9036
2019-07-15,159.6611
2019-07-16,159.525
2019-07-17,159.625
2019-07-18,159.75
2019-07-19,159.95
2019-07-20,159.95
2019-07-21,159.95
2019-07-22,160.0832
2019-07-23,159.3138
2019-07-24,160.865
2019-07-25,160.755
2019-07-26,161.085
2019-07-27,161.085
2019-07-28,161.085
2019-07-29,160.975
2019-07-30,160.8302
2019-07-31,160.3821
2019-08-01,160.325
2019-08-02,159.4795
2019-08-03,159.4795
2019-08-04,159.4795
2019-08-05,159.4613
2019-08-06,159.4
2019-08-07,159.3127
2019-08-08,158.8621
2019-08-09,158.078
2019-08-10,158.078
2019-08-11,158.078
2019-08-12,160.29
2019-08-13,160.26
2019-08-14,160.25
2019-08-15,160.2417
2019-08-16,159.765
2019-08-17,159.765
2019-08-18,159.765
2019-08-19,159.3403
2019-08-20,160.25
2019-08-21,160.0096
2019-08-22,159.3572
2019-08-23,158.6964
2019-08-24,158.6964
2019-08-25,158.6964
2019-08-26,158.6994
2019-08-27,158.7941
2019-08-28,159.705
2019-08-29,159.65
2019-08-30,158.3551
2019-08-31,158.3551
2019-09-01,158.3551
2019-09-02,156.644
2019-09-03,158.3335
2019-09-04,156.75
2019-09-05,156.5809
2019-09-06,156.6445
2019-09-07,156.6445
2019-09-08,156.6445
2019-09-09,156.75
2019-09-10,156.625
2019-09-11,156.75
2019-09-12,156.4383
2019-09-13,156.65
2019-09-14,156.65
2019-09-15,156.65
2019-09-16,156.8
2019-09-17,156.75
2019-09-18,156.9092
2019-09-19,156.7
2019-09-20,156.65
2019-09-21,156.65
2019-09-22,156.65
2019-09-23,156.825
2019-09-24,156.8
2019-09-25,156.865
2019-09-26,156.6951
2019-09-27,156.85
2019-09-28,156.85
2019-09-29,156.85
2019-09-30,156.75
2019-10-01,156.385
2019-10-02,156.75
2019-10-03,156.6664
2019-10-04,156.975
2019-10-05,156.975
2019-10-06,156.975
2019-10-07,156.875
2019-10-08,156.59
2019-10-09,156.8733
2019-10-10,156.4258
2019-10-11,156.675
2019-10-12,156.675
2019-10-13,156.675
2019-10-14,156.65
2019-10-15,156.425
2019-10-16,156.375
2019-10-17,156.3315
2019-10-18,156.4435
2019-10-19,156.4435
2019-10-20,156.4435
2019-10-21,156.2625
2019-10-22,155.9766
2019-10-23,156.41
2019-10-24,156.0213
2019-10-25,156.2312
2019-10-26,156.2312
2019-10-27,156.2312
2019-10-28,155.4958
2019-10-29,155.375
2019-10-30,155.4958
2019-10-31,155.3808
2019-11-01,155.1461
2019-11-02,155.1461
2019-11-03,155.1461
2019-11-04,155.6028
2019-11-05,156.1522
2019-11-06,156.0972
2019-11-07,156.2
2019-11-08,155.9014
2019-11-09,155.9014
2019-11-10,155.9014
2019-11-11,155.8909
2019-11-12,155.5248
2019-11-13,155.9712
2019-11-14,155.0901
2019-11-15,155.3235
2019-11-16,155.3235
2019-11-17,155.3235
2019-11-18,156.1835
2019-11-19,156.153
2019-11-20,156.285
2019-11-21,155.3288
2019-11-22,155.8434
2019-11-23,155.8434
2019-11-24,155.8434
2019-11-25,156.1451
2019-11-26,155.0575
2019-11-27,155.3078
2019-11-28,155.2542
2019-11-29,155.209
2019-11-30,155.209
2019-12-01,155.209
2019-12-02,155.294
2019-12-03,154.9015
2019-12-04,154.95
2019-12-05,155.0405
2019-12-06,154.696
2019-12-07,154.696
2019-12-08,154.696
2019-12-09,155.0297
2019-12-10,155.0613
2019-12-11,155.064
2019-12-12,154.948
2019-12-13,154.7343
2019-12-14,154.7343
2019-12-15,154.7343
2019-12-16,154.9168
2019-12-17,154.9275
2019-12-18,154.705
2019-12-19,154.7231
2019-12-20,155.0114
2019-12-21,155.0114
2019-12-22,155.0114
2019-12-23,154.9362
2019-12-24,154.7
2019-12-25,154.7
2019-12-26,154.75
2019-12-27,154.9019
2019-12-28,154.9019
2019-12-29,154.9019
2019-12-30,154.7687
2019-12-31,154.8736
2020-01-01,154.8831
2020-01-02,154.93
2020-01-03,154.9179
2020-01-04,154.9179
2020-01-05,154.9179
2020-01-06,155.1178
2020-01-07,155.0622
2020-01-08,155.0479
2020-01-09,154.8676
2020-01-10,154.8896
2020-01-11,154.8896
2020-01-12,154.8896
2020-01-13,154.7675
2020-01-14,154.8884
2020-01-15,154.645
2020-01-16,154.55
2020-01-17,154.6157
2020-01-18,154.6157
2020-01-19,154.6157
2020-01-20,154.682
2020-01-21,154.415
2020-01-22,154.5395
2020-01-23,154.7
2020-01-24,154.6194
2020-01-25,154.6194
2020-01-26,154.6194
2020-01-27,154.5552
2020-01-28,154.6166
2020-01-29,154.605
