,USDMXN BGN Curncy
2016-06-10,18.6328
2016-06-11,18.6328
2016-06-12,18.6328
2016-06-13,18.8394
2016-06-14,18.9352
2016-06-15,18.9127
2016-06-16,18.945
2016-06-17,18.8375
2016-06-18,18.8375
2016-06-19,18.8375
2016-06-20,18.6575
2016-06-21,18.6241
2016-06-22,18.4942
2016-06-23,18.2273
2016-06-24,18.9278
2016-06-25,18.9278
2016-06-26,18.9278
2016-06-27,19.181
2016-06-28,18.8366
2016-06-29,18.4839
2016-06-30,18.2804
2016-07-01,18.3605
2016-07-02,18.3605
2016-07-03,18.3605
2016-07-04,18.4206
2016-07-05,18.8182
2016-07-06,18.7379
2016-07-07,18.8288
2016-07-08,18.505
2016-07-09,18.505
2016-07-10,18.505
2016-07-11,18.4678
2016-07-12,18.3417
2016-07-13,18.3662
2016-07-14,18.3534
2016-07-15,18.6048
2016-07-16,18.6048
2016-07-17,18.6048
2016-07-18,18.3861
2016-07-19,18.5003
2016-07-20,18.6797
2016-07-21,18.577
2016-07-22,18.5463
2016-07-23,18.5463
2016-07-24,18.5463
2016-07-25,18.7761
2016-07-26,18.7746
2016-07-27,18.8259
2016-07-28,18.8928
2016-07-29,18.7527
2016-07-30,18.7527
2016-07-31,18.7527
2016-08-01,18.8647
2016-08-02,18.9346
2016-08-03,18.8876
2016-08-04,18.9077
2016-08-05,18.7542
2016-08-06,18.7542
2016-08-07,18.7542
2016-08-08,18.5533
2016-08-09,18.4369
2016-08-10,18.4152
2016-08-11,18.2294
2016-08-12,18.2602
2016-08-13,18.2602
2016-08-14,18.2602
2016-08-15,18.0776
2016-08-16,18.0614
2016-08-17,18.1395
2016-08-18,18.1891
2016-08-19,18.22
2016-08-20,18.22
2016-08-21,18.22
2016-08-22,18.2948
2016-08-23,18.5693
2016-08-24,18.4556
2016-08-25,18.3663
2016-08-26,18.5925
2016-08-27,18.5925
2016-08-28,18.5925
2016-08-29,18.6252
2016-08-30,18.8181
2016-08-31,18.7836
2016-09-01,18.7481
2016-09-02,18.5783
2016-09-03,18.5783
2016-09-04,18.5783
2016-09-05,18.565
2016-09-06,18.2762
2016-09-07,18.3797
2016-09-08,18.6727
2016-09-09,18.8986
2016-09-10,18.8986
2016-09-11,18.8986
2016-09-12,18.813
2016-09-13,19.086
2016-09-14,19.2734
2016-09-15,19.3453
2016-09-16,19.6106
2016-09-17,19.6106
2016-09-18,19.6106
2016-09-19,19.6902
2016-09-20,19.8113
2016-09-21,19.7409
2016-09-22,19.6148
2016-09-23,19.7893
2016-09-24,19.7893
2016-09-25,19.7893
2016-09-26,19.8772
2016-09-27,19.3904
2016-09-28,19.3801
2016-09-29,19.5213
2016-09-30,19.3852
2016-10-01,19.3852
2016-10-02,19.3852
2016-10-03,19.2859
2016-10-04,19.326
2016-10-05,19.2135
2016-10-06,19.2355
2016-10-07,19.3009
2016-10-08,19.3009
2016-10-09,19.3009
2016-10-10,18.9281
2016-10-11,18.9149
2016-10-12,18.9206
2016-10-13,18.925
2016-10-14,19.0079
2016-10-15,19.0079
2016-10-16,19.0079
2016-10-17,18.8731
2016-10-18,18.6162
2016-10-19,18.5225
2016-10-20,18.6206
2016-10-21,18.5946
2016-10-22,18.5946
2016-10-23,18.5946
2016-10-24,18.553
2016-10-25,18.5212
2016-10-26,18.6846
2016-10-27,18.8396
2016-10-28,18.9844
2016-10-29,18.9844
2016-10-30,18.9844
2016-10-31,18.8642
2016-11-01,19.2007
2016-11-02,19.3683
2016-11-03,19.1749
2016-11-04,19.0266
2016-11-05,19.0266
2016-11-06,19.0266
2016-11-07,18.5944
2016-11-08,18.3226
2016-11-09,19.844
2016-11-10,20.5754
2016-11-11,20.8492
2016-11-12,20.8492
2016-11-13,20.8492
2016-11-14,20.6906
2016-11-15,20.2695
2016-11-16,20.2085
2016-11-17,20.4286
2016-11-18,20.6435
2016-11-19,20.6435
2016-11-20,20.6435
2016-11-21,20.4495
2016-11-22,20.5949
2016-11-23,20.6446
2016-11-24,20.7441
2016-11-25,20.6538
2016-11-26,20.6538
2016-11-27,20.6538
2016-11-28,20.6303
2016-11-29,20.6236
2016-11-30,20.5743
2016-12-01,20.7785
2016-12-02,20.6281
2016-12-03,20.6281
2016-12-04,20.6281
2016-12-05,20.5943
2016-12-06,20.3939
2016-12-07,20.3354
2016-12-08,20.3172
2016-12-09,20.3894
2016-12-10,20.3894
2016-12-11,20.3894
2016-12-12,20.2144
2016-12-13,20.279
2016-12-14,20.4708
2016-12-15,20.3326
2016-12-16,20.4395
2016-12-17,20.4395
2016-12-18,20.4395
2016-12-19,20.3865
2016-12-20,20.4583
2016-12-21,20.5579
2016-12-22,20.7592
2016-12-23,20.6095
2016-12-24,20.6095
2016-12-25,20.6095
2016-12-26,20.6348
2016-12-27,20.7593
2016-12-28,20.7543
2016-12-29,20.7281
2016-12-30,20.7272
2016-12-31,20.7272
2017-01-01,20.7272
2017-01-02,20.7334
2017-01-03,21.1102
2017-01-04,21.4459
2017-01-05,21.4226
2017-01-06,21.2217
2017-01-07,21.2217
2017-01-08,21.2217
2017-01-09,21.3788
2017-01-10,21.8067
2017-01-11,21.8574
2017-01-12,21.7798
2017-01-13,21.4765
2017-01-14,21.4765
2017-01-15,21.4765
2017-01-16,21.7363
2017-01-17,21.5079
2017-01-18,21.9544
2017-01-19,21.9555
2017-01-20,21.5877
2017-01-21,21.5877
2017-01-22,21.5877
2017-01-23,21.3879
2017-01-24,21.5273
2017-01-25,21.0719
2017-01-26,21.2139
2017-01-27,20.8863
2017-01-28,20.8863
2017-01-29,20.8863
2017-01-30,20.7839
2017-01-31,20.8322
2017-02-01,20.7074
2017-02-02,20.5602
2017-02-03,20.3631
2017-02-04,20.3631
2017-02-05,20.3631
2017-02-06,20.5634
2017-02-07,20.6208
2017-02-08,20.4793
2017-02-09,20.3504
2017-02-10,20.3461
2017-02-11,20.3461
2017-02-12,20.3461
2017-02-13,20.2823
2017-02-14,20.2605
2017-02-15,20.2748
2017-02-16,20.3802
2017-02-17,20.4292
2017-02-18,20.4292
2017-02-19,20.4292
2017-02-20,20.3718
2017-02-21,20.0138
2017-02-22,19.9067
2017-02-23,19.6669
2017-02-24,19.9115
2017-02-25,19.9115
2017-02-26,19.9115
2017-02-27,19.911
2017-02-28,20.109
2017-03-01,19.8104
2017-03-02,19.999
2017-03-03,19.51
2017-03-04,19.51
2017-03-05,19.51
2017-03-06,19.6135
2017-03-07,19.4946
2017-03-08,19.6715
2017-03-09,19.8377
2017-03-10,19.6086
2017-03-11,19.6086
2017-03-12,19.6086
2017-03-13,19.6177
2017-03-14,19.667
2017-03-15,19.2215
2017-03-16,19.2654
2017-03-17,19.0772
2017-03-18,19.0772
2017-03-19,19.0772
2017-03-20,19.0013
2017-03-21,19.0999
2017-03-22,19.0263
2017-03-23,18.9286
2017-03-24,18.7579
2017-03-25,18.7579
2017-03-26,18.7579
2017-03-27,18.8918
2017-03-28,19.0296
2017-03-29,18.7068
2017-03-30,18.7145
2017-03-31,18.7249
2017-04-01,18.7249
2017-04-02,18.7249
2017-04-03,18.6721
2017-04-04,18.8257
2017-04-05,18.8302
2017-04-06,18.7478
2017-04-07,18.6662
2017-04-08,18.6662
2017-04-09,18.6662
2017-04-10,18.682
2017-04-11,18.7799
2017-04-12,18.5512
2017-04-13,18.581
2017-04-14,18.521
2017-04-15,18.521
2017-04-16,18.521
2017-04-17,18.4972
2017-04-18,18.5914
2017-04-19,18.8379
2017-04-20,18.7901
2017-04-21,18.8112
2017-04-22,18.8112
2017-04-23,18.8112
2017-04-24,18.7304
2017-04-25,18.863
2017-04-26,19.191
2017-04-27,19.027
2017-04-28,18.8206
2017-04-29,18.8206
2017-04-30,18.8206
2017-05-01,18.7408
2017-05-02,18.7698
2017-05-03,18.8638
2017-05-04,19.0489
2017-05-05,18.988
2017-05-06,18.988
2017-05-07,18.988
2017-05-08,19.2076
2017-05-09,19.1729
2017-05-10,19.0157
2017-05-11,18.8379
2017-05-12,18.8206
2017-05-13,18.8206
2017-05-14,18.8206
2017-05-15,18.7029
2017-05-16,18.6406
2017-05-17,18.7838
2017-05-18,18.8375
2017-05-19,18.7276
2017-05-20,18.7276
2017-05-21,18.7276
2017-05-22,18.662
2017-05-23,18.6339
2017-05-24,18.4433
2017-05-25,18.5034
2017-05-26,18.5157
2017-05-27,18.5157
2017-05-28,18.5157
2017-05-29,18.4744
2017-05-30,18.6987
2017-05-31,18.6199
2017-06-01,18.6439
2017-06-02,18.6812
2017-06-03,18.6812
2017-06-04,18.6812
2017-06-05,18.3435
2017-06-06,18.2372
2017-06-07,18.2259
2017-06-08,18.1984
2017-06-09,18.1721
2017-06-10,18.1721
2017-06-11,18.1721
2017-06-12,18.1349
2017-06-13,18.0528
2017-06-14,17.9196
2017-06-15,18.0433
2017-06-16,17.9129
2017-06-17,17.9129
2017-06-18,17.9129
2017-06-19,17.9579
2017-06-20,18.1921
2017-06-21,18.2387
2017-06-22,18.1154
2017-06-23,18.0072
2017-06-24,18.0072
2017-06-25,18.0072
2017-06-26,17.8694
2017-06-27,17.9871
2017-06-28,17.8515
2017-06-29,18.0432
2017-06-30,18.1203
2017-07-01,18.1203
2017-07-02,18.1203
2017-07-03,18.2271
2017-07-04,18.1985
2017-07-05,18.3028
2017-07-06,18.2577
2017-07-07,18.0912
2017-07-08,18.0912
2017-07-09,18.0912
2017-07-10,17.9515
2017-07-11,17.9089
2017-07-12,17.7758
2017-07-13,17.6841
2017-07-14,17.564
2017-07-15,17.564
2017-07-16,17.564
2017-07-17,17.5875
2017-07-18,17.4748
2017-07-19,17.5553
2017-07-20,17.4863
2017-07-21,17.6542
2017-07-22,17.6542
2017-07-23,17.6542
2017-07-24,17.7266
2017-07-25,17.7713
2017-07-26,17.5897
2017-07-27,17.7251
2017-07-28,17.7769
2017-07-29,17.7769
2017-07-30,17.7769
2017-07-31,17.8005
2017-08-01,17.8902
2017-08-02,17.8219
2017-08-03,17.8415
2017-08-04,17.889
2017-08-05,17.889
2017-08-06,17.889
2017-08-07,17.9275
2017-08-08,17.8512
2017-08-09,17.9473
2017-08-10,17.9722
2017-08-11,17.8321
2017-08-12,17.8321
2017-08-13,17.8321
2017-08-14,17.7705
2017-08-15,17.8072
2017-08-16,17.6625
2017-08-17,17.8493
2017-08-18,17.7107
2017-08-19,17.7107
2017-08-20,17.7107
2017-08-21,17.6553
2017-08-22,17.6603
2017-08-23,17.6861
2017-08-24,17.7259
2017-08-25,17.6151
2017-08-26,17.6151
2017-08-27,17.6151
2017-08-28,17.8713
2017-08-29,17.8413
2017-08-30,17.7173
2017-08-31,17.8863
2017-09-01,17.8139
2017-09-02,17.8139
2017-09-03,17.8139
2017-09-04,17.8723
2017-09-05,17.9005
2017-09-06,17.7879
2017-09-07,17.6724
2017-09-08,17.7114
2017-09-09,17.7114
2017-09-10,17.7114
2017-09-11,17.6741
2017-09-12,17.7278
2017-09-13,17.748
2017-09-14,17.6657
2017-09-15,17.6607
2017-09-16,17.6607
2017-09-17,17.6607
2017-09-18,17.76
2017-09-19,17.7979
2017-09-20,17.7688
2017-09-21,17.8801
2017-09-22,17.7454
2017-09-23,17.7454
2017-09-24,17.7454
2017-09-25,17.9247
2017-09-26,17.9552
2017-09-27,18.204
2017-09-28,18.1609
2017-09-29,18.2545
2017-09-30,18.2545
2017-10-01,18.2545
2017-10-02,18.2301
2017-10-03,18.2111
2017-10-04,18.2693
2017-10-05,18.4962
2017-10-06,18.5304
2017-10-07,18.5304
2017-10-08,18.5304
2017-10-09,18.6721
2017-10-10,18.8285
2017-10-11,18.7089
2017-10-12,18.9064
2017-10-13,18.9112
2017-10-14,18.9112
2017-10-15,18.9112
2017-10-16,19.0327
2017-10-17,18.7896
2017-10-18,18.8578
2017-10-19,18.8045
2017-10-20,18.9965
2017-10-21,18.9965
2017-10-22,18.9965
2017-10-23,19.0812
2017-10-24,19.2327
2017-10-25,19.04
2017-10-26,19.2043
2017-10-27,19.133
2017-10-28,19.133
2017-10-29,19.133
2017-10-30,19.2397
2017-10-31,19.1466
2017-11-01,19.0716
2017-11-02,18.982
2017-11-03,19.2032
2017-11-04,19.2032
2017-11-05,19.2032
2017-11-06,19.019
2017-11-07,19.1499
2017-11-08,19.0858
2017-11-09,19.0448
2017-11-10,19.1017
2017-11-11,19.1017
2017-11-12,19.1017
2017-11-13,19.1284
2017-11-14,19.166
2017-11-15,19.2509
2017-11-16,19.0558
2017-11-17,18.9173
2017-11-18,18.9173
2017-11-19,18.9173
2017-11-20,18.9958
2017-11-21,18.7736
2017-11-22,18.6379
2017-11-23,18.6241
2017-11-24,18.5575
2017-11-25,18.5575
2017-11-26,18.5575
2017-11-27,18.5819
2017-11-28,18.5415
2017-11-29,18.5648
2017-11-30,18.6284
2017-12-01,18.6333
2017-12-02,18.6333
2017-12-03,18.6333
2017-12-04,18.615
2017-12-05,18.7703
2017-12-06,18.8687
2017-12-07,18.9694
2017-12-08,18.9292
2017-12-09,18.9292
2017-12-10,18.9292
2017-12-11,19.0584
2017-12-12,19.187
2017-12-13,19.0092
2017-12-14,19.1381
2017-12-15,19.1175
2017-12-16,19.1175
2017-12-17,19.1175
2017-12-18,19.0841
2017-12-19,19.2123
2017-12-20,19.2212
2017-12-21,19.4644
2017-12-22,19.7498
2017-12-23,19.7498
2017-12-24,19.7498
2017-12-25,19.7481
2017-12-26,19.8658
2017-12-27,19.6893
2017-12-28,19.7213
2017-12-29,19.659
2017-12-30,19.659
2017-12-31,19.659
2018-01-01,19.659
2018-01-02,19.5401
2018-01-03,19.3498
2018-01-04,19.2893
2018-01-05,19.1793
2018-01-06,19.1793
2018-01-07,19.1793
2018-01-08,19.2256
2018-01-09,19.2399
2018-01-10,19.2948
2018-01-11,19.2721
2018-01-12,19.0371
2018-01-13,19.0371
2018-01-14,19.0371
2018-01-15,18.8566
2018-01-16,18.7682
2018-01-17,18.7157
2018-01-18,18.605
2018-01-19,18.6353
2018-01-20,18.6353
2018-01-21,18.6353
2018-01-22,18.6832
2018-01-23,18.697
2018-01-24,18.5003
2018-01-25,18.6043
2018-01-26,18.4901
2018-01-27,18.4901
2018-01-28,18.4901
2018-01-29,18.6071
2018-01-30,18.76
2018-01-31,18.5999
2018-02-01,18.3447
2018-02-02,18.5949
2018-02-03,18.5949
2018-02-04,18.5949
2018-02-05,18.7848
2018-02-06,18.6077
2018-02-07,18.7994
2018-02-08,18.8949
2018-02-09,18.7006
2018-02-10,18.7006
2018-02-11,18.7006
2018-02-12,18.6077
2018-02-13,18.66
2018-02-14,18.5641
2018-02-15,18.5015
2018-02-16,18.5249
2018-02-17,18.5249
2018-02-18,18.5249
2018-02-19,18.5333
2018-02-20,18.7074
2018-02-21,18.837
2018-02-22,18.6051
2018-02-23,18.5545
2018-02-24,18.5545
2018-02-25,18.5545
2018-02-26,18.6785
2018-02-27,18.8447
2018-02-28,18.8381
2018-03-01,18.8508
2018-03-02,18.8225
2018-03-03,18.8225
2018-03-04,18.8225
2018-03-05,18.7972
2018-03-06,18.7396
2018-03-07,18.7122
2018-03-08,18.6598
2018-03-09,18.6209
2018-03-10,18.6209
2018-03-11,18.6209
2018-03-12,18.5882
2018-03-13,18.6064
2018-03-14,18.584
2018-03-15,18.7006
2018-03-16,18.6901
2018-03-17,18.6901
2018-03-18,18.6901
2018-03-19,18.7059
2018-03-20,18.7682
2018-03-21,18.4375
2018-03-22,18.6359
2018-03-23,18.5255
2018-03-24,18.5255
2018-03-25,18.5255
2018-03-26,18.3382
2018-03-27,18.3825
2018-03-28,18.3047
2018-03-29,18.1869
2018-03-30,18.1812
2018-03-31,18.1812
2018-04-01,18.1812
2018-04-02,18.2458
2018-04-03,18.2184
2018-04-04,18.0993
2018-04-05,18.2042
2018-04-06,18.2896
2018-04-07,18.2896
2018-04-08,18.2896
2018-04-09,18.351
2018-04-10,18.2702
2018-04-11,18.2292
2018-04-12,18.1886
2018-04-13,18.0447
2018-04-14,18.0447
2018-04-15,18.0447
2018-04-16,18.0115
2018-04-17,18.0488
2018-04-18,18.0847
2018-04-19,18.4471
2018-04-20,18.5298
2018-04-21,18.5298
2018-04-22,18.5298
2018-04-23,18.9429
2018-04-24,18.8188
2018-04-25,18.8474
2018-04-26,18.8124
2018-04-27,18.6129
2018-04-28,18.6129
2018-04-29,18.6129
2018-04-30,18.7141
2018-05-01,18.9508
2018-05-02,19.0827
2018-05-03,19.0605
2018-05-04,19.2714
2018-05-05,19.2714
2018-05-06,19.2714
2018-05-07,19.4642
2018-05-08,19.5746
2018-05-09,19.5681
2018-05-10,19.2229
2018-05-11,19.4248
2018-05-12,19.4248
2018-05-13,19.4248
2018-05-14,19.6232
2018-05-15,19.6955
2018-05-16,19.5726
2018-05-17,19.74
2018-05-18,19.9527
2018-05-19,19.9527
2018-05-20,19.9527
2018-05-21,19.819
2018-05-22,19.7731
2018-05-23,19.6319
2018-05-24,19.5742
2018-05-25,19.5435
2018-05-26,19.5435
2018-05-27,19.5435
2018-05-28,19.5942
2018-05-29,19.8377
2018-05-30,19.7267
2018-05-31,19.9117
2018-06-01,19.9395
2018-06-02,19.9395
2018-06-03,19.9395
2018-06-04,20.0713
2018-06-05,20.4619
2018-06-06,20.3013
2018-06-07,20.4747
2018-06-08,20.29
2018-06-09,20.29
2018-06-10,20.29
2018-06-11,20.5943
2018-06-12,20.716
2018-06-13,20.6421
2018-06-14,20.8799
2018-06-15,20.6268
2018-06-16,20.6268
2018-06-17,20.6268
2018-06-18,20.5216
2018-06-19,20.5261
2018-06-20,20.3593
2018-06-21,20.3102
2018-06-22,20.0118
2018-06-23,20.0118
2018-06-24,20.0118
2018-06-25,19.892
2018-06-26,19.9549
2018-06-27,20.1787
2018-06-28,19.7174
2018-06-29,19.9078
2018-06-30,19.9078
2018-07-01,19.9078
2018-07-02,19.9598
2018-07-03,19.4627
2018-07-04,19.4575
2018-07-05,19.2121
2018-07-06,19.0413
2018-07-07,19.0413
2018-07-08,19.0413
2018-07-09,19.1888
2018-07-10,18.9288
2018-07-11,19.082
2018-07-12,18.9801
2018-07-13,18.8913
2018-07-14,18.8913
2018-07-15,18.8913
2018-07-16,18.82
2018-07-17,18.8892
2018-07-18,18.8951
2018-07-19,19.0514
2018-07-20,19.0234
2018-07-21,19.0234
2018-07-22,19.0234
2018-07-23,18.8805
2018-07-24,18.8831
2018-07-25,18.6667
2018-07-26,18.6257
2018-07-27,18.6299
2018-07-28,18.6299
2018-07-29,18.6299
2018-07-30,18.5378
2018-07-31,18.6469
2018-08-01,18.5877
2018-08-02,18.6415
2018-08-03,18.562
2018-08-04,18.562
2018-08-05,18.562
2018-08-06,18.5261
2018-08-07,18.457
2018-08-08,18.4687
2018-08-09,18.693
2018-08-10,18.91
2018-08-11,18.91
2018-08-12,18.91
2018-08-13,19.1203
2018-08-14,18.8827
2018-08-15,19.1385
2018-08-16,18.9836
2018-08-17,18.8906
2018-08-18,18.8906
2018-08-19,18.8906
2018-08-20,19.0094
2018-08-21,18.9558
2018-08-22,18.7269
2018-08-23,19.0093
2018-08-24,18.9111
2018-08-25,18.9111
2018-08-26,18.9111
2018-08-27,18.7653
2018-08-28,19.0823
2018-08-29,18.9527
2018-08-30,19.1117
2018-08-31,19.085
2018-09-01,19.085
2018-09-02,19.085
2018-09-03,19.1826
2018-09-04,19.4036
2018-09-05,19.3431
2018-09-06,19.1835
2018-09-07,19.3177
2018-09-08,19.3177
2018-09-09,19.3177
2018-09-10,19.2722
2018-09-11,19.1873
2018-09-12,19.0181
2018-09-13,18.8326
2018-09-14,18.8888
2018-09-15,18.8888
2018-09-16,18.8888
2018-09-17,18.8397
2018-09-18,18.8055
2018-09-19,18.7757
2018-09-20,18.8297
2018-09-21,18.8287
2018-09-22,18.8287
2018-09-23,18.8287
2018-09-24,18.9682
2018-09-25,18.9922
2018-09-26,18.8429
2018-09-27,18.7843
2018-09-28,18.7183
2018-09-29,18.7183
2018-09-30,18.7183
2018-10-01,18.7247
2018-10-02,18.7938
2018-10-03,19.0448
2018-10-04,19.1124
2018-10-05,18.8246
2018-10-06,18.8246
2018-10-07,18.8246
2018-10-08,18.9424
2018-10-09,19.0368
2018-10-10,19.1549
2018-10-11,18.9774
2018-10-12,18.8599
2018-10-13,18.8599
2018-10-14,18.8599
2018-10-15,18.8435
2018-10-16,18.7523
2018-10-17,18.8781
2018-10-18,19.1548
2018-10-19,19.2827
2018-10-20,19.2827
2018-10-21,19.2827
2018-10-22,19.406
2018-10-23,19.2973
2018-10-24,19.6078
2018-10-25,19.484
2018-10-26,19.3609
2018-10-27,19.3609
2018-10-28,19.3609
2018-10-29,20.062
2018-10-30,20.0545
2018-10-31,20.3389
2018-11-01,20.1564
2018-11-02,20.0141
2018-11-03,20.0141
2018-11-04,20.0141
2018-11-05,19.8873
2018-11-06,19.7241
2018-11-07,19.8683
2018-11-08,20.1965
2018-11-09,20.1363
2018-11-10,20.1363
2018-11-11,20.1363
2018-11-12,20.3603
2018-11-13,20.493
2018-11-14,20.4106
2018-11-15,20.2305
2018-11-16,20.1666
2018-11-17,20.1666
2018-11-18,20.1666
2018-11-19,20.3726
2018-11-20,20.3662
2018-11-21,20.2502
2018-11-22,20.3126
2018-11-23,20.4061
2018-11-24,20.4061
2018-11-25,20.4061
2018-11-26,20.6166
2018-11-27,20.4791
2018-11-28,20.2977
2018-11-29,20.2352
2018-11-30,20.3668
2018-12-01,20.3668
2018-12-02,20.3668
2018-12-03,20.3653
2018-12-04,20.5178
2018-12-05,20.5052
2018-12-06,20.3518
2018-12-07,20.2604
2018-12-08,20.2604
2018-12-09,20.2604
2018-12-10,20.3083
2018-12-11,20.1991
2018-12-12,20.0724
2018-12-13,20.3169
2018-12-14,20.2374
2018-12-15,20.2374
2018-12-16,20.2374
2018-12-17,20.078
2018-12-18,20.08
2018-12-19,20.116
2018-12-20,19.8909
2018-12-21,19.9389
2018-12-22,19.9389
2018-12-23,19.9389
2018-12-24,19.873
2018-12-25,19.917
2018-12-26,19.9055
2018-12-27,19.6759
2018-12-28,19.6587
2018-12-29,19.6587
2018-12-30,19.6587
2018-12-31,19.6504
2019-01-01,19.6512
2019-01-02,19.5712
2019-01-03,19.6291
2019-01-04,19.4172
2019-01-05,19.4172
2019-01-06,19.4172
2019-01-07,19.3619
2019-01-08,19.3524
2019-01-09,19.2238
2019-01-10,19.127
2019-01-11,19.1443
2019-01-12,19.1443
2019-01-13,19.1443
2019-01-14,18.9827
2019-01-15,19.0004
2019-01-16,18.8917
2019-01-17,19.0172
2019-01-18,19.0977
2019-01-19,19.0977
2019-01-20,19.0977
2019-01-21,19.1659
2019-01-22,19.1685
2019-01-23,19.0296
2019-01-24,19.0193
2019-01-25,18.9877
2019-01-26,18.9877
2019-01-27,18.9877
2019-01-28,19.0401
2019-01-29,18.9951
2019-01-30,19.1337
2019-01-31,19.1056
2019-02-01,19.1055
2019-02-02,19.1055
2019-02-03,19.1055
2019-02-04,19.1114
2019-02-05,19.0366
2019-02-06,19.1101
2019-02-07,19.0833
2019-02-08,19.077
2019-02-09,19.077
2019-02-10,19.077
2019-02-11,19.305
2019-02-12,19.2603
2019-02-13,19.4312
2019-02-14,19.257
2019-02-15,19.2516
2019-02-16,19.2516
2019-02-17,19.2516
2019-02-18,19.2455
2019-02-19,19.1447
2019-02-20,19.217
2019-02-21,19.289
2019-02-22,19.1448
2019-02-23,19.1448
2019-02-24,19.1448
2019-02-25,19.1337
2019-02-26,19.1763
2019-02-27,19.1684
2019-02-28,19.2813
2019-03-01,19.2714
2019-03-02,19.2714
2019-03-03,19.2714
2019-03-04,19.2975
2019-03-05,19.2471
2019-03-06,19.3603
2019-03-07,19.5512
2019-03-08,19.4925
2019-03-09,19.4925
2019-03-10,19.4925
2019-03-11,19.4018
2019-03-12,19.3493
2019-03-13,19.2849
2019-03-14,19.3184
2019-03-15,19.2082
2019-03-16,19.2082
2019-03-17,19.2082
2019-03-18,19.0558
2019-03-19,19.0135
2019-03-20,18.8293
2019-03-21,18.8606
2019-03-22,19.0924
2019-03-23,19.0924
2019-03-24,19.0924
2019-03-25,19.0198
2019-03-26,19.1056
2019-03-27,19.3615
2019-03-28,19.3395
2019-03-29,19.4279
2019-03-30,19.4279
2019-03-31,19.4279
2019-04-01,19.1436
2019-04-02,19.2279
2019-04-03,19.2201
2019-04-04,19.149
2019-04-05,19.0722
2019-04-06,19.0722
2019-04-07,19.0722
2019-04-08,18.9671
2019-04-09,18.9317
2019-04-10,18.8168
2019-04-11,18.8373
2019-04-12,18.7544
2019-04-13,18.7544
2019-04-14,18.7544
2019-04-15,18.8555
2019-04-16,18.8707
2019-04-17,18.8212
2019-04-18,18.8036
2019-04-19,18.7903
2019-04-20,18.7903
2019-04-21,18.7903
2019-04-22,18.827
2019-04-23,18.9054
2019-04-24,19.0687
2019-04-25,19.021
2019-04-26,18.9378
2019-04-27,18.9378
2019-04-28,18.9378
2019-04-29,19.0147
2019-04-30,18.946
2019-05-01,18.996
2019-05-02,19.1219
2019-05-03,18.9193
2019-05-04,18.9193
2019-05-05,18.9193
2019-05-06,18.9909
2019-05-07,19.0319
2019-05-08,19.0866
2019-05-09,19.2334
2019-05-10,19.1036
2019-05-11,19.1036
2019-05-12,19.1036
2019-05-13,19.2217
2019-05-14,19.1497
2019-05-15,19.0461
2019-05-16,19.1255
2019-05-17,19.1698
2019-05-18,19.1698
2019-05-19,19.1698
2019-05-20,19.0676
2019-05-21,19.0142
2019-05-22,18.9865
2019-05-23,19.043
2019-05-24,19.0517
2019-05-25,19.0517
2019-05-26,19.0517
2019-05-27,19.0602
2019-05-28,19.1939
2019-05-29,19.1321
2019-05-30,19.1425
2019-05-31,19.6165
2019-06-01,19.6165
2019-06-02,19.6165
2019-06-03,19.7786
2019-06-04,19.5642
2019-06-05,19.5826
2019-06-06,19.6878
2019-06-07,19.6204
2019-06-08,19.6204
2019-06-09,19.6204
2019-06-10,19.2118
2019-06-11,19.1316
2019-06-12,19.1705
2019-06-13,19.1947
2019-06-14,19.1548
2019-06-15,19.1548
2019-06-16,19.1548
2019-06-17,19.1741
2019-06-18,19.1236
2019-06-19,19.0159
2019-06-20,19.0037
2019-06-21,19.1245
2019-06-22,19.1245
2019-06-23,19.1245
2019-06-24,19.2027
2019-06-25,19.2256
2019-06-26,19.1259
2019-06-27,19.1785
2019-06-28,19.2229
2019-06-29,19.2229
2019-06-30,19.2229
2019-07-01,19.1273
2019-07-02,19.0506
2019-07-03,19.0149
2019-07-04,19.0058
2019-07-05,19.0155
2019-07-06,19.0155
2019-07-07,19.0155
2019-07-08,18.9138
2019-07-09,19.1551
2019-07-10,19.1394
2019-07-11,19.0768
2019-07-12,18.9895
2019-07-13,18.9895
2019-07-14,18.9895
2019-07-15,18.9762
2019-07-16,19.0972
2019-07-17,19.0646
2019-07-18,18.9433
2019-07-19,19.0305
2019-07-20,19.0305
2019-07-21,19.0305
2019-07-22,19.0549
2019-07-23,19.179
2019-07-24,19.0606
2019-07-25,19.0224
2019-07-26,19.0504
2019-07-27,19.0504
2019-07-28,19.0504
2019-07-29,19.0624
2019-07-30,19.0628
2019-07-31,19.148
2019-08-01,19.2426
2019-08-02,19.3044
2019-08-03,19.3044
2019-08-04,19.3044
2019-08-05,19.6176
2019-08-06,19.5767
2019-08-07,19.6311
2019-08-08,19.4111
2019-08-09,19.4133
2019-08-10,19.4133
2019-08-11,19.4133
2019-08-12,19.6025
2019-08-13,19.3763
2019-08-14,19.6756
2019-08-15,19.6087
2019-08-16,19.6595
2019-08-17,19.6595
2019-08-18,19.6595
2019-08-19,19.8635
2019-08-20,19.7684
2019-08-21,19.6848
2019-08-22,19.8299
2019-08-23,19.9219
2019-08-24,19.9219
2019-08-25,19.9219
2019-08-26,19.9279
2019-08-27,19.9845
